https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume IOST,Volume USDT
1644364800,2022-02-09 00:00:00,IOST/USDT,0.02952,0.03053,0.02936,0.02992,9015821.15128985,270974.6755844191685
1644278400,2022-02-08 00:00:00,IOST/USDT,0.03008,0.03118,0.02843,0.02948,20899678.29118343,618293.4851961214479
1644192000,2022-02-07 00:00:00,IOST/USDT,0.02875,0.03048,0.02806,0.03003,14525921.46367475,430962.8550893837362
1644105600,2022-02-06 00:00:00,IOST/USDT,0.02832,0.02914,0.02755,0.02875,3819239.53998276,108320.7501448671053
1644019200,2022-02-05 00:00:00,IOST/USDT,0.02765,0.02935,0.02755,0.02834,6122965.47018082,174518.44981741724
1643932800,2022-02-04 00:00:00,IOST/USDT,0.02574,0.02775,0.02548,0.02767,7434732.8460935,196742.4922531558075
1643846400,2022-02-03 00:00:00,IOST/USDT,0.02481,0.02573,0.02412,0.02567,6833690.98774574,169801.5893850800878
1643760000,2022-02-02 00:00:00,IOST/USDT,0.02561,0.02697,0.02466,0.0248,11437029.4987973,297197.070537245195
1643673600,2022-02-01 00:00:00,IOST/USDT,0.02626,0.02665,0.02529,0.02554,4209318.89556618,108394.9007398674617
1643587200,2022-01-31 00:00:00,IOST/USDT,0.02539,0.02642,0.02417,0.02625,8831552.5986005,224007.2076926041427
1643500800,2022-01-30 00:00:00,IOST/USDT,0.02588,0.02634,0.02461,0.02536,8374303.19332483,214887.7441833293933
1643414400,2022-01-29 00:00:00,IOST/USDT,0.02419,0.02602,0.02406,0.02586,14179474.5913436,354981.8348902978516
1643328000,2022-01-28 00:00:00,IOST/USDT,0.02388,0.02426,0.02272,0.0242,9462028.38622379,222487.1502459861248
1643241600,2022-01-27 00:00:00,IOST/USDT,0.0234,0.02395,0.02224,0.02394,11573393.43217689,267788.4352137182844
1643155200,2022-01-26 00:00:00,IOST/USDT,0.02201,0.02533,0.02176,0.0234,38461073.16712532,898455.351663640955
1643068800,2022-01-25 00:00:00,IOST/USDT,0.02173,0.02253,0.02121,0.02196,26192011.3402005,572571.0056812420888
1642982400,2022-01-24 00:00:00,IOST/USDT,0.02246,0.02268,0.01974,0.02169,45948977.71710198,968400.0418748727905
1642896000,2022-01-23 00:00:00,IOST/USDT,0.02114,0.02302,0.02105,0.02263,17819141.05064183,392676.8986581248202
1642809600,2022-01-22 00:00:00,IOST/USDT,0.02306,0.02345,0.0188,0.02113,43995242.6550787,923550.5762994797746
1642723200,2022-01-21 00:00:00,IOST/USDT,0.02585,0.02611,0.02208,0.02305,24172873.47472584,585000.8707050989618
1642636800,2022-01-20 00:00:00,IOST/USDT,0.02742,0.02822,0.02571,0.02582,7305317.06996917,198577.0085677257844
1642550400,2022-01-19 00:00:00,IOST/USDT,0.02829,0.02833,0.02686,0.02736,7462018.88044912,206061.9912027197864
1642464000,2022-01-18 00:00:00,IOST/USDT,0.02857,0.02879,0.02757,0.02828,8537371.194082,240266.3151968473572
1642377600,2022-01-17 00:00:00,IOST/USDT,0.03001,0.03009,0.02791,0.02861,6531064.33509509,188053.1169827882059
1642291200,2022-01-16 00:00:00,IOST/USDT,0.02973,0.03045,0.02922,0.02996,9211986.99529998,275879.292476638477
1642204800,2022-01-15 00:00:00,IOST/USDT,0.02954,0.03011,0.02931,0.02971,5008308.67759341,148729.4176358218956
1642118400,2022-01-14 00:00:00,IOST/USDT,0.02909,0.02987,0.02871,0.02951,6325738.4283576,185081.3648025135257
1642032000,2022-01-13 00:00:00,IOST/USDT,0.03017,0.03064,0.02891,0.02898,6919919.83881,206371.5988646003975
1641945600,2022-01-12 00:00:00,IOST/USDT,0.02929,0.03046,0.02929,0.03022,9861255.77362939,295890.7764808409083
1641859200,2022-01-11 00:00:00,IOST/USDT,0.02763,0.02948,0.02738,0.02922,11861996.16888084,334805.4772877471179
1641772800,2022-01-10 00:00:00,IOST/USDT,0.02872,0.02935,0.02655,0.02769,10929172.40312976,305586.0392695608852
1641686400,2022-01-09 00:00:00,IOST/USDT,0.02824,0.02926,0.02798,0.02864,8744441.77939698,249889.074033207506
1641600000,2022-01-08 00:00:00,IOST/USDT,0.0291,0.02995,0.02752,0.0283,12754082.6019798,365584.5398580458746
1641513600,2022-01-07 00:00:00,IOST/USDT,0.03069,0.03077,0.02823,0.02911,14230021.80168975,413406.4447050183341
1641427200,2022-01-06 00:00:00,IOST/USDT,0.02994,0.03083,0.02886,0.0307,10566368.41515831,314000.8603238331728
1641340800,2022-01-05 00:00:00,IOST/USDT,0.03256,0.0334,0.0288,0.02985,12023160.51877688,373112.6573286103694
1641254400,2022-01-04 00:00:00,IOST/USDT,0.03327,0.03392,0.03229,0.03266,6978604.2609352,231020.3713672992988
1641168000,2022-01-03 00:00:00,IOST/USDT,0.0341,0.035,0.03244,0.03326,12416294.27046354,420401.9037269480487
1641081600,2022-01-02 00:00:00,IOST/USDT,0.03275,0.0348,0.03235,0.03412,15123126.33900675,506166.1905358947395
1640995200,2022-01-01 00:00:00,IOST/USDT,0.03125,0.0328,0.03121,0.03275,5783813.50569865,184398.1716457181506
1640908800,2021-12-31 00:00:00,IOST/USDT,0.03204,0.03267,0.03055,0.03128,9409863.39904384,297299.1669491373519
1640822400,2021-12-30 00:00:00,IOST/USDT,0.03183,0.03288,0.03083,0.03203,7984658.45240418,253968.8490306666748
1640736000,2021-12-29 00:00:00,IOST/USDT,0.03259,0.03326,0.03152,0.03181,13356317.47051855,433461.5038324463384
1640649600,2021-12-28 00:00:00,IOST/USDT,0.03654,0.03654,0.03226,0.0326,18577694.50085828,638577.0529444998713
