https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume YOP,Volume USDT
1656435600,2022-06-28 17:00:00,YOP/USDT,0.0681,0.0681,0.0672,0.0673,13851.4545,934.07478939
1656432000,2022-06-28 16:00:00,YOP/USDT,0.0685,0.0685,0.0685,0.0685,17.2685,1.18289225
1656428400,2022-06-28 15:00:00,YOP/USDT,0.0677,0.0677,0.0677,0.0677,1477.2442,100.00943234
1656424800,2022-06-28 14:00:00,YOP/USDT,0.0677,0.0677,0.0677,0.0677,262.155,17.7478935
1656421200,2022-06-28 13:00:00,YOP/USDT,0.0683,0.0683,0.0683,0.0683,1137.7467959,77.70810615997
1656417600,2022-06-28 12:00:00,YOP/USDT,0.068,0.068,0.0677,0.0677,3081.9387,209.28019129
1656414000,2022-06-28 11:00:00,YOP/USDT,0.0679,0.068,0.0678,0.068,4570.1505,310.39998982
1656410400,2022-06-28 10:00:00,YOP/USDT,0.07,0.0701,0.0679,0.0679,50957.84908638,3478.124213299754
1656406800,2022-06-28 09:00:00,YOP/USDT,0.0698,0.0698,0.0685,0.0686,36867.0953,2545.17466138
1656403200,2022-06-28 08:00:00,YOP/USDT,0.0702,0.072,0.0697,0.0697,33387.24863207,2364.474157239768
1656399600,2022-06-28 07:00:00,YOP/USDT,0.07,0.0702,0.0696,0.0702,3312.16705498,232.224447639596
1656396000,2022-06-28 06:00:00,YOP/USDT,0.069,0.07,0.069,0.07,6291.2187,438.55215446
1656392400,2022-06-28 05:00:00,YOP/USDT,0.0694,0.0694,0.069,0.069,313.567,21.75767144
1656388800,2022-06-28 04:00:00,YOP/USDT,0.0694,0.0694,0.0694,0.0694,57.2898,3.97591212
1656385200,2022-06-28 03:00:00,YOP/USDT,0.0686,0.0694,0.0686,0.0694,746.0077,51.1776103
1656381600,2022-06-28 02:00:00,YOP/USDT,0.0691,0.0691,0.0686,0.0686,138.9126,9.53917376
1656378000,2022-06-28 01:00:00,YOP/USDT,0.0693,0.0697,0.0687,0.0687,21138.5948,1457.40334998
1656374400,2022-06-28 00:00:00,YOP/USDT,0.0694,0.0707,0.0694,0.0694,121.7443,8.48096864
1656370800,2022-06-27 23:00:00,YOP/USDT,0.0693,0.0693,0.0693,0.0693,426.0278,29.52372654
1656367200,2022-06-27 22:00:00,YOP/USDT,0.0703,0.0711,0.0693,0.0693,3537.59561828,246.775714149708
1656363600,2022-06-27 21:00:00,YOP/USDT,0.0702,0.0703,0.0702,0.0703,4738.6965,332.98762025
1656360000,2022-06-27 20:00:00,YOP/USDT,0.0694,0.0694,0.0693,0.0693,1643.0455,113.90319456
1656356400,2022-06-27 19:00:00,YOP/USDT,0.0705,0.0705,0.0694,0.0694,16047.666,1120.8491546
1656352800,2022-06-27 18:00:00,YOP/USDT,0.07,0.0719,0.0698,0.0719,225.91757301,15.841496509419
1656349200,2022-06-27 17:00:00,YOP/USDT,0.0704,0.0713,0.0694,0.0697,13185.4013,922.20380724
1656345600,2022-06-27 16:00:00,YOP/USDT,0.0707,0.0713,0.0707,0.0713,1814.02435399,129.216741339487
1656342000,2022-06-27 15:00:00,YOP/USDT,0.0694,0.0701,0.0694,0.0699,10745.3628,749.40133669
1656338400,2022-06-27 14:00:00,YOP/USDT,0.0689,0.0697,0.0689,0.0689,4238.8218,292.20877472
1656334800,2022-06-27 13:00:00,YOP/USDT,0.0713,0.0716,0.0691,0.0695,46684.7594749,3263.26950511543
1656331200,2022-06-27 12:00:00,YOP/USDT,0.0693,0.0713,0.0691,0.0713,24079.1161251,1706.03611371963
1656327600,2022-06-27 11:00:00,YOP/USDT,0.07,0.0719,0.0689,0.07,11936.58214463,846.367263188897
1656324000,2022-06-27 10:00:00,YOP/USDT,0.0694,0.0694,0.0689,0.0689,6987.1817,482.78463324
1656320400,2022-06-27 09:00:00,YOP/USDT,0.0694,0.0704,0.0694,0.0694,8551.2054,598.89008628
1656316800,2022-06-27 08:00:00,YOP/USDT,0.0688,0.0699,0.0688,0.0695,9176.757,636.99234226
1656313200,2022-06-27 07:00:00,YOP/USDT,0.0688,0.0689,0.0688,0.0689,432.42640841,29.754495679449
1656309600,2022-06-27 06:00:00,YOP/USDT,0.0688,0.0688,0.0688,0.0688,29.9893,2.06326384
1656306000,2022-06-27 05:00:00,YOP/USDT,0.0691,0.0694,0.0688,0.0688,6451.1218,445.32290459
1656302400,2022-06-27 04:00:00,YOP/USDT,0.0683,0.0688,0.0683,0.0688,5521.25407277,378.322076280191
1656298800,2022-06-27 03:00:00,YOP/USDT,0.0683,0.0683,0.0683,0.0683,768.5,52.48855
1656295200,2022-06-27 02:00:00,YOP/USDT,0.0683,0.0683,0.0683,0.0683,516.9578,35.30821774
1656291600,2022-06-27 01:00:00,YOP/USDT,0.0683,0.0683,0.0675,0.0675,1168.73022723,79.061862819809
1656288000,2022-06-27 00:00:00,YOP/USDT,0.0678,0.0678,0.0677,0.0677,1846.6331,125.05063535
1656284400,2022-06-26 23:00:00,YOP/USDT,0.0678,0.0678,0.0678,0.0678,1100.6649,74.62508022
1656280800,2022-06-26 22:00:00,YOP/USDT,0.069,0.0692,0.0678,0.0678,2250.439,152.80690711
1656277200,2022-06-26 21:00:00,YOP/USDT,0.0686,0.0686,0.068,0.068,6275.1212,428.49549426
1656273600,2022-06-26 20:00:00,YOP/USDT,0.0688,0.0693,0.0681,0.0693,4290.03819564,295.912761630032
1656270000,2022-06-26 19:00:00,YOP/USDT,0.0679,0.0679,0.0679,0.0679,398.5632,27.06244128
1656266400,2022-06-26 18:00:00,YOP/USDT,0.0679,0.0679,0.0679,0.0679,0,0
1656262800,2022-06-26 17:00:00,YOP/USDT,0.0682,0.0682,0.0679,0.0679,3961.4982,269.75952536
1656259200,2022-06-26 16:00:00,YOP/USDT,0.0681,0.0682,0.0681,0.0682,811.9895,55.31323347
1656255600,2022-06-26 15:00:00,YOP/USDT,0.0675,0.0688,0.0668,0.0685,31667.56820436,2138.399741769968
1656252000,2022-06-26 14:00:00,YOP/USDT,0.0674,0.0678,0.0674,0.0677,3896.7132,262.96786373
1656248400,2022-06-26 13:00:00,YOP/USDT,0.0687,0.0688,0.0674,0.0674,40147.9618,2728.35665946
1656244800,2022-06-26 12:00:00,YOP/USDT,0.0686,0.069,0.0681,0.0687,11216.60686811,770.50901147959
1656241200,2022-06-26 11:00:00,YOP/USDT,0.0682,0.0691,0.068,0.0686,28925.889,1979.8323306
1656237600,2022-06-26 10:00:00,YOP/USDT,0.0691,0.0698,0.0677,0.0682,96787.4573,6625.11115211
1656234000,2022-06-26 09:00:00,YOP/USDT,0.07,0.0704,0.069,0.0696,13720.4326,957.19009554
1656230400,2022-06-26 08:00:00,YOP/USDT,0.0692,0.0715,0.069,0.069,88232.91187083,6186.68575825893
1656226800,2022-06-26 07:00:00,YOP/USDT,0.0693,0.0724,0.0692,0.0692,105983.50485542,7536.382600595168
1656223200,2022-06-26 06:00:00,YOP/USDT,0.0684,0.0699,0.0684,0.0693,48450.72443366,3345.462732289811
1656219600,2022-06-26 05:00:00,YOP/USDT,0.0685,0.0689,0.0682,0.0688,12865.0232,884.03127142
1656216000,2022-06-26 04:00:00,YOP/USDT,0.0663,0.0685,0.0663,0.0682,41426.06029914,2813.133861581434
1656212400,2022-06-26 03:00:00,YOP/USDT,0.0662,0.0681,0.0659,0.0664,17671.32209322,1185.360886039046
1656208800,2022-06-26 02:00:00,YOP/USDT,0.0666,0.067,0.0662,0.067,1121.39414924,74.26086325908
1656205200,2022-06-26 01:00:00,YOP/USDT,0.0665,0.067,0.0665,0.067,8277.2917,553.779238955938
1656201600,2022-06-26 00:00:00,YOP/USDT,0.0656,0.0665,0.065,0.0665,39122.66275938,2558.80411730877
1656198000,2022-06-25 23:00:00,YOP/USDT,0.0657,0.0657,0.0657,0.0657,108.8767,7.15319919
1656194400,2022-06-25 22:00:00,YOP/USDT,0.0658,0.068,0.0656,0.0656,66744.05418094,4461.97485130926
1656190800,2022-06-25 21:00:00,YOP/USDT,0.0652,0.0666,0.0651,0.0666,36875.14797043,2424.077002640208
1656187200,2022-06-25 20:00:00,YOP/USDT,0.0639,0.0655,0.0639,0.0655,24109.02003488,1565.82523855976
1656183600,2022-06-25 19:00:00,YOP/USDT,0.064,0.064,0.064,0.064,0,0
1656180000,2022-06-25 18:00:00,YOP/USDT,0.0634,0.064,0.0633,0.064,8222.5154,522.53509669
1656176400,2022-06-25 17:00:00,YOP/USDT,0.0635,0.0638,0.0634,0.0638,12245.3638,778.61217534
1656172800,2022-06-25 16:00:00,YOP/USDT,0.064,0.064,0.0635,0.0635,29013.9736,1850.53129637
1656169200,2022-06-25 15:00:00,YOP/USDT,0.0642,0.0649,0.064,0.064,10616.39013343,680.457876799607
1656165600,2022-06-25 14:00:00,YOP/USDT,0.0641,0.0656,0.0641,0.0644,5508.68588797,358.505384924992
1656162000,2022-06-25 13:00:00,YOP/USDT,0.0623,0.0648,0.0623,0.0641,32145.87,2057.20420584
1656158400,2022-06-25 12:00:00,YOP/USDT,0.0629,0.0629,0.0623,0.0623,5334.2529,333.90643114
1656154800,2022-06-25 11:00:00,YOP/USDT,0.063,0.063,0.0629,0.0629,1433.9042,90.1997245
1656151200,2022-06-25 10:00:00,YOP/USDT,0.0632,0.0636,0.063,0.063,13809.58776855,872.60506565978
1656147600,2022-06-25 09:00:00,YOP/USDT,0.0634,0.0636,0.0626,0.0636,9005.55550251,570.115152069636
1656144000,2022-06-25 08:00:00,YOP/USDT,0.0624,0.0626,0.0616,0.0626,8476.18284792,524.837506159792
1656140400,2022-06-25 07:00:00,YOP/USDT,0.0621,0.0621,0.0621,0.0621,0,0
1656136800,2022-06-25 06:00:00,YOP/USDT,0.0621,0.0621,0.0621,0.0621,161.0306,10.00000026
1656133200,2022-06-25 05:00:00,YOP/USDT,0.0625,0.0636,0.0617,0.0625,45689.39170014,2870.982365318904
1656129600,2022-06-25 04:00:00,YOP/USDT,0.0617,0.0617,0.0617,0.0617,3.5013,0.21603021
1656126000,2022-06-25 03:00:00,YOP/USDT,0.0617,0.0617,0.0617,0.0617,13.5501,0.83604117
1656122400,2022-06-25 02:00:00,YOP/USDT,0.0616,0.0616,0.0616,0.0616,12.9228,0.79604448
1656118800,2022-06-25 01:00:00,YOP/USDT,0.0616,0.0616,0.0616,0.0616,51.6914,3.18419024
1656115200,2022-06-25 00:00:00,YOP/USDT,0.0628,0.0628,0.0616,0.0616,33166.1367,2055.91608493
1656111600,2022-06-24 23:00:00,YOP/USDT,0.0633,0.0633,0.0628,0.0628,2323.5511,147.05871613
1656108000,2022-06-24 22:00:00,YOP/USDT,0.0635,0.0636,0.0633,0.0633,247.4844,15.686938
1656104400,2022-06-24 21:00:00,YOP/USDT,0.0631,0.0631,0.062,0.0631,4643.2594,289.33571019
1656100800,2022-06-24 20:00:00,YOP/USDT,0.0629,0.0635,0.0624,0.0624,3297.8433,207.69324097
1656097200,2022-06-24 19:00:00,YOP/USDT,0.0629,0.0629,0.0629,0.0629,230.1237,14.47478073
1656093600,2022-06-24 18:00:00,YOP/USDT,0.0628,0.0628,0.0621,0.0621,465.9798605,29.1151259294
1656090000,2022-06-24 17:00:00,YOP/USDT,0.0621,0.0625,0.0619,0.0619,14824.6163,920.74946506
1656086400,2022-06-24 16:00:00,YOP/USDT,0.0631,0.0636,0.0619,0.0621,35522.8546324,2219.294107559362
1656082800,2022-06-24 15:00:00,YOP/USDT,0.0626,0.063,0.0626,0.0626,2533.4462,158.65626384
1656079200,2022-06-24 14:00:00,YOP/USDT,0.0623,0.0626,0.0623,0.0626,2842.1089,177.91313243
1656075600,2022-06-24 13:00:00,YOP/USDT,0.0623,0.0623,0.0623,0.0623,5597.2336,348.70765328
1656072000,2022-06-24 12:00:00,YOP/USDT,0.0616,0.0623,0.061,0.0623,26127.1989,1601.50737397
1656068400,2022-06-24 11:00:00,YOP/USDT,0.0602,0.0614,0.0602,0.0614,6953.6174645,425.8711853503
1656064800,2022-06-24 10:00:00,YOP/USDT,0.0595,0.0622,0.0595,0.0602,41067.37017746,2499.539932959612
1656061200,2022-06-24 09:00:00,YOP/USDT,0.0598,0.0601,0.0595,0.06,9580.9982,571.93951652
1656057600,2022-06-24 08:00:00,YOP/USDT,0.06,0.0601,0.06,0.0601,3358.4948,201.72600233
1656054000,2022-06-24 07:00:00,YOP/USDT,0.0597,0.06,0.0597,0.0597,741.5011,44.35964853
1656050400,2022-06-24 06:00:00,YOP/USDT,0.0599,0.06,0.0597,0.06,7087.8471,424.04195601
1656046800,2022-06-24 05:00:00,YOP/USDT,0.061,0.0611,0.0599,0.0599,8458.1932887,511.80082375957
1656043200,2022-06-24 04:00:00,YOP/USDT,0.0613,0.0613,0.0613,0.0613,444,27.2172
1656039600,2022-06-24 03:00:00,YOP/USDT,0.06,0.0611,0.0599,0.0599,9276.6204,556.05341116
1656036000,2022-06-24 02:00:00,YOP/USDT,0.061,0.061,0.0602,0.0606,6323.9968,383.89680361
1656032400,2022-06-24 01:00:00,YOP/USDT,0.0608,0.0608,0.0608,0.0608,1023.8569,62.25049952
1656028800,2022-06-24 00:00:00,YOP/USDT,0.0602,0.0606,0.0599,0.0599,7907.3228,474.46720617
1656025200,2022-06-23 23:00:00,YOP/USDT,0.0614,0.0614,0.0601,0.0601,53847.9597,3249.30326356
1656021600,2022-06-23 22:00:00,YOP/USDT,0.0621,0.0621,0.0614,0.0614,6236.2377,383.17062326
1656018000,2022-06-23 21:00:00,YOP/USDT,0.0622,0.0645,0.0612,0.0616,11823.10681844,748.957002879396
1656014400,2022-06-23 20:00:00,YOP/USDT,0.0615,0.0643,0.0609,0.0619,41671.67499502,2650.718649809786
1656010800,2022-06-23 19:00:00,YOP/USDT,0.0604,0.0612,0.0604,0.0612,1792.0975,109.60065639
1656007200,2022-06-23 18:00:00,YOP/USDT,0.0601,0.0611,0.0601,0.0601,30439.8579,1844.37125327
1656003600,2022-06-23 17:00:00,YOP/USDT,0.0602,0.0603,0.0601,0.0601,5810.2617,349.71494766
1656000000,2022-06-23 16:00:00,YOP/USDT,0.0614,0.0614,0.0602,0.0602,35039.2902,2128.99666461
1655996400,2022-06-23 15:00:00,YOP/USDT,0.0614,0.0624,0.0614,0.0615,10264.795,634.83972124
1655992800,2022-06-23 14:00:00,YOP/USDT,0.0624,0.0624,0.062,0.062,73.7027,4.59504848
1655989200,2022-06-23 13:00:00,YOP/USDT,0.0623,0.0623,0.0615,0.0615,8557.2759,527.66133021
1655985600,2022-06-23 12:00:00,YOP/USDT,0.062,0.0635,0.062,0.0626,31685.89,1988.830588396652
1655982000,2022-06-23 11:00:00,YOP/USDT,0.0608,0.0617,0.0608,0.0617,6384.0825,388.77352078
1655978400,2022-06-23 10:00:00,YOP/USDT,0.0617,0.0617,0.0608,0.0608,11479.3507491,699.69675317947
1655974800,2022-06-23 09:00:00,YOP/USDT,0.0609,0.0616,0.0608,0.0608,8806.7999,536.38841458
1655971200,2022-06-23 08:00:00,YOP/USDT,0.0608,0.0609,0.0608,0.0609,2557.8549,155.5773776
1655967600,2022-06-23 07:00:00,YOP/USDT,0.061,0.061,0.0608,0.0608,6012.6298,366.34880588
1655964000,2022-06-23 06:00:00,YOP/USDT,0.061,0.0622,0.0608,0.061,29265.0331,1799.94004536
1655960400,2022-06-23 05:00:00,YOP/USDT,0.062,0.0625,0.0595,0.0608,171764.40449915,10399.565090359425
1655956800,2022-06-23 04:00:00,YOP/USDT,0.0625,0.0625,0.0621,0.0621,4468.0365,278.2918814
1655953200,2022-06-23 03:00:00,YOP/USDT,0.0626,0.0626,0.0625,0.0625,5783.7837,361.61182465
1655949600,2022-06-23 02:00:00,YOP/USDT,0.0629,0.0629,0.0625,0.0625,596.08388123,37.403456249367
1655946000,2022-06-23 01:00:00,YOP/USDT,0.0622,0.0629,0.0621,0.0625,5776.9926344,361.89184643032
1655942400,2022-06-23 00:00:00,YOP/USDT,0.0623,0.0628,0.0618,0.0621,17793.8552656,1107.60108211968
1655938800,2022-06-22 23:00:00,YOP/USDT,0.0625,0.0629,0.0618,0.0628,22672.79144292,1415.186683409668
1655935200,2022-06-22 22:00:00,YOP/USDT,0.062,0.0625,0.062,0.0623,13295.6757,825.75206969
1655931600,2022-06-22 21:00:00,YOP/USDT,0.062,0.0629,0.0613,0.062,9412.01876469,582.801263369001
1655928000,2022-06-22 20:00:00,YOP/USDT,0.0626,0.0629,0.0612,0.0625,60799.96472258,3765.67045456996
1655924400,2022-06-22 19:00:00,YOP/USDT,0.0657,0.0659,0.0629,0.0629,44935.23590084,2863.296129089452
1655920800,2022-06-22 18:00:00,YOP/USDT,0.064,0.0675,0.0634,0.0645,224291.8057273,14660.826844476853
1655917200,2022-06-22 17:00:00,YOP/USDT,0.0613,0.0643,0.061,0.064,67057.56766078,4214.367356018445
1655913600,2022-06-22 16:00:00,YOP/USDT,0.0633,0.0641,0.061,0.0616,97303.70606009,6059.867420954587
1655910000,2022-06-22 15:00:00,YOP/USDT,0.0609,0.0679,0.0609,0.0628,260331.3345859,16650.146172006981
1655906400,2022-06-22 14:00:00,YOP/USDT,0.0599,0.0639,0.0599,0.0618,218669.23161039,13559.559171537691
1655902800,2022-06-22 13:00:00,YOP/USDT,0.0591,0.0599,0.0583,0.0597,82791.99771621,4896.921618421163
1655899200,2022-06-22 12:00:00,YOP/USDT,0.0602,0.061,0.0591,0.0591,102958.29196927,6159.901460537174
1655895600,2022-06-22 11:00:00,YOP/USDT,0.0608,0.0615,0.0596,0.0602,50904.19157658,3083.57314769617
1655892000,2022-06-22 10:00:00,YOP/USDT,0.0594,0.0607,0.0583,0.0607,57440.24746171,3415.144099958308
1655888400,2022-06-22 09:00:00,YOP/USDT,0.0602,0.0605,0.0587,0.0594,94979.31787907,5665.281548550059
1655884800,2022-06-22 08:00:00,YOP/USDT,0.0612,0.0677,0.058,0.0602,392653.51354153,24127.606069747177
1655881200,2022-06-22 07:00:00,YOP/USDT,0.0558,0.0668,0.0558,0.0612,753946.66755813,46621.792205576941
1655877600,2022-06-22 06:00:00,YOP/USDT,0.0584,0.0591,0.0558,0.0558,105751.3993116,6019.79873395744
1655874000,2022-06-22 05:00:00,YOP/USDT,0.057,0.0592,0.057,0.0592,74639.88509874,4346.069347606606
1655870400,2022-06-22 04:00:00,YOP/USDT,0.057,0.058,0.0558,0.058,44508.15559417,2532.083545068759
1655866800,2022-06-22 03:00:00,YOP/USDT,0.0567,0.0572,0.0563,0.0563,23816.50779948,1355.229644882428
1655863200,2022-06-22 02:00:00,YOP/USDT,0.0548,0.0569,0.0548,0.0569,78724.27748282,4426.272091658518
1655859600,2022-06-22 01:00:00,YOP/USDT,0.0553,0.0554,0.0548,0.0548,10201.4882,562.08535206
1655856000,2022-06-22 00:00:00,YOP/USDT,0.0558,0.0558,0.055,0.0552,2434.7128,134.25705629
1655852400,2022-06-21 23:00:00,YOP/USDT,0.0554,0.0554,0.0551,0.0551,17240.9614,952.14049391
1655848800,2022-06-21 22:00:00,YOP/USDT,0.0547,0.0562,0.054,0.0561,63071.94475261,3475.607459639481
1655845200,2022-06-21 21:00:00,YOP/USDT,0.0536,0.055,0.0535,0.0547,8549.97482978,463.069022139542
1655841600,2022-06-21 20:00:00,YOP/USDT,0.0537,0.0537,0.0523,0.0536,67666.2314,3575.6594628
1655838000,2022-06-21 19:00:00,YOP/USDT,0.0545,0.0556,0.0531,0.0531,35457.25099868,1911.511503139731
1655834400,2022-06-21 18:00:00,YOP/USDT,0.0546,0.056,0.0531,0.0548,96320.05913076,5274.753369594599
1655830800,2022-06-21 17:00:00,YOP/USDT,0.054,0.0564,0.053,0.0546,123634.97312357,6748.03330837832
1655827200,2022-06-21 16:00:00,YOP/USDT,0.0503,0.0571,0.05,0.0542,216492.79697826,11584.001557870238
1655823600,2022-06-21 15:00:00,YOP/USDT,0.0503,0.0503,0.0503,0.0503,5600.6511,281.71275033
1655820000,2022-06-21 14:00:00,YOP/USDT,0.0509,0.0509,0.0501,0.0507,6372.9033,322.33338585
1655816400,2022-06-21 13:00:00,YOP/USDT,0.05,0.0509,0.05,0.0509,7736.78810355,390.64913777963
1655812800,2022-06-21 12:00:00,YOP/USDT,0.0503,0.0503,0.05,0.05,2552.3884,128.38289003
1655809200,2022-06-21 11:00:00,YOP/USDT,0.0504,0.0506,0.0503,0.0503,3747.8842,189.50218143
1655805600,2022-06-21 10:00:00,YOP/USDT,0.0495,0.0495,0.0495,0.0495,2785.1764,137.8662318
1655802000,2022-06-21 09:00:00,YOP/USDT,0.0499,0.0506,0.0492,0.0492,22741.76639743,1132.250435209958
1655798400,2022-06-21 08:00:00,YOP/USDT,0.0485,0.0499,0.0484,0.0499,11673.0989,568.86373591
1655794800,2022-06-21 07:00:00,YOP/USDT,0.0492,0.0492,0.0486,0.0486,26795.7466,1307.05197134
1655791200,2022-06-21 06:00:00,YOP/USDT,0.0499,0.0508,0.0491,0.0491,46511.7381,2336.62260363587
1655787600,2022-06-21 05:00:00,YOP/USDT,0.0502,0.0502,0.0484,0.0499,56499.58342645,2778.761483119855
1655784000,2022-06-21 04:00:00,YOP/USDT,0.0506,0.0506,0.0501,0.0501,3846.4637,193.67719015
1655780400,2022-06-21 03:00:00,YOP/USDT,0.0509,0.0509,0.0506,0.0509,3860.4951,196.24694598
1655776800,2022-06-21 02:00:00,YOP/USDT,0.0506,0.0506,0.0506,0.0506,227.1018,11.49135108
1655773200,2022-06-21 01:00:00,YOP/USDT,0.0506,0.0506,0.0506,0.0506,2099.75751858,106.247730440148
1655769600,2022-06-21 00:00:00,YOP/USDT,0.0501,0.0501,0.0495,0.0495,413.9824,20.61093114
1655766000,2022-06-20 23:00:00,YOP/USDT,0.0503,0.0506,0.0497,0.0506,18880.09318142,944.974217169852
1655762400,2022-06-20 22:00:00,YOP/USDT,0.0503,0.0513,0.0498,0.0513,9715.04352748,488.688810809724
1655758800,2022-06-20 21:00:00,YOP/USDT,0.0509,0.0521,0.0501,0.0501,48769.5869,2486.80743002
1655755200,2022-06-20 20:00:00,YOP/USDT,0.0491,0.0522,0.0491,0.0507,101941.51266439,5223.306289276169
1655751600,2022-06-20 19:00:00,YOP/USDT,0.0497,0.0497,0.0491,0.0491,10911.8582,536.70618358
1655748000,2022-06-20 18:00:00,YOP/USDT,0.0507,0.0512,0.0495,0.0497,22572.66656484,1138.831663439808
1655744400,2022-06-20 17:00:00,YOP/USDT,0.0505,0.0514,0.0498,0.0498,59019.84573882,2988.006472719354
1655740800,2022-06-20 16:00:00,YOP/USDT,0.0488,0.0507,0.0481,0.0507,68978.39876421,3410.029829291811
1655737200,2022-06-20 15:00:00,YOP/USDT,0.0483,0.0495,0.0477,0.0494,106665.13157731,5221.140617749883
1655733600,2022-06-20 14:00:00,YOP/USDT,0.0466,0.0491,0.0457,0.0491,80238.7795,3838.18426992
1655730000,2022-06-20 13:00:00,YOP/USDT,0.0462,0.0472,0.0457,0.0457,5144.2453,236.12789144
1655726400,2022-06-20 12:00:00,YOP/USDT,0.047,0.0472,0.0458,0.0462,16091.4018,741.24743871
1655722800,2022-06-20 11:00:00,YOP/USDT,0.0469,0.0472,0.0469,0.0471,10792.51015448,508.409117117212
1655719200,2022-06-20 10:00:00,YOP/USDT,0.0452,0.0469,0.045,0.0469,40044.74476957,1856.883872269618
1655715600,2022-06-20 09:00:00,YOP/USDT,0.0464,0.0464,0.045,0.0452,17865.11603043,810.57768620978
1655712000,2022-06-20 08:00:00,YOP/USDT,0.0454,0.0464,0.0451,0.0464,15366.7792,704.46356194
1655708400,2022-06-20 07:00:00,YOP/USDT,0.0452,0.0452,0.0446,0.0446,24059.1056,1079.33516333
1655704800,2022-06-20 06:00:00,YOP/USDT,0.0452,0.0453,0.0452,0.0452,2267.3111,102.48801283
1655701200,2022-06-20 05:00:00,YOP/USDT,0.0452,0.0452,0.0452,0.0452,29.084,1.3145968
1655697600,2022-06-20 04:00:00,YOP/USDT,0.0461,0.0462,0.0453,0.0453,272.44883961,12.515468229982
1655694000,2022-06-20 03:00:00,YOP/USDT,0.0454,0.0455,0.0454,0.0454,2342.4696,106.38798039
1655690400,2022-06-20 02:00:00,YOP/USDT,0.0458,0.0462,0.0452,0.0462,17770.1487,809.85699232
1655686800,2022-06-20 01:00:00,YOP/USDT,0.0458,0.0458,0.0458,0.0458,2028.3282,92.89743156
1655683200,2022-06-20 00:00:00,YOP/USDT,0.0462,0.0468,0.0458,0.0458,10351.0184,482.50612504
1655679600,2022-06-19 23:00:00,YOP/USDT,0.046,0.0472,0.046,0.0472,3177.0618,148.219981
1655676000,2022-06-19 22:00:00,YOP/USDT,0.0462,0.0472,0.046,0.0461,2389.7846,111.0052445
1655672400,2022-06-19 21:00:00,YOP/USDT,0.0471,0.0471,0.0471,0.0471,21.1865,0.99788415
1655668800,2022-06-19 20:00:00,YOP/USDT,0.0462,0.0471,0.0458,0.0468,2561.3356589,119.279688599654
1655665200,2022-06-19 19:00:00,YOP/USDT,0.0461,0.0462,0.0452,0.0454,4394.141,199.40204484
1655661600,2022-06-19 18:00:00,YOP/USDT,0.0444,0.0466,0.0444,0.0452,40624.14635965,1859.33228633969
1655658000,2022-06-19 17:00:00,YOP/USDT,0.0441,0.0444,0.0441,0.0444,1199.7373,52.93739934
1655654400,2022-06-19 16:00:00,YOP/USDT,0.0468,0.0468,0.044,0.0441,51659.22465213,2332.517023919684
1655650800,2022-06-19 15:00:00,YOP/USDT,0.0446,0.0471,0.0446,0.0458,26390.86876515,1219.796138179737
1655647200,2022-06-19 14:00:00,YOP/USDT,0.0461,0.0461,0.0446,0.0446,13798.84862164,620.923112824412
1655643600,2022-06-19 13:00:00,YOP/USDT,0.0455,0.0461,0.045,0.0452,14856.0095,680.83319323
1655640000,2022-06-19 12:00:00,YOP/USDT,0.0447,0.0453,0.0441,0.0447,29405.94028837,1324.611267390139
1655636400,2022-06-19 11:00:00,YOP/USDT,0.0445,0.0447,0.0445,0.0447,1659.75601163,74.051401199861
1655632800,2022-06-19 10:00:00,YOP/USDT,0.0434,0.0444,0.043,0.0444,16002.00939458,705.882945310978
1655629200,2022-06-19 09:00:00,YOP/USDT,0.0428,0.0441,0.0428,0.043,38267.88151547,1651.775459059885
1655625600,2022-06-19 08:00:00,YOP/USDT,0.0428,0.0428,0.042,0.042,9102.65119718,382.315088599304
1655622000,2022-06-19 07:00:00,YOP/USDT,0.0426,0.0426,0.0417,0.0426,159.2822,6.74033973
1655618400,2022-06-19 06:00:00,YOP/USDT,0.0418,0.0429,0.0417,0.0423,7640.05609277,320.693838159833
1655614800,2022-06-19 05:00:00,YOP/USDT,0.0432,0.0432,0.0418,0.0418,14544.2256,613.56660238
1655611200,2022-06-19 04:00:00,YOP/USDT,0.0429,0.0429,0.0428,0.0428,4030.8905,172.79676774
1655607600,2022-06-19 03:00:00,YOP/USDT,0.0429,0.0452,0.0424,0.0427,106938.3723,4659.62119773
1655604000,2022-06-19 02:00:00,YOP/USDT,0.0428,0.0434,0.0422,0.0428,17049.2253,723.14039994
1655600400,2022-06-19 01:00:00,YOP/USDT,0.0434,0.0441,0.0428,0.0428,12775.63950574,556.76317998969
1655596800,2022-06-19 00:00:00,YOP/USDT,0.0436,0.0436,0.0436,0.0436,24.5454,1.07017944
1655593200,2022-06-18 23:00:00,YOP/USDT,0.0433,0.0441,0.0432,0.0434,11594.9447839,509.94930464999
1655589600,2022-06-18 22:00:00,YOP/USDT,0.0433,0.0433,0.0428,0.0428,23790.3987,1029.92383241
1655586000,2022-06-18 21:00:00,YOP/USDT,0.0418,0.0435,0.0413,0.0428,64612.7089,2757.918028945314
1655582400,2022-06-18 20:00:00,YOP/USDT,0.0417,0.0428,0.0407,0.0418,39261.2915,1628.72859177
