https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GENS,Volume USDT
1644105600,2022-02-06 00:00:00,GENS/USDT,0.030913,0.0365,0.030191,0.031936,2649616.46948333,88599.92860831918482
1644019200,2022-02-05 00:00:00,GENS/USDT,0.031562,0.032374,0.030445,0.030927,1359532.51049366,42728.06838496390713
1643932800,2022-02-04 00:00:00,GENS/USDT,0.02964,0.04321,0.026547,0.031724,3347664.88585163,109246.18273096256525
1643846400,2022-02-03 00:00:00,GENS/USDT,0.029821,0.03019,0.027277,0.02964,773958.89084057,22211.93121576291964
1643760000,2022-02-02 00:00:00,GENS/USDT,0.031044,0.032222,0.029386,0.029801,935567.45447096,28856.0454656259907
1643673600,2022-02-01 00:00:00,GENS/USDT,0.031044,0.033383,0.030592,0.031044,901021.47898526,28828.80973669571543
1643587200,2022-01-31 00:00:00,GENS/USDT,0.03315,0.03315,0.029548,0.031044,1122512.86716022,34990.22504876172315
1643500800,2022-01-30 00:00:00,GENS/USDT,0.037363,0.037645,0.032447,0.033164,2053152.07560344,70007.37075461820794
1643414400,2022-01-29 00:00:00,GENS/USDT,0.030814,0.047527,0.030182,0.037382,7186232.92103621,288197.7957109184666
1643328000,2022-01-28 00:00:00,GENS/USDT,0.03423,0.035,0.029512,0.030814,973371.67114444,30238.96455917744752
1643241600,2022-01-27 00:00:00,GENS/USDT,0.031528,0.0348,0.03,0.0345,1164199.71059677,36710.40563161232914
1643155200,2022-01-26 00:00:00,GENS/USDT,0.033046,0.03521,0.030078,0.031435,2275249.13139678,73510.39801267773403
1643068800,2022-01-25 00:00:00,GENS/USDT,0.035496,0.037261,0.032944,0.033104,2210664.48099765,78016.0960354615492
1642982400,2022-01-24 00:00:00,GENS/USDT,0.046499,0.046499,0.02236,0.035399,10811681.57627336,371905.88783798968728
1642896000,2022-01-23 00:00:00,GENS/USDT,0.044809,0.056464,0.038652,0.046499,2661133.62605253,121347.80152812251511
1642809600,2022-01-22 00:00:00,GENS/USDT,0.060848,0.0618,0.041683,0.044809,1276880.54056312,65063.33401977332758
1642723200,2022-01-21 00:00:00,GENS/USDT,0.065596,0.066186,0.06,0.060848,512462.74364191,32023.53948504506761
1642636800,2022-01-20 00:00:00,GENS/USDT,0.071749,0.0719,0.064923,0.065596,644039.73544079,43641.97461777950376
1642550400,2022-01-19 00:00:00,GENS/USDT,0.0732,0.074927,0.067007,0.071749,544357.07109406,38483.69099734620128
1642464000,2022-01-18 00:00:00,GENS/USDT,0.07614,0.0815,0.072465,0.073722,824595.1935263,63833.86627295621443
1642377600,2022-01-17 00:00:00,GENS/USDT,0.079208,0.081599,0.0757,0.0757,417191.7710952,32371.65847775304638
1642291200,2022-01-16 00:00:00,GENS/USDT,0.079246,0.084962,0.076147,0.079201,703915.30055217,56575.9060231739467
1642204800,2022-01-15 00:00:00,GENS/USDT,0.081,0.085712,0.07565,0.079649,1695188.07688812,133556.17859339947381
1642118400,2022-01-14 00:00:00,GENS/USDT,0.089,0.089,0.080004,0.081544,1318948.16380735,109783.55115298956705
1642032000,2022-01-13 00:00:00,GENS/USDT,0.1005,0.120343,0.0876,0.089,2839145.50330378,292844.42224401576375
1641945600,2022-01-12 00:00:00,GENS/USDT,0.0985,0.102118,0.08917,0.1005,1587925.44423497,149306.55539068027258
1641859200,2022-01-11 00:00:00,GENS/USDT,0.08439,0.13,0.0804,0.09905,8934646.63657346,960327.10663621220274
1641772800,2022-01-10 00:00:00,GENS/USDT,0.077534,0.092399,0.073432,0.08384,1133760.77870335,94636.85020761821978
1641686400,2022-01-09 00:00:00,GENS/USDT,0.074125,0.083257,0.07235,0.077534,483868.61496185,37412.78133672369173
1641600000,2022-01-08 00:00:00,GENS/USDT,0.079405,0.085096,0.071509,0.074125,711026.165196,56003.99405109417681
1641513600,2022-01-07 00:00:00,GENS/USDT,0.084922,0.087039,0.0755,0.079405,915505.27266516,74306.94649564411664
1641427200,2022-01-06 00:00:00,GENS/USDT,0.080938,0.107863,0.076,0.084925,3542552.52171945,323685.23864160037342
1641340800,2022-01-05 00:00:00,GENS/USDT,0.080727,0.106358,0.077893,0.080952,1978981.3814942,174295.06112455794436
1641254400,2022-01-04 00:00:00,GENS/USDT,0.086324,0.091249,0.08,0.080727,1254453.90857029,106984.96764793028788
1641168000,2022-01-03 00:00:00,GENS/USDT,0.099,0.0992,0.086,0.086324,2135027.11902483,195670.12134596375118
1641081600,2022-01-02 00:00:00,GENS/USDT,0.110005,0.1268,0.095381,0.099501,8221555.69581078,895535.37002925658678
1640995200,2022-01-01 00:00:00,GENS/USDT,0.07614,0.29,0.0744,0.110005,26284603.7202886,3793761.06338647875484
1640908800,2021-12-31 00:00:00,GENS/USDT,0.072645,0.083138,0.070001,0.075888,953167.79306005,73062.67413373391197
1640822400,2021-12-30 00:00:00,GENS/USDT,0.074374,0.082,0.0648,0.073005,1576858.09969812,116653.96543126152771
1640736000,2021-12-29 00:00:00,GENS/USDT,0.069,0.085,0.067274,0.074374,1475863.40746064,110153.61729291984312
1640649600,2021-12-28 00:00:00,GENS/USDT,0.067159,0.082,0.062072,0.068614,1173315.77448937,82022.89612910749805
