https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UST,Volume EUR
1654768800,2022-06-09 10:00:00,UST/EUR,0.010,0.010,0.010,0.010,2500.00,25.0
1654765200,2022-06-09 09:00:00,UST/EUR,0.010,0.010,0.010,0.010,0.00,0.0
1654761600,2022-06-09 08:00:00,UST/EUR,0.010,0.010,0.010,0.010,2995.02,29.9502
1654758000,2022-06-09 07:00:00,UST/EUR,0.010,0.010,0.010,0.010,10473.14,104.7314
1654754400,2022-06-09 06:00:00,UST/EUR,0.010,0.010,0.010,0.010,0.00,0.0
1654750800,2022-06-09 05:00:00,UST/EUR,0.010,0.010,0.010,0.010,0.00,0.0
1654747200,2022-06-09 04:00:00,UST/EUR,0.010,0.010,0.010,0.010,531.48,5.3148
1654743600,2022-06-09 03:00:00,UST/EUR,0.010,0.010,0.010,0.010,11735.00,117.35000000000001
1654740000,2022-06-09 02:00:00,UST/EUR,0.010,0.010,0.010,0.010,0.00,0.0
1654736400,2022-06-09 01:00:00,UST/EUR,0.010,0.010,0.010,0.010,20726.48,207.2648
1654732800,2022-06-09 00:00:00,UST/EUR,0.009,0.009,0.009,0.009,16788.78,151.09901999999997
1654729200,2022-06-08 23:00:00,UST/EUR,0.010,0.010,0.010,0.010,0.00,0.0
1654725600,2022-06-08 22:00:00,UST/EUR,0.010,0.010,0.010,0.010,10000.00,100.0
1654722000,2022-06-08 21:00:00,UST/EUR,0.010,0.011,0.010,0.010,104663.58,1046.6358
1654718400,2022-06-08 20:00:00,UST/EUR,0.011,0.011,0.011,0.011,2320.21,25.522309999999997
1654714800,2022-06-08 19:00:00,UST/EUR,0.011,0.011,0.011,0.011,19283.31,212.11641
1654711200,2022-06-08 18:00:00,UST/EUR,0.011,0.011,0.011,0.011,150411.98,1654.53178
1654707600,2022-06-08 17:00:00,UST/EUR,0.012,0.012,0.012,0.012,1762.50,21.150000000000002
1654704000,2022-06-08 16:00:00,UST/EUR,0.012,0.012,0.011,0.011,10673.24,117.40563999999999
1654700400,2022-06-08 15:00:00,UST/EUR,0.012,0.012,0.012,0.012,17835.81,214.02972000000003
1654696800,2022-06-08 14:00:00,UST/EUR,0.012,0.012,0.012,0.012,6960.77,83.52924
1654693200,2022-06-08 13:00:00,UST/EUR,0.012,0.012,0.012,0.012,930.91,11.17092
1654689600,2022-06-08 12:00:00,UST/EUR,0.012,0.012,0.012,0.012,0.00,0.0
1654686000,2022-06-08 11:00:00,UST/EUR,0.012,0.012,0.012,0.012,1705.78,20.46936
1654682400,2022-06-08 10:00:00,UST/EUR,0.013,0.013,0.012,0.012,43976.23,527.7147600000001
1654678800,2022-06-08 09:00:00,UST/EUR,0.012,0.013,0.012,0.013,19214.08,249.78304
1654675200,2022-06-08 08:00:00,UST/EUR,0.012,0.012,0.012,0.012,12959.77,155.51724000000002
1654671600,2022-06-08 07:00:00,UST/EUR,0.012,0.012,0.011,0.011,19622.74,215.85014
1654668000,2022-06-08 06:00:00,UST/EUR,0.011,0.011,0.011,0.011,6307.99,69.38789
1654664400,2022-06-08 05:00:00,UST/EUR,0.011,0.011,0.011,0.011,7423.34,81.65674
1654660800,2022-06-08 04:00:00,UST/EUR,0.013,0.013,0.011,0.011,177549.95,1953.04945
1654657200,2022-06-08 03:00:00,UST/EUR,0.013,0.013,0.012,0.012,92671.43,1112.0571599999998
1654653600,2022-06-08 02:00:00,UST/EUR,0.013,0.013,0.013,0.013,0.00,0.0
1654650000,2022-06-08 01:00:00,UST/EUR,0.013,0.013,0.013,0.013,14950.00,194.35
1654646400,2022-06-08 00:00:00,UST/EUR,0.013,0.013,0.013,0.013,4092.30,53.1999
1654642800,2022-06-07 23:00:00,UST/EUR,0.013,0.013,0.013,0.013,42296.71,549.85723
1654639200,2022-06-07 22:00:00,UST/EUR,0.014,0.014,0.014,0.014,0.00,0.0
1654635600,2022-06-07 21:00:00,UST/EUR,0.014,0.014,0.014,0.014,8005.30,112.0742
1654632000,2022-06-07 20:00:00,UST/EUR,0.015,0.015,0.015,0.015,0.00,0.0
1654628400,2022-06-07 19:00:00,UST/EUR,0.015,0.015,0.015,0.015,0.00,0.0
1654624800,2022-06-07 18:00:00,UST/EUR,0.015,0.015,0.015,0.015,0.00,0.0
1654621200,2022-06-07 17:00:00,UST/EUR,0.015,0.015,0.015,0.015,4043.99,60.65984999999999
1654617600,2022-06-07 16:00:00,UST/EUR,0.015,0.015,0.015,0.015,8555.33,128.32995
1654614000,2022-06-07 15:00:00,UST/EUR,0.015,0.015,0.015,0.015,0.00,0.0
1654610400,2022-06-07 14:00:00,UST/EUR,0.015,0.015,0.015,0.015,1658.37,24.875549999999997
1654606800,2022-06-07 13:00:00,UST/EUR,0.015,0.015,0.015,0.015,0.00,0.0
1654603200,2022-06-07 12:00:00,UST/EUR,0.015,0.015,0.015,0.015,0.00,0.0
1654599600,2022-06-07 11:00:00,UST/EUR,0.015,0.015,0.015,0.015,0.00,0.0
1654596000,2022-06-07 10:00:00,UST/EUR,0.015,0.015,0.015,0.015,0.00,0.0
1654592400,2022-06-07 09:00:00,UST/EUR,0.015,0.015,0.015,0.015,2000.00,30.0
1654588800,2022-06-07 08:00:00,UST/EUR,0.014,0.014,0.014,0.014,0.00,0.0
1654585200,2022-06-07 07:00:00,UST/EUR,0.014,0.014,0.014,0.014,30000.00,420.0
1654581600,2022-06-07 06:00:00,UST/EUR,0.015,0.015,0.015,0.015,148716.46,2230.7468999999996
1654578000,2022-06-07 05:00:00,UST/EUR,0.015,0.015,0.015,0.015,1000.00,15.0
1654574400,2022-06-07 04:00:00,UST/EUR,0.016,0.016,0.016,0.016,0.00,0.0
1654570800,2022-06-07 03:00:00,UST/EUR,0.016,0.016,0.016,0.016,0.00,0.0
1654567200,2022-06-07 02:00:00,UST/EUR,0.016,0.016,0.016,0.016,0.00,0.0
1654563600,2022-06-07 01:00:00,UST/EUR,0.016,0.016,0.016,0.016,0.00,0.0
1654560000,2022-06-07 00:00:00,UST/EUR,0.016,0.016,0.016,0.016,0.00,0.0
1654556400,2022-06-06 23:00:00,UST/EUR,0.016,0.016,0.016,0.016,0.00,0.0
1654552800,2022-06-06 22:00:00,UST/EUR,0.016,0.016,0.016,0.016,26114.64,417.83424
1654549200,2022-06-06 21:00:00,UST/EUR,0.016,0.016,0.016,0.016,0.00,0.0
1654545600,2022-06-06 20:00:00,UST/EUR,0.016,0.016,0.016,0.016,0.00,0.0
1654542000,2022-06-06 19:00:00,UST/EUR,0.016,0.016,0.016,0.016,0.00,0.0
1654538400,2022-06-06 18:00:00,UST/EUR,0.016,0.016,0.016,0.016,0.00,0.0
1654534800,2022-06-06 17:00:00,UST/EUR,0.016,0.016,0.016,0.016,0.00,0.0
1654531200,2022-06-06 16:00:00,UST/EUR,0.016,0.016,0.016,0.016,0.00,0.0
1654527600,2022-06-06 15:00:00,UST/EUR,0.016,0.016,0.016,0.016,0.00,0.0
1654524000,2022-06-06 14:00:00,UST/EUR,0.016,0.016,0.016,0.016,0.00,0.0
1654520400,2022-06-06 13:00:00,UST/EUR,0.016,0.016,0.016,0.016,0.00,0.0
1654516800,2022-06-06 12:00:00,UST/EUR,0.016,0.016,0.016,0.016,19034.82,304.55712
1654513200,2022-06-06 11:00:00,UST/EUR,0.016,0.016,0.016,0.016,18000.00,288.0
1654509600,2022-06-06 10:00:00,UST/EUR,0.018,0.018,0.018,0.018,0.00,0.0
1654506000,2022-06-06 09:00:00,UST/EUR,0.017,0.018,0.017,0.018,27582.33,496.48194
1654502400,2022-06-06 08:00:00,UST/EUR,0.016,0.016,0.015,0.015,30500.66,457.50989999999996
1654498800,2022-06-06 07:00:00,UST/EUR,0.015,0.015,0.015,0.015,0.00,0.0
1654495200,2022-06-06 06:00:00,UST/EUR,0.015,0.015,0.015,0.015,0.00,0.0
1654491600,2022-06-06 05:00:00,UST/EUR,0.015,0.015,0.015,0.015,0.00,0.0
1654488000,2022-06-06 04:00:00,UST/EUR,0.015,0.015,0.015,0.015,0.00,0.0
1654484400,2022-06-06 03:00:00,UST/EUR,0.015,0.015,0.015,0.015,0.00,0.0
1654480800,2022-06-06 02:00:00,UST/EUR,0.015,0.015,0.015,0.015,0.00,0.0
1654477200,2022-06-06 01:00:00,UST/EUR,0.015,0.015,0.015,0.015,0.00,0.0
1654473600,2022-06-06 00:00:00,UST/EUR,0.016,0.016,0.015,0.015,131751.63,1976.27445
1654470000,2022-06-05 23:00:00,UST/EUR,0.016,0.016,0.016,0.016,0.00,0.0
1654466400,2022-06-05 22:00:00,UST/EUR,0.016,0.016,0.016,0.016,0.00,0.0
1654462800,2022-06-05 21:00:00,UST/EUR,0.016,0.016,0.016,0.016,60120.62,961.92992
1654459200,2022-06-05 20:00:00,UST/EUR,0.017,0.017,0.016,0.016,14411.25,230.58
1654455600,2022-06-05 19:00:00,UST/EUR,0.019,0.019,0.019,0.019,0.00,0.0
1654452000,2022-06-05 18:00:00,UST/EUR,0.017,0.019,0.017,0.019,63194.72,1200.69968
1654448400,2022-06-05 17:00:00,UST/EUR,0.016,0.016,0.016,0.016,117.19,1.87504
1654444800,2022-06-05 16:00:00,UST/EUR,0.016,0.016,0.016,0.016,29850.57,477.60912
1654441200,2022-06-05 15:00:00,UST/EUR,0.015,0.015,0.015,0.015,17094.99,256.42485
1654437600,2022-06-05 14:00:00,UST/EUR,0.016,0.016,0.015,0.015,90490.86,1357.3628999999999
1654434000,2022-06-05 13:00:00,UST/EUR,0.016,0.016,0.016,0.016,0.00,0.0
1654430400,2022-06-05 12:00:00,UST/EUR,0.016,0.016,0.016,0.016,30299.20,484.78720000000004
1654426800,2022-06-05 11:00:00,UST/EUR,0.017,0.017,0.017,0.017,10760.00,182.92000000000002
1654423200,2022-06-05 10:00:00,UST/EUR,0.016,0.017,0.016,0.017,30372.84,516.33828
1654419600,2022-06-05 09:00:00,UST/EUR,0.018,0.018,0.015,0.015,18311.15,274.66725
1654416000,2022-06-05 08:00:00,UST/EUR,0.018,0.018,0.018,0.018,4715.03,84.87053999999999
1654412400,2022-06-05 07:00:00,UST/EUR,0.018,0.018,0.018,0.018,0.00,0.0
1654408800,2022-06-05 06:00:00,UST/EUR,0.018,0.018,0.018,0.018,0.00,0.0
1654405200,2022-06-05 05:00:00,UST/EUR,0.018,0.018,0.018,0.018,0.00,0.0
1654401600,2022-06-05 04:00:00,UST/EUR,0.018,0.018,0.018,0.018,0.00,0.0
1654398000,2022-06-05 03:00:00,UST/EUR,0.018,0.018,0.018,0.018,1598.85,28.779299999999996
1654394400,2022-06-05 02:00:00,UST/EUR,0.016,0.016,0.016,0.016,33136.25,530.1800000000001
1654390800,2022-06-05 01:00:00,UST/EUR,0.017,0.017,0.017,0.017,16189.44,275.22048
1654387200,2022-06-05 00:00:00,UST/EUR,0.020,0.020,0.020,0.020,0.00,0.0
1654383600,2022-06-04 23:00:00,UST/EUR,0.020,0.020,0.020,0.020,0.00,0.0
1654380000,2022-06-04 22:00:00,UST/EUR,0.020,0.020,0.020,0.020,0.00,0.0
1654376400,2022-06-04 21:00:00,UST/EUR,0.020,0.020,0.020,0.020,0.00,0.0
1654372800,2022-06-04 20:00:00,UST/EUR,0.020,0.020,0.020,0.020,0.00,0.0
1654369200,2022-06-04 19:00:00,UST/EUR,0.020,0.020,0.020,0.020,0.00,0.0
1654365600,2022-06-04 18:00:00,UST/EUR,0.020,0.020,0.020,0.020,0.00,0.0
1654362000,2022-06-04 17:00:00,UST/EUR,0.020,0.020,0.020,0.020,15000.00,300.0
1654358400,2022-06-04 16:00:00,UST/EUR,0.017,0.017,0.017,0.017,0.00,0.0
1654354800,2022-06-04 15:00:00,UST/EUR,0.017,0.017,0.017,0.017,1615.08,27.45636
1654351200,2022-06-04 14:00:00,UST/EUR,0.017,0.017,0.017,0.017,0.00,0.0
1654347600,2022-06-04 13:00:00,UST/EUR,0.017,0.017,0.017,0.017,0.00,0.0
1654344000,2022-06-04 12:00:00,UST/EUR,0.017,0.017,0.017,0.017,0.00,0.0
1654340400,2022-06-04 11:00:00,UST/EUR,0.017,0.017,0.017,0.017,0.00,0.0
1654336800,2022-06-04 10:00:00,UST/EUR,0.017,0.017,0.017,0.017,0.00,0.0
1654333200,2022-06-04 09:00:00,UST/EUR,0.017,0.017,0.017,0.017,0.00,0.0
1654329600,2022-06-04 08:00:00,UST/EUR,0.018,0.018,0.017,0.017,18380.00,312.46000000000004
1654326000,2022-06-04 07:00:00,UST/EUR,0.018,0.018,0.018,0.018,0.00,0.0
1654322400,2022-06-04 06:00:00,UST/EUR,0.018,0.018,0.018,0.018,0.00,0.0
1654318800,2022-06-04 05:00:00,UST/EUR,0.018,0.018,0.018,0.018,0.00,0.0
1654315200,2022-06-04 04:00:00,UST/EUR,0.018,0.018,0.018,0.018,0.00,0.0
1654311600,2022-06-04 03:00:00,UST/EUR,0.018,0.018,0.018,0.018,0.00,0.0
1654308000,2022-06-04 02:00:00,UST/EUR,0.018,0.018,0.018,0.018,0.00,0.0
1654304400,2022-06-04 01:00:00,UST/EUR,0.018,0.018,0.018,0.018,0.00,0.0
1654300800,2022-06-04 00:00:00,UST/EUR,0.018,0.018,0.018,0.018,0.00,0.0
1654297200,2022-06-03 23:00:00,UST/EUR,0.018,0.018,0.018,0.018,0.00,0.0
1654293600,2022-06-03 22:00:00,UST/EUR,0.018,0.018,0.018,0.018,0.00,0.0
1654290000,2022-06-03 21:00:00,UST/EUR,0.018,0.018,0.018,0.018,0.00,0.0
1654286400,2022-06-03 20:00:00,UST/EUR,0.018,0.018,0.018,0.018,0.00,0.0
1654282800,2022-06-03 19:00:00,UST/EUR,0.018,0.018,0.018,0.018,620.00,11.159999999999998
1654279200,2022-06-03 18:00:00,UST/EUR,0.019,0.020,0.019,0.020,59478.12,1189.5624
1654275600,2022-06-03 17:00:00,UST/EUR,0.019,0.019,0.019,0.019,0.00,0.0
1654272000,2022-06-03 16:00:00,UST/EUR,0.019,0.019,0.019,0.019,0.00,0.0
1654268400,2022-06-03 15:00:00,UST/EUR,0.019,0.019,0.019,0.019,5236.97,99.50243
1654264800,2022-06-03 14:00:00,UST/EUR,0.019,0.019,0.019,0.019,10000.00,190.0
1654261200,2022-06-03 13:00:00,UST/EUR,0.017,0.017,0.017,0.017,0.00,0.0
1654257600,2022-06-03 12:00:00,UST/EUR,0.017,0.017,0.017,0.017,616.28,10.47676
1654254000,2022-06-03 11:00:00,UST/EUR,0.018,0.018,0.018,0.018,9519.44,171.34992
1654250400,2022-06-03 10:00:00,UST/EUR,0.020,0.020,0.017,0.017,3435.86,58.409620000000004
1654246800,2022-06-03 09:00:00,UST/EUR,0.020,0.020,0.020,0.020,1000.00,20.0
1654243200,2022-06-03 08:00:00,UST/EUR,0.020,0.021,0.020,0.021,30437.69,639.19149
1654239600,2022-06-03 07:00:00,UST/EUR,0.021,0.021,0.020,0.020,4045.71,80.91420000000001
1654236000,2022-06-03 06:00:00,UST/EUR,0.020,0.020,0.020,0.020,10497.69,209.9538
1654232400,2022-06-03 05:00:00,UST/EUR,0.019,0.019,0.019,0.019,0.00,0.0
1654228800,2022-06-03 04:00:00,UST/EUR,0.018,0.019,0.018,0.019,4412.73,83.84186999999999
1654225200,2022-06-03 03:00:00,UST/EUR,0.019,0.019,0.019,0.019,0.00,0.0
1654221600,2022-06-03 02:00:00,UST/EUR,0.019,0.019,0.019,0.019,0.00,0.0
1654218000,2022-06-03 01:00:00,UST/EUR,0.019,0.019,0.019,0.019,0.00,0.0
1654214400,2022-06-03 00:00:00,UST/EUR,0.019,0.019,0.019,0.019,0.00,0.0
1654210800,2022-06-02 23:00:00,UST/EUR,0.019,0.019,0.019,0.019,0.00,0.0
1654207200,2022-06-02 22:00:00,UST/EUR,0.019,0.019,0.019,0.019,0.00,0.0
1654203600,2022-06-02 21:00:00,UST/EUR,0.019,0.019,0.019,0.019,15000.00,285.0
1654200000,2022-06-02 20:00:00,UST/EUR,0.018,0.018,0.018,0.018,0.00,0.0
1654196400,2022-06-02 19:00:00,UST/EUR,0.018,0.018,0.018,0.018,1907.79,34.340219999999995
1654192800,2022-06-02 18:00:00,UST/EUR,0.018,0.018,0.018,0.018,0.00,0.0
1654189200,2022-06-02 17:00:00,UST/EUR,0.018,0.018,0.018,0.018,14918.99,268.54182
1654185600,2022-06-02 16:00:00,UST/EUR,0.019,0.019,0.019,0.019,550.00,10.45
1654182000,2022-06-02 15:00:00,UST/EUR,0.017,0.017,0.017,0.017,0.00,0.0
1654178400,2022-06-02 14:00:00,UST/EUR,0.017,0.017,0.017,0.017,23099.95,392.69915000000003
1654174800,2022-06-02 13:00:00,UST/EUR,0.015,0.015,0.015,0.015,800.00,12.0
1654171200,2022-06-02 12:00:00,UST/EUR,0.016,0.016,0.016,0.016,0.00,0.0
1654167600,2022-06-02 11:00:00,UST/EUR,0.016,0.016,0.016,0.016,0.00,0.0
1654164000,2022-06-02 10:00:00,UST/EUR,0.016,0.016,0.016,0.016,0.00,0.0
1654160400,2022-06-02 09:00:00,UST/EUR,0.016,0.016,0.016,0.016,33449.79,535.19664
1654156800,2022-06-02 08:00:00,UST/EUR,0.015,0.019,0.015,0.019,110854.86,2106.24234
1654153200,2022-06-02 07:00:00,UST/EUR,0.015,0.015,0.015,0.015,2233.24,33.498599999999996
1654149600,2022-06-02 06:00:00,UST/EUR,0.015,0.015,0.015,0.015,41244.27,618.66405
1654146000,2022-06-02 05:00:00,UST/EUR,0.013,0.013,0.013,0.013,0.00,0.0
1654142400,2022-06-02 04:00:00,UST/EUR,0.013,0.013,0.013,0.013,0.00,0.0
1654138800,2022-06-02 03:00:00,UST/EUR,0.013,0.013,0.013,0.013,0.00,0.0
1654135200,2022-06-02 02:00:00,UST/EUR,0.013,0.013,0.013,0.013,13117.17,170.52321
1654131600,2022-06-02 01:00:00,UST/EUR,0.013,0.013,0.013,0.013,0.00,0.0
1654128000,2022-06-02 00:00:00,UST/EUR,0.013,0.013,0.013,0.013,0.00,0.0
1654124400,2022-06-01 23:00:00,UST/EUR,0.013,0.013,0.013,0.013,0.00,0.0
1654120800,2022-06-01 22:00:00,UST/EUR,0.013,0.013,0.013,0.013,98603.29,1281.8427699999997
1654117200,2022-06-01 21:00:00,UST/EUR,0.015,0.015,0.013,0.014,60620.94,848.69316
1654113600,2022-06-01 20:00:00,UST/EUR,0.015,0.015,0.015,0.015,3701.00,55.515
1654110000,2022-06-01 19:00:00,UST/EUR,0.016,0.016,0.016,0.016,6657.50,106.52
1654106400,2022-06-01 18:00:00,UST/EUR,0.014,0.016,0.014,0.016,13297.46,212.75936
1654102800,2022-06-01 17:00:00,UST/EUR,0.016,0.016,0.015,0.016,4931.77,78.90832
1654099200,2022-06-01 16:00:00,UST/EUR,0.016,0.017,0.015,0.016,63681.26,1018.90016
1654095600,2022-06-01 15:00:00,UST/EUR,0.017,0.019,0.016,0.016,95862.97,1533.80752
1654092000,2022-06-01 14:00:00,UST/EUR,0.018,0.018,0.017,0.017,22830.91,388.12547
1654088400,2022-06-01 13:00:00,UST/EUR,0.018,0.018,0.016,0.018,151971.63,2735.48934
1654084800,2022-06-01 12:00:00,UST/EUR,0.018,0.018,0.018,0.018,990.00,17.82
1654081200,2022-06-01 11:00:00,UST/EUR,0.018,0.018,0.018,0.018,13714.72,246.86495999999997
1654077600,2022-06-01 10:00:00,UST/EUR,0.018,0.019,0.018,0.018,77563.60,1396.1448
1654074000,2022-06-01 09:00:00,UST/EUR,0.018,0.021,0.018,0.021,95185.92,1998.90432
1654070400,2022-06-01 08:00:00,UST/EUR,0.022,0.022,0.018,0.018,267168.07,4809.025259999999
1654066800,2022-06-01 07:00:00,UST/EUR,0.021,0.022,0.020,0.022,62205.98,1368.53156
1654063200,2022-06-01 06:00:00,UST/EUR,0.024,0.024,0.024,0.024,0.00,0.0
1654059600,2022-06-01 05:00:00,UST/EUR,0.022,0.024,0.022,0.024,620.15,14.8836
1654056000,2022-06-01 04:00:00,UST/EUR,0.024,0.024,0.024,0.024,0.00,0.0
1654052400,2022-06-01 03:00:00,UST/EUR,0.024,0.024,0.024,0.024,0.00,0.0
1654048800,2022-06-01 02:00:00,UST/EUR,0.024,0.024,0.024,0.024,1490.00,35.76
1654045200,2022-06-01 01:00:00,UST/EUR,0.022,0.022,0.022,0.022,0.00,0.0
1654041600,2022-06-01 00:00:00,UST/EUR,0.022,0.022,0.022,0.022,0.00,0.0
1654038000,2022-05-31 23:00:00,UST/EUR,0.022,0.022,0.022,0.022,0.00,0.0
1654034400,2022-05-31 22:00:00,UST/EUR,0.024,0.025,0.022,0.022,19058.63,419.28986
1654030800,2022-05-31 21:00:00,UST/EUR,0.020,0.022,0.020,0.022,47575.82,1046.66804
1654027200,2022-05-31 20:00:00,UST/EUR,0.021,0.021,0.021,0.021,3515.77,73.83117
1654023600,2022-05-31 19:00:00,UST/EUR,0.021,0.022,0.020,0.020,182663.98,3653.2796000000003
1654020000,2022-05-31 18:00:00,UST/EUR,0.022,0.022,0.022,0.022,8334.50,183.35899999999998
1654016400,2022-05-31 17:00:00,UST/EUR,0.022,0.022,0.021,0.021,12441.65,261.27465
1654012800,2022-05-31 16:00:00,UST/EUR,0.021,0.022,0.021,0.022,53639.36,1180.06592
1654009200,2022-05-31 15:00:00,UST/EUR,0.023,0.023,0.022,0.022,6399.45,140.78789999999998
1654005600,2022-05-31 14:00:00,UST/EUR,0.023,0.023,0.022,0.022,6840.87,150.49913999999998
1654002000,2022-05-31 13:00:00,UST/EUR,0.022,0.022,0.022,0.022,700.00,15.399999999999999
1653998400,2022-05-31 12:00:00,UST/EUR,0.021,0.024,0.020,0.024,215569.18,5173.66032
1653994800,2022-05-31 11:00:00,UST/EUR,0.021,0.024,0.021,0.024,29064.36,697.5446400000001
1653991200,2022-05-31 10:00:00,UST/EUR,0.023,0.023,0.021,0.021,1245.20,26.149200000000004
1653987600,2022-05-31 09:00:00,UST/EUR,0.023,0.023,0.022,0.023,67731.49,1557.82427
1653984000,2022-05-31 08:00:00,UST/EUR,0.022,0.023,0.022,0.023,44646.51,1026.8697300000001
1653980400,2022-05-31 07:00:00,UST/EUR,0.022,0.023,0.020,0.022,113794.95,2503.4889
1653976800,2022-05-31 06:00:00,UST/EUR,0.022,0.022,0.021,0.021,74635.96,1567.3551600000003
1653973200,2022-05-31 05:00:00,UST/EUR,0.023,0.023,0.020,0.020,231403.31,4628.0662
1653969600,2022-05-31 04:00:00,UST/EUR,0.026,0.026,0.026,0.026,573.85,14.9201
1653966000,2022-05-31 03:00:00,UST/EUR,0.023,0.023,0.023,0.023,150144.72,3453.32856
1653962400,2022-05-31 02:00:00,UST/EUR,0.023,0.023,0.023,0.023,164606.78,3785.95594
1653958800,2022-05-31 01:00:00,UST/EUR,0.024,0.024,0.023,0.023,95914.38,2206.03074
1653955200,2022-05-31 00:00:00,UST/EUR,0.024,0.024,0.023,0.023,122608.98,2820.00654
1653951600,2022-05-30 23:00:00,UST/EUR,0.027,0.027,0.026,0.027,22055.51,595.4987699999999
1653948000,2022-05-30 22:00:00,UST/EUR,0.028,0.028,0.028,0.028,1906.07,53.36996
1653944400,2022-05-30 21:00:00,UST/EUR,0.028,0.028,0.028,0.028,1785.70,49.9996
1653940800,2022-05-30 20:00:00,UST/EUR,0.024,0.028,0.024,0.028,22662.78,634.5578399999999
1653937200,2022-05-30 19:00:00,UST/EUR,0.025,0.026,0.025,0.025,190586.85,4764.67125
1653933600,2022-05-30 18:00:00,UST/EUR,0.025,0.025,0.025,0.025,16784.75,419.61875000000003
1653930000,2022-05-30 17:00:00,UST/EUR,0.025,0.025,0.025,0.025,1000.00,25.0
1653926400,2022-05-30 16:00:00,UST/EUR,0.028,0.028,0.023,0.023,228983.38,5266.61774
1653922800,2022-05-30 15:00:00,UST/EUR,0.026,0.028,0.023,0.028,94534.27,2646.9595600000002
1653919200,2022-05-30 14:00:00,UST/EUR,0.025,0.025,0.024,0.024,117130.01,2811.1202399999997
1653915600,2022-05-30 13:00:00,UST/EUR,0.029,0.029,0.025,0.025,34131.72,853.2930000000001
1653912000,2022-05-30 12:00:00,UST/EUR,0.027,0.029,0.025,0.029,78796.46,2285.0973400000003
1653908400,2022-05-30 11:00:00,UST/EUR,0.026,0.026,0.026,0.026,0.00,0.0
1653904800,2022-05-30 10:00:00,UST/EUR,0.029,0.030,0.026,0.026,103330.97,2686.60522
1653901200,2022-05-30 09:00:00,UST/EUR,0.032,0.032,0.029,0.029,18950.79,549.5729100000001
1653897600,2022-05-30 08:00:00,UST/EUR,0.028,0.028,0.028,0.028,540.40,15.1312
1653894000,2022-05-30 07:00:00,UST/EUR,0.026,0.028,0.025,0.027,16622.93,448.81911
1653890400,2022-05-30 06:00:00,UST/EUR,0.030,0.030,0.030,0.030,4937.55,148.1265
1653886800,2022-05-30 05:00:00,UST/EUR,0.025,0.030,0.025,0.030,9237.88,277.1364
1653883200,2022-05-30 04:00:00,UST/EUR,0.027,0.027,0.025,0.025,8754.62,218.86550000000003
1653879600,2022-05-30 03:00:00,UST/EUR,0.034,0.034,0.028,0.028,2631.99,73.69572
1653876000,2022-05-30 02:00:00,UST/EUR,0.034,0.034,0.034,0.034,10879.56,369.90504
1653872400,2022-05-30 01:00:00,UST/EUR,0.034,0.034,0.034,0.034,4120.44,140.09496
1653868800,2022-05-30 00:00:00,UST/EUR,0.034,0.034,0.034,0.034,373.19,12.688460000000001
1653865200,2022-05-29 23:00:00,UST/EUR,0.033,0.034,0.033,0.034,11870.08,403.58272000000005
1653861600,2022-05-29 22:00:00,UST/EUR,0.034,0.034,0.034,0.034,1122.88,38.17792000000001
1653858000,2022-05-29 21:00:00,UST/EUR,0.025,0.034,0.025,0.034,56286.72,1913.7484800000002
1653854400,2022-05-29 20:00:00,UST/EUR,0.026,0.026,0.025,0.025,4596.42,114.91050000000001
1653850800,2022-05-29 19:00:00,UST/EUR,0.030,0.030,0.029,0.029,2787.97,80.85113
1653847200,2022-05-29 18:00:00,UST/EUR,0.032,0.032,0.032,0.032,0.00,0.0
1653843600,2022-05-29 17:00:00,UST/EUR,0.032,0.032,0.032,0.032,2989.67,95.66944000000001
1653840000,2022-05-29 16:00:00,UST/EUR,0.029,0.034,0.029,0.034,9177.09,312.02106000000003
1653836400,2022-05-29 15:00:00,UST/EUR,0.028,0.029,0.027,0.029,28522.70,827.1583
1653832800,2022-05-29 14:00:00,UST/EUR,0.026,0.026,0.026,0.026,0.00,0.0
1653829200,2022-05-29 13:00:00,UST/EUR,0.029,0.029,0.026,0.026,18818.80,489.2888
1653825600,2022-05-29 12:00:00,UST/EUR,0.036,0.036,0.036,0.036,1417.74,51.038639999999994
1653822000,2022-05-29 11:00:00,UST/EUR,0.037,0.037,0.037,0.037,0.00,0.0
1653818400,2022-05-29 10:00:00,UST/EUR,0.037,0.037,0.037,0.037,0.00,0.0
1653814800,2022-05-29 09:00:00,UST/EUR,0.033,0.037,0.033,0.037,11475.55,424.59534999999994
1653811200,2022-05-29 08:00:00,UST/EUR,0.033,0.033,0.033,0.033,0.00,0.0
1653807600,2022-05-29 07:00:00,UST/EUR,0.033,0.033,0.033,0.033,0.00,0.0
1653804000,2022-05-29 06:00:00,UST/EUR,0.033,0.033,0.033,0.033,3467.36,114.42288
1653800400,2022-05-29 05:00:00,UST/EUR,0.033,0.033,0.033,0.033,0.00,0.0
1653796800,2022-05-29 04:00:00,UST/EUR,0.033,0.033,0.033,0.033,692.47,22.85151
1653793200,2022-05-29 03:00:00,UST/EUR,0.025,0.033,0.025,0.033,55673.53,1837.22649
1653789600,2022-05-29 02:00:00,UST/EUR,0.025,0.025,0.025,0.025,36037.88,900.947
1653786000,2022-05-29 01:00:00,UST/EUR,0.025,0.025,0.025,0.025,0.00,0.0
