https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume GMT
1661169600000,2022-08-22 12:00:00,GMT/BTC,4.79e-06,4.8e-06,4.77e-06,4.78e-06,0.024052959999999998,5032.0
1661166000000,2022-08-22 11:00:00,GMT/BTC,4.79e-06,4.8e-06,4.76e-06,4.78e-06,0.0249994,5230.0
1661162400000,2022-08-22 10:00:00,GMT/BTC,4.79e-06,4.79e-06,4.76e-06,4.78e-06,0.02719342,5689.0
1661158800000,2022-08-22 09:00:00,GMT/BTC,4.78e-06,4.79e-06,4.75e-06,4.79e-06,0.02431883,5077.0
1661155200000,2022-08-22 08:00:00,GMT/BTC,4.9e-06,4.9e-06,4.75e-06,4.76e-06,0.0234358526395168,4923.49845368
1661151600000,2022-08-22 07:00:00,GMT/BTC,4.88e-06,4.9e-06,4.86e-06,4.89e-06,0.02799525,5725.0
1661148000000,2022-08-22 06:00:00,GMT/BTC,4.88e-06,4.9e-06,4.87e-06,4.87e-06,0.03065665,6295.0
1661144400000,2022-08-22 05:00:00,GMT/BTC,4.89e-06,4.9e-06,4.86e-06,4.89e-06,0.03785349,7741.0
1661140800000,2022-08-22 04:00:00,GMT/BTC,4.92e-06,4.92e-06,4.87e-06,4.89e-06,0.0331602176938536,6781.23061224
1661137200000,2022-08-22 03:00:00,GMT/BTC,4.91e-06,4.92e-06,4.91e-06,4.92e-06,0.029785680000000002,6054.0
1661133600000,2022-08-22 02:00:00,GMT/BTC,4.92e-06,4.92e-06,4.91e-06,4.91e-06,0.02670549,5439.0
1661130000000,2022-08-22 01:00:00,GMT/BTC,4.92e-06,4.92e-06,4.91e-06,4.92e-06,0.03012516,6123.0
1661126400000,2022-08-22 00:00:00,GMT/BTC,4.91e-06,4.92e-06,4.91e-06,4.91e-06,0.024024629999999998,4893.0
1661122800000,2022-08-21 23:00:00,GMT/BTC,4.89e-06,4.92e-06,4.88e-06,4.92e-06,0.03115344,6332.0
1661119200000,2022-08-21 22:00:00,GMT/BTC,4.88e-06,4.92e-06,4.86e-06,4.87e-06,0.029328299507991297,6022.23809199
1661115600000,2022-08-21 21:00:00,GMT/BTC,4.88e-06,4.89e-06,4.86e-06,4.86e-06,0.03557034,7319.0
1661112000000,2022-08-21 20:00:00,GMT/BTC,4.88e-06,4.88e-06,4.87e-06,4.88e-06,0.01990552,4079.0
1661108400000,2022-08-21 19:00:00,GMT/BTC,4.86e-06,4.89e-06,4.86e-06,4.89e-06,0.02819085,5765.0
1661104800000,2022-08-21 18:00:00,GMT/BTC,4.9e-06,4.91e-06,4.88e-06,4.88e-06,0.02633302168,5396.111
1661101200000,2022-08-21 17:00:00,GMT/BTC,4.91e-06,4.92e-06,4.89e-06,4.9e-06,0.021119,4310.0
1661097600000,2022-08-21 16:00:00,GMT/BTC,4.92e-06,4.94e-06,4.89e-06,4.94e-06,0.028093780000000002,5687.0
1661094000000,2022-08-21 15:00:00,GMT/BTC,4.89e-06,4.98e-06,4.82e-06,4.98e-06,0.0314307855763266,6311.40272617
1661090400000,2022-08-21 14:00:00,GMT/BTC,4.92e-06,4.95e-06,4.84e-06,4.87e-06,0.0263555299773361,5411.81313703
1661086800000,2022-08-21 13:00:00,GMT/BTC,4.88e-06,4.94e-06,4.86e-06,4.93e-06,0.019054080718350002,3864.925095
1661083200000,2022-08-21 12:00:00,GMT/BTC,4.86e-06,4.9e-06,4.83e-06,4.88e-06,0.034659670398195196,7102.39147504
1661079600000,2022-08-21 11:00:00,GMT/BTC,4.82e-06,4.92e-06,4.81e-06,4.87e-06,0.0206005646433397,4230.09540931
1661076000000,2022-08-21 10:00:00,GMT/BTC,4.82e-06,4.83e-06,4.81e-06,4.81e-06,0.021462219999999997,4462.0
1661072400000,2022-08-21 09:00:00,GMT/BTC,4.81e-06,4.83e-06,4.8e-06,4.83e-06,0.028052640000000004,5808.0
1661068800000,2022-08-21 08:00:00,GMT/BTC,4.74e-06,4.83e-06,4.72e-06,4.83e-06,0.0233866232136453,4841.95097591
1661065200000,2022-08-21 07:00:00,GMT/BTC,4.77e-06,4.77e-06,4.74e-06,4.76e-06,0.02164848,4548.0
1661061600000,2022-08-21 06:00:00,GMT/BTC,4.73e-06,4.76e-06,4.72e-06,4.75e-06,0.026937250000000003,5671.0
1661058000000,2022-08-21 05:00:00,GMT/BTC,4.76e-06,4.76e-06,4.72e-06,4.72e-06,0.028688159999999997,6078.0
1661054400000,2022-08-21 04:00:00,GMT/BTC,4.76e-06,4.76e-06,4.72e-06,4.74e-06,0.031430940000000004,6631.0
1661050800000,2022-08-21 03:00:00,GMT/BTC,4.74e-06,4.76e-06,4.72e-06,4.74e-06,0.03188598,6727.0
1661047200000,2022-08-21 02:00:00,GMT/BTC,4.82e-06,4.82e-06,4.73e-06,4.73e-06,0.0212980018918755,4502.74881435
1661043600000,2022-08-21 01:00:00,GMT/BTC,4.78e-06,4.82e-06,4.78e-06,4.81e-06,0.027830659999999997,5786.0
1661040000000,2022-08-21 00:00:00,GMT/BTC,4.8e-06,4.82e-06,4.76e-06,4.82e-06,0.02479408,5144.0
1661036400000,2022-08-20 23:00:00,GMT/BTC,4.72e-06,4.86e-06,4.67e-06,4.75e-06,0.032841306255575,6913.9592117
1661032800000,2022-08-20 22:00:00,GMT/BTC,4.73e-06,4.73e-06,4.71e-06,4.71e-06,0.026248829999999997,5573.0
1661029200000,2022-08-20 21:00:00,GMT/BTC,4.76e-06,4.81e-06,4.7e-06,4.72e-06,0.029582186789016,6267.4124553
1661025600000,2022-08-20 20:00:00,GMT/BTC,4.76e-06,4.78e-06,4.74e-06,4.76e-06,0.02635612,5537.0
1661022000000,2022-08-20 19:00:00,GMT/BTC,4.78e-06,4.79e-06,4.77e-06,4.78e-06,0.02802514,5863.0
1661018400000,2022-08-20 18:00:00,GMT/BTC,4.83e-06,4.84e-06,4.64e-06,4.78e-06,0.0233013179856826,4874.75271667
1661014800000,2022-08-20 17:00:00,GMT/BTC,4.83e-06,4.84e-06,4.8e-06,4.8e-06,0.031094399999999998,6478.0
1661011200000,2022-08-20 16:00:00,GMT/BTC,4.84e-06,4.84e-06,4.81e-06,4.82e-06,0.024022879999999996,4984.0
1661007600000,2022-08-20 15:00:00,GMT/BTC,4.83e-06,4.84e-06,4.81e-06,4.81e-06,0.02506491,5211.0
1661004000000,2022-08-20 14:00:00,GMT/BTC,4.86e-06,4.88e-06,4.81e-06,4.84e-06,0.02849845724,5888.111
1661000400000,2022-08-20 13:00:00,GMT/BTC,4.87e-06,4.88e-06,4.86e-06,4.88e-06,0.03118808,6391.0
1660996800000,2022-08-20 12:00:00,GMT/BTC,4.87e-06,4.89e-06,4.86e-06,4.86e-06,0.03379158,6953.0
1660993200000,2022-08-20 11:00:00,GMT/BTC,4.87e-06,4.89e-06,4.86e-06,4.89e-06,0.027188399999999998,5560.0
1660989600000,2022-08-20 10:00:00,GMT/BTC,4.89e-06,4.89e-06,4.85e-06,4.87e-06,0.02988719,6137.0
1660986000000,2022-08-20 09:00:00,GMT/BTC,4.85e-06,4.89e-06,4.85e-06,4.89e-06,0.02739378,5602.0
1660982400000,2022-08-20 08:00:00,GMT/BTC,4.86e-06,4.89e-06,4.85e-06,4.88e-06,0.03569232,7314.0
1660978800000,2022-08-20 07:00:00,GMT/BTC,4.87e-06,4.89e-06,4.85e-06,4.86e-06,0.03312576,6816.0
1660975200000,2022-08-20 06:00:00,GMT/BTC,4.87e-06,4.89e-06,4.86e-06,4.89e-06,0.02878743,5887.0
1660971600000,2022-08-20 05:00:00,GMT/BTC,4.88e-06,4.89e-06,4.85e-06,4.86e-06,0.02957796,6086.0
1660968000000,2022-08-20 04:00:00,GMT/BTC,4.86e-06,4.89e-06,4.85e-06,4.86e-06,0.02431458,5003.0
1660964400000,2022-08-20 03:00:00,GMT/BTC,4.87e-06,4.89e-06,4.82e-06,4.85e-06,0.035060401073653,7228.94867498
1660960800000,2022-08-20 02:00:00,GMT/BTC,4.87e-06,4.89e-06,4.86e-06,4.87e-06,0.02773465,5695.0
1660957200000,2022-08-20 01:00:00,GMT/BTC,4.87e-06,4.89e-06,4.85e-06,4.88e-06,0.02255536,4622.0
1660953600000,2022-08-20 00:00:00,GMT/BTC,4.88e-06,4.89e-06,4.86e-06,4.87e-06,0.01522362,3126.0
1660950000000,2022-08-19 23:00:00,GMT/BTC,4.94e-06,4.95e-06,4.85e-06,4.86e-06,0.03525011946,7253.111
1660946400000,2022-08-19 22:00:00,GMT/BTC,4.94e-06,4.95e-06,4.91e-06,4.92e-06,0.029490480000000003,5994.0
1660942800000,2022-08-19 21:00:00,GMT/BTC,4.92e-06,4.96e-06,4.91e-06,4.94e-06,0.0240256802798584,4863.49803236
1660939200000,2022-08-19 20:00:00,GMT/BTC,4.92e-06,4.94e-06,4.91e-06,4.93e-06,0.02518244,5108.0
1660935600000,2022-08-19 19:00:00,GMT/BTC,4.93e-06,4.94e-06,4.91e-06,4.93e-06,0.03396277,6889.0
1660932000000,2022-08-19 18:00:00,GMT/BTC,4.93e-06,4.93e-06,4.91e-06,4.92e-06,0.026759880000000003,5439.0
1660928400000,2022-08-19 17:00:00,GMT/BTC,4.93e-06,4.94e-06,4.91e-06,4.93e-06,0.022244160000000002,4512.0
1660924800000,2022-08-19 16:00:00,GMT/BTC,4.94e-06,4.94e-06,4.9e-06,4.92e-06,0.02673036,5433.0
1660921200000,2022-08-19 15:00:00,GMT/BTC,4.93e-06,4.94e-06,4.91e-06,4.93e-06,0.032227410000000005,6537.0
1660917600000,2022-08-19 14:00:00,GMT/BTC,4.92e-06,4.94e-06,4.91e-06,4.93e-06,0.02403375,4875.0
1660914000000,2022-08-19 13:00:00,GMT/BTC,4.91e-06,4.94e-06,4.91e-06,4.91e-06,0.02095097,4267.0
1660910400000,2022-08-19 12:00:00,GMT/BTC,4.94e-06,4.95e-06,4.92e-06,4.92e-06,0.02712942612,5514.111
1660906800000,2022-08-19 11:00:00,GMT/BTC,4.93e-06,4.95e-06,4.92e-06,4.95e-06,0.0329373,6654.0
1660903200000,2022-08-19 10:00:00,GMT/BTC,4.9e-06,4.93e-06,4.9e-06,4.93e-06,0.026927660000000003,5462.0
1660899600000,2022-08-19 09:00:00,GMT/BTC,4.92e-06,4.92e-06,4.89e-06,4.92e-06,0.032088240000000004,6522.0
1660896000000,2022-08-19 08:00:00,GMT/BTC,4.8e-06,4.91e-06,4.8e-06,4.89e-06,0.038782833957209994,7931.049889
1660892400000,2022-08-19 07:00:00,GMT/BTC,4.96e-06,4.97e-06,4.79e-06,4.82e-06,0.027995095019999996,5808.111
1660888800000,2022-08-19 06:00:00,GMT/BTC,4.76e-06,5e-06,4.76e-06,4.95e-06,0.031231339386538503,6309.36149223
1660885200000,2022-08-19 05:00:00,GMT/BTC,4.78e-06,4.79e-06,4.76e-06,4.77e-06,0.0193662,4060.0
1660881600000,2022-08-19 04:00:00,GMT/BTC,4.79e-06,4.79e-06,4.76e-06,4.76e-06,0.02561356,5381.0
1660878000000,2022-08-19 03:00:00,GMT/BTC,4.78e-06,4.8e-06,4.77e-06,4.77e-06,0.02940705,6165.0
1660874400000,2022-08-19 02:00:00,GMT/BTC,4.77e-06,4.79e-06,4.76e-06,4.77e-06,0.02187045,4585.0
1660870800000,2022-08-19 01:00:00,GMT/BTC,4.77e-06,4.8e-06,4.76e-06,4.77e-06,0.0304326,6380.0
1660867200000,2022-08-19 00:00:00,GMT/BTC,4.76e-06,4.8e-06,4.76e-06,4.77e-06,0.03382884,7092.0
1660863600000,2022-08-18 23:00:00,GMT/BTC,4.78e-06,4.8e-06,4.76e-06,4.79e-06,0.02999977,6263.0
1660860000000,2022-08-18 22:00:00,GMT/BTC,4.79e-06,4.8e-06,4.76e-06,4.78e-06,0.03093616,6472.0
1660856400000,2022-08-18 21:00:00,GMT/BTC,4.79e-06,4.79e-06,4.76e-06,4.76e-06,0.02340492,4917.0
1660852800000,2022-08-18 20:00:00,GMT/BTC,4.79e-06,4.8e-06,4.76e-06,4.78e-06,0.0278913,5835.0
1660849200000,2022-08-18 19:00:00,GMT/BTC,4.78e-06,4.79e-06,4.76e-06,4.76e-06,0.03371508,7083.0
1660845600000,2022-08-18 18:00:00,GMT/BTC,4.78e-06,4.82e-06,4.77e-06,4.78e-06,0.03297244,6898.0
1660842000000,2022-08-18 17:00:00,GMT/BTC,4.79e-06,4.79e-06,4.76e-06,4.78e-06,0.03284338,6871.0
1660838400000,2022-08-18 16:00:00,GMT/BTC,4.79e-06,4.8e-06,4.77e-06,4.79e-06,0.03175291,6629.0
1660834800000,2022-08-18 15:00:00,GMT/BTC,4.78e-06,4.79e-06,4.76e-06,4.78e-06,0.02860352,5984.0
1660831200000,2022-08-18 14:00:00,GMT/BTC,4.77e-06,4.79e-06,4.76e-06,4.79e-06,0.030315909999999998,6329.0
1660827600000,2022-08-18 13:00:00,GMT/BTC,4.79e-06,4.79e-06,4.76e-06,4.78e-06,0.02624698,5491.0
1660824000000,2022-08-18 12:00:00,GMT/BTC,4.77e-06,4.8e-06,4.77e-06,4.79e-06,0.027303,5700.0
1660820400000,2022-08-18 11:00:00,GMT/BTC,4.77e-06,4.79e-06,4.76e-06,4.79e-06,0.03005246,6274.0
1660816800000,2022-08-18 10:00:00,GMT/BTC,4.77e-06,4.79e-06,4.76e-06,4.78e-06,0.03169618,6631.0
1660813200000,2022-08-18 09:00:00,GMT/BTC,4.76e-06,4.79e-06,4.76e-06,4.79e-06,0.02831848,5912.0
1660809600000,2022-08-18 08:00:00,GMT/BTC,4.76e-06,4.79e-06,4.76e-06,4.77e-06,0.02779956,5828.0
1660806000000,2022-08-18 07:00:00,GMT/BTC,4.77e-06,4.79e-06,4.75e-06,4.77e-06,0.027052590997534497,5671.40272485
1660802400000,2022-08-18 06:00:00,GMT/BTC,4.77e-06,4.78e-06,4.76e-06,4.78e-06,0.02568772,5374.0
1660798800000,2022-08-18 05:00:00,GMT/BTC,4.77e-06,4.78e-06,4.75e-06,4.77e-06,0.02710791,5683.0
1660795200000,2022-08-18 04:00:00,GMT/BTC,4.78e-06,4.79e-06,4.75e-06,4.75e-06,0.03299825,6947.0
1660791600000,2022-08-18 03:00:00,GMT/BTC,4.78e-06,4.78e-06,4.74e-06,4.74e-06,0.0265914,5610.0
1660788000000,2022-08-18 02:00:00,GMT/BTC,4.76e-06,4.78e-06,4.75e-06,4.75e-06,0.030704000000000002,6464.0
1660784400000,2022-08-18 01:00:00,GMT/BTC,4.78e-06,4.78e-06,4.74e-06,4.76e-06,0.02555168,5368.0
1660780800000,2022-08-18 00:00:00,GMT/BTC,4.77e-06,4.78e-06,4.75e-06,4.76e-06,0.02893128,6078.0
1660777200000,2022-08-17 23:00:00,GMT/BTC,4.76e-06,4.79e-06,4.75e-06,4.76e-06,0.02692256,5656.0
1660773600000,2022-08-17 22:00:00,GMT/BTC,4.79e-06,4.79e-06,4.74e-06,4.78e-06,0.0197950084318658,4141.21515311
1660770000000,2022-08-17 21:00:00,GMT/BTC,4.78e-06,4.8e-06,4.77e-06,4.77e-06,0.02221389,4657.0
1660766400000,2022-08-17 20:00:00,GMT/BTC,4.76e-06,4.79e-06,4.74e-06,4.79e-06,0.02494739450717,5208.224323
1660762800000,2022-08-17 19:00:00,GMT/BTC,4.76e-06,4.79e-06,4.76e-06,4.77e-06,0.02486124,5212.0
1660759200000,2022-08-17 18:00:00,GMT/BTC,4.77e-06,4.79e-06,4.76e-06,4.78e-06,0.03131378,6551.0
1660755600000,2022-08-17 17:00:00,GMT/BTC,4.83e-06,4.84e-06,4.75e-06,4.79e-06,0.020870029999999998,4357.0
1660752000000,2022-08-17 16:00:00,GMT/BTC,4.84e-06,4.84e-06,4.82e-06,4.83e-06,0.023155020000000002,4794.0
1660748400000,2022-08-17 15:00:00,GMT/BTC,4.83e-06,4.86e-06,4.81e-06,4.82e-06,0.037546272674887395,7789.68312757
1660744800000,2022-08-17 14:00:00,GMT/BTC,4.84e-06,4.84e-06,4.81e-06,4.83e-06,0.02713977,5619.0
1660741200000,2022-08-17 13:00:00,GMT/BTC,4.85e-06,4.85e-06,4.81e-06,4.82e-06,0.022920448854924398,4755.27984542
1660737600000,2022-08-17 12:00:00,GMT/BTC,5.02e-06,5.05e-06,4.82e-06,4.84e-06,0.025329036647948003,5233.2720347
1660734000000,2022-08-17 11:00:00,GMT/BTC,4.85e-06,5.04e-06,4.85e-06,5e-06,0.0374104459212,7482.08918424
1660730400000,2022-08-17 10:00:00,GMT/BTC,5.18e-06,5.2e-06,4.85e-06,4.85e-06,0.0362979061299465,7484.10435669
1660726800000,2022-08-17 09:00:00,GMT/BTC,5.19e-06,5.2e-06,5.15e-06,5.2e-06,0.030154800000000002,5799.0
1660723200000,2022-08-17 08:00:00,GMT/BTC,5.17e-06,5.19e-06,5.14e-06,5.19e-06,0.025576320000000003,4928.0
1660719600000,2022-08-17 07:00:00,GMT/BTC,5.08e-06,5.17e-06,5.06e-06,5.17e-06,0.0281536337120027,5445.57712031
1660716000000,2022-08-17 06:00:00,GMT/BTC,5.05e-06,5.07e-06,5.04e-06,5.05e-06,0.0217554,4308.0
1660712400000,2022-08-17 05:00:00,GMT/BTC,5.03e-06,5.07e-06,5.03e-06,5.04e-06,0.02447928,4857.0
1660708800000,2022-08-17 04:00:00,GMT/BTC,5.1e-06,5.13e-06,5.06e-06,5.07e-06,0.038069747775536095,7508.82599123
1660705200000,2022-08-17 03:00:00,GMT/BTC,5.1e-06,5.13e-06,5.1e-06,5.12e-06,0.03014656,5888.0
1660701600000,2022-08-17 02:00:00,GMT/BTC,5.12e-06,5.13e-06,5.09e-06,5.09e-06,0.028330940000000002,5566.0
1660698000000,2022-08-17 01:00:00,GMT/BTC,5.09e-06,5.13e-06,5.09e-06,5.09e-06,0.03314608,6512.0
1660694400000,2022-08-17 00:00:00,GMT/BTC,5.11e-06,5.12e-06,5.09e-06,5.11e-06,0.02101232,4112.0
1660690800000,2022-08-16 23:00:00,GMT/BTC,5.1e-06,5.13e-06,5.09e-06,5.12e-06,0.02904064,5672.0
1660687200000,2022-08-16 22:00:00,GMT/BTC,5.11e-06,5.13e-06,5.1e-06,5.1e-06,0.0215679,4229.0
1660683600000,2022-08-16 21:00:00,GMT/BTC,5.13e-06,5.13e-06,5.09e-06,5.09e-06,0.025602700000000003,5030.0
1660680000000,2022-08-16 20:00:00,GMT/BTC,5.1e-06,5.13e-06,5.06e-06,5.13e-06,0.0314065150794027,6122.12769579
1660676400000,2022-08-16 19:00:00,GMT/BTC,5.1e-06,5.12e-06,5.08e-06,5.11e-06,0.030271640000000002,5924.0
1660672800000,2022-08-16 18:00:00,GMT/BTC,5.21e-06,5.21e-06,5.05e-06,5.09e-06,0.032606378928629706,6405.96835533
1660669200000,2022-08-16 17:00:00,GMT/BTC,5.18e-06,5.21e-06,5.17e-06,5.18e-06,0.033887560000000004,6542.0
1660665600000,2022-08-16 16:00:00,GMT/BTC,5.2e-06,5.21e-06,5.18e-06,5.2e-06,0.029416400000000002,5657.0
1660662000000,2022-08-16 15:00:00,GMT/BTC,5.19e-06,5.21e-06,5.17e-06,5.2e-06,0.0350844,6747.0
1660658400000,2022-08-16 14:00:00,GMT/BTC,5.17e-06,5.2e-06,5.16e-06,5.18e-06,0.027381988442382002,5286.0981549
1660654800000,2022-08-16 13:00:00,GMT/BTC,5.16e-06,5.16e-06,5.13e-06,5.16e-06,0.036548279999999995,7083.0
1660651200000,2022-08-16 12:00:00,GMT/BTC,5.15e-06,5.16e-06,5.13e-06,5.16e-06,0.030856799999999997,5980.0
1660647600000,2022-08-16 11:00:00,GMT/BTC,5.16e-06,5.16e-06,5.13e-06,5.14e-06,0.03106616,6044.0
1660644000000,2022-08-16 10:00:00,GMT/BTC,5.16e-06,5.16e-06,5.13e-06,5.15e-06,0.02855675,5545.0
1660640400000,2022-08-16 09:00:00,GMT/BTC,5.13e-06,5.16e-06,5.13e-06,5.16e-06,0.0219816,4260.0
1660636800000,2022-08-16 08:00:00,GMT/BTC,5.14e-06,5.16e-06,5.13e-06,5.14e-06,0.01796944,3496.0
1660633200000,2022-08-16 07:00:00,GMT/BTC,5.15e-06,5.16e-06,5.1e-06,5.14e-06,0.0334408244768916,6505.99697994
1660629600000,2022-08-16 06:00:00,GMT/BTC,5.13e-06,5.16e-06,5.13e-06,5.15e-06,0.0342578,6652.0
1660626000000,2022-08-16 05:00:00,GMT/BTC,5.14e-06,5.16e-06,5.13e-06,5.14e-06,0.02974518,5787.0
1660622400000,2022-08-16 04:00:00,GMT/BTC,5.13e-06,5.16e-06,5.13e-06,5.16e-06,0.02424684,4699.0
1660618800000,2022-08-16 03:00:00,GMT/BTC,5.13e-06,5.16e-06,5.13e-06,5.13e-06,0.02738907,5339.0
1660615200000,2022-08-16 02:00:00,GMT/BTC,5.16e-06,5.16e-06,5.13e-06,5.14e-06,0.03245396,6314.0
1660611600000,2022-08-16 01:00:00,GMT/BTC,5.13e-06,5.16e-06,5.13e-06,5.13e-06,0.02723517,5309.0
1660608000000,2022-08-16 00:00:00,GMT/BTC,5.18e-06,5.18e-06,5.14e-06,5.16e-06,0.0372762007298724,7224.06990889
1660604400000,2022-08-15 23:00:00,GMT/BTC,5.13e-06,5.19e-06,5.13e-06,5.17e-06,0.0336136088696518,6501.66515854
1660600800000,2022-08-15 22:00:00,GMT/BTC,5.14e-06,5.16e-06,5.13e-06,5.14e-06,0.032500219999999996,6323.0
1660597200000,2022-08-15 21:00:00,GMT/BTC,5.19e-06,5.2e-06,5.12e-06,5.17e-06,0.035172083869999995,6803.111
1660593600000,2022-08-15 20:00:00,GMT/BTC,5.17e-06,5.21e-06,5.17e-06,5.18e-06,0.03317272,6404.0
1660590000000,2022-08-15 19:00:00,GMT/BTC,5.16e-06,5.2e-06,5.13e-06,5.18e-06,0.02732967942502,5275.999889
1660586400000,2022-08-15 18:00:00,GMT/BTC,5.13e-06,5.16e-06,5.13e-06,5.13e-06,0.02003778,3906.0
1660582800000,2022-08-15 17:00:00,GMT/BTC,5.14e-06,5.16e-06,5.12e-06,5.14e-06,0.03476696,6764.0
1660579200000,2022-08-15 16:00:00,GMT/BTC,5.13e-06,5.16e-06,5.12e-06,5.13e-06,0.03177009,6193.0
1660575600000,2022-08-15 15:00:00,GMT/BTC,5.13e-06,5.16e-06,5.12e-06,5.15e-06,0.025507949999999998,4953.0
1660572000000,2022-08-15 14:00:00,GMT/BTC,5.13e-06,5.16e-06,5.13e-06,5.16e-06,0.028395479999999997,5503.0
1660568400000,2022-08-15 13:00:00,GMT/BTC,5.13e-06,5.16e-06,5.13e-06,5.15e-06,0.03093605,6007.0
1660564800000,2022-08-15 12:00:00,GMT/BTC,5.13e-06,5.16e-06,5.13e-06,5.14e-06,0.02702098,5257.0
1660561200000,2022-08-15 11:00:00,GMT/BTC,5.14e-06,5.16e-06,5.12e-06,5.15e-06,0.0309721,6014.0
1660557600000,2022-08-15 10:00:00,GMT/BTC,5.13e-06,5.16e-06,5.12e-06,5.16e-06,0.0239682,4645.0
1660554000000,2022-08-15 09:00:00,GMT/BTC,5.12e-06,5.16e-06,5.12e-06,5.15e-06,0.02337585,4539.0
1660550400000,2022-08-15 08:00:00,GMT/BTC,5.13e-06,5.16e-06,5.12e-06,5.14e-06,0.03052646,5939.0
1660546800000,2022-08-15 07:00:00,GMT/BTC,5.13e-06,5.17e-06,5.13e-06,5.14e-06,0.0230786,4490.0
1660543200000,2022-08-15 06:00:00,GMT/BTC,5.13e-06,5.17e-06,5.13e-06,5.15e-06,0.0372757,7238.0
1660539600000,2022-08-15 05:00:00,GMT/BTC,5.14e-06,5.16e-06,5.12e-06,5.13e-06,0.02768148,5396.0
1660536000000,2022-08-15 04:00:00,GMT/BTC,5.15e-06,5.16e-06,5.13e-06,5.13e-06,0.04219938,8226.0
1660532400000,2022-08-15 03:00:00,GMT/BTC,5.14e-06,5.16e-06,5.12e-06,5.14e-06,0.033924,6600.0
1660528800000,2022-08-15 02:00:00,GMT/BTC,5.13e-06,5.16e-06,5.12e-06,5.13e-06,0.02875878,5606.0
1660525200000,2022-08-15 01:00:00,GMT/BTC,5.21e-06,5.21e-06,5.14e-06,5.19e-06,0.024009516090000002,4626.111
1660521600000,2022-08-15 00:00:00,GMT/BTC,5.17e-06,5.21e-06,5.17e-06,5.17e-06,0.02822303,5459.0
1660518000000,2022-08-14 23:00:00,GMT/BTC,5.19e-06,5.21e-06,5.17e-06,5.17e-06,0.036743189999999995,7107.0
1660514400000,2022-08-14 22:00:00,GMT/BTC,5.18e-06,5.21e-06,5.17e-06,5.2e-06,0.0273468,5259.0
1660510800000,2022-08-14 21:00:00,GMT/BTC,5.21e-06,5.21e-06,5.17e-06,5.2e-06,0.0258492,4971.0
1660507200000,2022-08-14 20:00:00,GMT/BTC,5.21e-06,5.21e-06,5.17e-06,5.19e-06,0.035276430000000004,6797.0
1660503600000,2022-08-14 19:00:00,GMT/BTC,5.18e-06,5.21e-06,5.17e-06,5.19e-06,0.03132684,6036.0
1660500000000,2022-08-14 18:00:00,GMT/BTC,5.25e-06,5.25e-06,5.17e-06,5.19e-06,0.0336137208784296,6476.63215384
1660496400000,2022-08-14 17:00:00,GMT/BTC,5.27e-06,5.27e-06,5.19e-06,5.23e-06,0.028252158584692297,5401.94236801
1660492800000,2022-08-14 16:00:00,GMT/BTC,5.28e-06,5.28e-06,5.26e-06,5.28e-06,0.03493248,6616.0
1660489200000,2022-08-14 15:00:00,GMT/BTC,5.28e-06,5.28e-06,5.26e-06,5.28e-06,0.034684320000000005,6569.0
1660485600000,2022-08-14 14:00:00,GMT/BTC,5.28e-06,5.28e-06,5.26e-06,5.27e-06,0.026460670000000002,5021.0
1660482000000,2022-08-14 13:00:00,GMT/BTC,5.3e-06,5.3e-06,5.26e-06,5.28e-06,0.03255648,6166.0
1660478400000,2022-08-14 12:00:00,GMT/BTC,5.27e-06,5.31e-06,5.27e-06,5.3e-06,0.0330667,6239.0
1660474800000,2022-08-14 11:00:00,GMT/BTC,5.29e-06,5.31e-06,5.27e-06,5.28e-06,0.02634192,4989.0
1660471200000,2022-08-14 10:00:00,GMT/BTC,5.3e-06,5.3e-06,5.27e-06,5.29e-06,0.03342222,6318.0
1660467600000,2022-08-14 09:00:00,GMT/BTC,5.31e-06,5.31e-06,5.27e-06,5.3e-06,0.0322611,6087.0
1660464000000,2022-08-14 08:00:00,GMT/BTC,5.31e-06,5.31e-06,5.28e-06,5.3e-06,0.031005,5850.0
1660460400000,2022-08-14 07:00:00,GMT/BTC,5.32e-06,5.32e-06,5.28e-06,5.29e-06,0.0285747463425352,5401.65337288
1660456800000,2022-08-14 06:00:00,GMT/BTC,5.33e-06,5.33e-06,5.32e-06,5.33e-06,0.03280615,6155.0
1660453200000,2022-08-14 05:00:00,GMT/BTC,5.32e-06,5.33e-06,5.32e-06,5.32e-06,0.028009799999999998,5265.0
1660449600000,2022-08-14 04:00:00,GMT/BTC,5.32e-06,5.33e-06,5.32e-06,5.33e-06,0.031617559999999996,5932.0
1660446000000,2022-08-14 03:00:00,GMT/BTC,5.32e-06,5.33e-06,5.32e-06,5.33e-06,0.0308074,5780.0
1660442400000,2022-08-14 02:00:00,GMT/BTC,5.32e-06,5.33e-06,5.32e-06,5.33e-06,0.030945979999999998,5806.0
1660438800000,2022-08-14 01:00:00,GMT/BTC,5.33e-06,5.33e-06,5.32e-06,5.32e-06,0.029903719999999998,5621.0
1660435200000,2022-08-14 00:00:00,GMT/BTC,5.33e-06,5.33e-06,5.32e-06,5.32e-06,0.0310422,5835.0
1660431600000,2022-08-13 23:00:00,GMT/BTC,5.32e-06,5.33e-06,5.32e-06,5.33e-06,0.03657979,6863.0
