https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume QUICK,Volume USDT
1655186400,2022-06-14 06:00:00,QUICK/USDT,46.44,47.6,45.65,47.6,3.27102748,152.0832367512
1655182800,2022-06-14 05:00:00,QUICK/USDT,43.32,46.62,43.32,46.62,68.37637895,3066.9487377026
1655179200,2022-06-14 04:00:00,QUICK/USDT,44.47,45.04,43.32,43.54,7.44455145,329.924642568
1655175600,2022-06-14 03:00:00,QUICK/USDT,42.43,44.46,42.43,44.22,7.4241,325.419241
1655172000,2022-06-14 02:00:00,QUICK/USDT,40.78,42.42,40.51,42.23,18.84448549,777.3606918507
1655168400,2022-06-14 01:00:00,QUICK/USDT,43.01,43.03,41,41.33,19.38840099,819.0846979067
1655164800,2022-06-14 00:00:00,QUICK/USDT,44.47,44.88,43.01,43.01,4.4157,194.208388
1655161200,2022-06-13 23:00:00,QUICK/USDT,44,44.34,43.73,44.34,4.5394,199.554856
1655157600,2022-06-13 22:00:00,QUICK/USDT,44.42,44.52,44,44,2.2274381,98.695948402
1655154000,2022-06-13 21:00:00,QUICK/USDT,45.21,45.25,44.26,44.42,13.9175619,625.841899598
1655150400,2022-06-13 20:00:00,QUICK/USDT,44.88,45.7,44.88,45.02,23.458,1065.95599
1655146800,2022-06-13 19:00:00,QUICK/USDT,45.14,45.14,44.42,44.42,0.4589,20.673214
1655143200,2022-06-13 18:00:00,QUICK/USDT,44.88,45.52,44.88,45.28,7.29,330.458816
1655139600,2022-06-13 17:00:00,QUICK/USDT,44.92,44.94,44.34,44.72,15.00489684,669.5714119692
1655136000,2022-06-13 16:00:00,QUICK/USDT,44.67,46.03,44.46,45.29,13.35989458,599.9340597802
1655132400,2022-06-13 15:00:00,QUICK/USDT,43.24,46.39,42.83,44.47,44.84529153,2000.3500654547
1655128800,2022-06-13 14:00:00,QUICK/USDT,44.46,44.46,42.53,43.03,72.24481596,3146.3708707588
1655125200,2022-06-13 13:00:00,QUICK/USDT,44.06,44.88,43.72,44.46,14.9513257,665.537337561
1655121600,2022-06-13 12:00:00,QUICK/USDT,45.24,45.67,44.46,44.46,18.05451166,810.7751036684
1655118000,2022-06-13 11:00:00,QUICK/USDT,44.49,44.64,43.62,44.46,13.0966,581.433369
1655114400,2022-06-13 10:00:00,QUICK/USDT,45.74,45.74,44.49,45.06,31.25866001,1406.7690648674
1655110800,2022-06-13 09:00:00,QUICK/USDT,45.09,46.22,44.39,45.42,31.0784,1405.093672
1655107200,2022-06-13 08:00:00,QUICK/USDT,46.4,46.54,44.64,44.64,13.7003,630.851268
1655103600,2022-06-13 07:00:00,QUICK/USDT,47.98,48.15,45.38,46.33,6.9993,329.663456
1655100000,2022-06-13 06:00:00,QUICK/USDT,47.75,48.22,47.33,47.75,13.0695,625.777043
1655096400,2022-06-13 05:00:00,QUICK/USDT,48.22,49.35,47.98,47.98,24.17526243,1174.7961067055
1655092800,2022-06-13 04:00:00,QUICK/USDT,48.22,50.36,48.05,48.58,16.2857,803.428162
1655089200,2022-06-13 03:00:00,QUICK/USDT,48.75,48.85,47.32,48.74,2.9298,141.900661
1655085600,2022-06-13 02:00:00,QUICK/USDT,48.75,48.82,48.02,48.65,2.1059,102.309072
1655082000,2022-06-13 01:00:00,QUICK/USDT,49.89,50,48.45,48.45,38.1446,1897.507288
1655078400,2022-06-13 00:00:00,QUICK/USDT,51.2,51.46,49.6,49.6,19.5263,995.585828
1655074800,2022-06-12 23:00:00,QUICK/USDT,52.86,53,51.26,51.26,4.4706,232.063394
1655071200,2022-06-12 22:00:00,QUICK/USDT,53.23,53.23,52.34,52.96,6.9838,368.756736
1655067600,2022-06-12 21:00:00,QUICK/USDT,53.17,53.18,53.17,53.18,0.0068,0.361586
1655064000,2022-06-12 20:00:00,QUICK/USDT,53.81,54.19,53.31,53.31,0.0747,4.010755
1655060400,2022-06-12 19:00:00,QUICK/USDT,54.52,54.52,54.06,54.07,1.7275,93.581337
1655056800,2022-06-12 18:00:00,QUICK/USDT,54.98,54.98,54.52,54.77,1.1944,65.664486
1655053200,2022-06-12 17:00:00,QUICK/USDT,54.98,55.21,54.98,55.21,2.1729,119.581699
1655049600,2022-06-12 16:00:00,QUICK/USDT,55.87,55.87,54.97,54.97,1.9891,109.985545
1655046000,2022-06-12 15:00:00,QUICK/USDT,55.8,56.07,55.8,55.87,13.9882,783.225894
1655042400,2022-06-12 14:00:00,QUICK/USDT,53.62,55.44,52.11,55.31,7.3762,397.321017
1655038800,2022-06-12 13:00:00,QUICK/USDT,53.91,53.91,53.62,53.62,0.7454,40.010284
1655035200,2022-06-12 12:00:00,QUICK/USDT,53.91,53.91,53.91,53.91,0.0192,1.035072
1655031600,2022-06-12 11:00:00,QUICK/USDT,53.41,53.81,53.17,53.81,2.4677,131.287965
1655028000,2022-06-12 10:00:00,QUICK/USDT,53.17,53.62,53.17,53.62,1.5744,83.735328
1655024400,2022-06-12 09:00:00,QUICK/USDT,53.36,53.36,53.06,53.06,2.5501,135.42137
1655020800,2022-06-12 08:00:00,QUICK/USDT,52.91,53.62,52.91,53.61,11.8362,627.317683
1655017200,2022-06-12 07:00:00,QUICK/USDT,52.21,52.8,52.16,52.8,1.4867,77.59548
1655013600,2022-06-12 06:00:00,QUICK/USDT,51.66,52.8,51.66,52.8,5.0225,259.4709
1655010000,2022-06-12 05:00:00,QUICK/USDT,51.2,51.2,50.96,51.2,10.8334,553.728962
1655006400,2022-06-12 04:00:00,QUICK/USDT,52.2,52.2,51.8,51.8,2.03,105.175984
1655002800,2022-06-12 03:00:00,QUICK/USDT,52.75,53.11,51.83,52.94,20.4014,1070.17646
1654999200,2022-06-12 02:00:00,QUICK/USDT,56.32,56.32,52.8,52.8,18.0296,1006.601668
1654995600,2022-06-12 01:00:00,QUICK/USDT,56.98,56.98,56.32,56.32,23.4062,1321.418388
1654992000,2022-06-12 00:00:00,QUICK/USDT,57.28,57.74,57.02,57.02,26.5862,1523.576898
1654988400,2022-06-11 23:00:00,QUICK/USDT,57.75,57.75,56.99,57.08,10.8498,619.418904
1654984800,2022-06-11 22:00:00,QUICK/USDT,58.18,58.34,58.17,58.34,2.57977269,150.1221777346
1654981200,2022-06-11 21:00:00,QUICK/USDT,57.18,58.2,57.18,58.2,8.7446,505.001278
1654977600,2022-06-11 20:00:00,QUICK/USDT,57.9,57.9,57.22,57.22,14.0098,802.74039
1654974000,2022-06-11 19:00:00,QUICK/USDT,58.1,58.38,58.06,58.06,2.1619,125.763634
1654970400,2022-06-11 18:00:00,QUICK/USDT,57.9,58.2,57.9,58.06,8.1145,471.5331
1654966800,2022-06-11 17:00:00,QUICK/USDT,57.78,58.07,57.6,57.98,8.21003663,473.8730848074
1654963200,2022-06-11 16:00:00,QUICK/USDT,56.77,57.74,56.4,57.7,16.03925519,919.0042511363
1654959600,2022-06-11 15:00:00,QUICK/USDT,57.88,58.21,56.22,56.22,95.33017019,5479.1137780623
1654956000,2022-06-11 14:00:00,QUICK/USDT,58.76,58.85,58.01,58.01,31.6754,1852.710385
1654952400,2022-06-11 13:00:00,QUICK/USDT,58.76,59.47,58.76,59.47,8.8264,520.712652
1654948800,2022-06-11 12:00:00,QUICK/USDT,59.79,60.16,58.85,58.85,2.4173,143.430493
1654945200,2022-06-11 11:00:00,QUICK/USDT,60.89,60.89,59.14,59.28,20.42009513,1224.2137468066
1654941600,2022-06-11 10:00:00,QUICK/USDT,62.34,62.34,60.96,60.96,10.5626,653.389614
1654938000,2022-06-11 09:00:00,QUICK/USDT,62.68,62.88,61.72,62.88,11.2645,706.086217
1654934400,2022-06-11 08:00:00,QUICK/USDT,63.98,64.78,62.3,62.68,49.97006098,3183.4199107244
1654930800,2022-06-11 07:00:00,QUICK/USDT,63.76,63.97,63.76,63.97,8.2068,524.154216
1654927200,2022-06-11 06:00:00,QUICK/USDT,63.98,63.98,63.4,63.4,15.49916055,988.183671989
1654923600,2022-06-11 05:00:00,QUICK/USDT,64.3,64.3,63.97,63.97,1.0068,64.71276
1654920000,2022-06-11 04:00:00,QUICK/USDT,64.16,64.42,64.16,64.42,1.1889,76.282138
1654916400,2022-06-11 03:00:00,QUICK/USDT,64.16,64.16,64.16,64.16,3.1807,204.073712
1654912800,2022-06-11 02:00:00,QUICK/USDT,64.16,64.4,64.16,64.16,0.8862,57.056064
1654909200,2022-06-11 01:00:00,QUICK/USDT,64.16,64.16,64.16,64.16,0.0059,0.378544
1654905600,2022-06-11 00:00:00,QUICK/USDT,64.13,64.18,64.13,64.18,3.9121,251.034179
1654902000,2022-06-10 23:00:00,QUICK/USDT,65.1,65.1,64.16,64.16,6.2321,402.094214
1654898400,2022-06-10 22:00:00,QUICK/USDT,64.56,65.09,64.56,65.09,0.59286262,38.4043519358
1654894800,2022-06-10 21:00:00,QUICK/USDT,64.79,65.09,64.56,64.56,0.2659,17.280634
1654891200,2022-06-10 20:00:00,QUICK/USDT,64.42,64.64,63.94,64.64,19.7037,1265.412376
1654887600,2022-06-10 19:00:00,QUICK/USDT,64.28,64.97,64.28,64.56,17.62474008,1138.5139849976
1654884000,2022-06-10 18:00:00,QUICK/USDT,64.82,64.98,63.94,63.98,29.3782,1887.033327
1654880400,2022-06-10 17:00:00,QUICK/USDT,64.8,65.14,64.54,65.14,3.6721,238.248832
1654876800,2022-06-10 16:00:00,QUICK/USDT,65.89,65.89,64.56,64.56,22.7658,1484.364928
1654873200,2022-06-10 15:00:00,QUICK/USDT,66.31,66.31,65.47,65.97,19.1676,1262.872018
1654869600,2022-06-10 14:00:00,QUICK/USDT,65.76,66.99,65.62,66.48,20.0573,1335.671042
1654866000,2022-06-10 13:00:00,QUICK/USDT,66.16,66.16,65.62,65.76,15.9937,1056.695924
1654862400,2022-06-10 12:00:00,QUICK/USDT,68.56,68.56,66,66.66,32.4823,2164.538455
1654858800,2022-06-10 11:00:00,QUICK/USDT,68.16,68.16,68.12,68.12,0.0083,0.565452
1654855200,2022-06-10 10:00:00,QUICK/USDT,68.29,68.86,68.16,68.16,21.5144,1469.967541
1654851600,2022-06-10 09:00:00,QUICK/USDT,68.37,68.37,68.02,68.02,15.1095,1030.954424
1654848000,2022-06-10 08:00:00,QUICK/USDT,68.62,69,68.32,68.32,1.8097,124.292714
1654844400,2022-06-10 07:00:00,QUICK/USDT,68.96,69.01,68.72,69.01,5.02438282,345.5855574082
1654840800,2022-06-10 06:00:00,QUICK/USDT,69.24,69.24,69.2,69.2,1.2148,84.064436
1654837200,2022-06-10 05:00:00,QUICK/USDT,69.37,69.37,69.36,69.36,0.0072,0.49943
1654833600,2022-06-10 04:00:00,QUICK/USDT,69.37,69.37,69.37,69.37,0.0506,3.510122
1654830000,2022-06-10 03:00:00,QUICK/USDT,69.2,70,69.2,70,3.49132858,242.8046256
1654826400,2022-06-10 02:00:00,QUICK/USDT,68.72,69.2,68.72,69.2,2.4043536,165.608662608
1654822800,2022-06-10 01:00:00,QUICK/USDT,68.32,68.78,68.32,68.78,2.5377464,174.193719392
1654819200,2022-06-10 00:00:00,QUICK/USDT,69.37,69.9,68.32,68.32,5.74754385,396.0002247035
1654815600,2022-06-09 23:00:00,QUICK/USDT,69.61,70,69.61,70,1.77827142,124.3426164
1654812000,2022-06-09 22:00:00,QUICK/USDT,69.7,69.82,69.37,69.61,1.7454,121.837389
1654808400,2022-06-09 21:00:00,QUICK/USDT,69.69,69.76,69.12,69.12,0.3826,26.537337
1654804800,2022-06-09 20:00:00,QUICK/USDT,69.41,69.51,69.08,69.08,1.0491,72.541574
1654801200,2022-06-09 19:00:00,QUICK/USDT,70,70,69.37,69.37,1.2367,86.315617
1654797600,2022-06-09 18:00:00,QUICK/USDT,70,70.22,70,70.22,0.1622,11.387707
1654794000,2022-06-09 17:00:00,QUICK/USDT,70.56,72.54,70,70,49.5612,3501.385107
1654790400,2022-06-09 16:00:00,QUICK/USDT,70.26,70.36,69.8,70.36,4.8209,338.701818
1654786800,2022-06-09 15:00:00,QUICK/USDT,69.77,70.16,69.44,70.16,0.8763,61.469049
1654783200,2022-06-09 14:00:00,QUICK/USDT,70.16,70.16,69.76,69.76,3.45957137,242.5982733192
1654779600,2022-06-09 13:00:00,QUICK/USDT,69.76,70.26,69.63,69.85,14.4534,1011.140151
1654776000,2022-06-09 12:00:00,QUICK/USDT,70.16,70.16,69.27,69.47,9.2014,639.09385
1654772400,2022-06-09 11:00:00,QUICK/USDT,71.52,71.52,70,70.2,60.0547,4216.772512
1654768800,2022-06-09 10:00:00,QUICK/USDT,71.19,72.16,71.19,71.54,3.2713,235.774281
1654765200,2022-06-09 09:00:00,QUICK/USDT,70.8,71.52,70.8,71.1,0.2713,19.346923
1654761600,2022-06-09 08:00:00,QUICK/USDT,70.56,71.17,70.56,70.8,3.6793,260.466785
1654758000,2022-06-09 07:00:00,QUICK/USDT,69.7,70.55,69.7,70.55,3.8808,273.385076
1654754400,2022-06-09 06:00:00,QUICK/USDT,69.82,70.09,69.76,70.09,1.6029,111.825794
1654750800,2022-06-09 05:00:00,QUICK/USDT,70.16,70.36,70.16,70.18,1.9984,140.442689
1654747200,2022-06-09 04:00:00,QUICK/USDT,69.52,69.98,69.52,69.88,3.5568,248.076016
1654743600,2022-06-09 03:00:00,QUICK/USDT,69.08,69.37,69.08,69.37,0.5418,37.435152
1654740000,2022-06-09 02:00:00,QUICK/USDT,68.92,68.92,68.78,68.92,1.1841,81.607897
1654736400,2022-06-09 01:00:00,QUICK/USDT,69.08,69.37,68.92,68.92,1.5489,107.010944
1654732800,2022-06-09 00:00:00,QUICK/USDT,69.81,69.81,68.71,68.88,5.274,363.370127
1654729200,2022-06-08 23:00:00,QUICK/USDT,69.89,70.21,69.7,69.7,0.2741,19.200664
1654725600,2022-06-08 22:00:00,QUICK/USDT,70.16,70.56,70,70,4.2929,300.793764
1654722000,2022-06-08 21:00:00,QUICK/USDT,70.32,70.6,70,70.6,2.4317,171.25808
1654718400,2022-06-08 20:00:00,QUICK/USDT,70.27,71.42,70.09,70.09,15.7087,1110.964506
1654714800,2022-06-08 19:00:00,QUICK/USDT,70,70.56,70,70.27,0.3633,25.517357
1654711200,2022-06-08 18:00:00,QUICK/USDT,71.36,71.36,70,70.01,1.8709,131.739922
1654707600,2022-06-08 17:00:00,QUICK/USDT,71.07,71.17,70.72,71.17,1.3493,95.908754
1654704000,2022-06-08 16:00:00,QUICK/USDT,71.19,71.19,70.72,70.72,0.7512,53.335444
1654700400,2022-06-08 15:00:00,QUICK/USDT,71.36,71.36,71.08,71.08,1.338,95.23274
1654696800,2022-06-08 14:00:00,QUICK/USDT,71.76,71.82,71.52,71.82,1.4048,100.58348
1654693200,2022-06-08 13:00:00,QUICK/USDT,71.08,72.46,71.08,72.46,6.4229,461.458025
1654689600,2022-06-08 12:00:00,QUICK/USDT,71.15,71.17,70.27,70.9,13.6911,966.400498
1654686000,2022-06-08 11:00:00,QUICK/USDT,71.72,71.72,71.15,71.15,0.2265,16.121096
1654682400,2022-06-08 10:00:00,QUICK/USDT,71.98,71.98,71.98,71.98,0.9715,69.92857
1654678800,2022-06-08 09:00:00,QUICK/USDT,71.72,71.98,71.62,71.98,1.6787,120.251398
1654675200,2022-06-08 08:00:00,QUICK/USDT,71.62,71.62,71.62,71.62,0.1569,11.237178
1654671600,2022-06-08 07:00:00,QUICK/USDT,71.75,71.76,71.15,71.76,2.00950309,143.9192316769
1654668000,2022-06-08 06:00:00,QUICK/USDT,71.76,71.76,71.15,71.38,14.7356948,1053.523438162
1654664400,2022-06-08 05:00:00,QUICK/USDT,70.56,71.76,70.56,71.76,3.3766,239.122802
1654660800,2022-06-08 04:00:00,QUICK/USDT,70.72,70.72,70.16,70.56,4.7184,331.87686
1654657200,2022-06-08 03:00:00,QUICK/USDT,71.32,71.32,70.16,70.72,2.4922,176.153838
1654653600,2022-06-08 02:00:00,QUICK/USDT,71.38,71.98,71.2,71.51,0.199,14.224974
1654650000,2022-06-08 01:00:00,QUICK/USDT,71.3,71.62,70.94,71.62,13.233,941.452049
1654646400,2022-06-08 00:00:00,QUICK/USDT,70.56,71.72,70.51,71.3,10.8503,776.065999
1654642800,2022-06-07 23:00:00,QUICK/USDT,69.98,70.56,69.98,70.18,0.9429,66.350565
1654639200,2022-06-07 22:00:00,QUICK/USDT,71.3,71.3,69.48,69.69,3.2537,228.080845
1654635600,2022-06-07 21:00:00,QUICK/USDT,70.08,71.17,70.08,71.17,12.02240635,847.755981612
1654632000,2022-06-07 20:00:00,QUICK/USDT,69.48,71.64,69.48,70.16,64.50886953,4540.1349664912
1654628400,2022-06-07 19:00:00,QUICK/USDT,69,70.22,69,69.48,10.58376872,737.8941690304
1654624800,2022-06-07 18:00:00,QUICK/USDT,67.49,69,67.49,69,5.55046576,377.8440334736
1654621200,2022-06-07 17:00:00,QUICK/USDT,67.66,67.75,67.39,67.75,0.0652,4.403521
1654617600,2022-06-07 16:00:00,QUICK/USDT,67.86,67.86,67.1,67.57,4.00673424,271.4378895264
1654614000,2022-06-07 15:00:00,QUICK/USDT,68.41,68.51,67.86,67.88,1.2976,88.071729
1654610400,2022-06-07 14:00:00,QUICK/USDT,67.76,68.61,67.76,68.61,4.50369179,308.0944551759
1654606800,2022-06-07 13:00:00,QUICK/USDT,65.36,69.37,65.36,67.39,50.6941,3415.196994
1654603200,2022-06-07 12:00:00,QUICK/USDT,65.72,65.72,64.89,65.19,4.3563,283.34145
1654599600,2022-06-07 11:00:00,QUICK/USDT,66.67,66.67,65.76,65.76,7.10501104,471.359349432
1654596000,2022-06-07 10:00:00,QUICK/USDT,67.12,67.12,66.69,66.69,0.0538,3.598509
1654592400,2022-06-07 09:00:00,QUICK/USDT,67.01,67.86,66.79,67.11,0.28675657,19.3372334127
1654588800,2022-06-07 08:00:00,QUICK/USDT,67.4,67.41,67.09,67.09,0.0374,2.518409
1654585200,2022-06-07 07:00:00,QUICK/USDT,66.49,67.39,66.49,67.39,0.74135506,49.9297344934
1654581600,2022-06-07 06:00:00,QUICK/USDT,66.48,66.8,66.44,66.8,1.5116,100.790206
1654578000,2022-06-07 05:00:00,QUICK/USDT,66.48,66.48,66.3,66.48,0.0872,5.790676
1654574400,2022-06-07 04:00:00,QUICK/USDT,66.67,67.46,66.3,66.67,4.2312,283.041441
1654570800,2022-06-07 03:00:00,QUICK/USDT,66.02,66.88,66.02,66.67,3.1682,210.009647
1654567200,2022-06-07 02:00:00,QUICK/USDT,65.59,65.59,65.32,65.49,1.8261,119.59084
1654563600,2022-06-07 01:00:00,QUICK/USDT,66.94,66.94,65.56,65.56,10.7577,713.586332
1654560000,2022-06-07 00:00:00,QUICK/USDT,69.51,69.51,67.04,67.04,17.1258,1162.299029
1654556400,2022-06-06 23:00:00,QUICK/USDT,69.61,69.82,69.28,69.28,3.84213128,268.0297179696
1654552800,2022-06-06 22:00:00,QUICK/USDT,69.37,69.82,69.2,69.6,1.89,131.198082
1654549200,2022-06-06 21:00:00,QUICK/USDT,69.37,69.37,69.18,69.37,1.9032,132.021442
1654545600,2022-06-06 20:00:00,QUICK/USDT,69.37,69.71,68.98,69.37,2.0871,144.798416
1654542000,2022-06-06 19:00:00,QUICK/USDT,69.48,69.77,69.37,69.37,4.50205499,313.9387082551
1654538400,2022-06-06 18:00:00,QUICK/USDT,69.48,69.77,68.82,69.49,4.24854501,294.8976487449
1654534800,2022-06-06 17:00:00,QUICK/USDT,70,70,69.4,69.79,1.9315,134.853766
1654531200,2022-06-06 16:00:00,QUICK/USDT,70.91,70.92,70,70,6.2014,436.182177
1654527600,2022-06-06 15:00:00,QUICK/USDT,71.72,71.72,70.47,70.47,40.05012362,2857.5811807748
1654524000,2022-06-06 14:00:00,QUICK/USDT,71.78,71.78,71.78,71.78,0.0016,0.114848
1654520400,2022-06-06 13:00:00,QUICK/USDT,71.63,71.77,71.63,71.65,0.0322,2.31041
1654516800,2022-06-06 12:00:00,QUICK/USDT,71.82,71.82,71.63,71.63,0.0098,0.702373
1654513200,2022-06-06 11:00:00,QUICK/USDT,71.82,71.82,71.63,71.63,14.4112,1032.922414
1654509600,2022-06-06 10:00:00,QUICK/USDT,71.92,72.11,71.68,71.69,35.86803426,2575.8148434052
1654506000,2022-06-06 09:00:00,QUICK/USDT,72.01,72.12,71.69,71.69,2.8294,203.429943
1654502400,2022-06-06 08:00:00,QUICK/USDT,71.67,72.07,71.67,72.07,0.0393,2.830272
1654498800,2022-06-06 07:00:00,QUICK/USDT,72,72.07,71.67,71.67,0.0135,0.971391
1654495200,2022-06-06 06:00:00,QUICK/USDT,71.54,71.86,71.08,71.86,3.4395,246.68155
1654491600,2022-06-06 05:00:00,QUICK/USDT,71.54,71.54,71.54,71.54,0.0058,0.414932
1654488000,2022-06-06 04:00:00,QUICK/USDT,71.67,71.67,71.08,71.36,8.7581,624.896967
1654484400,2022-06-06 03:00:00,QUICK/USDT,71.54,72.04,71.54,72.04,1.52994986,109.9999999144
1654480800,2022-06-06 02:00:00,QUICK/USDT,71.36,71.62,70.95,71.16,5.7218479,408.254498598
1654477200,2022-06-06 01:00:00,QUICK/USDT,70.35,71.62,70.35,71.62,7.4677521,528.435057402
1654473600,2022-06-06 00:00:00,QUICK/USDT,69.63,70.27,69.63,70.26,2.36081676,164.9611039988
1654470000,2022-06-05 23:00:00,QUICK/USDT,69.7,69.7,69.05,69.06,9.6943,671.064464
1654466400,2022-06-05 22:00:00,QUICK/USDT,70.04,70.04,69.69,69.7,2.10969314,147.0498135256
1654462800,2022-06-05 21:00:00,QUICK/USDT,70.04,70.04,69.82,69.94,1.9553,136.683642
1654459200,2022-06-05 20:00:00,QUICK/USDT,70.16,70.28,69.94,70.04,15.5434,1091.08364
1654455600,2022-06-05 19:00:00,QUICK/USDT,70.04,71.22,69.48,69.82,19.9010474,1408.4634733092
1654452000,2022-06-05 18:00:00,QUICK/USDT,69.7,70.08,69.56,69.56,4.4768,312.00737
1654448400,2022-06-05 17:00:00,QUICK/USDT,69.23,69.7,69.23,69.7,6.3956,443.252529
1654444800,2022-06-05 16:00:00,QUICK/USDT,69.78,70.16,68.78,69.23,8.9876,622.273679
1654441200,2022-06-05 15:00:00,QUICK/USDT,68.78,69.73,68.78,69.73,7.34055828,508.4589668644
1654437600,2022-06-05 14:00:00,QUICK/USDT,68.78,68.78,68.27,68.27,3.5093,240.946527
1654434000,2022-06-05 13:00:00,QUICK/USDT,68.92,69.12,68.77,68.77,10.36873888,714.4292243856
1654430400,2022-06-05 12:00:00,QUICK/USDT,68.78,68.92,68.77,68.92,4.9889007,343.200271146
1654426800,2022-06-05 11:00:00,QUICK/USDT,68.78,68.78,68.78,68.78,0.0684993,4.711381854
1654423200,2022-06-05 10:00:00,QUICK/USDT,68.62,68.77,68.62,68.62,1.8361,126.001222
1654419600,2022-06-05 09:00:00,QUICK/USDT,69.24,69.24,68.62,68.62,1.2082,83.42837
1654416000,2022-06-05 08:00:00,QUICK/USDT,69.24,69.78,69.24,69.78,0.1891,13.149638
1654412400,2022-06-05 07:00:00,QUICK/USDT,69.47,69.73,69.36,69.36,2.2015,152.939721
1654408800,2022-06-05 06:00:00,QUICK/USDT,69.67,69.67,69.47,69.47,0.4994,34.693818
1654405200,2022-06-05 05:00:00,QUICK/USDT,69.66,69.74,69.16,69.56,10.9863,763.211556
1654401600,2022-06-05 04:00:00,QUICK/USDT,69.78,69.78,69.17,69.76,40.0441,2783.287164
1654398000,2022-06-05 03:00:00,QUICK/USDT,70.24,70.27,70.24,70.27,0.0281,1.973798
1654394400,2022-06-05 02:00:00,QUICK/USDT,69.82,69.82,69.78,69.78,1.3505,94.249579
1654390800,2022-06-05 01:00:00,QUICK/USDT,70.38,70.38,69.82,69.82,0.0335,2.356722
1654387200,2022-06-05 00:00:00,QUICK/USDT,70,70.27,69.78,70.27,2.3446,164.58393
1654383600,2022-06-04 23:00:00,QUICK/USDT,70.72,70.72,70,70,8.2831,584.303518
1654380000,2022-06-04 22:00:00,QUICK/USDT,70.27,72.16,69.78,71.08,17.218,1221.04548
1654376400,2022-06-04 21:00:00,QUICK/USDT,69.24,70.63,69.24,70.36,2.6292,183.78102
1654372800,2022-06-04 20:00:00,QUICK/USDT,69.24,69.27,69.24,69.27,0.0048,0.332415
1654369200,2022-06-04 19:00:00,QUICK/USDT,68.96,69.37,68.96,69.24,3.3293,230.356525
1654365600,2022-06-04 18:00:00,QUICK/USDT,68.78,69.12,68.78,69.12,0.8427,58.222249
1654362000,2022-06-04 17:00:00,QUICK/USDT,68.33,68.33,68.13,68.13,0.5024,34.230018
1654358400,2022-06-04 16:00:00,QUICK/USDT,69.09,69.09,68.32,68.32,0.073,5.0012
1654354800,2022-06-04 15:00:00,QUICK/USDT,69.12,69.12,69.12,69.12,0.0015,0.10368
1654351200,2022-06-04 14:00:00,QUICK/USDT,68.13,69.12,68.13,68.92,7.8489,540.969859
1654347600,2022-06-04 13:00:00,QUICK/USDT,68.43,68.62,68.13,68.13,2.1335,146.166017
1654344000,2022-06-04 12:00:00,QUICK/USDT,68.62,68.72,68.12,68.12,22.32931482,1528.9981534304
1654340400,2022-06-04 11:00:00,QUICK/USDT,68.7,68.78,68.62,68.78,0.194,13.341216
1654336800,2022-06-04 10:00:00,QUICK/USDT,68.93,69.02,68.62,68.62,0.8178,56.388977
1654333200,2022-06-04 09:00:00,QUICK/USDT,69.07,69.13,68.93,68.93,1.905,131.580266
1654329600,2022-06-04 08:00:00,QUICK/USDT,69.07,69.2,69.07,69.2,1.5065,104.248955
1654326000,2022-06-04 07:00:00,QUICK/USDT,69.36,69.63,69.07,69.07,0.3456,23.968304
1654322400,2022-06-04 06:00:00,QUICK/USDT,69.27,69.47,69.27,69.47,0.3836,26.572472
1654318800,2022-06-04 05:00:00,QUICK/USDT,67.39,69.37,67.39,69.26,10.3566,706.99114
1654315200,2022-06-04 04:00:00,QUICK/USDT,67.46,67.57,67.46,67.57,2.0572,138.887184
1654311600,2022-06-04 03:00:00,QUICK/USDT,66.67,67.45,66.67,67.45,2.58016753,173.1616718985
1654308000,2022-06-04 02:00:00,QUICK/USDT,66.95,67.02,66.67,66.67,4.1198,275.861571
1654304400,2022-06-04 01:00:00,QUICK/USDT,67.77,67.77,66.94,66.94,3.2256,217.118299
1654300800,2022-06-04 00:00:00,QUICK/USDT,67.77,67.77,67.77,67.77,0.0029,0.196533
1654297200,2022-06-03 23:00:00,QUICK/USDT,67.77,67.78,67.77,67.77,0.0127,0.860709
1654293600,2022-06-03 22:00:00,QUICK/USDT,68.12,68.12,67.77,68.12,0.2761,18.716022
1654290000,2022-06-03 21:00:00,QUICK/USDT,67.77,68.11,67.77,67.77,2.299,156.04213
1654286400,2022-06-03 20:00:00,QUICK/USDT,67.82,68.02,67.82,68.02,1.7254,117.017288
1654282800,2022-06-03 19:00:00,QUICK/USDT,67.57,67.57,67.4,67.57,2.1357,144.219099
1654279200,2022-06-03 18:00:00,QUICK/USDT,68.04,73.45,67.46,67.46,281.0522,19735.911561
1654275600,2022-06-03 17:00:00,QUICK/USDT,66.77,68.62,66.73,68.32,29.9941,2035.095213
1654272000,2022-06-03 16:00:00,QUICK/USDT,66.72,67.01,66,66.67,29.5937778,1960.398215378
1654268400,2022-06-03 15:00:00,QUICK/USDT,67.87,68.25,66.72,66.85,85.9486,5811.739454
1654264800,2022-06-03 14:00:00,QUICK/USDT,67.48,74.32,67.48,67.77,158.72332068,11184.9781059267
1654261200,2022-06-03 13:00:00,QUICK/USDT,67.46,67.86,67.46,67.86,0.3092,20.978632
1654257600,2022-06-03 12:00:00,QUICK/USDT,68.32,69.82,67.57,67.58,19.81990979,1355.9746003672
1654254000,2022-06-03 11:00:00,QUICK/USDT,67.57,68.26,67.57,67.96,4.9416,334.718085
