https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume FTM,Volume USDT
1660924800,2022-08-19 16:00:00,FTM/USDT,0.30805,0.31433,0.30635,0.31141,1837116.29341024,572322.0381310122449
1660921200,2022-08-19 15:00:00,FTM/USDT,0.30564,0.30801,0.3046,0.30801,469389.90419745,143636.7193741099285
1660917600,2022-08-19 14:00:00,FTM/USDT,0.30516,0.31,0.30499,0.30566,819067.26735874,251161.4061460833555
1660914000,2022-08-19 13:00:00,FTM/USDT,0.30642,0.30933,0.30481,0.30496,1416894.21036992,434533.1932424202955
1660910400,2022-08-19 12:00:00,FTM/USDT,0.30454,0.30676,0.29856,0.30668,1794617.62397838,543268.0663642249752
1660906800,2022-08-19 11:00:00,FTM/USDT,0.30524,0.30578,0.29846,0.30477,2453757.76898776,742317.5403804908379
1660903200,2022-08-19 10:00:00,FTM/USDT,0.30743,0.3079,0.30463,0.30529,1069841.3132006,327860.3377162335579
1660899600,2022-08-19 09:00:00,FTM/USDT,0.3056,0.30919,0.30335,0.30722,1113876.96133192,341309.3843189259136
1660896000,2022-08-19 08:00:00,FTM/USDT,0.30772,0.3082,0.3014,0.3055,2005787.84871587,611864.7088035331166
1660892400,2022-08-19 07:00:00,FTM/USDT,0.30434,0.30939,0.30414,0.30763,2122150.93647658,652876.3825928012177
1660888800,2022-08-19 06:00:00,FTM/USDT,0.32202,0.32234,0.299,0.30432,3533697.55059199,1098430.7871936600754
1660885200,2022-08-19 05:00:00,FTM/USDT,0.32177,0.32292,0.32088,0.32221,563396.02042013,181404.3769058208697
1660881600,2022-08-19 04:00:00,FTM/USDT,0.32064,0.32292,0.31984,0.32198,1254874.41699559,403732.9201064998635
1660878000,2022-08-19 03:00:00,FTM/USDT,0.31888,0.32218,0.31686,0.32102,915760.43250791,292538.9837552894168
1660874400,2022-08-19 02:00:00,FTM/USDT,0.31827,0.32145,0.31684,0.31922,1224724.32717923,390860.2952692331856
1660870800,2022-08-19 01:00:00,FTM/USDT,0.323,0.32427,0.31623,0.31819,2911433.32335478,932289.0351285626307
1660867200,2022-08-19 00:00:00,FTM/USDT,0.33001,0.3339,0.32253,0.32322,4625354.90343434,1512635.6693097462991
1660863600,2022-08-18 23:00:00,FTM/USDT,0.35044,0.35222,0.32534,0.33007,6437723.95870729,2154995.7430765701803
1660860000,2022-08-18 22:00:00,FTM/USDT,0.3536,0.35379,0.35035,0.35035,384088.89709517,135168.3630540833443
1660856400,2022-08-18 21:00:00,FTM/USDT,0.35339,0.35401,0.35129,0.3536,405262.76321274,143078.21853790492
1660852800,2022-08-18 20:00:00,FTM/USDT,0.35146,0.35386,0.3499,0.35334,425267.74701527,149688.2695607052158
1660849200,2022-08-18 19:00:00,FTM/USDT,0.35213,0.3532,0.35113,0.35167,3430433.75189146,1209076.9143675299254
1660845600,2022-08-18 18:00:00,FTM/USDT,0.35108,0.35297,0.34981,0.35211,476782.05375102,167543.9724696889542
1660842000,2022-08-18 17:00:00,FTM/USDT,0.35276,0.35468,0.35084,0.35124,550926.0655845,194466.8494929543995
1660838400,2022-08-18 16:00:00,FTM/USDT,0.35812,0.35865,0.34911,0.3527,940089.24750729,332464.3921239246488
1660834800,2022-08-18 15:00:00,FTM/USDT,0.35634,0.35871,0.35429,0.35823,338810.26887174,120840.1546822630905
1660831200,2022-08-18 14:00:00,FTM/USDT,0.35787,0.35943,0.35539,0.35652,770837.51868287,275670.7294954348248
1660827600,2022-08-18 13:00:00,FTM/USDT,0.36199,0.36234,0.35623,0.35783,791444.06637848,283955.9897738532348
1660824000,2022-08-18 12:00:00,FTM/USDT,0.35949,0.36204,0.35782,0.36196,926179.44726637,333742.043305183462
1660820400,2022-08-18 11:00:00,FTM/USDT,0.35582,0.36011,0.35505,0.35929,793890.28081132,284211.500580039965
1660816800,2022-08-18 10:00:00,FTM/USDT,0.356,0.35776,0.35469,0.35596,447096.86415005,159310.7970925598503
1660813200,2022-08-18 09:00:00,FTM/USDT,0.35373,0.35643,0.35271,0.35588,414934.67338458,146980.2771553515468
1660809600,2022-08-18 08:00:00,FTM/USDT,0.35276,0.35474,0.35136,0.35358,459004.25535813,162152.6276915228443
1660806000,2022-08-18 07:00:00,FTM/USDT,0.35092,0.35763,0.34985,0.35272,983626.57878841,346913.4931868612811
1660802400,2022-08-18 06:00:00,FTM/USDT,0.3508,0.35307,0.35036,0.35075,326381.3244716,114734.9802591973577
1660798800,2022-08-18 05:00:00,FTM/USDT,0.34903,0.35321,0.34865,0.35082,723914.61388117,254637.0589519778377
1660795200,2022-08-18 04:00:00,FTM/USDT,0.35199,0.35239,0.348,0.34916,985436.70593234,344626.0766634774342
1660791600,2022-08-18 03:00:00,FTM/USDT,0.35022,0.35236,0.3495,0.352,850812.71365345,298891.5286962698113
1660788000,2022-08-18 02:00:00,FTM/USDT,0.35186,0.35208,0.34869,0.35062,511308.47410241,179173.9813800151069
1660784400,2022-08-18 01:00:00,FTM/USDT,0.35051,0.353,0.34913,0.35189,590717.61367147,207166.1169553973408
1660780800,2022-08-18 00:00:00,FTM/USDT,0.34857,0.35128,0.34361,0.35066,1212712.79541229,422171.0856917909038
1660777200,2022-08-17 23:00:00,FTM/USDT,0.34593,0.34867,0.34325,0.34853,1027459.91335546,355497.5206541067874
1660773600,2022-08-17 22:00:00,FTM/USDT,0.34798,0.3498,0.34558,0.34563,658945.9953205,229298.2989955493079
1660770000,2022-08-17 21:00:00,FTM/USDT,0.3536,0.3536,0.34338,0.34798,1098697.6139531,381376.8385091112572
1660766400,2022-08-17 20:00:00,FTM/USDT,0.35283,0.35479,0.35084,0.3536,774694.98246819,274046.9844245764324
1660762800,2022-08-17 19:00:00,FTM/USDT,0.35485,0.3564,0.35208,0.35282,731387.14732055,258252.6282080178053
1660759200,2022-08-17 18:00:00,FTM/USDT,0.3552,0.35767,0.35211,0.35486,1448353.23833275,515519.7233653855364
1660755600,2022-08-17 17:00:00,FTM/USDT,0.35404,0.35557,0.35255,0.35557,611073.49152972,216459.7253450829944
1660752000,2022-08-17 16:00:00,FTM/USDT,0.35151,0.35492,0.35023,0.35406,1150134.31453179,406309.9019097739862
1660748400,2022-08-17 15:00:00,FTM/USDT,0.35076,0.35386,0.34904,0.35171,668004.08939321,234606.4898219374423
1660744800,2022-08-17 14:00:00,FTM/USDT,0.35016,0.35327,0.34957,0.35068,1097063.65020725,385378.2318871237872
1660741200,2022-08-17 13:00:00,FTM/USDT,0.35955,0.35955,0.34546,0.35016,2226001.390117,784531.7344142280451
1660737600,2022-08-17 12:00:00,FTM/USDT,0.36625,0.36637,0.35546,0.35968,6835743.16710494,2477698.1916654488869
1660734000,2022-08-17 11:00:00,FTM/USDT,0.36801,0.36879,0.36554,0.36614,452945.47794269,166226.6892457682017
1660730400,2022-08-17 10:00:00,FTM/USDT,0.37118,0.37118,0.36669,0.36798,827191.93534151,304385.5643441744989
1660726800,2022-08-17 09:00:00,FTM/USDT,0.36928,0.37161,0.36898,0.3713,350707.11233205,130027.6042650907843
1660723200,2022-08-17 08:00:00,FTM/USDT,0.36781,0.37022,0.36696,0.36911,554396.3005218,204449.2579537304931
1660719600,2022-08-17 07:00:00,FTM/USDT,0.37966,0.38,0.36674,0.368,1344922.28817276,500127.0784215031159
1660716000,2022-08-17 06:00:00,FTM/USDT,0.37838,0.38092,0.37821,0.37973,916450.66891471,347966.9335399659044
1660712400,2022-08-17 05:00:00,FTM/USDT,0.37533,0.37857,0.37453,0.37823,1391191.02195808,524873.3920660629124
1660708800,2022-08-17 04:00:00,FTM/USDT,0.37474,0.37553,0.37332,0.37494,384167.40655364,143912.3632493873621
1660705200,2022-08-17 03:00:00,FTM/USDT,0.37314,0.37553,0.37309,0.37453,439381.46377506,164582.006050463649
1660701600,2022-08-17 02:00:00,FTM/USDT,0.3722,0.37553,0.3714,0.37289,481520.39355308,179701.6082003196696
1660698000,2022-08-17 01:00:00,FTM/USDT,0.37158,0.37484,0.37109,0.37225,702363.00142558,261807.4857235182641
1660694400,2022-08-17 00:00:00,FTM/USDT,0.36795,0.37246,0.36704,0.37157,3830320.54719893,1415519.697133576668
1660690800,2022-08-16 23:00:00,FTM/USDT,0.36744,0.37052,0.36663,0.36799,919680.83089061,339285.9185069184886
1660687200,2022-08-16 22:00:00,FTM/USDT,0.3707,0.37083,0.36476,0.36733,2684203.86833327,987089.8388523111176
1660683600,2022-08-16 21:00:00,FTM/USDT,0.37139,0.37139,0.36849,0.37049,417097.67939989,154363.1795012537441
1660680000,2022-08-16 20:00:00,FTM/USDT,0.36886,0.37208,0.36858,0.37116,423862.58030973,156987.7978733365212
1660676400,2022-08-16 19:00:00,FTM/USDT,0.36649,0.36968,0.36619,0.36899,836932.7906559,307727.1442767642032
1660672800,2022-08-16 18:00:00,FTM/USDT,0.37008,0.37468,0.36451,0.36638,6806892.47880065,2505715.3592596740169
1660669200,2022-08-16 17:00:00,FTM/USDT,0.36894,0.37082,0.3675,0.37,1291552.57634034,477079.8233579447787
1660665600,2022-08-16 16:00:00,FTM/USDT,0.36989,0.37058,0.3675,0.36888,5361947.35855103,1974409.3194266299471
1660662000,2022-08-16 15:00:00,FTM/USDT,0.36663,0.37061,0.36606,0.36989,1897706.58184003,701918.6677507182488
1660658400,2022-08-16 14:00:00,FTM/USDT,0.36879,0.37,0.36561,0.36667,2994205.98576152,1102316.0828259190353
1660654800,2022-08-16 13:00:00,FTM/USDT,0.36933,0.37139,0.3675,0.36884,2611953.96482626,962153.6387701116318
1660651200,2022-08-16 12:00:00,FTM/USDT,0.37679,0.37818,0.3689,0.36917,848278.07752157,316685.185216053824
1660647600,2022-08-16 11:00:00,FTM/USDT,0.37618,0.37901,0.37487,0.37662,560467.69792961,210977.3813588718891
1660644000,2022-08-16 10:00:00,FTM/USDT,0.37737,0.37869,0.37447,0.37617,999482.12837692,375987.2111076196796
1660640400,2022-08-16 09:00:00,FTM/USDT,0.37028,0.37765,0.37028,0.37732,4001169.22709945,1495337.2189846641202
1660636800,2022-08-16 08:00:00,FTM/USDT,0.37015,0.37015,0.37015,0.37015,0,0
1660633200,2022-08-16 07:00:00,FTM/USDT,0.37015,0.37015,0.37015,0.37015,0,0
1660629600,2022-08-16 06:00:00,FTM/USDT,0.36772,0.3705,0.36754,0.37015,333337.84536802,123003.4978731225339
1660626000,2022-08-16 05:00:00,FTM/USDT,0.3692,0.36951,0.3649,0.36774,1126787.14823772,414114.3622173792622
1660622400,2022-08-16 04:00:00,FTM/USDT,0.37178,0.37245,0.369,0.36921,1373712.65764271,509073.0263650458101
1660618800,2022-08-16 03:00:00,FTM/USDT,0.37057,0.37242,0.36491,0.37161,1429362.77496564,525499.4914663935193
1660615200,2022-08-16 02:00:00,FTM/USDT,0.37228,0.37377,0.369,0.37063,2756407.69328137,1020943.4067934042828
1660611600,2022-08-16 01:00:00,FTM/USDT,0.37241,0.37572,0.37214,0.37236,2219755.09881563,828551.3274043675665
1660608000,2022-08-16 00:00:00,FTM/USDT,0.37101,0.374,0.36816,0.37229,1699567.20765818,630505.6694081154632
1660604400,2022-08-15 23:00:00,FTM/USDT,0.37059,0.37309,0.3663,0.37106,3760736.80922139,1390638.6072713251924
1660600800,2022-08-15 22:00:00,FTM/USDT,0.37448,0.37703,0.37028,0.3705,553098.80203978,207002.9137547030814
1660597200,2022-08-15 21:00:00,FTM/USDT,0.3753,0.37768,0.37305,0.3743,788742.33257679,296297.3384154785546
1660593600,2022-08-15 20:00:00,FTM/USDT,0.37346,0.37592,0.37312,0.3753,660152.30582854,247326.923435577748
1660590000,2022-08-15 19:00:00,FTM/USDT,0.37584,0.37808,0.37151,0.37329,3702633.76383019,1380870.9262113827683
1660586400,2022-08-15 18:00:00,FTM/USDT,0.37745,0.37827,0.37585,0.37585,269223.70806868,101539.5053255374185
1660582800,2022-08-15 17:00:00,FTM/USDT,0.38198,0.3824,0.37739,0.37754,623487.2920412,236824.9390607046097
1660579200,2022-08-15 16:00:00,FTM/USDT,0.38219,0.38275,0.37918,0.38185,1285741.08407797,490436.7479917351285
1660575600,2022-08-15 15:00:00,FTM/USDT,0.37962,0.38287,0.37743,0.38217,1341427.53055805,508786.5164912297552
1660572000,2022-08-15 14:00:00,FTM/USDT,0.38217,0.38264,0.37849,0.37992,849454.86000309,323177.4259315803037
1660568400,2022-08-15 13:00:00,FTM/USDT,0.37648,0.38369,0.37592,0.38225,859104.27226229,325894.372585741023
1660564800,2022-08-15 12:00:00,FTM/USDT,0.37935,0.38202,0.37528,0.37621,727773.26676021,275827.0523740135942
1660561200,2022-08-15 11:00:00,FTM/USDT,0.38372,0.38432,0.37852,0.37935,653363.13048831,248797.1404667110066
1660557600,2022-08-15 10:00:00,FTM/USDT,0.38371,0.38432,0.38201,0.38383,444737.95834254,170425.5212857586665
1660554000,2022-08-15 09:00:00,FTM/USDT,0.38044,0.38367,0.37856,0.38367,784432.38837944,298345.3967547145425
1660550400,2022-08-15 08:00:00,FTM/USDT,0.38025,0.38103,0.3735,0.38042,1642977.35931886,619687.7121158732029
1660546800,2022-08-15 07:00:00,FTM/USDT,0.3786,0.38383,0.37796,0.38025,1578063.6345195,602281.5450674058832
1660543200,2022-08-15 06:00:00,FTM/USDT,0.39593,0.39609,0.37694,0.37891,3077245.69876425,1184166.6568678788447
1660539600,2022-08-15 05:00:00,FTM/USDT,0.39647,0.39882,0.39518,0.39593,579369.70528501,229990.3291047374753
1660536000,2022-08-15 04:00:00,FTM/USDT,0.3981,0.39832,0.39532,0.39631,586307.29111714,232769.5384167163912
1660532400,2022-08-15 03:00:00,FTM/USDT,0.40277,0.40462,0.39719,0.39795,1419392.26843219,569066.2199107367424
1660528800,2022-08-15 02:00:00,FTM/USDT,0.39618,0.40366,0.3951,0.40284,1616198.81820078,647532.2823551806447
1660525200,2022-08-15 01:00:00,FTM/USDT,0.3937,0.39717,0.39145,0.39597,1002334.23181772,395334.9233601016546
1660521600,2022-08-15 00:00:00,FTM/USDT,0.38748,0.39371,0.38462,0.39362,1268679.22638533,494162.6348777274185
1660518000,2022-08-14 23:00:00,FTM/USDT,0.38881,0.39086,0.3863,0.38737,684535.94890918,265933.1116732058112
1660514400,2022-08-14 22:00:00,FTM/USDT,0.3894,0.39262,0.38608,0.38876,986417.7960836,383626.4156847545431
1660510800,2022-08-14 21:00:00,FTM/USDT,0.38845,0.39079,0.38723,0.38942,379492.33163921,147665.1312344579362
1660507200,2022-08-14 20:00:00,FTM/USDT,0.3872,0.38936,0.38606,0.38839,770685.52657911,299023.3254163689258
1660503600,2022-08-14 19:00:00,FTM/USDT,0.38778,0.38905,0.38632,0.38707,690446.35128518,267498.2505866421508
1660500000,2022-08-14 18:00:00,FTM/USDT,0.38303,0.3883,0.3812,0.38788,1097245.51024789,422503.0521079940247
1660496400,2022-08-14 17:00:00,FTM/USDT,0.386,0.3862,0.38096,0.38313,2095424.09491073,804994.0311109263675
1660492800,2022-08-14 16:00:00,FTM/USDT,0.39741,0.39834,0.386,0.38655,2223211.23685628,868510.0803853444696
1660489200,2022-08-14 15:00:00,FTM/USDT,0.39643,0.39812,0.39524,0.39757,576746.8671366,228786.3566820498126
1660485600,2022-08-14 14:00:00,FTM/USDT,0.39902,0.39937,0.39572,0.39665,711129.87289706,282615.4847708015935
1660482000,2022-08-14 13:00:00,FTM/USDT,0.40254,0.40272,0.39346,0.39902,1215345.51832355,483746.1015236424961
1660478400,2022-08-14 12:00:00,FTM/USDT,0.40316,0.40316,0.40024,0.40269,968922.4884458,389831.232766006465
1660474800,2022-08-14 11:00:00,FTM/USDT,0.40646,0.4083,0.40255,0.40317,581519.43529611,235658.2354184952704
1660471200,2022-08-14 10:00:00,FTM/USDT,0.40981,0.40981,0.40543,0.40646,318081.04426243,129442.1963926593854
1660467600,2022-08-14 09:00:00,FTM/USDT,0.4083,0.4098,0.40651,0.4098,919568.07080305,375526.8461725513515
1660464000,2022-08-14 08:00:00,FTM/USDT,0.4065,0.40924,0.40366,0.40835,813023.28348458,330655.0001769913746
1660460400,2022-08-14 07:00:00,FTM/USDT,0.40615,0.41024,0.40503,0.406,2624794.28669984,1070744.1018053131277
1660456800,2022-08-14 06:00:00,FTM/USDT,0.40567,0.40662,0.40461,0.40621,401063.68522142,162711.9402637131194
1660453200,2022-08-14 05:00:00,FTM/USDT,0.40433,0.40765,0.4038,0.40527,730685.08216436,296453.9217425713292
1660449600,2022-08-14 04:00:00,FTM/USDT,0.40279,0.40626,0.40196,0.40437,903346.41609224,365073.8415648651355
1660446000,2022-08-14 03:00:00,FTM/USDT,0.40193,0.40306,0.4,0.40233,768412.1781561,308511.1551872791974
1660442400,2022-08-14 02:00:00,FTM/USDT,0.39978,0.40394,0.39978,0.40222,924910.53383617,371796.1650084717854
1660438800,2022-08-14 01:00:00,FTM/USDT,0.39817,0.40036,0.3961,0.39978,3325514.66808052,1324791.4996690036577
1660435200,2022-08-14 00:00:00,FTM/USDT,0.40079,0.40707,0.39644,0.39818,1736228.79907357,696783.5214273742256
1660431600,2022-08-13 23:00:00,FTM/USDT,0.39969,0.40196,0.39837,0.40061,360480.45176883,144134.303657703868
1660428000,2022-08-13 22:00:00,FTM/USDT,0.40195,0.40236,0.39949,0.39989,221186.90697049,88680.9858154226618
1660424400,2022-08-13 21:00:00,FTM/USDT,0.40168,0.4028,0.40097,0.40193,257941.13913176,103665.3941969513654
1660420800,2022-08-13 20:00:00,FTM/USDT,0.399,0.40251,0.39756,0.40182,382086.36548003,153040.8941908198088
1660417200,2022-08-13 19:00:00,FTM/USDT,0.40012,0.40095,0.39724,0.3994,465732.04669092,186155.6476655180441
1660413600,2022-08-13 18:00:00,FTM/USDT,0.40294,0.40347,0.39918,0.40023,648267.2316765,259784.2166994251471
1660410000,2022-08-13 17:00:00,FTM/USDT,0.40033,0.40303,0.39951,0.40255,505343.69391316,203034.9831758993101
1660406400,2022-08-13 16:00:00,FTM/USDT,0.40216,0.40265,0.39878,0.40067,579168.31844876,232134.2923167009041
1660402800,2022-08-13 15:00:00,FTM/USDT,0.40064,0.4031,0.39797,0.40209,709238.1299343,284297.3653746955557
1660399200,2022-08-13 14:00:00,FTM/USDT,0.40017,0.40159,0.39943,0.40051,435142.61981297,174295.0070859544615
1660395600,2022-08-13 13:00:00,FTM/USDT,0.39973,0.40253,0.39913,0.40028,531779.57606026,212880.3114007337173
1660392000,2022-08-13 12:00:00,FTM/USDT,0.40115,0.40118,0.39518,0.39971,697792.77353502,278231.575867529627
1660388400,2022-08-13 11:00:00,FTM/USDT,0.4047,0.40476,0.39765,0.40111,469465.95709409,188032.1519383292265
1660384800,2022-08-13 10:00:00,FTM/USDT,0.40474,0.40513,0.4026,0.40473,418728.13648525,169179.5162652595758
1660381200,2022-08-13 09:00:00,FTM/USDT,0.40114,0.40568,0.39937,0.40465,538192.95448993,216597.8289550182666
1660377600,2022-08-13 08:00:00,FTM/USDT,0.40543,0.40726,0.40071,0.40127,666905.18808467,269595.7692553542235
1660374000,2022-08-13 07:00:00,FTM/USDT,0.4075,0.40923,0.40541,0.40547,387878.45048994,157993.2508733985728
1660370400,2022-08-13 06:00:00,FTM/USDT,0.40957,0.41288,0.4066,0.40745,1067845.32400023,438476.1228017576827
1660366800,2022-08-13 05:00:00,FTM/USDT,0.40649,0.40976,0.4056,0.40948,486259.23371783,197976.9570824895914
1660363200,2022-08-13 04:00:00,FTM/USDT,0.41079,0.4108,0.40591,0.40661,1001756.78244622,408714.6301722846042
1660359600,2022-08-13 03:00:00,FTM/USDT,0.41274,0.41274,0.4083,0.4107,1007707.95684415,413719.1232482444575
1660356000,2022-08-13 02:00:00,FTM/USDT,0.41093,0.41387,0.4102,0.41254,1216517.12830219,500838.955658998777
1660352400,2022-08-13 01:00:00,FTM/USDT,0.40462,0.419,0.40419,0.41064,4046590.25617069,1673387.1352382862096
1660348800,2022-08-13 00:00:00,FTM/USDT,0.40231,0.4049,0.39986,0.4044,660386.2928805,265065.4480533580748
1660345200,2022-08-12 23:00:00,FTM/USDT,0.4008,0.40492,0.40073,0.40226,1158084.43379998,466082.910657013281
1660341600,2022-08-12 22:00:00,FTM/USDT,0.39827,0.40138,0.39806,0.40129,872738.73746743,348772.062490613558
1660338000,2022-08-12 21:00:00,FTM/USDT,0.40199,0.40267,0.39821,0.39827,344530.04140592,137902.0234321130501
1660334400,2022-08-12 20:00:00,FTM/USDT,0.40115,0.40381,0.39946,0.40203,725773.08515721,291228.2935269486252
1660330800,2022-08-12 19:00:00,FTM/USDT,0.40117,0.40415,0.4002,0.40142,817146.34159961,328357.1484966190569
1660327200,2022-08-12 18:00:00,FTM/USDT,0.39706,0.40383,0.39603,0.40124,852846.6716951,341752.6607692184581
1660323600,2022-08-12 17:00:00,FTM/USDT,0.39676,0.39781,0.39623,0.39694,264669.16537305,105050.0037739751768
1660320000,2022-08-12 16:00:00,FTM/USDT,0.3978,0.39986,0.3958,0.39684,844727.6643736,336616.4760020354332
1660316400,2022-08-12 15:00:00,FTM/USDT,0.39686,0.39978,0.39543,0.39776,1214244.08988245,482912.5796778648977
1660312800,2022-08-12 14:00:00,FTM/USDT,0.39465,0.39768,0.39179,0.39715,866380.35577324,342482.57426377972
1660309200,2022-08-12 13:00:00,FTM/USDT,0.39264,0.39696,0.39163,0.39457,1011576.50844721,398837.9103340066541
1660305600,2022-08-12 12:00:00,FTM/USDT,0.38799,0.3937,0.38749,0.39235,864573.82315905,338453.4916545346343
1660302000,2022-08-12 11:00:00,FTM/USDT,0.39154,0.39401,0.38732,0.38793,1070036.04191672,417409.6289891475249
1660298400,2022-08-12 10:00:00,FTM/USDT,0.40015,0.40223,0.39154,0.39154,971972.07813371,385600.0311160455973
1660294800,2022-08-12 09:00:00,FTM/USDT,0.39721,0.402,0.39697,0.39992,906780.23215591,362500.9182648488229
1660291200,2022-08-12 08:00:00,FTM/USDT,0.39276,0.39924,0.39218,0.39725,650040.84273561,257598.6344310790236
1660287600,2022-08-12 07:00:00,FTM/USDT,0.39179,0.39326,0.39025,0.3928,449073.65565638,175858.1823267931721
1660284000,2022-08-12 06:00:00,FTM/USDT,0.39189,0.39298,0.38944,0.39169,500229.72277807,195588.1704353974407
1660280400,2022-08-12 05:00:00,FTM/USDT,0.39323,0.39487,0.39145,0.39197,309726.9829454,121713.3957894929017
1660276800,2022-08-12 04:00:00,FTM/USDT,0.39515,0.39722,0.3932,0.39321,377816.84963366,149367.3029783849542
1660273200,2022-08-12 03:00:00,FTM/USDT,0.3959,0.39732,0.39403,0.3956,637360.67959183,252163.5392711185313
1660269600,2022-08-12 02:00:00,FTM/USDT,0.39208,0.39824,0.38862,0.39558,1448724.28056649,569840.7880257296765
1660266000,2022-08-12 01:00:00,FTM/USDT,0.39015,0.39305,0.38961,0.39211,500989.39966411,196133.3003851979485
1660262400,2022-08-12 00:00:00,FTM/USDT,0.39138,0.39198,0.38413,0.38985,1181246.49248564,457958.5125787978148
1660258800,2022-08-11 23:00:00,FTM/USDT,0.38951,0.39213,0.38833,0.3914,877937.47425708,342539.2737687240986
1660255200,2022-08-11 22:00:00,FTM/USDT,0.39509,0.39509,0.3895,0.38953,549829.3510586,215794.2138369016345
1660251600,2022-08-11 21:00:00,FTM/USDT,0.395,0.3958,0.39158,0.39505,399451.59556839,157333.6746662500504
1660248000,2022-08-11 20:00:00,FTM/USDT,0.39487,0.39564,0.39236,0.39531,1003366.00251259,395143.9985604767905
1660244400,2022-08-11 19:00:00,FTM/USDT,0.39576,0.39658,0.39407,0.39466,504305.19203256,199341.4854766654408
1660240800,2022-08-11 18:00:00,FTM/USDT,0.39874,0.39874,0.39367,0.39575,836761.81162503,330977.7036453666475
1660237200,2022-08-11 17:00:00,FTM/USDT,0.39858,0.40017,0.3969,0.39897,530969.00444328,211551.7740798923285
1660233600,2022-08-11 16:00:00,FTM/USDT,0.39555,0.39884,0.39488,0.39855,758272.07024615,300987.272431344342
1660230000,2022-08-11 15:00:00,FTM/USDT,0.39732,0.3993,0.393,0.39552,1228831.14084808,486519.6115314779857
1660226400,2022-08-11 14:00:00,FTM/USDT,0.4019,0.40495,0.39401,0.39732,1672119.14744185,667424.9853166693666
1660222800,2022-08-11 13:00:00,FTM/USDT,0.40396,0.40414,0.39811,0.40183,1026789.05733133,411731.3275837620925
1660219200,2022-08-11 12:00:00,FTM/USDT,0.40128,0.4062,0.40049,0.40389,2235744.22570721,901300.2657000508357
1660215600,2022-08-11 11:00:00,FTM/USDT,0.39673,0.40351,0.39633,0.40127,871684.04415966,348813.2921230465138
1660212000,2022-08-11 10:00:00,FTM/USDT,0.39771,0.39827,0.396,0.39681,494520.53755288,196431.6381587044557
1660208400,2022-08-11 09:00:00,FTM/USDT,0.39986,0.39986,0.39749,0.39773,624265.49624417,248825.2073021692499
1660204800,2022-08-11 08:00:00,FTM/USDT,0.39844,0.40078,0.39602,0.4002,872431.3835545,347588.7303315275678
1660201200,2022-08-11 07:00:00,FTM/USDT,0.40131,0.40471,0.39721,0.3983,864565.56350133,346853.8905450086611
1660197600,2022-08-11 06:00:00,FTM/USDT,0.40636,0.40656,0.39814,0.40135,1158435.00066932,466358.2907244633873
1660194000,2022-08-11 05:00:00,FTM/USDT,0.40568,0.40795,0.40344,0.4063,1175501.28945988,476403.9727712497836
1660190400,2022-08-11 04:00:00,FTM/USDT,0.40583,0.40624,0.40317,0.40597,872689.1175875,353194.6517999573011
1660186800,2022-08-11 03:00:00,FTM/USDT,0.40611,0.40699,0.40364,0.40571,982730.6463209,398199.8736774112589
1660183200,2022-08-11 02:00:00,FTM/USDT,0.41105,0.4115,0.40277,0.40613,946804.06193875,383967.4681449234585
1660179600,2022-08-11 01:00:00,FTM/USDT,0.40961,0.41368,0.40873,0.41121,2385514.52931442,981438.0945489610556
1660176000,2022-08-11 00:00:00,FTM/USDT,0.4093,0.4141,0.40609,0.40969,2084887.2081203,854541.5690674174536
1660172400,2022-08-10 23:00:00,FTM/USDT,0.4015,0.40939,0.4015,0.40933,932018.69849616,378200.8010646353923
1660168800,2022-08-10 22:00:00,FTM/USDT,0.40873,0.41015,0.40052,0.40128,987998.00512896,400351.7959948785225
1660165200,2022-08-10 21:00:00,FTM/USDT,0.40844,0.40957,0.40453,0.40882,910171.69373803,370474.8084273671407
1660161600,2022-08-10 20:00:00,FTM/USDT,0.40431,0.40996,0.40429,0.40843,735462.77285345,299212.3613409327897
1660158000,2022-08-10 19:00:00,FTM/USDT,0.40546,0.40959,0.40342,0.40437,606335.73778839,246383.5544277041456
1660154400,2022-08-10 18:00:00,FTM/USDT,0.41044,0.41137,0.4015,0.40513,1162003.66952495,471188.049852603317
1660150800,2022-08-10 17:00:00,FTM/USDT,0.4076,0.41222,0.40701,0.41014,929892.16298224,381472.3038954931463
1660147200,2022-08-10 16:00:00,FTM/USDT,0.40935,0.41311,0.40624,0.40756,2135064.66960173,875897.7662769462729
1660143600,2022-08-10 15:00:00,FTM/USDT,0.41263,0.41399,0.40852,0.40931,1929991.84421914,793633.5057379010649
1660140000,2022-08-10 14:00:00,FTM/USDT,0.40999,0.41713,0.4022,0.41222,3573762.12565059,1460835.2837452886607
1660136400,2022-08-10 13:00:00,FTM/USDT,0.4021,0.41054,0.39803,0.4098,4078118.9868031,1643140.2300288855005
1660132800,2022-08-10 12:00:00,FTM/USDT,0.37757,0.40573,0.37752,0.40205,5509722.71419124,2170370.8296489337195
1660129200,2022-08-10 11:00:00,FTM/USDT,0.37684,0.38126,0.37667,0.37751,589344.47696701,223190.6538928476427
1660125600,2022-08-10 10:00:00,FTM/USDT,0.37973,0.3832,0.37651,0.37669,1039207.99501219,394589.3892915423575
1660122000,2022-08-10 09:00:00,FTM/USDT,0.37872,0.38364,0.3781,0.37984,1171759.45385621,445999.3519339896917
