https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume RAD,Volume EUR
1657350000,2022-07-09 07:00:00,RAD/EUR,1.67,1.67,1.67,1.67,0.00,0.0
1657346400,2022-07-09 06:00:00,RAD/EUR,1.67,1.67,1.67,1.67,0.00,0.0
1657342800,2022-07-09 05:00:00,RAD/EUR,1.67,1.67,1.67,1.67,0.00,0.0
1657339200,2022-07-09 04:00:00,RAD/EUR,1.67,1.67,1.67,1.67,0.00,0.0
1657335600,2022-07-09 03:00:00,RAD/EUR,1.67,1.67,1.67,1.67,0.00,0.0
1657332000,2022-07-09 02:00:00,RAD/EUR,1.67,1.67,1.67,1.67,0.00,0.0
1657328400,2022-07-09 01:00:00,RAD/EUR,1.67,1.67,1.67,1.67,0.00,0.0
1657324800,2022-07-09 00:00:00,RAD/EUR,1.67,1.67,1.67,1.67,0.00,0.0
1657321200,2022-07-08 23:00:00,RAD/EUR,1.67,1.67,1.67,1.67,0.00,0.0
1657317600,2022-07-08 22:00:00,RAD/EUR,1.67,1.67,1.67,1.67,0.00,0.0
1657314000,2022-07-08 21:00:00,RAD/EUR,1.67,1.67,1.67,1.67,0.00,0.0
1657310400,2022-07-08 20:00:00,RAD/EUR,1.67,1.67,1.67,1.67,0.00,0.0
1657306800,2022-07-08 19:00:00,RAD/EUR,1.67,1.67,1.67,1.67,0.00,0.0
1657303200,2022-07-08 18:00:00,RAD/EUR,1.67,1.67,1.67,1.67,97.98,163.6266
1657299600,2022-07-08 17:00:00,RAD/EUR,1.67,1.67,1.67,1.67,138.91,231.97969999999998
1657296000,2022-07-08 16:00:00,RAD/EUR,1.69,1.69,1.69,1.69,0.00,0.0
1657292400,2022-07-08 15:00:00,RAD/EUR,1.69,1.69,1.69,1.69,0.00,0.0
1657288800,2022-07-08 14:00:00,RAD/EUR,1.69,1.69,1.69,1.69,0.00,0.0
1657285200,2022-07-08 13:00:00,RAD/EUR,1.69,1.69,1.69,1.69,0.00,0.0
1657281600,2022-07-08 12:00:00,RAD/EUR,1.69,1.69,1.69,1.69,0.00,0.0
1657278000,2022-07-08 11:00:00,RAD/EUR,1.69,1.69,1.69,1.69,0.00,0.0
1657274400,2022-07-08 10:00:00,RAD/EUR,1.69,1.69,1.69,1.69,0.00,0.0
1657270800,2022-07-08 09:00:00,RAD/EUR,1.69,1.69,1.69,1.69,0.00,0.0
1657267200,2022-07-08 08:00:00,RAD/EUR,1.69,1.69,1.69,1.69,0.00,0.0
1657263600,2022-07-08 07:00:00,RAD/EUR,1.69,1.69,1.69,1.69,0.00,0.0
1657260000,2022-07-08 06:00:00,RAD/EUR,1.69,1.69,1.69,1.69,0.00,0.0
1657256400,2022-07-08 05:00:00,RAD/EUR,1.69,1.69,1.69,1.69,0.00,0.0
1657252800,2022-07-08 04:00:00,RAD/EUR,1.69,1.69,1.69,1.69,0.00,0.0
1657249200,2022-07-08 03:00:00,RAD/EUR,1.69,1.69,1.69,1.69,0.00,0.0
1657245600,2022-07-08 02:00:00,RAD/EUR,1.69,1.69,1.69,1.69,0.00,0.0
1657242000,2022-07-08 01:00:00,RAD/EUR,1.69,1.69,1.69,1.69,0.00,0.0
1657238400,2022-07-08 00:00:00,RAD/EUR,1.69,1.69,1.69,1.69,0.00,0.0
1657234800,2022-07-07 23:00:00,RAD/EUR,1.69,1.69,1.69,1.69,0.00,0.0
1657231200,2022-07-07 22:00:00,RAD/EUR,1.69,1.69,1.69,1.69,0.00,0.0
1657227600,2022-07-07 21:00:00,RAD/EUR,1.69,1.69,1.69,1.69,0.00,0.0
1657224000,2022-07-07 20:00:00,RAD/EUR,1.69,1.69,1.69,1.69,0.00,0.0
1657220400,2022-07-07 19:00:00,RAD/EUR,1.69,1.69,1.69,1.69,0.00,0.0
1657216800,2022-07-07 18:00:00,RAD/EUR,1.69,1.69,1.69,1.69,0.00,0.0
1657213200,2022-07-07 17:00:00,RAD/EUR,1.69,1.69,1.69,1.69,12.23,20.6687
1657209600,2022-07-07 16:00:00,RAD/EUR,1.55,1.55,1.55,1.55,0.00,0.0
1657206000,2022-07-07 15:00:00,RAD/EUR,1.55,1.55,1.55,1.55,0.00,0.0
1657202400,2022-07-07 14:00:00,RAD/EUR,1.55,1.55,1.55,1.55,0.00,0.0
1657198800,2022-07-07 13:00:00,RAD/EUR,1.55,1.55,1.55,1.55,0.00,0.0
1657195200,2022-07-07 12:00:00,RAD/EUR,1.55,1.55,1.55,1.55,0.00,0.0
1657191600,2022-07-07 11:00:00,RAD/EUR,1.55,1.55,1.55,1.55,0.00,0.0
1657188000,2022-07-07 10:00:00,RAD/EUR,1.55,1.55,1.55,1.55,0.00,0.0
1657184400,2022-07-07 09:00:00,RAD/EUR,1.55,1.55,1.55,1.55,0.00,0.0
1657180800,2022-07-07 08:00:00,RAD/EUR,1.55,1.55,1.55,1.55,0.00,0.0
1657177200,2022-07-07 07:00:00,RAD/EUR,1.55,1.55,1.55,1.55,0.00,0.0
1657173600,2022-07-07 06:00:00,RAD/EUR,1.55,1.55,1.55,1.55,0.00,0.0
1657170000,2022-07-07 05:00:00,RAD/EUR,1.55,1.55,1.55,1.55,0.00,0.0
1657166400,2022-07-07 04:00:00,RAD/EUR,1.55,1.55,1.55,1.55,0.00,0.0
1657162800,2022-07-07 03:00:00,RAD/EUR,1.55,1.55,1.55,1.55,0.00,0.0
1657159200,2022-07-07 02:00:00,RAD/EUR,1.55,1.55,1.55,1.55,0.00,0.0
1657155600,2022-07-07 01:00:00,RAD/EUR,1.55,1.55,1.55,1.55,0.00,0.0
1657152000,2022-07-07 00:00:00,RAD/EUR,1.55,1.55,1.55,1.55,0.00,0.0
1657148400,2022-07-06 23:00:00,RAD/EUR,1.55,1.55,1.55,1.55,0.00,0.0
1657144800,2022-07-06 22:00:00,RAD/EUR,1.55,1.55,1.55,1.55,0.00,0.0
1657141200,2022-07-06 21:00:00,RAD/EUR,1.55,1.55,1.55,1.55,0.00,0.0
1657137600,2022-07-06 20:00:00,RAD/EUR,1.55,1.55,1.55,1.55,0.00,0.0
1657134000,2022-07-06 19:00:00,RAD/EUR,1.55,1.55,1.55,1.55,0.00,0.0
1657130400,2022-07-06 18:00:00,RAD/EUR,1.55,1.55,1.55,1.55,0.00,0.0
1657126800,2022-07-06 17:00:00,RAD/EUR,1.55,1.55,1.55,1.55,0.00,0.0
1657123200,2022-07-06 16:00:00,RAD/EUR,1.55,1.55,1.55,1.55,0.00,0.0
1657119600,2022-07-06 15:00:00,RAD/EUR,1.55,1.55,1.55,1.55,0.00,0.0
1657116000,2022-07-06 14:00:00,RAD/EUR,1.55,1.55,1.55,1.55,0.00,0.0
1657112400,2022-07-06 13:00:00,RAD/EUR,1.55,1.55,1.55,1.55,0.00,0.0
1657108800,2022-07-06 12:00:00,RAD/EUR,1.55,1.55,1.55,1.55,0.00,0.0
1657105200,2022-07-06 11:00:00,RAD/EUR,1.55,1.55,1.55,1.55,0.00,0.0
1657101600,2022-07-06 10:00:00,RAD/EUR,1.55,1.55,1.55,1.55,0.00,0.0
1657098000,2022-07-06 09:00:00,RAD/EUR,1.55,1.55,1.55,1.55,0.00,0.0
1657094400,2022-07-06 08:00:00,RAD/EUR,1.55,1.55,1.55,1.55,0.00,0.0
1657090800,2022-07-06 07:00:00,RAD/EUR,1.55,1.55,1.55,1.55,0.00,0.0
1657087200,2022-07-06 06:00:00,RAD/EUR,1.55,1.55,1.55,1.55,0.00,0.0
1657083600,2022-07-06 05:00:00,RAD/EUR,1.55,1.55,1.55,1.55,0.00,0.0
1657080000,2022-07-06 04:00:00,RAD/EUR,1.55,1.55,1.55,1.55,0.00,0.0
1657076400,2022-07-06 03:00:00,RAD/EUR,1.55,1.55,1.55,1.55,0.00,0.0
1657072800,2022-07-06 02:00:00,RAD/EUR,1.55,1.55,1.55,1.55,0.00,0.0
1657069200,2022-07-06 01:00:00,RAD/EUR,1.55,1.55,1.55,1.55,0.00,0.0
1657065600,2022-07-06 00:00:00,RAD/EUR,1.55,1.55,1.55,1.55,0.00,0.0
1657062000,2022-07-05 23:00:00,RAD/EUR,1.55,1.55,1.55,1.55,12.23,18.956500000000002
1657058400,2022-07-05 22:00:00,RAD/EUR,1.54,1.54,1.54,1.54,0.00,0.0
1657054800,2022-07-05 21:00:00,RAD/EUR,1.54,1.54,1.54,1.54,0.00,0.0
1657051200,2022-07-05 20:00:00,RAD/EUR,1.54,1.54,1.54,1.54,0.00,0.0
1657047600,2022-07-05 19:00:00,RAD/EUR,1.54,1.54,1.54,1.54,0.00,0.0
1657044000,2022-07-05 18:00:00,RAD/EUR,1.54,1.54,1.54,1.54,0.00,0.0
1657040400,2022-07-05 17:00:00,RAD/EUR,1.54,1.54,1.54,1.54,0.00,0.0
1657036800,2022-07-05 16:00:00,RAD/EUR,1.54,1.54,1.54,1.54,34.76,53.5304
1657033200,2022-07-05 15:00:00,RAD/EUR,1.52,1.52,1.52,1.52,0.00,0.0
1657029600,2022-07-05 14:00:00,RAD/EUR,1.52,1.52,1.52,1.52,25.04,38.0608
1657026000,2022-07-05 13:00:00,RAD/EUR,1.53,1.53,1.53,1.53,0.00,0.0
1657022400,2022-07-05 12:00:00,RAD/EUR,1.53,1.53,1.53,1.53,0.00,0.0
1657018800,2022-07-05 11:00:00,RAD/EUR,1.53,1.53,1.53,1.53,143.98,220.2894
1657015200,2022-07-05 10:00:00,RAD/EUR,1.56,1.56,1.56,1.56,0.00,0.0
1657011600,2022-07-05 09:00:00,RAD/EUR,1.56,1.56,1.56,1.56,0.00,0.0
1657008000,2022-07-05 08:00:00,RAD/EUR,1.56,1.56,1.56,1.56,0.00,0.0
1657004400,2022-07-05 07:00:00,RAD/EUR,1.56,1.56,1.56,1.56,0.00,0.0
1657000800,2022-07-05 06:00:00,RAD/EUR,1.56,1.56,1.56,1.56,0.00,0.0
1656997200,2022-07-05 05:00:00,RAD/EUR,1.56,1.56,1.56,1.56,0.00,0.0
1656993600,2022-07-05 04:00:00,RAD/EUR,1.56,1.56,1.56,1.56,0.00,0.0
1656990000,2022-07-05 03:00:00,RAD/EUR,1.56,1.56,1.56,1.56,0.00,0.0
1656986400,2022-07-05 02:00:00,RAD/EUR,1.56,1.56,1.56,1.56,0.00,0.0
1656982800,2022-07-05 01:00:00,RAD/EUR,1.56,1.56,1.56,1.56,0.00,0.0
1656979200,2022-07-05 00:00:00,RAD/EUR,1.56,1.56,1.56,1.56,0.00,0.0
1656975600,2022-07-04 23:00:00,RAD/EUR,1.56,1.56,1.56,1.56,0.00,0.0
1656972000,2022-07-04 22:00:00,RAD/EUR,1.56,1.56,1.56,1.56,0.00,0.0
1656968400,2022-07-04 21:00:00,RAD/EUR,1.56,1.56,1.56,1.56,0.00,0.0
1656964800,2022-07-04 20:00:00,RAD/EUR,1.56,1.56,1.56,1.56,0.00,0.0
1656961200,2022-07-04 19:00:00,RAD/EUR,1.56,1.56,1.56,1.56,0.00,0.0
1656957600,2022-07-04 18:00:00,RAD/EUR,1.56,1.56,1.56,1.56,0.00,0.0
1656954000,2022-07-04 17:00:00,RAD/EUR,1.56,1.56,1.56,1.56,0.00,0.0
1656950400,2022-07-04 16:00:00,RAD/EUR,1.56,1.56,1.56,1.56,0.00,0.0
1656946800,2022-07-04 15:00:00,RAD/EUR,1.56,1.56,1.56,1.56,0.00,0.0
1656943200,2022-07-04 14:00:00,RAD/EUR,1.56,1.56,1.56,1.56,0.00,0.0
1656939600,2022-07-04 13:00:00,RAD/EUR,1.56,1.56,1.56,1.56,0.00,0.0
1656936000,2022-07-04 12:00:00,RAD/EUR,1.56,1.56,1.56,1.56,0.00,0.0
1656932400,2022-07-04 11:00:00,RAD/EUR,1.56,1.56,1.56,1.56,0.00,0.0
1656928800,2022-07-04 10:00:00,RAD/EUR,1.56,1.56,1.56,1.56,0.00,0.0
1656925200,2022-07-04 09:00:00,RAD/EUR,1.56,1.56,1.56,1.56,17.42,27.175200000000004
1656921600,2022-07-04 08:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656918000,2022-07-04 07:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656914400,2022-07-04 06:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656910800,2022-07-04 05:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656907200,2022-07-04 04:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656903600,2022-07-04 03:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656900000,2022-07-04 02:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656896400,2022-07-04 01:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656892800,2022-07-04 00:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656889200,2022-07-03 23:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656885600,2022-07-03 22:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656882000,2022-07-03 21:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656878400,2022-07-03 20:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656874800,2022-07-03 19:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656871200,2022-07-03 18:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656867600,2022-07-03 17:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656864000,2022-07-03 16:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656860400,2022-07-03 15:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656856800,2022-07-03 14:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656853200,2022-07-03 13:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656849600,2022-07-03 12:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656846000,2022-07-03 11:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656842400,2022-07-03 10:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656838800,2022-07-03 09:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656835200,2022-07-03 08:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656831600,2022-07-03 07:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656828000,2022-07-03 06:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656824400,2022-07-03 05:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656820800,2022-07-03 04:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656817200,2022-07-03 03:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656813600,2022-07-03 02:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656810000,2022-07-03 01:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656806400,2022-07-03 00:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656802800,2022-07-02 23:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656799200,2022-07-02 22:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656795600,2022-07-02 21:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656792000,2022-07-02 20:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656788400,2022-07-02 19:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656784800,2022-07-02 18:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656781200,2022-07-02 17:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656777600,2022-07-02 16:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656774000,2022-07-02 15:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656770400,2022-07-02 14:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656766800,2022-07-02 13:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656763200,2022-07-02 12:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656759600,2022-07-02 11:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656756000,2022-07-02 10:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656752400,2022-07-02 09:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656748800,2022-07-02 08:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656745200,2022-07-02 07:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656741600,2022-07-02 06:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656738000,2022-07-02 05:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656734400,2022-07-02 04:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656730800,2022-07-02 03:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656727200,2022-07-02 02:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656723600,2022-07-02 01:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656720000,2022-07-02 00:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656716400,2022-07-01 23:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656712800,2022-07-01 22:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656709200,2022-07-01 21:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656705600,2022-07-01 20:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656702000,2022-07-01 19:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656698400,2022-07-01 18:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656694800,2022-07-01 17:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656691200,2022-07-01 16:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656687600,2022-07-01 15:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656684000,2022-07-01 14:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656680400,2022-07-01 13:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656676800,2022-07-01 12:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656673200,2022-07-01 11:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656669600,2022-07-01 10:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656666000,2022-07-01 09:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656662400,2022-07-01 08:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656658800,2022-07-01 07:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656655200,2022-07-01 06:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656651600,2022-07-01 05:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656648000,2022-07-01 04:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656644400,2022-07-01 03:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656640800,2022-07-01 02:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656637200,2022-07-01 01:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656633600,2022-07-01 00:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656630000,2022-06-30 23:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656626400,2022-06-30 22:00:00,RAD/EUR,1.60,1.60,1.60,1.60,0.00,0.0
1656622800,2022-06-30 21:00:00,RAD/EUR,1.62,1.62,1.60,1.60,1929.84,3087.744
1656619200,2022-06-30 20:00:00,RAD/EUR,1.66,1.66,1.66,1.66,0.00,0.0
1656615600,2022-06-30 19:00:00,RAD/EUR,1.66,1.66,1.66,1.66,0.00,0.0
1656612000,2022-06-30 18:00:00,RAD/EUR,1.66,1.66,1.66,1.66,0.00,0.0
1656608400,2022-06-30 17:00:00,RAD/EUR,1.66,1.66,1.66,1.66,0.00,0.0
1656604800,2022-06-30 16:00:00,RAD/EUR,1.66,1.66,1.66,1.66,450.65,748.079
1656601200,2022-06-30 15:00:00,RAD/EUR,1.65,1.65,1.65,1.65,67.40,111.21000000000001
1656597600,2022-06-30 14:00:00,RAD/EUR,1.65,1.65,1.65,1.65,0.00,0.0
1656594000,2022-06-30 13:00:00,RAD/EUR,1.65,1.65,1.65,1.65,0.00,0.0
1656590400,2022-06-30 12:00:00,RAD/EUR,1.65,1.65,1.65,1.65,93.59,154.4235
1656586800,2022-06-30 11:00:00,RAD/EUR,1.66,1.66,1.66,1.66,92.95,154.297
1656583200,2022-06-30 10:00:00,RAD/EUR,1.71,1.71,1.71,1.71,0.00,0.0
1656579600,2022-06-30 09:00:00,RAD/EUR,1.71,1.71,1.71,1.71,0.00,0.0
1656576000,2022-06-30 08:00:00,RAD/EUR,1.71,1.71,1.71,1.71,0.00,0.0
1656572400,2022-06-30 07:00:00,RAD/EUR,1.71,1.71,1.71,1.71,0.00,0.0
1656568800,2022-06-30 06:00:00,RAD/EUR,1.71,1.71,1.71,1.71,1929.84,3300.0263999999997
1656565200,2022-06-30 05:00:00,RAD/EUR,1.76,1.76,1.76,1.76,0.00,0.0
1656561600,2022-06-30 04:00:00,RAD/EUR,1.76,1.76,1.76,1.76,0.00,0.0
1656558000,2022-06-30 03:00:00,RAD/EUR,1.76,1.76,1.76,1.76,0.00,0.0
1656554400,2022-06-30 02:00:00,RAD/EUR,1.76,1.76,1.76,1.76,0.00,0.0
1656550800,2022-06-30 01:00:00,RAD/EUR,1.76,1.76,1.76,1.76,12.27,21.5952
1656547200,2022-06-30 00:00:00,RAD/EUR,1.78,1.78,1.78,1.78,0.00,0.0
1656543600,2022-06-29 23:00:00,RAD/EUR,1.78,1.78,1.78,1.78,0.00,0.0
1656540000,2022-06-29 22:00:00,RAD/EUR,1.78,1.78,1.78,1.78,0.00,0.0
1656536400,2022-06-29 21:00:00,RAD/EUR,1.78,1.78,1.78,1.78,0.00,0.0
1656532800,2022-06-29 20:00:00,RAD/EUR,1.78,1.78,1.78,1.78,0.00,0.0
1656529200,2022-06-29 19:00:00,RAD/EUR,1.78,1.78,1.78,1.78,6.42,11.4276
1656525600,2022-06-29 18:00:00,RAD/EUR,1.82,1.82,1.82,1.82,0.00,0.0
1656522000,2022-06-29 17:00:00,RAD/EUR,1.82,1.82,1.82,1.82,0.00,0.0
1656518400,2022-06-29 16:00:00,RAD/EUR,1.82,1.82,1.82,1.82,0.00,0.0
1656514800,2022-06-29 15:00:00,RAD/EUR,1.82,1.82,1.82,1.82,0.00,0.0
1656511200,2022-06-29 14:00:00,RAD/EUR,1.82,1.82,1.82,1.82,0.00,0.0
1656507600,2022-06-29 13:00:00,RAD/EUR,1.82,1.82,1.82,1.82,6.35,11.557
1656504000,2022-06-29 12:00:00,RAD/EUR,1.94,1.94,1.94,1.94,0.00,0.0
1656500400,2022-06-29 11:00:00,RAD/EUR,1.94,1.94,1.94,1.94,0.00,0.0
1656496800,2022-06-29 10:00:00,RAD/EUR,1.97,1.97,1.94,1.94,258.39,501.2766
1656493200,2022-06-29 09:00:00,RAD/EUR,2.20,2.20,2.20,2.20,0.00,0.0
1656489600,2022-06-29 08:00:00,RAD/EUR,2.20,2.20,2.20,2.20,0.00,0.0
1656486000,2022-06-29 07:00:00,RAD/EUR,2.22,2.40,2.20,2.20,592.92,1304.424
1656482400,2022-06-29 06:00:00,RAD/EUR,2.07,2.37,2.07,2.22,1205.06,2675.2332
1656478800,2022-06-29 05:00:00,RAD/EUR,1.74,1.74,1.74,1.74,0.00,0.0
1656475200,2022-06-29 04:00:00,RAD/EUR,1.74,1.74,1.74,1.74,61.93,107.7582
1656471600,2022-06-29 03:00:00,RAD/EUR,1.74,1.74,1.74,1.74,0.00,0.0
1656468000,2022-06-29 02:00:00,RAD/EUR,1.74,1.74,1.74,1.74,83.72,145.6728
1656464400,2022-06-29 01:00:00,RAD/EUR,1.72,1.72,1.71,1.71,41.51,70.98209999999999
1656460800,2022-06-29 00:00:00,RAD/EUR,1.67,1.70,1.67,1.70,113.60,193.11999999999998
1656457200,2022-06-28 23:00:00,RAD/EUR,1.66,1.71,1.66,1.71,26.61,45.503099999999996
1656453600,2022-06-28 22:00:00,RAD/EUR,1.65,1.65,1.65,1.65,95.92,158.268
1656450000,2022-06-28 21:00:00,RAD/EUR,1.65,1.65,1.65,1.65,105.74,174.47099999999998
1656446400,2022-06-28 20:00:00,RAD/EUR,1.72,1.72,1.67,1.67,174.60,291.582
1656442800,2022-06-28 19:00:00,RAD/EUR,1.66,1.66,1.66,1.66,0.00,0.0
1656439200,2022-06-28 18:00:00,RAD/EUR,1.66,1.66,1.66,1.66,0.00,0.0
1656435600,2022-06-28 17:00:00,RAD/EUR,1.66,1.66,1.66,1.66,28.23,46.861799999999995
1656432000,2022-06-28 16:00:00,RAD/EUR,1.75,1.75,1.75,1.75,0.00,0.0
1656428400,2022-06-28 15:00:00,RAD/EUR,1.75,1.75,1.75,1.75,63.54,111.195
1656424800,2022-06-28 14:00:00,RAD/EUR,1.71,1.71,1.71,1.71,252.30,431.433
1656421200,2022-06-28 13:00:00,RAD/EUR,1.68,1.83,1.68,1.76,219.38,386.1088
1656417600,2022-06-28 12:00:00,RAD/EUR,1.70,1.70,1.70,1.70,60.00,102.0
1656414000,2022-06-28 11:00:00,RAD/EUR,1.69,1.69,1.69,1.69,31.65,53.488499999999995
1656410400,2022-06-28 10:00:00,RAD/EUR,1.67,1.68,1.67,1.68,16.22,27.249599999999997
1656406800,2022-06-28 09:00:00,RAD/EUR,1.68,1.73,1.68,1.73,104.71,181.14829999999998
1656403200,2022-06-28 08:00:00,RAD/EUR,1.66,1.66,1.66,1.66,0.00,0.0
1656399600,2022-06-28 07:00:00,RAD/EUR,1.64,1.68,1.64,1.66,655.29,1087.7813999999998
1656396000,2022-06-28 06:00:00,RAD/EUR,1.62,1.62,1.62,1.62,61.85,100.197
1656392400,2022-06-28 05:00:00,RAD/EUR,1.55,1.55,1.55,1.55,0.00,0.0
1656388800,2022-06-28 04:00:00,RAD/EUR,1.55,1.55,1.55,1.55,70.10,108.655
1656385200,2022-06-28 03:00:00,RAD/EUR,1.54,1.54,1.54,1.54,0.00,0.0
1656381600,2022-06-28 02:00:00,RAD/EUR,1.54,1.54,1.54,1.54,20.58,31.693199999999997
1656378000,2022-06-28 01:00:00,RAD/EUR,1.56,1.56,1.56,1.56,0.00,0.0
1656374400,2022-06-28 00:00:00,RAD/EUR,1.56,1.56,1.56,1.56,0.00,0.0
1656370800,2022-06-27 23:00:00,RAD/EUR,1.56,1.56,1.56,1.56,20.02,31.2312
1656367200,2022-06-27 22:00:00,RAD/EUR,1.54,1.57,1.54,1.57,166.28,261.0596
1656363600,2022-06-27 21:00:00,RAD/EUR,1.54,1.54,1.54,1.54,0.00,0.0
1656360000,2022-06-27 20:00:00,RAD/EUR,1.54,1.54,1.54,1.54,23.54,36.251599999999996
1656356400,2022-06-27 19:00:00,RAD/EUR,1.52,1.52,1.52,1.52,24.37,37.0424
