https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GLMR,Volume USDT
1644364800,2022-02-09 00:00:00,GLMR/USDT,5.8256,6.0385,5.5834,5.8813,372355.61649463,2150510.643400513323
1644278400,2022-02-08 00:00:00,GLMR/USDT,6.2758,6.384,5.5959,5.835,500651.61850496,2960889.94721557669
1644192000,2022-02-07 00:00:00,GLMR/USDT,6.1351,6.6281,5.99,6.2793,516099.21297368,3243201.74297087817
1644105600,2022-02-06 00:00:00,GLMR/USDT,5.7627,6.7431,5.7627,6.1384,794250.26908908,4939746.172466508901
1644019200,2022-02-05 00:00:00,GLMR/USDT,5.7525,6.2,5.678,5.7627,799839.92827988,4722078.02462967544
1643932800,2022-02-04 00:00:00,GLMR/USDT,4.7463,6.2149,4.7329,5.7525,1065775.72051098,5807836.275803219498
1643846400,2022-02-03 00:00:00,GLMR/USDT,5.091,5.1022,4.5672,4.7463,361876.15905998,1726070.557160336892
1643760000,2022-02-02 00:00:00,GLMR/USDT,5.3201,5.5236,5,5.0916,651068.61023223,3381978.809255478124
1643673600,2022-02-01 00:00:00,GLMR/USDT,5.39,5.79,5.22,5.3214,419781.86810356,2279396.13765702383
1643587200,2022-01-31 00:00:00,GLMR/USDT,5.6922,5.84,5.0725,5.39,503655.2269586,2738550.528249544676
1643500800,2022-01-30 00:00:00,GLMR/USDT,6.1715,6.3876,5.67,5.7013,345758.93407553,2092659.413064941041
1643414400,2022-01-29 00:00:00,GLMR/USDT,6.44,6.7352,6.08,6.1977,349448.330062,2212463.02061564054
1643328000,2022-01-28 00:00:00,GLMR/USDT,6.6096,6.6799,5.9297,6.4395,513636.24702919,3225637.894658055182
1643241600,2022-01-27 00:00:00,GLMR/USDT,7.2266,7.3354,6.5,6.6128,375451.6289973,2560400.988570113577
1643155200,2022-01-26 00:00:00,GLMR/USDT,7.7899,7.8951,6.9901,7.2266,410369.90546148,3088529.689602170492
1643068800,2022-01-25 00:00:00,GLMR/USDT,7.427,7.9889,7.0964,7.7899,438129.44776442,3301561.161444830737
1642982400,2022-01-24 00:00:00,GLMR/USDT,8.0205,8.0205,6.4848,7.4133,634553.9682324,4565111.806292154999
1642896000,2022-01-23 00:00:00,GLMR/USDT,7.4148,8.9141,7.26,8.0086,551954.08824872,4440888.214211965691
1642809600,2022-01-22 00:00:00,GLMR/USDT,8.6431,9,6.7291,7.42,1045039.41473062,7950243.732655419309
1642723200,2022-01-21 00:00:00,GLMR/USDT,9.7497,10.0593,8.4982,8.6754,978260.39356644,8978412.611514570825
1642636800,2022-01-20 00:00:00,GLMR/USDT,10.1429,11.369,9.6875,9.7672,1361239.85422827,14472546.023205383021
1642550400,2022-01-19 00:00:00,GLMR/USDT,9.2538,11.1098,8.3396,10.1364,1556558.61123423,15352421.222157949646
1642464000,2022-01-18 00:00:00,GLMR/USDT,10.073,10.3431,8.61,9.2885,1255000.149776,11682720.086678635832
1642377600,2022-01-17 00:00:00,GLMR/USDT,10.4121,11.1299,9.63,10.0738,1339330.43537572,13684129.322840120402
1642291200,2022-01-16 00:00:00,GLMR/USDT,12.6315,12.9685,10.3763,10.4031,942327.85797997,11045227.552199047093
1642204800,2022-01-15 00:00:00,GLMR/USDT,13.6033,14.3199,12.3518,12.6315,998591.37586265,13220013.257202694957
1642118400,2022-01-14 00:00:00,GLMR/USDT,11.5897,15.9833,11.3002,13.6033,2112759.35251033,29353988.384844480283
1642032000,2022-01-13 00:00:00,GLMR/USDT,9.1395,14.8,8.5,11.5939,2109372.28468903,25673956.254091492974
1641945600,2022-01-12 00:00:00,GLMR/USDT,11.8713,12.6631,8.4537,9.1416,1721405.31217194,16272368.496552937245
1641859200,2022-01-11 00:00:00,GLMR/USDT,0.25,39.11,0.25,11.8974,2655637.26242791,47490021.391260034427
