https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MATIC3S,Volume USDT
1644796800,2022-02-14 00:00:00,MATIC3S/USDT,0.3026,0.3476,0.2946,0.3051,4082924.57436584,1285775.473199126585
1644710400,2022-02-13 00:00:00,MATIC3S/USDT,0.2825,0.3141,0.27,0.3026,2255490.66369149,650896.238817980615
1644624000,2022-02-12 00:00:00,MATIC3S/USDT,0.2747,0.31,0.2511,0.2817,3766885.53079181,1064358.103124004334
1644537600,2022-02-11 00:00:00,MATIC3S/USDT,0.2158,0.2914,0.2137,0.2747,6080769.7237009,1488138.552262788518
1644451200,2022-02-10 00:00:00,MATIC3S/USDT,0.179,0.2224,0.1758,0.2154,6295827.66417338,1246730.342648911732
1644364800,2022-02-09 00:00:00,MATIC3S/USDT,0.2062,0.2248,0.1715,0.1778,3337972.80047541,653492.929166000526
1644278400,2022-02-08 00:00:00,MATIC3S/USDT,0.1866,0.2368,0.1785,0.2074,7010930.44046148,1484289.059654663471
1644192000,2022-02-07 00:00:00,MATIC3S/USDT,0.3407,0.3637,0.1665,0.1895,5322286.07253674,1155991.00722230387
1644105600,2022-02-06 00:00:00,MATIC3S/USDT,0.3575,0.389,0.3322,0.3409,871793.26566014,310136.933004931019
1644019200,2022-02-05 00:00:00,MATIC3S/USDT,0.3732,0.388,0.3249,0.3585,923485.84732475,328931.305856428321
1643932800,2022-02-04 00:00:00,MATIC3S/USDT,0.5065,0.5333,0.3713,0.3715,1388915.42106337,629441.588883274543
1643846400,2022-02-03 00:00:00,MATIC3S/USDT,0.5231,0.6,0.4946,0.5067,1490425.55352215,810607.593394764204
1643760000,2022-02-02 00:00:00,MATIC3S/USDT,0.4373,0.5394,0.422,0.5231,1722886.13301633,832279.662163851859
1643673600,2022-02-01 00:00:00,MATIC3S/USDT,0.4406,0.4749,0.4092,0.441,1220696.74073334,534419.477212879381
1643587200,2022-01-31 00:00:00,MATIC3S/USDT,0.4698,0.5527,0.4318,0.4406,1190139.11795535,581077.602725948759
1643500800,2022-01-30 00:00:00,MATIC3S/USDT,0.408,0.5144,0.398,0.4689,1394960.50319941,634863.611593845857
1643414400,2022-01-29 00:00:00,MATIC3S/USDT,0.4274,0.4431,0.3746,0.4076,1312521.52917799,531132.882644764178
1643328000,2022-01-28 00:00:00,MATIC3S/USDT,0.5108,0.5331,0.405,0.4311,2057269.24602834,953226.381156212033
1643241600,2022-01-27 00:00:00,MATIC3S/USDT,0.5117,0.6115,0.4316,0.5108,2667183.94132183,1398095.948642357297
1643155200,2022-01-26 00:00:00,MATIC3S/USDT,0.6862,0.7204,0.3581,0.5117,3039798.04128875,1559118.029315981796
1643068800,2022-01-25 00:00:00,MATIC3S/USDT,0.7632,0.9075,0.6043,0.6853,978880.62312043,763335.142957042639
1642982400,2022-01-24 00:00:00,MATIC3S/USDT,0.6332,1.0115,0.6332,0.7609,1804976.31650431,1554759.44394837876
1642896000,2022-01-23 00:00:00,MATIC3S/USDT,0.7607,0.7901,0.55,0.6278,1126891.82309476,765587.331880213923
1642809600,2022-01-22 00:00:00,MATIC3S/USDT,0.586,0.9167,0.5308,0.7607,2097334.18331412,1509622.184815234259
1642723200,2022-01-21 00:00:00,MATIC3S/USDT,0.4225,0.648,0.3767,0.5856,2453750.38369578,1235037.561075567566
1642636800,2022-01-20 00:00:00,MATIC3S/USDT,0.3843,0.4314,0.2974,0.4225,1367767.19687073,482961.683392693598
1642550400,2022-01-19 00:00:00,MATIC3S/USDT,0.3387,0.3928,0.331,0.3854,1337954.86119043,482964.139390024796
1642464000,2022-01-18 00:00:00,MATIC3S/USDT,0.3004,0.3577,0.2915,0.3387,1580263.79359147,519392.820504512458
1642377600,2022-01-17 00:00:00,MATIC3S/USDT,0.2621,0.3267,0.2231,0.2997,1669630.89706963,446105.488170239008
1642291200,2022-01-16 00:00:00,MATIC3S/USDT,0.257,0.2817,0.2498,0.2631,666436.45122831,175596.978093372669
1642204800,2022-01-15 00:00:00,MATIC3S/USDT,0.2608,0.2733,0.2404,0.2566,1001596.02215644,255105.930047213182
1642118400,2022-01-14 00:00:00,MATIC3S/USDT,0.2887,0.3215,0.2526,0.2617,1173364.74091418,334565.680937539954
1642032000,2022-01-13 00:00:00,MATIC3S/USDT,0.2457,0.2975,0.2314,0.2887,1391497.93606645,368573.516151543442
1641945600,2022-01-12 00:00:00,MATIC3S/USDT,0.26,0.2808,0.2266,0.2458,1799858.91377985,464693.516270424732
1641859200,2022-01-11 00:00:00,MATIC3S/USDT,0.4358,0.4577,0.2552,0.2629,2141396.33609626,692962.117059517963
1641772800,2022-01-10 00:00:00,MATIC3S/USDT,0.4132,0.5259,0.3925,0.4366,1048770.29477219,475967.429127811435
1641686400,2022-01-09 00:00:00,MATIC3S/USDT,0.5046,0.5189,0.3732,0.4135,755964.70836046,337246.286131563819
1641600000,2022-01-08 00:00:00,MATIC3S/USDT,0.4644,0.5779,0.4032,0.5042,1055315.75372415,514312.264465562246
1641513600,2022-01-07 00:00:00,MATIC3S/USDT,0.3639,0.4686,0.3559,0.4644,1057728.95771686,446269.255429633163
1641427200,2022-01-06 00:00:00,MATIC3S/USDT,0.3979,0.46,0.3427,0.3647,1395545.3927683,562466.133415921949
1641340800,2022-01-05 00:00:00,MATIC3S/USDT,0.3191,0.4571,0.2852,0.3979,1290708.83586824,466248.059619847386
1641254400,2022-01-04 00:00:00,MATIC3S/USDT,0.2931,0.3201,0.2714,0.3201,1044557.60751165,311826.670199365651
1641168000,2022-01-03 00:00:00,MATIC3S/USDT,0.26,0.318,0.26,0.294,935404.68333802,267201.135343676294
1641081600,2022-01-02 00:00:00,MATIC3S/USDT,0.2536,0.2748,0.2516,0.2594,685916.57406694,180850.593502366026
1640995200,2022-01-01 00:00:00,MATIC3S/USDT,0.2666,0.2764,0.2448,0.2537,1011391.72810218,262681.434665501266
1640908800,2021-12-31 00:00:00,MATIC3S/USDT,0.2592,0.2948,0.2234,0.2668,2051237.64141068,527255.203589650649
1640822400,2021-12-30 00:00:00,MATIC3S/USDT,0.286,0.31,0.2447,0.2597,1996632.87502695,545332.615862047088
1640736000,2021-12-29 00:00:00,MATIC3S/USDT,0.2793,0.3018,0.2382,0.2867,2331868.63494522,620169.885891884635
1640649600,2021-12-28 00:00:00,MATIC3S/USDT,0.2223,0.2881,0.2223,0.2793,3471293.8214479,876338.638635661969
