https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume FTM3S,Volume USDT
1644710400,2022-02-13 00:00:00,FTM3S/USDT,0.1818,0.1998,0.1712,0.1975,9077765.28902405,1689353.11979240335
1644624000,2022-02-12 00:00:00,FTM3S/USDT,0.1828,0.202,0.1682,0.1818,13232633.00920029,2464318.77715892217
1644537600,2022-02-11 00:00:00,FTM3S/USDT,0.1506,0.1942,0.1354,0.1823,16520883.43860338,2606635.786047556428
1644451200,2022-02-10 00:00:00,FTM3S/USDT,0.1245,0.1539,0.1229,0.1506,17642286.90267784,2412735.915791381909
1644364800,2022-02-09 00:00:00,FTM3S/USDT,0.1336,0.1454,0.1186,0.1242,12016351.22636855,1562003.110599974083
1644278400,2022-02-08 00:00:00,FTM3S/USDT,0.1166,0.1409,0.1045,0.134,19766659.19542863,2518057.997238084663
1644192000,2022-02-07 00:00:00,FTM3S/USDT,0.1503,0.1614,0.1036,0.1169,17900999.5440758,2137639.710948337232
1644105600,2022-02-06 00:00:00,FTM3S/USDT,0.1664,0.1777,0.1477,0.1503,8329245.38450695,1353638.980092676784
1644019200,2022-02-05 00:00:00,FTM3S/USDT,0.1584,0.1706,0.1392,0.1663,10948372.66648484,1719941.269007586397
1643932800,2022-02-04 00:00:00,FTM3S/USDT,0.2102,0.2193,0.1574,0.1585,12201069.15359072,2302645.895831323097
1643846400,2022-02-03 00:00:00,FTM3S/USDT,0.2246,0.2409,0.2052,0.2103,12634007.37893421,2861868.550178086549
1643760000,2022-02-02 00:00:00,FTM3S/USDT,0.185,0.2349,0.1743,0.2247,12036249.74404345,2423531.400235410379
1643673600,2022-02-01 00:00:00,FTM3S/USDT,0.1951,0.198,0.1625,0.185,11011107.23660195,1987965.139889216079
1643587200,2022-01-31 00:00:00,FTM3S/USDT,0.1966,0.238,0.1787,0.1951,13004831.31230167,2734333.562480248132
1643500800,2022-01-30 00:00:00,FTM3S/USDT,0.179,0.2059,0.163,0.1971,9819336.12385389,1801073.917329774303
1643414400,2022-01-29 00:00:00,FTM3S/USDT,0.1736,0.1854,0.1577,0.1792,11249467.11309205,1923148.264517917533
1643328000,2022-01-28 00:00:00,FTM3S/USDT,0.1854,0.2123,0.1634,0.1733,17757517.18786932,3288936.262811438227
1643241600,2022-01-27 00:00:00,FTM3S/USDT,0.1545,0.204,0.1478,0.1854,20855158.45483059,3664135.253556443265
1643155200,2022-01-26 00:00:00,FTM3S/USDT,0.1311,0.165,0.0996,0.1545,28090671.49835487,3802908.720407437035
1643068800,2022-01-25 00:00:00,FTM3S/USDT,0.1575,0.1809,0.1105,0.1314,28786644.11643987,3967563.077117697132
1642982400,2022-01-24 00:00:00,FTM3S/USDT,0.1526,0.235,0.1424,0.1576,24027692.58744364,4573557.780350333171
1642896000,2022-01-23 00:00:00,FTM3S/USDT,0.2778,0.2927,0.1324,0.1513,22072988.53338509,3964686.782674554483
1642809600,2022-01-22 00:00:00,FTM3S/USDT,0.1975,0.3324,0.1701,0.2779,18513894.23081971,4842016.219217831763
1642723200,2022-01-21 00:00:00,FTM3S/USDT,0.1376,0.2225,0.1242,0.1989,22174591.84591196,3749000.982259835219
1642636800,2022-01-20 00:00:00,FTM3S/USDT,0.127,0.14,0.0922,0.1375,18094170.91720911,2052901.064381295572
1642550400,2022-01-19 00:00:00,FTM3S/USDT,0.1073,0.1284,0.0983,0.1269,18702478.79445677,2121519.830631733885
1642464000,2022-01-18 00:00:00,FTM3S/USDT,0.1089,0.1348,0.1011,0.1073,18355139.04659159,2161501.99348101956
1642377600,2022-01-17 00:00:00,FTM3S/USDT,0.0812,0.114,0.0771,0.109,20194333.26561576,1941202.839202716291
1642291200,2022-01-16 00:00:00,FTM3S/USDT,0.1145,0.1233,0.0787,0.081,22020441.85026292,2020364.192069139872
1642204800,2022-01-15 00:00:00,FTM3S/USDT,0.1199,0.135,0.1089,0.1141,8041546.18533753,998914.865989127599
1642118400,2022-01-14 00:00:00,FTM3S/USDT,0.1149,0.1365,0.1083,0.1198,18009327.94228544,2178416.870973188023
1642032000,2022-01-13 00:00:00,FTM3S/USDT,0.1258,0.1457,0.0958,0.1149,23743396.85972586,2800507.011388459025
1641945600,2022-01-12 00:00:00,FTM3S/USDT,0.2128,0.2162,0.1145,0.1251,17273344.66506562,2474736.999008504184
1641859200,2022-01-11 00:00:00,FTM3S/USDT,0.3888,0.41,0.2119,0.2133,5706718.67430494,1602342.680787880157
1641772800,2022-01-10 00:00:00,FTM3S/USDT,0.3231,0.4368,0.2872,0.3874,4643869.14772799,1676047.833955402282
1641686400,2022-01-09 00:00:00,FTM3S/USDT,0.3726,0.395,0.2629,0.323,5724743.80796563,1908170.97628052447
1641600000,2022-01-08 00:00:00,FTM3S/USDT,0.2687,0.3955,0.2443,0.3726,7069761.17166885,2292127.705954328891
1641513600,2022-01-07 00:00:00,FTM3S/USDT,0.2078,0.2705,0.2073,0.2671,8609158.09408018,2059279.978886417694
1641427200,2022-01-06 00:00:00,FTM3S/USDT,0.2003,0.2599,0.1802,0.2078,10532318.20451795,2316616.317929821799
1641340800,2022-01-05 00:00:00,FTM3S/USDT,0.2127,0.2805,0.1533,0.2003,12663139.25951321,2576894.026916760967
1641254400,2022-01-04 00:00:00,FTM3S/USDT,0.2161,0.2576,0.1713,0.212,8034275.15989814,1670063.41810355332
1641168000,2022-01-03 00:00:00,FTM3S/USDT,0.3786,0.4278,0.215,0.22,6490495.23776992,1952845.95227647072
1641081600,2022-01-02 00:00:00,FTM3S/USDT,0.335,0.3925,0.3307,0.3771,2478644.65886258,898992.331541106429
1640995200,2022-01-01 00:00:00,FTM3S/USDT,0.5738,0.5738,0.3319,0.3367,2567288.15715542,1145399.40102517827
1640908800,2021-12-31 00:00:00,FTM3S/USDT,0.7324,0.7485,0.4896,0.5738,2172536.99044064,1309105.450199188973
1640822400,2021-12-30 00:00:00,FTM3S/USDT,0.6995,0.795,0.6064,0.7322,1882610.13659414,1310259.398297627424
1640736000,2021-12-29 00:00:00,FTM3S/USDT,0.6373,0.734,0.5131,0.6995,2566867.5026957,1572220.838845418976
1640649600,2021-12-28 00:00:00,FTM3S/USDT,0.6652,0.7766,0.5187,0.6426,3380163.98383414,2166747.577546978515
