https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume FET,Volume EUR
1661310000,2022-08-24 03:00:00,FET/EUR,0.09188,0.09188,0.09188,0.09188,0.00000000,0.0
1661306400,2022-08-24 02:00:00,FET/EUR,0.09188,0.09188,0.09188,0.09188,0.00000000,0.0
1661302800,2022-08-24 01:00:00,FET/EUR,0.09188,0.09188,0.09188,0.09188,0.00000000,0.0
1661299200,2022-08-24 00:00:00,FET/EUR,0.09188,0.09188,0.09188,0.09188,0.00000000,0.0
1661295600,2022-08-23 23:00:00,FET/EUR,0.09188,0.09188,0.09188,0.09188,0.00000000,0.0
1661292000,2022-08-23 22:00:00,FET/EUR,0.09188,0.09188,0.09188,0.09188,0.00000000,0.0
1661288400,2022-08-23 21:00:00,FET/EUR,0.09188,0.09188,0.09188,0.09188,0.00000000,0.0
1661284800,2022-08-23 20:00:00,FET/EUR,0.09188,0.09188,0.09188,0.09188,0.00000000,0.0
1661281200,2022-08-23 19:00:00,FET/EUR,0.09188,0.09188,0.09188,0.09188,0.00000000,0.0
1661277600,2022-08-23 18:00:00,FET/EUR,0.09188,0.09188,0.09188,0.09188,0.00000000,0.0
1661274000,2022-08-23 17:00:00,FET/EUR,0.09188,0.09188,0.09188,0.09188,0.00000000,0.0
1661270400,2022-08-23 16:00:00,FET/EUR,0.09188,0.09188,0.09188,0.09188,0.00000000,0.0
1661266800,2022-08-23 15:00:00,FET/EUR,0.09188,0.09188,0.09188,0.09188,0.00000000,0.0
1661263200,2022-08-23 14:00:00,FET/EUR,0.09188,0.09188,0.09188,0.09188,0.00000000,0.0
1661259600,2022-08-23 13:00:00,FET/EUR,0.09188,0.09188,0.09188,0.09188,11445.95301598,1051.6541631082423
1661256000,2022-08-23 12:00:00,FET/EUR,0.09136,0.09151,0.09136,0.09151,12074.63356633,1104.9497176548582
1661252400,2022-08-23 11:00:00,FET/EUR,0.09265,0.09265,0.09265,0.09265,0.00000000,0.0
1661248800,2022-08-23 10:00:00,FET/EUR,0.09157,0.09265,0.09157,0.09265,5274.65722055,488.69699148395745
1661245200,2022-08-23 09:00:00,FET/EUR,0.09305,0.09305,0.09305,0.09305,798.50492117,74.3008829148685
1661241600,2022-08-23 08:00:00,FET/EUR,0.09236,0.09274,0.09236,0.09257,2227.70397099,206.2185565945443
1661238000,2022-08-23 07:00:00,FET/EUR,0.09160,0.09160,0.09119,0.09119,1994.93339611,181.91797639127088
1661234400,2022-08-23 06:00:00,FET/EUR,0.09277,0.09277,0.09277,0.09277,0.00000000,0.0
1661230800,2022-08-23 05:00:00,FET/EUR,0.09277,0.09277,0.09277,0.09277,0.00000000,0.0
1661227200,2022-08-23 04:00:00,FET/EUR,0.09277,0.09277,0.09277,0.09277,0.00000000,0.0
1661223600,2022-08-23 03:00:00,FET/EUR,0.09277,0.09277,0.09277,0.09277,16894.34688246,1567.2885602858141
1661220000,2022-08-23 02:00:00,FET/EUR,0.09429,0.09606,0.09323,0.09323,9167.38385315,854.6751966291745
1661216400,2022-08-23 01:00:00,FET/EUR,0.08904,0.08904,0.08904,0.08904,0.00000000,0.0
1661212800,2022-08-23 00:00:00,FET/EUR,0.08904,0.08904,0.08904,0.08904,0.00000000,0.0
1661209200,2022-08-22 23:00:00,FET/EUR,0.08904,0.08904,0.08904,0.08904,8584.25450776,764.3420213709504
1661205600,2022-08-22 22:00:00,FET/EUR,0.08860,0.08860,0.08860,0.08860,1899.39115503,168.286056335658
1661202000,2022-08-22 21:00:00,FET/EUR,0.08848,0.08848,0.08848,0.08848,0.00000000,0.0
1661198400,2022-08-22 20:00:00,FET/EUR,0.08848,0.08848,0.08848,0.08848,0.00000000,0.0
1661194800,2022-08-22 19:00:00,FET/EUR,0.08848,0.08848,0.08848,0.08848,0.00000000,0.0
1661191200,2022-08-22 18:00:00,FET/EUR,0.08848,0.08848,0.08848,0.08848,0.00000000,0.0
1661187600,2022-08-22 17:00:00,FET/EUR,0.08848,0.08848,0.08848,0.08848,0.00000000,0.0
1661184000,2022-08-22 16:00:00,FET/EUR,0.08921,0.08990,0.08848,0.08848,10438.48491540,923.597145314592
1661180400,2022-08-22 15:00:00,FET/EUR,0.08639,0.08639,0.08639,0.08639,0.00000000,0.0
1661176800,2022-08-22 14:00:00,FET/EUR,0.08639,0.08639,0.08639,0.08639,0.00000000,0.0
1661173200,2022-08-22 13:00:00,FET/EUR,0.08639,0.08639,0.08639,0.08639,2616.31698741,226.02362454234986
1661169600,2022-08-22 12:00:00,FET/EUR,0.08693,0.08693,0.08693,0.08693,0.00000000,0.0
1661166000,2022-08-22 11:00:00,FET/EUR,0.08693,0.08693,0.08693,0.08693,1806.51098585,157.03999999994048
1661162400,2022-08-22 10:00:00,FET/EUR,0.08608,0.08608,0.08608,0.08608,0.00000000,0.0
1661158800,2022-08-22 09:00:00,FET/EUR,0.08608,0.08608,0.08608,0.08608,1860.67330233,160.16675786456642
1661155200,2022-08-22 08:00:00,FET/EUR,0.08550,0.08594,0.08550,0.08594,41899.63945652,3600.855014893329
1661151600,2022-08-22 07:00:00,FET/EUR,0.08750,0.08750,0.08682,0.08682,11532.02228473,1001.2101747602585
1661148000,2022-08-22 06:00:00,FET/EUR,0.08857,0.08857,0.08857,0.08857,0.00000000,0.0
1661144400,2022-08-22 05:00:00,FET/EUR,0.08857,0.08857,0.08857,0.08857,0.00000000,0.0
1661140800,2022-08-22 04:00:00,FET/EUR,0.08857,0.08857,0.08857,0.08857,9800.00000000,867.986
1661137200,2022-08-22 03:00:00,FET/EUR,0.08994,0.08994,0.08994,0.08994,0.00000000,0.0
1661133600,2022-08-22 02:00:00,FET/EUR,0.08994,0.08994,0.08994,0.08994,0.00000000,0.0
1661130000,2022-08-22 01:00:00,FET/EUR,0.08994,0.08994,0.08994,0.08994,0.00000000,0.0
1661126400,2022-08-22 00:00:00,FET/EUR,0.08994,0.08994,0.08994,0.08994,0.00000000,0.0
1661122800,2022-08-21 23:00:00,FET/EUR,0.08994,0.08994,0.08994,0.08994,0.00000000,0.0
1661119200,2022-08-21 22:00:00,FET/EUR,0.08994,0.08994,0.08994,0.08994,0.00000000,0.0
1661115600,2022-08-21 21:00:00,FET/EUR,0.08994,0.08994,0.08994,0.08994,0.00000000,0.0
1661112000,2022-08-21 20:00:00,FET/EUR,0.09000,0.09000,0.08994,0.08994,27095.91867163,2437.0069253264023
1661108400,2022-08-21 19:00:00,FET/EUR,0.09018,0.09050,0.09007,0.09050,34454.08470463,3118.0946657690147
1661104800,2022-08-21 18:00:00,FET/EUR,0.09084,0.09084,0.09084,0.09084,0.00000000,0.0
1661101200,2022-08-21 17:00:00,FET/EUR,0.09082,0.09084,0.09082,0.09084,40035.00392908,3636.7797569176273
1661097600,2022-08-21 16:00:00,FET/EUR,0.09019,0.09019,0.09019,0.09019,1247.69693246,112.5297863385674
1661094000,2022-08-21 15:00:00,FET/EUR,0.08989,0.08989,0.08989,0.08989,0.00000000,0.0
1661090400,2022-08-21 14:00:00,FET/EUR,0.08989,0.08989,0.08989,0.08989,0.00000000,0.0
1661086800,2022-08-21 13:00:00,FET/EUR,0.09156,0.09161,0.08989,0.08989,19990.48377045,1796.9445861257504
1661083200,2022-08-21 12:00:00,FET/EUR,0.09171,0.09193,0.09133,0.09193,44705.27514544,4109.755944120299
1661079600,2022-08-21 11:00:00,FET/EUR,0.09091,0.09180,0.09083,0.09180,27348.52181385,2510.59430251143
1661076000,2022-08-21 10:00:00,FET/EUR,0.09087,0.09087,0.09087,0.09087,554.29426363,50.36871973605811
1661072400,2022-08-21 09:00:00,FET/EUR,0.09020,0.09020,0.09020,0.09020,0.00000000,0.0
1661068800,2022-08-21 08:00:00,FET/EUR,0.09020,0.09020,0.09020,0.09020,14447.52401696,1303.166666329792
1661065200,2022-08-21 07:00:00,FET/EUR,0.08942,0.08949,0.08942,0.08948,5818.42310199,520.6324991660653
1661061600,2022-08-21 06:00:00,FET/EUR,0.08986,0.09020,0.08965,0.09020,27936.10053476,2519.8362682353522
1661058000,2022-08-21 05:00:00,FET/EUR,0.09267,0.09267,0.09267,0.09267,5755.12860897,533.3277681932499
1661054400,2022-08-21 04:00:00,FET/EUR,0.09280,0.09280,0.09280,0.09280,0.00000000,0.0
1661050800,2022-08-21 03:00:00,FET/EUR,0.09280,0.09280,0.09280,0.09280,0.00000000,0.0
1661047200,2022-08-21 02:00:00,FET/EUR,0.08814,0.09280,0.08814,0.09280,1275.93000000,118.40630399999999
1661043600,2022-08-21 01:00:00,FET/EUR,0.08555,0.08555,0.08555,0.08555,1341.06858185,114.72841717726752
1661040000,2022-08-21 00:00:00,FET/EUR,0.08505,0.08536,0.08505,0.08536,3191.85751680,272.456957634048
1661036400,2022-08-20 23:00:00,FET/EUR,0.08273,0.08273,0.08273,0.08273,0.00000000,0.0
1661032800,2022-08-20 22:00:00,FET/EUR,0.08273,0.08273,0.08273,0.08273,0.00000000,0.0
1661029200,2022-08-20 21:00:00,FET/EUR,0.08273,0.08273,0.08273,0.08273,0.00000000,0.0
1661025600,2022-08-20 20:00:00,FET/EUR,0.08273,0.08273,0.08273,0.08273,0.00000000,0.0
1661022000,2022-08-20 19:00:00,FET/EUR,0.08272,0.08273,0.08272,0.08273,13628.21200005,1127.4619787641366
1661018400,2022-08-20 18:00:00,FET/EUR,0.08423,0.08423,0.08350,0.08350,3825.69414973,319.44546150245503
1661014800,2022-08-20 17:00:00,FET/EUR,0.08455,0.08455,0.08455,0.08455,2502.21201584,211.562025939272
1661011200,2022-08-20 16:00:00,FET/EUR,0.08523,0.08523,0.08523,0.08523,18276.11426968,1557.6732192048266
1661007600,2022-08-20 15:00:00,FET/EUR,0.08573,0.08573,0.08573,0.08573,0.00000000,0.0
1661004000,2022-08-20 14:00:00,FET/EUR,0.08573,0.08573,0.08573,0.08573,0.00000000,0.0
1661000400,2022-08-20 13:00:00,FET/EUR,0.08573,0.08573,0.08573,0.08573,0.00000000,0.0
1660996800,2022-08-20 12:00:00,FET/EUR,0.08573,0.08573,0.08573,0.08573,0.00000000,0.0
1660993200,2022-08-20 11:00:00,FET/EUR,0.08573,0.08573,0.08573,0.08573,0.00000000,0.0
1660989600,2022-08-20 10:00:00,FET/EUR,0.08594,0.08594,0.08573,0.08573,8166.93415379,700.1512650044167
1660986000,2022-08-20 09:00:00,FET/EUR,0.08495,0.08587,0.08495,0.08587,3960.56991144,340.0941382953528
1660982400,2022-08-20 08:00:00,FET/EUR,0.08590,0.08590,0.08584,0.08584,2415.66403508,207.36060077126717
1660978800,2022-08-20 07:00:00,FET/EUR,0.08718,0.08804,0.08718,0.08804,93529.97916108,8234.379365341483
1660975200,2022-08-20 06:00:00,FET/EUR,0.08562,0.08578,0.08562,0.08567,14227.43907653,1218.864705686325
1660971600,2022-08-20 05:00:00,FET/EUR,0.08522,0.08522,0.08522,0.08522,0.00000000,0.0
1660968000,2022-08-20 04:00:00,FET/EUR,0.08522,0.08522,0.08522,0.08522,0.00000000,0.0
1660964400,2022-08-20 03:00:00,FET/EUR,0.08522,0.08522,0.08522,0.08522,17686.93188175,1507.280334962735
1660960800,2022-08-20 02:00:00,FET/EUR,0.08441,0.08441,0.08441,0.08441,0.00000000,0.0
1660957200,2022-08-20 01:00:00,FET/EUR,0.08441,0.08441,0.08441,0.08441,0.00000000,0.0
1660953600,2022-08-20 00:00:00,FET/EUR,0.08363,0.08441,0.08363,0.08441,25416.29387649,2145.3893661145207
1660950000,2022-08-19 23:00:00,FET/EUR,0.08661,0.08661,0.08661,0.08661,0.00000000,0.0
1660946400,2022-08-19 22:00:00,FET/EUR,0.08661,0.08661,0.08661,0.08661,0.00000000,0.0
1660942800,2022-08-19 21:00:00,FET/EUR,0.08661,0.08661,0.08661,0.08661,0.00000000,0.0
1660939200,2022-08-19 20:00:00,FET/EUR,0.08661,0.08661,0.08661,0.08661,0.00000000,0.0
1660935600,2022-08-19 19:00:00,FET/EUR,0.08661,0.08661,0.08661,0.08661,577.30054266,49.9999999997826
1660932000,2022-08-19 18:00:00,FET/EUR,0.08509,0.08509,0.08509,0.08509,0.00000000,0.0
1660928400,2022-08-19 17:00:00,FET/EUR,0.08509,0.08509,0.08509,0.08509,0.00000000,0.0
1660924800,2022-08-19 16:00:00,FET/EUR,0.08509,0.08509,0.08509,0.08509,14874.15641329,1265.6419692068462
1660921200,2022-08-19 15:00:00,FET/EUR,0.08432,0.08432,0.08432,0.08432,947.23048792,79.8704747414144
1660917600,2022-08-19 14:00:00,FET/EUR,0.08630,0.08630,0.08630,0.08630,0.00000000,0.0
1660914000,2022-08-19 13:00:00,FET/EUR,0.08630,0.08630,0.08630,0.08630,0.00000000,0.0
1660910400,2022-08-19 12:00:00,FET/EUR,0.08630,0.08630,0.08630,0.08630,1337.07199027,115.38931276030101
1660906800,2022-08-19 11:00:00,FET/EUR,0.08540,0.08540,0.08540,0.08540,5843.13798669,499.003984063326
1660903200,2022-08-19 10:00:00,FET/EUR,0.08387,0.08387,0.08387,0.08387,0.00000000,0.0
1660899600,2022-08-19 09:00:00,FET/EUR,0.08404,0.08404,0.08387,0.08387,3417.03981613,286.5871293788231
1660896000,2022-08-19 08:00:00,FET/EUR,0.08410,0.08410,0.08410,0.08410,1355.30162104,113.980866329464
1660892400,2022-08-19 07:00:00,FET/EUR,0.08500,0.08500,0.08500,0.08500,500.00000000,42.5
1660888800,2022-08-19 06:00:00,FET/EUR,0.08855,0.08855,0.08765,0.08765,108632.59801366,9521.6472158973
1660885200,2022-08-19 05:00:00,FET/EUR,0.08864,0.08864,0.08864,0.08864,0.00000000,0.0
1660881600,2022-08-19 04:00:00,FET/EUR,0.08864,0.08864,0.08864,0.08864,1320.66989087,117.0641791267168
1660878000,2022-08-19 03:00:00,FET/EUR,0.08896,0.08896,0.08816,0.08831,28003.89268847,2473.0237633187858
1660874400,2022-08-19 02:00:00,FET/EUR,0.09022,0.09022,0.08892,0.08892,14006.29576890,1245.439819770588
1660870800,2022-08-19 01:00:00,FET/EUR,0.09113,0.09113,0.09113,0.09113,0.00000000,0.0
1660867200,2022-08-19 00:00:00,FET/EUR,0.09149,0.09149,0.09113,0.09113,9442.70782692,860.5139642672195
1660863600,2022-08-18 23:00:00,FET/EUR,0.09500,0.09500,0.09439,0.09439,1996.50698600,188.45029440854
1660860000,2022-08-18 22:00:00,FET/EUR,0.09631,0.09631,0.09616,0.09616,2878.99649827,276.84430327364316
1660856400,2022-08-18 21:00:00,FET/EUR,0.09673,0.09673,0.09631,0.09631,1669.56727074,160.7960238449694
1660852800,2022-08-18 20:00:00,FET/EUR,0.09605,0.09605,0.09605,0.09605,0.00000000,0.0
1660849200,2022-08-18 19:00:00,FET/EUR,0.09605,0.09605,0.09605,0.09605,679.48673121,65.2647005327205
1660845600,2022-08-18 18:00:00,FET/EUR,0.09631,0.09631,0.09566,0.09599,24329.15286103,2335.3553831302697
1660842000,2022-08-18 17:00:00,FET/EUR,0.09637,0.09637,0.09637,0.09637,9647.12933925,929.6938544235225
1660838400,2022-08-18 16:00:00,FET/EUR,0.09789,0.09789,0.09789,0.09789,0.00000000,0.0
1660834800,2022-08-18 15:00:00,FET/EUR,0.09736,0.09789,0.09736,0.09789,19494.07973245,1908.2754650095308
1660831200,2022-08-18 14:00:00,FET/EUR,0.09741,0.09741,0.09724,0.09724,42903.83252126,4171.968674367323
1660827600,2022-08-18 13:00:00,FET/EUR,0.09747,0.09747,0.09683,0.09683,2553.71886264,247.2765974694312
1660824000,2022-08-18 12:00:00,FET/EUR,0.09747,0.09747,0.09747,0.09747,0.00000000,0.0
1660820400,2022-08-18 11:00:00,FET/EUR,0.09747,0.09747,0.09747,0.09747,13440.85720636,1310.0803519039093
1660816800,2022-08-18 10:00:00,FET/EUR,0.09907,0.09907,0.09907,0.09907,653.78512181,64.7704920177167
1660813200,2022-08-18 09:00:00,FET/EUR,0.09787,0.09798,0.09787,0.09798,18325.63843734,1795.546054090573
1660809600,2022-08-18 08:00:00,FET/EUR,0.09814,0.09814,0.09814,0.09814,4205.00000000,412.67870000000005
1660806000,2022-08-18 07:00:00,FET/EUR,0.09809,0.09809,0.09809,0.09809,11740.79341686,1151.6544262597974
1660802400,2022-08-18 06:00:00,FET/EUR,0.09740,0.09791,0.09740,0.09769,60319.90430442,5892.65145149879
1660798800,2022-08-18 05:00:00,FET/EUR,0.09694,0.09694,0.09694,0.09694,1162.66643869,112.70888456660859
1660795200,2022-08-18 04:00:00,FET/EUR,0.09671,0.09677,0.09665,0.09665,2842.07484194,274.686533473501
1660791600,2022-08-18 03:00:00,FET/EUR,0.09768,0.09807,0.09768,0.09807,25049.81787465,2456.635638966926
1660788000,2022-08-18 02:00:00,FET/EUR,0.09821,0.09832,0.09776,0.09776,53687.15902484,5248.456666268358
1660784400,2022-08-18 01:00:00,FET/EUR,0.09920,0.09920,0.09908,0.09908,18358.14808904,1818.9253126620833
1660780800,2022-08-18 00:00:00,FET/EUR,0.09951,0.09951,0.09951,0.09951,0.00000000,0.0
1660777200,2022-08-17 23:00:00,FET/EUR,0.10022,0.10022,0.09951,0.09951,2150.83000000,214.0290933
1660773600,2022-08-17 22:00:00,FET/EUR,0.09943,0.09943,0.09943,0.09943,21518.55198665,2139.5896240326097
1660770000,2022-08-17 21:00:00,FET/EUR,0.09800,0.09800,0.09800,0.09800,0.00000000,0.0
1660766400,2022-08-17 20:00:00,FET/EUR,0.09800,0.09800,0.09800,0.09800,7114.83399329,697.25373134242
1660762800,2022-08-17 19:00:00,FET/EUR,0.09900,0.09900,0.09900,0.09900,500.00000000,49.5
1660759200,2022-08-17 18:00:00,FET/EUR,0.10002,0.10002,0.10002,0.10002,2163.63890935,216.407163713187
1660755600,2022-08-17 17:00:00,FET/EUR,0.10035,0.10035,0.10022,0.10022,3507.83107245,351.55483008093904
1660752000,2022-08-17 16:00:00,FET/EUR,0.09947,0.10064,0.09931,0.10064,82337.97065764,8286.493366984889
1660748400,2022-08-17 15:00:00,FET/EUR,0.09949,0.09949,0.09949,0.09949,500.06271987,49.7512399998663
1660744800,2022-08-17 14:00:00,FET/EUR,0.09904,0.09904,0.09904,0.09904,1553.97216376,153.9054030987904
1660741200,2022-08-17 13:00:00,FET/EUR,0.10024,0.10098,0.09921,0.09929,20612.41043207,2046.6062318002303
1660737600,2022-08-17 12:00:00,FET/EUR,0.10431,0.10431,0.10431,0.10431,0.00000000,0.0
1660734000,2022-08-17 11:00:00,FET/EUR,0.10431,0.10431,0.10431,0.10431,0.00000000,0.0
1660730400,2022-08-17 10:00:00,FET/EUR,0.10408,0.10431,0.10408,0.10431,28944.84624558,3019.23691187645
1660726800,2022-08-17 09:00:00,FET/EUR,0.10335,0.10335,0.10335,0.10335,0.00000000,0.0
1660723200,2022-08-17 08:00:00,FET/EUR,0.10391,0.10422,0.10335,0.10335,58600.72163549,6056.384581027892
1660719600,2022-08-17 07:00:00,FET/EUR,0.10402,0.10402,0.10362,0.10362,11227.43724574,1163.387047403579
1660716000,2022-08-17 06:00:00,FET/EUR,0.10731,0.10768,0.10731,0.10768,118967.21697313,12810.389923666638
1660712400,2022-08-17 05:00:00,FET/EUR,0.10610,0.10610,0.10610,0.10610,4111.99228765,436.28238171966507
1660708800,2022-08-17 04:00:00,FET/EUR,0.10801,0.10801,0.10801,0.10801,0.00000000,0.0
1660705200,2022-08-17 03:00:00,FET/EUR,0.10801,0.10801,0.10801,0.10801,0.00000000,0.0
1660701600,2022-08-17 02:00:00,FET/EUR,0.10801,0.10801,0.10801,0.10801,0.00000000,0.0
1660698000,2022-08-17 01:00:00,FET/EUR,0.10810,0.11000,0.10801,0.10801,117003.53237385,12637.551531699539
1660694400,2022-08-17 00:00:00,FET/EUR,0.10658,0.10683,0.10622,0.10649,3561.65707568,379.2808619891632
1660690800,2022-08-16 23:00:00,FET/EUR,0.10547,0.10547,0.10547,0.10547,0.00000000,0.0
1660687200,2022-08-16 22:00:00,FET/EUR,0.10587,0.10587,0.10543,0.10547,13426.26665810,1416.0683444298068
1660683600,2022-08-16 21:00:00,FET/EUR,0.10633,0.10633,0.10629,0.10629,69387.27322772,7375.173271374359
1660680000,2022-08-16 20:00:00,FET/EUR,0.10779,0.10779,0.10779,0.10779,0.00000000,0.0
1660676400,2022-08-16 19:00:00,FET/EUR,0.10779,0.10779,0.10779,0.10779,1585.33183641,170.8829186466339
1660672800,2022-08-16 18:00:00,FET/EUR,0.10877,0.10877,0.10877,0.10877,11583.11506093,1259.8954251773562
1660669200,2022-08-16 17:00:00,FET/EUR,0.10911,0.10911,0.10911,0.10911,0.00000000,0.0
1660665600,2022-08-16 16:00:00,FET/EUR,0.10738,0.11106,0.10726,0.10911,212333.45298922,23167.703055653794
1660662000,2022-08-16 15:00:00,FET/EUR,0.10669,0.10678,0.10550,0.10678,146473.67460919,15640.458974769308
1660658400,2022-08-16 14:00:00,FET/EUR,0.11348,0.11348,0.11348,0.11348,0.00000000,0.0
1660654800,2022-08-16 13:00:00,FET/EUR,0.11348,0.11348,0.11348,0.11348,3333.52626012,378.2885599984176
1660651200,2022-08-16 12:00:00,FET/EUR,0.11369,0.11369,0.11369,0.11369,10000.00000000,1136.9
1660647600,2022-08-16 11:00:00,FET/EUR,0.11155,0.11421,0.11155,0.11421,2500.41873957,285.5728242462897
1660644000,2022-08-16 10:00:00,FET/EUR,0.10746,0.10746,0.10746,0.10746,92.83510143,9.976059999667799
1660640400,2022-08-16 09:00:00,FET/EUR,0.10527,0.10531,0.10527,0.10531,1300.61332278,136.9675890219618
1660636800,2022-08-16 08:00:00,FET/EUR,0.10719,0.10719,0.10560,0.10569,173325.47904582,18318.769880352716
1660633200,2022-08-16 07:00:00,FET/EUR,0.10664,0.10980,0.10664,0.10980,119900.36995715,13165.06062129507
1660629600,2022-08-16 06:00:00,FET/EUR,0.11024,0.11024,0.10929,0.10980,1216.01001485,133.51789963053
1660626000,2022-08-16 05:00:00,FET/EUR,0.10557,0.10557,0.10557,0.10557,469.20682820,49.534164853074
1660622400,2022-08-16 04:00:00,FET/EUR,0.10499,0.10499,0.10499,0.10499,0.00000000,0.0
1660618800,2022-08-16 03:00:00,FET/EUR,0.10577,0.10577,0.10499,0.10499,24398.13738225,2561.5604437624274
1660615200,2022-08-16 02:00:00,FET/EUR,0.10999,0.11096,0.10998,0.11045,2267.78453319,250.4768016908355
1660611600,2022-08-16 01:00:00,FET/EUR,0.10067,0.10500,0.10067,0.10500,7480.85600564,785.4898805921999
1660608000,2022-08-16 00:00:00,FET/EUR,0.09926,0.09991,0.09926,0.09991,20074.20597599,2005.613919061161
1660604400,2022-08-15 23:00:00,FET/EUR,0.10236,0.10236,0.10236,0.10236,0.00000000,0.0
1660600800,2022-08-15 22:00:00,FET/EUR,0.10073,0.10299,0.10073,0.10236,49992.21165483,5117.202784988399
1660597200,2022-08-15 21:00:00,FET/EUR,0.09776,0.09780,0.09776,0.09780,2115.62271023,206.907901060494
1660593600,2022-08-15 20:00:00,FET/EUR,0.09749,0.09749,0.09749,0.09749,1756.93486511,171.28357999957387
1660590000,2022-08-15 19:00:00,FET/EUR,0.09852,0.09852,0.09852,0.09852,0.00000000,0.0
1660586400,2022-08-15 18:00:00,FET/EUR,0.09852,0.09852,0.09852,0.09852,0.00000000,0.0
1660582800,2022-08-15 17:00:00,FET/EUR,0.09852,0.09852,0.09852,0.09852,1885.40286811,185.7498905661972
1660579200,2022-08-15 16:00:00,FET/EUR,0.09681,0.09681,0.09681,0.09681,0.00000000,0.0
1660575600,2022-08-15 15:00:00,FET/EUR,0.09687,0.09687,0.09681,0.09681,14493.18013808,1403.0847691675249
1660572000,2022-08-15 14:00:00,FET/EUR,0.09677,0.09677,0.09667,0.09667,9851.43659066,952.3383752191022
1660568400,2022-08-15 13:00:00,FET/EUR,0.09600,0.09600,0.09600,0.09600,0.00000000,0.0
1660564800,2022-08-15 12:00:00,FET/EUR,0.09567,0.09600,0.09567,0.09600,8151.50030618,782.54402939328
1660561200,2022-08-15 11:00:00,FET/EUR,0.09517,0.09517,0.09517,0.09517,0.00000000,0.0
1660557600,2022-08-15 10:00:00,FET/EUR,0.09517,0.09517,0.09517,0.09517,0.00000000,0.0
1660554000,2022-08-15 09:00:00,FET/EUR,0.09480,0.09517,0.09480,0.09517,3525.38243848,335.5106466701416
1660550400,2022-08-15 08:00:00,FET/EUR,0.09674,0.09674,0.09674,0.09674,0.00000000,0.0
1660546800,2022-08-15 07:00:00,FET/EUR,0.09674,0.09674,0.09674,0.09674,0.00000000,0.0
1660543200,2022-08-15 06:00:00,FET/EUR,0.09674,0.09674,0.09674,0.09674,0.00000000,0.0
1660539600,2022-08-15 05:00:00,FET/EUR,0.09674,0.09674,0.09674,0.09674,0.00000000,0.0
1660536000,2022-08-15 04:00:00,FET/EUR,0.09674,0.09674,0.09674,0.09674,0.00000000,0.0
1660532400,2022-08-15 03:00:00,FET/EUR,0.09674,0.09674,0.09674,0.09674,0.00000000,0.0
1660528800,2022-08-15 02:00:00,FET/EUR,0.09674,0.09674,0.09674,0.09674,0.00000000,0.0
1660525200,2022-08-15 01:00:00,FET/EUR,0.09674,0.09674,0.09674,0.09674,0.00000000,0.0
1660521600,2022-08-15 00:00:00,FET/EUR,0.09613,0.09674,0.09613,0.09674,10882.28668507,1052.7524139136717
1660518000,2022-08-14 23:00:00,FET/EUR,0.09600,0.09621,0.09600,0.09621,1329.60183917,127.9209929465457
1660514400,2022-08-14 22:00:00,FET/EUR,0.09594,0.09594,0.09594,0.09594,0.00000000,0.0
1660510800,2022-08-14 21:00:00,FET/EUR,0.09594,0.09594,0.09594,0.09594,0.00000000,0.0
1660507200,2022-08-14 20:00:00,FET/EUR,0.09533,0.09594,0.09533,0.09594,11512.61497594,1104.5202807916835
1660503600,2022-08-14 19:00:00,FET/EUR,0.09533,0.09553,0.09533,0.09553,7085.79928161,676.9064053722034
1660500000,2022-08-14 18:00:00,FET/EUR,0.09482,0.09571,0.09482,0.09571,69411.19927937,6643.3458830285035
1660496400,2022-08-14 17:00:00,FET/EUR,0.09660,0.09660,0.09438,0.09453,55516.87687643,5248.0103711289275
1660492800,2022-08-14 16:00:00,FET/EUR,0.09920,0.09920,0.09920,0.09920,0.00000000,0.0
1660489200,2022-08-14 15:00:00,FET/EUR,0.09920,0.09920,0.09920,0.09920,0.00000000,0.0
1660485600,2022-08-14 14:00:00,FET/EUR,0.09957,0.09957,0.09920,0.09920,5403.67029093,536.044092860256
1660482000,2022-08-14 13:00:00,FET/EUR,0.09912,0.09912,0.09912,0.09912,228.12348668,22.6115999997216
1660478400,2022-08-14 12:00:00,FET/EUR,0.10095,0.10095,0.10095,0.10095,0.00000000,0.0
1660474800,2022-08-14 11:00:00,FET/EUR,0.10095,0.10095,0.10095,0.10095,0.00000000,0.0
1660471200,2022-08-14 10:00:00,FET/EUR,0.10095,0.10095,0.10095,0.10095,0.00000000,0.0
1660467600,2022-08-14 09:00:00,FET/EUR,0.10068,0.10095,0.10068,0.10095,2223.00975509,224.4128347763355
1660464000,2022-08-14 08:00:00,FET/EUR,0.10092,0.10092,0.10091,0.10091,17550.52229905,1771.0232051971357
1660460400,2022-08-14 07:00:00,FET/EUR,0.10118,0.10118,0.10118,0.10118,0.00000000,0.0
1660456800,2022-08-14 06:00:00,FET/EUR,0.10118,0.10118,0.10118,0.10118,0.00000000,0.0
1660453200,2022-08-14 05:00:00,FET/EUR,0.10118,0.10118,0.10118,0.10118,1821.69675772,184.31927794610962
1660449600,2022-08-14 04:00:00,FET/EUR,0.09916,0.10139,0.09896,0.10139,3356.77435798,340.3433521555922
1660446000,2022-08-14 03:00:00,FET/EUR,0.09939,0.09939,0.09939,0.09939,0.00000000,0.0
