https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GMB,Volume USDT
1655856000,2022-06-22 00:00:00,GMB/USDT,0.000317,0.0003411,0.00029,0.0003114,68364243.29904034,21093.963003259619396
1655769600,2022-06-21 00:00:00,GMB/USDT,0.000308,0.0003398,0.0003063,0.00032,52871750.00626239,17278.408022036051156
1655683200,2022-06-20 00:00:00,GMB/USDT,0.000321,0.0003405,0.000302,0.0003049,38775407.08298199,12451.582267373287889
1655596800,2022-06-19 00:00:00,GMB/USDT,0.0003019,0.0003643,0.000291,0.0003171,116513009.70532318,38613.682126609065562
1655510400,2022-06-18 00:00:00,GMB/USDT,0.0003376,0.0003419,0.0002776,0.0002975,74340814.84015751,23044.457429611321652
1655424000,2022-06-17 00:00:00,GMB/USDT,0.0003409,0.0003455,0.0003305,0.0003376,15584488.3083646,5215.892665855934702
1655337600,2022-06-16 00:00:00,GMB/USDT,0.000353,0.0003699,0.0003355,0.000341,50140775.54148683,17698.77608551116876
1655251200,2022-06-15 00:00:00,GMB/USDT,0.000354,0.0003925,0.0003,0.000351,171759549.91581744,59389.008476395667449
1655164800,2022-06-14 00:00:00,GMB/USDT,0.000364,0.000373,0.000337,0.000354,64602164.40080543,23140.71844358850745
1655078400,2022-06-13 00:00:00,GMB/USDT,0.000347,0.000412,0.000319,0.000363,210131708.54383183,76300.12697779058636
1654992000,2022-06-12 00:00:00,GMB/USDT,0.000397,0.000405,0.000332,0.00035,108634128.52535702,39284.86928399172925
1654905600,2022-06-11 00:00:00,GMB/USDT,0.000417,0.00068,0.000381,0.000397,521721159.61822212,260059.66887582991742
1654819200,2022-06-10 00:00:00,GMB/USDT,0.000428,0.000454,0.000369,0.000417,60848212.87404172,25281.49506764924192
1654732800,2022-06-09 00:00:00,GMB/USDT,0.00042,0.000454,0.00041,0.000426,51601664.84773972,22121.33030529555483
1654646400,2022-06-08 00:00:00,GMB/USDT,0.000428,0.000448,0.000407,0.000422,37261859.60976165,15774.29176915873287
1654560000,2022-06-07 00:00:00,GMB/USDT,0.0005,0.0005,0.000416,0.000428,130109501.77327718,57104.6794471958023
1654473600,2022-06-06 00:00:00,GMB/USDT,0.000424,0.00076,0.000415,0.0005,672797241.84375217,369256.4196818764176
1654387200,2022-06-05 00:00:00,GMB/USDT,0.000424,0.00047,0.000372,0.000424,87122193.17376358,36843.27704126543935
1654300800,2022-06-04 00:00:00,GMB/USDT,0.000415,0.000478,0.000397,0.000424,119800324.07917823,51790.54071844316118
1654214400,2022-06-03 00:00:00,GMB/USDT,0.000447,0.000454,0.000398,0.000413,104876175.80921228,44824.79779741602197
1654128000,2022-06-02 00:00:00,GMB/USDT,0.000428,0.000557,0.000381,0.000446,263046521.33960191,122732.16866407489223
1654041600,2022-06-01 00:00:00,GMB/USDT,0.000449,0.000515,0.000416,0.00043,95422374.84105483,42804.05224312614494
1653955200,2022-05-31 00:00:00,GMB/USDT,0.000489,0.000628,0.000432,0.000446,300858505.77781414,162747.4119078966394
1653868800,2022-05-30 00:00:00,GMB/USDT,0.000465,0.000496,0.000454,0.000486,55934191.24320933,26532.75995633844712
1653782400,2022-05-29 00:00:00,GMB/USDT,0.000456,0.00048,0.000451,0.000464,22304066.20512595,10343.2429105295489
1653696000,2022-05-28 00:00:00,GMB/USDT,0.000452,0.000493,0.000429,0.000456,48552791.51308754,22321.38079948106221
1653609600,2022-05-27 00:00:00,GMB/USDT,0.000498,0.000498,0.000427,0.000452,77734192.00782467,35678.10709277903799
1653523200,2022-05-26 00:00:00,GMB/USDT,0.000506,0.00066,0.000472,0.000496,167290474.37217116,92454.3769268866415
1653436800,2022-05-25 00:00:00,GMB/USDT,0.000499,0.000516,0.000492,0.000506,15521160.5591457,7816.18186617018881
1653350400,2022-05-24 00:00:00,GMB/USDT,0.000533,0.000543,0.000492,0.0005,22178959.12120065,11427.40558825314834
1653264000,2022-05-23 00:00:00,GMB/USDT,0.000548,0.000561,0.000532,0.000532,27187251.70803806,14818.45660041098364
1653177600,2022-05-22 00:00:00,GMB/USDT,0.00058,0.000583,0.000537,0.000552,20081266.52517769,11279.12505580901826
1653091200,2022-05-21 00:00:00,GMB/USDT,0.000551,0.000594,0.000523,0.00058,35835325.56523042,20244.41158774240138
1653004800,2022-05-20 00:00:00,GMB/USDT,0.000599,0.000616,0.000516,0.000551,49408377.96758566,27523.47254142038663
1652918400,2022-05-19 00:00:00,GMB/USDT,0.00057,0.0009,0.000524,0.000597,321091181.1891142,227118.57566302765469
1652832000,2022-05-18 00:00:00,GMB/USDT,0.000509,0.000624,0.00049,0.000574,85896054.20386971,47370.41310112746598
1652745600,2022-05-17 00:00:00,GMB/USDT,0.000477,0.000572,0.000461,0.000508,137913708.29803166,69863.53002091803163
1652659200,2022-05-16 00:00:00,GMB/USDT,0.000534,0.000534,0.000411,0.000477,113554970.43912529,51727.91673311315166
1652572800,2022-05-15 00:00:00,GMB/USDT,0.00047,0.00066,0.000411,0.000534,159017929.57051632,79423.19410949693858
1652486400,2022-05-14 00:00:00,GMB/USDT,0.000591,0.000616,0.000401,0.000469,300602898.52503201,152673.44149711347095
1652400000,2022-05-13 00:00:00,GMB/USDT,0.000278,0.001141,0.000269,0.000597,924607749.79892548,609429.73782584716226
1652313600,2022-05-12 00:00:00,GMB/USDT,0.000284,0.000311,0.000151,0.000278,378586479.06701227,78842.89393523394271
1652227200,2022-05-11 00:00:00,GMB/USDT,0.000466,0.000479,0.000282,0.000287,79216014.66225424,28973.57303914464068
1652140800,2022-05-10 00:00:00,GMB/USDT,0.000502,0.00052,0.00046,0.000471,35168818.27306339,17423.69075786124969
1652054400,2022-05-09 00:00:00,GMB/USDT,0.000575,0.000607,0.000501,0.000502,40090042.43953246,22570.95479125968115
1651968000,2022-05-08 00:00:00,GMB/USDT,0.000614,0.00062,0.000549,0.000575,28196780.5106371,16372.15964535182801
1651881600,2022-05-07 00:00:00,GMB/USDT,0.00063,0.000636,0.000576,0.000614,31556811.44994314,18961.79680484482365
1651795200,2022-05-06 00:00:00,GMB/USDT,0.000633,0.00068,0.000612,0.000635,26796555.04215374,17264.48885339082695
1651708800,2022-05-05 00:00:00,GMB/USDT,0.000686,0.000721,0.000613,0.000631,34287510.37492728,23016.07630957830994
1651622400,2022-05-04 00:00:00,GMB/USDT,0.000639,0.000713,0.000615,0.000686,59080917.67082728,39216.6777442160968
1651536000,2022-05-03 00:00:00,GMB/USDT,0.000713,0.000724,0.000612,0.000639,63926083.70359807,42413.33895988493662
1651449600,2022-05-02 00:00:00,GMB/USDT,0.000726,0.000742,0.000692,0.00071,19534011.69048769,13871.31386807007353
1651363200,2022-05-01 00:00:00,GMB/USDT,0.000722,0.000744,0.000686,0.000726,16765430.15929601,11900.0543597023005
1651276800,2022-04-30 00:00:00,GMB/USDT,0.000742,0.00081,0.000723,0.000723,20268757.20500109,15598.89305769087571
1651190400,2022-04-29 00:00:00,GMB/USDT,0.000796,0.00081,0.000722,0.000741,16533762.77282796,12629.09204993111015
1651104000,2022-04-28 00:00:00,GMB/USDT,0.0008,0.000851,0.00079,0.000796,13553121.0090968,11063.56709321684118
1651017600,2022-04-27 00:00:00,GMB/USDT,0.000763,0.000839,0.000762,0.0008,31049223.34655588,24685.07461558736414
1650931200,2022-04-26 00:00:00,GMB/USDT,0.00088,0.00088,0.000751,0.000768,54846315.79132886,43930.94600696623998
1650844800,2022-04-25 00:00:00,GMB/USDT,0.000831,0.000889,0.0008,0.000877,95744271.46124349,80658.83400783101856
1650758400,2022-04-24 00:00:00,GMB/USDT,0.000856,0.000877,0.000829,0.00083,39938997.00722504,33937.25913440518379
1650672000,2022-04-23 00:00:00,GMB/USDT,0.00084,0.000865,0.000823,0.000851,16568989.57013094,14060.98587761101949
1650585600,2022-04-22 00:00:00,GMB/USDT,0.000879,0.0009,0.000838,0.000839,62337422.48835041,53857.66036112232078
1650499200,2022-04-21 00:00:00,GMB/USDT,0.000919,0.00093,0.000859,0.000877,51076881.2729684,45775.18090827363815
1650412800,2022-04-20 00:00:00,GMB/USDT,0.000978,0.001002,0.000907,0.000919,66119506.18960944,62480.78310861733193
1650326400,2022-04-19 00:00:00,GMB/USDT,0.000837,0.001109,0.000822,0.000978,768104543.47514631,772247.53352938035204
1650240000,2022-04-18 00:00:00,GMB/USDT,0.000821,0.000851,0.00073,0.000839,93159360.36140334,74486.84496326899117
1650153600,2022-04-17 00:00:00,GMB/USDT,0.000823,0.000907,0.00082,0.00082,33149296.76450916,28288.57064899478787
1650067200,2022-04-16 00:00:00,GMB/USDT,0.000879,0.000889,0.00082,0.000823,40844399.47475659,35051.36841708471493
1649980800,2022-04-15 00:00:00,GMB/USDT,0.001066,0.001118,0.000864,0.000883,143997864.03330069,139257.30249343388448
1649894400,2022-04-14 00:00:00,GMB/USDT,0.000818,0.001129,0.000811,0.001073,230593303.13932807,220204.26325464593708
1649808000,2022-04-13 00:00:00,GMB/USDT,0.000837,0.00086,0.000811,0.000821,25082134.83601771,20775.86968899598581
1649721600,2022-04-12 00:00:00,GMB/USDT,0.00084,0.000856,0.0008,0.000834,29882160.54738164,24743.95748292888977
1649635200,2022-04-11 00:00:00,GMB/USDT,0.000955,0.000957,0.000828,0.00084,38709165.70434932,34215.39373357738734
1649548800,2022-04-10 00:00:00,GMB/USDT,0.000992,0.000997,0.00095,0.000955,20187146.06485075,19527.55825216022949
1649462400,2022-04-09 00:00:00,GMB/USDT,0.00102,0.001037,0.000956,0.000985,17232661.43499563,17203.71591203101634
1649376000,2022-04-08 00:00:00,GMB/USDT,0.001115,0.001119,0.001014,0.00102,37329881.85797971,39749.24620969535507
1649289600,2022-04-07 00:00:00,GMB/USDT,0.001019,0.001161,0.00101,0.001107,72752096.07229445,79344.27450064532298
1649203200,2022-04-06 00:00:00,GMB/USDT,0.001083,0.001095,0.001015,0.001016,36358731.71955546,38300.33220311536458
1649116800,2022-04-05 00:00:00,GMB/USDT,0.001105,0.001128,0.001069,0.001083,39777056.32182766,43719.08901868129958
1649030400,2022-04-04 00:00:00,GMB/USDT,0.001097,0.001129,0.001065,0.001105,40494814.32620985,44362.45941507521997
1648944000,2022-04-03 00:00:00,GMB/USDT,0.001145,0.001164,0.001055,0.001097,49590673.30928285,54544.68355083688769
1648857600,2022-04-02 00:00:00,GMB/USDT,0.001156,0.001186,0.001124,0.001145,28076869.98354623,32284.35828051290854
1648771200,2022-04-01 00:00:00,GMB/USDT,0.001163,0.00118,0.0011,0.001164,41992088.17236748,48345.28533936736549
1648684800,2022-03-31 00:00:00,GMB/USDT,0.001202,0.001239,0.00115,0.001159,45292166.92061021,54054.54465341911171
1648598400,2022-03-30 00:00:00,GMB/USDT,0.001113,0.001256,0.00107,0.001208,78609644.34477771,91521.85513615960381
1648512000,2022-03-29 00:00:00,GMB/USDT,0.001192,0.001215,0.001112,0.001112,33896353.41730075,39667.66335583428024
1648425600,2022-03-28 00:00:00,GMB/USDT,0.001258,0.001271,0.001161,0.001195,46373893.74003717,55749.20987656477749
1648339200,2022-03-27 00:00:00,GMB/USDT,0.001097,0.001353,0.00109,0.001258,102216283.71765929,122614.56854117933616
1648252800,2022-03-26 00:00:00,GMB/USDT,0.001198,0.00139,0.001055,0.001097,118338072.23870043,136930.20922543097619
1648166400,2022-03-25 00:00:00,GMB/USDT,0.001175,0.001244,0.001168,0.001198,24661682.79663428,29701.27872596230128
1648080000,2022-03-24 00:00:00,GMB/USDT,0.001149,0.001223,0.001127,0.001176,44115422.31953918,51884.0485386955739
1647993600,2022-03-23 00:00:00,GMB/USDT,0.001111,0.001199,0.00109,0.001153,37017988.33711533,42474.29809837670509
1647907200,2022-03-22 00:00:00,GMB/USDT,0.001151,0.001207,0.0011,0.001111,34920289.86066199,40512.96985184815491
1647820800,2022-03-21 00:00:00,GMB/USDT,0.00111,0.001153,0.001083,0.001149,27293410.57736384,30633.25172961925974
1647734400,2022-03-20 00:00:00,GMB/USDT,0.001201,0.001248,0.001078,0.001108,39182536.62649609,45826.18602649172862
1647648000,2022-03-19 00:00:00,GMB/USDT,0.001183,0.001266,0.001139,0.001195,58940314.02640633,70948.43920850435764
1647561600,2022-03-18 00:00:00,GMB/USDT,0.001243,0.001265,0.001175,0.001182,29742414.56506865,36200.15835544529912
1647475200,2022-03-17 00:00:00,GMB/USDT,0.001341,0.001351,0.00121,0.001238,69207262.9721632,87928.17210263389024
1647388800,2022-03-16 00:00:00,GMB/USDT,0.00129,0.00153,0.001217,0.001342,438841902.30075549,596946.25427538218661
1647302400,2022-03-15 00:00:00,GMB/USDT,0.001135,0.001394,0.001111,0.001283,284748777.40023846,352968.65792604874437
1647216000,2022-03-14 00:00:00,GMB/USDT,0.00134,0.001507,0.001097,0.001135,466130045.31282649,595210.25477337385097
1647129600,2022-03-13 00:00:00,GMB/USDT,0.000936,0.002268,0.000901,0.00134,1116008684.97967864,1768279.50260946411838
1647043200,2022-03-12 00:00:00,GMB/USDT,0.000875,0.001094,0.000822,0.000936,78266467.57597703,74680.13081898244142
1646956800,2022-03-11 00:00:00,GMB/USDT,0.000975,0.000975,0.000859,0.000875,28381709.11988744,26094.89936336023279
1646870400,2022-03-10 00:00:00,GMB/USDT,0.001058,0.00109,0.000921,0.000975,17588024.98767584,17416.54873525703316
1646784000,2022-03-09 00:00:00,GMB/USDT,0.001007,0.001069,0.001004,0.001068,10554107.73375273,11002.78487959444722
1646697600,2022-03-08 00:00:00,GMB/USDT,0.001033,0.001072,0.000992,0.001013,12129665.43751113,12501.3568690871227
1646611200,2022-03-07 00:00:00,GMB/USDT,0.001063,0.001072,0.001,0.001033,20413939.10019173,20624.28269534376593
1646524800,2022-03-06 00:00:00,GMB/USDT,0.001094,0.001105,0.001034,0.001062,10550033.49482713,11278.08229201986846
1646438400,2022-03-05 00:00:00,GMB/USDT,0.00107,0.001124,0.001061,0.001093,5825108.1454609,6372.00695599877423
1646352000,2022-03-04 00:00:00,GMB/USDT,0.001151,0.001165,0.001059,0.001064,13305488.13850628,14701.33026172228888
1646265600,2022-03-03 00:00:00,GMB/USDT,0.001243,0.001267,0.00111,0.001153,18045433.65602894,21020.88106800616728
1646179200,2022-03-02 00:00:00,GMB/USDT,0.001362,0.001364,0.00124,0.00124,17753533.91894268,23053.1779141738985
1646092800,2022-03-01 00:00:00,GMB/USDT,0.001323,0.001485,0.001288,0.00136,53108334.54909317,72685.11557805489412
1646006400,2022-02-28 00:00:00,GMB/USDT,0.001271,0.001365,0.001252,0.001319,32343229.78993942,42154.75033930493677
1645920000,2022-02-27 00:00:00,GMB/USDT,0.001288,0.001381,0.00124,0.001267,21123819.70785616,28059.77100708752836
1645833600,2022-02-26 00:00:00,GMB/USDT,0.001236,0.001303,0.001219,0.00129,17030006.4310429,21529.42632472802039
1645747200,2022-02-25 00:00:00,GMB/USDT,0.001254,0.001322,0.001158,0.001237,22788930.41259182,27905.19625707304855
1645660800,2022-02-24 00:00:00,GMB/USDT,0.001277,0.001291,0.001039,0.001256,57210100.92437388,64089.96334498014051
1645574400,2022-02-23 00:00:00,GMB/USDT,0.0013,0.001333,0.001263,0.001272,12717091.6974896,16449.79695444025453
1645488000,2022-02-22 00:00:00,GMB/USDT,0.001373,0.001398,0.001266,0.001305,18739551.03505694,24586.43641826997961
1645401600,2022-02-21 00:00:00,GMB/USDT,0.00135,0.001533,0.001333,0.001373,28872289.79589808,40460.96442711087352
1645315200,2022-02-20 00:00:00,GMB/USDT,0.00142,0.001421,0.001334,0.001352,12991080.56768704,17746.88056096488369
1645228800,2022-02-19 00:00:00,GMB/USDT,0.001432,0.001457,0.001401,0.001418,15393698.12154028,21934.84828558734799
1645142400,2022-02-18 00:00:00,GMB/USDT,0.001464,0.001504,0.001426,0.001433,18091803.81711172,26385.03640951145481
1645056000,2022-02-17 00:00:00,GMB/USDT,0.001592,0.00161,0.00145,0.001463,26596708.34488857,41351.02361976893578
1644969600,2022-02-16 00:00:00,GMB/USDT,0.001611,0.001627,0.001566,0.001592,20198398.31506337,32249.03854593542071
1644883200,2022-02-15 00:00:00,GMB/USDT,0.001582,0.001639,0.001572,0.001612,41357799.13900598,66510.59345872392724
1644796800,2022-02-14 00:00:00,GMB/USDT,0.001628,0.001656,0.00156,0.001588,37769883.03306731,59969.85444734859419
1644710400,2022-02-13 00:00:00,GMB/USDT,0.001676,0.001742,0.001595,0.001629,76808855.85641669,126391.58406178582165
