https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BNX,Volume USDT
1661432400,2022-08-25 13:00:00,BNX/USDT,129.234,129.6,128.7,129.53,18.2743,2353.8366406
1661428800,2022-08-25 12:00:00,BNX/USDT,129.5,129.5,129.365,129.365,0.0235,3.040519
1661425200,2022-08-25 11:00:00,BNX/USDT,129.785,129.785,129.785,129.785,0,0
1661421600,2022-08-25 10:00:00,BNX/USDT,129.785,129.785,129.785,129.785,0,0
1661418000,2022-08-25 09:00:00,BNX/USDT,129.6,129.785,129.526,129.785,1.2043,155.9941045
1661414400,2022-08-25 08:00:00,BNX/USDT,130.2,130.285,129.471,129.716,8.0003,1037.2484523
1661410800,2022-08-25 07:00:00,BNX/USDT,130.936,131.086,130.642,130.642,4.7825,626.7926091
1661407200,2022-08-25 06:00:00,BNX/USDT,130.806,130.886,130.395,130.395,1.5611,203.7082706
1661403600,2022-08-25 05:00:00,BNX/USDT,130.014,130.975,130.014,130.975,5.1349,672.4588573
1661400000,2022-08-25 04:00:00,BNX/USDT,129.441,129.713,129.417,129.417,4.7276,611.9766941
1661396400,2022-08-25 03:00:00,BNX/USDT,130.014,130.014,129.874,129.874,0.3013,39.1312182
1661392800,2022-08-25 02:00:00,BNX/USDT,130.014,130.014,129.448,129.448,0.7257,94.0249506
1661389200,2022-08-25 01:00:00,BNX/USDT,129.13,129.6,129.08,129.6,1.1298,145.949424
1661385600,2022-08-25 00:00:00,BNX/USDT,129.484,129.484,129,129.269,0.5908,76.2680281
1661382000,2022-08-24 23:00:00,BNX/USDT,129.484,129.484,129,129.225,1.3838,178.8363453
1661378400,2022-08-24 22:00:00,BNX/USDT,129.817,129.817,129,129,0.0955,12.3232712
1661374800,2022-08-24 21:00:00,BNX/USDT,129.841,129.966,129.815,129.966,0.0624,8.1091874
1661371200,2022-08-24 20:00:00,BNX/USDT,130.02,130.185,129.125,129.855,1.8171,235.6045993
1661367600,2022-08-24 19:00:00,BNX/USDT,130.543,130.543,130.008,130.368,0.2077,27.0759436
1661364000,2022-08-24 18:00:00,BNX/USDT,130.2,130.562,130.1,130.562,0.1126,14.6735884
1661360400,2022-08-24 17:00:00,BNX/USDT,130.866,130.866,130.277,130.277,0.9665,125.9864478
1661356800,2022-08-24 16:00:00,BNX/USDT,131.037,131.037,130.8,130.8,0.0896,11.7234124
1661353200,2022-08-24 15:00:00,BNX/USDT,131.769,131.769,131.221,131.221,0.293,38.453233
1661349600,2022-08-24 14:00:00,BNX/USDT,131.364,132,131.364,131.949,0.3221,42.3339285
1661346000,2022-08-24 13:00:00,BNX/USDT,131.156,131.156,131.156,131.156,3.8122,499.9929032
1661342400,2022-08-24 12:00:00,BNX/USDT,131.4,131.4,130.945,130.945,0.8005,105.174533
1661338800,2022-08-24 11:00:00,BNX/USDT,131.4,131.4,131.378,131.378,0.0091,1.1955728
1661335200,2022-08-24 10:00:00,BNX/USDT,131.004,131.487,130.722,131.162,1.5242,199.8791094
1661331600,2022-08-24 09:00:00,BNX/USDT,131.6,131.662,131.496,131.496,0.3618,47.5756868
1661328000,2022-08-24 08:00:00,BNX/USDT,131.33,131.33,131.33,131.33,0.076,9.98108
1661324400,2022-08-24 07:00:00,BNX/USDT,131.6,131.6,130.722,131.5,2.7257,356.5867813
1661320800,2022-08-24 06:00:00,BNX/USDT,132.485,132.485,131.876,131.876,0.1794,23.7129604
1661317200,2022-08-24 05:00:00,BNX/USDT,131.62,132.6,131.5,132.6,0.1443,19.05766
1661313600,2022-08-24 04:00:00,BNX/USDT,131.6,131.6,131.6,131.6,0.0013,0.17108
1661310000,2022-08-24 03:00:00,BNX/USDT,132.464,132.624,132,132,1.918,254.233898
1661306400,2022-08-24 02:00:00,BNX/USDT,132.532,133.278,132.532,132.6,0.6297,83.8725042
1661302800,2022-08-24 01:00:00,BNX/USDT,132.238,132.238,132.238,132.238,0.0015,0.198357
1661299200,2022-08-24 00:00:00,BNX/USDT,132.887,132.887,132.3,132.3,0.6078,80.5357445
1661295600,2022-08-23 23:00:00,BNX/USDT,133.463,133.463,133.463,133.463,0.0011,0.1468093
1661292000,2022-08-23 22:00:00,BNX/USDT,133.862,133.862,132.817,132.817,0.5073,67.4823068
1661288400,2022-08-23 21:00:00,BNX/USDT,133.42,133.42,133.42,133.42,0.0035,0.46697
1661284800,2022-08-23 20:00:00,BNX/USDT,133.663,134.068,133.325,133.671,0.2112,28.2289687
1661281200,2022-08-23 19:00:00,BNX/USDT,134.4,134.545,133.7,133.967,0.2323,31.1444259
1661277600,2022-08-23 18:00:00,BNX/USDT,135.386,135.386,134.452,134.452,0.0938,12.6377324
1661274000,2022-08-23 17:00:00,BNX/USDT,135.508,135.508,135,135.148,0.1472,19.8908736
1661270400,2022-08-23 16:00:00,BNX/USDT,136.37,136.37,135.503,135.656,0.9954,135.0808642
1661266800,2022-08-23 15:00:00,BNX/USDT,136.661,137.074,136.266,136.266,0.1247,17.0278435
1661263200,2022-08-23 14:00:00,BNX/USDT,138,138,136.8,136.8,0.1674,22.9524677
1661259600,2022-08-23 13:00:00,BNX/USDT,138.269,138.269,137.2,137.812,0.3601,49.6649638
1661256000,2022-08-23 12:00:00,BNX/USDT,138.991,138.991,138.269,138.269,0.078,10.8066164
1661252400,2022-08-23 11:00:00,BNX/USDT,138.761,138.761,138.306,138.306,0.0038,0.5261998
1661248800,2022-08-23 10:00:00,BNX/USDT,138.6,139,138.6,139,0.129,17.90428
1661245200,2022-08-23 09:00:00,BNX/USDT,138.655,138.655,137.9,138.071,0.6389,88.2705067
1661241600,2022-08-23 08:00:00,BNX/USDT,139.3,139.3,138.919,138.919,0.0175,2.434231
1661238000,2022-08-23 07:00:00,BNX/USDT,138.6,139.228,138.6,138.805,1.1087,154.0321054
1661234400,2022-08-23 06:00:00,BNX/USDT,138,138.6,137.685,138.506,0.3925,54.2062908
1661230800,2022-08-23 05:00:00,BNX/USDT,138.6,138.6,138,138,0.1455,20.146086
1661227200,2022-08-23 04:00:00,BNX/USDT,139,139,138.6,138.6,0.0208,2.8854
1661223600,2022-08-23 03:00:00,BNX/USDT,139.714,139.714,139,139,0.1523,21.1923605
1661220000,2022-08-23 02:00:00,BNX/USDT,139.625,139.625,139.625,139.625,0.0662,9.243175
1661216400,2022-08-23 01:00:00,BNX/USDT,140.096,140.4,140.096,140.337,0.0189,2.6505916
1661212800,2022-08-23 00:00:00,BNX/USDT,141,141,139.8,139.8,0.2385,33.444294
1661209200,2022-08-22 23:00:00,BNX/USDT,141.5,141.5,141.267,141.475,0.0065,0.9190651
1661205600,2022-08-22 22:00:00,BNX/USDT,141.2,141.4,141.2,141.4,0.174,24.56913
1661202000,2022-08-22 21:00:00,BNX/USDT,140.601,141.3,140.601,141.3,0.0185,2.6037567
1661198400,2022-08-22 20:00:00,BNX/USDT,140.701,141.3,140.618,141.2,3.7429,526.7278654
1661194800,2022-08-22 19:00:00,BNX/USDT,140.301,140.401,140.301,140.401,0.0028,0.3929728
1661191200,2022-08-22 18:00:00,BNX/USDT,140.501,140.501,140.25,140.25,0.004,0.5616024
1661187600,2022-08-22 17:00:00,BNX/USDT,140.401,140.501,140.401,140.501,0.0026,0.3651426
1661184000,2022-08-22 16:00:00,BNX/USDT,140.7,141,140.4,141,0.0975,13.7018085
1661180400,2022-08-22 15:00:00,BNX/USDT,139.503,141.099,139.403,140.8,5.8651,823.7068914
1661176800,2022-08-22 14:00:00,BNX/USDT,139,139.548,139,139.548,0.117,16.284548
1661173200,2022-08-22 13:00:00,BNX/USDT,138.375,138.375,138.006,138.11,0.2773,38.3034155
1661169600,2022-08-22 12:00:00,BNX/USDT,138.6,138.6,138.485,138.505,0.4934,68.361647
1661166000,2022-08-22 11:00:00,BNX/USDT,139.625,139.625,139.204,139.204,0.0099,1.3814876
1661162400,2022-08-22 10:00:00,BNX/USDT,138.897,138.897,138.897,138.897,0.4077,56.6283069
1661158800,2022-08-22 09:00:00,BNX/USDT,139.625,139.625,139,139,0.1231,17.1411318
1661155200,2022-08-22 08:00:00,BNX/USDT,139.9,140.299,138.106,140.299,12.6512,1758.6207338
1661151600,2022-08-22 07:00:00,BNX/USDT,139.802,141.201,139.802,139.9,2.6521,373.7102861
1661148000,2022-08-22 06:00:00,BNX/USDT,140.102,140.25,139.305,139.403,0.6797,95.1005838
1661144400,2022-08-22 05:00:00,BNX/USDT,139.625,140,139.625,140,0.0946,13.222565
1661140800,2022-08-22 04:00:00,BNX/USDT,139.625,139.625,139.004,139.503,0.0132,1.8401752
1661137200,2022-08-22 03:00:00,BNX/USDT,139.666,139.687,139,139,0.0635,8.8296278
1661133600,2022-08-22 02:00:00,BNX/USDT,139.397,139.397,139.004,139.004,0.0976,13.5889228
1661130000,2022-08-22 01:00:00,BNX/USDT,140.4,140.4,139.624,139.624,0.1889,26.4541063
1661126400,2022-08-22 00:00:00,BNX/USDT,141.5,141.5,140.4,140.4,0.1098,15.4769435
1661122800,2022-08-21 23:00:00,BNX/USDT,141.4,142.182,141.4,141.5,0.4298,60.9966316
1661119200,2022-08-21 22:00:00,BNX/USDT,139,142.302,138.605,140.9,4.5162,638.6829255
1661115600,2022-08-21 21:00:00,BNX/USDT,139.503,139.72,139.104,139.104,0.0211,2.9404001
1661112000,2022-08-21 20:00:00,BNX/USDT,139.104,139.104,138.705,138.805,1.4738,205.0099694
1661108400,2022-08-21 19:00:00,BNX/USDT,139,139.625,139,139.625,0.1303,18.1441137
1661104800,2022-08-21 18:00:00,BNX/USDT,138.584,138.667,138.006,138.006,0.0226,3.1324749
1661101200,2022-08-21 17:00:00,BNX/USDT,138.101,138.879,138.092,138.566,13.9163,1921.7933505
1661097600,2022-08-21 16:00:00,BNX/USDT,138.927,139.08,138.285,138.285,6.0849,843.9131518
1661094000,2022-08-21 15:00:00,BNX/USDT,139.087,139.395,138.6,138.6,10.8573,1510.1896848
1661090400,2022-08-21 14:00:00,BNX/USDT,138.381,139.199,138.381,138.876,2.2051,306.8565637
1661086800,2022-08-21 13:00:00,BNX/USDT,138.6,139.076,138.108,138.379,6.5536,910.9970046
1661083200,2022-08-21 12:00:00,BNX/USDT,137.9,138.998,137.9,138.065,8.1993,1135.688274
1661079600,2022-08-21 11:00:00,BNX/USDT,137.75,137.8,137.607,137.8,0.034,4.6831507
1661076000,2022-08-21 10:00:00,BNX/USDT,137.398,137.58,137.398,137.58,0.0507,6.9701715
1661072400,2022-08-21 09:00:00,BNX/USDT,137.117,137.2,137.117,137.2,2.9018,397.9065349
1661068800,2022-08-21 08:00:00,BNX/USDT,136.2,137.4,136.2,136.5,3.8129,520.3323498
1661065200,2022-08-21 07:00:00,BNX/USDT,135.25,136.2,135.25,136.2,3.0166,410.85959
1661061600,2022-08-21 06:00:00,BNX/USDT,135.875,136.007,135.6,135.6,0.1149,15.5905104
1661058000,2022-08-21 05:00:00,BNX/USDT,136,136.464,136,136.464,0.1446,19.7219893
1661054400,2022-08-21 04:00:00,BNX/USDT,136.4,136.4,136.065,136.065,4.2209,574.6834695
1661050800,2022-08-21 03:00:00,BNX/USDT,136.589,137.125,136.4,137.095,0.5369,73.558144
1661047200,2022-08-21 02:00:00,BNX/USDT,136.8,136.8,136.8,136.8,0.0175,2.394
1661043600,2022-08-21 01:00:00,BNX/USDT,137.1,137.125,133.526,136.065,7.8502,1065.7911465
1661040000,2022-08-21 00:00:00,BNX/USDT,136.8,137.1,136.4,137.086,0.1343,18.3601714
1661036400,2022-08-20 23:00:00,BNX/USDT,137.75,138,137.1,137.1,0.5284,72.8628655
1661032800,2022-08-20 22:00:00,BNX/USDT,136.2,138,136.2,136.8,9.4452,1296.4621028
1661029200,2022-08-20 21:00:00,BNX/USDT,135.009,136.2,134.716,136.2,0.8189,110.6753434
1661025600,2022-08-20 20:00:00,BNX/USDT,135.911,136.694,135.012,135.012,4.4293,599.8628156
1661022000,2022-08-20 19:00:00,BNX/USDT,136.11,136.788,135.911,135.911,3.394,463.0980622
1661018400,2022-08-20 18:00:00,BNX/USDT,136.799,136.799,136.31,136.31,1.6882,230.7326092
1661014800,2022-08-20 17:00:00,BNX/USDT,136.709,136.766,136.11,136.11,4.1936,573.1646339
1661011200,2022-08-20 16:00:00,BNX/USDT,137.1,137.195,136.709,136.709,3.0709,421.3094265
1661007600,2022-08-20 15:00:00,BNX/USDT,136.2,136.999,136.2,136.909,3.3239,455.0395767
1661004000,2022-08-20 14:00:00,BNX/USDT,135.993,136.2,135.512,136.2,0.1798,24.3661511
1661000400,2022-08-20 13:00:00,BNX/USDT,135.312,135.711,135.312,135.512,3.8779,526.0844018
1660996800,2022-08-20 12:00:00,BNX/USDT,135.599,136.2,135.599,135.811,3.4006,461.1401068
1660993200,2022-08-20 11:00:00,BNX/USDT,134.713,135.579,134.713,135.013,0.9022,121.8948066
1660989600,2022-08-20 10:00:00,BNX/USDT,134.625,136.164,134.555,134.555,7.7219,1044.9758225
1660986000,2022-08-20 09:00:00,BNX/USDT,133.6,134.614,133.2,134.614,0.4422,59.419663
1660982400,2022-08-20 08:00:00,BNX/USDT,133.172,133.216,133.017,133.216,0.4531,60.2960344
1660978800,2022-08-20 07:00:00,BNX/USDT,132.9,133.2,132.9,133.2,0.0241,3.2048498
1660975200,2022-08-20 06:00:00,BNX/USDT,131.6,132.6,131.6,132.6,0.4671,61.671831
1660971600,2022-08-20 05:00:00,BNX/USDT,131.4,131.5,131.4,131.5,0.0738,9.69808
1660968000,2022-08-20 04:00:00,BNX/USDT,130.534,131.4,130.323,131.4,4.7795,623.8866763
1660964400,2022-08-20 03:00:00,BNX/USDT,130.522,130.913,130.522,130.913,0.0089,1.1646956
1660960800,2022-08-20 02:00:00,BNX/USDT,130.622,131.189,130.622,130.822,3.6189,474.2980686
1660957200,2022-08-20 01:00:00,BNX/USDT,130.123,130.8,129.993,130.8,8.4698,1101.7044842
1660953600,2022-08-20 00:00:00,BNX/USDT,128.4,130.2,128.4,129.703,4.2429,549.882197
1660950000,2022-08-19 23:00:00,BNX/USDT,127.529,128.4,127.529,127.592,0.0132,1.6899162
1660946400,2022-08-19 22:00:00,BNX/USDT,127.628,128.227,127.529,127.628,1.0902,139.5353283
1660942800,2022-08-19 21:00:00,BNX/USDT,128.467,128.467,127.541,127.541,0.4961,63.6006741
1660939200,2022-08-19 20:00:00,BNX/USDT,128.4,128.583,128,128,0.0096,1.2316703
1660935600,2022-08-19 19:00:00,BNX/USDT,129.538,129.538,127.728,128.427,5.0307,643.9331036
1660932000,2022-08-19 18:00:00,BNX/USDT,129.4,129.4,129,129,0.039,5.0392624
1660928400,2022-08-19 17:00:00,BNX/USDT,129.824,129.824,129.67,129.67,0.7284,94.4903578
1660924800,2022-08-19 16:00:00,BNX/USDT,129.388,130.1,125.4,129.824,19.28,2489.4535386
1660921200,2022-08-19 15:00:00,BNX/USDT,129.4,129.947,126.057,129.716,6.5196,843.0370708
1660917600,2022-08-19 14:00:00,BNX/USDT,130.277,130.339,122,129.4,124.4445,15786.8209529
1660914000,2022-08-19 13:00:00,BNX/USDT,133.2,133.2,130.5,130.566,1.1779,154.7659146
1660910400,2022-08-19 12:00:00,BNX/USDT,133.925,134.36,133.091,134.145,1.6959,226.6482207
1660906800,2022-08-19 11:00:00,BNX/USDT,134.4,135,133.925,133.925,0.4099,55.1916682
1660903200,2022-08-19 10:00:00,BNX/USDT,134.999,135.25,134.619,134.619,0.2438,32.9104673
1660899600,2022-08-19 09:00:00,BNX/USDT,135.25,135.25,133.8,134.999,1.4391,193.2928787
1660896000,2022-08-19 08:00:00,BNX/USDT,137,137,135.25,135.25,0.5742,78.2745867
1660892400,2022-08-19 07:00:00,BNX/USDT,135.249,137.573,134.935,137,12.9133,1762.2028038
1660888800,2022-08-19 06:00:00,BNX/USDT,137.623,137.707,121.401,135.249,64.50695335,8533.63098528155
1660885200,2022-08-19 05:00:00,BNX/USDT,137.78,137.78,137.78,137.78,0,0
1660881600,2022-08-19 04:00:00,BNX/USDT,137.263,138,137.263,137.78,1.399,192.7581648
1660878000,2022-08-19 03:00:00,BNX/USDT,137.3,137.4,136.648,137.4,0.7622,104.2514013
1660874400,2022-08-19 02:00:00,BNX/USDT,137.2,137.75,137.032,137.413,5.8764,805.2608383
1660870800,2022-08-19 01:00:00,BNX/USDT,137.607,137.707,137.308,137.607,0.0265,3.6409609
1660867200,2022-08-19 00:00:00,BNX/USDT,138.375,138.723,137.038,137.9,2.7465,377.8189747
1660863600,2022-08-18 23:00:00,BNX/USDT,139.3,139.3,138.042,138.591,0.8969,124.6639172
1660860000,2022-08-18 22:00:00,BNX/USDT,139.625,140,139.625,140,6.7447,943.4720831
1660856400,2022-08-18 21:00:00,BNX/USDT,139.198,139.2,139,139.2,0.0287,3.9907658
1660852800,2022-08-18 20:00:00,BNX/USDT,139.397,139.498,139.2,139.2,1.056,147.0412672
1660849200,2022-08-18 19:00:00,BNX/USDT,139.799,140.181,139.799,139.983,1.8946,265.1568632
1660845600,2022-08-18 18:00:00,BNX/USDT,139.8,140.6,139.8,139.8,7.6382,1073.7371735
1660842000,2022-08-18 17:00:00,BNX/USDT,139.603,139.667,139.603,139.667,0.0023,0.3211509
1660838400,2022-08-18 16:00:00,BNX/USDT,139.597,139.597,138.765,139.204,7.7132,1072.3542287
1660834800,2022-08-18 15:00:00,BNX/USDT,139.2,139.498,139.2,139.498,0.2869,40.0000994
1660831200,2022-08-18 14:00:00,BNX/USDT,138.794,138.794,138.179,138.505,0.0079,1.0947476
1660827600,2022-08-18 13:00:00,BNX/USDT,138.6,138.6,138.6,138.6,0,0
1660824000,2022-08-18 12:00:00,BNX/USDT,138.485,138.6,138.485,138.6,0.0835,11.571421
1660820400,2022-08-18 11:00:00,BNX/USDT,137.907,137.907,137.907,137.907,0.2246,30.9739122
1660816800,2022-08-18 10:00:00,BNX/USDT,137.99,138.392,137.708,137.708,3.3129,457.2725892
1660813200,2022-08-18 09:00:00,BNX/USDT,137.795,137.896,137.308,137.896,2.1935,302.2159268
1660809600,2022-08-18 08:00:00,BNX/USDT,137.4,137.4,137.4,137.4,0,0
1660806000,2022-08-18 07:00:00,BNX/USDT,137.4,137.4,137.4,137.4,0,0
1660802400,2022-08-18 06:00:00,BNX/USDT,138.196,138.196,137.4,137.4,0.0913,12.582757
1660798800,2022-08-18 05:00:00,BNX/USDT,137.573,137.573,137.573,137.573,0,0
1660795200,2022-08-18 04:00:00,BNX/USDT,138.594,138.594,137.573,137.573,0.9037,125.1741744
1660791600,2022-08-18 03:00:00,BNX/USDT,137.807,137.807,137.807,137.807,0.0037,0.5098859
1660788000,2022-08-18 02:00:00,BNX/USDT,138.485,138.485,138.485,138.485,0.0184,2.548124
1660784400,2022-08-18 01:00:00,BNX/USDT,137.9,138.006,137.9,138.006,0.0425,5.8650284
1660780800,2022-08-18 00:00:00,BNX/USDT,137.208,137.208,137.208,137.208,0.4388,60.2068704
1660777200,2022-08-17 23:00:00,BNX/USDT,137.2,137.2,136.934,136.934,9.2994,1274.202546
1660773600,2022-08-17 22:00:00,BNX/USDT,137.5,137.5,137.5,137.5,0.109,14.9875
1660770000,2022-08-17 21:00:00,BNX/USDT,137.409,137.409,137.2,137.2,0.0026,0.3570126
1660766400,2022-08-17 20:00:00,BNX/USDT,137.308,138,137.308,138,0.6425,88.6278794
1660762800,2022-08-17 19:00:00,BNX/USDT,137.549,137.549,137.2,137.2,0.1356,18.6225393
1660759200,2022-08-17 18:00:00,BNX/USDT,137.962,138.485,137.962,138.397,0.0184,2.5403909
1660755600,2022-08-17 17:00:00,BNX/USDT,138.196,138.196,138.196,138.196,0.0011,0.1520156
1660752000,2022-08-17 16:00:00,BNX/USDT,137.507,137.507,137.507,137.507,0.001,0.137507
1660748400,2022-08-17 15:00:00,BNX/USDT,137.796,138.006,137.607,137.607,1.6699,230.1257548
1660744800,2022-08-17 14:00:00,BNX/USDT,137.462,137.796,137.462,137.796,0.0145,1.9965946
1660741200,2022-08-17 13:00:00,BNX/USDT,137.522,137.791,137.008,137.791,1.7472,239.486247
1660737600,2022-08-17 12:00:00,BNX/USDT,139.226,139.294,137.573,137.573,7.2023,999.32905
1660734000,2022-08-17 11:00:00,BNX/USDT,139.324,139.324,138.607,138.607,16.9204,2353.0576777
1660730400,2022-08-17 10:00:00,BNX/USDT,139.397,140.299,139.397,139.603,0.304,42.6154628
1660726800,2022-08-17 09:00:00,BNX/USDT,139.2,139.397,139.024,139.397,0.082,11.4171514
1660723200,2022-08-17 08:00:00,BNX/USDT,137.507,139.004,137.507,139.004,1.2775,176.5289682
1660719600,2022-08-17 07:00:00,BNX/USDT,139.2,139.2,136.634,137.4,35.3781,4867.7160087
1660716000,2022-08-17 06:00:00,BNX/USDT,139.298,139.298,139.295,139.295,0.6166,85.8911405
1660712400,2022-08-17 05:00:00,BNX/USDT,139.397,139.496,139.298,139.298,3.7971,528.9303788
1660708800,2022-08-17 04:00:00,BNX/USDT,140.577,140.577,139.596,139.596,14.0224,1966.9318224
1660705200,2022-08-17 03:00:00,BNX/USDT,140.498,140.498,140.4,140.4,4.6071,647.2706958
1660701600,2022-08-17 02:00:00,BNX/USDT,140.309,140.698,140.309,140.6,4.1515,583.0592186
1660698000,2022-08-17 01:00:00,BNX/USDT,139.109,140,139.109,140,1.3263,185.1676264
1660694400,2022-08-17 00:00:00,BNX/USDT,138.705,139.796,138.705,139.796,0.9767,136.489659
1660690800,2022-08-16 23:00:00,BNX/USDT,138.485,138.485,138.485,138.485,0,0
1660687200,2022-08-16 22:00:00,BNX/USDT,138.6,138.6,138.485,138.485,0.0774,10.726421
1660683600,2022-08-16 21:00:00,BNX/USDT,139.295,139.295,139.295,139.295,0.2154,30.004143
1660680000,2022-08-16 20:00:00,BNX/USDT,139.2,139.397,139.2,139.397,0.0814,11.3338862
1660676400,2022-08-16 19:00:00,BNX/USDT,138.006,138.605,138.006,138.605,0.3722,51.5872236
1660672800,2022-08-16 18:00:00,BNX/USDT,138.6,138.6,138,138,0.0668,9.25782
1660669200,2022-08-16 17:00:00,BNX/USDT,138.6,138.6,138.223,138.223,0.0155,2.1428712
1660665600,2022-08-16 16:00:00,BNX/USDT,138,138,137.707,137.707,0.224,30.8658104
1660662000,2022-08-16 15:00:00,BNX/USDT,138.705,138.705,138.705,138.705,0.0011,0.1525755
1660658400,2022-08-16 14:00:00,BNX/USDT,138.306,138.306,138.306,138.306,0.3973,54.9489738
1660654800,2022-08-16 13:00:00,BNX/USDT,138.493,138.493,138.493,138.493,0.0144,1.9942992
1660651200,2022-08-16 12:00:00,BNX/USDT,138.669,138.894,138.485,138.485,0.017,2.3549341
1660647600,2022-08-16 11:00:00,BNX/USDT,138.648,138.669,138.6,138.669,0.2691,37.3084992
1660644000,2022-08-16 10:00:00,BNX/USDT,138.616,138.616,138.616,138.616,0.486,67.367376
1660640400,2022-08-16 09:00:00,BNX/USDT,137.573,140.04,137.573,139.796,21.4947,3002.0385481
1660636800,2022-08-16 08:00:00,BNX/USDT,137.4,137.4,137.4,137.4,0,0
1660633200,2022-08-16 07:00:00,BNX/USDT,137.4,137.4,137.4,137.4,0,0
1660629600,2022-08-16 06:00:00,BNX/USDT,137.2,137.4,137.2,137.4,0.0668,9.17806
1660626000,2022-08-16 05:00:00,BNX/USDT,136.411,136.411,136.411,136.411,0.0017,0.2318987
1660622400,2022-08-16 04:00:00,BNX/USDT,136.8,136.8,136.8,136.8,0,0
1660618800,2022-08-16 03:00:00,BNX/USDT,136.8,136.8,136.2,136.8,2.985,406.6696796
1660615200,2022-08-16 02:00:00,BNX/USDT,137.4,137.4,137.4,137.4,0.0145,1.9923
1660611600,2022-08-16 01:00:00,BNX/USDT,136.8,136.8,136.8,136.8,0,0
1660608000,2022-08-16 00:00:00,BNX/USDT,137.2,137.573,136.8,136.8,0.0827,11.3644658
1660604400,2022-08-15 23:00:00,BNX/USDT,136.246,136.8,136.246,136.8,0.068,9.3013306
1660600800,2022-08-15 22:00:00,BNX/USDT,136.5,136.661,136.5,136.609,0.0173,2.3639532
1660597200,2022-08-15 21:00:00,BNX/USDT,135.811,135.811,135.811,135.811,0.0009,0.1222299
1660593600,2022-08-15 20:00:00,BNX/USDT,136.489,136.8,135.6,135.644,2.4161,328.3551683
1660590000,2022-08-15 19:00:00,BNX/USDT,136.909,136.909,136.11,136.11,1.5534,212.5245298
1660586400,2022-08-15 18:00:00,BNX/USDT,136.709,137.4,136.709,137.389,0.082,11.2651488
1660582800,2022-08-15 17:00:00,BNX/USDT,137.183,137.183,136.5,136.5,0.7825,106.9597623
1660579200,2022-08-15 16:00:00,BNX/USDT,137.39,137.39,137.195,137.195,0.3227,44.3051285
1660575600,2022-08-15 15:00:00,BNX/USDT,136.8,137.295,136.709,137.195,0.2394,32.8043437
1660572000,2022-08-15 14:00:00,BNX/USDT,136.822,137.395,136.822,137.395,0.4383,60.0779526
1660568400,2022-08-15 13:00:00,BNX/USDT,137.573,137.573,137.2,137.495,0.0943,12.9577055
1660564800,2022-08-15 12:00:00,BNX/USDT,135.936,138.6,135.936,137.573,22.0357,3047.052933
1660561200,2022-08-15 11:00:00,BNX/USDT,136.5,136.895,136.2,136.2,0.787,107.6806901
1660557600,2022-08-15 10:00:00,BNX/USDT,136.2,136.494,136.2,136.494,1.3024,177.7505286
1660554000,2022-08-15 09:00:00,BNX/USDT,135.793,135.793,135.793,135.793,0,0
1660550400,2022-08-15 08:00:00,BNX/USDT,135.3,135.793,135.3,135.793,0.0147,1.9954669
1660546800,2022-08-15 07:00:00,BNX/USDT,135.277,135.277,135.277,135.277,0.0032,0.4328864
1660543200,2022-08-15 06:00:00,BNX/USDT,136.2,136.2,135.277,135.693,1.144,154.9969254
1660539600,2022-08-15 05:00:00,BNX/USDT,136.568,136.568,136.5,136.5,0.0743,10.146914
1660536000,2022-08-15 04:00:00,BNX/USDT,136.99,136.99,136.579,136.579,0.0071,0.9721769
1660532400,2022-08-15 03:00:00,BNX/USDT,136.8,137.2,136.8,137.089,0.0663,9.0706779
1660528800,2022-08-15 02:00:00,BNX/USDT,136.8,136.8,136.8,136.8,0.0016,0.21888
1660525200,2022-08-15 01:00:00,BNX/USDT,136.682,136.687,136.015,136.687,0.1296,17.6292857
1660521600,2022-08-15 00:00:00,BNX/USDT,136.594,136.679,136.294,136.679,0.3913,53.3870372
1660518000,2022-08-14 23:00:00,BNX/USDT,136.2,136.2,136.011,136.011,0.4118,56.0217093
1660514400,2022-08-14 22:00:00,BNX/USDT,136.8,136.8,136.5,136.5,1.0395,141.9566514
1660510800,2022-08-14 21:00:00,BNX/USDT,137.4,137.495,136.934,137.495,1.6673,228.4791177
1660507200,2022-08-14 20:00:00,BNX/USDT,137.9,138,137.9,138,0.2828,39.00464
1660503600,2022-08-14 19:00:00,BNX/USDT,137.2,137.573,137.008,137.507,2.097,288.3229784
1660500000,2022-08-14 18:00:00,BNX/USDT,135.8,136.8,135.577,136.8,2.1408,291.4142801
1660496400,2022-08-14 17:00:00,BNX/USDT,136.8,136.8,135.711,136.383,19.4641,2641.9586002
1660492800,2022-08-14 16:00:00,BNX/USDT,137.201,138.493,136.8,136.8,4.7386,653.7947671
1660489200,2022-08-14 15:00:00,BNX/USDT,137.4,137.4,137.4,137.4,0.0655,8.9997
1660485600,2022-08-14 14:00:00,BNX/USDT,136.661,136.661,136.661,136.661,0,0
1660482000,2022-08-14 13:00:00,BNX/USDT,137.283,137.283,136.661,136.661,0.7826,107.3981399
1660478400,2022-08-14 12:00:00,BNX/USDT,137.779,137.792,137.283,137.283,3.6917,508.3467994
1660474800,2022-08-14 11:00:00,BNX/USDT,137.495,137.693,137.495,137.692,12.877,1773.0597063
1660471200,2022-08-14 10:00:00,BNX/USDT,137.962,137.962,137.2,137.495,2.2473,308.7724629
