https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SC,Volume USDT,tradecount
1646092800000,2022-03-01 00:00:00,SC/USDT,0.00967000,0.00992000,0.00942000,0.00976000,271127080.00000000,2620131.35727000,11690
1646006400000,2022-02-28 00:00:00,SC/USDT,0.00867000,0.00971000,0.00852000,0.00967000,275808854.00000000,2505642.39341000,10780
1645920000000,2022-02-27 00:00:00,SC/USDT,0.00907000,0.00927000,0.00848000,0.00867000,299244133.00000000,2656206.35352000,10343
1645833600000,2022-02-26 00:00:00,SC/USDT,0.00879000,0.00933000,0.00877000,0.00907000,423821109.00000000,3838030.39259000,14163
1645747200000,2022-02-25 00:00:00,SC/USDT,0.00834000,0.00890000,0.00810000,0.00880000,303308677.00000000,2578835.48172000,10911
1645660800000,2022-02-24 00:00:00,SC/USDT,0.00839000,0.00849000,0.00722000,0.00834000,885565521.00000000,6906121.78743100,23450
1645574400000,2022-02-23 00:00:00,SC/USDT,0.00880000,0.00911000,0.00833000,0.00840000,384281411.00000000,3364882.66127000,10797
1645488000000,2022-02-22 00:00:00,SC/USDT,0.00846000,0.00883000,0.00812000,0.00879000,485385732.00000000,4103141.35539000,12868
1645401600000,2022-02-21 00:00:00,SC/USDT,0.00912000,0.00968000,0.00845000,0.00846000,704839590.00000000,6364739.13578000,17895
1645315200000,2022-02-20 00:00:00,SC/USDT,0.00968000,0.00969000,0.00892000,0.00911000,292051400.00000000,2683289.35964000,8985
1645228800000,2022-02-19 00:00:00,SC/USDT,0.00961000,0.00988000,0.00925000,0.00968000,207920892.00000000,1996036.51961000,7534
1645142400000,2022-02-18 00:00:00,SC/USDT,0.00988000,0.01014000,0.00946000,0.00962000,222765207.00000000,2180795.56692000,8405
1645056000000,2022-02-17 00:00:00,SC/USDT,0.01080000,0.01090000,0.00972000,0.00988000,304420292.00000000,3119786.39580000,11340
1644969600000,2022-02-16 00:00:00,SC/USDT,0.01110000,0.01110000,0.01050000,0.01078000,212317758.00000000,2284599.37796000,8925
1644883200000,2022-02-15 00:00:00,SC/USDT,0.01033000,0.01111000,0.01030000,0.01109000,221770134.00000000,2385545.24102000,8246
1644796800000,2022-02-14 00:00:00,SC/USDT,0.01035000,0.01045000,0.00998000,0.01032000,229068696.00000000,2331460.86995000,8738
1644710400000,2022-02-13 00:00:00,SC/USDT,0.01069000,0.01077000,0.01014000,0.01035000,213484705.00000000,2234089.08637000,7972
1644624000000,2022-02-12 00:00:00,SC/USDT,0.01056000,0.01088000,0.01013000,0.01067000,274757382.00000000,2889340.73890000,10228
1644537600000,2022-02-11 00:00:00,SC/USDT,0.01139000,0.01157000,0.01041000,0.01056000,376379058.00000000,4172929.43167000,16490
1644451200000,2022-02-10 00:00:00,SC/USDT,0.01204000,0.01214000,0.01127000,0.01140000,494721020.00000000,5806950.57835000,21714
1644364800000,2022-02-09 00:00:00,SC/USDT,0.01173000,0.01226000,0.01148000,0.01204000,422632926.00000000,5009710.89611000,18715
1644278400000,2022-02-08 00:00:00,SC/USDT,0.01209000,0.01231000,0.01118000,0.01172000,574626569.00000000,6704578.27356000,25812
1644192000000,2022-02-07 00:00:00,SC/USDT,0.01161000,0.01230000,0.01135000,0.01208000,402263029.00000000,4786283.25602000,21202
1644105600000,2022-02-06 00:00:00,SC/USDT,0.01154000,0.01173000,0.01110000,0.01160000,331411106.00000000,3797963.96039000,13180
1644019200000,2022-02-05 00:00:00,SC/USDT,0.01119000,0.01186000,0.01110000,0.01155000,487910725.00000000,5644129.85594000,21072
1643932800000,2022-02-04 00:00:00,SC/USDT,0.01028000,0.01126000,0.01023000,0.01119000,537825993.00000000,5758617.21197000,20607
1643846400000,2022-02-03 00:00:00,SC/USDT,0.00986000,0.01029000,0.00969000,0.01028000,347659982.00000000,3464180.44515000,12881
1643760000000,2022-02-02 00:00:00,SC/USDT,0.01010000,0.01038000,0.00978000,0.00985000,434977482.00000000,4368140.86743000,15170
1643673600000,2022-02-01 00:00:00,SC/USDT,0.00993000,0.01024000,0.00985000,0.01008000,343809813.00000000,3450317.46327000,11903
1643587200000,2022-01-31 00:00:00,SC/USDT,0.00985000,0.00998000,0.00942000,0.00994000,220592548.00000000,2137120.14603000,7942
1643500800000,2022-01-30 00:00:00,SC/USDT,0.01020000,0.01039000,0.00965000,0.00985000,250226761.00000000,2503310.87748000,10209
1643414400000,2022-01-29 00:00:00,SC/USDT,0.01011000,0.01032000,0.00990000,0.01020000,220144768.00000000,2233031.52218000,8323
1643328000000,2022-01-28 00:00:00,SC/USDT,0.00963000,0.01019000,0.00956000,0.01010000,296290149.00000000,2915522.99458000,10541
1643241600000,2022-01-27 00:00:00,SC/USDT,0.00957000,0.00991000,0.00917000,0.00963000,319448332.00000000,3032392.05262000,10355
1643155200000,2022-01-26 00:00:00,SC/USDT,0.00948000,0.01036000,0.00933000,0.00956000,430024951.00000000,4205604.23000000,15551
1643068800000,2022-01-25 00:00:00,SC/USDT,0.00939000,0.00959000,0.00904000,0.00947000,358879461.00000000,3339600.84279000,11591
1642982400000,2022-01-24 00:00:00,SC/USDT,0.00984000,0.00984000,0.00829000,0.00939000,649189585.00000000,5790026.38052000,25151
1642896000000,2022-01-23 00:00:00,SC/USDT,0.00943000,0.00999000,0.00926000,0.00983000,333436699.00000000,3205126.37933000,15992
1642809600000,2022-01-22 00:00:00,SC/USDT,0.01041000,0.01074000,0.00855000,0.00944000,872755898.00000000,8273724.54039000,37981
1642723200000,2022-01-21 00:00:00,SC/USDT,0.01215000,0.01231000,0.01008000,0.01043000,686780394.00000000,7687993.01221000,31866
1642636800000,2022-01-20 00:00:00,SC/USDT,0.01269000,0.01323000,0.01210000,0.01217000,286507465.00000000,3626991.82114000,13594
1642550400000,2022-01-19 00:00:00,SC/USDT,0.01332000,0.01333000,0.01267000,0.01268000,190124952.00000000,2451454.43910000,10894
1642464000000,2022-01-18 00:00:00,SC/USDT,0.01351000,0.01357000,0.01287000,0.01330000,182471094.00000000,2400897.95688000,9583
1642377600000,2022-01-17 00:00:00,SC/USDT,0.01411000,0.01418000,0.01326000,0.01351000,217821436.00000000,2968061.02256000,12202
1642291200000,2022-01-16 00:00:00,SC/USDT,0.01405000,0.01434000,0.01375000,0.01410000,207080078.00000000,2914809.54918000,11980
1642204800000,2022-01-15 00:00:00,SC/USDT,0.01385000,0.01427000,0.01366000,0.01404000,121976278.00000000,1706357.26385000,9986
1642118400000,2022-01-14 00:00:00,SC/USDT,0.01345000,0.01394000,0.01324000,0.01386000,316383551.00000000,4308526.58916000,14643
1642032000000,2022-01-13 00:00:00,SC/USDT,0.01400000,0.01423000,0.01337000,0.01345000,332962865.00000000,4604981.20251000,16510
1641945600000,2022-01-12 00:00:00,SC/USDT,0.01353000,0.01414000,0.01342000,0.01401000,312682471.00000000,4324823.70336000,16933
1641859200000,2022-01-11 00:00:00,SC/USDT,0.01296000,0.01367000,0.01280000,0.01353000,278487285.00000000,3673076.67412000,14190
1641772800000,2022-01-10 00:00:00,SC/USDT,0.01349000,0.01388000,0.01236000,0.01296000,417045726.00000000,5476948.82533800,21594
1641686400000,2022-01-09 00:00:00,SC/USDT,0.01322000,0.01376000,0.01305000,0.01349000,185922887.00000000,2488422.51861000,10211
1641600000000,2022-01-08 00:00:00,SC/USDT,0.01361000,0.01399000,0.01277000,0.01322000,282450865.00000000,3766166.08184000,17571
1641513600000,2022-01-07 00:00:00,SC/USDT,0.01448000,0.01453000,0.01325000,0.01361000,370415789.00000000,5103365.25814000,24423
1641427200000,2022-01-06 00:00:00,SC/USDT,0.01444000,0.01466000,0.01368000,0.01448000,321831612.00000000,4562906.72080000,21384
1641340800000,2022-01-05 00:00:00,SC/USDT,0.01548000,0.01602000,0.01398000,0.01443000,530552239.00000000,8107067.86736000,26889
1641254400000,2022-01-04 00:00:00,SC/USDT,0.01575000,0.01609000,0.01525000,0.01550000,270597323.00000000,4247588.72090000,14801
1641168000000,2022-01-03 00:00:00,SC/USDT,0.01620000,0.01636000,0.01546000,0.01574000,425360980.00000000,6767045.65149000,19375
1641081600000,2022-01-02 00:00:00,SC/USDT,0.01557000,0.01655000,0.01533000,0.01620000,304107439.00000000,4855958.36727000,17005
1640995200000,2022-01-01 00:00:00,SC/USDT,0.01518000,0.01560000,0.01518000,0.01557000,161755864.00000000,2494030.45307000,7913
1640908800000,2021-12-31 00:00:00,SC/USDT,0.01530000,0.01568000,0.01468000,0.01518000,215550111.00000000,3290971.25365000,11862
1640822400000,2021-12-30 00:00:00,SC/USDT,0.01516000,0.01572000,0.01483000,0.01530000,258321972.00000000,3949902.30912000,13756
1640736000000,2021-12-29 00:00:00,SC/USDT,0.01560000,0.01590000,0.01498000,0.01515000,279529513.00000000,4317197.63150000,16786
1640649600000,2021-12-28 00:00:00,SC/USDT,0.01714000,0.01714000,0.01545000,0.01559000,360080399.00000000,5834341.92381000,22357
1640563200000,2021-12-27 00:00:00,SC/USDT,0.01668000,0.01784000,0.01662000,0.01713000,425127289.00000000,7380755.87689000,26037
1640476800000,2021-12-26 00:00:00,SC/USDT,0.01671000,0.01680000,0.01605000,0.01667000,262026655.00000000,4327224.81463000,15430
1640390400000,2021-12-25 00:00:00,SC/USDT,0.01653000,0.01684000,0.01638000,0.01672000,233288531.00000000,3878379.32038000,12864
1640304000000,2021-12-24 00:00:00,SC/USDT,0.01704000,0.01726000,0.01638000,0.01651000,309834725.00000000,5248394.62101000,20753
1640217600000,2021-12-23 00:00:00,SC/USDT,0.01605000,0.01704000,0.01573000,0.01704000,369171863.00000000,6026311.75347000,21200
1640131200000,2021-12-22 00:00:00,SC/USDT,0.01574000,0.01649000,0.01568000,0.01603000,254358977.00000000,4074177.08676000,15721
1640044800000,2021-12-21 00:00:00,SC/USDT,0.01495000,0.01589000,0.01481000,0.01573000,212547781.00000000,3286001.18839000,12869
1639958400000,2021-12-20 00:00:00,SC/USDT,0.01538000,0.01547000,0.01437000,0.01493000,272718165.00000000,4042623.85796000,14481
1639872000000,2021-12-19 00:00:00,SC/USDT,0.01536000,0.01572000,0.01495000,0.01538000,302287473.00000000,4648544.96325000,14630
1639785600000,2021-12-18 00:00:00,SC/USDT,0.01502000,0.01566000,0.01472000,0.01537000,247978937.00000000,3796878.73838000,14154
1639699200000,2021-12-17 00:00:00,SC/USDT,0.01535000,0.01579000,0.01441000,0.01499000,597917996.00000000,9015851.05891000,31035
1639612800000,2021-12-16 00:00:00,SC/USDT,0.01581000,0.01643000,0.01530000,0.01535000,605416212.00000000,9686835.25509000,25404
1639526400000,2021-12-15 00:00:00,SC/USDT,0.01522000,0.01593000,0.01424000,0.01581000,405577927.00000000,6124036.34871000,19439
1639440000000,2021-12-14 00:00:00,SC/USDT,0.01466000,0.01528000,0.01421000,0.01523000,560768233.00000000,8222625.92558000,26236
1639353600000,2021-12-13 00:00:00,SC/USDT,0.01673000,0.01686000,0.01450000,0.01467000,480286093.00000000,7424185.38651000,25290
1639267200000,2021-12-12 00:00:00,SC/USDT,0.01663000,0.01694000,0.01608000,0.01674000,219663636.00000000,3630886.58828000,12502
1639180800000,2021-12-11 00:00:00,SC/USDT,0.01605000,0.01681000,0.01563000,0.01659000,307557236.00000000,5028340.12792000,16718
1639094400000,2021-12-10 00:00:00,SC/USDT,0.01620000,0.01714000,0.01580000,0.01605000,684597445.00000000,11318935.11548000,30313
1639008000000,2021-12-09 00:00:00,SC/USDT,0.01824000,0.01837000,0.01616000,0.01623000,387784162.00000000,6652982.22699000,25127
1638921600000,2021-12-08 00:00:00,SC/USDT,0.01792000,0.01838000,0.01686000,0.01821000,488588693.00000000,8697685.12902000,29946
1638835200000,2021-12-07 00:00:00,SC/USDT,0.01738000,0.01846000,0.01734000,0.01792000,690350418.00000000,12392245.85381000,40472
1638748800000,2021-12-06 00:00:00,SC/USDT,0.01706000,0.01790000,0.01511000,0.01738000,907583332.00000000,14884004.00352000,47753
1638662400000,2021-12-05 00:00:00,SC/USDT,0.01786000,0.01883000,0.01624000,0.01705000,805118475.00000000,14166547.02512000,46990
1638576000000,2021-12-04 00:00:00,SC/USDT,0.02104000,0.02105000,0.01400000,0.01785000,2061271245.00000000,35461080.86819000,119790
1638489600000,2021-12-03 00:00:00,SC/USDT,0.02404000,0.02429000,0.02050000,0.02105000,736823315.00000000,16530385.38898000,55359
1638403200000,2021-12-02 00:00:00,SC/USDT,0.02272000,0.02410000,0.02180000,0.02405000,951595315.00000000,22029464.56919000,74645
1638316800000,2021-12-01 00:00:00,SC/USDT,0.02340000,0.02357000,0.02254000,0.02273000,666748927.00000000,15399559.06645000,48734
1638230400000,2021-11-30 00:00:00,SC/USDT,0.02590000,0.02599000,0.02319000,0.02340000,921169634.00000000,22190052.57947000,60079
1638144000000,2021-11-29 00:00:00,SC/USDT,0.02465000,0.02673000,0.02455000,0.02589000,1371795958.00000000,35099414.35894000,95545
1638057600000,2021-11-28 00:00:00,SC/USDT,0.02641000,0.02790000,0.02239000,0.02465000,2095943530.00000000,51702516.11921000,147124
1637971200000,2021-11-27 00:00:00,SC/USDT,0.02641000,0.03000000,0.02434000,0.02641000,4555772246.00000000,121991592.78369100,318093
1637884800000,2021-11-26 00:00:00,SC/USDT,0.02207000,0.02649000,0.02136000,0.02649000,5906791393.00000000,141238676.70800000,379947
1637798400000,2021-11-25 00:00:00,SC/USDT,0.01998000,0.02237000,0.01967000,0.02210000,1090955990.00000000,22836186.82033000,66177
1637712000000,2021-11-24 00:00:00,SC/USDT,0.02027000,0.02066000,0.01903000,0.01997000,748987593.00000000,14768106.38397000,57848
1637625600000,2021-11-23 00:00:00,SC/USDT,0.02064000,0.02098000,0.01947000,0.02029000,665336374.00000000,13418920.93302000,52966
1637539200000,2021-11-22 00:00:00,SC/USDT,0.02211000,0.02228000,0.02017000,0.02065000,898553476.00000000,18837018.57891000,54881
1637452800000,2021-11-21 00:00:00,SC/USDT,0.02163000,0.02295000,0.02063000,0.02210000,1145095975.00000000,25069047.17092000,73298
1637366400000,2021-11-20 00:00:00,SC/USDT,0.02065000,0.02175000,0.02003000,0.02163000,818461132.00000000,17172573.81448000,65283
1637280000000,2021-11-19 00:00:00,SC/USDT,0.01880000,0.02068000,0.01816000,0.02067000,751660172.00000000,14694643.63423000,45838
1637193600000,2021-11-18 00:00:00,SC/USDT,0.01979000,0.02196000,0.01850000,0.01878000,2075767886.00000000,42382587.56237000,132006
1637107200000,2021-11-17 00:00:00,SC/USDT,0.01853000,0.02010000,0.01839000,0.01977000,735709651.00000000,14203048.41679000,48681
1637020800000,2021-11-16 00:00:00,SC/USDT,0.01990000,0.01991000,0.01756000,0.01855000,874217886.00000000,16295376.96941000,54203
1636934400000,2021-11-15 00:00:00,SC/USDT,0.01978000,0.02026000,0.01960000,0.01990000,638823244.00000000,12739547.65139000,36891
1636848000000,2021-11-14 00:00:00,SC/USDT,0.01990000,0.02012000,0.01920000,0.01979000,380786505.00000000,7509504.98653000,23888
1636761600000,2021-11-13 00:00:00,SC/USDT,0.01972000,0.02016000,0.01938000,0.01990000,547580415.00000000,10822826.13020000,32290
1636675200000,2021-11-12 00:00:00,SC/USDT,0.01987000,0.01995000,0.01893000,0.01972000,775549149.00000000,15114168.22161000,39596
1636588800000,2021-11-11 00:00:00,SC/USDT,0.01963000,0.02040000,0.01942000,0.01988000,574530286.00000000,11508978.39505000,39468
1636502400000,2021-11-10 00:00:00,SC/USDT,0.02113000,0.02173000,0.01880000,0.01964000,953775010.00000000,19668287.78935000,63624
1636416000000,2021-11-09 00:00:00,SC/USDT,0.02108000,0.02150000,0.02052000,0.02114000,787313674.00000000,16543904.80868000,50945
1636329600000,2021-11-08 00:00:00,SC/USDT,0.01992000,0.02160000,0.01981000,0.02106000,1222910630.00000000,25406748.77802000,66433
1636243200000,2021-11-07 00:00:00,SC/USDT,0.01974000,0.02032000,0.01957000,0.01991000,576569233.00000000,11477745.73716000,33738
1636156800000,2021-11-06 00:00:00,SC/USDT,0.01964000,0.02007000,0.01865000,0.01972000,396657170.00000000,7700632.98308000,29811
1636070400000,2021-11-05 00:00:00,SC/USDT,0.02009000,0.02037000,0.01927000,0.01964000,546456708.00000000,10790098.66061000,35180
1635984000000,2021-11-04 00:00:00,SC/USDT,0.02084000,0.02109000,0.01941000,0.02010000,688760183.00000000,13980114.88572000,45828
1635897600000,2021-11-03 00:00:00,SC/USDT,0.02146000,0.02148000,0.01982000,0.02085000,817491895.00000000,16885441.91210000,56096
1635811200000,2021-11-02 00:00:00,SC/USDT,0.02004000,0.02227000,0.01976000,0.02149000,1419675349.00000000,30110296.22318000,87800
1635724800000,2021-11-01 00:00:00,SC/USDT,0.02045000,0.02051000,0.01882000,0.02005000,1309144974.00000000,25924107.42745000,76552
1635638400000,2021-10-31 00:00:00,SC/USDT,0.01875000,0.02399000,0.01840000,0.02046000,5625651937.00000000,117958413.06052000,374324
1635552000000,2021-10-30 00:00:00,SC/USDT,0.01848000,0.01884000,0.01765000,0.01876000,744371524.00000000,13614775.45140000,39830
1635465600000,2021-10-29 00:00:00,SC/USDT,0.01752000,0.01866000,0.01739000,0.01847000,520411470.00000000,9333965.89885000,34860
1635379200000,2021-10-28 00:00:00,SC/USDT,0.01647000,0.01760000,0.01626000,0.01752000,490732776.00000000,8354946.59767000,32645
1635292800000,2021-10-27 00:00:00,SC/USDT,0.01876000,0.01911000,0.01604000,0.01647000,840936682.00000000,14554385.85087000,61836
1635206400000,2021-10-26 00:00:00,SC/USDT,0.01903000,0.01962000,0.01849000,0.01875000,729949835.00000000,13855815.48533000,44104
1635120000000,2021-10-25 00:00:00,SC/USDT,0.01821000,0.01907000,0.01805000,0.01901000,531802841.00000000,9976896.68416000,31269
1635033600000,2021-10-24 00:00:00,SC/USDT,0.01869000,0.01895000,0.01774000,0.01821000,622287018.00000000,11408612.98909000,31851
1634947200000,2021-10-23 00:00:00,SC/USDT,0.01866000,0.01882000,0.01829000,0.01869000,258171113.00000000,4794913.93586000,16198
1634860800000,2021-10-22 00:00:00,SC/USDT,0.01824000,0.01905000,0.01822000,0.01865000,384391858.00000000,7164146.51325000,22891
1634774400000,2021-10-21 00:00:00,SC/USDT,0.01908000,0.01943000,0.01814000,0.01825000,548556919.00000000,10364664.73771000,31384
1634688000000,2021-10-20 00:00:00,SC/USDT,0.01835000,0.01939000,0.01794000,0.01909000,653055822.00000000,12243559.37503000,36128
1634601600000,2021-10-19 00:00:00,SC/USDT,0.01837000,0.01845000,0.01781000,0.01835000,548803098.00000000,9917127.62455000,26003
1634515200000,2021-10-18 00:00:00,SC/USDT,0.01773000,0.01888000,0.01752000,0.01837000,687491082.00000000,12441136.39110000,37552
1634428800000,2021-10-17 00:00:00,SC/USDT,0.01830000,0.01831000,0.01711000,0.01775000,446873747.00000000,7947712.53640000,26008
1634342400000,2021-10-16 00:00:00,SC/USDT,0.01851000,0.01880000,0.01808000,0.01829000,468867785.00000000,8659298.11074000,26963
1634256000000,2021-10-15 00:00:00,SC/USDT,0.01893000,0.02013000,0.01758000,0.01850000,1485778805.00000000,27654453.16014000,57807
1634169600000,2021-10-14 00:00:00,SC/USDT,0.01881000,0.01918000,0.01845000,0.01894000,409696975.00000000,7724904.92228000,25112
1634083200000,2021-10-13 00:00:00,SC/USDT,0.01803000,0.01883000,0.01770000,0.01880000,556277379.00000000,10140017.76606000,27826
1633996800000,2021-10-12 00:00:00,SC/USDT,0.01905000,0.01909000,0.01714000,0.01805000,750709049.00000000,13421692.83256000,36313
1633910400000,2021-10-11 00:00:00,SC/USDT,0.01962000,0.01987000,0.01845000,0.01906000,572370831.00000000,11004028.86159000,35153
1633824000000,2021-10-10 00:00:00,SC/USDT,0.02075000,0.02090000,0.01928000,0.01962000,584660834.00000000,11618430.02609000,32927
1633737600000,2021-10-09 00:00:00,SC/USDT,0.02014000,0.02219000,0.01975000,0.02073000,1450955904.00000000,30429450.94203000,92125
1633651200000,2021-10-08 00:00:00,SC/USDT,0.01855000,0.02056000,0.01852000,0.02012000,1398017131.00000000,27753474.85102000,75900
1633564800000,2021-10-07 00:00:00,SC/USDT,0.01908000,0.01912000,0.01812000,0.01854000,895488555.00000000,16651835.45457000,47906
1633478400000,2021-10-06 00:00:00,SC/USDT,0.01836000,0.02335000,0.01801000,0.01908000,4188691507.00000000,83327976.45048000,192578
1633392000000,2021-10-05 00:00:00,SC/USDT,0.01617000,0.01900000,0.01599000,0.01835000,1766781361.00000000,31370221.80763000,86662
1633305600000,2021-10-04 00:00:00,SC/USDT,0.01657000,0.01658000,0.01541000,0.01614000,530123068.00000000,8474889.21364000,22785
1633219200000,2021-10-03 00:00:00,SC/USDT,0.01606000,0.01713000,0.01565000,0.01658000,530889360.00000000,8687954.21287000,25741
1633132800000,2021-10-02 00:00:00,SC/USDT,0.01609000,0.01664000,0.01574000,0.01605000,438622793.00000000,7091115.37863000,21496
1633046400000,2021-10-01 00:00:00,SC/USDT,0.01456000,0.01628000,0.01446000,0.01608000,675932504.00000000,10449682.03083000,28059
1632960000000,2021-09-30 00:00:00,SC/USDT,0.01375000,0.01460000,0.01367000,0.01456000,515084298.00000000,7337714.32596000,19564
1632873600000,2021-09-29 00:00:00,SC/USDT,0.01331000,0.01440000,0.01320000,0.01373000,488222332.00000000,6761546.15615400,20609
1632787200000,2021-09-28 00:00:00,SC/USDT,0.01415000,0.01458000,0.01324000,0.01331000,619846081.00000000,8568489.39246400,23674
1632700800000,2021-09-27 00:00:00,SC/USDT,0.01497000,0.01530000,0.01413000,0.01416000,543646374.00000000,8050070.28780000,22424
1632614400000,2021-09-26 00:00:00,SC/USDT,0.01476000,0.01536000,0.01354000,0.01499000,795298111.00000000,11688030.42380000,35206
1632528000000,2021-09-25 00:00:00,SC/USDT,0.01490000,0.01547000,0.01420000,0.01475000,503274123.00000000,7422556.80537000,20871
1632441600000,2021-09-24 00:00:00,SC/USDT,0.01632000,0.01639000,0.01390000,0.01491000,684856780.00000000,10291747.85071000,35247
1632355200000,2021-09-23 00:00:00,SC/USDT,0.01596000,0.01652000,0.01565000,0.01633000,466032576.00000000,7538125.03238000,23529
1632268800000,2021-09-22 00:00:00,SC/USDT,0.01434000,0.01613000,0.01419000,0.01597000,522277206.00000000,7920518.80498000,24921
1632182400000,2021-09-21 00:00:00,SC/USDT,0.01541000,0.01592000,0.01361000,0.01433000,793181222.00000000,11872627.92636400,35968
1632096000000,2021-09-20 00:00:00,SC/USDT,0.01803000,0.01814000,0.01489000,0.01541000,983179878.00000000,15938804.37104800,46870
1632009600000,2021-09-19 00:00:00,SC/USDT,0.01906000,0.01908000,0.01696000,0.01803000,547762056.00000000,10057301.15759000,24678
1631923200000,2021-09-18 00:00:00,SC/USDT,0.01818000,0.01938000,0.01797000,0.01904000,505753436.00000000,9552599.87141000,25621
1631836800000,2021-09-17 00:00:00,SC/USDT,0.01892000,0.01899000,0.01791000,0.01820000,506599636.00000000,9367513.93269000,26304
1631750400000,2021-09-16 00:00:00,SC/USDT,0.01945000,0.01970000,0.01849000,0.01894000,527799234.00000000,10087375.29106000,29213
1631664000000,2021-09-15 00:00:00,SC/USDT,0.01885000,0.01950000,0.01856000,0.01945000,453901629.00000000,8646698.27489000,27108
1631577600000,2021-09-14 00:00:00,SC/USDT,0.01820000,0.01889000,0.01793000,0.01885000,574110865.00000000,10569204.12927000,28292
1631491200000,2021-09-13 00:00:00,SC/USDT,0.01959000,0.01961000,0.01701000,0.01820000,627834381.00000000,11397826.06278000,35549
1631404800000,2021-09-12 00:00:00,SC/USDT,0.01856000,0.01997000,0.01810000,0.01962000,721644723.00000000,13862016.05380000,37790
1631318400000,2021-09-11 00:00:00,SC/USDT,0.01816000,0.01897000,0.01793000,0.01854000,486271444.00000000,8991623.57151000,28019
1631232000000,2021-09-10 00:00:00,SC/USDT,0.01997000,0.02050000,0.01767000,0.01817000,807234437.00000000,15318192.52507000,50751
1631145600000,2021-09-09 00:00:00,SC/USDT,0.01921000,0.02050000,0.01905000,0.01998000,939056888.00000000,18577855.59191000,56514
1631059200000,2021-09-08 00:00:00,SC/USDT,0.01931000,0.01987000,0.01688000,0.01918000,1143349909.00000000,21299137.79062400,75843
1630972800000,2021-09-07 00:00:00,SC/USDT,0.02454000,0.02477000,0.01731000,0.01933000,1671812932.00000000,34958775.33301300,129245
1630886400000,2021-09-06 00:00:00,SC/USDT,0.02470000,0.02558000,0.02328000,0.02454000,1338615829.00000000,32804888.97038000,100044
1630800000000,2021-09-05 00:00:00,SC/USDT,0.02403000,0.02764000,0.02320000,0.02471000,2886507778.00000000,72107682.99687100,186620
1630713600000,2021-09-04 00:00:00,SC/USDT,0.02142000,0.02459000,0.02113000,0.02401000,1313225941.00000000,29677639.89237000,76711
1630627200000,2021-09-03 00:00:00,SC/USDT,0.02068000,0.02185000,0.02018000,0.02140000,823413130.00000000,17387601.39497000,51577
1630540800000,2021-09-02 00:00:00,SC/USDT,0.02075000,0.02128000,0.02052000,0.02068000,651426248.00000000,13627896.13959000,36299
1630454400000,2021-09-01 00:00:00,SC/USDT,0.01970000,0.02100000,0.01923000,0.02076000,656139867.00000000,13338216.89474000,39073
1630368000000,2021-08-31 00:00:00,SC/USDT,0.01934000,0.02013000,0.01895000,0.01972000,781650936.00000000,15316997.62426600,39870
1630281600000,2021-08-30 00:00:00,SC/USDT,0.02084000,0.02086000,0.01911000,0.01932000,804535320.00000000,16084951.76798500,40251
1630195200000,2021-08-29 00:00:00,SC/USDT,0.02125000,0.02149000,0.02024000,0.02082000,810901653.00000000,16875709.20432000,44445
1630108800000,2021-08-28 00:00:00,SC/USDT,0.02198000,0.02202000,0.02078000,0.02126000,558867183.00000000,11891967.63657000,33542
1630022400000,2021-08-27 00:00:00,SC/USDT,0.02108000,0.02258000,0.01983000,0.02196000,1019777028.00000000,21312524.31867000,60707
1629936000000,2021-08-26 00:00:00,SC/USDT,0.02298100,0.02322800,0.02069000,0.02105000,1100546639.00000000,23838967.17911900,76303
1629849600000,2021-08-25 00:00:00,SC/USDT,0.02038200,0.02331100,0.01992300,0.02297200,1938513271.00000000,41537028.36839800,108782
1629763200000,2021-08-24 00:00:00,SC/USDT,0.02089500,0.02370000,0.01987200,0.02037000,2815663609.00000000,61783678.91576800,170032
1629676800000,2021-08-23 00:00:00,SC/USDT,0.01934300,0.02124800,0.01907800,0.02089500,1359271073.00000000,27686304.79514600,74320
1629590400000,2021-08-22 00:00:00,SC/USDT,0.01856800,0.01950000,0.01841300,0.01934300,708822490.00000000,13415708.49910600,40322
1629504000000,2021-08-21 00:00:00,SC/USDT,0.01899500,0.01985100,0.01825300,0.01857100,690630577.00000000,12984361.30278500,37297
1629417600000,2021-08-20 00:00:00,SC/USDT,0.01832000,0.01942100,0.01814500,0.01902900,870374439.00000000,16256680.03677000,45233
1629331200000,2021-08-19 00:00:00,SC/USDT,0.01731500,0.01832000,0.01667100,0.01831900,808312871.00000000,13993835.25942200,41089
1629244800000,2021-08-18 00:00:00,SC/USDT,0.01785000,0.01822400,0.01675400,0.01730100,969079251.00000000,17067573.45668000,52557
1629158400000,2021-08-17 00:00:00,SC/USDT,0.01947800,0.01996700,0.01750000,0.01785200,1385893061.00000000,26366735.48701200,75035
1629072000000,2021-08-16 00:00:00,SC/USDT,0.01960200,0.02100000,0.01872600,0.01948200,1380120131.00000000,27278542.99883400,74586
1628985600000,2021-08-15 00:00:00,SC/USDT,0.01945500,0.01980900,0.01818200,0.01961800,653234764.00000000,12375275.52334000,37017
1628899200000,2021-08-14 00:00:00,SC/USDT,0.01910400,0.01968500,0.01830800,0.01944600,818311642.00000000,15531357.09965400,46578
1628812800000,2021-08-13 00:00:00,SC/USDT,0.01766400,0.01914800,0.01752000,0.01910400,709025798.00000000,13125919.82572600,41381
