https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume HTR,Volume USDT
1643932800,2022-02-04 00:00:00,HTR/USDT,0.6582,0.795,0.636,0.7912,11393560.0978059,8039214.006557530765
1643846400,2022-02-03 00:00:00,HTR/USDT,0.6149,0.6624,0.6002,0.6567,6311784.42541074,3908041.009227035052
1643760000,2022-02-02 00:00:00,HTR/USDT,0.6805,0.6899,0.6098,0.6157,8398983.05552588,5474894.833158343939
1643673600,2022-02-01 00:00:00,HTR/USDT,0.6762,0.7264,0.665,0.6812,13061637.02397411,8997068.32333482314
1643587200,2022-01-31 00:00:00,HTR/USDT,0.6165,0.6999,0.5815,0.6771,11824214.31741696,7581161.97973695095
1643500800,2022-01-30 00:00:00,HTR/USDT,0.6661,0.6732,0.601,0.6167,7575873.23934198,4797239.603498388266
1643414400,2022-01-29 00:00:00,HTR/USDT,0.6771,0.7084,0.6215,0.6655,10388508.53035307,6943793.898813405412
1643328000,2022-01-28 00:00:00,HTR/USDT,0.6718,0.69,0.5711,0.6783,16576194.75391866,10217096.121539258015
1643241600,2022-01-27 00:00:00,HTR/USDT,0.6948,0.712,0.61,0.6717,10685711.62955993,7080108.705309804094
1643155200,2022-01-26 00:00:00,HTR/USDT,0.7266,0.8,0.6713,0.6948,16905012.56491493,12398366.31336094111
1643068800,2022-01-25 00:00:00,HTR/USDT,0.693,0.763,0.6612,0.724,13071268.95454886,9439361.975439025399
1642982400,2022-01-24 00:00:00,HTR/USDT,0.7586,0.7628,0.59,0.6942,20219451.56870551,13502139.515286134677
1642896000,2022-01-23 00:00:00,HTR/USDT,0.667,0.8143,0.6461,0.7581,13749123.77085271,10168871.496854584718
1642809600,2022-01-22 00:00:00,HTR/USDT,0.8227,0.8801,0.58,0.667,21566345.687098,15077611.496582066484
1642723200,2022-01-21 00:00:00,HTR/USDT,1.0636,1.0989,0.7601,0.8227,22746013.6751037,20596544.780494976568
1642636800,2022-01-20 00:00:00,HTR/USDT,1.0801,1.23,1.038,1.0678,8673794.4875091,9747101.806745266331
1642550400,2022-01-19 00:00:00,HTR/USDT,1.1566,1.1589,1.04,1.0816,6777975.71602196,7408754.300745907504
1642464000,2022-01-18 00:00:00,HTR/USDT,1.2382,1.28,1.055,1.1566,8825125.0662322,10006817.683192624631
1642377600,2022-01-17 00:00:00,HTR/USDT,1.2963,1.303,1.115,1.2344,10952093.85377286,13100991.127727668739
1642291200,2022-01-16 00:00:00,HTR/USDT,1.3404,1.3438,1.2601,1.2943,4559668.61783294,5899687.691675172859
1642204800,2022-01-15 00:00:00,HTR/USDT,1.3414,1.389,1.27,1.3431,4964799.363472,6541919.992092395834
1642118400,2022-01-14 00:00:00,HTR/USDT,1.3448,1.3859,1.25,1.339,8878433.37134667,11698246.96636349667
1642032000,2022-01-13 00:00:00,HTR/USDT,1.5339,1.5577,1.3162,1.3448,10158818.5051786,14557088.63451573025
1641945600,2022-01-12 00:00:00,HTR/USDT,1.3911,1.5566,1.3521,1.5336,9454622.28200601,13903193.026827606162
1641859200,2022-01-11 00:00:00,HTR/USDT,1.2726,1.46,1.24,1.3913,10066700.70063558,13516635.127052779914
1641772800,2022-01-10 00:00:00,HTR/USDT,1.3579,1.3938,1.185,1.2717,13422649.46760657,17221127.061127426174
1641686400,2022-01-09 00:00:00,HTR/USDT,1.376,1.4817,1.22,1.3586,12638623.77218104,16983035.4722351648
1641600000,2022-01-08 00:00:00,HTR/USDT,1.4389,1.592,1.304,1.376,13004621.95037388,18611958.447156343381
1641513600,2022-01-07 00:00:00,HTR/USDT,1.636,1.6435,1.374,1.4387,15331395.3213702,22980743.525998071669
1641427200,2022-01-06 00:00:00,HTR/USDT,1.8247,1.8286,1.55,1.6361,13629827.86612775,22519468.430735939461
1641340800,2022-01-05 00:00:00,HTR/USDT,2.0286,2.17,1.6311,1.8291,18730642.87229546,35337873.632170358548
1641254400,2022-01-04 00:00:00,HTR/USDT,2.199,2.29,1.962,2.0259,14020171.1407957,29634825.279735143784
1641168000,2022-01-03 00:00:00,HTR/USDT,1.8023,2.2,1.788,2.199,17562181.59197031,35605886.929228696606
1641081600,2022-01-02 00:00:00,HTR/USDT,1.7903,1.8794,1.71,1.8049,6387184.66556195,11419378.577450105121
1640995200,2022-01-01 00:00:00,HTR/USDT,1.5876,1.7911,1.572,1.7911,5149047.1415131,8655096.334210795135
1640908800,2021-12-31 00:00:00,HTR/USDT,1.5972,1.6894,1.44,1.5883,8840619.05645392,13963915.502012377862
1640822400,2021-12-30 00:00:00,HTR/USDT,1.5551,1.7839,1.5235,1.5995,8147986.23026416,13301035.840099856899
1640736000,2021-12-29 00:00:00,HTR/USDT,1.6824,1.7275,1.546,1.5549,7589262.31285842,12347543.142258085315
1640649600,2021-12-28 00:00:00,HTR/USDT,1.8348,1.8775,1.55,1.6794,12038046.36779996,20640248.028762278663
