https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume HARD,Volume USDT
1643932800,2022-02-04 00:00:00,HARD/USDT,0.56157,0.58,0.55,0.58,33211.26835275,18823.6411619464191
1643846400,2022-02-03 00:00:00,HARD/USDT,0.542,0.5665,0.53026,0.56188,54831.80766557,30084.048199159107
1643760000,2022-02-02 00:00:00,HARD/USDT,0.55058,0.61197,0.53647,0.54338,211293.44948478,121014.8498950226222
1643673600,2022-02-01 00:00:00,HARD/USDT,0.54777,0.55757,0.53898,0.55372,17648.29626184,9688.1408048986306
1643587200,2022-01-31 00:00:00,HARD/USDT,0.53525,0.55031,0.5145,0.54677,27299.25752669,14435.9107898810878
1643500800,2022-01-30 00:00:00,HARD/USDT,0.55897,0.56161,0.53112,0.53593,18299.23064973,10000.5379569323114
1643414400,2022-01-29 00:00:00,HARD/USDT,0.555,0.577,0.54736,0.55752,27482.80518506,15463.6443367110308
1643328000,2022-01-28 00:00:00,HARD/USDT,0.53123,0.57456,0.52088,0.55897,105826.1954479,58383.0862112556504
1643241600,2022-01-27 00:00:00,HARD/USDT,0.53717,0.54457,0.51056,0.53123,66103.61290636,35177.9343941060713
1643155200,2022-01-26 00:00:00,HARD/USDT,0.5385,0.63,0.51366,0.53633,184100.86808999,105889.9934230510554
1643068800,2022-01-25 00:00:00,HARD/USDT,0.52505,0.58798,0.5129,0.53853,61178.20728874,33502.2812209434052
1642982400,2022-01-24 00:00:00,HARD/USDT,0.54496,0.54586,0.4801,0.52505,54871.95820728,27958.737429494653
1642896000,2022-01-23 00:00:00,HARD/USDT,0.52504,0.5765,0.51671,0.5435,65447.08781978,34950.4487684326609
1642809600,2022-01-22 00:00:00,HARD/USDT,0.58759,0.60223,0.4967,0.51983,81400.8560813,43180.7914393752082
1642723200,2022-01-21 00:00:00,HARD/USDT,0.65,0.70394,0.56258,0.58759,327673.79248888,215992.3284223745464
1642636800,2022-01-20 00:00:00,HARD/USDT,0.69936,0.70669,0.65,0.65,64731.83352745,44030.5993738907103
1642550400,2022-01-19 00:00:00,HARD/USDT,0.77805,0.7816,0.69369,0.69608,92471.26587337,66810.3558925264722
1642464000,2022-01-18 00:00:00,HARD/USDT,0.70615,0.93119,0.70146,0.77805,709707.43188521,590721.5399849869845
1642377600,2022-01-17 00:00:00,HARD/USDT,0.73264,0.73463,0.699,0.70972,17404.10571312,12369.0228558948219
1642291200,2022-01-16 00:00:00,HARD/USDT,0.74458,0.7524,0.71647,0.73264,16022.82493132,11794.0449197300402
1642204800,2022-01-15 00:00:00,HARD/USDT,0.7312,0.8426,0.68447,0.7419,176409.80368741,130992.1560293115038
1642118400,2022-01-14 00:00:00,HARD/USDT,0.71083,0.75024,0.69679,0.73368,35769.94361546,25676.4525644343218
1642032000,2022-01-13 00:00:00,HARD/USDT,0.74322,0.76575,0.70974,0.7149,59988.25419711,44775.0895384796623
1641945600,2022-01-12 00:00:00,HARD/USDT,0.701,0.75364,0.69431,0.74322,48113.36160491,35320.9530640622147
1641859200,2022-01-11 00:00:00,HARD/USDT,0.67236,0.702,0.66644,0.70046,10664.37805707,7289.0160212956492
1641772800,2022-01-10 00:00:00,HARD/USDT,0.7,0.71289,0.645,0.67436,52185.45322533,35426.3617457996532
1641686400,2022-01-09 00:00:00,HARD/USDT,0.70289,0.79161,0.68683,0.7,106860.67638958,76071.9193203537109
1641600000,2022-01-08 00:00:00,HARD/USDT,0.71269,3.26262,0.66621,0.7036,402522.74048503,343467.8725033340962
1641513600,2022-01-07 00:00:00,HARD/USDT,0.76084,0.76084,0.70035,0.71269,31761.41454855,23141.8806853008523
1641427200,2022-01-06 00:00:00,HARD/USDT,0.7606,0.77878,0.734,0.7608,39099.10076496,29417.8613985221988
1641340800,2022-01-05 00:00:00,HARD/USDT,0.82632,0.87,0.7431,0.76352,83915.58849836,68423.6603403202244
1641254400,2022-01-04 00:00:00,HARD/USDT,0.80408,0.885,0.7909,0.82632,51047.70713439,42585.2772777117964
1641168000,2022-01-03 00:00:00,HARD/USDT,0.8136,0.8344,0.74622,0.80407,130104.87153229,105309.1399629312098
1641081600,2022-01-02 00:00:00,HARD/USDT,0.84,0.84008,0.81169,0.81751,56640.08873524,46884.7185289544525
1640995200,2022-01-01 00:00:00,HARD/USDT,0.782,0.89805,0.782,0.84,110623.64715636,92587.8621208147561
1640908800,2021-12-31 00:00:00,HARD/USDT,0.80862,0.89294,0.75925,0.7862,92788.24222077,74640.4967379550812
1640822400,2021-12-30 00:00:00,HARD/USDT,0.81869,0.86,0.8,0.80422,65060.94791768,53432.7846281956447
1640736000,2021-12-29 00:00:00,HARD/USDT,0.85584,0.93453,0.81508,0.8176,244457.34063195,211890.9498138888251
1640649600,2021-12-28 00:00:00,HARD/USDT,1.03815,1.03999,0.7918,0.85232,822284.34323719,751462.0350937837313
