https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AAVE3S,Volume USDT
1644624000,2022-02-12 00:00:00,AAVE3S/USDT,11.9079,12.7256,10.8068,12.0777,25471.42511536,296402.132529044771
1644537600,2022-02-11 00:00:00,AAVE3S/USDT,9.9388,12.4299,9.0251,11.8713,26805.55808076,280661.80443029459
1644451200,2022-02-10 00:00:00,AAVE3S/USDT,8.2669,10.5509,8.0633,9.9323,29406.63067448,267038.816364910513
1644364800,2022-02-09 00:00:00,AAVE3S/USDT,8.7824,9.8716,7.9,8.2422,17599.77107979,153750.913370967214
1644278400,2022-02-08 00:00:00,AAVE3S/USDT,9.1318,10.3927,7.4905,8.801,28095.93196048,257495.735603396423
1644192000,2022-02-07 00:00:00,AAVE3S/USDT,10.6598,11.287,8.8372,9.141,8077.13613877,78312.340357512152
1644105600,2022-02-06 00:00:00,AAVE3S/USDT,12.181,12.3529,10.6598,10.7848,5275.45993765,61077.362633691837
1644019200,2022-02-05 00:00:00,AAVE3S/USDT,12.2135,12.6178,10.4992,12.1228,8620.23717902,101089.316502317949
1643932800,2022-02-04 00:00:00,AAVE3S/USDT,16.5698,17.0192,12.0001,12.0001,9572.9061439,135205.279859724393
1643846400,2022-02-03 00:00:00,AAVE3S/USDT,17.1013,18.9043,16.1,16.5343,11329.48741888,199274.544408100387
1643760000,2022-02-02 00:00:00,AAVE3S/USDT,14.0152,17.5623,13.6423,17.0193,12346.66491317,194710.504188270009
1643673600,2022-02-01 00:00:00,AAVE3S/USDT,15.7065,15.7074,12.6493,13.8065,6527.22154694,92008.26535611095
1643587200,2022-01-31 00:00:00,AAVE3S/USDT,18.8581,21.7143,15.2917,15.6151,9692.05949308,176791.607423060417
1643500800,2022-01-30 00:00:00,AAVE3S/USDT,17.326,19.8779,16.7059,18.8824,4477.72651724,82481.517002557855
1643414400,2022-01-29 00:00:00,AAVE3S/USDT,18.9866,19.4645,16.0012,17.2302,5318.26894782,95445.686825496873
1643328000,2022-01-28 00:00:00,AAVE3S/USDT,21.0449,23.2511,18.3243,18.9197,8029.92885151,167274.204016246952
1643241600,2022-01-27 00:00:00,AAVE3S/USDT,20.4568,23.9829,18.375,21.0938,6474.84041249,140334.176876795753
1643155200,2022-01-26 00:00:00,AAVE3S/USDT,18.4136,21.5721,14.1494,20.37,8633.94377251,152767.753418638327
1643068800,2022-01-25 00:00:00,AAVE3S/USDT,18.3227,20.7045,16.8171,18.4136,7642.77013836,143700.854330601357
1642982400,2022-01-24 00:00:00,AAVE3S/USDT,16.3657,25,16.3657,18.1194,14998.43374228,313129.673581052891
1642896000,2022-01-23 00:00:00,AAVE3S/USDT,21.5637,22.3186,14.1805,16.2418,10777.92835833,203411.261740939602
1642809600,2022-01-22 00:00:00,AAVE3S/USDT,15.1851,24.7829,14.1496,21.5637,18624.0001712,371030.532083060263
1642723200,2022-01-21 00:00:00,AAVE3S/USDT,10.9654,16.7177,10.663,15.1851,22591.98756999,291473.625033994758
1642636800,2022-01-20 00:00:00,AAVE3S/USDT,9.3124,11.0546,7.9232,10.9654,16416.69422837,149983.149010015836
1642550400,2022-01-19 00:00:00,AAVE3S/USDT,7.2311,9.3695,6.8199,9.3124,24073.63533361,202046.696527651981
1642464000,2022-01-18 00:00:00,AAVE3S/USDT,7.8141,8.2273,6.4431,7.2601,27967.87438841,205910.564604002535
1642377600,2022-01-17 00:00:00,AAVE3S/USDT,6.5081,8.2928,6.4001,7.8454,19456.60142958,149805.193782426544
1642291200,2022-01-16 00:00:00,AAVE3S/USDT,6.9266,7.622,6.2405,6.6877,23163.33681022,163356.293596526736
1642204800,2022-01-15 00:00:00,AAVE3S/USDT,8.6296,8.8611,6.412,6.9128,30481.45458541,215555.165577657473
1642118400,2022-01-14 00:00:00,AAVE3S/USDT,10.8644,11.4631,8.0784,8.6046,10092.81483778,99081.789703723938
1642032000,2022-01-13 00:00:00,AAVE3S/USDT,9.5843,11.0284,9.1683,10.8644,10867.25305021,109819.557834020542
1641945600,2022-01-12 00:00:00,AAVE3S/USDT,10.3303,10.5999,9.0302,9.655,5826.1990464,56478.385174069346
1641859200,2022-01-11 00:00:00,AAVE3S/USDT,12.8787,13.4677,9.5852,10.3055,12082.79044836,139652.382818672243
1641772800,2022-01-10 00:00:00,AAVE3S/USDT,11.3531,15.0103,10.7248,12.8835,22103.14330814,286061.827876715243
1641686400,2022-01-09 00:00:00,AAVE3S/USDT,11.0838,11.5914,9.9636,11.3531,23193.80335903,250878.634603954995
1641600000,2022-01-08 00:00:00,AAVE3S/USDT,11.1208,12.7704,8.1016,11.0838,25883.34184032,266796.993084762311
1641513600,2022-01-07 00:00:00,AAVE3S/USDT,9.7894,12.5689,9.7534,11.1299,23362.13776292,262819.673986364638
1641427200,2022-01-06 00:00:00,AAVE3S/USDT,8.7871,10.3534,8.5534,9.85,27345.38462895,258998.497605063447
1641340800,2022-01-05 00:00:00,AAVE3S/USDT,6.909,10,6.2492,8.7861,18452.28482793,142380.165379138913
1641254400,2022-01-04 00:00:00,AAVE3S/USDT,5.9776,7.1287,5.7596,6.8399,17943.65695191,116144.132277235486
1641168000,2022-01-03 00:00:00,AAVE3S/USDT,6.0223,6.2364,4.7362,5.99,42712.51129092,238039.123046871613
1641081600,2022-01-02 00:00:00,AAVE3S/USDT,6.0161,6.9872,5.8348,6.0223,9837.01909274,63449.025395976489
1640995200,2022-01-01 00:00:00,AAVE3S/USDT,6.9426,7.1819,5.9629,5.9629,23799.26943657,157361.455223941791
1640908800,2021-12-31 00:00:00,AAVE3S/USDT,6.2396,7.2952,5.4105,7.023,49148.17837328,314006.742679939649
1640822400,2021-12-30 00:00:00,AAVE3S/USDT,9.6016,10.3259,6.0397,6.2568,34797.94093387,286508.219959763871
1640736000,2021-12-29 00:00:00,AAVE3S/USDT,7.9897,9.916,7.1532,9.5531,40044.07605886,345859.404642723167
1640649600,2021-12-28 00:00:00,AAVE3S/USDT,6.3612,8.1384,5.0599,7.9996,57450.26083689,370209.359513759579
