https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume QKC,Volume BTC
1659776400,2022-08-06 09:00:00,QKC/BTC,0.0000004867,0.0000004867,0.0000004867,0.0000004867,0,0
1659772800,2022-08-06 08:00:00,QKC/BTC,0.0000004867,0.0000004867,0.0000004867,0.0000004867,0,0
1659769200,2022-08-06 07:00:00,QKC/BTC,0.0000004867,0.0000004867,0.0000004867,0.0000004867,0,0
1659765600,2022-08-06 06:00:00,QKC/BTC,0.0000004867,0.0000004867,0.0000004867,0.0000004867,53.8728,0.00002621989176
1659762000,2022-08-06 05:00:00,QKC/BTC,0.0000004806,0.0000004806,0.0000004806,0.0000004806,0,0
1659758400,2022-08-06 04:00:00,QKC/BTC,0.0000004866,0.0000004915,0.0000004806,0.0000004806,21716.1875,0.01062940180744
1659754800,2022-08-06 03:00:00,QKC/BTC,0.0000004838,0.0000004838,0.0000004838,0.0000004838,0,0
1659751200,2022-08-06 02:00:00,QKC/BTC,0.0000004838,0.0000004838,0.0000004838,0.0000004838,0,0
1659747600,2022-08-06 01:00:00,QKC/BTC,0.0000004838,0.0000004838,0.0000004838,0.0000004838,0,0
1659744000,2022-08-06 00:00:00,QKC/BTC,0.0000004836,0.0000004838,0.0000004836,0.0000004838,485.4288,0.00023475398064
1659740400,2022-08-05 23:00:00,QKC/BTC,0.00000048,0.00000048,0.00000048,0.00000048,1944.0057,0.000933122736
1659736800,2022-08-05 22:00:00,QKC/BTC,0.0000004801,0.0000004801,0.0000004801,0.0000004801,71.9525,0.00003454439525
1659733200,2022-08-05 21:00:00,QKC/BTC,0.0000004801,0.0000004836,0.0000004801,0.0000004801,92.2956,0.00004435284491
1659729600,2022-08-05 20:00:00,QKC/BTC,0.0000004836,0.0000004836,0.0000004836,0.0000004836,8.7456,0.00000422937216
1659726000,2022-08-05 19:00:00,QKC/BTC,0.00000048,0.0000004835,0.00000048,0.00000048,31939.7494,0.0153311118462
1659722400,2022-08-05 18:00:00,QKC/BTC,0.0000004805,0.0000004805,0.00000048,0.0000004805,214.2666,0.00010293710705
1659718800,2022-08-05 17:00:00,QKC/BTC,0.0000004836,0.0000004836,0.00000048,0.00000048,71.8684,0.00003450522288
1659715200,2022-08-05 16:00:00,QKC/BTC,0.00000048,0.0000004836,0.00000048,0.0000004836,50539.5009,0.02426077292816
1659711600,2022-08-05 15:00:00,QKC/BTC,0.00000048,0.00000048,0.00000048,0.00000048,3776.8716,0.001812898368
1659708000,2022-08-05 14:00:00,QKC/BTC,0.0000004776,0.0000004835,0.0000004776,0.0000004776,1660.3537,0.00079300318526
1659704400,2022-08-05 13:00:00,QKC/BTC,0.0000004777,0.0000004777,0.0000004777,0.0000004777,51.033,0.0000243784641
1659700800,2022-08-05 12:00:00,QKC/BTC,0.0000004801,0.0000004836,0.00000048,0.0000004834,563.212,0.00027128372019
1659697200,2022-08-05 11:00:00,QKC/BTC,0.0000004836,0.0000004836,0.0000004836,0.0000004836,2505.6975,0.001211755311
1659693600,2022-08-05 10:00:00,QKC/BTC,0.0000004835,0.0000004835,0.0000004835,0.0000004835,0,0
1659690000,2022-08-05 09:00:00,QKC/BTC,0.0000004835,0.0000004835,0.0000004835,0.0000004835,2.847,0.0000013765245
1659686400,2022-08-05 08:00:00,QKC/BTC,0.0000004806,0.0000004806,0.00000048,0.00000048,6824.0916,0.00327771560612
1659682800,2022-08-05 07:00:00,QKC/BTC,0.0000004835,0.0000004835,0.0000004835,0.0000004835,256.2988,0.0001239204698
1659679200,2022-08-05 06:00:00,QKC/BTC,0.0000004806,0.0000004828,0.0000004806,0.0000004828,123.5239,0.00005937211154
1659675600,2022-08-05 05:00:00,QKC/BTC,0.0000004836,0.0000004836,0.0000004836,0.0000004836,6.6416,0.00000321187776
1659672000,2022-08-05 04:00:00,QKC/BTC,0.0000004866,0.0000004866,0.0000004866,0.0000004866,0,0
1659668400,2022-08-05 03:00:00,QKC/BTC,0.0000004807,0.0000004866,0.0000004805,0.0000004866,6934.7372,0.00337289531545
1659664800,2022-08-05 02:00:00,QKC/BTC,0.0000004863,0.0000004863,0.0000004808,0.0000004808,4024.3362,0.00195492009735
1659661200,2022-08-05 01:00:00,QKC/BTC,0.0000004863,0.0000004863,0.0000004863,0.0000004863,322.6049,0.00015688276287
1659657600,2022-08-05 00:00:00,QKC/BTC,0.0000004836,0.0000004836,0.0000004806,0.0000004807,624.1256,0.00030137255182
1659654000,2022-08-04 23:00:00,QKC/BTC,0.00000048,0.00000048,0.00000048,0.00000048,0,0
1659650400,2022-08-04 22:00:00,QKC/BTC,0.0000004836,0.0000004836,0.00000048,0.00000048,130.3704,0.00006259464792
1659646800,2022-08-04 21:00:00,QKC/BTC,0.0000004805,0.0000004836,0.00000048,0.0000004836,41182.4431,0.01977622483741
1659643200,2022-08-04 20:00:00,QKC/BTC,0.0000004836,0.0000004836,0.0000004802,0.0000004836,6330.6107,0.00304313696531
1659639600,2022-08-04 19:00:00,QKC/BTC,0.0000004897,0.0000004897,0.0000004897,0.0000004897,4.1554,0.00000203489938
1659636000,2022-08-04 18:00:00,QKC/BTC,0.0000004837,0.0000004898,0.0000004837,0.0000004837,349.9233,0.00017084910473
1659632400,2022-08-04 17:00:00,QKC/BTC,0.0000004867,0.0000004867,0.0000004867,0.0000004867,2.8898,0.00000140646566
1659628800,2022-08-04 16:00:00,QKC/BTC,0.0000004897,0.0000004897,0.0000004836,0.0000004897,204.4047,0.00009927067254
1659625200,2022-08-04 15:00:00,QKC/BTC,0.0000004891,0.0000004891,0.0000004891,0.0000004891,0,0
1659621600,2022-08-04 14:00:00,QKC/BTC,0.0000004867,0.0000004898,0.0000004836,0.0000004891,804.448,0.00039039388986
1659618000,2022-08-04 13:00:00,QKC/BTC,0.0000004836,0.0000004919,0.0000004836,0.0000004867,136527.827,0.0669607737231
1659614400,2022-08-04 12:00:00,QKC/BTC,0.0000004802,0.0000004802,0.0000004802,0.0000004802,10682.611,0.0051297898022
1659610800,2022-08-04 11:00:00,QKC/BTC,0.0000004836,0.0000004836,0.0000004836,0.0000004836,5.9816,0.00000289270176
1659607200,2022-08-04 10:00:00,QKC/BTC,0.000000485,0.0000004863,0.0000004802,0.0000004802,10187.136,0.00493737385539
1659603600,2022-08-04 09:00:00,QKC/BTC,0.0000004861,0.0000004861,0.0000004861,0.0000004861,0,0
1659600000,2022-08-04 08:00:00,QKC/BTC,0.000000485,0.0000004864,0.000000485,0.0000004861,567.424,0.00027535161974
1659596400,2022-08-04 07:00:00,QKC/BTC,0.0000004806,0.0000004866,0.0000004806,0.000000485,310.9722,0.0001502077204
1659592800,2022-08-04 06:00:00,QKC/BTC,0.0000004866,0.0000004866,0.0000004836,0.0000004866,416.9226,0.00020229894666
1659589200,2022-08-04 05:00:00,QKC/BTC,0.0000004859,0.0000004867,0.0000004836,0.0000004836,240.3494,0.00011626424474
1659585600,2022-08-04 04:00:00,QKC/BTC,0.0000004867,0.000000488,0.0000004836,0.0000004867,573.1778,0.00027850863526
1659582000,2022-08-04 03:00:00,QKC/BTC,0.00000049,0.0000004958,0.0000004867,0.0000004867,265647.9349,0.13017183660766
1659578400,2022-08-04 02:00:00,QKC/BTC,0.00000049,0.0000004945,0.00000049,0.0000004945,4559.2786,0.00223454573495
1659574800,2022-08-04 01:00:00,QKC/BTC,0.00000049,0.00000049,0.00000049,0.00000049,0,0
1659571200,2022-08-04 00:00:00,QKC/BTC,0.000000496,0.000000496,0.00000049,0.00000049,252.8557,0.0001239164272
1659567600,2022-08-03 23:00:00,QKC/BTC,0.000000496,0.000000496,0.000000496,0.000000496,127.0162,0.0000630000352
1659564000,2022-08-03 22:00:00,QKC/BTC,0.0000004957,0.0000004957,0.0000004957,0.0000004957,0,0
1659560400,2022-08-03 21:00:00,QKC/BTC,0.0000004957,0.0000004957,0.0000004957,0.0000004957,0,0
1659556800,2022-08-03 20:00:00,QKC/BTC,0.0000004929,0.0000004957,0.0000004929,0.0000004957,375.4058,0.00018608038218
1659553200,2022-08-03 19:00:00,QKC/BTC,0.00000049,0.0000004959,0.00000049,0.0000004959,208.6997,0.00010278556237
1659549600,2022-08-03 18:00:00,QKC/BTC,0.000000496,0.000000496,0.00000049,0.00000049,93.6203,0.0000459391058
1659546000,2022-08-03 17:00:00,QKC/BTC,0.000000496,0.000000496,0.0000004915,0.0000004915,11.1008,0.0000054823781
1659542400,2022-08-03 16:00:00,QKC/BTC,0.0000004958,0.0000004958,0.0000004901,0.0000004901,1874.5704,0.00092022314148
1659538800,2022-08-03 15:00:00,QKC/BTC,0.000000496,0.000000496,0.00000049,0.0000004959,16.8692,0.00000834575775
1659535200,2022-08-03 14:00:00,QKC/BTC,0.0000004959,0.0000005012,0.0000004902,0.0000004902,268694.0668,0.13304571213607
1659531600,2022-08-03 13:00:00,QKC/BTC,0.000000496,0.000000496,0.0000004902,0.0000004958,2536.332,0.0012433503418
1659528000,2022-08-03 12:00:00,QKC/BTC,0.0000004959,0.000000496,0.0000004902,0.000000496,450.0264,0.00022226327045
1659524400,2022-08-03 11:00:00,QKC/BTC,0.0000004929,0.000000496,0.0000004929,0.000000496,583.5675,0.00028766467205
1659520800,2022-08-03 10:00:00,QKC/BTC,0.000000496,0.000000499,0.0000004905,0.000000499,9195.8864,0.00452661546134
1659517200,2022-08-03 09:00:00,QKC/BTC,0.0000004974,0.0000004974,0.0000004974,0.0000004974,11.471,0.0000057056754
1659513600,2022-08-03 08:00:00,QKC/BTC,0.0000005052,0.0000005052,0.0000004991,0.0000005022,581.9638,0.00029048617901
1659510000,2022-08-03 07:00:00,QKC/BTC,0.0000005039,0.0000005052,0.0000005001,0.0000005001,117735.0626,0.05887939980607
1659506400,2022-08-03 06:00:00,QKC/BTC,0.0000005049,0.0000005052,0.0000005049,0.0000005052,545.946,0.0002756953841
1659502800,2022-08-03 05:00:00,QKC/BTC,0.0000005083,0.0000005083,0.0000004992,0.0000005053,40149.2256,0.02010139398101
1659499200,2022-08-03 04:00:00,QKC/BTC,0.0000005144,0.00000052,0.0000005053,0.0000005053,472677.5046,0.24498332132334
1659495600,2022-08-03 03:00:00,QKC/BTC,0.00000051,0.0000005144,0.00000051,0.0000005144,37.7287,0.0000193015254
1659492000,2022-08-03 02:00:00,QKC/BTC,0.0000005121,0.0000005151,0.00000051,0.0000005144,42966.6131,0.02194535840715
1659488400,2022-08-03 01:00:00,QKC/BTC,0.0000005518,0.0000005518,0.0000005177,0.0000005194,887536.2749,0.47407471232928
1659484800,2022-08-03 00:00:00,QKC/BTC,0.0000005022,0.00000057,0.0000005022,0.0000005549,1050092.1258,0.58211349136659
1659481200,2022-08-02 23:00:00,QKC/BTC,0.000000496,0.000000496,0.000000496,0.000000496,0,0
1659477600,2022-08-02 22:00:00,QKC/BTC,0.0000005022,0.0000005022,0.000000496,0.000000496,735.8602,0.00036668810288
1659474000,2022-08-02 21:00:00,QKC/BTC,0.0000005022,0.0000005022,0.0000005022,0.0000005022,23.12,0.000011610864
1659470400,2022-08-02 20:00:00,QKC/BTC,0.0000004991,0.0000004991,0.0000004961,0.0000004961,530.0922,0.00026424089412
1659466800,2022-08-02 19:00:00,QKC/BTC,0.0000005084,0.0000005084,0.0000004991,0.0000004991,867.1145,0.00043784512417
1659463200,2022-08-02 18:00:00,QKC/BTC,0.0000005022,0.0000005022,0.0000005022,0.0000005022,0,0
1659459600,2022-08-02 17:00:00,QKC/BTC,0.000000496,0.0000005084,0.00000049,0.0000005022,6737.8676,0.00337064142052
1659456000,2022-08-02 16:00:00,QKC/BTC,0.0000004898,0.000000496,0.0000004898,0.000000496,433.1483,0.00021464022234
1659452400,2022-08-02 15:00:00,QKC/BTC,0.0000004898,0.0000004977,0.0000004898,0.0000004898,1631.3935,0.00080614782322
1659448800,2022-08-02 14:00:00,QKC/BTC,0.0000004867,0.0000004929,0.0000004837,0.0000004929,956.1918,0.00046916269316
1659445200,2022-08-02 13:00:00,QKC/BTC,0.0000004929,0.0000004929,0.0000004867,0.0000004929,267.9251,0.00013092134799
1659441600,2022-08-02 12:00:00,QKC/BTC,0.0000004867,0.0000004929,0.0000004867,0.0000004929,306.7325,0.00014930163859
1659438000,2022-08-02 11:00:00,QKC/BTC,0.0000004852,0.0000004929,0.0000004852,0.0000004929,654.9064,0.00032100120872
1659434400,2022-08-02 10:00:00,QKC/BTC,0.0000004867,0.0000004898,0.0000004867,0.0000004898,2676.8484,0.00130292458058
1659430800,2022-08-02 09:00:00,QKC/BTC,0.000000496,0.000000496,0.0000004805,0.0000004867,5730.9874,0.00277088388385
1659427200,2022-08-02 08:00:00,QKC/BTC,0.0000004929,0.0000004929,0.0000004929,0.0000004929,54.0423,0.00002663744967
1659423600,2022-08-02 07:00:00,QKC/BTC,0.0000004929,0.0000004977,0.0000004929,0.0000004929,497.5007,0.00024524262591
1659420000,2022-08-02 06:00:00,QKC/BTC,0.00000049,0.000000496,0.00000049,0.000000496,2761.9742,0.0013693126388
1659416400,2022-08-02 05:00:00,QKC/BTC,0.00000049,0.000000496,0.00000049,0.000000496,1080.9197,0.0005310746084
1659412800,2022-08-02 04:00:00,QKC/BTC,0.000000496,0.000000496,0.0000004928,0.000000496,2199.1057,0.00108534329508
1659409200,2022-08-02 03:00:00,QKC/BTC,0.0000005053,0.0000005053,0.0000004991,0.0000004999,7710.3842,0.00385821187127
1659405600,2022-08-02 02:00:00,QKC/BTC,0.0000005169,0.0000005169,0.0000005,0.00000051,133084.9399,0.06692581488922
1659402000,2022-08-02 01:00:00,QKC/BTC,0.0000005115,0.0000005176,0.0000005115,0.0000005176,292.4003,0.00014963599127
1659398400,2022-08-02 00:00:00,QKC/BTC,0.0000005176,0.0000005176,0.0000005176,0.0000005176,22.3358,0.00001156101008
1659394800,2022-08-01 23:00:00,QKC/BTC,0.0000005146,0.0000005199,0.0000005115,0.0000005115,242.4445,0.00012451528653
1659391200,2022-08-01 22:00:00,QKC/BTC,0.0000005146,0.00000052,0.0000005146,0.0000005146,15.8023,0.00000817112266
1659387600,2022-08-01 21:00:00,QKC/BTC,0.0000005146,0.0000005208,0.0000005146,0.0000005146,1870.7236,0.00096640417662
1659384000,2022-08-01 20:00:00,QKC/BTC,0.0000005111,0.00000052,0.0000005103,0.0000005103,3978.6142,0.00204329385722
1659380400,2022-08-01 19:00:00,QKC/BTC,0.0000005115,0.0000005207,0.00000051,0.00000051,13554.6975,0.00701715358395
1659376800,2022-08-01 18:00:00,QKC/BTC,0.0000005,0.0000005177,0.0000005,0.0000005169,6492.8445,0.00329398078519
1659373200,2022-08-01 17:00:00,QKC/BTC,0.0000005053,0.0000005053,0.0000005053,0.0000005053,438.3136,0.00022147986208
1659369600,2022-08-01 16:00:00,QKC/BTC,0.0000005053,0.0000005053,0.0000005,0.0000005,87390.665,0.04370288142447
1659366000,2022-08-01 15:00:00,QKC/BTC,0.0000005022,0.0000005053,0.0000004963,0.0000005003,21911.9567,0.01095950813575
1659362400,2022-08-01 14:00:00,QKC/BTC,0.0000004991,0.0000005021,0.0000004991,0.0000005021,369.8048,0.00018486769288
1659358800,2022-08-01 13:00:00,QKC/BTC,0.000000515,0.000000515,0.000000496,0.0000005052,125365.9947,0.06390991041671
1659355200,2022-08-01 12:00:00,QKC/BTC,0.0000005116,0.0000005239,0.0000005116,0.0000005177,2998.8453,0.0015417587263
1659351600,2022-08-01 11:00:00,QKC/BTC,0.0000005053,0.0000005208,0.0000005053,0.0000005115,31943.156,0.01655194782464
1659348000,2022-08-01 10:00:00,QKC/BTC,0.0000004903,0.0000005115,0.0000004903,0.0000005053,211825.0095,0.10760484888113
1659344400,2022-08-01 09:00:00,QKC/BTC,0.0000005,0.0000005,0.0000004961,0.0000004961,2837.2348,0.00140761337762
1659340800,2022-08-01 08:00:00,QKC/BTC,0.0000004991,0.0000005003,0.0000004896,0.0000005,66229.9037,0.03306201393694
1659337200,2022-08-01 07:00:00,QKC/BTC,0.0000004991,0.0000004991,0.0000004991,0.0000004991,27.2435,0.00001359723085
1659333600,2022-08-01 06:00:00,QKC/BTC,0.0000004929,0.0000004929,0.0000004929,0.0000004929,37.0077,0.00001824109533
1659330000,2022-08-01 05:00:00,QKC/BTC,0.0000004898,0.000000498,0.0000004898,0.0000004929,80953.2756,0.04027193415323
1659326400,2022-08-01 04:00:00,QKC/BTC,0.00000048,0.0000004867,0.00000048,0.0000004836,1923.3912,0.00093005715573
1659322800,2022-08-01 03:00:00,QKC/BTC,0.0000004765,0.0000004867,0.0000004704,0.0000004805,80174.8343,0.03833693376223
1659319200,2022-08-01 02:00:00,QKC/BTC,0.000000479,0.0000004799,0.000000477,0.000000477,4906.3781,0.0023499316057
1659315600,2022-08-01 01:00:00,QKC/BTC,0.0000004759,0.0000004789,0.0000004756,0.0000004756,562.3953,0.00026751016344
1659312000,2022-08-01 00:00:00,QKC/BTC,0.0000004789,0.0000004789,0.0000004748,0.0000004748,144.6755,0.00006923639797
1659308400,2022-07-31 23:00:00,QKC/BTC,0.0000004694,0.000000479,0.0000004681,0.000000479,3756.7985,0.00179382630542
1659304800,2022-07-31 22:00:00,QKC/BTC,0.0000004743,0.0000004743,0.0000004743,0.0000004743,16.5724,0.00000786028932
1659301200,2022-07-31 21:00:00,QKC/BTC,0.0000004713,0.0000004743,0.0000004713,0.0000004743,6546.2952,0.00308527530006
1659297600,2022-07-31 20:00:00,QKC/BTC,0.0000004713,0.0000004713,0.0000004713,0.0000004713,188.2233,0.00008870964129
1659294000,2022-07-31 19:00:00,QKC/BTC,0.0000004713,0.0000004713,0.000000468,0.0000004712,62177.249,0.02911523038499
1659290400,2022-07-31 18:00:00,QKC/BTC,0.0000004756,0.0000004773,0.00000047,0.0000004773,1923.7914,0.00090835083718
1659286800,2022-07-31 17:00:00,QKC/BTC,0.0000004744,0.0000004744,0.0000004744,0.0000004744,319.2556,0.00015145485664
1659283200,2022-07-31 16:00:00,QKC/BTC,0.0000004743,0.0000004743,0.0000004743,0.0000004743,199.4523,0.00009460022589
1659279600,2022-07-31 15:00:00,QKC/BTC,0.0000004743,0.0000004804,0.0000004743,0.0000004804,22580.5552,0.01077091854157
1659276000,2022-07-31 14:00:00,QKC/BTC,0.0000004712,0.0000004712,0.00000047,0.00000047,813.3452,0.0003824609824
1659272400,2022-07-31 13:00:00,QKC/BTC,0.000000466,0.00000048,0.000000466,0.0000004712,1138972.2596,0.53917634154654
1659268800,2022-07-31 12:00:00,QKC/BTC,0.00000045,0.000000466,0.00000045,0.0000004619,203611.2201,0.09240033353208
1659265200,2022-07-31 11:00:00,QKC/BTC,0.0000004557,0.0000004557,0.0000004557,0.0000004557,0,0
1659261600,2022-07-31 10:00:00,QKC/BTC,0.0000004526,0.0000004557,0.0000004526,0.0000004557,573.518,0.00026094484887
1659258000,2022-07-31 09:00:00,QKC/BTC,0.0000004526,0.0000004526,0.0000004526,0.0000004526,4678.1088,0.00211731204288
1659254400,2022-07-31 08:00:00,QKC/BTC,0.0000004433,0.0000004526,0.0000004433,0.0000004526,3904.971,0.0017656986479
1659250800,2022-07-31 07:00:00,QKC/BTC,0.0000004495,0.0000004495,0.0000004495,0.0000004495,52.7486,0.0000237104957
1659247200,2022-07-31 06:00:00,QKC/BTC,0.0000004511,0.0000004511,0.0000004464,0.0000004495,403.7712,0.00018026799692
1659243600,2022-07-31 05:00:00,QKC/BTC,0.0000004435,0.0000004557,0.0000004435,0.0000004464,1737.9675,0.00078005969167
1659240000,2022-07-31 04:00:00,QKC/BTC,0.0000004435,0.0000004495,0.0000004435,0.0000004495,165.9897,0.00007387140975
1659236400,2022-07-31 03:00:00,QKC/BTC,0.0000004495,0.0000004495,0.0000004495,0.0000004495,232.4101,0.00010446833995
1659232800,2022-07-31 02:00:00,QKC/BTC,0.000000452,0.000000452,0.0000004278,0.0000004433,1521067.6438,0.66826343127934
1659229200,2022-07-31 01:00:00,QKC/BTC,0.0000004521,0.0000004521,0.0000004521,0.0000004521,0,0
1659225600,2022-07-31 00:00:00,QKC/BTC,0.0000004521,0.0000004521,0.0000004521,0.0000004521,0,0
1659222000,2022-07-30 23:00:00,QKC/BTC,0.0000004521,0.0000004521,0.0000004521,0.0000004521,16.5708,0.00000749165868
1659218400,2022-07-30 22:00:00,QKC/BTC,0.000000452,0.000000452,0.000000452,0.000000452,304.1651,0.0001374826252
1659214800,2022-07-30 21:00:00,QKC/BTC,0.000000452,0.0000004557,0.000000452,0.000000452,329.045,0.0001487583063
1659211200,2022-07-30 20:00:00,QKC/BTC,0.0000004525,0.0000004525,0.0000004525,0.0000004525,309.0885,0.00013986254625
1659207600,2022-07-30 19:00:00,QKC/BTC,0.0000004525,0.0000004525,0.0000004525,0.0000004525,690.9115,0.00031263745375
1659204000,2022-07-30 18:00:00,QKC/BTC,0.00000045,0.0000004526,0.00000045,0.00000045,390.0742,0.00017554479308
1659200400,2022-07-30 17:00:00,QKC/BTC,0.00000045,0.0000004526,0.00000045,0.00000045,107918.8275,0.04882460299642
1659196800,2022-07-30 16:00:00,QKC/BTC,0.0000004481,0.00000045,0.0000004438,0.00000045,13065.1897,0.00585996708088
1659193200,2022-07-30 15:00:00,QKC/BTC,0.0000004438,0.0000004438,0.0000004438,0.0000004438,481.9991,0.00021391120058
1659189600,2022-07-30 14:00:00,QKC/BTC,0.0000004438,0.0000004438,0.0000004438,0.0000004438,1060.8172,0.00047079067336
1659186000,2022-07-30 13:00:00,QKC/BTC,0.0000004494,0.0000004494,0.0000004438,0.0000004438,1078.8302,0.00047889236108
1659182400,2022-07-30 12:00:00,QKC/BTC,0.0000004438,0.0000004438,0.0000004438,0.0000004438,0,0
1659178800,2022-07-30 11:00:00,QKC/BTC,0.0000004493,0.0000004525,0.0000004438,0.0000004438,12254.6423,0.00544021476802
1659175200,2022-07-30 10:00:00,QKC/BTC,0.00000045,0.00000045,0.00000045,0.00000045,31.5653,0.000014204385
1659171600,2022-07-30 09:00:00,QKC/BTC,0.0000004525,0.0000004525,0.0000004464,0.0000004464,4914.4931,0.0022089846095
1659168000,2022-07-30 08:00:00,QKC/BTC,0.0000004525,0.0000004525,0.0000004525,0.0000004525,994.5241,0.00045002215525
1659164400,2022-07-30 07:00:00,QKC/BTC,0.0000004526,0.0000004526,0.0000004439,0.0000004525,27892.7196,0.0123979288229
1659160800,2022-07-30 06:00:00,QKC/BTC,0.000000444,0.0000004495,0.000000444,0.0000004495,771.6016,0.00034521698805
1659157200,2022-07-30 05:00:00,QKC/BTC,0.0000004495,0.0000004495,0.000000444,0.0000004495,315.025,0.0001399711824
1659153600,2022-07-30 04:00:00,QKC/BTC,0.0000004464,0.0000004464,0.0000004439,0.0000004441,451.7852,0.00020098618982
1659150000,2022-07-30 03:00:00,QKC/BTC,0.0000004464,0.0000004464,0.0000004464,0.0000004464,2.487,0.0000011101968
1659146400,2022-07-30 02:00:00,QKC/BTC,0.0000004526,0.0000004526,0.0000004464,0.0000004464,265.1475,0.00011865034364
1659142800,2022-07-30 01:00:00,QKC/BTC,0.0000004464,0.0000004464,0.0000004464,0.0000004464,2.7931,0.00000124683984
1659139200,2022-07-30 00:00:00,QKC/BTC,0.0000004471,0.0000004526,0.0000004469,0.0000004526,5130.1217,0.00229328337366
1659135600,2022-07-29 23:00:00,QKC/BTC,0.0000004525,0.0000004525,0.0000004471,0.0000004471,739.7074,0.00033463871962
1659132000,2022-07-29 22:00:00,QKC/BTC,0.0000004495,0.0000004495,0.0000004465,0.0000004465,298.9365,0.00013352720805
1659128400,2022-07-29 21:00:00,QKC/BTC,0.0000004464,0.0000004464,0.0000004464,0.0000004464,85.995,0.000038388168
1659124800,2022-07-29 20:00:00,QKC/BTC,0.0000004418,0.0000004526,0.0000004418,0.0000004464,934.9296,0.00041947920685
1659121200,2022-07-29 19:00:00,QKC/BTC,0.0000004405,0.0000004464,0.0000004405,0.0000004464,8.0698,0.00000358256422
1659117600,2022-07-29 18:00:00,QKC/BTC,0.0000004464,0.0000004464,0.0000004403,0.0000004464,34821.0835,0.01533938737847
1659114000,2022-07-29 17:00:00,QKC/BTC,0.0000004402,0.0000004403,0.0000004402,0.0000004403,81.5456,0.00003589686037
1659110400,2022-07-29 16:00:00,QKC/BTC,0.0000004433,0.0000004464,0.0000004403,0.0000004464,19340.8603,0.00852122088164
1659106800,2022-07-29 15:00:00,QKC/BTC,0.0000004399,0.0000004598,0.0000004399,0.0000004402,489955.7109,0.22037777432505
1659103200,2022-07-29 14:00:00,QKC/BTC,0.0000004352,0.0000004399,0.0000004352,0.0000004399,42.0815,0.00001847501065
1659099600,2022-07-29 13:00:00,QKC/BTC,0.0000004371,0.00000044,0.0000004347,0.0000004347,46.8508,0.00002047294997
1659096000,2022-07-29 12:00:00,QKC/BTC,0.0000004378,0.0000004525,0.0000004319,0.0000004371,84357.3984,0.03780264315123
1659092400,2022-07-29 11:00:00,QKC/BTC,0.0000004368,0.00000044,0.0000004362,0.0000004389,12671.6904,0.00553716564772
1659088800,2022-07-29 10:00:00,QKC/BTC,0.00000044,0.0000004402,0.0000004323,0.0000004357,23614.0276,0.01022345142644
1659085200,2022-07-29 09:00:00,QKC/BTC,0.0000004476,0.0000004536,0.0000004302,0.00000044,1216984.4322,0.54129500264035
1659081600,2022-07-29 08:00:00,QKC/BTC,0.0000004557,0.0000004557,0.0000004482,0.0000004488,33780.9127,0.01517609307737
1659078000,2022-07-29 07:00:00,QKC/BTC,0.00000045,0.00000045,0.00000045,0.00000045,48.1901,0.000021685545
1659074400,2022-07-29 06:00:00,QKC/BTC,0.0000004508,0.00000048,0.00000045,0.00000045,1127423.2811,0.53106472735147
1659070800,2022-07-29 05:00:00,QKC/BTC,0.0000004631,0.0000004631,0.0000004631,0.0000004631,6.5353,0.00000302649743
1659067200,2022-07-29 04:00:00,QKC/BTC,0.0000004503,0.0000004666,0.0000004503,0.0000004503,1076.8931,0.00048541464916
1659063600,2022-07-29 03:00:00,QKC/BTC,0.0000004549,0.0000004667,0.0000004503,0.0000004667,33.5895,0.00001521239063
1659060000,2022-07-29 02:00:00,QKC/BTC,0.0000004556,0.0000004556,0.0000004556,0.0000004556,34.965,0.000015930054
1659056400,2022-07-29 01:00:00,QKC/BTC,0.0000004536,0.0000004615,0.00000045,0.0000004615,73.7608,0.00003337646852
1659052800,2022-07-29 00:00:00,QKC/BTC,0.000000454,0.0000004612,0.000000454,0.0000004612,529.2612,0.00024363080856
1659049200,2022-07-28 23:00:00,QKC/BTC,0.0000004511,0.000000467,0.0000004504,0.0000004504,1920.8613,0.00086522732957
1659045600,2022-07-28 22:00:00,QKC/BTC,0.0000004609,0.0000004609,0.0000004609,0.0000004609,58.2398,0.00002684272382
1659042000,2022-07-28 21:00:00,QKC/BTC,0.0000004504,0.0000004514,0.0000004504,0.0000004514,488.4726,0.00022048905904
1659038400,2022-07-28 20:00:00,QKC/BTC,0.0000004515,0.0000004641,0.0000004515,0.0000004641,10617.2009,0.00486942496518
1659034800,2022-07-28 19:00:00,QKC/BTC,0.0000004526,0.0000004526,0.0000004526,0.0000004526,0,0
1659031200,2022-07-28 18:00:00,QKC/BTC,0.0000004526,0.0000004526,0.0000004526,0.0000004526,0,0
1659027600,2022-07-28 17:00:00,QKC/BTC,0.0000004526,0.0000004526,0.0000004526,0.0000004526,2.5815,0.0000011683869
1659024000,2022-07-28 16:00:00,QKC/BTC,0.0000004598,0.0000004599,0.0000004598,0.0000004599,10.1511,0.00000466823924
1659020400,2022-07-28 15:00:00,QKC/BTC,0.0000004535,0.00000046,0.0000004535,0.0000004597,42551.8535,0.01957002638366
1659016800,2022-07-28 14:00:00,QKC/BTC,0.0000004598,0.0000004598,0.00000045,0.0000004501,136.8624,0.00006172022111
1659013200,2022-07-28 13:00:00,QKC/BTC,0.00000045,0.0000004597,0.00000045,0.0000004507,9072.3097,0.00416952620346
