https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EDG,Volume USDT
1644192000,2022-02-07 00:00:00,EDG/USDT,0.004854,0.00604,0.004806,0.005084,18054470.60019055,98038.81697179560054
1644105600,2022-02-06 00:00:00,EDG/USDT,0.004689,0.004974,0.004575,0.004898,9081972.11789246,42923.68855737368301
1644019200,2022-02-05 00:00:00,EDG/USDT,0.004906,0.004954,0.004594,0.004674,5619433.38843827,26928.4524182540232
1643932800,2022-02-04 00:00:00,EDG/USDT,0.004329,0.005268,0.004091,0.00488,18283000.69697169,83344.21545372733107
1643846400,2022-02-03 00:00:00,EDG/USDT,0.004612,0.004656,0.004136,0.004329,5855070.4917916,25434.82831358119075
1643760000,2022-02-02 00:00:00,EDG/USDT,0.00492,0.004945,0.004587,0.004615,7764290.25303049,36801.99011353956709
1643673600,2022-02-01 00:00:00,EDG/USDT,0.004696,0.005128,0.004658,0.004954,12018682.11635712,58461.91804864448122
1643587200,2022-01-31 00:00:00,EDG/USDT,0.004854,0.00599,0.004546,0.004696,19746215.64826485,97828.00461553052816
1643500800,2022-01-30 00:00:00,EDG/USDT,0.005043,0.005102,0.00481,0.004854,2520848.0314544,12446.69401640924924
1643414400,2022-01-29 00:00:00,EDG/USDT,0.005075,0.005172,0.005,0.005035,5241435.84031254,26531.28039841123433
1643328000,2022-01-28 00:00:00,EDG/USDT,0.004967,0.005387,0.004774,0.005067,5882717.0133113,29190.76302512865824
1643241600,2022-01-27 00:00:00,EDG/USDT,0.004649,0.005744,0.004507,0.005,10208261.67329134,49681.3519361806927
1643155200,2022-01-26 00:00:00,EDG/USDT,0.004563,0.005358,0.004547,0.004639,17019191.07987075,83669.87345592693066
1643068800,2022-01-25 00:00:00,EDG/USDT,0.004199,0.00521,0.004166,0.004567,27597226.2497838,130289.97465973181209
1642982400,2022-01-24 00:00:00,EDG/USDT,0.004715,0.004723,0.003759,0.004189,9349683.45150502,39081.11078442343702
1642896000,2022-01-23 00:00:00,EDG/USDT,0.004459,0.004769,0.004401,0.004701,9580293.32915872,43838.02655598910002
1642809600,2022-01-22 00:00:00,EDG/USDT,0.004904,0.004979,0.00428,0.004459,8326510.374385,38739.17371787475101
1642723200,2022-01-21 00:00:00,EDG/USDT,0.005735,0.005884,0.004853,0.004905,24306016.65680759,133121.87875432934991
1642636800,2022-01-20 00:00:00,EDG/USDT,0.005832,0.006446,0.005592,0.005764,17685368.79917766,105357.9494488652144
1642550400,2022-01-19 00:00:00,EDG/USDT,0.00599,0.006148,0.0058,0.005849,10691788.45909695,64134.57486190703878
1642464000,2022-01-18 00:00:00,EDG/USDT,0.00713,0.007157,0.005491,0.006,28022974.13373416,174688.43558113550458
1642377600,2022-01-17 00:00:00,EDG/USDT,0.00716,0.007223,0.007001,0.00713,4386529.9189554,31082.76310410328955
1642291200,2022-01-16 00:00:00,EDG/USDT,0.007301,0.007399,0.007013,0.00716,8277819.42927412,59012.74733563532441
1642204800,2022-01-15 00:00:00,EDG/USDT,0.006911,0.0078,0.0069,0.0073,11018520.98080315,80152.87004035086389
1642118400,2022-01-14 00:00:00,EDG/USDT,0.007309,0.007309,0.006674,0.006911,13150654.2848842,91446.51583625071461
1642032000,2022-01-13 00:00:00,EDG/USDT,0.007842,0.008534,0.007283,0.0073,9375896.92396794,72245.08223509933023
1641945600,2022-01-12 00:00:00,EDG/USDT,0.006885,0.008175,0.006591,0.007861,14884138.87101072,109436.77635088184397
1641859200,2022-01-11 00:00:00,EDG/USDT,0.006714,0.006988,0.006445,0.006885,10746928.93436385,71677.3112433187933
1641772800,2022-01-10 00:00:00,EDG/USDT,0.007669,0.0082,0.006555,0.006677,22261578.38445027,156056.02347011762872
1641686400,2022-01-09 00:00:00,EDG/USDT,0.006731,0.00782,0.0067,0.007668,8290184.76580106,57867.56382199657691
1641600000,2022-01-08 00:00:00,EDG/USDT,0.006795,0.007197,0.0067,0.006741,5732633.14762606,39320.14797655126763
1641513600,2022-01-07 00:00:00,EDG/USDT,0.0072,0.007212,0.00675,0.00678,6108501.73014106,42516.43935760709847
1641427200,2022-01-06 00:00:00,EDG/USDT,0.007833,0.007838,0.0071,0.0072,6409702.67334495,47231.24422754420218
1641340800,2022-01-05 00:00:00,EDG/USDT,0.008059,0.008187,0.007235,0.007848,17712913.32693573,138910.17228365057313
1641254400,2022-01-04 00:00:00,EDG/USDT,0.008705,0.008856,0.007874,0.00812,18871295.98744146,155460.14761541770625
1641168000,2022-01-03 00:00:00,EDG/USDT,0.007586,0.011,0.007369,0.008746,78558762.17842355,713661.58352286900056
1641081600,2022-01-02 00:00:00,EDG/USDT,0.007029,0.008042,0.0067,0.007573,17186107.48053295,123525.44095942005579
1640995200,2022-01-01 00:00:00,EDG/USDT,0.006417,0.00741,0.006318,0.007017,8808497.15242911,59313.62959372355466
1640908800,2021-12-31 00:00:00,EDG/USDT,0.006918,0.006931,0.005928,0.006428,23312371.13133165,151010.06174936321518
1640822400,2021-12-30 00:00:00,EDG/USDT,0.007199,0.007294,0.00684,0.006918,7846558.66798768,55246.90864056214537
1640736000,2021-12-29 00:00:00,EDG/USDT,0.007243,0.0076,0.007099,0.007197,6928157.11656582,50329.89462331241173
1640649600,2021-12-28 00:00:00,EDG/USDT,0.008556,0.00876,0.007129,0.007239,10425024.68651532,80887.6225330320537
