https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume FORTH,Volume USDT
1660928400,2022-08-19 17:00:00,FORTH/USDT,4.5853,4.5875,4.5082,4.5082,64.9865,295.4310633
1660924800,2022-08-19 16:00:00,FORTH/USDT,4.4737,4.6285,4.4737,4.5974,419.6264,1907.93327964
1660921200,2022-08-19 15:00:00,FORTH/USDT,4.5037,4.5037,4.4392,4.4714,133.9155,598.01582405
1660917600,2022-08-19 14:00:00,FORTH/USDT,4.5199,4.541,4.5063,4.5069,503.1799,2276.27997228
1660914000,2022-08-19 13:00:00,FORTH/USDT,4.5525,4.5525,4.5026,4.5111,460.1771,2084.24274343
1660910400,2022-08-19 12:00:00,FORTH/USDT,4.4881,4.5759,4.3834,4.5759,664.5498,2970.99107456
1660906800,2022-08-19 11:00:00,FORTH/USDT,4.4493,4.544,4.403,4.4875,1004.9889,4489.25693112
1660903200,2022-08-19 10:00:00,FORTH/USDT,4.5199,4.5305,4.4247,4.4502,243.7297,1093.40471082
1660899600,2022-08-19 09:00:00,FORTH/USDT,4.5227,4.5525,4.5082,4.5362,53.8113,244.37084315
1660896000,2022-08-19 08:00:00,FORTH/USDT,4.5525,4.5525,4.4964,4.5199,729.4878,3303.04639886
1660892400,2022-08-19 07:00:00,FORTH/USDT,4.5772,4.62,4.5412,4.5774,2095.2996,9659.17117734
1660888800,2022-08-19 06:00:00,FORTH/USDT,4.753,4.753,4.5427,4.5673,580.387,2671.16635038
1660885200,2022-08-19 05:00:00,FORTH/USDT,4.7745,4.7937,4.753,4.7775,130.5297,623.3969022
1660881600,2022-08-19 04:00:00,FORTH/USDT,4.72,4.7701,4.7126,4.7622,78.7302,371.89159416
1660878000,2022-08-19 03:00:00,FORTH/USDT,4.8222,4.8392,4.7324,4.744,271.3448,1291.35592125
1660874400,2022-08-19 02:00:00,FORTH/USDT,4.8045,4.8377,4.7924,4.8122,333.2251,1607.27519941
1660870800,2022-08-19 01:00:00,FORTH/USDT,4.8801,4.8801,4.7807,4.7823,738.0122,3545.76598035
1660867200,2022-08-19 00:00:00,FORTH/USDT,5.1656,5.1656,4.875,4.8779,1107.6544,5529.99922141
1660863600,2022-08-18 23:00:00,FORTH/USDT,5.3017,5.3017,5.1292,5.1743,1672.5895,8645.58588235
1660860000,2022-08-18 22:00:00,FORTH/USDT,5.3516,5.3551,5.3099,5.3099,21.7946,115.78418113
1660856400,2022-08-18 21:00:00,FORTH/USDT,5.3713,5.3713,5.3516,5.3516,0.0824,0.4417362
1660852800,2022-08-18 20:00:00,FORTH/USDT,5.3442,5.3709,5.3442,5.3709,0.4086,2.189224
1660849200,2022-08-18 19:00:00,FORTH/USDT,5.3709,5.3716,5.3513,5.3516,0.641,3.43474458
1660845600,2022-08-18 18:00:00,FORTH/USDT,5.3812,5.3812,5.3516,5.3629,0.625,3.35098564
1660842000,2022-08-18 17:00:00,FORTH/USDT,5.3433,5.4315,5.3433,5.3709,237.1882,1278.3169645
1660838400,2022-08-18 16:00:00,FORTH/USDT,5.5474,5.5811,5.3362,5.3362,723.6219,3951.89763052
1660834800,2022-08-18 15:00:00,FORTH/USDT,5.344,5.5709,5.3314,5.5709,2106.6654,11474.42382962
1660831200,2022-08-18 14:00:00,FORTH/USDT,5.3613,5.3613,5.3324,5.344,60.2005,321.7244193
1660827600,2022-08-18 13:00:00,FORTH/USDT,5.3439,5.3701,5.3324,5.3604,359.9545,1927.15599579
1660824000,2022-08-18 12:00:00,FORTH/USDT,5.3313,5.3362,5.2889,5.3362,624.7388,3310.56851824
1660820400,2022-08-18 11:00:00,FORTH/USDT,5.2209,5.3439,5.2186,5.3439,518.7223,2743.07981135
1660816800,2022-08-18 10:00:00,FORTH/USDT,5.249,5.2919,5.228,5.228,378.2197,1987.87288151
1660813200,2022-08-18 09:00:00,FORTH/USDT,5.2186,5.24,5.1963,5.24,1116.8945,5816.8861076
1660809600,2022-08-18 08:00:00,FORTH/USDT,5.2374,5.2384,5.2,5.2267,192.0117,1003.47211278
1660806000,2022-08-18 07:00:00,FORTH/USDT,5.1812,5.2591,5.1716,5.2591,389.9051,2035.46505737
1660802400,2022-08-18 06:00:00,FORTH/USDT,5.2771,5.2771,5.1816,5.1816,315.8271,1646.94805837
1660798800,2022-08-18 05:00:00,FORTH/USDT,5.2514,5.2898,5.2514,5.2894,30.072,158.26169595
1660795200,2022-08-18 04:00:00,FORTH/USDT,5.2752,5.2771,5.2414,5.2514,98.1813,517.17879236
1660791600,2022-08-18 03:00:00,FORTH/USDT,5.2752,5.2752,5.2415,5.2572,39.9478,209.67597362
1660788000,2022-08-18 02:00:00,FORTH/USDT,5.2371,5.3,5.2371,5.2752,155.7312,822.80430557
1660784400,2022-08-18 01:00:00,FORTH/USDT,5.2215,5.2387,5.2215,5.2387,0.6992,3.6548857
1660780800,2022-08-18 00:00:00,FORTH/USDT,5.2115,5.2115,5.2016,5.2115,0.1228,0.63918515
1660777200,2022-08-17 23:00:00,FORTH/USDT,5.1815,5.237,5.1815,5.2313,190.6071,994.15424031
1660773600,2022-08-17 22:00:00,FORTH/USDT,5.2327,5.2346,5.1816,5.2036,177.7536,927.15519829
1660770000,2022-08-17 21:00:00,FORTH/USDT,5.3114,5.3114,5.1916,5.2186,504.9644,2640.96802284
1660766400,2022-08-17 20:00:00,FORTH/USDT,5.315,5.3324,5.2886,5.3254,25.7705,136.6919774
1660762800,2022-08-17 19:00:00,FORTH/USDT,5.4074,5.4074,5.3113,5.3145,297.8741,1585.14131406
1660759200,2022-08-17 18:00:00,FORTH/USDT,5.3901,5.4247,5.3815,5.4113,500.409,2702.99414967
1660755600,2022-08-17 17:00:00,FORTH/USDT,5.3516,5.3876,5.3413,5.3632,705.9918,3784.83190472
1660752000,2022-08-17 16:00:00,FORTH/USDT,5.3614,5.3766,5.3314,5.3518,287.6674,1543.14472504
1660748400,2022-08-17 15:00:00,FORTH/USDT,5.3155,5.3709,5.3014,5.3709,290.0098,1541.8005049
1660744800,2022-08-17 14:00:00,FORTH/USDT,5.3286,5.3286,5.2295,5.3155,611.4264,3225.30238081
1660741200,2022-08-17 13:00:00,FORTH/USDT,5.5,5.5147,5.2834,5.3386,1917.4986,10356.12782068
1660737600,2022-08-17 12:00:00,FORTH/USDT,5.6147,5.6148,5.5045,5.5045,182.0261,1008.51851637
1660734000,2022-08-17 11:00:00,FORTH/USDT,5.591,5.6065,5.5909,5.6065,111.5923,623.90715128
1660730400,2022-08-17 10:00:00,FORTH/USDT,5.6208,5.6208,5.5874,5.6081,265.6672,1487.90714406
1660726800,2022-08-17 09:00:00,FORTH/USDT,5.6235,5.6309,5.61,5.6209,2054.9359,11534.27308609
1660723200,2022-08-17 08:00:00,FORTH/USDT,5.6151,5.6505,5.6129,5.6209,325.8408,1833.50910001
1660719600,2022-08-17 07:00:00,FORTH/USDT,5.7099,5.7099,5.6151,5.6273,261.9287,1485.91386141
1660716000,2022-08-17 06:00:00,FORTH/USDT,5.6598,5.7098,5.6514,5.7044,278.861,1579.76466105
1660712400,2022-08-17 05:00:00,FORTH/USDT,5.6737,5.6737,5.6411,5.6411,32.3462,182.81892625
1660708800,2022-08-17 04:00:00,FORTH/USDT,5.7047,5.7097,5.6754,5.6754,8.1819,46.66285191
1660705200,2022-08-17 03:00:00,FORTH/USDT,5.6954,5.7197,5.6909,5.7197,14.5572,82.88034718
1660701600,2022-08-17 02:00:00,FORTH/USDT,5.6908,5.7092,5.6809,5.7065,20.7838,118.59825322
1660698000,2022-08-17 01:00:00,FORTH/USDT,5.7,5.7298,5.6808,5.6914,160.0135,913.93662503
1660694400,2022-08-17 00:00:00,FORTH/USDT,5.6887,5.6997,5.6807,5.6908,45.0933,256.63990069
1660690800,2022-08-16 23:00:00,FORTH/USDT,5.6556,5.6827,5.6556,5.6827,134.1351,762.24417978
1660687200,2022-08-16 22:00:00,FORTH/USDT,5.6858,5.6858,5.6608,5.6752,115.5347,654.5019257
1660683600,2022-08-16 21:00:00,FORTH/USDT,5.6708,5.6796,5.6683,5.6796,16.7178,94.92934407
1660680000,2022-08-16 20:00:00,FORTH/USDT,5.6683,5.6887,5.6683,5.6887,0.3841,2.18175758
1660676400,2022-08-16 19:00:00,FORTH/USDT,5.6408,5.6683,5.6408,5.6607,211.8694,1198.07362589
1660672800,2022-08-16 18:00:00,FORTH/USDT,5.6409,5.6807,5.6408,5.648,103.2951,582.70486052
1660669200,2022-08-16 17:00:00,FORTH/USDT,5.6657,5.6676,5.6409,5.6636,229.5592,1297.36918284
1660665600,2022-08-16 16:00:00,FORTH/USDT,5.6683,5.6683,5.6508,5.6508,244.8834,1383.83685778
1660662000,2022-08-16 15:00:00,FORTH/USDT,5.6827,5.761,5.645,5.671,400.799,2293.8885301
1660658400,2022-08-16 14:00:00,FORTH/USDT,5.6707,5.6962,5.661,5.6683,140.2102,796.59525726
1660654800,2022-08-16 13:00:00,FORTH/USDT,5.6608,5.6887,5.66,5.6887,50.5835,286.780341
1660651200,2022-08-16 12:00:00,FORTH/USDT,5.6707,5.678,5.6608,5.6608,120.6361,683.02672309
1660647600,2022-08-16 11:00:00,FORTH/USDT,5.6807,5.7065,5.6707,5.6909,155.4169,883.10644245
1660644000,2022-08-16 10:00:00,FORTH/USDT,5.6756,5.7053,5.6608,5.7053,126.7833,718.66626433
1660640400,2022-08-16 09:00:00,FORTH/USDT,5.6075,5.7929,5.6075,5.6608,225.5581,1282.0724391
1660636800,2022-08-16 08:00:00,FORTH/USDT,5.6052,5.6052,5.6052,5.6052,0,0
1660633200,2022-08-16 07:00:00,FORTH/USDT,5.6052,5.6052,5.6052,5.6052,0,0
1660629600,2022-08-16 06:00:00,FORTH/USDT,5.597,5.6052,5.597,5.6052,35.3448,198.11424206
1660626000,2022-08-16 05:00:00,FORTH/USDT,5.597,5.5971,5.551,5.5874,456.1965,2535.15797245
1660622400,2022-08-16 04:00:00,FORTH/USDT,5.6411,5.648,5.6,5.6,60.6582,342.12173739
1660618800,2022-08-16 03:00:00,FORTH/USDT,5.6463,5.648,5.6075,5.648,44.6535,251.28884014
1660615200,2022-08-16 02:00:00,FORTH/USDT,5.6683,5.6683,5.6338,5.6609,851.1551,4805.00007373
1660611600,2022-08-16 01:00:00,FORTH/USDT,5.6309,5.6893,5.6309,5.6683,2.508,14.22816838
1660608000,2022-08-16 00:00:00,FORTH/USDT,5.6421,5.6421,5.6038,5.6277,228.9565,1284.20446952
1660604400,2022-08-15 23:00:00,FORTH/USDT,5.648,5.6521,5.6108,5.649,66.0063,372.01094294
1660600800,2022-08-15 22:00:00,FORTH/USDT,5.6744,5.6744,5.6722,5.6722,7.1513,40.57713672
1660597200,2022-08-15 21:00:00,FORTH/USDT,5.6509,5.68,5.6508,5.68,5.6241,31.78519074
1660593600,2022-08-15 20:00:00,FORTH/USDT,5.607,5.672,5.601,5.659,188.0038,1061.47919354
1660590000,2022-08-15 19:00:00,FORTH/USDT,5.6692,5.6692,5.6075,5.6075,69.4187,390.28073802
1660586400,2022-08-15 18:00:00,FORTH/USDT,5.668,5.6698,5.648,5.6508,138.1841,780.89889831
1660582800,2022-08-15 17:00:00,FORTH/USDT,5.7711,5.7781,5.668,5.668,404.5832,2313.12267704
1660579200,2022-08-15 16:00:00,FORTH/USDT,5.7353,5.8089,5.6611,5.7527,1521.3333,8721.71570294
1660575600,2022-08-15 15:00:00,FORTH/USDT,5.593,5.7839,5.5832,5.7108,1068.315,6055.96357514
1660572000,2022-08-15 14:00:00,FORTH/USDT,5.597,5.5975,5.5832,5.5909,230.3311,1287.10979693
1660568400,2022-08-15 13:00:00,FORTH/USDT,5.5474,5.5874,5.5474,5.5874,43.6221,243.0255513
1660564800,2022-08-15 12:00:00,FORTH/USDT,5.5515,5.5714,5.531,5.5709,308.0603,1708.82489627
1660561200,2022-08-15 11:00:00,FORTH/USDT,5.5871,5.6024,5.5515,5.5515,523.4643,2919.67102181
1660557600,2022-08-15 10:00:00,FORTH/USDT,5.6124,5.6125,5.5812,5.5874,145.2591,812.39177491
1660554000,2022-08-15 09:00:00,FORTH/USDT,5.598,5.6124,5.5432,5.6124,179.2693,1000.04671294
1660550400,2022-08-15 08:00:00,FORTH/USDT,5.5474,5.6171,5.5411,5.5874,1016.6658,5668.54315032
1660546800,2022-08-15 07:00:00,FORTH/USDT,5.549,5.5516,5.5011,5.5387,108.7949,600.73514365
1660543200,2022-08-15 06:00:00,FORTH/USDT,5.6683,5.6683,5.5211,5.5568,820.0642,4560.76423551
1660539600,2022-08-15 05:00:00,FORTH/USDT,5.6887,5.7092,5.679,5.679,181.6619,1032.36840964
1660536000,2022-08-15 04:00:00,FORTH/USDT,5.721,5.721,5.6887,5.7092,107.5651,614.27581635
1660532400,2022-08-15 03:00:00,FORTH/USDT,5.6823,5.7493,5.6792,5.7392,677.3803,3864.34193907
1660528800,2022-08-15 02:00:00,FORTH/USDT,5.6392,5.6893,5.6237,5.6823,379.6549,2155.01597263
1660525200,2022-08-15 01:00:00,FORTH/USDT,5.6237,5.6365,5.6135,5.6365,1.8632,10.47651003
1660521600,2022-08-15 00:00:00,FORTH/USDT,5.6441,5.6441,5.5874,5.64,420.7564,2364.13968541
1660518000,2022-08-14 23:00:00,FORTH/USDT,5.6109,5.6528,5.6109,5.6528,64.8003,364.867915
1660514400,2022-08-14 22:00:00,FORTH/USDT,5.6512,5.6512,5.6122,5.6428,248.169,1397.94801222
1660510800,2022-08-14 21:00:00,FORTH/USDT,5.607,5.6866,5.607,5.6512,265.3618,1501.83264604
1660507200,2022-08-14 20:00:00,FORTH/USDT,5.583,5.6,5.5501,5.6,1070.7249,5964.80939603
1660503600,2022-08-14 19:00:00,FORTH/USDT,5.5865,5.6016,5.5805,5.5859,186.2374,1041.58643176
1660500000,2022-08-14 18:00:00,FORTH/USDT,5.6637,5.6637,5.561,5.5854,880.4048,4921.44501082
1660496400,2022-08-14 17:00:00,FORTH/USDT,5.6611,5.679,5.6338,5.6508,1732.9176,9796.91567056
1660492800,2022-08-14 16:00:00,FORTH/USDT,5.7316,5.7316,5.6611,5.6611,496.3096,2834.13297699
1660489200,2022-08-14 15:00:00,FORTH/USDT,5.7401,5.7401,5.7109,5.7259,61.4307,351.64053036
1660485600,2022-08-14 14:00:00,FORTH/USDT,5.7476,5.7711,5.7431,5.7504,621.3039,3571.20150454
1660482000,2022-08-14 13:00:00,FORTH/USDT,5.7856,5.7873,5.7249,5.7448,233.2558,1340.65079898
1660478400,2022-08-14 12:00:00,FORTH/USDT,5.825,5.857,5.7856,5.7856,1081.4796,6305.72399467
1660474800,2022-08-14 11:00:00,FORTH/USDT,5.7462,5.8225,5.7462,5.8225,1199.5309,6951.65700134
1660471200,2022-08-14 10:00:00,FORTH/USDT,5.7399,5.7752,5.7128,5.7307,4450.9394,25514.00254042
1660467600,2022-08-14 09:00:00,FORTH/USDT,5.7919,5.7919,5.7453,5.7671,757.7778,4369.58644086
1660464000,2022-08-14 08:00:00,FORTH/USDT,5.8214,5.8262,5.7924,5.7924,293.8989,1707.28940364
1660460400,2022-08-14 07:00:00,FORTH/USDT,5.88,5.88,5.8105,5.8214,657.324,3828.73875729
1660456800,2022-08-14 06:00:00,FORTH/USDT,5.8353,5.8798,5.8353,5.8798,257.1286,1505.58802941
1660453200,2022-08-14 05:00:00,FORTH/USDT,5.8337,5.8392,5.8195,5.8195,200.2301,1165.35514259
1660449600,2022-08-14 04:00:00,FORTH/USDT,5.8886,5.8886,5.83,5.8339,229.7018,1343.92736417
1660446000,2022-08-14 03:00:00,FORTH/USDT,5.8881,5.8983,5.8606,5.8983,36.0791,211.46131604
1660442400,2022-08-14 02:00:00,FORTH/USDT,5.8337,5.8896,5.804,5.8883,544.8862,3188.20366903
1660438800,2022-08-14 01:00:00,FORTH/USDT,5.8381,5.8645,5.8128,5.8645,577.8444,3373.91662833
1660435200,2022-08-14 00:00:00,FORTH/USDT,5.8683,5.8694,5.8176,5.8381,279.2897,1630.37996799
1660431600,2022-08-13 23:00:00,FORTH/USDT,6.0278,6.0279,5.8423,5.8423,831.8169,4898.81021636
1660428000,2022-08-13 22:00:00,FORTH/USDT,6.0532,6.0532,6.0039,6.0039,815.5194,4933.82676445
1660424400,2022-08-13 21:00:00,FORTH/USDT,5.979,6.0908,5.9598,6.0532,1420.8615,8579.56470703
1660420800,2022-08-13 20:00:00,FORTH/USDT,5.9194,6.125,5.9121,5.9824,706.4076,4236.44253102
1660417200,2022-08-13 19:00:00,FORTH/USDT,5.9886,6.0505,5.9109,5.9109,668.49,4009.15028464
1660413600,2022-08-13 18:00:00,FORTH/USDT,5.9456,6.0803,5.9456,5.9886,3006.702,18035.58778909
1660410000,2022-08-13 17:00:00,FORTH/USDT,5.8983,5.9604,5.8796,5.9456,876.325,5188.12124013
1660406400,2022-08-13 16:00:00,FORTH/USDT,6.0255,6.0908,5.8996,5.9089,1859.9782,11112.68296011
1660402800,2022-08-13 15:00:00,FORTH/USDT,6.1127,6.1429,5.9909,6.0086,2179.7319,13209.65132121
1660399200,2022-08-13 14:00:00,FORTH/USDT,6.1325,6.2009,6.0526,6.1029,4183.6618,25648.57253546
1660395600,2022-08-13 13:00:00,FORTH/USDT,6.2235,6.2799,6.12,6.1325,1815.875,11223.19144531
1660392000,2022-08-13 12:00:00,FORTH/USDT,6.52,6.7535,6.1279,6.2487,5893.4488,37908.22567027
1660388400,2022-08-13 11:00:00,FORTH/USDT,5.76,6.7,5.7504,6.4894,16254.2685,103676.98973401
1660384800,2022-08-13 10:00:00,FORTH/USDT,5.6732,5.8005,5.6732,5.7669,461.3591,2657.6993483
1660381200,2022-08-13 09:00:00,FORTH/USDT,5.6447,5.6928,5.6413,5.6888,287.4488,1628.74432131
1660377600,2022-08-13 08:00:00,FORTH/USDT,5.7132,5.7132,5.6447,5.6592,386.4927,2197.84281421
1660374000,2022-08-13 07:00:00,FORTH/USDT,5.7277,5.7277,5.6907,5.6908,493.6165,2818.72202666
1660370400,2022-08-13 06:00:00,FORTH/USDT,5.7159,5.7315,5.7108,5.7112,828.7576,4744.32428112
1660366800,2022-08-13 05:00:00,FORTH/USDT,5.7183,5.7183,5.7,5.7,3.1702,18.12764409
1660363200,2022-08-13 04:00:00,FORTH/USDT,5.7259,5.7392,5.703,5.7277,17.9863,102.78768078
1660359600,2022-08-13 03:00:00,FORTH/USDT,5.8275,5.8337,5.711,5.7191,146.1506,841.78977244
1660356000,2022-08-13 02:00:00,FORTH/USDT,5.789,5.8128,5.7827,5.8128,186.1624,1079.32507981
1660352400,2022-08-13 01:00:00,FORTH/USDT,5.7599,5.8,5.694,5.8,2338.9459,13375.63113643
1660348800,2022-08-13 00:00:00,FORTH/USDT,5.7711,5.7711,5.6887,5.7546,1383.1577,7898.27694915
1660345200,2022-08-12 23:00:00,FORTH/USDT,5.7569,5.8128,5.72,5.7711,1753.3608,10111.67186453
1660341600,2022-08-12 22:00:00,FORTH/USDT,5.6075,6.05,5.6075,5.7599,11149.7615,65406.2526278
1660338000,2022-08-12 21:00:00,FORTH/USDT,5.6075,5.6159,5.5778,5.5778,312.9955,1746.75046913
1660334400,2022-08-12 20:00:00,FORTH/USDT,5.5874,5.6009,5.5711,5.5711,38.8691,217.01299428
1660330800,2022-08-12 19:00:00,FORTH/USDT,5.5579,5.6277,5.5579,5.6109,8.4271,47.36416146
1660327200,2022-08-12 18:00:00,FORTH/USDT,5.5411,5.5786,5.5388,5.5609,55.5181,308.5868982
1660323600,2022-08-12 17:00:00,FORTH/USDT,5.5275,5.5684,5.5214,5.5392,3.4571,19.19980352
1660320000,2022-08-12 16:00:00,FORTH/USDT,5.5674,5.5683,5.531,5.531,288.535,1597.97247105
1660316400,2022-08-12 15:00:00,FORTH/USDT,5.5524,5.589,5.5416,5.5674,273.2427,1516.33244986
1660312800,2022-08-12 14:00:00,FORTH/USDT,5.5311,5.56,5.5311,5.5412,214.1541,1187.60319527
1660309200,2022-08-12 13:00:00,FORTH/USDT,5.5891,5.5891,5.514,5.5474,1520.892,8425.12962005
1660305600,2022-08-12 12:00:00,FORTH/USDT,5.4864,5.5988,5.4864,5.5988,177.0814,984.67549182
1660302000,2022-08-12 11:00:00,FORTH/USDT,5.5679,5.5679,5.4856,5.5021,168.9924,935.11608871
1660298400,2022-08-12 10:00:00,FORTH/USDT,5.6151,5.6191,5.5791,5.5791,332.5806,1864.16005014
1660294800,2022-08-12 09:00:00,FORTH/USDT,5.6523,5.6523,5.625,5.6292,0.9173,5.17525477
1660291200,2022-08-12 08:00:00,FORTH/USDT,5.7036,5.7109,5.6544,5.6623,1318.4984,7524.91686379
1660287600,2022-08-12 07:00:00,FORTH/USDT,5.6277,5.7036,5.6131,5.7036,317.0206,1805.1728316
1660284000,2022-08-12 06:00:00,FORTH/USDT,5.66,5.66,5.6277,5.6277,1.0679,6.03361521
1660280400,2022-08-12 05:00:00,FORTH/USDT,5.6023,5.668,5.5959,5.6514,84.0045,473.48267477
1660276800,2022-08-12 04:00:00,FORTH/USDT,5.571,5.6,5.5709,5.6,8.5153,47.44890179
1660273200,2022-08-12 03:00:00,FORTH/USDT,5.5899,5.59,5.5533,5.5533,16.6029,92.688047
1660269600,2022-08-12 02:00:00,FORTH/USDT,5.5509,5.6075,5.5509,5.5833,98.2543,546.32080792
1660266000,2022-08-12 01:00:00,FORTH/USDT,5.5443,5.67,5.54,5.5509,418.4978,2338.26046172
1660262400,2022-08-12 00:00:00,FORTH/USDT,5.4932,5.54,5.4832,5.54,3.7563,20.74813116
1660258800,2022-08-11 23:00:00,FORTH/USDT,5.4811,5.5052,5.4428,5.5052,246.8362,1347.44904769
1660255200,2022-08-11 22:00:00,FORTH/USDT,5.5589,5.5643,5.4767,5.4792,130.7068,721.28771441
1660251600,2022-08-11 21:00:00,FORTH/USDT,5.564,5.57,5.5337,5.5337,17.9565,99.84033774
1660248000,2022-08-11 20:00:00,FORTH/USDT,5.6001,5.6001,5.5342,5.5461,223.247,1240.21194584
1660244400,2022-08-11 19:00:00,FORTH/USDT,5.5686,5.6191,5.5686,5.6191,193.995,1089.75140648
1660240800,2022-08-11 18:00:00,FORTH/USDT,5.6075,5.6191,5.5743,5.5743,276.5225,1547.98621751
1660237200,2022-08-11 17:00:00,FORTH/USDT,5.6228,5.6492,5.6209,5.6476,100.5968,566.03753026
1660233600,2022-08-11 16:00:00,FORTH/USDT,5.6508,5.6508,5.592,5.6091,301.4336,1694.24662868
1660230000,2022-08-11 15:00:00,FORTH/USDT,5.5752,5.6816,5.5752,5.6508,1620.8466,9173.09377272
1660226400,2022-08-11 14:00:00,FORTH/USDT,5.5935,5.6277,5.5564,5.5691,372.3214,2084.4001953
1660222800,2022-08-11 13:00:00,FORTH/USDT,5.6591,5.6729,5.58,5.5936,415.5311,2332.86343333
1660219200,2022-08-11 12:00:00,FORTH/USDT,5.7017,5.7428,5.6273,5.6632,275.7476,1563.39220017
1660215600,2022-08-11 11:00:00,FORTH/USDT,5.6853,5.7092,5.6816,5.7092,67.4825,384.25172544
1660212000,2022-08-11 10:00:00,FORTH/USDT,5.6729,5.7,5.6627,5.6819,1858.8974,10586.93702052
1660208400,2022-08-11 09:00:00,FORTH/USDT,5.679,5.7707,5.6659,5.6761,2547.2647,14585.15622926
1660204800,2022-08-11 08:00:00,FORTH/USDT,5.6541,5.679,5.6314,5.6707,2022.317,11420.61964468
1660201200,2022-08-11 07:00:00,FORTH/USDT,5.7487,5.7627,5.6228,5.679,273.768,1559.01591177
1660197600,2022-08-11 06:00:00,FORTH/USDT,5.715,5.7487,5.7024,5.7487,116.69,670.38973232
1660194000,2022-08-11 05:00:00,FORTH/USDT,5.7357,5.7942,5.72,5.7293,338.9397,1947.25069986
1660190400,2022-08-11 04:00:00,FORTH/USDT,5.7004,5.7637,5.7004,5.7637,308.0233,1774.75265908
1660186800,2022-08-11 03:00:00,FORTH/USDT,5.6744,5.7112,5.6625,5.7112,185.0345,1050.62837387
1660183200,2022-08-11 02:00:00,FORTH/USDT,5.6861,5.6995,5.6629,5.6742,156.8515,893.09101393
1660179600,2022-08-11 01:00:00,FORTH/USDT,5.6887,5.694,5.6644,5.694,509.8768,2891.55755012
1660176000,2022-08-11 00:00:00,FORTH/USDT,5.6129,5.6887,5.6129,5.6887,10.0121,56.88071429
1660172400,2022-08-10 23:00:00,FORTH/USDT,5.6277,5.6277,5.6228,5.6265,15.5082,87.25194084
1660168800,2022-08-10 22:00:00,FORTH/USDT,5.6288,5.6576,5.6288,5.639,313.0193,1769.13911704
1660165200,2022-08-10 21:00:00,FORTH/USDT,5.6592,5.6708,5.6338,5.6389,22.5001,127.24471647
1660161600,2022-08-10 20:00:00,FORTH/USDT,5.6009,5.665,5.6009,5.665,102.2373,574.55121476
1660158000,2022-08-10 19:00:00,FORTH/USDT,5.5974,5.6222,5.5974,5.6172,40.9479,229.42337943
1660154400,2022-08-10 18:00:00,FORTH/USDT,5.6335,5.6677,5.5941,5.5941,529.1943,2991.96674559
1660150800,2022-08-10 17:00:00,FORTH/USDT,5.648,5.658,5.6335,5.6547,131.4851,742.99208062
1660147200,2022-08-10 16:00:00,FORTH/USDT,5.6683,5.6724,5.6231,5.6447,164.0177,927.19250329
1660143600,2022-08-10 15:00:00,FORTH/USDT,5.6877,5.7093,5.6414,5.6677,493.6509,2792.99114415
1660140000,2022-08-10 14:00:00,FORTH/USDT,5.6757,5.6993,5.647,5.6955,40.1806,227.63952477
1660136400,2022-08-10 13:00:00,FORTH/USDT,5.6808,5.7254,5.6332,5.6684,1515.2823,8591.8471281
1660132800,2022-08-10 12:00:00,FORTH/USDT,5.4981,5.6887,5.44,5.6887,1067.441,5908.6351545
1660129200,2022-08-10 11:00:00,FORTH/USDT,5.5786,5.5786,5.5,5.5,1318.5926,7277.72052792
1660125600,2022-08-10 10:00:00,FORTH/USDT,5.5271,5.6461,5.5271,5.5593,781.015,4370.68605987
1660122000,2022-08-10 09:00:00,FORTH/USDT,5.5077,5.5346,5.5077,5.519,780.7363,4319.09780445
1660118400,2022-08-10 08:00:00,FORTH/USDT,5.4889,5.5077,5.4816,5.5077,171.4077,940.83319887
1660114800,2022-08-10 07:00:00,FORTH/USDT,5.5138,5.5275,5.4887,5.4889,413.1955,2270.4888166
1660111200,2022-08-10 06:00:00,FORTH/USDT,5.5474,5.5474,5.5028,5.5028,89.2583,491.52643208
1660107600,2022-08-10 05:00:00,FORTH/USDT,5.5936,5.6075,5.5487,5.5487,168.1802,938.42791185
1660104000,2022-08-10 04:00:00,FORTH/USDT,5.5255,5.6277,5.5255,5.5714,170.8412,954.21784983
1660100400,2022-08-10 03:00:00,FORTH/USDT,5.5719,5.6392,5.5078,5.5255,922.0349,5163.74587138
1660096800,2022-08-10 02:00:00,FORTH/USDT,5.4441,5.58,5.4441,5.58,172.3315,952.57036612
1660093200,2022-08-10 01:00:00,FORTH/USDT,5.4031,5.445,5.3817,5.445,85.0158,459.20492489
1660089600,2022-08-10 00:00:00,FORTH/USDT,5.4534,5.4956,5.4096,5.4096,66.5347,363.39647525
1660086000,2022-08-09 23:00:00,FORTH/USDT,5.4589,5.4589,5.44,5.44,61.1369,333.71107317
1660082400,2022-08-09 22:00:00,FORTH/USDT,5.4788,5.4789,5.4486,5.4589,128.8414,705.16140871
1660078800,2022-08-09 21:00:00,FORTH/USDT,5.464,5.4789,5.4589,5.4789,257.7672,1410.75062176
1660075200,2022-08-09 20:00:00,FORTH/USDT,5.4486,5.4639,5.4302,5.44,145.7895,794.85783487
1660071600,2022-08-09 19:00:00,FORTH/USDT,5.4812,5.5035,5.4333,5.4769,361.6095,1978.1432443
1660068000,2022-08-09 18:00:00,FORTH/USDT,5.4486,5.5114,5.4486,5.5044,365.0123,2005.47021253
