https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume IOTA,Volume USDT
1643932800,2022-02-04 00:00:00,IOTA/USDT,0.9314,0.98,0.9007,0.9593,349702.16684437,325606.822204918519
1643846400,2022-02-03 00:00:00,IOTA/USDT,0.8421,0.96,0.7876,0.929,546244.72256841,472092.558028480083
1643760000,2022-02-02 00:00:00,IOTA/USDT,0.8432,0.9109,0.8328,0.8418,314335.90277763,274099.688280521471
1643673600,2022-02-01 00:00:00,IOTA/USDT,0.8371,0.8612,0.831,0.8427,163012.5224728,137882.948954200549
1643587200,2022-01-31 00:00:00,IOTA/USDT,0.8155,0.8406,0.7796,0.8362,204626.60127909,165349.828275929232
1643500800,2022-01-30 00:00:00,IOTA/USDT,0.8276,0.8566,0.803,0.8155,276887.77406045,229324.417198713989
1643414400,2022-01-29 00:00:00,IOTA/USDT,0.8243,0.8484,0.8153,0.8302,201745.73973423,167270.852270711007
1643328000,2022-01-28 00:00:00,IOTA/USDT,0.8012,0.8675,0.7804,0.8243,272760.22125084,220848.404343620511
1643241600,2022-01-27 00:00:00,IOTA/USDT,0.8048,0.8358,0.768,0.8012,312880.33235247,251807.570949949342
1643155200,2022-01-26 00:00:00,IOTA/USDT,0.8161,0.8716,0.7913,0.8048,333321.64047592,277344.096026532845
1643068800,2022-01-25 00:00:00,IOTA/USDT,0.7924,0.8381,0.7751,0.8135,225771.87395299,182521.962361134436
1642982400,2022-01-24 00:00:00,IOTA/USDT,0.8137,0.8177,0.7,0.7924,419365.39570441,317952.251449224702
1642896000,2022-01-23 00:00:00,IOTA/USDT,0.7774,0.8398,0.7681,0.8168,247500.5034615,198446.451004184675
1642809600,2022-01-22 00:00:00,IOTA/USDT,0.8662,0.9153,0.7,0.7763,581487.60408176,460715.723033511584
1642723200,2022-01-21 00:00:00,IOTA/USDT,1.0181,1.0496,0.8558,0.8662,524969.74554029,497633.078267154087
1642636800,2022-01-20 00:00:00,IOTA/USDT,1.0572,1.1134,1.0119,1.0226,239008.93757144,255642.342256639749
1642550400,2022-01-19 00:00:00,IOTA/USDT,1.1089,1.1109,1.04,1.0572,287351.8163523,306243.237608515636
1642464000,2022-01-18 00:00:00,IOTA/USDT,1.1728,1.22,1.0745,1.1099,366676.69191132,417442.622105767029
1642377600,2022-01-17 00:00:00,IOTA/USDT,1.1346,1.23,1.1205,1.1741,468628.99748048,544518.743088178494
1642291200,2022-01-16 00:00:00,IOTA/USDT,1.136,1.1967,1.1233,1.1347,332796.01158659,383927.092588813358
1642204800,2022-01-15 00:00:00,IOTA/USDT,1.1233,1.1732,1.1168,1.1348,297511.52337816,340916.704388615858
1642118400,2022-01-14 00:00:00,IOTA/USDT,1.1109,1.1403,1.08,1.1233,196183.81418144,218042.305552212563
1642032000,2022-01-13 00:00:00,IOTA/USDT,1.1847,1.1941,1.1008,1.1109,235265.42458246,270645.119086181089
1641945600,2022-01-12 00:00:00,IOTA/USDT,1.14,1.2073,1.1332,1.188,290159.91298488,340833.062132459562
1641859200,2022-01-11 00:00:00,IOTA/USDT,1.1176,1.17,1.0769,1.1399,447002.38612437,501405.120544405754
1641772800,2022-01-10 00:00:00,IOTA/USDT,1.075,1.13,1.004,1.1161,521947.8969719,559557.913600727089
1641686400,2022-01-09 00:00:00,IOTA/USDT,1.075,1.1697,1.0332,1.075,478266.72093983,521017.052363299468
1641600000,2022-01-08 00:00:00,IOTA/USDT,1.1124,1.1728,1.03,1.075,423742.09730969,462642.31556380367
1641513600,2022-01-07 00:00:00,IOTA/USDT,1.1862,1.1866,1.09,1.1123,303450.13927064,342197.213978561232
1641427200,2022-01-06 00:00:00,IOTA/USDT,1.175,1.2148,1.13,1.1862,325963.42859524,385658.172015489602
1641340800,2022-01-05 00:00:00,IOTA/USDT,1.2832,1.3047,1.0749,1.1752,433382.20410968,536264.7178872449
1641254400,2022-01-04 00:00:00,IOTA/USDT,1.3905,1.3995,1.2467,1.2818,493494.59356636,655995.557788330502
1641168000,2022-01-03 00:00:00,IOTA/USDT,1.3755,1.4123,1.3314,1.388,294525.38434096,402952.257513731483
1641081600,2022-01-02 00:00:00,IOTA/USDT,1.4373,1.4374,1.365,1.3765,317686.69914923,441985.764426904516
1640995200,2022-01-01 00:00:00,IOTA/USDT,1.3719,1.49,1.3103,1.4399,537715.16187648,754545.894548384059
1640908800,2021-12-31 00:00:00,IOTA/USDT,1.02,1.8,1.02,1.3674,449744.45366403,634894.544676112393
