https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MFT,Volume USDT
1644105600,2022-02-06 00:00:00,MFT/USDT,0.00737,0.00742,0.0071,0.0074,1492517.10749049,10780.7552490748421
1644019200,2022-02-05 00:00:00,MFT/USDT,0.00689,0.00806,0.00689,0.0074,26564805.77653627,194821.0687934158284
1643932800,2022-02-04 00:00:00,MFT/USDT,0.00641,0.0069,0.00626,0.00688,1450783.34835123,9559.6833141749087
1643846400,2022-02-03 00:00:00,MFT/USDT,0.00617,0.00762,0.00615,0.00641,21435556.62814394,142068.216713001334
1643760000,2022-02-02 00:00:00,MFT/USDT,0.00615,0.00668,0.00609,0.00614,11220105.23451395,71105.3924552556791
1643673600,2022-02-01 00:00:00,MFT/USDT,0.0062,0.00622,0.00606,0.00616,2105427.10880061,12933.57081442356
1643587200,2022-01-31 00:00:00,MFT/USDT,0.00598,0.00676,0.00589,0.0062,15811252.5607311,98283.7143846670784
1643500800,2022-01-30 00:00:00,MFT/USDT,0.00608,0.00628,0.00588,0.00596,5683094.94335543,34210.4818210347498
1643414400,2022-01-29 00:00:00,MFT/USDT,0.00601,0.00627,0.00591,0.00607,3238732.27396357,19656.4858285897085
1643328000,2022-01-28 00:00:00,MFT/USDT,0.00588,0.00606,0.00566,0.00601,4109066.55323726,24224.4318891535634
1643241600,2022-01-27 00:00:00,MFT/USDT,0.00569,0.00617,0.00547,0.00588,10962381.83242163,63633.8795507395638
1643155200,2022-01-26 00:00:00,MFT/USDT,0.00531,0.00625,0.00525,0.00566,25366910.27689182,145616.5635263000139
1643068800,2022-01-25 00:00:00,MFT/USDT,0.00525,0.00555,0.00502,0.00532,11575186.40015851,61341.7658303884997
1642982400,2022-01-24 00:00:00,MFT/USDT,0.00545,0.00545,0.00461,0.00525,5431726.47853279,27796.3999059496131
1642896000,2022-01-23 00:00:00,MFT/USDT,0.00526,0.00553,0.00515,0.0055,8405021.24755887,44731.9662731052438
1642809600,2022-01-22 00:00:00,MFT/USDT,0.00586,0.00647,0.00462,0.00526,17160684.74337347,95050.9508479003225
1642723200,2022-01-21 00:00:00,MFT/USDT,0.00682,0.00686,0.00573,0.00585,4667444.92975591,29226.9932315880971
1642636800,2022-01-20 00:00:00,MFT/USDT,0.00714,0.00745,0.00682,0.00684,1156479.01066387,8285.5598055648629
1642550400,2022-01-19 00:00:00,MFT/USDT,0.00757,0.00764,0.00704,0.00714,3216775.74354599,23431.3148869299339
1642464000,2022-01-18 00:00:00,MFT/USDT,0.00781,0.00795,0.00735,0.00757,4690859.26735269,35360.6746505150564
1642377600,2022-01-17 00:00:00,MFT/USDT,0.00808,0.00808,0.00766,0.00778,2111031.59906186,16481.7849474539774
1642291200,2022-01-16 00:00:00,MFT/USDT,0.00802,0.00813,0.00789,0.00807,3217645.1403088,25839.1940521742901
1642204800,2022-01-15 00:00:00,MFT/USDT,0.00802,0.00815,0.00785,0.00802,6598964.7353027,52866.0772179383794
1642118400,2022-01-14 00:00:00,MFT/USDT,0.00794,0.00822,0.00771,0.00802,6298017.86917893,50523.6400539232513
1642032000,2022-01-13 00:00:00,MFT/USDT,0.00827,0.00843,0.00785,0.00794,5373876.63357898,44090.5534288088875
1641945600,2022-01-12 00:00:00,MFT/USDT,0.00797,0.00863,0.00777,0.00824,18141680.13491484,148226.4142252014146
1641859200,2022-01-11 00:00:00,MFT/USDT,0.0078,0.00882,0.0075,0.00799,17115866.56423411,138983.2427614554502
1641772800,2022-01-10 00:00:00,MFT/USDT,0.00807,0.00814,0.00684,0.0078,3101021.25796716,24099.842817851854
1641686400,2022-01-09 00:00:00,MFT/USDT,0.00794,0.00812,0.00793,0.00807,1178946.02038028,9496.677645551925
1641600000,2022-01-08 00:00:00,MFT/USDT,0.00806,0.00823,0.00764,0.00794,6006136.34726047,47992.3329666356577
1641513600,2022-01-07 00:00:00,MFT/USDT,0.00844,0.00844,0.00775,0.00805,6286148.30245318,50482.779770681923
1641427200,2022-01-06 00:00:00,MFT/USDT,0.00843,0.00858,0.00824,0.00843,9021085.48577346,75596.8221371364369
1641340800,2022-01-05 00:00:00,MFT/USDT,0.00916,0.00985,0.00815,0.00843,10345731.54240302,93609.851278434306
1641254400,2022-01-04 00:00:00,MFT/USDT,0.00947,0.00954,0.00895,0.00921,5783566.31268917,53498.4402833768565
1641168000,2022-01-03 00:00:00,MFT/USDT,0.00953,0.0104,0.00916,0.00949,23004358.00698651,226514.4034679351779
1641081600,2022-01-02 00:00:00,MFT/USDT,0.00869,0.01207,0.0086,0.00958,48646467.59355527,488840.8937271523205
1640995200,2022-01-01 00:00:00,MFT/USDT,0.00846,0.00877,0.00836,0.0087,3428983.73194267,29609.316700951427
1640908800,2021-12-31 00:00:00,MFT/USDT,0.00865,0.0088,0.00828,0.00848,5022661.18434928,42915.3381500189157
1640822400,2021-12-30 00:00:00,MFT/USDT,0.00842,0.00878,0.0083,0.00866,2472466.4831941,21208.7097140112109
1640736000,2021-12-29 00:00:00,MFT/USDT,0.00867,0.00956,0.00842,0.00847,17580406.05428988,156307.8839107686422
1640649600,2021-12-28 00:00:00,MFT/USDT,0.00949,0.0095,0.00861,0.00861,8735012.51538075,78533.1973872414658
