https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LINK3S,Volume USDT
1644192000,2022-02-07 00:00:00,LINK3S/USDT,2.6056,2.8031,2.0573,2.2761,111761.86328858,262911.812543514898
1644105600,2022-02-06 00:00:00,LINK3S/USDT,2.745,3.0316,2.5861,2.6216,86909.64844372,241964.874323148767
1644019200,2022-02-05 00:00:00,LINK3S/USDT,2.9192,2.9895,2.4881,2.7659,91241.55963352,249177.55619577282
1643932800,2022-02-04 00:00:00,LINK3S/USDT,3.7526,3.9103,2.8835,2.9078,77185.4000334,267120.979036180552
1643846400,2022-02-03 00:00:00,LINK3S/USDT,4.1125,4.5,3.7118,3.7336,76231.17341844,312697.890960350656
1643760000,2022-02-02 00:00:00,LINK3S/USDT,3.3414,4.1895,3.1533,4.1035,96909.00815602,356377.792599882607
1643673600,2022-02-01 00:00:00,LINK3S/USDT,3.2678,3.474,2.8531,3.3577,84475.35559461,274851.057642650074
1643587200,2022-01-31 00:00:00,LINK3S/USDT,2.9711,3.6448,2.9711,3.2621,207454.00712287,695019.172746661839
1643500800,2022-01-30 00:00:00,LINK3S/USDT,4.1953,4.3528,2.7213,2.972,205142.32560286,673600.45169419588
1643414400,2022-01-29 00:00:00,LINK3S/USDT,4.2867,4.4066,3.81,4.218,73453.62618628,305140.190164971646
1643328000,2022-01-28 00:00:00,LINK3S/USDT,5.2316,5.7589,4.0945,4.2698,97140.15644922,475981.350653107428
1643241600,2022-01-27 00:00:00,LINK3S/USDT,5.2636,6.3331,4.7852,5.2879,48842.48072622,271937.773188774421
1643155200,2022-01-26 00:00:00,LINK3S/USDT,4.9784,5.816,3.7328,5.2253,88243.35485893,421794.998447004555
1643068800,2022-01-25 00:00:00,LINK3S/USDT,4.915,5.8095,4.4868,5.0127,73718.1339224,377216.302861873606
1642982400,2022-01-24 00:00:00,LINK3S/USDT,4.1022,6.4454,4.1022,4.8949,107771.68054969,591347.053935064119
1642896000,2022-01-23 00:00:00,LINK3S/USDT,4.7852,5.5902,3.8876,4.0713,67017.9616368,316588.515822596554
1642809600,2022-01-22 00:00:00,LINK3S/USDT,3.7728,5.8191,3.5547,4.7852,135510.98545256,636668.988210645836
1642723200,2022-01-21 00:00:00,LINK3S/USDT,2.7099,4.0082,2.5747,3.7855,240640.95674574,745670.213374651835
1642636800,2022-01-20 00:00:00,LINK3S/USDT,2.2561,2.7653,1.8483,2.7057,110729.85785149,247224.027080614893
1642550400,2022-01-19 00:00:00,LINK3S/USDT,1.9042,2.3727,1.8684,2.2577,148155.06735469,320857.744722514581
1642464000,2022-01-18 00:00:00,LINK3S/USDT,1.7135,2.106,1.6113,1.9011,173707.43155845,328634.410260749739
1642377600,2022-01-17 00:00:00,LINK3S/USDT,1.4367,1.8091,1.4199,1.7135,128379.36282545,209580.463302156734
1642291200,2022-01-16 00:00:00,LINK3S/USDT,1.5041,1.5772,1.2963,1.4362,120513.0451543,171643.079161119148
1642204800,2022-01-15 00:00:00,LINK3S/USDT,1.3962,1.5124,1.3284,1.4957,117235.2096875,166714.763997644628
1642118400,2022-01-14 00:00:00,LINK3S/USDT,1.5673,1.7337,1.3836,1.3942,279541.43568155,438365.245654980251
1642032000,2022-01-13 00:00:00,LINK3S/USDT,1.279,1.6254,1.2715,1.5674,199045.56904856,295453.518926715767
1641945600,2022-01-12 00:00:00,LINK3S/USDT,1.2949,1.4452,1.22,1.279,173853.04964647,230866.813550016282
1641859200,2022-01-11 00:00:00,LINK3S/USDT,1.1279,1.3978,1.0393,1.2887,424137.1749291,519041.505775480294
1641772800,2022-01-10 00:00:00,LINK3S/USDT,1.1853,1.4999,1.0599,1.1279,739074.39056555,910621.035619676639
1641686400,2022-01-09 00:00:00,LINK3S/USDT,1.5819,1.605,0.9814,1.1842,894568.48452447,1084778.772155939839
1641600000,2022-01-08 00:00:00,LINK3S/USDT,1.4551,1.8891,1.2395,1.5769,520180.10466303,804719.964906195782
1641513600,2022-01-07 00:00:00,LINK3S/USDT,1.5682,2.0862,1.2046,1.4631,392893.77686937,608606.177266715342
1641427200,2022-01-06 00:00:00,LINK3S/USDT,1.6042,1.9504,1.4664,1.5586,434895.58703492,749243.089003987454
1641340800,2022-01-05 00:00:00,LINK3S/USDT,2.3548,2.4,1.2562,1.6106,753785.64728096,1190567.40752424045
1641254400,2022-01-04 00:00:00,LINK3S/USDT,2.2848,2.56,2.0691,2.3573,94682.82485845,217803.954091622268
1641168000,2022-01-03 00:00:00,LINK3S/USDT,3.0481,3.3034,2.26,2.2879,75809.97053365,208161.635603706685
1641081600,2022-01-02 00:00:00,LINK3S/USDT,3.6573,3.7564,2.8513,3.0604,51358.89410276,163152.811088733912
1640995200,2022-01-01 00:00:00,LINK3S/USDT,4.4594,4.4769,3.6651,3.6815,12319.79581935,51183.278336936748
1640908800,2021-12-31 00:00:00,LINK3S/USDT,4.1708,4.763,3.7674,4.427,31350.54670943,133402.220446663787
1640822400,2021-12-30 00:00:00,LINK3S/USDT,4.3428,4.68,3.8371,4.1927,39264.32486532,168307.268705525283
1640736000,2021-12-29 00:00:00,LINK3S/USDT,3.9887,4.44,3.6721,4.3825,41391.98998949,166245.76598634733
1640649600,2021-12-28 00:00:00,LINK3S/USDT,2.9432,3.9866,2.9377,3.9866,80836.88506664,281456.82014881076
