https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AURORA,Volume USDT
1661634000,2022-08-27 21:00:00,AURORA/USDT,1.1855,1.1855,1.1855,1.1855,14.974,17.751677
1661630400,2022-08-27 20:00:00,AURORA/USDT,1.1868,1.1989,1.1677,1.187,403.8524,478.72646208
1661626800,2022-08-27 19:00:00,AURORA/USDT,1.1842,1.1868,1.1672,1.1868,620.7309,733.85060295
1661623200,2022-08-27 18:00:00,AURORA/USDT,1.1756,1.1843,1.1741,1.1741,155.9517,183.87983497
1661619600,2022-08-27 17:00:00,AURORA/USDT,1.1773,1.1773,1.1642,1.1755,476.7257,558.81077243
1661616000,2022-08-27 16:00:00,AURORA/USDT,1.1837,1.1843,1.1761,1.1843,1072.4564,1267.82512171
1661612400,2022-08-27 15:00:00,AURORA/USDT,1.2001,1.203,1.1782,1.1843,966.2721,1146.65168904
1661608800,2022-08-27 14:00:00,AURORA/USDT,1.2001,1.2061,1.2001,1.2001,165.4871,198.72214576
1661605200,2022-08-27 13:00:00,AURORA/USDT,1.1999,1.2,1.1999,1.2,375.1976,450.22098367
1661601600,2022-08-27 12:00:00,AURORA/USDT,1.1979,1.2042,1.1906,1.1906,60.393,72.05174532
1661598000,2022-08-27 11:00:00,AURORA/USDT,1.2025,1.206,1.186,1.1979,2856.7414,3411.56275057
1661594400,2022-08-27 10:00:00,AURORA/USDT,1.1917,1.2043,1.1798,1.2025,850.7153,1017.44573451
1661590800,2022-08-27 09:00:00,AURORA/USDT,1.2061,1.2397,1.1876,1.1876,2349.8612,2851.78592115
1661587200,2022-08-27 08:00:00,AURORA/USDT,1.202,1.2259,1.19,1.2167,2821.4318,3402.08169915
1661583600,2022-08-27 07:00:00,AURORA/USDT,1.1944,1.2239,1.1902,1.1937,3868.9281,4695.81361331
1661580000,2022-08-27 06:00:00,AURORA/USDT,1.1942,1.206,1.1942,1.206,306.7883,368.25995157
1661576400,2022-08-27 05:00:00,AURORA/USDT,1.1893,1.202,1.1726,1.1894,1211.3489,1432.03576808
1661572800,2022-08-27 04:00:00,AURORA/USDT,1.1965,1.2048,1.1804,1.1896,1324.3408,1572.89474144
1661569200,2022-08-27 03:00:00,AURORA/USDT,1.1978,1.2029,1.1964,1.2029,129.1511,154.65154029
1661565600,2022-08-27 02:00:00,AURORA/USDT,1.2116,1.2158,1.1832,1.1978,645.9768,773.41473681
1661562000,2022-08-27 01:00:00,AURORA/USDT,1.203,1.2245,1.1815,1.2127,4097.4686,4937.87185833
1661558400,2022-08-27 00:00:00,AURORA/USDT,1.1964,1.2094,1.1879,1.1906,1329.9354,1600.53640522
1661554800,2022-08-26 23:00:00,AURORA/USDT,1.2094,1.2288,1.1964,1.1964,1643.9102,1990.6325255
1661551200,2022-08-26 22:00:00,AURORA/USDT,1.2228,1.2306,1.2095,1.2095,1719.4721,2096.75285385
1661547600,2022-08-26 21:00:00,AURORA/USDT,1.2205,1.2348,1.2205,1.2348,526.0232,648.05064164
1661544000,2022-08-26 20:00:00,AURORA/USDT,1.2099,1.2346,1.1931,1.2221,2558.1935,3111.03060685
1661540400,2022-08-26 19:00:00,AURORA/USDT,1.2192,1.22,1.2038,1.2038,566.3231,687.4174905
1661536800,2022-08-26 18:00:00,AURORA/USDT,1.2212,1.2346,1.2124,1.2199,408.1257,499.10592466
1661533200,2022-08-26 17:00:00,AURORA/USDT,1.2202,1.2346,1.21,1.2118,624.8345,764.6845575
1661529600,2022-08-26 16:00:00,AURORA/USDT,1.227,1.2346,1.2076,1.2076,1233.9819,1513.7022541
1661526000,2022-08-26 15:00:00,AURORA/USDT,1.2374,1.2374,1.218,1.2254,874.8837,1072.0284895
1661522400,2022-08-26 14:00:00,AURORA/USDT,1.2966,1.3155,1.2247,1.2526,7614.1561,9651.55936466
1661518800,2022-08-26 13:00:00,AURORA/USDT,1.2596,1.33,1.2563,1.2879,3314.9277,4301.18820034
1661515200,2022-08-26 12:00:00,AURORA/USDT,1.26,1.2772,1.2451,1.2595,1217.9062,1540.06190705
1661511600,2022-08-26 11:00:00,AURORA/USDT,1.2546,1.2758,1.2143,1.2652,2084.1485,2604.80258186
1661508000,2022-08-26 10:00:00,AURORA/USDT,1.2977,1.2977,1.2,1.2544,9211.8829,11554.55022099
1661504400,2022-08-26 09:00:00,AURORA/USDT,1.3062,1.316,1.2883,1.2908,617.252,801.78208837
1661500800,2022-08-26 08:00:00,AURORA/USDT,1.2981,1.3061,1.2908,1.3061,236.6188,307.96125036
1661497200,2022-08-26 07:00:00,AURORA/USDT,1.309,1.3189,1.29,1.3047,483.4086,627.21464856
1661493600,2022-08-26 06:00:00,AURORA/USDT,1.3032,1.3062,1.2987,1.3062,202.5713,263.43817284
1661490000,2022-08-26 05:00:00,AURORA/USDT,1.309,1.3101,1.29,1.3056,3273.929,4233.44633727
1661486400,2022-08-26 04:00:00,AURORA/USDT,1.3075,1.322,1.3004,1.322,979.2827,1275.72754294
1661482800,2022-08-26 03:00:00,AURORA/USDT,1.3131,1.3288,1.3075,1.3176,745.4206,984.27278396
1661479200,2022-08-26 02:00:00,AURORA/USDT,1.3233,1.3584,1.3113,1.3113,1785.8339,2378.82978921
1661475600,2022-08-26 01:00:00,AURORA/USDT,1.3062,1.3559,1.3056,1.3114,1878.1196,2510.99073092
1661472000,2022-08-26 00:00:00,AURORA/USDT,1.309,1.309,1.295,1.3062,423.0585,548.44134535
1661468400,2022-08-25 23:00:00,AURORA/USDT,1.3021,1.3063,1.3021,1.3047,71.6713,93.41935044
1661464800,2022-08-25 22:00:00,AURORA/USDT,1.3131,1.3182,1.2784,1.3016,1008.7359,1305.38058669
1661461200,2022-08-25 21:00:00,AURORA/USDT,1.3065,1.3262,1.3,1.3,2293.1374,3011.82618969
1661457600,2022-08-25 20:00:00,AURORA/USDT,1.3065,1.3065,1.3023,1.3065,29.4083,38.41403068
1661454000,2022-08-25 19:00:00,AURORA/USDT,1.3079,1.3205,1.3044,1.3065,262.672,344.34371657
1661450400,2022-08-25 18:00:00,AURORA/USDT,1.3188,1.3188,1.3075,1.3081,62.028,81.53770537
1661446800,2022-08-25 17:00:00,AURORA/USDT,1.3162,1.3235,1.3079,1.3188,281.431,370.72179856
1661443200,2022-08-25 16:00:00,AURORA/USDT,1.3234,1.3235,1.3148,1.322,300.3264,396.14001021
1661439600,2022-08-25 15:00:00,AURORA/USDT,1.3291,1.3407,1.3,1.3235,3726.2905,4899.72262541
1661436000,2022-08-25 14:00:00,AURORA/USDT,1.3235,1.3395,1.3208,1.3395,343.0847,454.59679235
1661432400,2022-08-25 13:00:00,AURORA/USDT,1.3219,1.3333,1.3172,1.3333,105.7997,139.83093406
1661428800,2022-08-25 12:00:00,AURORA/USDT,1.3402,1.3406,1.3148,1.3148,1304.6699,1723.75462473
1661425200,2022-08-25 11:00:00,AURORA/USDT,1.329,1.3434,1.3005,1.3403,2657.5775,3516.7991063
1661421600,2022-08-25 10:00:00,AURORA/USDT,1.3233,1.3319,1.3115,1.3297,933.5413,1233.32365552
1661418000,2022-08-25 09:00:00,AURORA/USDT,1.3233,1.3394,1.3115,1.3116,894.8378,1184.68531421
1661414400,2022-08-25 08:00:00,AURORA/USDT,1.3214,1.3517,1.3114,1.3233,1195.5741,1599.32202522
1661410800,2022-08-25 07:00:00,AURORA/USDT,1.3147,1.3293,1.3083,1.3083,109.6404,144.30962751
1661407200,2022-08-25 06:00:00,AURORA/USDT,1.3041,1.34,1.2903,1.3,3329.1283,4393.37568869
1661403600,2022-08-25 05:00:00,AURORA/USDT,1.3019,1.3041,1.3019,1.3041,24.927,32.4768065
1661400000,2022-08-25 04:00:00,AURORA/USDT,1.314,1.3141,1.2936,1.3141,162.4688,211.68591395
1661396400,2022-08-25 03:00:00,AURORA/USDT,1.3137,1.3138,1.3015,1.3138,61.0836,80.12605196
1661392800,2022-08-25 02:00:00,AURORA/USDT,1.332,1.3382,1.2919,1.3138,9853.7775,12816.4500797
1661389200,2022-08-25 01:00:00,AURORA/USDT,1.3213,1.389,1.3114,1.3183,5475.7781,7378.61258396
1661385600,2022-08-25 00:00:00,AURORA/USDT,1.3148,1.3148,1.3063,1.3063,128.434,167.81703643
1661382000,2022-08-24 23:00:00,AURORA/USDT,1.3075,1.3296,1.3004,1.3149,769.1759,1013.33471457
1661378400,2022-08-24 22:00:00,AURORA/USDT,1.3199,1.3199,1.2999,1.2999,536.2061,699.41571765
1661374800,2022-08-24 21:00:00,AURORA/USDT,1.3498,1.3499,1.3122,1.3122,676.221,895.74674046
1661371200,2022-08-24 20:00:00,AURORA/USDT,1.3429,1.35,1.3229,1.3406,1094.4002,1458.80881375
1661367600,2022-08-24 19:00:00,AURORA/USDT,1.3499,1.35,1.3499,1.35,154.6336,208.74602028
1661364000,2022-08-24 18:00:00,AURORA/USDT,1.3428,1.3499,1.3428,1.3499,315.6049,423.83302471
1661360400,2022-08-24 17:00:00,AURORA/USDT,1.3497,1.3501,1.328,1.35,1789.7122,2404.3430677
1661356800,2022-08-24 16:00:00,AURORA/USDT,1.3338,1.3499,1.3338,1.3497,1318.2083,1778.53197288
1661353200,2022-08-24 15:00:00,AURORA/USDT,1.329,1.345,1.32,1.3332,1087.5842,1453.02821902
1661349600,2022-08-24 14:00:00,AURORA/USDT,1.3287,1.3451,1.3135,1.329,1011.2704,1348.82394589
1661346000,2022-08-24 13:00:00,AURORA/USDT,1.3144,1.3298,1.3078,1.3134,667.1379,881.18864922
1661342400,2022-08-24 12:00:00,AURORA/USDT,1.3293,1.3293,1.3025,1.3135,685.923,903.3566056
1661338800,2022-08-24 11:00:00,AURORA/USDT,1.309,1.3417,1.309,1.324,2163.2943,2872.47888652
1661335200,2022-08-24 10:00:00,AURORA/USDT,1.3095,1.3495,1.2923,1.2923,4799.6594,6274.13873783
1661331600,2022-08-24 09:00:00,AURORA/USDT,1.3059,1.3334,1.3,1.3168,2027.1497,2658.91350752
1661328000,2022-08-24 08:00:00,AURORA/USDT,1.3135,1.3135,1.3057,1.3057,27.8941,36.57763517
1661324400,2022-08-24 07:00:00,AURORA/USDT,1.319,1.3353,1.3048,1.311,1324.6652,1748.1966629
1661320800,2022-08-24 06:00:00,AURORA/USDT,1.3081,1.3588,1.3,1.3028,5144.7875,6753.17532383
1661317200,2022-08-24 05:00:00,AURORA/USDT,1.3156,1.3301,1.3075,1.3075,292.97,386.75606537
1661313600,2022-08-24 04:00:00,AURORA/USDT,1.3291,1.3291,1.3,1.3061,823.5161,1073.52510932
1661310000,2022-08-24 03:00:00,AURORA/USDT,1.315,1.3443,1.3119,1.329,355.7329,474.58683823
1661306400,2022-08-24 02:00:00,AURORA/USDT,1.3068,1.3086,1.3065,1.3086,45.7361,59.78503949
1661302800,2022-08-24 01:00:00,AURORA/USDT,1.3108,1.3239,1.3,1.3,1215.2162,1580.75480536
1661299200,2022-08-24 00:00:00,AURORA/USDT,1.3294,1.3297,1.3012,1.3288,625.1539,825.60825859
1661295600,2022-08-23 23:00:00,AURORA/USDT,1.3231,1.3348,1.3,1.3231,591.1258,778.86261526
1661292000,2022-08-23 22:00:00,AURORA/USDT,1.3141,1.3297,1.3031,1.3297,314.2989,415.36676533
1661288400,2022-08-23 21:00:00,AURORA/USDT,1.309,1.314,1.2989,1.3131,56.8648,73.94019531
1661284800,2022-08-23 20:00:00,AURORA/USDT,1.3357,1.3357,1.2818,1.3075,7045.7312,9213.79467437
1661281200,2022-08-23 19:00:00,AURORA/USDT,1.3427,1.3585,1.3357,1.3392,313.5553,422.5238021
1661277600,2022-08-23 18:00:00,AURORA/USDT,1.3227,1.3535,1.3227,1.3533,754.614,1015.23379849
1661274000,2022-08-23 17:00:00,AURORA/USDT,1.356,1.356,1.3115,1.332,1612.3352,2148.21279158
1661270400,2022-08-23 16:00:00,AURORA/USDT,1.3499,1.3691,1.3499,1.3691,127.5089,173.87833395
1661266800,2022-08-23 15:00:00,AURORA/USDT,1.3852,1.386,1.3475,1.3585,591.3958,805.68049895
1661263200,2022-08-23 14:00:00,AURORA/USDT,1.3589,1.3997,1.3575,1.3929,4936.9639,6790.68486318
1661259600,2022-08-23 13:00:00,AURORA/USDT,1.3337,1.3589,1.3245,1.3589,1397.0838,1884.46803571
1661256000,2022-08-23 12:00:00,AURORA/USDT,1.3381,1.3391,1.3173,1.3291,1310.1643,1750.64776886
1661252400,2022-08-23 11:00:00,AURORA/USDT,1.3305,1.3423,1.3159,1.3382,395.7578,527.11097675
1661248800,2022-08-23 10:00:00,AURORA/USDT,1.3,1.3485,1.2887,1.3352,4875.3788,6464.47893478
1661245200,2022-08-23 09:00:00,AURORA/USDT,1.3199,1.3199,1.29,1.3,1410.7138,1833.74123056
1661241600,2022-08-23 08:00:00,AURORA/USDT,1.2965,1.3301,1.2965,1.3278,640.6009,836.11752947
1661238000,2022-08-23 07:00:00,AURORA/USDT,1.2941,1.3,1.2784,1.2868,1836.8764,2371.82020416
1661234400,2022-08-23 06:00:00,AURORA/USDT,1.296,1.3,1.2814,1.2878,2106.2078,2730.61658894
1661230800,2022-08-23 05:00:00,AURORA/USDT,1.3312,1.3344,1.2957,1.3,6634.173,8627.07148634
1661227200,2022-08-23 04:00:00,AURORA/USDT,1.325,1.3371,1.3196,1.325,576.1506,764.83661192
1661223600,2022-08-23 03:00:00,AURORA/USDT,1.3236,1.3301,1.3222,1.325,673.6188,892.93414579
1661220000,2022-08-23 02:00:00,AURORA/USDT,1.3273,1.3273,1.3196,1.3236,45.4808,60.31988944
1661216400,2022-08-23 01:00:00,AURORA/USDT,1.3232,1.3283,1.3037,1.3283,272.3992,359.15846188
1661212800,2022-08-23 00:00:00,AURORA/USDT,1.3299,1.3369,1.291,1.3232,1641.9192,2174.4762633
1661209200,2022-08-22 23:00:00,AURORA/USDT,1.3312,1.3312,1.3199,1.3199,2.9343,3.90354116
1661205600,2022-08-22 22:00:00,AURORA/USDT,1.3083,1.3312,1.2966,1.3312,1320.018,1732.17159258
1661202000,2022-08-22 21:00:00,AURORA/USDT,1.31,1.3105,1.2778,1.3105,3798.8831,4894.29302821
1661198400,2022-08-22 20:00:00,AURORA/USDT,1.2966,1.3255,1.2966,1.3108,1179.7495,1548.63829493
1661194800,2022-08-22 19:00:00,AURORA/USDT,1.3399,1.3499,1.2802,1.2802,3050.5423,3982.80687652
1661191200,2022-08-22 18:00:00,AURORA/USDT,1.344,1.3639,1.3291,1.3291,763.6254,1028.06567714
1661187600,2022-08-22 17:00:00,AURORA/USDT,1.3342,1.3644,1.3215,1.344,2611.079,3490.72352504
1661184000,2022-08-22 16:00:00,AURORA/USDT,1.3517,1.3922,1.3173,1.3338,4783.4777,6465.08791425
1661180400,2022-08-22 15:00:00,AURORA/USDT,1.3462,1.3598,1.3306,1.3535,1291.5844,1732.61843261
1661176800,2022-08-22 14:00:00,AURORA/USDT,1.3473,1.4049,1.3114,1.3464,7409.76,10052.54018868
1661173200,2022-08-22 13:00:00,AURORA/USDT,1.3,1.6722,1.3,1.3368,61136.2592,88159.70986072
1661169600,2022-08-22 12:00:00,AURORA/USDT,1.3052,1.3067,1.3,1.3028,229.5665,298.64576565
1661166000,2022-08-22 11:00:00,AURORA/USDT,1.3037,1.305,1.3,1.3,82.6889,107.76416931
1661162400,2022-08-22 10:00:00,AURORA/USDT,1.2996,1.3071,1.2996,1.3024,81.926,106.7180327
1661158800,2022-08-22 09:00:00,AURORA/USDT,1.3517,1.3584,1.2869,1.3051,1283.5269,1692.50728978
1661155200,2022-08-22 08:00:00,AURORA/USDT,1.3491,1.3577,1.3267,1.3493,694.0986,931.06707691
1661151600,2022-08-22 07:00:00,AURORA/USDT,1.3555,1.3592,1.3424,1.3592,98.1477,132.78020364
1661148000,2022-08-22 06:00:00,AURORA/USDT,1.3559,1.3623,1.3251,1.3555,1306.8665,1753.80008086
1661144400,2022-08-22 05:00:00,AURORA/USDT,1.3586,1.3586,1.3586,1.3586,0,0
1661140800,2022-08-22 04:00:00,AURORA/USDT,1.364,1.364,1.3586,1.3586,393.1722,534.49370817
1661137200,2022-08-22 03:00:00,AURORA/USDT,1.3721,1.3789,1.3721,1.3789,127.5467,175.1630816
1661133600,2022-08-22 02:00:00,AURORA/USDT,1.3721,1.3721,1.3719,1.3721,37.4782,51.42369942
1661130000,2022-08-22 01:00:00,AURORA/USDT,1.3689,1.3689,1.3627,1.3628,336.4064,458.68268434
1661126400,2022-08-22 00:00:00,AURORA/USDT,1.3681,1.3681,1.3681,1.3681,4.9708,6.80055148
1661122800,2022-08-21 23:00:00,AURORA/USDT,1.3947,1.3947,1.3447,1.379,1279.7676,1744.69651952
1661119200,2022-08-21 22:00:00,AURORA/USDT,1.3972,1.3999,1.3627,1.3999,1566.5957,2161.98820326
1661115600,2022-08-21 21:00:00,AURORA/USDT,1.386,1.4076,1.3785,1.3972,1124.7224,1570.68075611
1661112000,2022-08-21 20:00:00,AURORA/USDT,1.3868,1.3868,1.3657,1.386,516.111,710.73886447
1661108400,2022-08-21 19:00:00,AURORA/USDT,1.3604,1.3997,1.3604,1.395,1396.8131,1939.31538214
1661104800,2022-08-21 18:00:00,AURORA/USDT,1.3627,1.3901,1.3501,1.3612,1576.8404,2155.35821365
1661101200,2022-08-21 17:00:00,AURORA/USDT,1.3637,1.3637,1.3637,1.3637,13.1492,17.93156404
1661097600,2022-08-21 16:00:00,AURORA/USDT,1.3631,1.3736,1.3559,1.3637,66.2176,90.52614622
1661094000,2022-08-21 15:00:00,AURORA/USDT,1.3584,1.3706,1.3559,1.3706,744.591,1017.44153893
1661090400,2022-08-21 14:00:00,AURORA/USDT,1.3424,1.3424,1.3424,1.3424,0,0
1661086800,2022-08-21 13:00:00,AURORA/USDT,1.3492,1.3625,1.3424,1.3424,48.6443,65.62931097
1661083200,2022-08-21 12:00:00,AURORA/USDT,1.3433,1.3636,1.3389,1.3636,266.7765,359.49424679
1661079600,2022-08-21 11:00:00,AURORA/USDT,1.3427,1.3514,1.3427,1.3514,87.5885,117.8511432
1661076000,2022-08-21 10:00:00,AURORA/USDT,1.3163,1.3646,1.3163,1.3427,826.2687,1111.33278446
1661072400,2022-08-21 09:00:00,AURORA/USDT,1.3232,1.3491,1.3075,1.3214,789.921,1056.86250095
1661068800,2022-08-21 08:00:00,AURORA/USDT,1.3163,1.333,1.3163,1.3312,623.2698,824.74572793
1661065200,2022-08-21 07:00:00,AURORA/USDT,1.329,1.3425,1.3,1.3163,701.3041,919.9652559
1661061600,2022-08-21 06:00:00,AURORA/USDT,1.3267,1.3449,1.3114,1.3386,293.7445,390.71502605
1661058000,2022-08-21 05:00:00,AURORA/USDT,1.3301,1.3415,1.3,1.3383,1324.297,1739.50175118
1661054400,2022-08-21 04:00:00,AURORA/USDT,1.3636,1.3684,1.3293,1.3443,1234.3534,1663.58881687
1661050800,2022-08-21 03:00:00,AURORA/USDT,1.3638,1.3638,1.36,1.363,153.1797,208.57555428
1661047200,2022-08-21 02:00:00,AURORA/USDT,1.3638,1.3638,1.3638,1.3638,0,0
1661043600,2022-08-21 01:00:00,AURORA/USDT,1.3638,1.3638,1.3638,1.3638,0.4141,0.56474958
1661040000,2022-08-21 00:00:00,AURORA/USDT,1.3515,1.3685,1.3515,1.3638,788.8904,1069.98780904
1661036400,2022-08-20 23:00:00,AURORA/USDT,1.3429,1.3517,1.3415,1.3517,125.7226,169.73625085
1661032800,2022-08-20 22:00:00,AURORA/USDT,1.3514,1.3517,1.3429,1.3429,154.1327,207.64198507
1661029200,2022-08-20 21:00:00,AURORA/USDT,1.3585,1.3685,1.3377,1.3512,737.9859,1000.17752536
1661025600,2022-08-20 20:00:00,AURORA/USDT,1.3515,1.3685,1.3457,1.3585,1056.5169,1435.99114973
1661022000,2022-08-20 19:00:00,AURORA/USDT,1.3972,1.3972,1.3378,1.3515,1738.5841,2359.62620333
1661018400,2022-08-20 18:00:00,AURORA/USDT,1.3975,1.4114,1.3972,1.3972,140.5623,197.46186834
1661014800,2022-08-20 17:00:00,AURORA/USDT,1.4196,1.426,1.3973,1.3973,919.7934,1302.2662574
1661011200,2022-08-20 16:00:00,AURORA/USDT,1.4148,1.421,1.4042,1.4206,83.439,118.24503972
1661007600,2022-08-20 15:00:00,AURORA/USDT,1.39,1.421,1.39,1.4148,721.2687,1017.09710256
1661004000,2022-08-20 14:00:00,AURORA/USDT,1.3928,1.3999,1.3853,1.39,558.4275,778.58091404
1661000400,2022-08-20 13:00:00,AURORA/USDT,1.386,1.3928,1.3764,1.3928,69.7637,96.54022982
1660996800,2022-08-20 12:00:00,AURORA/USDT,1.412,1.4173,1.3782,1.389,1175.9611,1642.23955027
1660993200,2022-08-20 11:00:00,AURORA/USDT,1.4139,1.4204,1.3913,1.4204,1414.5226,1989.40640093
1660989600,2022-08-20 10:00:00,AURORA/USDT,1.4069,1.414,1.4018,1.414,604.4514,847.7365006
1660986000,2022-08-20 09:00:00,AURORA/USDT,1.4139,1.4353,1.3971,1.4069,2338.1609,3319.08004839
1660982400,2022-08-20 08:00:00,AURORA/USDT,1.41,1.414,1.4024,1.4024,737.4341,1036.95129224
1660978800,2022-08-20 07:00:00,AURORA/USDT,1.4053,1.4133,1.3973,1.3973,3253.6467,4554.25674861
1660975200,2022-08-20 06:00:00,AURORA/USDT,1.3998,1.4068,1.3902,1.4039,711.1438,996.79747073
1660971600,2022-08-20 05:00:00,AURORA/USDT,1.3996,1.405,1.3996,1.3998,187.2968,262.28674166
1660968000,2022-08-20 04:00:00,AURORA/USDT,1.4052,1.4052,1.3902,1.3998,43.5087,60.91456854
1660964400,2022-08-20 03:00:00,AURORA/USDT,1.3999,1.4053,1.3703,1.3902,1041.9653,1439.38671218
1660960800,2022-08-20 02:00:00,AURORA/USDT,1.3842,1.4069,1.3842,1.3999,1149.9044,1601.44788418
1660957200,2022-08-20 01:00:00,AURORA/USDT,1.3599,1.3998,1.353,1.3925,3337.8535,4595.8384658
1660953600,2022-08-20 00:00:00,AURORA/USDT,1.3564,1.3708,1.34,1.3599,882.1055,1193.40385885
1660950000,2022-08-19 23:00:00,AURORA/USDT,1.3695,1.3875,1.3564,1.3564,1022.8243,1399.82660387
1660946400,2022-08-19 22:00:00,AURORA/USDT,1.3694,1.3789,1.3694,1.3789,41.7055,57.42503355
1660942800,2022-08-19 21:00:00,AURORA/USDT,1.4021,1.4057,1.3677,1.3677,2074.8508,2869.41944635
1660939200,2022-08-19 20:00:00,AURORA/USDT,1.4359,1.441,1.3972,1.4021,1660.9091,2367.17847747
1660935600,2022-08-19 19:00:00,AURORA/USDT,1.4222,1.4359,1.4211,1.4359,253.1233,360.81395771
1660932000,2022-08-19 18:00:00,AURORA/USDT,1.4326,1.4353,1.3967,1.4222,989.9836,1397.10205708
1660928400,2022-08-19 17:00:00,AURORA/USDT,1.433,1.455,1.4326,1.4326,972.2104,1399.20740091
1660924800,2022-08-19 16:00:00,AURORA/USDT,1.4348,1.4426,1.4082,1.4268,1338.1521,1899.45109948
1660921200,2022-08-19 15:00:00,AURORA/USDT,1.4269,1.4495,1.4073,1.4494,2349.9889,3353.04155207
1660917600,2022-08-19 14:00:00,AURORA/USDT,1.4348,1.4474,1.3882,1.41,2368.5135,3352.71340017
1660914000,2022-08-19 13:00:00,AURORA/USDT,1.41,1.4496,1.3912,1.4495,3059.8277,4368.42165106
1660910400,2022-08-19 12:00:00,AURORA/USDT,1.4042,1.422,1.3835,1.4031,1908.6707,2676.70465504
1660906800,2022-08-19 11:00:00,AURORA/USDT,1.4358,1.4358,1.4042,1.4205,568.5494,805.3780776
1660903200,2022-08-19 10:00:00,AURORA/USDT,1.4655,1.4655,1.4255,1.4403,4019.273,5754.83957392
1660899600,2022-08-19 09:00:00,AURORA/USDT,1.4426,1.4692,1.4282,1.4655,1551.7529,2246.67267171
1660896000,2022-08-19 08:00:00,AURORA/USDT,1.42,1.4545,1.4091,1.4422,1855.2821,2650.36915551
1660892400,2022-08-19 07:00:00,AURORA/USDT,1.4394,1.4497,1.4,1.4208,5680.3896,8073.22653014
1660888800,2022-08-19 06:00:00,AURORA/USDT,1.4808,1.4834,1.4289,1.4387,1527.7396,2216.0558274
1660885200,2022-08-19 05:00:00,AURORA/USDT,1.5113,1.5215,1.4543,1.4808,4197.9485,6210.83003594
1660881600,2022-08-19 04:00:00,AURORA/USDT,1.5288,1.5288,1.4986,1.5215,1141.4168,1724.04263508
1660878000,2022-08-19 03:00:00,AURORA/USDT,1.5383,1.5485,1.5096,1.5439,2033.2701,3111.77616503
1660874400,2022-08-19 02:00:00,AURORA/USDT,1.5671,1.586,1.4042,1.5484,9174.8817,14015.41270121
1660870800,2022-08-19 01:00:00,AURORA/USDT,1.651,1.651,1.5514,1.5671,3121.8032,4942.61633637
1660867200,2022-08-19 00:00:00,AURORA/USDT,1.675,1.7002,1.6254,1.651,2303.345,3807.24263368
1660863600,2022-08-18 23:00:00,AURORA/USDT,1.692,1.692,1.6576,1.675,1395.8804,2334.46655967
1660860000,2022-08-18 22:00:00,AURORA/USDT,1.6953,1.7007,1.6729,1.6922,1507.6938,2535.04959612
1660856400,2022-08-18 21:00:00,AURORA/USDT,1.6967,1.7099,1.6953,1.6953,211.1982,358.25255389
1660852800,2022-08-18 20:00:00,AURORA/USDT,1.721,1.7239,1.66,1.7093,3592.9263,6045.32503568
1660849200,2022-08-18 19:00:00,AURORA/USDT,1.7,1.7342,1.7,1.7211,1128.0604,1945.90500896
1660845600,2022-08-18 18:00:00,AURORA/USDT,1.6965,1.7145,1.6965,1.6981,135.9123,232.01759257
1660842000,2022-08-18 17:00:00,AURORA/USDT,1.6966,1.7058,1.6829,1.6829,725.3335,1233.44938033
1660838400,2022-08-18 16:00:00,AURORA/USDT,1.709,1.7272,1.6843,1.6843,863.2018,1469.91413557
1660834800,2022-08-18 15:00:00,AURORA/USDT,1.7039,1.709,1.6983,1.709,1346.241,2287.28749311
1660831200,2022-08-18 14:00:00,AURORA/USDT,1.6983,1.713,1.6983,1.6983,1041.6874,1769.47652289
1660827600,2022-08-18 13:00:00,AURORA/USDT,1.7013,1.7362,1.7013,1.7113,1942.3813,3334.00622618
1660824000,2022-08-18 12:00:00,AURORA/USDT,1.699,1.71,1.688,1.688,207.9641,352.41946449
1660820400,2022-08-18 11:00:00,AURORA/USDT,1.6943,1.7272,1.6882,1.7099,532.7915,914.19491772
1660816800,2022-08-18 10:00:00,AURORA/USDT,1.7357,1.7532,1.6812,1.6882,1996.2377,3416.10873293
1660813200,2022-08-18 09:00:00,AURORA/USDT,1.7334,1.8081,1.7261,1.7445,7200.0498,12639.72594597
1660809600,2022-08-18 08:00:00,AURORA/USDT,1.7305,1.81,1.7196,1.7395,6254.3519,11059.24668587
1660806000,2022-08-18 07:00:00,AURORA/USDT,1.7272,1.7272,1.7153,1.7153,87.2773,150.65710811
1660802400,2022-08-18 06:00:00,AURORA/USDT,1.7234,1.7272,1.7066,1.7272,59.1629,101.9125782
1660798800,2022-08-18 05:00:00,AURORA/USDT,1.7076,1.7254,1.7058,1.7254,278.0341,478.1060628
1660795200,2022-08-18 04:00:00,AURORA/USDT,1.7171,1.7254,1.7076,1.7151,456.2538,786.45769508
1660791600,2022-08-18 03:00:00,AURORA/USDT,1.7129,1.7254,1.6928,1.7233,300.0455,512.8364669
1660788000,2022-08-18 02:00:00,AURORA/USDT,1.7088,1.7614,1.7,1.7187,3589.063,6188.52069259
1660784400,2022-08-18 01:00:00,AURORA/USDT,1.7076,1.7238,1.7076,1.7221,212.934,365.44433317
1660780800,2022-08-18 00:00:00,AURORA/USDT,1.7137,1.7266,1.7003,1.7076,518.0648,888.52765709
1660777200,2022-08-17 23:00:00,AURORA/USDT,1.7066,1.7137,1.7002,1.7084,95.4715,163.12650135
