https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BURGER,Volume USDT
1660028400,2022-08-09 07:00:00,BURGER/USDT,1.589,1.5906,1.582,1.5893,7514.93886001,11920.197212882632
1660024800,2022-08-09 06:00:00,BURGER/USDT,1.5884,1.5889,1.5836,1.5836,2430.17131149,3852.641960677165
1660021200,2022-08-09 05:00:00,BURGER/USDT,1.5923,1.5923,1.586,1.5884,533.60977873,848.430324361729
1660017600,2022-08-09 04:00:00,BURGER/USDT,1.5935,1.5942,1.5896,1.5915,1301.7496265,2071.053595338156
1660014000,2022-08-09 03:00:00,BURGER/USDT,1.5936,1.5947,1.5902,1.5942,1561.88776703,2486.656268097189
1660010400,2022-08-09 02:00:00,BURGER/USDT,1.5875,1.5936,1.585,1.5936,870.766727,1382.4163196606
1660006800,2022-08-09 01:00:00,BURGER/USDT,1.5937,1.5944,1.5874,1.5874,3221.9359,5128.97527222
1660003200,2022-08-09 00:00:00,BURGER/USDT,1.598,1.5999,1.5922,1.5922,3318.90669948,5298.507241307033
1659999600,2022-08-08 23:00:00,BURGER/USDT,1.5921,1.5981,1.59,1.5974,2101.04867828,3350.305812941644
1659996000,2022-08-08 22:00:00,BURGER/USDT,1.588,1.593,1.5867,1.5889,367.4393521,584.57493698757
1659992400,2022-08-08 21:00:00,BURGER/USDT,1.5954,1.5954,1.5882,1.5882,6842.4095,10895.75750116
1659988800,2022-08-08 20:00:00,BURGER/USDT,1.5862,1.6001,1.5862,1.6001,4916.8670025,7829.69365800211
1659985200,2022-08-08 19:00:00,BURGER/USDT,1.5875,1.5895,1.5829,1.5847,6026.77147598,9567.580564096882
1659981600,2022-08-08 18:00:00,BURGER/USDT,1.5887,1.5931,1.5825,1.5893,9895.79277003,15720.357484725887
1659978000,2022-08-08 17:00:00,BURGER/USDT,1.5887,1.5948,1.5859,1.5888,15921.53928248,25293.450445257
1659974400,2022-08-08 16:00:00,BURGER/USDT,1.5938,1.5985,1.5888,1.5902,17047.90788321,27165.401334608369
1659970800,2022-08-08 15:00:00,BURGER/USDT,1.6067,1.61,1.5925,1.5938,10506.91161218,16799.113524291139
1659967200,2022-08-08 14:00:00,BURGER/USDT,1.608,1.6109,1.6058,1.6062,6358.77092637,10231.33935010886
1659963600,2022-08-08 13:00:00,BURGER/USDT,1.6093,1.6119,1.6,1.6087,7395.31684158,11873.692310217953
1659960000,2022-08-08 12:00:00,BURGER/USDT,1.6086,1.6193,1.6066,1.6096,6908.61714412,11135.541015863677
1659956400,2022-08-08 11:00:00,BURGER/USDT,1.6048,1.609,1.6,1.6087,14377.06425262,23036.568498996853
1659952800,2022-08-08 10:00:00,BURGER/USDT,1.6099,1.6146,1.605,1.6071,5120.29533397,8245.432294909823
1659949200,2022-08-08 09:00:00,BURGER/USDT,1.6193,1.6193,1.6097,1.6098,1885.9763483,3039.957689649502
1659945600,2022-08-08 08:00:00,BURGER/USDT,1.6094,1.6178,1.6018,1.6164,10758.60623377,17317.602385783583
1659942000,2022-08-08 07:00:00,BURGER/USDT,1.6049,1.6237,1.6031,1.6131,14448.18150314,23302.179536111543
1659938400,2022-08-08 06:00:00,BURGER/USDT,1.5983,1.6055,1.5966,1.6055,7322.2537,11722.70381846
1659934800,2022-08-08 05:00:00,BURGER/USDT,1.6001,1.6001,1.5906,1.6,3100.13392462,4946.787891989204
1659931200,2022-08-08 04:00:00,BURGER/USDT,1.5999,1.6067,1.5999,1.6014,4386.69780808,7036.939512651345
1659927600,2022-08-08 03:00:00,BURGER/USDT,1.5965,1.6044,1.5954,1.6013,1004.40434302,1609.07089618635
1659924000,2022-08-08 02:00:00,BURGER/USDT,1.5973,1.5977,1.5961,1.5977,215.2433,343.78824219
1659920400,2022-08-08 01:00:00,BURGER/USDT,1.6028,1.6028,1.597,1.5998,956.70429036,1531.207703877928
1659916800,2022-08-08 00:00:00,BURGER/USDT,1.5901,1.6053,1.5901,1.6029,3897.75069156,6235.146172405744
1659913200,2022-08-07 23:00:00,BURGER/USDT,1.5959,1.5965,1.5901,1.5906,3605.48717566,5746.383818121661
1659909600,2022-08-07 22:00:00,BURGER/USDT,1.5942,1.5974,1.5905,1.5967,1523.82843336,2430.144923890632
1659906000,2022-08-07 21:00:00,BURGER/USDT,1.5981,1.6015,1.5908,1.5943,2151.30116105,3433.114079229798
1659902400,2022-08-07 20:00:00,BURGER/USDT,1.6038,1.6056,1.5927,1.5986,22598.92783312,36199.094630727862
1659898800,2022-08-07 19:00:00,BURGER/USDT,1.5906,1.6202,1.5906,1.6038,23853.19013873,38286.963508648151
1659895200,2022-08-07 18:00:00,BURGER/USDT,1.5866,1.5922,1.5853,1.5884,2614.39065706,4156.024023055892
1659891600,2022-08-07 17:00:00,BURGER/USDT,1.5842,1.5902,1.5842,1.585,4307.78201113,6839.344659942197
1659888000,2022-08-07 16:00:00,BURGER/USDT,1.58,1.5874,1.5771,1.5816,4903.56412881,7752.988735106397
1659884400,2022-08-07 15:00:00,BURGER/USDT,1.5811,1.5852,1.5811,1.5818,574.64513441,909.925086780418
1659880800,2022-08-07 14:00:00,BURGER/USDT,1.5906,1.5908,1.5803,1.5837,2511.72682876,3985.33375103146
1659877200,2022-08-07 13:00:00,BURGER/USDT,1.5885,1.5903,1.5853,1.5903,1755.97534176,2788.30971198576
1659873600,2022-08-07 12:00:00,BURGER/USDT,1.5846,1.5912,1.5783,1.5908,1498.33269703,2372.49131211435
1659870000,2022-08-07 11:00:00,BURGER/USDT,1.5779,1.5842,1.5779,1.5819,1880.22894221,2971.034902579082
1659866400,2022-08-07 10:00:00,BURGER/USDT,1.5781,1.5826,1.5764,1.5764,1023.00532013,1614.697343119241
1659862800,2022-08-07 09:00:00,BURGER/USDT,1.5776,1.5817,1.575,1.58,3192.428,5041.92834574
1659859200,2022-08-07 08:00:00,BURGER/USDT,1.5825,1.5827,1.5754,1.5754,1366.55253492,2157.419138850424
1659855600,2022-08-07 07:00:00,BURGER/USDT,1.5867,1.5867,1.5786,1.5805,6014.74567192,9522.100637974088
1659852000,2022-08-07 06:00:00,BURGER/USDT,1.5874,1.5918,1.5811,1.5835,3848.1353,6097.74080188
1659848400,2022-08-07 05:00:00,BURGER/USDT,1.5854,1.6178,1.5825,1.5857,10638.06934504,17034.853927255903
1659844800,2022-08-07 04:00:00,BURGER/USDT,1.5761,1.5854,1.5735,1.5848,6051.39494548,9556.763263313558
1659841200,2022-08-07 03:00:00,BURGER/USDT,1.5827,1.5827,1.5738,1.5791,10629.62729962,16746.371445812407
1659837600,2022-08-07 02:00:00,BURGER/USDT,1.575,1.5816,1.5742,1.581,787.69805437,1243.015767226303
1659834000,2022-08-07 01:00:00,BURGER/USDT,1.58,1.5913,1.5751,1.5751,1564.27729339,2473.491506210997
1659830400,2022-08-07 00:00:00,BURGER/USDT,1.5811,1.5921,1.58,1.5803,1500.16750968,2378.443756351824
1659826800,2022-08-06 23:00:00,BURGER/USDT,1.5905,1.592,1.5764,1.5813,4122.18244539,6514.714468335207
1659823200,2022-08-06 22:00:00,BURGER/USDT,1.5881,1.6011,1.5874,1.5892,4061.09246003,6482.184992464033
1659819600,2022-08-06 21:00:00,BURGER/USDT,1.5969,1.6007,1.5874,1.5874,5738.81040361,9164.977656084917
1659816000,2022-08-06 20:00:00,BURGER/USDT,1.5898,1.5971,1.5852,1.5971,5056.3377,8034.89766394
1659812400,2022-08-06 19:00:00,BURGER/USDT,1.5859,1.5898,1.5857,1.5898,9193.2032,14607.91245851
1659808800,2022-08-06 18:00:00,BURGER/USDT,1.589,1.5905,1.5803,1.5851,15766.62918963,25005.018564218
1659805200,2022-08-06 17:00:00,BURGER/USDT,1.5906,1.5984,1.585,1.5906,6730.07576256,10692.350640965904
1659801600,2022-08-06 16:00:00,BURGER/USDT,1.6059,1.6068,1.5874,1.596,3632.4777139,5798.363112090476
1659798000,2022-08-06 15:00:00,BURGER/USDT,1.5958,1.6232,1.5929,1.6044,10913.49514384,17564.777995079382
1659794400,2022-08-06 14:00:00,BURGER/USDT,1.592,1.596,1.5873,1.5953,2292.45594996,3653.666232336224
1659790800,2022-08-06 13:00:00,BURGER/USDT,1.5844,1.5948,1.5843,1.5934,3745.2934,5942.45127195
1659787200,2022-08-06 12:00:00,BURGER/USDT,1.5873,1.5915,1.5812,1.5851,3575.6507,5673.75502041
1659783600,2022-08-06 11:00:00,BURGER/USDT,1.6052,1.606,1.5864,1.5877,8972.0581,14309.74728263
1659780000,2022-08-06 10:00:00,BURGER/USDT,1.5949,1.6062,1.5902,1.6062,4311.83925614,6882.784488620191
1659776400,2022-08-06 09:00:00,BURGER/USDT,1.6007,1.6015,1.5905,1.5952,5665.5688,9036.72731313
1659772800,2022-08-06 08:00:00,BURGER/USDT,1.6286,1.6299,1.5976,1.6018,9488.85921624,15256.867630532909
1659769200,2022-08-06 07:00:00,BURGER/USDT,1.5892,1.6285,1.5843,1.6285,16605.32140127,26592.624278485147
1659765600,2022-08-06 06:00:00,BURGER/USDT,1.5874,1.5918,1.5834,1.5891,1523.56580399,2420.068123210509
1659762000,2022-08-06 05:00:00,BURGER/USDT,1.5827,1.588,1.5749,1.5858,2324.12208359,3680.591196954108
1659758400,2022-08-06 04:00:00,BURGER/USDT,1.5728,1.5831,1.5672,1.5806,5014.83974833,7922.248694517372
1659754800,2022-08-06 03:00:00,BURGER/USDT,1.5763,1.5764,1.566,1.5715,3590.5139,5643.05017092
1659751200,2022-08-06 02:00:00,BURGER/USDT,1.5864,1.5864,1.5629,1.5735,9346.00595667,14682.006072092863
1659747600,2022-08-06 01:00:00,BURGER/USDT,1.5884,1.6002,1.5816,1.5881,9161.99466683,14587.577178496181
1659744000,2022-08-06 00:00:00,BURGER/USDT,1.596,1.6413,1.585,1.5888,23542.98132943,37976.6117490629
1659740400,2022-08-05 23:00:00,BURGER/USDT,1.5935,1.597,1.5874,1.5951,3789.60249037,6035.530954640804
1659736800,2022-08-05 22:00:00,BURGER/USDT,1.5825,1.5937,1.5809,1.5924,6955.87627731,11042.477382597192
1659733200,2022-08-05 21:00:00,BURGER/USDT,1.5787,1.586,1.5787,1.5803,4214.86085727,6665.908510532424
1659729600,2022-08-05 20:00:00,BURGER/USDT,1.5741,1.5841,1.5729,1.5807,4894.70354116,7722.858991969334
1659726000,2022-08-05 19:00:00,BURGER/USDT,1.5849,1.5874,1.5744,1.576,5363.17745803,8468.514339589477
1659722400,2022-08-05 18:00:00,BURGER/USDT,1.5827,1.5906,1.5827,1.5859,4456.24605974,7074.044053366082
1659718800,2022-08-05 17:00:00,BURGER/USDT,1.582,1.5867,1.5753,1.577,3843.32815544,6072.256969716648
1659715200,2022-08-05 16:00:00,BURGER/USDT,1.5953,1.5953,1.5777,1.5806,3326.81497353,5268.469933828681
1659711600,2022-08-05 15:00:00,BURGER/USDT,1.6055,1.6055,1.5836,1.5952,4283.8962,6841.51512279
1659708000,2022-08-05 14:00:00,BURGER/USDT,1.6098,1.6233,1.6032,1.606,6850.0994964,11042.835364422906
1659704400,2022-08-05 13:00:00,BURGER/USDT,1.5942,1.6275,1.5859,1.6154,6279.87934071,10052.82297357133
1659700800,2022-08-05 12:00:00,BURGER/USDT,1.622,1.6347,1.583,1.5968,40254.06194018,64895.8979999837
1659697200,2022-08-05 11:00:00,BURGER/USDT,1.6175,1.6305,1.6125,1.6222,13114.85880419,21260.64983624196
1659693600,2022-08-05 10:00:00,BURGER/USDT,1.6308,1.6368,1.6097,1.6177,18127.07272062,29442.598031885498
1659690000,2022-08-05 09:00:00,BURGER/USDT,1.6621,1.6848,1.626,1.6301,38264.70941956,63237.775211760136
1659686400,2022-08-05 08:00:00,BURGER/USDT,1.72,1.7887,1.6555,1.667,52871.70496666,89468.516748166623
1659682800,2022-08-05 07:00:00,BURGER/USDT,1.6961,1.7984,1.6641,1.7206,98252.85155935,171092.704220517606
1659679200,2022-08-05 06:00:00,BURGER/USDT,1.5599,1.7461,1.5599,1.6963,120770.48923141,202269.187303794812
1659675600,2022-08-05 05:00:00,BURGER/USDT,1.5587,1.5594,1.5484,1.5594,2532.8943,3932.00914872
1659672000,2022-08-05 04:00:00,BURGER/USDT,1.5646,1.5647,1.5535,1.5559,2608.27440035,4067.574521655755
1659668400,2022-08-05 03:00:00,BURGER/USDT,1.5541,1.5711,1.5526,1.565,9018.84321418,14097.807635256778
1659664800,2022-08-05 02:00:00,BURGER/USDT,1.5514,1.5555,1.5483,1.5554,3603.63489048,5593.934180872303
1659661200,2022-08-05 01:00:00,BURGER/USDT,1.5289,1.5553,1.5289,1.5498,12327.75025129,19012.928849365499
1659657600,2022-08-05 00:00:00,BURGER/USDT,1.528,1.5331,1.5246,1.5307,5255.16921458,8032.238556885942
1659654000,2022-08-04 23:00:00,BURGER/USDT,1.5229,1.5286,1.5229,1.5251,1576.6650413,2407.98705638879
1659650400,2022-08-04 22:00:00,BURGER/USDT,1.5222,1.524,1.512,1.524,4239.51092725,6431.900157306475
1659646800,2022-08-04 21:00:00,BURGER/USDT,1.533,1.5366,1.5227,1.5227,8571.6143,13122.24689214
1659643200,2022-08-04 20:00:00,BURGER/USDT,1.5282,1.5359,1.5282,1.5344,1616.67800233,2480.096921047463
1659639600,2022-08-04 19:00:00,BURGER/USDT,1.5286,1.5333,1.5237,1.5259,2790.22308189,4263.099960389151
1659636000,2022-08-04 18:00:00,BURGER/USDT,1.5398,1.5399,1.5213,1.5295,5408.64317738,8279.154035694909
1659632400,2022-08-04 17:00:00,BURGER/USDT,1.5335,1.5458,1.5293,1.5406,6962.99612781,10692.903398645493
1659628800,2022-08-04 16:00:00,BURGER/USDT,1.5374,1.546,1.5304,1.5343,9109.28178057,14009.050499767666
1659625200,2022-08-04 15:00:00,BURGER/USDT,1.5384,1.5414,1.5312,1.5369,5954.52017597,9144.486755153866
1659621600,2022-08-04 14:00:00,BURGER/USDT,1.5424,1.5449,1.5268,1.5374,10793.97952761,16573.501116093495
1659618000,2022-08-04 13:00:00,BURGER/USDT,1.5464,1.5482,1.5367,1.5458,9574.23978301,14768.70112003974
1659614400,2022-08-04 12:00:00,BURGER/USDT,1.5504,1.5549,1.5387,1.5462,2868.0476,4431.32864292
1659610800,2022-08-04 11:00:00,BURGER/USDT,1.5545,1.5591,1.5496,1.5511,4159.42662706,6463.063021452186
1659607200,2022-08-04 10:00:00,BURGER/USDT,1.5655,1.567,1.555,1.5573,7111.97110745,11109.564479682329
1659603600,2022-08-04 09:00:00,BURGER/USDT,1.5533,1.5653,1.552,1.5653,5871.38332336,9149.213461092001
1659600000,2022-08-04 08:00:00,BURGER/USDT,1.5524,1.5623,1.5492,1.5503,4363.7677,6778.72879484
1659596400,2022-08-04 07:00:00,BURGER/USDT,1.56,1.562,1.5525,1.5525,4645.5993,7237.17650598
1659592800,2022-08-04 06:00:00,BURGER/USDT,1.574,1.5749,1.544,1.5591,30627.07798668,47852.632656843597
1659589200,2022-08-04 05:00:00,BURGER/USDT,1.5691,1.575,1.5691,1.5715,3042.4987,4783.49215238
1659585600,2022-08-04 04:00:00,BURGER/USDT,1.5659,1.5729,1.5609,1.5676,7516.25805456,11768.707272018778
1659582000,2022-08-04 03:00:00,BURGER/USDT,1.5654,1.5721,1.5591,1.5659,4969.52148161,7780.127063905958
1659578400,2022-08-04 02:00:00,BURGER/USDT,1.5663,1.5669,1.5622,1.5632,577.02836751,902.511988387664
1659574800,2022-08-04 01:00:00,BURGER/USDT,1.5714,1.5763,1.564,1.564,3745.1398,5879.31447088
1659571200,2022-08-04 00:00:00,BURGER/USDT,1.5482,1.7114,1.5409,1.5692,35443.42690388,55964.515380921633
1659567600,2022-08-03 23:00:00,BURGER/USDT,1.5326,1.5527,1.5314,1.5467,9563.11312113,14707.119712190935
1659564000,2022-08-03 22:00:00,BURGER/USDT,1.5617,1.5617,1.529,1.5344,5091.83074102,7820.28289220386
1659560400,2022-08-03 21:00:00,BURGER/USDT,1.5654,1.5678,1.5586,1.5625,1170.27777723,1829.679464252517
1659556800,2022-08-03 20:00:00,BURGER/USDT,1.5731,1.5737,1.5611,1.5671,4246.37629357,6643.695855565831
1659553200,2022-08-03 19:00:00,BURGER/USDT,1.5738,1.5776,1.5686,1.5746,3294.7335,5182.20896529
1659549600,2022-08-03 18:00:00,BURGER/USDT,1.5801,1.5812,1.5709,1.5709,10097.77689806,15925.914059575664
1659546000,2022-08-03 17:00:00,BURGER/USDT,1.57,1.5813,1.5649,1.5813,6379.84898224,10027.944672601167
1659542400,2022-08-03 16:00:00,BURGER/USDT,1.5663,1.5751,1.5556,1.5732,9380.898548,14661.054143167632
1659538800,2022-08-03 15:00:00,BURGER/USDT,1.5614,1.5712,1.559,1.5634,9324.27334938,14564.73127249746
1659535200,2022-08-03 14:00:00,BURGER/USDT,1.5657,1.5718,1.5535,1.5624,9601.91012444,15009.102691471902
1659531600,2022-08-03 13:00:00,BURGER/USDT,1.5735,1.5795,1.5578,1.5684,13279.01070238,20807.080003549698
1659528000,2022-08-03 12:00:00,BURGER/USDT,1.5764,1.5859,1.5741,1.5741,12553.85255373,19819.005358364566
1659524400,2022-08-03 11:00:00,BURGER/USDT,1.5728,1.5816,1.57,1.5795,4329.36803828,6824.864531351761
1659520800,2022-08-03 10:00:00,BURGER/USDT,1.5698,1.5788,1.5698,1.5749,3057.7348,4810.67317386
1659517200,2022-08-03 09:00:00,BURGER/USDT,1.5859,1.588,1.5654,1.57,11287.56157702,17808.58265387643
1659513600,2022-08-03 08:00:00,BURGER/USDT,1.5759,1.5872,1.572,1.5865,6567.82173688,10363.558322621967
1659510000,2022-08-03 07:00:00,BURGER/USDT,1.57,1.5903,1.5613,1.5764,7374.30830411,11651.923485379959
1659506400,2022-08-03 06:00:00,BURGER/USDT,1.5617,1.5845,1.5617,1.5693,4479.78672263,7047.960876177082
1659502800,2022-08-03 05:00:00,BURGER/USDT,1.5646,1.568,1.5557,1.5614,6181.3168495,9651.048332188394
1659499200,2022-08-03 04:00:00,BURGER/USDT,1.5504,1.5779,1.5421,1.5649,6648.11222252,10360.38149066018
1659495600,2022-08-03 03:00:00,BURGER/USDT,1.5329,1.5646,1.5329,1.5453,5008.34667099,7770.263996268984
1659492000,2022-08-03 02:00:00,BURGER/USDT,1.5371,1.5472,1.5246,1.5328,5134.9065,7878.67009969
1659488400,2022-08-03 01:00:00,BURGER/USDT,1.5356,1.5456,1.5246,1.5363,4914.88284383,7539.035979734923
1659484800,2022-08-03 00:00:00,BURGER/USDT,1.5655,1.5729,1.5342,1.539,13651.43626558,21208.255404632697
1659481200,2022-08-02 23:00:00,BURGER/USDT,1.5757,1.59,1.5651,1.5667,5821.2621923,9188.165021409259
1659477600,2022-08-02 22:00:00,BURGER/USDT,1.5729,1.5842,1.562,1.5749,4641.4484457,7309.75567040147
1659474000,2022-08-02 21:00:00,BURGER/USDT,1.5545,1.5899,1.5436,1.5732,5542.79308442,8659.36411691899
1659470400,2022-08-02 20:00:00,BURGER/USDT,1.555,1.5642,1.551,1.5521,6288.57858273,9787.060612055903
1659466800,2022-08-02 19:00:00,BURGER/USDT,1.5503,1.5729,1.536,1.556,17070.1632,26452.29922071
1659463200,2022-08-02 18:00:00,BURGER/USDT,1.5739,1.5793,1.5471,1.5544,16335.34351082,25661.266623699743
1659459600,2022-08-02 17:00:00,BURGER/USDT,1.591,1.593,1.5633,1.5748,14017.97419544,22113.570447903595
1659456000,2022-08-02 16:00:00,BURGER/USDT,1.5441,1.5908,1.5441,1.5908,17655.11123657,27574.475399755354
1659452400,2022-08-02 15:00:00,BURGER/USDT,1.546,1.5571,1.5255,1.5406,19076.63370661,29451.282958520005
1659448800,2022-08-02 14:00:00,BURGER/USDT,1.5215,1.5548,1.5166,1.5472,16252.41305372,24898.412314500877
1659445200,2022-08-02 13:00:00,BURGER/USDT,1.5214,1.5267,1.516,1.5205,4838.82279409,7360.64153865907
1659441600,2022-08-02 12:00:00,BURGER/USDT,1.5242,1.535,1.5172,1.5172,5431.68123852,8301.306380195524
1659438000,2022-08-02 11:00:00,BURGER/USDT,1.5324,1.5378,1.5241,1.5242,5687.95342494,8720.685653364956
1659434400,2022-08-02 10:00:00,BURGER/USDT,1.5197,1.5421,1.5145,1.5323,9586.47030578,14623.188227934531
1659430800,2022-08-02 09:00:00,BURGER/USDT,1.5464,1.5532,1.5148,1.5214,8035.2972162,12285.965338010443
1659427200,2022-08-02 08:00:00,BURGER/USDT,1.5312,1.5692,1.5241,1.5456,15215.83168672,23558.181201847025
1659423600,2022-08-02 07:00:00,BURGER/USDT,1.5275,1.5308,1.5132,1.5308,16748.81412944,25503.38092184575
1659420000,2022-08-02 06:00:00,BURGER/USDT,1.5258,1.542,1.5224,1.527,13114.66321464,20079.126601244271
1659416400,2022-08-02 05:00:00,BURGER/USDT,1.5145,1.536,1.5145,1.5227,7344.76455217,11182.23731116406
1659412800,2022-08-02 04:00:00,BURGER/USDT,1.523,1.5353,1.5093,1.5168,11163.11960614,16997.627782900273
1659409200,2022-08-02 03:00:00,BURGER/USDT,1.5587,1.5591,1.5227,1.5278,15639.15620175,24039.214209563574
1659405600,2022-08-02 02:00:00,BURGER/USDT,1.5611,1.57,1.5546,1.5577,3774.56390568,5898.378950049596
1659402000,2022-08-02 01:00:00,BURGER/USDT,1.576,1.5899,1.5613,1.5624,8611.03474921,13606.072210089384
1659398400,2022-08-02 00:00:00,BURGER/USDT,1.5747,1.5914,1.5713,1.5713,6696.90831943,10599.859456167434
1659394800,2022-08-01 23:00:00,BURGER/USDT,1.5726,1.5892,1.5726,1.5748,5181.19088897,8191.32264867466
1659391200,2022-08-01 22:00:00,BURGER/USDT,1.559,1.5722,1.5576,1.5702,5360.73140166,8379.534711007356
1659387600,2022-08-01 21:00:00,BURGER/USDT,1.5764,1.5779,1.5545,1.5606,5504.37421752,8623.262151599664
1659384000,2022-08-01 20:00:00,BURGER/USDT,1.574,1.5819,1.567,1.5712,10675.39083219,16794.542252291111
1659380400,2022-08-01 19:00:00,BURGER/USDT,1.5593,1.5732,1.5593,1.5726,6977.84912952,10941.889130345484
1659376800,2022-08-01 18:00:00,BURGER/USDT,1.5681,1.5705,1.5528,1.5612,17293.49941284,27021.258223147392
1659373200,2022-08-01 17:00:00,BURGER/USDT,1.5881,1.5883,1.566,1.5717,10581.65075053,16685.242416754842
1659369600,2022-08-01 16:00:00,BURGER/USDT,1.5909,1.5937,1.5838,1.5853,6741.27024304,10707.965573619356
1659366000,2022-08-01 15:00:00,BURGER/USDT,1.6038,1.6066,1.5848,1.5894,57132.77450578,91187.989193432456
1659362400,2022-08-01 14:00:00,BURGER/USDT,1.5947,1.6116,1.5917,1.6041,50494.64936269,80835.402434261462
1659358800,2022-08-01 13:00:00,BURGER/USDT,1.6011,1.6011,1.5762,1.5931,48225.2017,76673.50210097
1659355200,2022-08-01 12:00:00,BURGER/USDT,1.5945,1.6158,1.5945,1.5988,29689.47538146,47608.835497119198
1659351600,2022-08-01 11:00:00,BURGER/USDT,1.5969,1.6059,1.5792,1.5964,11223.9092996,17904.13612370241
1659348000,2022-08-01 10:00:00,BURGER/USDT,1.617,1.617,1.5896,1.5953,9166.81138574,14709.952219754435
1659344400,2022-08-01 09:00:00,BURGER/USDT,1.6226,1.6481,1.615,1.615,19288.9596,31452.74601445
1659340800,2022-08-01 08:00:00,BURGER/USDT,1.5969,1.6249,1.5943,1.6194,12207.31617991,19673.187040519244
1659337200,2022-08-01 07:00:00,BURGER/USDT,1.5932,1.5998,1.5589,1.5949,15686.4711902,24801.855540616402
1659333600,2022-08-01 06:00:00,BURGER/USDT,1.6017,1.605,1.5874,1.5932,8822.93536924,14085.04569931199
1659330000,2022-08-01 05:00:00,BURGER/USDT,1.6104,1.6197,1.6009,1.6009,9948.79830246,16019.245918801338
1659326400,2022-08-01 04:00:00,BURGER/USDT,1.6069,1.6225,1.6032,1.6132,6798.54424869,10961.380363500523
1659322800,2022-08-01 03:00:00,BURGER/USDT,1.5937,1.608,1.5927,1.6042,4406.67727217,7056.78149039851
1659319200,2022-08-01 02:00:00,BURGER/USDT,1.6053,1.6053,1.5857,1.5921,9723.49232961,15502.706469445042
1659315600,2022-08-01 01:00:00,BURGER/USDT,1.6222,1.6226,1.5927,1.6074,9268.64948715,14886.569567534745
1659312000,2022-08-01 00:00:00,BURGER/USDT,1.61,1.6248,1.6086,1.6231,2295.5362,3717.32144081
1659308400,2022-07-31 23:00:00,BURGER/USDT,1.609,1.6291,1.5932,1.6157,15939.8801792,25653.64123246172
1659304800,2022-07-31 22:00:00,BURGER/USDT,1.629,1.6343,1.5806,1.6099,27874.0531051,44828.385153622767
1659301200,2022-07-31 21:00:00,BURGER/USDT,1.6569,1.6569,1.6252,1.629,5425.44079558,8920.753944202102
1659297600,2022-07-31 20:00:00,BURGER/USDT,1.644,1.6715,1.644,1.6583,9053.74581803,14978.067853341451
1659294000,2022-07-31 19:00:00,BURGER/USDT,1.6489,1.6599,1.6417,1.6439,6393.16248745,10566.215518487935
1659290400,2022-07-31 18:00:00,BURGER/USDT,1.6471,1.6703,1.6364,1.6483,68868.78680985,114355.750542010114
1659286800,2022-07-31 17:00:00,BURGER/USDT,1.6479,1.6743,1.6429,1.6452,14621.07096107,24222.47418914096
1659283200,2022-07-31 16:00:00,BURGER/USDT,1.6374,1.6479,1.6364,1.6479,7665.57476627,12576.767229574345
1659279600,2022-07-31 15:00:00,BURGER/USDT,1.6366,1.6438,1.6366,1.6402,3726.23532661,6111.187592199662
1659276000,2022-07-31 14:00:00,BURGER/USDT,1.6444,1.6459,1.632,1.6357,10505.4716497,17225.713325972046
1659272400,2022-07-31 13:00:00,BURGER/USDT,1.652,1.6572,1.6336,1.6452,3000.0968892,4938.875952746613
1659268800,2022-07-31 12:00:00,BURGER/USDT,1.6613,1.6632,1.6469,1.6553,8528.84339861,14105.152209169057
1659265200,2022-07-31 11:00:00,BURGER/USDT,1.6596,1.6722,1.6566,1.6613,3826.73513722,6369.68708751991
1659261600,2022-07-31 10:00:00,BURGER/USDT,1.6515,1.6638,1.6501,1.6597,4037.44309351,6693.922148143021
1659258000,2022-07-31 09:00:00,BURGER/USDT,1.6484,1.6638,1.6439,1.6505,13902.68870217,22973.539990912857
1659254400,2022-07-31 08:00:00,BURGER/USDT,1.6588,1.6724,1.644,1.6484,11373.53927198,18818.108778714674
1659250800,2022-07-31 07:00:00,BURGER/USDT,1.6786,1.6822,1.6571,1.6604,10764.43444203,17974.950415014653
1659247200,2022-07-31 06:00:00,BURGER/USDT,1.667,1.6809,1.66,1.6724,6368.85088286,10652.602426237052
1659243600,2022-07-31 05:00:00,BURGER/USDT,1.6803,1.6803,1.6618,1.6685,9803.05314469,16394.489154197471
1659240000,2022-07-31 04:00:00,BURGER/USDT,1.6525,1.682,1.652,1.682,5246.86331868,8764.000105029412
1659236400,2022-07-31 03:00:00,BURGER/USDT,1.6519,1.661,1.6417,1.66,3424.59258811,5662.95047413413
1659232800,2022-07-31 02:00:00,BURGER/USDT,1.6657,1.6675,1.6364,1.654,11332.38261976,18702.878496647532
1659229200,2022-07-31 01:00:00,BURGER/USDT,1.6715,1.6794,1.6614,1.6663,1579.00542784,2639.621959954697
1659225600,2022-07-31 00:00:00,BURGER/USDT,1.6471,1.6862,1.6456,1.6651,11012.16272959,18377.61344856951
1659222000,2022-07-30 23:00:00,BURGER/USDT,1.6494,1.6494,1.6306,1.6467,5527.46291535,9078.605224441746
1659218400,2022-07-30 22:00:00,BURGER/USDT,1.6856,1.6856,1.6315,1.6505,14119.7809315,23273.384613794431
1659214800,2022-07-30 21:00:00,BURGER/USDT,1.69,1.6913,1.6636,1.6896,17037.82304198,28505.804236711036
1659211200,2022-07-30 20:00:00,BURGER/USDT,1.6971,1.6971,1.6784,1.6912,9762.27312036,16475.454624290648
