https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UNIC,Volume USDT
1642291200,2022-01-16 00:00:00,UNIC/USDT,98.5,220,96,98.8,1681.68341757,178512.764164892
1642204800,2022-01-15 00:00:00,UNIC/USDT,98.71,102.56,98.3,98.5,418.33845548,41981.006268804
1642118400,2022-01-14 00:00:00,UNIC/USDT,98.17,100.03,98.17,98.71,129.35658009,12861.0809259781
1642032000,2022-01-13 00:00:00,UNIC/USDT,98.93,99.6,98.17,98.31,64.07188456,6319.9300707367
1641945600,2022-01-12 00:00:00,UNIC/USDT,98.75,100.03,97.38,98.93,212.28553492,20955.7457914145
1641859200,2022-01-11 00:00:00,UNIC/USDT,99.12,100.79,98.47,99.66,251.72748864,25005.3624754717
1641772800,2022-01-10 00:00:00,UNIC/USDT,100.36,101.56,99.12,99.12,283.97405422,28382.1328540509
1641686400,2022-01-09 00:00:00,UNIC/USDT,103.04,103.58,100.36,100.36,560.0662076,57045.6389183802
1641600000,2022-01-08 00:00:00,UNIC/USDT,100.07,987,100.07,103.04,10086.24770708,2335496.9680969574
1641513600,2022-01-07 00:00:00,UNIC/USDT,97.56,100.79,95.83,100.07,774.98336319,76037.0431941152
1641427200,2022-01-06 00:00:00,UNIC/USDT,94.97,98.25,93.05,97.56,472.52425471,45227.3961532247
1641340800,2022-01-05 00:00:00,UNIC/USDT,96.69,97.98,94.04,95.99,402.45169314,38500.5898741312
1641254400,2022-01-04 00:00:00,UNIC/USDT,97,97.92,95.83,96.69,198.11653427,19183.8101447902
1641168000,2022-01-03 00:00:00,UNIC/USDT,99.1,99.38,95.83,97.93,379.62937596,36901.7229598206
1641081600,2022-01-02 00:00:00,UNIC/USDT,100.84,101.98,97,98.23,772.90773335,76782.3367882298
1640995200,2022-01-01 00:00:00,UNIC/USDT,100.68,101.19,99.02,100.84,298.35050062,29876.7176281528
1640908800,2021-12-31 00:00:00,UNIC/USDT,104.91,105.03,98.94,100.68,772.8451267,78634.0438256554
1640822400,2021-12-30 00:00:00,UNIC/USDT,105.45,105.45,102.89,104.91,252.93398406,26358.6479375573
1640736000,2021-12-29 00:00:00,UNIC/USDT,107.5,107.5,104.89,105.45,482.95436774,51321.177548065
1640649600,2021-12-28 00:00:00,UNIC/USDT,108.25,108.81,106.51,107.06,197.56888543,21284.2364351528
