https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MATIC3L,Volume USDT
1661648400,2022-08-28 01:00:00,MATIC3L/USDT,0.010131,0.010298,0.009965,0.009967,1765761.77821192,17854.29992883092906
1661644800,2022-08-28 00:00:00,MATIC3L/USDT,0.009801,0.0104,0.009572,0.010115,3883090.12661451,38974.48813814067356
1661641200,2022-08-27 23:00:00,MATIC3L/USDT,0.009713,0.00996,0.009659,0.009807,1649014.02963183,16236.58076970085733
1661637600,2022-08-27 22:00:00,MATIC3L/USDT,0.009522,0.0099,0.009389,0.009713,2663216.22749098,25843.81430100507945
1661634000,2022-08-27 21:00:00,MATIC3L/USDT,0.009885,0.009885,0.009522,0.009522,1138392.50547289,11066.25127980875384
1661630400,2022-08-27 20:00:00,MATIC3L/USDT,0.009623,0.0099,0.009623,0.009885,3248232.27262374,31645.97192474387591
1661626800,2022-08-27 19:00:00,MATIC3L/USDT,0.009383,0.009656,0.009306,0.009656,1918415.82490259,18245.5375339539382
1661623200,2022-08-27 18:00:00,MATIC3L/USDT,0.00949,0.00958,0.00935,0.009397,1555110.57659989,14634.769927270609
1661619600,2022-08-27 17:00:00,MATIC3L/USDT,0.009511,0.009842,0.009306,0.009452,2505247.19479316,24040.51747245385522
1661616000,2022-08-27 16:00:00,MATIC3L/USDT,0.009605,0.009849,0.009035,0.009553,6233721.95730071,58412.1906011827741
1661612400,2022-08-27 15:00:00,MATIC3L/USDT,0.009495,0.0099,0.00925,0.009611,4746740.85916451,45470.85695621487734
1661608800,2022-08-27 14:00:00,MATIC3L/USDT,0.009759,0.009971,0.009495,0.009495,1940611.35775288,18952.56412120524202
1661605200,2022-08-27 13:00:00,MATIC3L/USDT,0.009578,0.010028,0.009507,0.009759,5112034.16761284,50128.41009083709159
1661601600,2022-08-27 12:00:00,MATIC3L/USDT,0.00944,0.009958,0.00943,0.009591,6158977.94025591,60089.86787446591335
1661598000,2022-08-27 11:00:00,MATIC3L/USDT,0.009228,0.009632,0.009198,0.00944,1914542.20445658,17970.31253648455344
1661594400,2022-08-27 10:00:00,MATIC3L/USDT,0.009131,0.009316,0.009131,0.009197,827168.81926357,7634.552694462462
1661590800,2022-08-27 09:00:00,MATIC3L/USDT,0.008987,0.009297,0.008949,0.009108,1711673.17505835,15546.30946487161736
1661587200,2022-08-27 08:00:00,MATIC3L/USDT,0.009125,0.009131,0.0089,0.008986,1589945.90920811,14327.92242836729124
1661583600,2022-08-27 07:00:00,MATIC3L/USDT,0.008711,0.009125,0.008634,0.009125,1419937.10155914,12585.81846736817918
1661580000,2022-08-27 06:00:00,MATIC3L/USDT,0.008537,0.008717,0.008412,0.008689,1094636.44159602,9363.21516341558372
1661576400,2022-08-27 05:00:00,MATIC3L/USDT,0.008601,0.008601,0.00825,0.008528,2743823.4231923,23038.0747547078808
1661572800,2022-08-27 04:00:00,MATIC3L/USDT,0.008773,0.008872,0.0086,0.0086,404752.88633035,3527.68804633941328
1661569200,2022-08-27 03:00:00,MATIC3L/USDT,0.008812,0.008847,0.008656,0.008788,181914.29880571,1594.59098608936715
1661565600,2022-08-27 02:00:00,MATIC3L/USDT,0.008796,0.008887,0.008518,0.008815,1216949.49725071,10592.64591526468034
1661562000,2022-08-27 01:00:00,MATIC3L/USDT,0.008638,0.008884,0.0086,0.008796,2134662.72974412,18702.59098311151796
1661558400,2022-08-27 00:00:00,MATIC3L/USDT,0.008428,0.008711,0.008226,0.008687,3426745.5680722,29025.11732412279145
1661554800,2022-08-26 23:00:00,MATIC3L/USDT,0.009177,0.009208,0.008003,0.008447,9065486.53302439,78548.89841189677823
1661551200,2022-08-26 22:00:00,MATIC3L/USDT,0.009353,0.009417,0.00896,0.009137,1871784.50843282,17095.85867869940763
1661547600,2022-08-26 21:00:00,MATIC3L/USDT,0.009454,0.009552,0.009141,0.009397,1091585.7812523,10258.42367836485649
1661544000,2022-08-26 20:00:00,MATIC3L/USDT,0.009239,0.009489,0.009239,0.009464,917015.52594909,8605.11817873947751
1661540400,2022-08-26 19:00:00,MATIC3L/USDT,0.009145,0.009367,0.009034,0.009239,1529052.39721299,14039.20363842307447
1661536800,2022-08-26 18:00:00,MATIC3L/USDT,0.0092,0.009218,0.008842,0.009145,3309656.42749668,30016.94215295086396
1661533200,2022-08-26 17:00:00,MATIC3L/USDT,0.009432,0.00955,0.0092,0.0092,1797752.40672827,16935.21988177986845
1661529600,2022-08-26 16:00:00,MATIC3L/USDT,0.009539,0.009649,0.009073,0.009434,4517218.83194356,42321.79498444246291
1661526000,2022-08-26 15:00:00,MATIC3L/USDT,0.010016,0.010026,0.00915,0.009539,9212378.76522896,87521.41159368611894
1661522400,2022-08-26 14:00:00,MATIC3L/USDT,0.011187,0.011413,0.010019,0.010019,10448105.01745369,111993.84677511845309
1661518800,2022-08-26 13:00:00,MATIC3L/USDT,0.010745,0.011236,0.010745,0.011187,5770285.2473382,63411.19413828762193
1661515200,2022-08-26 12:00:00,MATIC3L/USDT,0.009594,0.010745,0.009502,0.01074,4216228.88125895,42965.43751503384
1661511600,2022-08-26 11:00:00,MATIC3L/USDT,0.009754,0.009766,0.009365,0.009592,2851320.9610742,27191.67241242614327
1661508000,2022-08-26 10:00:00,MATIC3L/USDT,0.010017,0.01006,0.009735,0.009785,1720471.97904765,16912.3203013244931
1661504400,2022-08-26 09:00:00,MATIC3L/USDT,0.010018,0.01015,0.010004,0.010061,517253.5883918,5213.20064583304699
1661500800,2022-08-26 08:00:00,MATIC3L/USDT,0.010052,0.010128,0.009949,0.010016,1102025.39546299,11064.47996031469299
1661497200,2022-08-26 07:00:00,MATIC3L/USDT,0.010235,0.010235,0.009855,0.010077,1427632.0760644,14268.32650523924836
1661493600,2022-08-26 06:00:00,MATIC3L/USDT,0.010203,0.010317,0.010179,0.010263,696079.84116517,7135.9767322886484
1661490000,2022-08-26 05:00:00,MATIC3L/USDT,0.010593,0.010593,0.0101,0.010209,1986916.22852626,20451.88756476993434
1661486400,2022-08-26 04:00:00,MATIC3L/USDT,0.010652,0.010727,0.010555,0.010607,538916.63521727,5727.94986712777369
1661482800,2022-08-26 03:00:00,MATIC3L/USDT,0.010703,0.010736,0.010622,0.010652,444324.61521301,4748.29839944257536
1661479200,2022-08-26 02:00:00,MATIC3L/USDT,0.010555,0.010748,0.010555,0.010695,1016732.1033781,10864.77480763512481
1661475600,2022-08-26 01:00:00,MATIC3L/USDT,0.01035,0.010555,0.01033,0.010555,190375.63012112,1991.78594115506816
1661472000,2022-08-26 00:00:00,MATIC3L/USDT,0.010597,0.010623,0.010304,0.010304,1657803.10741049,17304.88088581448768
1661468400,2022-08-25 23:00:00,MATIC3L/USDT,0.010466,0.010724,0.010316,0.010599,1595236.43005926,16910.84330541432186
1661464800,2022-08-25 22:00:00,MATIC3L/USDT,0.010422,0.010502,0.01038,0.010451,536954.5257,5601.7654999947
1661461200,2022-08-25 21:00:00,MATIC3L/USDT,0.010495,0.010538,0.010373,0.010373,552642.58990222,5789.57655248592316
1661457600,2022-08-25 20:00:00,MATIC3L/USDT,0.010451,0.010535,0.010329,0.010459,638287.86063445,6644.35815180437244
1661454000,2022-08-25 19:00:00,MATIC3L/USDT,0.01022,0.01044,0.010181,0.01044,1358238.10067618,14111.55776419120482
1661450400,2022-08-25 18:00:00,MATIC3L/USDT,0.010257,0.010313,0.010153,0.010206,324964.07216682,3322.47304778497615
1661446800,2022-08-25 17:00:00,MATIC3L/USDT,0.010173,0.010324,0.010132,0.010272,2106816.8088296,21569.54337537786251
1661443200,2022-08-25 16:00:00,MATIC3L/USDT,0.010329,0.010415,0.010153,0.01022,3165000.83395623,32691.96179249101047
1661439600,2022-08-25 15:00:00,MATIC3L/USDT,0.010598,0.010598,0.010074,0.010368,3537107.34553445,36416.75241805719945
1661436000,2022-08-25 14:00:00,MATIC3L/USDT,0.010626,0.010787,0.010543,0.010561,1251517.82985824,13369.48509923445007
1661432400,2022-08-25 13:00:00,MATIC3L/USDT,0.010436,0.010629,0.010346,0.010629,1335921.25374492,13993.33152837596258
1661428800,2022-08-25 12:00:00,MATIC3L/USDT,0.010848,0.010914,0.010388,0.010432,3104656.6943016,32867.95466502834401
1661425200,2022-08-25 11:00:00,MATIC3L/USDT,0.010563,0.010846,0.010556,0.010846,826039.40863402,8871.27429130085467
1661421600,2022-08-25 10:00:00,MATIC3L/USDT,0.010817,0.010862,0.010557,0.010568,1031310.79615685,11028.05924297401133
1661418000,2022-08-25 09:00:00,MATIC3L/USDT,0.01088,0.01093,0.010671,0.010881,1111472.29770518,11988.79587843785304
1661414400,2022-08-25 08:00:00,MATIC3L/USDT,0.01096,0.011024,0.010836,0.010927,1451314.25352052,15865.06180949218288
1661410800,2022-08-25 07:00:00,MATIC3L/USDT,0.010899,0.010992,0.010786,0.01096,1051243.14257707,11449.15294552701332
1661407200,2022-08-25 06:00:00,MATIC3L/USDT,0.010541,0.010967,0.010537,0.010856,1581090.93249383,16990.74901390164322
1661403600,2022-08-25 05:00:00,MATIC3L/USDT,0.010495,0.010543,0.010449,0.010542,390452.79875159,4091.54917668592718
1661400000,2022-08-25 04:00:00,MATIC3L/USDT,0.010451,0.010535,0.010409,0.01048,114083.66000872,1196.14557948272001
1661396400,2022-08-25 03:00:00,MATIC3L/USDT,0.010554,0.010689,0.010347,0.010437,1714515.83335183,18104.53711887961512
1661392800,2022-08-25 02:00:00,MATIC3L/USDT,0.010655,0.01069,0.010456,0.010505,458915.77728129,4837.20377978888761
1661389200,2022-08-25 01:00:00,MATIC3L/USDT,0.010548,0.010837,0.01053,0.010663,1831944.46353569,19605.07192139517819
1661385600,2022-08-25 00:00:00,MATIC3L/USDT,0.010358,0.010625,0.01034,0.010597,2489560.57059922,26077.12070194146728
1661382000,2022-08-24 23:00:00,MATIC3L/USDT,0.010495,0.010583,0.010282,0.010316,2001212.67367189,20855.25127732914178
1661378400,2022-08-24 22:00:00,MATIC3L/USDT,0.010743,0.010829,0.010453,0.010486,1166091.3497035,12337.17428102229106
1661374800,2022-08-24 21:00:00,MATIC3L/USDT,0.011226,0.011243,0.010638,0.010737,1459526.16388961,15948.55616521498656
1661371200,2022-08-24 20:00:00,MATIC3L/USDT,0.011201,0.011278,0.011079,0.011201,926285.09705571,10395.00233219993944
1661367600,2022-08-24 19:00:00,MATIC3L/USDT,0.011007,0.011423,0.011007,0.011158,2420155.5861829,27409.11496993185217
1661364000,2022-08-24 18:00:00,MATIC3L/USDT,0.011072,0.011193,0.01101,0.011039,1120189.34397558,12455.71840489046609
1661360400,2022-08-24 17:00:00,MATIC3L/USDT,0.011208,0.011241,0.010987,0.011038,2117767.717874,23586.63052629668273
1661356800,2022-08-24 16:00:00,MATIC3L/USDT,0.010993,0.011208,0.010956,0.011208,3090523.5884001,34313.01246498418864
1661353200,2022-08-24 15:00:00,MATIC3L/USDT,0.010519,0.010993,0.010474,0.010993,1342625.33521324,14484.79112668560308
1661349600,2022-08-24 14:00:00,MATIC3L/USDT,0.010495,0.01074,0.010373,0.01056,1686968.91270845,17806.58232282695175
1661346000,2022-08-24 13:00:00,MATIC3L/USDT,0.010601,0.010645,0.010398,0.010466,1711283.41001739,17988.55642151557281
1661342400,2022-08-24 12:00:00,MATIC3L/USDT,0.0106,0.010645,0.010479,0.010629,1086951.1575397,11493.47396031334117
1661338800,2022-08-24 11:00:00,MATIC3L/USDT,0.010263,0.0106,0.010233,0.010597,2142213.46443575,22376.10117236945962
1661335200,2022-08-24 10:00:00,MATIC3L/USDT,0.010379,0.010487,0.010214,0.010214,685688.7373031,7103.02805118708644
1661331600,2022-08-24 09:00:00,MATIC3L/USDT,0.010422,0.010485,0.010339,0.010344,407773.55543468,4246.19738808100702
1661328000,2022-08-24 08:00:00,MATIC3L/USDT,0.010207,0.01048,0.010207,0.010411,604913.41199378,6253.47057738026932
1661324400,2022-08-24 07:00:00,MATIC3L/USDT,0.010503,0.010587,0.010004,0.010204,2375456.71712282,24446.66483261598573
1661320800,2022-08-24 06:00:00,MATIC3L/USDT,0.010432,0.01053,0.010329,0.010503,736131.94914023,7676.02560329512839
1661317200,2022-08-24 05:00:00,MATIC3L/USDT,0.010332,0.010645,0.01033,0.010432,695037.7529417,7297.2042175802448
1661313600,2022-08-24 04:00:00,MATIC3L/USDT,0.010143,0.010365,0.010068,0.010329,483401.65726426,4955.77993871959677
1661310000,2022-08-24 03:00:00,MATIC3L/USDT,0.010092,0.01022,0.010034,0.010157,253869.63044158,2568.644058527046
1661306400,2022-08-24 02:00:00,MATIC3L/USDT,0.010131,0.010324,0.010044,0.010048,1029403.63228312,10454.92180491405304
1661302800,2022-08-24 01:00:00,MATIC3L/USDT,0.010688,0.010702,0.009949,0.010121,2266730.16816464,23203.07953308529503
1661299200,2022-08-24 00:00:00,MATIC3L/USDT,0.011103,0.011217,0.0105,0.010652,3137763.25235008,33891.18611855994245
1661295600,2022-08-23 23:00:00,MATIC3L/USDT,0.010961,0.011288,0.010874,0.011116,1285439.99831628,14303.97247654926207
1661292000,2022-08-23 22:00:00,MATIC3L/USDT,0.01093,0.011024,0.010869,0.010915,486686.74743591,5332.09506067923666
1661288400,2022-08-23 21:00:00,MATIC3L/USDT,0.010802,0.010931,0.010722,0.010927,223749.64644588,2418.19944819604856
1661284800,2022-08-23 20:00:00,MATIC3L/USDT,0.010991,0.011175,0.010722,0.010846,1620815.70393753,17793.10011918173881
1661281200,2022-08-23 19:00:00,MATIC3L/USDT,0.010952,0.011061,0.010868,0.010988,1091035.93808502,11976.92644666893623
1661277600,2022-08-23 18:00:00,MATIC3L/USDT,0.010563,0.011029,0.010523,0.010945,1911012.73365033,20805.77642288795224
1661274000,2022-08-23 17:00:00,MATIC3L/USDT,0.010712,0.010816,0.010539,0.010564,688293.87151034,7367.27496093963744
1661270400,2022-08-23 16:00:00,MATIC3L/USDT,0.010718,0.0108,0.0106,0.010721,974654.10024137,10434.67390986703373
1661266800,2022-08-23 15:00:00,MATIC3L/USDT,0.010601,0.010927,0.010539,0.010727,1145934.74085975,12345.40633843501331
1661263200,2022-08-23 14:00:00,MATIC3L/USDT,0.010629,0.01104,0.010601,0.010607,2638086.17567619,28603.45362392769671
1661259600,2022-08-23 13:00:00,MATIC3L/USDT,0.010232,0.010629,0.010207,0.010629,2170599.27882798,22679.72932660525618
1661256000,2022-08-23 12:00:00,MATIC3L/USDT,0.01048,0.01062,0.010218,0.010232,1459667.95932141,15144.98335932932801
1661252400,2022-08-23 11:00:00,MATIC3L/USDT,0.010315,0.010487,0.010165,0.010462,996171.73425743,10278.09578011177476
1661248800,2022-08-23 10:00:00,MATIC3L/USDT,0.010337,0.010429,0.010133,0.01035,547990.36879063,5638.54799601288664
1661245200,2022-08-23 09:00:00,MATIC3L/USDT,0.01032,0.0105,0.010002,0.010344,1757582.20639907,17966.89632533866915
1661241600,2022-08-23 08:00:00,MATIC3L/USDT,0.010169,0.0104,0.010169,0.010306,1963580.26397744,20205.59572256560357
1661238000,2022-08-23 07:00:00,MATIC3L/USDT,0.009747,0.010169,0.009708,0.010167,980834.02096353,9826.48432114728161
1661234400,2022-08-23 06:00:00,MATIC3L/USDT,0.00965,0.009949,0.00963,0.009747,1218852.4868063,11923.32058273377774
1661230800,2022-08-23 05:00:00,MATIC3L/USDT,0.010467,0.010484,0.00965,0.00965,2433015.57931116,24698.00903702708673
1661227200,2022-08-23 04:00:00,MATIC3L/USDT,0.010524,0.0106,0.010466,0.01047,557160.34939506,5865.35814300646938
1661223600,2022-08-23 03:00:00,MATIC3L/USDT,0.010699,0.010767,0.01048,0.01048,1405742.02391643,14976.83502542104686
1661220000,2022-08-23 02:00:00,MATIC3L/USDT,0.01054,0.010712,0.010486,0.010682,1485845.59972932,15707.92792213992996
1661216400,2022-08-23 01:00:00,MATIC3L/USDT,0.01035,0.01087,0.01034,0.01054,1764753.71607508,18807.40233000524318
1661212800,2022-08-23 00:00:00,MATIC3L/USDT,0.010272,0.0105,0.010184,0.010344,1148683.35842572,11851.89025985240269
1661209200,2022-08-22 23:00:00,MATIC3L/USDT,0.009869,0.01034,0.00981,0.010306,1599848.40059056,16117.12000619577831
1661205600,2022-08-22 22:00:00,MATIC3L/USDT,0.009583,0.009993,0.009551,0.009837,384587.91343268,3773.41887422595335
1661202000,2022-08-22 21:00:00,MATIC3L/USDT,0.00984,0.009921,0.009511,0.009551,724448.89480872,7014.11668001198576
1661198400,2022-08-22 20:00:00,MATIC3L/USDT,0.009516,0.010184,0.009516,0.009855,3859131.78967476,38325.76580549512337
1661194800,2022-08-22 19:00:00,MATIC3L/USDT,0.009306,0.009529,0.009283,0.009485,1448031.19619242,13642.5401137417366
1661191200,2022-08-22 18:00:00,MATIC3L/USDT,0.009485,0.009502,0.009132,0.009298,2087606.42675781,19568.62018222243673
1661187600,2022-08-22 17:00:00,MATIC3L/USDT,0.00969,0.009702,0.009445,0.009517,1335427.61198535,12672.77405679365258
1661184000,2022-08-22 16:00:00,MATIC3L/USDT,0.009787,0.009921,0.009572,0.00965,1533999.63731528,14891.73932996998544
1661180400,2022-08-22 15:00:00,MATIC3L/USDT,0.009234,0.009812,0.00923,0.009781,1652534.68105133,15825.08824148741454
1661176800,2022-08-22 14:00:00,MATIC3L/USDT,0.009471,0.009788,0.009154,0.009234,3052332.05534909,28797.95943641545443
1661173200,2022-08-22 13:00:00,MATIC3L/USDT,0.009392,0.009647,0.009,0.009503,3179743.37236776,29505.17821041325244
1661169600,2022-08-22 12:00:00,MATIC3L/USDT,0.009405,0.00953,0.009204,0.009434,1466393.1433153,13764.84129381745849
1661166000,2022-08-22 11:00:00,MATIC3L/USDT,0.009464,0.009573,0.009326,0.009405,1007142.30482419,9485.38302498797733
1661162400,2022-08-22 10:00:00,MATIC3L/USDT,0.009146,0.009514,0.009082,0.009451,1265276.0724789,11752.57878773437927
1661158800,2022-08-22 09:00:00,MATIC3L/USDT,0.009095,0.009215,0.008956,0.009178,1692572.70407194,15410.3731837582367
1661155200,2022-08-22 08:00:00,MATIC3L/USDT,0.009301,0.009327,0.008719,0.009125,2968591.05509967,26739.24335547511821
1661151600,2022-08-22 07:00:00,MATIC3L/USDT,0.009781,0.009834,0.009306,0.009306,1744002.76718276,16871.02658044176533
1661148000,2022-08-22 06:00:00,MATIC3L/USDT,0.010373,0.010373,0.009654,0.009827,1460176.20624323,14472.56815268150877
1661144400,2022-08-22 05:00:00,MATIC3L/USDT,0.010315,0.010451,0.01026,0.010409,314883.16783868,3266.48937863355504
1661140800,2022-08-22 04:00:00,MATIC3L/USDT,0.010094,0.010357,0.009942,0.010321,1125313.28864303,11338.18980800386987
1661137200,2022-08-22 03:00:00,MATIC3L/USDT,0.010389,0.010456,0.010094,0.010095,685732.59788631,7087.60500831630215
1661133600,2022-08-22 02:00:00,MATIC3L/USDT,0.010389,0.010418,0.010233,0.010418,431398.79331114,4455.61620141707887
1661130000,2022-08-22 01:00:00,MATIC3L/USDT,0.010352,0.01044,0.010219,0.010388,1509714.73560562,15517.93434407540578
1661126400,2022-08-22 00:00:00,MATIC3L/USDT,0.010718,0.01078,0.010253,0.010352,1666130.81667096,17407.57913729033781
1661122800,2022-08-21 23:00:00,MATIC3L/USDT,0.010703,0.010862,0.01061,0.010704,1459371.650574,15744.58127530531012
1661119200,2022-08-21 22:00:00,MATIC3L/USDT,0.010795,0.010811,0.010082,0.010666,3262070.36648492,33906.62170867839325
1661115600,2022-08-21 21:00:00,MATIC3L/USDT,0.010683,0.01109,0.010682,0.010802,1982369.1866814,21558.37894734332522
1661112000,2022-08-21 20:00:00,MATIC3L/USDT,0.010523,0.011036,0.01032,0.010683,4269744.88288478,45388.55773158159167
1661108400,2022-08-21 19:00:00,MATIC3L/USDT,0.010511,0.010567,0.01042,0.010479,2119180.35887842,22324.21626212102469
1661104800,2022-08-21 18:00:00,MATIC3L/USDT,0.01031,0.01052,0.010187,0.010513,2421806.61297182,25110.83191254086257
1661101200,2022-08-21 17:00:00,MATIC3L/USDT,0.010358,0.010492,0.010245,0.010297,1918142.80970999,19971.18848390377432
1661097600,2022-08-21 16:00:00,MATIC3L/USDT,0.010227,0.010503,0.01007,0.010345,2208352.2274629,22804.27758388744015
1661094000,2022-08-21 15:00:00,MATIC3L/USDT,0.010083,0.010242,0.010057,0.01022,600818.82335498,6109.22022691100085
1661090400,2022-08-21 14:00:00,MATIC3L/USDT,0.010055,0.010176,0.009904,0.010079,1193329.40905792,11981.36960304962278
1661086800,2022-08-21 13:00:00,MATIC3L/USDT,0.010129,0.010253,0.010034,0.010082,584149.16340925,5905.53188849843144
1661083200,2022-08-21 12:00:00,MATIC3L/USDT,0.01033,0.010519,0.010101,0.010158,2546223.14637185,26212.04651332956926
1661079600,2022-08-21 11:00:00,MATIC3L/USDT,0.010131,0.01033,0.010039,0.01033,1711729.73366603,17428.18814697846685
1661076000,2022-08-21 10:00:00,MATIC3L/USDT,0.010166,0.010251,0.010036,0.0101,1749511.58924355,17659.84439921420502
1661072400,2022-08-21 09:00:00,MATIC3L/USDT,0.009921,0.010252,0.009918,0.010114,1351000.67718321,13645.93191213192975
1661068800,2022-08-21 08:00:00,MATIC3L/USDT,0.009934,0.010324,0.009864,0.009959,4853143.824091,48776.16532547843851
1661065200,2022-08-21 07:00:00,MATIC3L/USDT,0.009272,0.00994,0.009225,0.009934,1284695.70450692,12372.8073890344377
1661061600,2022-08-21 06:00:00,MATIC3L/USDT,0.009575,0.009608,0.009234,0.009234,996484.70763627,9349.20398725885124
1661058000,2022-08-21 05:00:00,MATIC3L/USDT,0.009512,0.009659,0.009432,0.00961,546992.71123276,5215.72123324946836
1661054400,2022-08-21 04:00:00,MATIC3L/USDT,0.009596,0.009758,0.0095,0.009512,456562.2235322,4379.24948225254633
1661050800,2022-08-21 03:00:00,MATIC3L/USDT,0.009811,0.009811,0.00947,0.009528,1771062.81923608,17073.82943551059542
1661047200,2022-08-21 02:00:00,MATIC3L/USDT,0.0099,0.009933,0.009731,0.009816,787115.4686644,7730.53655098722648
1661043600,2022-08-21 01:00:00,MATIC3L/USDT,0.0095,0.0099,0.009491,0.009899,1034757.61267586,10009.19242480028843
1661040000,2022-08-21 00:00:00,MATIC3L/USDT,0.009527,0.009846,0.009421,0.009506,1437862.98178075,13920.17301864420785
1661036400,2022-08-20 23:00:00,MATIC3L/USDT,0.009295,0.0099,0.009164,0.009522,2757606.38057432,26463.75048813372997
1661032800,2022-08-20 22:00:00,MATIC3L/USDT,0.009315,0.009479,0.009157,0.009228,2628004.19902068,24485.32202694446506
1661029200,2022-08-20 21:00:00,MATIC3L/USDT,0.008664,0.009389,0.008528,0.009389,4814713.55093062,42544.05794890843218
1661025600,2022-08-20 20:00:00,MATIC3L/USDT,0.009035,0.009445,0.008646,0.008664,4078898.99674433,37375.8206914243744
1661022000,2022-08-20 19:00:00,MATIC3L/USDT,0.008901,0.009128,0.008599,0.008997,4698708.1190436,41342.4188656312971
1661018400,2022-08-20 18:00:00,MATIC3L/USDT,0.0094,0.009514,0.0089,0.008958,2761106.23938972,25290.66338717294623
1661014800,2022-08-20 17:00:00,MATIC3L/USDT,0.009569,0.009663,0.009307,0.009466,2549547.74885523,24230.11859757175053
1661011200,2022-08-20 16:00:00,MATIC3L/USDT,0.009938,0.009958,0.009537,0.009579,2007820.8374759,19685.18400752653031
1661007600,2022-08-20 15:00:00,MATIC3L/USDT,0.009911,0.009941,0.00974,0.009941,788714.66865212,7753.00858675763609
1661004000,2022-08-20 14:00:00,MATIC3L/USDT,0.010305,0.010408,0.00985,0.009851,2334070.27707917,23690.74468955388931
1661000400,2022-08-20 13:00:00,MATIC3L/USDT,0.010184,0.010304,0.01014,0.010304,632000.29936666,6447.13637580360274
1660996800,2022-08-20 12:00:00,MATIC3L/USDT,0.010235,0.010418,0.010153,0.010182,2033412.15525935,20867.42147135296471
1660993200,2022-08-20 11:00:00,MATIC3L/USDT,0.010317,0.010488,0.010235,0.010235,992539.73753059,10253.26348988694242
1660989600,2022-08-20 10:00:00,MATIC3L/USDT,0.010185,0.010317,0.00994,0.010317,1051563.17486211,10677.20259364131361
1660986000,2022-08-20 09:00:00,MATIC3L/USDT,0.010114,0.010275,0.010075,0.010255,1525899.66442561,15548.78730697095145
1660982400,2022-08-20 08:00:00,MATIC3L/USDT,0.01037,0.0104,0.010113,0.010113,1315352.63018116,13475.30667064712925
1660978800,2022-08-20 07:00:00,MATIC3L/USDT,0.010301,0.0106,0.010281,0.0103,4344224.26839625,45145.72317561318447
1660975200,2022-08-20 06:00:00,MATIC3L/USDT,0.009855,0.010347,0.00985,0.010296,2195315.47575072,22138.91154431879117
1660971600,2022-08-20 05:00:00,MATIC3L/USDT,0.010038,0.010114,0.009668,0.009855,1848206.35611211,18349.61180042179556
1660968000,2022-08-20 04:00:00,MATIC3L/USDT,0.009787,0.010038,0.009692,0.010038,868819.64882336,8550.68985935859852
1660964400,2022-08-20 03:00:00,MATIC3L/USDT,0.009734,0.009842,0.009607,0.009787,1112512.61644673,10802.93144455857636
1660960800,2022-08-20 02:00:00,MATIC3L/USDT,0.009476,0.009836,0.009443,0.009686,3140809.70379538,30319.45774627658194
1660957200,2022-08-20 01:00:00,MATIC3L/USDT,0.009396,0.009674,0.009362,0.00942,821675.35664694,7828.21679210895867
1660953600,2022-08-20 00:00:00,MATIC3L/USDT,0.008951,0.009742,0.008896,0.009377,3265833.86351978,30695.29057976451647
1660950000,2022-08-19 23:00:00,MATIC3L/USDT,0.009407,0.009506,0.0087,0.008919,4026513.58627161,36532.95609707360532
1660946400,2022-08-19 22:00:00,MATIC3L/USDT,0.009159,0.00995,0.009151,0.009379,4216513.4344803,40176.99644226350614
1660942800,2022-08-19 21:00:00,MATIC3L/USDT,0.009874,0.010074,0.008969,0.009159,3154952.97978451,29999.28930875413732
1660939200,2022-08-19 20:00:00,MATIC3L/USDT,0.010229,0.010253,0.009562,0.009855,3735272.16573502,36638.36282245267693
1660935600,2022-08-19 19:00:00,MATIC3L/USDT,0.009985,0.010507,0.009583,0.010139,3255622.10298703,32886.29194892889204
1660932000,2022-08-19 18:00:00,MATIC3L/USDT,0.010062,0.010133,0.009744,0.009973,2002090.50359431,19854.12207069311671
1660928400,2022-08-19 17:00:00,MATIC3L/USDT,0.0105,0.010513,0.009904,0.010062,4033918.51645609,41295.01567985366213
1660924800,2022-08-19 16:00:00,MATIC3L/USDT,0.00972,0.0107,0.009638,0.010442,3395807.18778026,34960.40547340547075
1660921200,2022-08-19 15:00:00,MATIC3L/USDT,0.009699,0.009787,0.009598,0.009782,3419656.41634047,33210.46839975721216
1660917600,2022-08-19 14:00:00,MATIC3L/USDT,0.009543,0.009939,0.009501,0.009673,2001383.20695637,19580.35849613735123
1660914000,2022-08-19 13:00:00,MATIC3L/USDT,0.00971,0.010695,0.0095,0.009595,5920362.82973516,58429.43562925661313
1660910400,2022-08-19 12:00:00,MATIC3L/USDT,0.009439,0.00997,0.009121,0.00971,3952953.72408663,37422.53845119798719
1660906800,2022-08-19 11:00:00,MATIC3L/USDT,0.009558,0.009578,0.00886,0.009439,4246838.68867164,38853.10476492121796
1660903200,2022-08-19 10:00:00,MATIC3L/USDT,0.01006,0.010127,0.009501,0.009608,3722596.08419641,36659.21474910748779
1660899600,2022-08-19 09:00:00,MATIC3L/USDT,0.0098,0.010221,0.0097,0.010058,3887237.84163419,38441.67415566444758
1660896000,2022-08-19 08:00:00,MATIC3L/USDT,0.010242,0.010271,0.009277,0.009747,3457596.66707183,33728.68688750493428
1660892400,2022-08-19 07:00:00,MATIC3L/USDT,0.010167,0.010519,0.010113,0.0103,5998028.37668402,61815.05967913085159
1660888800,2022-08-19 06:00:00,MATIC3L/USDT,0.0119,0.011967,0.01,0.010199,6756379.06335624,72267.27944315978442
