https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LOVE,Volume USDT
1644537600,2022-02-11 00:00:00,LOVE/USDT,0.00476,0.00496,0.00476,0.00487,6124158.94909526,29488.5284721048169
1644451200,2022-02-10 00:00:00,LOVE/USDT,0.00479,0.00483,0.00475,0.00477,5675780.69272374,27173.1979780976592
1644364800,2022-02-09 00:00:00,LOVE/USDT,0.00496,0.00502,0.00465,0.0048,6035367.96742811,28947.1873481068899
1644278400,2022-02-08 00:00:00,LOVE/USDT,0.00482,0.00502,0.00469,0.00496,6390026.86071487,31077.1860361294205
1644192000,2022-02-07 00:00:00,LOVE/USDT,0.00474,0.00508,0.00465,0.00482,9372935.73786249,45436.0839528024424
1644105600,2022-02-06 00:00:00,LOVE/USDT,0.0048,0.00487,0.00453,0.00474,5350095.40800971,25273.9899063637024
1644019200,2022-02-05 00:00:00,LOVE/USDT,0.00491,0.00518,0.00474,0.00479,9017035.21205743,44208.0130973779489
1643932800,2022-02-04 00:00:00,LOVE/USDT,0.00448,0.00503,0.00438,0.00489,8898520.40954325,41838.2857020780052
1643846400,2022-02-03 00:00:00,LOVE/USDT,0.00446,0.00465,0.00439,0.00448,6348733.76461883,28644.8690381433424
1643760000,2022-02-02 00:00:00,LOVE/USDT,0.00453,0.00468,0.00444,0.00446,4397757.71697648,19922.1344665751206
1643673600,2022-02-01 00:00:00,LOVE/USDT,0.00488,0.0049,0.0045,0.00453,8369400.3369777,39208.4497880666755
1643587200,2022-01-31 00:00:00,LOVE/USDT,0.00457,0.00528,0.0045,0.00486,12852811.41959363,60812.3680347084243
1643500800,2022-01-30 00:00:00,LOVE/USDT,0.00451,0.00483,0.0045,0.00457,8618426.09208546,39826.0839265519368
1643414400,2022-01-29 00:00:00,LOVE/USDT,0.00472,0.00474,0.0045,0.00451,5871537.93028668,26769.3331827450391
1643328000,2022-01-28 00:00:00,LOVE/USDT,0.0046,0.00489,0.00446,0.00473,8849958.35422454,41589.724326813137
1643241600,2022-01-27 00:00:00,LOVE/USDT,0.00504,0.00504,0.00451,0.0046,7871451.94357269,37173.4064906002889
1643155200,2022-01-26 00:00:00,LOVE/USDT,0.005,0.00585,0.00455,0.00507,14816285.36772992,76600.6513834366554
1643068800,2022-01-25 00:00:00,LOVE/USDT,0.0055,0.00552,0.00477,0.005,15244353.71499,76655.4742747454696
1642982400,2022-01-24 00:00:00,LOVE/USDT,0.00502,0.00588,0.00487,0.0055,22332710.25265626,118823.9428385169713
1642896000,2022-01-23 00:00:00,LOVE/USDT,0.005,0.00527,0.00489,0.00502,12193276.63126532,61992.4057241649113
1642809600,2022-01-22 00:00:00,LOVE/USDT,0.00518,0.00519,0.00481,0.00501,14163447.64363085,70737.4146570968523
1642723200,2022-01-21 00:00:00,LOVE/USDT,0.00579,0.00618,0.00509,0.00516,23328615.42262367,132851.7038170828205
1642636800,2022-01-20 00:00:00,LOVE/USDT,0.00664,0.0078,0.00576,0.0058,95959162.67241188,673112.3201554868573
1642550400,2022-01-19 00:00:00,LOVE/USDT,0.00592,0.0079,0.00536,0.00665,110335156.48648572,746157.1104155374635
1642464000,2022-01-18 00:00:00,LOVE/USDT,0.0065,0.00686,0.0051,0.00594,78597724.65753309,460281.0846588167244
1642377600,2022-01-17 00:00:00,LOVE/USDT,0.00688,0.0073,0.00646,0.0065,31182212.7641581,214800.6947931472919
1642291200,2022-01-16 00:00:00,LOVE/USDT,0.00728,0.0076,0.00666,0.00684,33355655.96146377,234664.8059708280464
1642204800,2022-01-15 00:00:00,LOVE/USDT,0.00768,0.00819,0.00724,0.00726,45880805.1048989,351850.9801864592619
1642118400,2022-01-14 00:00:00,LOVE/USDT,0.00805,0.00826,0.0065,0.00768,79569378.48786043,584271.9250805172657
1642032000,2022-01-13 00:00:00,LOVE/USDT,0.00985,0.01072,0.00776,0.00801,181720790.7456065,1707112.5784280852337
1641945600,2022-01-12 00:00:00,LOVE/USDT,0.0005,0.055,0.0005,0.00985,476129570.74507929,5707497.5105388192801
