https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MFT,Volume USDT
1661000400,2022-08-20 13:00:00,MFT/USDT,0.0052,0.00522,0.00519,0.00522,1641.1665,8.534001078
1660996800,2022-08-20 12:00:00,MFT/USDT,0.0052,0.0052,0.00517,0.00517,30174.4726,156.307470633
1660993200,2022-08-20 11:00:00,MFT/USDT,0.0053,0.0053,0.00521,0.00521,5332.3169,27.929604592
1660989600,2022-08-20 10:00:00,MFT/USDT,0.00522,0.00536,0.00522,0.00527,159069.4151,841.951647386
1660986000,2022-08-20 09:00:00,MFT/USDT,0.0052,0.00521,0.00518,0.00521,43715.9568,227.75897176
1660982400,2022-08-20 08:00:00,MFT/USDT,0.00518,0.00518,0.00518,0.00518,32.8165,0.16998947
1660978800,2022-08-20 07:00:00,MFT/USDT,0.00518,0.00521,0.00518,0.0052,2731.1751,14.192292624
1660975200,2022-08-20 06:00:00,MFT/USDT,0.00515,0.00515,0.00515,0.00515,831.5194,4.28232491
1660971600,2022-08-20 05:00:00,MFT/USDT,0.00516,0.00519,0.00516,0.00516,20301.4173,105.333347949
1660968000,2022-08-20 04:00:00,MFT/USDT,0.00513,0.00518,0.00513,0.00518,1173.4789,6.077157407
1660964400,2022-08-20 03:00:00,MFT/USDT,0.00519,0.0052,0.00514,0.00514,57385.2134,297.454343699
1660960800,2022-08-20 02:00:00,MFT/USDT,0.00523,0.00526,0.00519,0.00519,38143.3289,199.640126793
1660957200,2022-08-20 01:00:00,MFT/USDT,0.00522,0.00527,0.00519,0.0052,97097.6917,507.771130883
1660953600,2022-08-20 00:00:00,MFT/USDT,0.00504,0.00527,0.00504,0.00521,628601.3105,3246.083682809
1660950000,2022-08-19 23:00:00,MFT/USDT,0.00506,0.00506,0.00499,0.00502,45442.3951,227.698828546
1660946400,2022-08-19 22:00:00,MFT/USDT,0.00513,0.00513,0.00507,0.00507,24581.096,125.561400765
1660942800,2022-08-19 21:00:00,MFT/USDT,0.00519,0.00519,0.00513,0.00517,2026.4478,10.44323098
1660939200,2022-08-19 20:00:00,MFT/USDT,0.00521,0.00523,0.00517,0.0052,46438.0793,241.526347238
1660935600,2022-08-19 19:00:00,MFT/USDT,0.00524,0.00526,0.00521,0.00521,2993.8197,15.643164759
1660932000,2022-08-19 18:00:00,MFT/USDT,0.0052,0.00523,0.00519,0.00522,3156.9415,16.458470949
1660928400,2022-08-19 17:00:00,MFT/USDT,0.00528,0.00529,0.00521,0.00521,37747.0571,199.034562091
1660924800,2022-08-19 16:00:00,MFT/USDT,0.00511,0.00527,0.00511,0.00525,206443.0844,1071.616169214
1660921200,2022-08-19 15:00:00,MFT/USDT,0.00501,0.00511,0.00501,0.00511,29276.7776,148.451794634
1660917600,2022-08-19 14:00:00,MFT/USDT,0.00507,0.00514,0.00502,0.00502,42804.2646,216.635058584
1660914000,2022-08-19 13:00:00,MFT/USDT,0.00505,0.00511,0.00505,0.00507,3227.0184,16.39046147
1660910400,2022-08-19 12:00:00,MFT/USDT,0.005,0.00504,0.00495,0.00504,55843.7747,277.177770502
1660906800,2022-08-19 11:00:00,MFT/USDT,0.00504,0.00504,0.00497,0.00497,21121.2112,105.216354948
1660903200,2022-08-19 10:00:00,MFT/USDT,0.00505,0.00505,0.00502,0.00502,2297.8217,11.571298697
1660899600,2022-08-19 09:00:00,MFT/USDT,0.00503,0.00507,0.00503,0.00504,1293.9903,6.53075005
1660896000,2022-08-19 08:00:00,MFT/USDT,0.00507,0.00507,0.00494,0.00504,42539.9157,212.919756809
1660892400,2022-08-19 07:00:00,MFT/USDT,0.00509,0.00511,0.00503,0.00511,759011.9397,3833.42335339
1660888800,2022-08-19 06:00:00,MFT/USDT,0.0053,0.0053,0.00506,0.00507,78079.6315,398.854997648
1660885200,2022-08-19 05:00:00,MFT/USDT,0.0053,0.00534,0.0053,0.0053,2520.8555,13.412988921
1660881600,2022-08-19 04:00:00,MFT/USDT,0.00523,0.00536,0.00523,0.0053,58576.8843,311.302099958
1660878000,2022-08-19 03:00:00,MFT/USDT,0.00522,0.00525,0.00522,0.00525,331.0606,1.733565865
1660874400,2022-08-19 02:00:00,MFT/USDT,0.0052,0.00526,0.0052,0.00526,2372.1906,12.442573916
1660870800,2022-08-19 01:00:00,MFT/USDT,0.00543,0.00543,0.00516,0.00519,306259.5197,1614.783726509
1660867200,2022-08-19 00:00:00,MFT/USDT,0.00549,0.00564,0.0054,0.00544,217984.5653,1209.412355638
1660863600,2022-08-18 23:00:00,MFT/USDT,0.00556,0.00556,0.00546,0.00546,27247.3762,149.10853414
1660860000,2022-08-18 22:00:00,MFT/USDT,0.00557,0.00557,0.00557,0.00557,436.0137,2.428596309
1660856400,2022-08-18 21:00:00,MFT/USDT,0.00557,0.0056,0.00556,0.00557,10856.3468,60.383888924
1660852800,2022-08-18 20:00:00,MFT/USDT,0.00557,0.00559,0.00557,0.00557,153.4722,0.855861656
1660849200,2022-08-18 19:00:00,MFT/USDT,0.00559,0.00559,0.00557,0.00559,695.3626,3.883981664
1660845600,2022-08-18 18:00:00,MFT/USDT,0.00559,0.00559,0.00557,0.00557,1833.6706,10.231932496
1660842000,2022-08-18 17:00:00,MFT/USDT,0.00558,0.00559,0.00558,0.00559,216.3942,1.208384208
1660838400,2022-08-18 16:00:00,MFT/USDT,0.0056,0.0056,0.00558,0.00558,426.7307,2.388968922
1660834800,2022-08-18 15:00:00,MFT/USDT,0.00556,0.00563,0.00556,0.0056,67125.8129,377.54739821
1660831200,2022-08-18 14:00:00,MFT/USDT,0.00556,0.00556,0.00556,0.00556,290.6907,1.616240292
1660827600,2022-08-18 13:00:00,MFT/USDT,0.00559,0.00559,0.00556,0.00556,506.759,2.821370384
1660824000,2022-08-18 12:00:00,MFT/USDT,0.00562,0.00562,0.00557,0.00557,1382.8018,7.717403994
1660820400,2022-08-18 11:00:00,MFT/USDT,0.00561,0.00563,0.00558,0.00563,2397.1188,13.437968296
1660816800,2022-08-18 10:00:00,MFT/USDT,0.00564,0.00564,0.0056,0.00561,2909.4996,16.356060892
1660813200,2022-08-18 09:00:00,MFT/USDT,0.00565,0.00571,0.00563,0.00565,33511.0982,189.265580537
1660809600,2022-08-18 08:00:00,MFT/USDT,0.00557,0.00575,0.00557,0.00565,64489.9994,364.928383364
1660806000,2022-08-18 07:00:00,MFT/USDT,0.00553,0.00555,0.00551,0.00555,24569.8814,136.097510003
1660802400,2022-08-18 06:00:00,MFT/USDT,0.00559,0.00559,0.00554,0.00554,2351.7608,13.086463674
1660798800,2022-08-18 05:00:00,MFT/USDT,0.00552,0.00558,0.00552,0.00558,1403.2869,7.814836605
1660795200,2022-08-18 04:00:00,MFT/USDT,0.00555,0.00563,0.00553,0.00553,38655.2426,217.216733358
1660791600,2022-08-18 03:00:00,MFT/USDT,0.00554,0.00555,0.00554,0.00555,728.3349,4.035392164
1660788000,2022-08-18 02:00:00,MFT/USDT,0.00555,0.00555,0.00551,0.00553,21168.8007,116.649165909
1660784400,2022-08-18 01:00:00,MFT/USDT,0.00551,0.00551,0.00551,0.00551,0,0
1660780800,2022-08-18 00:00:00,MFT/USDT,0.00555,0.00555,0.00551,0.00551,17471.1598,96.466080793
1660777200,2022-08-17 23:00:00,MFT/USDT,0.00556,0.00557,0.00556,0.00557,2635.8141,14.668447208
1660773600,2022-08-17 22:00:00,MFT/USDT,0.0056,0.00561,0.00557,0.00557,119437.0812,668.452090252
1660770000,2022-08-17 21:00:00,MFT/USDT,0.0056,0.0056,0.00559,0.00559,918.6233,5.13937468
1660766400,2022-08-17 20:00:00,MFT/USDT,0.0056,0.0056,0.00559,0.00559,1225.1593,6.849010112
1660762800,2022-08-17 19:00:00,MFT/USDT,0.00563,0.00563,0.00559,0.00559,17771.4039,100.02727558
1660759200,2022-08-17 18:00:00,MFT/USDT,0.00562,0.00562,0.0056,0.0056,2028.454,11.397820354
1660755600,2022-08-17 17:00:00,MFT/USDT,0.00556,0.00561,0.00556,0.00561,762.7806,4.267504331
1660752000,2022-08-17 16:00:00,MFT/USDT,0.00559,0.0056,0.00558,0.00558,718.6955,4.014764822
1660748400,2022-08-17 15:00:00,MFT/USDT,0.00552,0.00558,0.00552,0.00557,19300.3043,107.131699514
1660744800,2022-08-17 14:00:00,MFT/USDT,0.00559,0.00559,0.00549,0.00549,43375.7114,239.217784118
1660741200,2022-08-17 13:00:00,MFT/USDT,0.00566,0.00566,0.00559,0.00559,22722.562,127.138978705
1660737600,2022-08-17 12:00:00,MFT/USDT,0.00575,0.00575,0.00563,0.00567,28629.5805,161.667913269
1660734000,2022-08-17 11:00:00,MFT/USDT,0.00577,0.00578,0.00577,0.00578,3433.1381,19.839865485
1660730400,2022-08-17 10:00:00,MFT/USDT,0.00581,0.00582,0.00576,0.00576,37905.258,220.386796262
1660726800,2022-08-17 09:00:00,MFT/USDT,0.00578,0.00578,0.00578,0.00578,867.448,5.01384944
1660723200,2022-08-17 08:00:00,MFT/USDT,0.0058,0.00581,0.00578,0.00581,1090.6843,6.320911678
1660719600,2022-08-17 07:00:00,MFT/USDT,0.00589,0.00589,0.00581,0.00581,32776.7856,191.820280882
1660716000,2022-08-17 06:00:00,MFT/USDT,0.00586,0.00592,0.00586,0.00592,4492.4765,26.426341405
1660712400,2022-08-17 05:00:00,MFT/USDT,0.00582,0.00587,0.00582,0.00584,821718.5365,4809.884341552
1660708800,2022-08-17 04:00:00,MFT/USDT,0.00579,0.00582,0.00578,0.00582,2160.371,12.511313939
1660705200,2022-08-17 03:00:00,MFT/USDT,0.00578,0.00582,0.00576,0.00582,7869.3493,45.785062341
1660701600,2022-08-17 02:00:00,MFT/USDT,0.00581,0.00581,0.00576,0.00576,43106.8455,248.392662998
1660698000,2022-08-17 01:00:00,MFT/USDT,0.00581,0.00582,0.0058,0.00582,5110.1518,29.645840027
1660694400,2022-08-17 00:00:00,MFT/USDT,0.00584,0.00584,0.00583,0.00584,1691.9392,9.880748041
1660690800,2022-08-16 23:00:00,MFT/USDT,0.00583,0.00583,0.00583,0.00583,786.6433,4.586130439
1660687200,2022-08-16 22:00:00,MFT/USDT,0.00584,0.00584,0.00584,0.00584,0,0
1660683600,2022-08-16 21:00:00,MFT/USDT,0.00582,0.00584,0.00582,0.00584,35061.2598,204.4223424
1660680000,2022-08-16 20:00:00,MFT/USDT,0.00579,0.00581,0.00578,0.00581,16979.6965,98.158074115
1660676400,2022-08-16 19:00:00,MFT/USDT,0.00579,0.00583,0.00579,0.0058,108024.9197,625.630599842
1660672800,2022-08-16 18:00:00,MFT/USDT,0.00582,0.00584,0.00579,0.00579,1657.3612,9.656843987
1660669200,2022-08-16 17:00:00,MFT/USDT,0.00581,0.00581,0.00579,0.0058,7509.9357,43.574208773
1660665600,2022-08-16 16:00:00,MFT/USDT,0.00579,0.00579,0.00579,0.00579,343.9576,1.991514504
1660662000,2022-08-16 15:00:00,MFT/USDT,0.00579,0.00579,0.00579,0.00579,2588.7806,14.989039674
1660658400,2022-08-16 14:00:00,MFT/USDT,0.00582,0.00582,0.00579,0.00579,94163.0482,547.859692089
1660654800,2022-08-16 13:00:00,MFT/USDT,0.00581,0.00583,0.00579,0.00582,4639.2118,26.924773391
1660651200,2022-08-16 12:00:00,MFT/USDT,0.00582,0.00582,0.00582,0.00582,85.5586,0.497951052
1660647600,2022-08-16 11:00:00,MFT/USDT,0.00581,0.00585,0.00581,0.00583,121319.785,707.618972802
1660644000,2022-08-16 10:00:00,MFT/USDT,0.0058,0.00584,0.0058,0.00584,762.4828,4.446166328
1660640400,2022-08-16 09:00:00,MFT/USDT,0.00577,0.00583,0.00577,0.0058,25146.6174,145.545681641
1660636800,2022-08-16 08:00:00,MFT/USDT,0.00577,0.00577,0.00577,0.00577,0,0
1660633200,2022-08-16 07:00:00,MFT/USDT,0.00577,0.00577,0.00577,0.00577,0,0
1660629600,2022-08-16 06:00:00,MFT/USDT,0.00577,0.00577,0.00577,0.00577,59,0.34043
1660626000,2022-08-16 05:00:00,MFT/USDT,0.00578,0.00578,0.00576,0.00576,128.8386,0.743969092
1660622400,2022-08-16 04:00:00,MFT/USDT,0.00581,0.00581,0.00576,0.00577,56837.9932,327.393266189
1660618800,2022-08-16 03:00:00,MFT/USDT,0.00578,0.00581,0.00574,0.00578,32457.0526,187.737019177
1660615200,2022-08-16 02:00:00,MFT/USDT,0.00582,0.00582,0.00578,0.00578,1248.103,7.248325199
1660611600,2022-08-16 01:00:00,MFT/USDT,0.00581,0.00586,0.00581,0.00582,3371.3373,19.669494192
1660608000,2022-08-16 00:00:00,MFT/USDT,0.00588,0.00635,0.00578,0.00578,1309511.7175,7901.994888983
1660604400,2022-08-15 23:00:00,MFT/USDT,0.00589,0.00589,0.00587,0.00589,636.9316,3.74483998
1660600800,2022-08-15 22:00:00,MFT/USDT,0.0059,0.00592,0.00588,0.00592,11232.2632,66.112544391
1660597200,2022-08-15 21:00:00,MFT/USDT,0.00592,0.00594,0.0059,0.0059,51598.9059,306.408328185
1660593600,2022-08-15 20:00:00,MFT/USDT,0.00591,0.00595,0.00591,0.00594,508.9773,3.024021934
1660590000,2022-08-15 19:00:00,MFT/USDT,0.00593,0.00594,0.00591,0.00591,1637.2232,9.695597972
1660586400,2022-08-15 18:00:00,MFT/USDT,0.00593,0.00593,0.00593,0.00593,374.5848,2.221287864
1660582800,2022-08-15 17:00:00,MFT/USDT,0.00593,0.00596,0.00593,0.00596,9149,54.436544875
1660579200,2022-08-15 16:00:00,MFT/USDT,0.00595,0.00595,0.00593,0.00593,715.1912,4.250012331
1660575600,2022-08-15 15:00:00,MFT/USDT,0.00591,0.00595,0.00587,0.00593,19402.5089,115.123171191
1660572000,2022-08-15 14:00:00,MFT/USDT,0.00592,0.00593,0.00589,0.00589,56694.9782,334.337956441
1660568400,2022-08-15 13:00:00,MFT/USDT,0.00591,0.00591,0.00588,0.00588,138.111,0.815568756
1660564800,2022-08-15 12:00:00,MFT/USDT,0.00587,0.0059,0.00587,0.00587,4216.9072,24.84114439
1660561200,2022-08-15 11:00:00,MFT/USDT,0.00599,0.00599,0.00586,0.00586,6660.7214,39.427866032
1660557600,2022-08-15 10:00:00,MFT/USDT,0.00593,0.00601,0.00589,0.00596,136446.2104,815.359539002
1660554000,2022-08-15 09:00:00,MFT/USDT,0.00593,0.00593,0.00591,0.00591,61832.594,366.177612256
1660550400,2022-08-15 08:00:00,MFT/USDT,0.0059,0.00591,0.0059,0.00591,78727.6427,465.280126385
1660546800,2022-08-15 07:00:00,MFT/USDT,0.00591,0.00591,0.00591,0.00591,270129.6726,1596.466365066
1660543200,2022-08-15 06:00:00,MFT/USDT,0.00602,0.00602,0.00591,0.00591,807855.3658,4781.588603742
1660539600,2022-08-15 05:00:00,MFT/USDT,0.00602,0.00602,0.006,0.006,403.8517,2.423914266
1660536000,2022-08-15 04:00:00,MFT/USDT,0.00602,0.00605,0.00602,0.00605,464.5374,2.805604562
1660532400,2022-08-15 03:00:00,MFT/USDT,0.00603,0.00605,0.00601,0.00602,92525.4387,557.473454871
1660528800,2022-08-15 02:00:00,MFT/USDT,0.006,0.00602,0.006,0.00602,1618.6505,9.739256834
1660525200,2022-08-15 01:00:00,MFT/USDT,0.00598,0.006,0.00597,0.006,6909.7092,41.326180765
1660521600,2022-08-15 00:00:00,MFT/USDT,0.006,0.006,0.00591,0.00598,639965.4971,3782.906725745
1660518000,2022-08-14 23:00:00,MFT/USDT,0.00598,0.00603,0.00598,0.00603,1303.4788,7.849005691
1660514400,2022-08-14 22:00:00,MFT/USDT,0.00599,0.00602,0.00598,0.00598,2311.0314,13.877643152
1660510800,2022-08-14 21:00:00,MFT/USDT,0.00598,0.00601,0.00598,0.00601,57431.0967,344.865183124
1660507200,2022-08-14 20:00:00,MFT/USDT,0.00597,0.00599,0.00596,0.00599,2622.0895,15.699376257
1660503600,2022-08-14 19:00:00,MFT/USDT,0.00596,0.006,0.00596,0.00598,7887.8985,47.123451817
1660500000,2022-08-14 18:00:00,MFT/USDT,0.00594,0.00596,0.00594,0.00596,2562.6267,15.264096162
1660496400,2022-08-14 17:00:00,MFT/USDT,0.00602,0.00602,0.00591,0.00596,226777.7391,1347.848171856
1660492800,2022-08-14 16:00:00,MFT/USDT,0.00612,0.00612,0.00602,0.00602,59681.122,362.597010902
1660489200,2022-08-14 15:00:00,MFT/USDT,0.00618,0.00621,0.0061,0.0061,42018.073,257.919053139
1660485600,2022-08-14 14:00:00,MFT/USDT,0.00615,0.00651,0.00615,0.00618,1350931.3695,8611.614706682
1660482000,2022-08-14 13:00:00,MFT/USDT,0.00602,0.00629,0.00601,0.00612,531686.5855,3295.246182136
1660478400,2022-08-14 12:00:00,MFT/USDT,0.00603,0.00603,0.00601,0.00602,61239.245,368.386781023
1660474800,2022-08-14 11:00:00,MFT/USDT,0.00604,0.00604,0.00604,0.00604,0,0
1660471200,2022-08-14 10:00:00,MFT/USDT,0.00608,0.00608,0.00604,0.00604,5886.9024,35.570653221
1660467600,2022-08-14 09:00:00,MFT/USDT,0.00604,0.00604,0.00604,0.00604,32857.075,198.456733
1660464000,2022-08-14 08:00:00,MFT/USDT,0.00607,0.00609,0.00605,0.00605,77886.878,473.088950833
1660460400,2022-08-14 07:00:00,MFT/USDT,0.00604,0.0061,0.00604,0.00606,26798.2618,163.368305382
1660456800,2022-08-14 06:00:00,MFT/USDT,0.00606,0.00607,0.00604,0.00607,6429.5393,38.900087523
1660453200,2022-08-14 05:00:00,MFT/USDT,0.00603,0.00609,0.00603,0.00609,1048.363,6.374098338
1660449600,2022-08-14 04:00:00,MFT/USDT,0.00603,0.00603,0.00603,0.00603,84.819,0.51145857
1660446000,2022-08-14 03:00:00,MFT/USDT,0.00606,0.00606,0.00606,0.00606,760.5619,4.609005114
1660442400,2022-08-14 02:00:00,MFT/USDT,0.00603,0.00606,0.00603,0.00603,1770.2512,10.690612961
1660438800,2022-08-14 01:00:00,MFT/USDT,0.00603,0.00605,0.00602,0.00602,1493.0886,8.993321678
1660435200,2022-08-14 00:00:00,MFT/USDT,0.00605,0.00611,0.00604,0.00604,46970.7895,285.47477001
1660431600,2022-08-13 23:00:00,MFT/USDT,0.00602,0.00604,0.00601,0.00604,2125.7367,12.809476415
1660428000,2022-08-13 22:00:00,MFT/USDT,0.00604,0.00607,0.00602,0.00602,1785.415,10.759106376
1660424400,2022-08-13 21:00:00,MFT/USDT,0.00602,0.00607,0.00602,0.00607,41544.4318,251.039971443
1660420800,2022-08-13 20:00:00,MFT/USDT,0.00603,0.00604,0.006,0.00604,60486.8528,363.263238127
1660417200,2022-08-13 19:00:00,MFT/USDT,0.00601,0.00604,0.006,0.006,11375.4624,68.368684816
1660413600,2022-08-13 18:00:00,MFT/USDT,0.00607,0.00607,0.006,0.00604,866616.616,5205.988962163
1660410000,2022-08-13 17:00:00,MFT/USDT,0.00605,0.00606,0.00604,0.00605,79200.9864,479.483390233
1660406400,2022-08-13 16:00:00,MFT/USDT,0.00609,0.00609,0.00605,0.00608,38151.6466,232.112308977
1660402800,2022-08-13 15:00:00,MFT/USDT,0.00608,0.00609,0.00605,0.00609,2510.338,15.272244276
1660399200,2022-08-13 14:00:00,MFT/USDT,0.00604,0.00608,0.00604,0.00604,9342.4226,56.57272645
1660395600,2022-08-13 13:00:00,MFT/USDT,0.00608,0.00608,0.00605,0.00605,6393.3822,38.769828926
1660392000,2022-08-13 12:00:00,MFT/USDT,0.00606,0.00609,0.00605,0.00605,25281.3713,153.011416481
1660388400,2022-08-13 11:00:00,MFT/USDT,0.00607,0.00607,0.00607,0.00607,76.1734,0.462372538
1660384800,2022-08-13 10:00:00,MFT/USDT,0.00609,0.0061,0.00607,0.0061,242890.7843,1477.789433425
1660381200,2022-08-13 09:00:00,MFT/USDT,0.0061,0.00614,0.00608,0.00609,84654.2199,515.815993491
1660377600,2022-08-13 08:00:00,MFT/USDT,0.00613,0.00613,0.00612,0.00612,10270.2985,62.932039805
1660374000,2022-08-13 07:00:00,MFT/USDT,0.00616,0.00618,0.0061,0.0061,15833.7266,97.582747537
1660370400,2022-08-13 06:00:00,MFT/USDT,0.00613,0.00615,0.00612,0.00614,6725.6614,41.266787521
1660366800,2022-08-13 05:00:00,MFT/USDT,0.00614,0.00614,0.0061,0.00614,8013.0962,48.915215113
1660363200,2022-08-13 04:00:00,MFT/USDT,0.00615,0.00619,0.00612,0.00612,125952.2061,776.834872388
1660359600,2022-08-13 03:00:00,MFT/USDT,0.00607,0.00617,0.00606,0.00617,5993.7578,36.706676545
1660356000,2022-08-13 02:00:00,MFT/USDT,0.00607,0.0061,0.00605,0.00606,19771.4402,119.629096633
1660352400,2022-08-13 01:00:00,MFT/USDT,0.00608,0.00608,0.00606,0.00608,112706.8392,684.271314735
1660348800,2022-08-13 00:00:00,MFT/USDT,0.00609,0.00626,0.00605,0.00608,257022.4843,1589.376064651
1660345200,2022-08-12 23:00:00,MFT/USDT,0.0061,0.00612,0.0061,0.00611,25191.7314,154.039794948
1660341600,2022-08-12 22:00:00,MFT/USDT,0.00606,0.00608,0.00606,0.00608,602.5387,3.661466434
1660338000,2022-08-12 21:00:00,MFT/USDT,0.00606,0.00609,0.00605,0.00605,30289.6006,183.442670847
1660334400,2022-08-12 20:00:00,MFT/USDT,0.00605,0.00608,0.00604,0.00605,18396.0761,111.564565521
1660330800,2022-08-12 19:00:00,MFT/USDT,0.00608,0.00609,0.00606,0.00607,378212.0178,2294.768286533
1660327200,2022-08-12 18:00:00,MFT/USDT,0.00604,0.00607,0.00604,0.00605,345100.7603,2094.173263601
1660323600,2022-08-12 17:00:00,MFT/USDT,0.00606,0.00607,0.00604,0.00604,123615.7497,749.8557471
1660320000,2022-08-12 16:00:00,MFT/USDT,0.00605,0.00607,0.00604,0.00604,1425.2692,8.621097803
1660316400,2022-08-12 15:00:00,MFT/USDT,0.00606,0.00606,0.00603,0.00603,4908.6926,29.690364918
1660312800,2022-08-12 14:00:00,MFT/USDT,0.00599,0.00606,0.00599,0.00606,40050.0259,241.465214621
1660309200,2022-08-12 13:00:00,MFT/USDT,0.00604,0.00604,0.00601,0.00603,16020.3506,96.620152833
1660305600,2022-08-12 12:00:00,MFT/USDT,0.00601,0.00603,0.00597,0.00601,33801.348,203.022819051
1660302000,2022-08-12 11:00:00,MFT/USDT,0.00607,0.00607,0.00596,0.00598,16026.5638,96.124903344
1660298400,2022-08-12 10:00:00,MFT/USDT,0.00607,0.0061,0.00605,0.00605,243221.1384,1478.479282936
1660294800,2022-08-12 09:00:00,MFT/USDT,0.00615,0.00615,0.00608,0.00609,97388.7087,596.808512508
1660291200,2022-08-12 08:00:00,MFT/USDT,0.00629,0.00629,0.00607,0.00616,351779.5449,2162.99131567
1660287600,2022-08-12 07:00:00,MFT/USDT,0.00592,0.0064,0.00592,0.00633,2143156.1788,13393.810208449
1660284000,2022-08-12 06:00:00,MFT/USDT,0.00594,0.00596,0.00592,0.00594,36212.2548,214.877108563
1660280400,2022-08-12 05:00:00,MFT/USDT,0.00594,0.00598,0.00593,0.00593,194557.4778,1162.752123184
1660276800,2022-08-12 04:00:00,MFT/USDT,0.00602,0.00602,0.00592,0.00596,37716.6524,224.604192447
1660273200,2022-08-12 03:00:00,MFT/USDT,0.00605,0.00606,0.00599,0.00606,94233.0603,569.244088497
1660269600,2022-08-12 02:00:00,MFT/USDT,0.00599,0.00605,0.00598,0.00602,140884.0003,844.428597541
1660266000,2022-08-12 01:00:00,MFT/USDT,0.00602,0.00604,0.00586,0.00598,1929950.6029,11470.767373362
1660262400,2022-08-12 00:00:00,MFT/USDT,0.00625,0.00625,0.0059,0.00599,933395.32239959,5607.1463449605728
1660258800,2022-08-11 23:00:00,MFT/USDT,0.00626,0.00627,0.00623,0.00625,31317.9035,195.925287716
1660255200,2022-08-11 22:00:00,MFT/USDT,0.00634,0.00638,0.00619,0.00626,474748.5239,2976.008580028
1660251600,2022-08-11 21:00:00,MFT/USDT,0.00637,0.00644,0.0063,0.00634,198745.6892,1267.964332632
1660248000,2022-08-11 20:00:00,MFT/USDT,0.00631,0.00635,0.0063,0.00633,22989.451,145.766300399
1660244400,2022-08-11 19:00:00,MFT/USDT,0.00635,0.00635,0.0063,0.00632,327009.773,2066.960033573
1660240800,2022-08-11 18:00:00,MFT/USDT,0.00636,0.00638,0.00633,0.00635,57065.1262,362.520801314
1660237200,2022-08-11 17:00:00,MFT/USDT,0.00641,0.00643,0.00636,0.00636,18531.3296,118.510636703
1660233600,2022-08-11 16:00:00,MFT/USDT,0.00638,0.00646,0.00634,0.00644,220606.0543,1415.548532159
1660230000,2022-08-11 15:00:00,MFT/USDT,0.00641,0.00648,0.00626,0.00639,508032.5127,3216.80205002
1660226400,2022-08-11 14:00:00,MFT/USDT,0.00658,0.00661,0.00639,0.00642,414673.4564,2688.240033678
1660222800,2022-08-11 13:00:00,MFT/USDT,0.00666,0.00669,0.00657,0.00658,468989.3178,3115.040096898
1660219200,2022-08-11 12:00:00,MFT/USDT,0.00677,0.00682,0.00651,0.00666,682839.7945,4511.220988121
1660215600,2022-08-11 11:00:00,MFT/USDT,0.00684,0.00686,0.00674,0.0068,293925.2706,1988.103714313
1660212000,2022-08-11 10:00:00,MFT/USDT,0.00688,0.0069,0.0068,0.00685,54606.6296,373.76619179
1660208400,2022-08-11 09:00:00,MFT/USDT,0.00689,0.00696,0.00684,0.00689,104945.9234,722.653675823
1660204800,2022-08-11 08:00:00,MFT/USDT,0.00675,0.00705,0.00675,0.00689,511217.5533,3535.828768356
1660201200,2022-08-11 07:00:00,MFT/USDT,0.00686,0.00689,0.00674,0.00674,1724169.0615,11758.962552767
1660197600,2022-08-11 06:00:00,MFT/USDT,0.00691,0.00695,0.00681,0.00687,611952.5383,4200.281815027
1660194000,2022-08-11 05:00:00,MFT/USDT,0.00693,0.00706,0.0069,0.00693,1444480.6203,10081.843790125
1660190400,2022-08-11 04:00:00,MFT/USDT,0.00693,0.00701,0.00689,0.00693,288078.4315,2000.797925257
1660186800,2022-08-11 03:00:00,MFT/USDT,0.00728,0.00728,0.00685,0.00695,1479881.99896149,10404.1182306772065
1660183200,2022-08-11 02:00:00,MFT/USDT,0.00684,0.00743,0.00679,0.00728,6347219.2378,45858.944307307
1660179600,2022-08-11 01:00:00,MFT/USDT,0.00681,0.00706,0.00675,0.00686,3039760.8534,21109.590104577
1660176000,2022-08-11 00:00:00,MFT/USDT,0.00688,0.007,0.0066,0.0068,3719104.0946,25272.815942028
1660172400,2022-08-10 23:00:00,MFT/USDT,0.0069,0.00696,0.00659,0.0069,2563581.4766,17550.751530265
1660168800,2022-08-10 22:00:00,MFT/USDT,0.0071,0.00729,0.00681,0.00691,2586481.3383,18297.819489304
1660165200,2022-08-10 21:00:00,MFT/USDT,0.007,0.00716,0.00673,0.0071,9312272.0764,64111.478548374
1660161600,2022-08-10 20:00:00,MFT/USDT,0.00692,0.00706,0.0069,0.007,1701522.9379,11860.355846963
1660158000,2022-08-10 19:00:00,MFT/USDT,0.00691,0.00702,0.00678,0.00688,3062995.2369,21129.304950527
1660154400,2022-08-10 18:00:00,MFT/USDT,0.00685,0.00708,0.00668,0.00694,3594973.6424,24690.931131928
1660150800,2022-08-10 17:00:00,MFT/USDT,0.00683,0.0076,0.00683,0.00686,5034412.243,35100.468355624
1660147200,2022-08-10 16:00:00,MFT/USDT,0.0067,0.00691,0.00658,0.0068,1521525.4589,10286.557686408
1660143600,2022-08-10 15:00:00,MFT/USDT,0.0068,0.00681,0.00665,0.00668,1279527.8847,8620.073847639
1660140000,2022-08-10 14:00:00,MFT/USDT,0.00688,0.00699,0.00655,0.00681,4387233.9546,29706.355612823
1660136400,2022-08-10 13:00:00,MFT/USDT,0.00657,0.00701,0.00651,0.00686,4673373.3112,31632.04901078
