https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume SGD
1643860800000,2022-02-03 04:00:00,BTC/SGD,50021.59,50684.47,49173.4,50560.41,32.90345082,1663611.9638740364
1643774400000,2022-02-02 04:00:00,BTC/SGD,52525.74,52525.74,49800.0,50021.59,8.74987177,437682.4982315143
1643688000000,2022-02-01 04:00:00,BTC/SGD,52693.15,53458.0,51777.53,52525.74,43.78409535,2299792.008489309
1643601600000,2022-01-31 04:00:00,BTC/SGD,50756.38,52854.41,50388.0,52693.15,50.77175296,2675323.594484224
1643515200000,2022-01-30 04:00:00,BTC/SGD,51886.64,52497.38,50215.19,50756.38,38.66567839,1962529.8653206278
1643428800000,2022-01-29 04:00:00,BTC/SGD,51627.86,52975.0,51130.46,51886.64,53.63342505,2782858.217536332
1643342400000,2022-01-28 04:00:00,BTC/SGD,51003.48,51932.79,49591.42,51627.86,62.30189002,3216513.255687957
1643256000000,2022-01-27 04:00:00,BTC/SGD,48821.06,51138.47,48571.8,51003.48,56.4456523,2878924.698170004
1643169600000,2022-01-26 04:00:00,BTC/SGD,50835.83,52913.52,48470.51,48821.06,33.13007137,1617445.2021590522
1643083200000,2022-01-25 04:00:00,BTC/SGD,49513.53,51016.9,48525.46,50835.83,70.7527232,3596773.4086322566
1642996800000,2022-01-24 04:00:00,BTC/SGD,47962.27,50709.04,44828.97,49513.53,203.56293409,10079119.443953237
1642910400000,2022-01-23 04:00:00,BTC/SGD,47797.4,49500.0,47050.0,47962.27,108.58196378,5207837.46394658
1642824000000,2022-01-22 04:00:00,BTC/SGD,49327.08,49473.92,46330.0,47797.4,115.26364473,5509302.532617702
1642737600000,2022-01-21 04:00:00,BTC/SGD,52251.76,53285.59,48153.0,49327.08,117.91694611,5816498.634123659
1642651200000,2022-01-20 04:00:00,BTC/SGD,56889.1,58828.64,51936.61,52251.76,84.69579021,4425504.1030632695
1642564800000,2022-01-19 04:00:00,BTC/SGD,56952.42,57904.34,56405.41,56889.1,11.90029993,676997.3527477629
1642478400000,2022-01-18 04:00:00,BTC/SGD,57190.13,58059.51,56176.35,56952.42,33.25773708,1894108.6104297335
1642392000000,2022-01-17 04:00:00,BTC/SGD,57990.0,58375.99,56471.01,57190.13,26.12137195,1493884.6575988533
1642305600000,2022-01-16 04:00:00,BTC/SGD,58526.1,59153.21,57990.0,57990.0,29.78698015,1727346.9788985
1642219200000,2022-01-15 04:00:00,BTC/SGD,58357.69,59500.0,57896.42,58526.1,23.68977939,1386470.397557079
1642132800000,2022-01-14 04:00:00,BTC/SGD,57830.0,59072.31,56700.0,58357.69,46.31756906,2702986.3367570713
1642046400000,2022-01-13 04:00:00,BTC/SGD,58995.85,60134.28,57400.0,57830.0,42.08959973,2434041.5523859
1641960000000,2022-01-12 04:00:00,BTC/SGD,57957.25,60016.02,57957.25,58995.85,16.90298435,997205.9292649475
1641873600000,2022-01-11 04:00:00,BTC/SGD,57606.0,58897.54,56323.28,57957.25,70.95576714,4112401.1350747654
1641787200000,2022-01-10 04:00:00,BTC/SGD,57342.43,57820.36,54273.89,57606.0,121.34217297,6990037.21610982
1641700800000,2022-01-09 04:00:00,BTC/SGD,57297.36,58602.49,56489.72,57342.43,71.99916269,4128606.946609937
1641614400000,2022-01-08 04:00:00,BTC/SGD,57124.54,57917.24,55535.02,57297.36,58.76565429,3367116.8494896744
1641528000000,2022-01-07 04:00:00,BTC/SGD,57277.39,58583.56,55659.48,57124.54,118.24651791,6754777.942210511
1641441600000,2022-01-06 04:00:00,BTC/SGD,58729.89,59837.25,57064.65,57277.39,71.86618291,4116307.386347405
1641355200000,2022-01-05 04:00:00,BTC/SGD,63472.71,63685.68,58300.0,58729.89,60.5360498,3555275.545788522
1641268800000,2022-01-04 04:00:00,BTC/SGD,63364.47,65000.0,62275.33,63472.71,46.8004797,2970553.2758589867
1641182400000,2022-01-03 04:00:00,BTC/SGD,63880.37,64827.19,62500.0,63364.47,41.25750702,2614260.0658435794
1641096000000,2022-01-02 04:00:00,BTC/SGD,64466.62,65322.11,63600.0,63880.37,22.35195014,1427850.8451647519
1641009600000,2022-01-01 04:00:00,BTC/SGD,63792.1,65287.03,63556.81,64466.62,18.20716869,1173754.6252141278
1640923200000,2021-12-31 04:00:00,BTC/SGD,64409.75,66194.89,62188.0,63792.1,43.88839013,2799732.572011973
1640836800000,2021-12-30 04:00:00,BTC/SGD,63430.93,65357.97,63430.93,64409.75,32.20021978,2074008.105974855
1640750400000,2021-12-29 04:00:00,BTC/SGD,65425.82,65582.76,62686.61,63430.93,48.43206481,3072090.912718573
1640664000000,2021-12-28 04:00:00,BTC/SGD,67845.75,67877.29,64600.0,65425.82,45.02499121,2945796.970407042
1640577600000,2021-12-27 04:00:00,BTC/SGD,69589.57,71000.0,67551.85,67845.75,38.53912465,2614715.8162227375
1640491200000,2021-12-26 04:00:00,BTC/SGD,68080.0,70049.92,67772.0,69589.57,34.94030208,2431480.597417306
1640404800000,2021-12-25 04:00:00,BTC/SGD,69656.89,70014.63,67980.2,68080.0,25.17093191,1713637.0444328
1640318400000,2021-12-24 04:00:00,BTC/SGD,69700.0,70749.52,68888.0,69656.89,28.56189662,1989532.8910507117
1640232000000,2021-12-23 04:00:00,BTC/SGD,66279.84,70283.42,65798.11,69700.0,32.01236734,2231262.003598
1640145600000,2021-12-22 04:00:00,BTC/SGD,67536.92,67536.92,65897.74,66279.84,7.59227189,503214.5661056976
1640059200000,2021-12-21 04:00:00,BTC/SGD,65879.44,67906.06,65879.44,67536.92,34.35664043,2320341.6761896755
1639972800000,2021-12-20 04:00:00,BTC/SGD,64174.22,66005.49,62686.61,65879.44,33.95046706,2236637.7576512466
1639886400000,2021-12-19 04:00:00,BTC/SGD,65727.3,66455.0,63623.29,64174.22,33.42711451,2145159.0005299323
1639800000000,2021-12-18 04:00:00,BTC/SGD,63796.63,66043.23,63484.48,65727.3,24.28366274,1596099.586010802
1639713600000,2021-12-17 04:00:00,BTC/SGD,65583.43,66455.0,62467.0,63796.63,47.83703952,3051841.9105528174
1639627200000,2021-12-16 04:00:00,BTC/SGD,67168.53,67168.53,65096.31,65583.43,2.78708755,182786.76123929647
1639540800000,2021-12-15 04:00:00,BTC/SGD,66550.91,68044.88,64218.0,67168.53,50.36722687,3383092.5890344013
1639454400000,2021-12-14 04:00:00,BTC/SGD,64704.83,67239.52,63900.0,66550.91,36.10716121,2402964.4360422012
1639368000000,2021-12-13 04:00:00,BTC/SGD,67291.16,67683.52,63018.0,64704.83,61.76702949,3996625.1427554367
1639281600000,2021-12-12 04:00:00,BTC/SGD,67929.1,69888.0,66659.35,67291.16,41.54358585,2795516.082406086
1639195200000,2021-12-11 04:00:00,BTC/SGD,66498.36,68414.71,65900.0,67929.1,20.71196548,1406945.1742874682
1639108800000,2021-12-10 04:00:00,BTC/SGD,66595.85,67671.8,64325.0,66498.36,27.61672258,1836466.760144969
1639022400000,2021-12-09 04:00:00,BTC/SGD,68055.0,68055.0,65125.27,66595.85,6.37976904,424866.14202248404
1638936000000,2021-12-08 04:00:00,BTC/SGD,69000.0,70320.82,66988.85,68055.0,50.41454997,3430962.19820835
1638849600000,2021-12-07 04:00:00,BTC/SGD,70449.67,71623.96,69000.0,69000.0,44.85533195,3095017.90455
1638763200000,2021-12-06 04:00:00,BTC/SGD,67962.16,71082.44,65400.0,70449.67,48.87028497,3442895.4489424597
1638676800000,2021-12-05 04:00:00,BTC/SGD,68245.23,69342.29,66358.99,67962.16,58.69257986,3988874.503258098
1638590400000,2021-12-04 04:00:00,BTC/SGD,72088.0,72865.86,64000.0,68245.23,201.65497639,13761990.244380118
1638504000000,2021-12-03 04:00:00,BTC/SGD,77743.61,79215.95,71503.58,72088.0,64.98855531,4684894.975187279
1638417600000,2021-12-02 04:00:00,BTC/SGD,77454.73,80000.0,77242.34,77743.61,17.49026362,1359756.2336704682
1638331200000,2021-12-01 04:00:00,BTC/SGD,78843.3,81000.0,76770.0,77454.73,15.0473050533,1165484.950130987
1638244800000,2021-11-30 04:00:00,BTC/SGD,78807.72,81386.46,77392.21,78843.3,45.7033093572,3603399.730642527
1638158400000,2021-11-29 04:00:00,BTC/SGD,79527.77,81435.21,78496.23,78807.72,43.1771922713,3402696.0789027745
1638072000000,2021-11-28 04:00:00,BTC/SGD,75120.0,80676.07,74095.07,79527.77,50.5396296534,4019304.042960775
1637985600000,2021-11-27 04:00:00,BTC/SGD,75477.66,76765.13,74659.89,75120.0,28.7077905067,2156529.222863304
1637899200000,2021-11-26 04:00:00,BTC/SGD,80225.08,80350.37,74250.0,75477.66,97.2149480706,7337556.797390403
1637812800000,2021-11-25 04:00:00,BTC/SGD,79790.06,82131.27,78840.68,80225.08,36.3007118457,2912227.51187823
1637726400000,2021-11-24 04:00:00,BTC/SGD,78011.91,80499.99,77443.2,79790.06,51.1053304289,4077697.3812417565
1637640000000,2021-11-23 04:00:00,BTC/SGD,78722.91,79971.45,76600.0,78011.91,35.4048502581,2761999.991898374
1637553600000,2021-11-22 04:00:00,BTC/SGD,79133.92,81995.9,76900.0,78722.91,41.5749294207,3272899.4270421187
1637467200000,2021-11-21 04:00:00,BTC/SGD,80876.16,82925.13,78751.89,79133.92,34.1681465444,2703859.375192826
1637380800000,2021-11-20 04:00:00,BTC/SGD,80665.84,82427.58,79133.48,80876.16,22.1586151833,1792103.7069430002
1637294400000,2021-11-19 04:00:00,BTC/SGD,76577.25,81267.87,76500.0,80665.84,36.946490918,2980319.724952841
1637208000000,2021-11-18 04:00:00,BTC/SGD,82010.01,82010.01,76260.44,76577.25,56.0391373661,4291323.031868181
1637121600000,2021-11-17 04:00:00,BTC/SGD,81000.0,83430.35,80250.0,82010.01,71.0401274376,5826001.56155885
1637035200000,2021-11-16 04:00:00,BTC/SGD,82951.81,83895.81,80100.0,81000.0,83.2740578294,6745198.6841814
1636948800000,2021-11-15 04:00:00,BTC/SGD,89425.07,90200.0,82350.0,82951.81,92.7329230999,7692363.817727516
1636862400000,2021-11-14 04:00:00,BTC/SGD,87930.62,90000.0,86750.0,89425.07,37.6768367106,3369253.760223975
1636776000000,2021-11-13 04:00:00,BTC/SGD,86685.25,88895.56,86264.91,87930.62,15.417056403,1355631.3280907597
1636689600000,2021-11-12 04:00:00,BTC/SGD,88381.0,88381.0,86000.0,86685.25,4.7402170945,410906.90389100614
1636603200000,2021-11-11 04:00:00,BTC/SGD,88103.82,89299.42,87250.0,88381.0,25.486685571,2252538.757450551
1636516800000,2021-11-10 04:00:00,BTC/SGD,89921.74,93302.37,85507.61,88103.82,62.9113041092,5542726.213202218
1636430400000,2021-11-09 04:00:00,BTC/SGD,92660.19,92660.19,89709.83,89921.74,40.8814317786,3676129.4792230073
1636344000000,2021-11-08 04:00:00,BTC/SGD,88369.98,92660.19,88250.0,92660.19,53.9727440887,5001124.722080318
1636257600000,2021-11-07 04:00:00,BTC/SGD,84500.0,89000.0,83621.04,88369.98,47.0002751186,4153413.3722251793
1636171200000,2021-11-06 04:00:00,BTC/SGD,83074.1,84680.68,81710.0,84500.0,37.3252801093,3153986.16923585
1636084800000,2021-11-05 04:00:00,BTC/SGD,84485.97,85000.0,82438.23,83074.1,31.3296665883,2602683.8551230934
1635998400000,2021-11-04 04:00:00,BTC/SGD,84663.83,84680.68,82456.22,84485.97,14.4244444162,1218663.1782137407
1635912000000,2021-11-03 04:00:00,BTC/SGD,85706.84,86030.78,82003.01,84663.83,53.8676907737,4560645.014157105
1635825600000,2021-11-02 04:00:00,BTC/SGD,82787.22,87065.05,82764.45,85706.84,42.3296802578,3627943.133106423
1635739200000,2021-11-01 04:00:00,BTC/SGD,81132.23,84728.9,80679.08,82787.22,61.5983319737,5099554.660739736
1635652800000,2021-10-31 04:00:00,BTC/SGD,83557.0,83754.24,81064.4,81132.23,47.8552566752,3882603.691281362
1635566400000,2021-10-30 04:00:00,BTC/SGD,83600.0,85454.08,83391.41,83557.0,15.8679655859,1325879.6004610464
1635480000000,2021-10-29 04:00:00,BTC/SGD,83286.61,85289.79,81500.0,83600.0,44.2979827959,3703311.3617372396
1635393600000,2021-10-28 04:00:00,BTC/SGD,79867.03,84278.11,78220.25,83286.61,91.4492641334,7616499.196665474
1635307200000,2021-10-27 04:00:00,BTC/SGD,82336.51,82336.51,78970.0,79867.03,9.2389194881,737885.0599236673
1635220800000,2021-10-26 04:00:00,BTC/SGD,84920.89,85433.23,81000.0,82336.51,39.6746262498,3266670.26096292
1635134400000,2021-10-25 04:00:00,BTC/SGD,83995.93,86120.93,83550.0,84920.89,35.1726624066,2986893.7952380134
1635048000000,2021-10-24 04:00:00,BTC/SGD,82948.67,84018.07,80855.27,83995.93,44.3077821871,3721673.3710428984
1634961600000,2021-10-23 04:00:00,BTC/SGD,82882.12,83653.03,80829.32,82948.67,28.425113057,2357825.322677784
1634875200000,2021-10-22 04:00:00,BTC/SGD,85313.83,86080.0,81250.0,82882.12,58.6771671685,4863288.010519677
1634788800000,2021-10-21 04:00:00,BTC/SGD,87639.31,89818.51,83800.0,85313.83,83.7962939377,7148982.775630969
1634702400000,2021-10-20 04:00:00,BTC/SGD,86052.54,90160.63,86052.54,87639.31,22.7213622594,1991284.5106738568
1634616000000,2021-10-19 04:00:00,BTC/SGD,84604.3,86972.08,82698.75,86052.54,45.3467197603,3902200.4160420056
1634529600000,2021-10-18 04:00:00,BTC/SGD,84073.23,84995.75,81085.37,84604.3,45.4836603835,3848113.248183749
1634443200000,2021-10-17 04:00:00,BTC/SGD,82640.07,84559.08,79817.65,84073.23,50.6819946943,4260998.996792664
1634356800000,2021-10-16 04:00:00,BTC/SGD,83094.3,84236.06,81347.01,82640.07,43.2049533018,3570460.3652074835
1634270400000,2021-10-15 04:00:00,BTC/SGD,80252.81,84907.27,79373.32,83094.3,60.4722855513,5024902.237285388
1634184000000,2021-10-14 04:00:00,BTC/SGD,78550.84,80252.81,76866.19,80252.81,17.0726893362,1370131.2934870846
1634097600000,2021-10-13 04:00:00,BTC/SGD,76444.3,79100.0,73627.0,78550.84,56.6926154828,4453252.5679709455
1634011200000,2021-10-12 04:00:00,BTC/SGD,76964.17,78300.0,73383.59,76444.3,52.6375146219,4023837.9590109107
1633924800000,2021-10-11 04:00:00,BTC/SGD,76647.4,78400.0,76646.26,76964.17,13.7461670569,1057962.3382156512
1633838400000,2021-10-10 04:00:00,BTC/SGD,74850.85,77000.0,73888.0,76647.4,55.9682614351,4289821.721520683
1633752000000,2021-10-09 04:00:00,BTC/SGD,74149.31,75246.22,73531.22,74850.85,27.0586936307,2025366.218147481
1633665600000,2021-10-08 04:00:00,BTC/SGD,73233.87,76419.82,72980.0,74149.31,52.9851190213,3928810.01569727
1633579200000,2021-10-07 04:00:00,BTC/SGD,74629.71,75136.61,72369.0,73233.87,44.2035327306,3237195.769533505
1633492800000,2021-10-06 04:00:00,BTC/SGD,70139.16,75800.0,70139.16,74629.71,33.1553142737,2474371.4892050917
1633406400000,2021-10-05 04:00:00,BTC/SGD,67088.78,70468.0,66621.61,70139.16,54.7434795135,3839661.668554099
1633320000000,2021-10-04 04:00:00,BTC/SGD,64620.44,67776.0,63829.52,67088.78,35.5723135135,2386503.1153982286
1633233600000,2021-10-03 04:00:00,BTC/SGD,65101.12,66824.86,64455.16,64620.44,35.7280912543,2308764.9772130176
1633147200000,2021-10-02 04:00:00,BTC/SGD,64570.98,65693.79,63500.0,65101.12,29.7837737334,1938957.0278709214
1633060800000,2021-10-01 04:00:00,BTC/SGD,59492.79,65888.0,59275.12,64570.98,91.7347036557,5923399.715058132
1632974400000,2021-09-30 04:00:00,BTC/SGD,59544.51,60044.31,58335.18,59492.79,27.2068283299,1618610.1243967914
1632888000000,2021-09-29 04:00:00,BTC/SGD,57413.14,59633.0,55917.96,59544.51,20.1712726026,1201088.5431982416
1632801600000,2021-09-28 04:00:00,BTC/SGD,57819.95,58058.48,55530.0,57413.14,41.6856442354,2393303.728477213
1632715200000,2021-09-27 04:00:00,BTC/SGD,59709.9,60015.6,57026.71,57819.95,23.778351648,1374863.1033697776
1632628800000,2021-09-26 04:00:00,BTC/SGD,57377.72,60052.69,55563.3,59709.9,65.1075632481,3887566.090787727
1632542400000,2021-09-25 04:00:00,BTC/SGD,57991.44,58420.85,56700.66,57377.72,30.4523206912,1747284.72996988
1632456000000,2021-09-24 04:00:00,BTC/SGD,59955.65,61119.48,55281.41,57991.44,93.9719272272,5449567.379480535
1632369600000,2021-09-23 04:00:00,BTC/SGD,59718.57,60821.84,58692.0,59955.65,36.2031186453,2170581.510406081
1632283200000,2021-09-22 04:00:00,BTC/SGD,57116.72,59926.74,57116.72,59718.57,44.6442579,2666091.240499203
1632196800000,2021-09-21 04:00:00,BTC/SGD,57824.16,59067.52,53850.0,57116.72,75.1700105954,4293464.447574495
1632110400000,2021-09-20 04:00:00,BTC/SGD,61692.18,61981.68,54489.72,57824.16,157.1345185033,9086171.539457781
1632024000000,2021-09-19 04:00:00,BTC/SGD,64738.99,65359.48,61158.44,61692.18,48.1823745065,2972475.720882409
1631937600000,2021-09-18 04:00:00,BTC/SGD,64765.36,65934.18,64405.79,64738.99,20.8185257062,1347770.3275084246
1631851200000,2021-09-17 04:00:00,BTC/SGD,64541.45,64869.23,63200.0,64765.36,23.0315482447,1491646.5134253637
1631764800000,2021-09-16 04:00:00,BTC/SGD,63996.05,65151.51,63450.0,64541.45,22.6434132147,1461438.7218258993
1631678400000,2021-09-15 04:00:00,BTC/SGD,63456.95,65000.0,63456.95,63996.05,13.9192825517,890779.1021427208
1631592000000,2021-09-14 04:00:00,BTC/SGD,60859.44,63800.0,60699.18,63456.95,42.8453677203,2718836.3571586907
1631505600000,2021-09-13 04:00:00,BTC/SGD,60093.58,63066.11,58501.01,60859.44,63.1367548706,3842467.5448419885
1631419200000,2021-09-12 04:00:00,BTC/SGD,61074.54,62500.0,60077.43,60093.58,41.566599885,2497885.7955172383
1631332800000,2021-09-11 04:00:00,BTC/SGD,60764.95,61923.31,60323.78,61074.54,28.0360918004,1712291.410107202
1631246400000,2021-09-10 04:00:00,BTC/SGD,62704.11,62873.6,59488.01,60764.95,46.7537137219,2840987.0766255674
1631160000000,2021-09-09 04:00:00,BTC/SGD,62100.0,63600.0,61526.0,62704.11,51.3031735607,3216919.8382992246
1631073600000,2021-09-08 04:00:00,BTC/SGD,62739.18,63388.0,61499.99,62100.0,12.1539410683,754759.74034143
1630987200000,2021-09-07 04:00:00,BTC/SGD,70666.11,70757.98,58396.04,62739.18,72.3353146139,4538258.323918102
1630900800000,2021-09-06 04:00:00,BTC/SGD,69150.0,70984.21,68680.0,70666.11,25.8254620613,1824984.9428246527
1630814400000,2021-09-05 04:00:00,BTC/SGD,66738.86,69742.82,66500.0,69150.0,18.948224987,1310269.75785105
1630728000000,2021-09-04 04:00:00,BTC/SGD,67488.13,67805.1,66350.0,66738.86,14.3680225132,958905.4429853029
1630641600000,2021-09-03 04:00:00,BTC/SGD,66528.1,68340.0,66170.5,67488.13,34.6672581221,2339628.422887841
1630555200000,2021-09-02 04:00:00,BTC/SGD,66819.69,67816.35,65109.0,66528.1,19.0453338529,1267049.8750991167
1630468800000,2021-09-01 04:00:00,BTC/SGD,63241.55,67271.46,63241.55,66819.69,26.0016243408,1737420.4779487103
1630382400000,2021-08-31 04:00:00,BTC/SGD,63551.0,64933.79,62725.98,63241.55,22.1690055739,1402002.2744520756
1630296000000,2021-08-30 04:00:00,BTC/SGD,64552.03,65634.77,62950.0,63551.0,13.6738628722,868987.6593911822
1630209600000,2021-08-29 04:00:00,BTC/SGD,65129.8,66576.79,64500.0,64552.03,9.5875728859,618897.2925578033
1630123200000,2021-08-28 04:00:00,BTC/SGD,65874.99,66929.1,64900.01,65129.8,4.8924882423,318646.78072335053
1630036800000,2021-08-27 04:00:00,BTC/SGD,63332.15,66405.36,63175.31,65874.99,14.5329666983,957359.0359208456
1629950400000,2021-08-26 04:00:00,BTC/SGD,64903.62,65053.75,62750.0,63332.15,17.3034027154,1095861.6962821202
1629864000000,2021-08-25 04:00:00,BTC/SGD,65187.71,66828.0,64903.62,64903.62,9.5900698117,622430.2468320483
1629777600000,2021-08-24 04:00:00,BTC/SGD,67061.25,67669.47,64698.88,65187.71,17.8395143384,1162917.0872324612
1629691200000,2021-08-23 04:00:00,BTC/SGD,68414.89,68692.92,66288.0,67061.25,14.1867210396,951379.2463168754
1629604800000,2021-08-22 04:00:00,BTC/SGD,66642.62,68500.0,65656.89,68414.89,20.5564336883,1406366.1495773387
1629518400000,2021-08-21 04:00:00,BTC/SGD,66638.17,67850.0,65890.03,66642.62,9.0530287933,603317.5577209503
1629432000000,2021-08-20 04:00:00,BTC/SGD,64324.97,67750.11,63829.06,66638.17,37.3425259263,2488437.5909061865
1629345600000,2021-08-19 04:00:00,BTC/SGD,60300.0,64800.0,60169.0,64324.97,16.0209047526,1030544.2175838525
1629259200000,2021-08-18 04:00:00,BTC/SGD,61322.18,62990.0,60300.0,60300.0,15.5917730237,940183.91332911
1629172800000,2021-08-17 04:00:00,BTC/SGD,63164.69,64099.29,60422.1,61322.18,21.6081431891,1325058.4461077643
1629086400000,2021-08-16 04:00:00,BTC/SGD,64604.72,64820.14,61552.79,63164.69,23.5756710779,1489149.9551775195
1629000000000,2021-08-15 04:00:00,BTC/SGD,63693.12,65500.0,61990.0,64604.72,22.9986795522,1485823.2528396063
1628913600000,2021-08-14 04:00:00,BTC/SGD,64476.49,65300.0,62650.0,63693.12,18.6453155585,1187578.3213054074
1628827200000,2021-08-13 04:00:00,BTC/SGD,61499.78,64871.54,61231.1,64476.49,20.0388847339,1292036.951156456
1628740800000,2021-08-12 04:00:00,BTC/SGD,62373.45,62481.7,59570.12,61499.78,27.7188447574,1704702.8544342534
1628654400000,2021-08-11 04:00:00,BTC/SGD,62007.99,63518.6,61752.86,62373.45,10.0197683588,624967.5207391939
1628568000000,2021-08-10 04:00:00,BTC/SGD,62139.52,62738.49,60851.59,62007.99,20.3573498193,1262318.3440216563
1628481600000,2021-08-09 04:00:00,BTC/SGD,59148.56,63300.0,58802.45,62139.52,26.6556208275,1656367.4835228529
1628395200000,2021-08-08 04:00:00,BTC/SGD,60213.92,61491.67,58259.59,59148.56,20.0338749484,1184974.8544179343
1628308800000,2021-08-07 04:00:00,BTC/SGD,59309.97,60688.0,57460.69,60213.92,15.1469691364,912058.3878216586
1628222400000,2021-08-06 04:00:00,BTC/SGD,54332.11,59325.41,54000.0,59309.97,28.5987850408,1696193.0828062969
1628136000000,2021-08-05 04:00:00,BTC/SGD,53299.9,55929.08,50474.79,54332.11,22.6330748201,1229702.7107639033
1628049600000,2021-08-04 04:00:00,BTC/SGD,51293.92,53992.52,51293.92,53299.9,3.0287582592,161432.5123395341
1627963200000,2021-08-03 04:00:00,BTC/SGD,52182.99,52409.63,50963.0,51293.92,23.311490871,1195737.7478178043
1627876800000,2021-08-02 04:00:00,BTC/SGD,53829.53,54605.98,52136.0,52182.99,29.3999769805,1534178.7047736617
1627790400000,2021-08-01 04:00:00,BTC/SGD,57623.98,57623.98,53229.11,53829.53,21.5172875924,1158265.4779737236
1627704000000,2021-07-31 04:00:00,BTC/SGD,56650.28,57623.98,55676.47,57623.98,16.8862246157,973051.4695306047
1627617600000,2021-07-30 04:00:00,BTC/SGD,53941.37,57299.23,51824.3,56650.28,45.0488775565,2552031.527261441
1627531200000,2021-07-29 04:00:00,BTC/SGD,53681.74,54828.92,53284.7,53941.37,17.6649125646,952869.5846647377
1627444800000,2021-07-28 04:00:00,BTC/SGD,54111.58,55000.0,53096.37,53681.74,5.5572745533,298324.1676788667
1627358400000,2021-07-27 04:00:00,BTC/SGD,50069.39,54700.0,49861.56,54111.58,21.890527387,1184531.0239438415
1627272000000,2021-07-26 04:00:00,BTC/SGD,52145.55,54800.0,49414.09,50069.39,31.4899473145,1576682.453169153
1627185600000,2021-07-25 04:00:00,BTC/SGD,46639.25,53799.8,46194.47,52145.55,36.0630112228,1880525.5548690786
1627099200000,2021-07-24 04:00:00,BTC/SGD,45900.9,47000.0,45813.37,46639.25,13.8657661397,646688.9334310032
1627012800000,2021-07-23 04:00:00,BTC/SGD,44400.0,46009.0,43697.8,45900.9,17.3518308628,796464.6532502966
1626926400000,2021-07-22 04:00:00,BTC/SGD,43700.41,44585.47,43380.5,44400.0,14.4681592297,642386.26979868
1626840000000,2021-07-21 04:00:00,BTC/SGD,40950.82,44800.0,40950.82,43700.41,1.4030916124,61315.67872944108
1626753600000,2021-07-20 04:00:00,BTC/SGD,40585.46,41042.03,40250.1,40950.82,32.152323926,1316664.0296753193
1626667200000,2021-07-19 04:00:00,BTC/SGD,43065.59,43442.54,40466.19,40585.46,32.8984989994,1335200.7152001886
1626580800000,2021-07-18 04:00:00,BTC/SGD,43795.44,43899.03,42000.0,43065.59,10.9586925829,471942.5617112123
1626494400000,2021-07-17 04:00:00,BTC/SGD,42660.5,44136.74,42547.04,43795.44,5.7801231472,253143.03648580879
1626408000000,2021-07-16 04:00:00,BTC/SGD,43417.29,43812.74,42222.0,42660.5,14.6753005876,626055.6607173098
1626321600000,2021-07-15 04:00:00,BTC/SGD,44500.0,44500.0,42420.69,43417.29,12.1564512337,527800.1685844107
1626235200000,2021-07-14 04:00:00,BTC/SGD,43378.37,44972.68,43378.37,44500.0,4.2021545063,186995.87553035002
1626148800000,2021-07-13 04:00:00,BTC/SGD,44900.0,45235.31,43091.67,43378.37,16.6483335494,722177.5725892865
1626062400000,2021-07-12 04:00:00,BTC/SGD,46644.48,46902.61,44400.0,44900.0,12.8749039603,578083.1878174699
1625976000000,2021-07-11 04:00:00,BTC/SGD,45442.35,46876.68,45200.0,46644.48,3.8079707842,177620.81708420123
1625889600000,2021-07-10 04:00:00,BTC/SGD,45787.69,46261.66,44888.0,45442.35,6.5745014335,298760.79521660873
1625803200000,2021-07-09 04:00:00,BTC/SGD,44762.22,46120.83,44300.0,45787.69,6.0714293885,277996.72669752757
1625716800000,2021-07-08 04:00:00,BTC/SGD,45247.52,45309.56,43627.13,44762.22,19.2425788223,861340.5466111335
1625630400000,2021-07-07 04:00:00,BTC/SGD,46591.71,47300.0,44842.69,45247.52,18.517042357,837850.2443892047
1625544000000,2021-07-06 04:00:00,BTC/SGD,45752.25,47122.92,45360.0,46591.71,17.8833071951,833213.8626750126
1625457600000,2021-07-05 04:00:00,BTC/SGD,46386.8,46524.89,44850.0,45752.25,12.326187317,563950.8036742132
1625371200000,2021-07-04 04:00:00,BTC/SGD,46851.73,48500.0,46375.74,46386.8,7.6439902094,354580.2450453959
1625284800000,2021-07-03 04:00:00,BTC/SGD,45219.56,49000.0,45219.56,46851.73,7.1101604248,333123.31647941493
1625198400000,2021-07-02 04:00:00,BTC/SGD,44624.2,45639.7,44380.0,45219.56,23.2955370507,1053413.9353963516
1625112000000,2021-07-01 04:00:00,BTC/SGD,46188.55,46588.87,44390.0,44624.2,11.3682018309,507296.9121424478
1625025600000,2021-06-30 04:00:00,BTC/SGD,47300.0,49599.0,46000.1,46188.55,5.7370180674,264984.5458570083
1624939200000,2021-06-29 04:00:00,BTC/SGD,46612.61,49700.0,46612.61,47300.0,20.9183136207,989436.2342591101
1624852800000,2021-06-28 04:00:00,BTC/SGD,46500.0,47500.0,45800.0,46612.61,22.8898233645,1066954.4094583264
1624766400000,2021-06-27 04:00:00,BTC/SGD,44667.83,47000.0,43725.26,46500.0,17.1431607453,797156.9746564501
1624680000000,2021-06-26 04:00:00,BTC/SGD,43200.0,44784.45,40750.01,44667.83,29.2523920069,1306640.873257568
1624593600000,2021-06-25 04:00:00,BTC/SGD,44141.84,48000.0,42281.0,43200.0,46.9648343986,2028880.84601952
1624507200000,2021-06-24 04:00:00,BTC/SGD,44141.84,44141.84,44141.84,44141.84,0.0,0.0
