https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DOT3L,Volume USDT
1644796800,2022-02-14 00:00:00,DOT3L/USDT,0.2265,0.2345,0.2001,0.2263,1328286.21460145,291916.146835896496
1644710400,2022-02-13 00:00:00,DOT3L/USDT,0.2293,0.2489,0.2145,0.2253,1216313.79827366,283787.829136522979
1644624000,2022-02-12 00:00:00,DOT3L/USDT,0.2361,0.2529,0.2102,0.2297,1812695.47609329,419705.626572701566
1644537600,2022-02-11 00:00:00,DOT3L/USDT,0.3074,0.3185,0.2187,0.235,2361964.85776768,665151.939973065137
1644451200,2022-02-10 00:00:00,DOT3L/USDT,0.3753,0.4011,0.3069,0.3076,2301340.7807815,814571.569911182431
1644364800,2022-02-09 00:00:00,DOT3L/USDT,0.363,0.395,0.3339,0.3777,1556445.33464603,570810.312724798799
1644278400,2022-02-08 00:00:00,DOT3L/USDT,0.4037,0.4432,0.3306,0.3646,2585424.14213644,962959.785155438339
1644192000,2022-02-07 00:00:00,DOT3L/USDT,0.3791,0.4218,0.3504,0.4024,2603397.61735951,1029217.944649420551
1644105600,2022-02-06 00:00:00,DOT3L/USDT,0.3463,0.3836,0.3239,0.3798,1397635.04969382,490301.659712541036
1644019200,2022-02-05 00:00:00,DOT3L/USDT,0.3099,0.3946,0.3057,0.3465,2361307.54221549,832804.270706181682
1643932800,2022-02-04 00:00:00,DOT3L/USDT,0.2489,0.3113,0.2409,0.3113,2500587.71075248,678485.18903792577
1643846400,2022-02-03 00:00:00,DOT3L/USDT,0.2417,0.2489,0.2136,0.2482,1902871.81538804,439110.756282564545
1643760000,2022-02-02 00:00:00,DOT3L/USDT,0.2781,0.3192,0.2341,0.2417,2425479.36612733,675747.826909067157
1643673600,2022-02-01 00:00:00,DOT3L/USDT,0.2668,0.295,0.2601,0.2766,1636932.95906173,455068.102886486676
1643587200,2022-01-31 00:00:00,DOT3L/USDT,0.222,0.2767,0.185,0.2672,1597930.65407459,374392.23947152761
1643500800,2022-01-30 00:00:00,DOT3L/USDT,0.2431,0.2546,0.2094,0.2224,1074212.57206791,253513.514896446656
1643414400,2022-01-29 00:00:00,DOT3L/USDT,0.2288,0.2564,0.2211,0.2442,1108318.18807689,266467.020419999772
1643328000,2022-01-28 00:00:00,DOT3L/USDT,0.2217,0.2345,0.1959,0.2275,1338015.00781654,291507.760598862676
1643241600,2022-01-27 00:00:00,DOT3L/USDT,0.2177,0.23,0.1879,0.222,1893103.62636183,399108.096932557884
1643155200,2022-01-26 00:00:00,DOT3L/USDT,0.2292,0.2938,0.1984,0.2193,2274320.56110089,561565.380219435706
1643068800,2022-01-25 00:00:00,DOT3L/USDT,0.2191,0.2541,0.1951,0.2278,1654050.40028108,376841.14144831328
1642982400,2022-01-24 00:00:00,DOT3L/USDT,0.2782,0.2782,0.1538,0.2216,2411126.8097687,477677.647496470902
1642896000,2022-01-23 00:00:00,DOT3L/USDT,0.2538,0.294,0.2331,0.2788,1480474.59529715,387738.861068905569
1642809600,2022-01-22 00:00:00,DOT3L/USDT,0.3517,0.375,0.1775,0.2528,2498092.45695214,642909.034493916118
1642723200,2022-01-21 00:00:00,DOT3L/USDT,0.6143,0.6593,0.3198,0.3518,1836443.61803279,928573.761424723869
1642636800,2022-01-20 00:00:00,DOT3L/USDT,0.7114,0.8415,0.5981,0.6183,1157530.33018993,847307.047220332142
1642550400,2022-01-19 00:00:00,DOT3L/USDT,0.809,0.8228,0.6741,0.7093,722474.24961397,531995.852995824945
1642464000,2022-01-18 00:00:00,DOT3L/USDT,0.8674,0.9063,0.7256,0.8088,832077.77666998,667368.421168004544
1642377600,2022-01-17 00:00:00,DOT3L/USDT,1.1039,1.1091,0.8052,0.8628,1081025.46935194,1012815.370359416995
1642291200,2022-01-16 00:00:00,DOT3L/USDT,1.1182,1.201,1.0671,1.1036,853559.9855137,966921.296731726009
1642204800,2022-01-15 00:00:00,DOT3L/USDT,1.1127,1.2,1.022,1.116,705347.17503063,782425.250998910321
1642118400,2022-01-14 00:00:00,DOT3L/USDT,0.9038,1.1343,0.8798,1.1127,1064967.09153562,1099310.534867542311
1642032000,2022-01-13 00:00:00,DOT3L/USDT,1.0796,1.1266,0.8974,0.9,967002.01763285,976917.147342632692
1641945600,2022-01-12 00:00:00,DOT3L/USDT,0.9019,1.12,0.8975,1.0796,944676.183958,971654.68869746967
1641859200,2022-01-11 00:00:00,DOT3L/USDT,0.7347,0.9541,0.7106,0.8971,862964.04236595,720674.448045961814
1641772800,2022-01-10 00:00:00,DOT3L/USDT,0.8206,0.8978,0.6039,0.7353,1020362.49800095,751812.364669256667
1641686400,2022-01-09 00:00:00,DOT3L/USDT,0.7706,0.9094,0.7369,0.8206,727226.18209879,602032.13056818763
1641600000,2022-01-08 00:00:00,DOT3L/USDT,0.8631,0.9321,0.6823,0.7698,873251.85818577,708137.854944724844
1641513600,2022-01-07 00:00:00,DOT3L/USDT,1.0828,1.0945,0.791,0.8568,925945.57764252,855585.356535442138
1641427200,2022-01-06 00:00:00,DOT3L/USDT,1.086,1.1711,0.941,1.0806,909858.46680656,955244.916572136393
1641340800,2022-01-05 00:00:00,DOT3L/USDT,1.368,1.6083,0.85,1.0925,1313725.86161073,1690017.794043809448
1641254400,2022-01-04 00:00:00,DOT3L/USDT,1.5905,1.6643,1.367,1.367,667434.51693626,1016423.691667504103
1641168000,2022-01-03 00:00:00,DOT3L/USDT,1.53,1.7224,1.3801,1.5848,861817.37264455,1342252.987689849137
1641081600,2022-01-02 00:00:00,DOT3L/USDT,1.4027,1.675,1.2674,1.53,718399.31716854,1085046.764658961547
1640995200,2022-01-01 00:00:00,DOT3L/USDT,1.1384,1.42,1.1374,1.4033,406179.75957492,517691.037108763271
1640908800,2021-12-31 00:00:00,DOT3L/USDT,1.2589,1.3431,1.0646,1.1319,541007.84917736,648784.254086937113
1640822400,2021-12-30 00:00:00,DOT3L/USDT,1.1529,1.3876,1.0936,1.2563,472306.8490577,587180.030568728543
1640736000,2021-12-29 00:00:00,DOT3L/USDT,1.336,1.494,1.1145,1.1529,517239.39770047,695855.730118498293
1640649600,2021-12-28 00:00:00,DOT3L/USDT,1.8864,1.8864,1.2407,1.325,855493.31667087,1300300.199328658348
