https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DOGE3S,Volume USDT
1661126400,2022-08-22 00:00:00,DOGE3S/USDT,1.0661,1.1107,1.066,1.0852,208.0191,223.45944653
1661122800,2022-08-21 23:00:00,DOGE3S/USDT,1.0577,1.0821,1.0577,1.0817,618.2985,668.93257093
1661119200,2022-08-21 22:00:00,DOGE3S/USDT,1.0602,1.1256,1.0588,1.0608,852.82895282,922.334904148572
1661115600,2022-08-21 21:00:00,DOGE3S/USDT,1.048,1.048,1.0091,1.045,752.2554,766.8483261
1661112000,2022-08-21 20:00:00,DOGE3S/USDT,1.0792,1.084,1.0295,1.0717,1301.7037,1360.38579832
1661108400,2022-08-21 19:00:00,DOGE3S/USDT,1.0826,1.0826,1.0694,1.0694,169.7153,181.8855443
1661104800,2022-08-21 18:00:00,DOGE3S/USDT,1.0825,1.1321,1.0785,1.0785,10911.02578615,12032.64032901844
1661101200,2022-08-21 17:00:00,DOGE3S/USDT,1.0807,1.0903,1.0596,1.0871,1296.77555866,1396.579594406998
1661097600,2022-08-21 16:00:00,DOGE3S/USDT,1.0826,1.1096,1.0657,1.0657,630.79624498,685.163312379808
1661094000,2022-08-21 15:00:00,DOGE3S/USDT,1.0743,1.0897,1.0743,1.0834,920.44727415,998.178736381255
1661090400,2022-08-21 14:00:00,DOGE3S/USDT,1.0885,1.1011,1.0885,1.0912,760.83404587,833.966714417457
1661086800,2022-08-21 13:00:00,DOGE3S/USDT,1.0772,1.1003,1.0772,1.0903,627.76329596,684.337776255492
1661083200,2022-08-21 12:00:00,DOGE3S/USDT,1.063,1.1006,1.0361,1.0961,542.365,576.71496825
1661079600,2022-08-21 11:00:00,DOGE3S/USDT,1.0752,1.0752,1.0752,1.0752,430,462.336
1661076000,2022-08-21 10:00:00,DOGE3S/USDT,1.0682,1.0791,1.064,1.064,2688.03104085,2874.278040204895
1661072400,2022-08-21 09:00:00,DOGE3S/USDT,1.0831,1.0831,1.061,1.0682,854.9745902,915.4060282295
1661068800,2022-08-21 08:00:00,DOGE3S/USDT,1.1047,1.1047,1.0592,1.0874,954.84114541,1028.163543742555
1661065200,2022-08-21 07:00:00,DOGE3S/USDT,1.1539,1.1593,1.107,1.107,1610.93695438,1829.399097113954
1661061600,2022-08-21 06:00:00,DOGE3S/USDT,1.1186,1.1594,1.1186,1.1539,1941.33941567,2233.720832785668
1661058000,2022-08-21 05:00:00,DOGE3S/USDT,1.1202,1.1228,1.0905,1.1073,245.68061687,275.279210259827
1661054400,2022-08-21 04:00:00,DOGE3S/USDT,1.1197,1.1197,1.1011,1.1075,258.4912,286.06487848
1661050800,2022-08-21 03:00:00,DOGE3S/USDT,1.1073,1.128,1.0984,1.1243,4657.05032764,5152.64790850736
1661047200,2022-08-21 02:00:00,DOGE3S/USDT,1.0858,1.098,1.0679,1.0845,2282.47013406,2470.65390839788
1661043600,2022-08-21 01:00:00,DOGE3S/USDT,1.085,1.1026,1.0734,1.0734,202.8204,222.46357416
1661040000,2022-08-21 00:00:00,DOGE3S/USDT,1.0705,1.1111,1.0425,1.1066,1426.2571,1510.32160685
1661036400,2022-08-20 23:00:00,DOGE3S/USDT,1.0712,1.1185,1.0513,1.0664,12557.33545623,13481.505244339864
1661032800,2022-08-20 22:00:00,DOGE3S/USDT,1.0518,1.0846,1.0471,1.0624,1897.39754468,2024.141925609928
1661029200,2022-08-20 21:00:00,DOGE3S/USDT,1.1154,1.1154,1.0306,1.031,2993.7346634,3193.310062235753
1661025600,2022-08-20 20:00:00,DOGE3S/USDT,1.1244,1.1317,1.0591,1.1108,3175.29690864,3470.830555573278
1661022000,2022-08-20 19:00:00,DOGE3S/USDT,1.15,1.1798,1.0986,1.0986,1375.00844227,1575.192235615663
1661018400,2022-08-20 18:00:00,DOGE3S/USDT,1.0984,1.15,1.0887,1.15,4271.59118185,4852.415781647304
1661014800,2022-08-20 17:00:00,DOGE3S/USDT,1.104,1.1286,1.0989,1.1019,866.69086599,959.715306498544
1661011200,2022-08-20 16:00:00,DOGE3S/USDT,1.0716,1.104,1.0625,1.104,2399.41395663,2588.182843861118
1661007600,2022-08-20 15:00:00,DOGE3S/USDT,1.0574,1.1037,1.0574,1.068,1680.3875,1804.3636997
1661004000,2022-08-20 14:00:00,DOGE3S/USDT,1.0362,1.0735,1.0311,1.0582,1665.42022678,1760.807923826837
1661000400,2022-08-20 13:00:00,DOGE3S/USDT,1.0466,1.0526,1.0362,1.0362,1132.9775,1184.4513405
1660996800,2022-08-20 12:00:00,DOGE3S/USDT,1.044,1.055,1.0219,1.0509,3751.59671802,3892.45182478629
1660993200,2022-08-20 11:00:00,DOGE3S/USDT,1.0345,1.0439,1.0345,1.0439,7087.61702031,7370.712779854265
1660989600,2022-08-20 10:00:00,DOGE3S/USDT,1.03,1.0527,1.0204,1.0248,2874.34783474,2950.763310602818
1660986000,2022-08-20 09:00:00,DOGE3S/USDT,1.04,1.04,1.025,1.0286,4058.17060422,4192.662618034828
1660982400,2022-08-20 08:00:00,DOGE3S/USDT,1.0206,1.0261,1.0206,1.0261,59.964029,61.2486779974
1660978800,2022-08-20 07:00:00,DOGE3S/USDT,1.0064,1.0266,0.9811,1.0101,6523.88848437,6532.68575507015
1660975200,2022-08-20 06:00:00,DOGE3S/USDT,1.0513,1.0513,1.0074,1.0139,4216.61523884,4285.483920351629
1660971600,2022-08-20 05:00:00,DOGE3S/USDT,1.0314,1.0671,1.0238,1.0443,1829.5412,1908.76193027
1660968000,2022-08-20 04:00:00,DOGE3S/USDT,1.0449,1.0922,1.0397,1.0397,2343.14648136,2464.624532652031
1660964400,2022-08-20 03:00:00,DOGE3S/USDT,1.0708,1.0801,1.0636,1.0801,650.5759,694.10193405
1660960800,2022-08-20 02:00:00,DOGE3S/USDT,1.0812,1.0812,1.0551,1.0681,1797.82001691,1912.350475590836
1660957200,2022-08-20 01:00:00,DOGE3S/USDT,1.0936,1.0985,1.0698,1.0953,6672.95470338,7162.476231432863
1660953600,2022-08-20 00:00:00,DOGE3S/USDT,1.1552,1.1587,1.0639,1.1074,7771.14589773,8617.839552052265
1660950000,2022-08-19 23:00:00,DOGE3S/USDT,1.1407,1.1805,1.1121,1.1617,12117.45669792,13842.095774253848
1660946400,2022-08-19 22:00:00,DOGE3S/USDT,1.15,1.15,1.0928,1.1481,14103.67302534,15776.171735962268
1660942800,2022-08-19 21:00:00,DOGE3S/USDT,1.1058,1.1536,1.0989,1.15,2227.3174,2520.16880979
1660939200,2022-08-19 20:00:00,DOGE3S/USDT,1.0867,1.1303,1.0867,1.0989,1778.2811779,1966.517245540272
1660935600,2022-08-19 19:00:00,DOGE3S/USDT,1.0985,1.1344,1.0669,1.0867,2532.9439348,2747.486895369312
1660932000,2022-08-19 18:00:00,DOGE3S/USDT,1.084,1.111,1.074,1.0815,2530.98402109,2775.807101292466
1660928400,2022-08-19 17:00:00,DOGE3S/USDT,1.0424,1.078,1.0264,1.0706,1470.61102627,1547.718352405624
1660924800,2022-08-19 16:00:00,DOGE3S/USDT,1.1033,1.114,1.0266,1.0424,18829.04312043,20241.080406786985
1660921200,2022-08-19 15:00:00,DOGE3S/USDT,1.1057,1.1398,1.1031,1.1098,5447.74614684,6112.343001152287
1660917600,2022-08-19 14:00:00,DOGE3S/USDT,1.1036,1.1098,1.087,1.1057,2027.33374012,2213.822434000684
1660914000,2022-08-19 13:00:00,DOGE3S/USDT,1.0958,1.1192,1.0902,1.1188,5431.93724373,5984.278464181922
1660910400,2022-08-19 12:00:00,DOGE3S/USDT,1.1095,1.1457,1.0958,1.0958,7480.78237972,8353.084551735082
1660906800,2022-08-19 11:00:00,DOGE3S/USDT,1.099,1.1851,1.099,1.1095,17767.44623897,19909.177043302553
1660903200,2022-08-19 10:00:00,DOGE3S/USDT,1.08,1.1097,1.071,1.099,7954.89519276,8632.547774963502
1660899600,2022-08-19 09:00:00,DOGE3S/USDT,1.0842,1.105,1.0709,1.0757,8082.06046151,8743.75543166295
1660896000,2022-08-19 08:00:00,DOGE3S/USDT,1.0663,1.1185,1.0629,1.1005,6105.83093408,6651.662013669342
1660892400,2022-08-19 07:00:00,DOGE3S/USDT,1.0877,1.0999,1.0399,1.0595,21391.21704436,22807.069076921149
1660888800,2022-08-19 06:00:00,DOGE3S/USDT,0.9319,1.1,0.9319,1.0876,17970.62751887,18619.679543193767
1660885200,2022-08-19 05:00:00,DOGE3S/USDT,0.926,0.932,0.9144,0.9211,8444.20330448,7774.044188490022
1660881600,2022-08-19 04:00:00,DOGE3S/USDT,0.9444,0.9448,0.9184,0.9184,4499.45725921,4169.488025366215
1660878000,2022-08-19 03:00:00,DOGE3S/USDT,0.9473,0.96,0.9319,0.9319,19378.0573,18488.33767138
1660874400,2022-08-19 02:00:00,DOGE3S/USDT,0.9709,0.971,0.9511,0.9511,12091.38492157,11596.42357479595
1660870800,2022-08-19 01:00:00,DOGE3S/USDT,0.9331,0.9729,0.9176,0.9709,17094.34316131,16239.218123321323
1660867200,2022-08-19 00:00:00,DOGE3S/USDT,0.9071,0.9891,0.8866,0.93,26638.91208495,24541.764409900998
1660863600,2022-08-18 23:00:00,DOGE3S/USDT,0.8363,0.92,0.8339,0.8916,33104.0769746,29030.00344331168
1660860000,2022-08-18 22:00:00,DOGE3S/USDT,0.832,0.8364,0.8197,0.8363,3160.56860259,2626.045704555581
1660856400,2022-08-18 21:00:00,DOGE3S/USDT,0.83,0.8325,0.8172,0.8197,8624.47047106,7124.6659497124
1660852800,2022-08-18 20:00:00,DOGE3S/USDT,0.8215,0.8363,0.8107,0.8216,5082.697995,4144.331501290226
1660849200,2022-08-18 19:00:00,DOGE3S/USDT,0.8125,0.8153,0.8021,0.8153,1912.09433944,1540.090688774341
1660845600,2022-08-18 18:00:00,DOGE3S/USDT,0.8124,0.8293,0.7961,0.8126,12221.68484065,9940.086497587389
1660842000,2022-08-18 17:00:00,DOGE3S/USDT,0.7982,0.8195,0.7757,0.8195,14660.87983777,11474.098881681894
1660838400,2022-08-18 16:00:00,DOGE3S/USDT,0.7311,0.799,0.7262,0.7968,12738.114073,9779.437490093745
1660834800,2022-08-18 15:00:00,DOGE3S/USDT,0.7399,0.7587,0.7262,0.7263,20469.66316878,15206.629263999
1660831200,2022-08-18 14:00:00,DOGE3S/USDT,0.7355,0.748,0.7236,0.7355,11056.54535841,8113.779800464384
1660827600,2022-08-18 13:00:00,DOGE3S/USDT,0.7151,0.7315,0.715,0.7315,1514.25962992,1091.308256719218
1660824000,2022-08-18 12:00:00,DOGE3S/USDT,0.7347,0.7381,0.718,0.718,8661.31850242,6288.571156222708
1660820400,2022-08-18 11:00:00,DOGE3S/USDT,0.7324,0.7443,0.7324,0.7336,11873.2926,8774.38830196
1660816800,2022-08-18 10:00:00,DOGE3S/USDT,0.7196,0.7349,0.7133,0.7349,9218.04565063,6646.701274161183
1660813200,2022-08-18 09:00:00,DOGE3S/USDT,0.7363,0.745,0.7202,0.7229,4396.79423664,3229.962439512144
1660809600,2022-08-18 08:00:00,DOGE3S/USDT,0.7206,0.7446,0.7123,0.7362,6971.52663128,5052.528786989258
1660806000,2022-08-18 07:00:00,DOGE3S/USDT,0.7308,0.7333,0.7182,0.7182,2145.3881,1559.47585321
1660802400,2022-08-18 06:00:00,DOGE3S/USDT,0.7284,0.7423,0.6966,0.7225,17331.18936577,12387.623042438674
1660798800,2022-08-18 05:00:00,DOGE3S/USDT,0.7542,0.7625,0.7176,0.7206,19050.58172008,13986.142365190844
1660795200,2022-08-18 04:00:00,DOGE3S/USDT,0.74,0.7679,0.7226,0.7624,4673.60587567,3500.9211750458
1660791600,2022-08-18 03:00:00,DOGE3S/USDT,0.7338,0.744,0.7157,0.744,1612.25350886,1172.53415158184
1660788000,2022-08-18 02:00:00,DOGE3S/USDT,0.7203,0.744,0.7188,0.729,3048.43987108,2245.732415479363
1660784400,2022-08-18 01:00:00,DOGE3S/USDT,0.7306,0.7426,0.717,0.7181,4181.2590619,3019.447679651407
1660780800,2022-08-18 00:00:00,DOGE3S/USDT,0.7475,0.7678,0.7229,0.7304,5077.3935557,3783.116076736778
1660777200,2022-08-17 23:00:00,DOGE3S/USDT,0.7499,0.7629,0.7439,0.7629,12986.77648758,9751.043230491968
1660773600,2022-08-17 22:00:00,DOGE3S/USDT,0.7444,0.75,0.7386,0.7468,16309.68712351,12164.372309060858
1660770000,2022-08-17 21:00:00,DOGE3S/USDT,0.7078,0.7507,0.7078,0.7423,27277.30050775,19970.948357109546
1660766400,2022-08-17 20:00:00,DOGE3S/USDT,0.7198,0.7298,0.7013,0.7078,21270.00113189,15151.590365515508
1660762800,2022-08-17 19:00:00,DOGE3S/USDT,0.6996,0.7234,0.6994,0.7199,11412.17718606,8171.745608397943
1660759200,2022-08-17 18:00:00,DOGE3S/USDT,0.6907,0.7075,0.6764,0.7,33218.71216672,23000.41766555454
1660755600,2022-08-17 17:00:00,DOGE3S/USDT,0.7035,0.7077,0.6849,0.6907,18401.82716966,12839.179312248662
1660752000,2022-08-17 16:00:00,DOGE3S/USDT,0.7295,0.731,0.7,0.7035,21648.14440385,15570.245800386105
1660748400,2022-08-17 15:00:00,DOGE3S/USDT,0.74,0.74,0.7107,0.7298,29124.44133276,21097.597212200551
1660744800,2022-08-17 14:00:00,DOGE3S/USDT,0.7098,0.74,0.7019,0.74,33318.59137285,23890.556295439989
1660741200,2022-08-17 13:00:00,DOGE3S/USDT,0.6874,0.72,0.68,0.7061,52694.64892299,36477.232448162687
1660737600,2022-08-17 12:00:00,DOGE3S/USDT,0.6731,0.7178,0.6693,0.6816,38685.97674275,26801.625402935573
1660734000,2022-08-17 11:00:00,DOGE3S/USDT,0.6659,0.6768,0.6629,0.6768,1855.52022707,1237.757955389765
1660730400,2022-08-17 10:00:00,DOGE3S/USDT,0.6607,0.6881,0.6607,0.6695,19347.06346732,13058.321943645363
1660726800,2022-08-17 09:00:00,DOGE3S/USDT,0.6721,0.6721,0.6525,0.6601,13220.76167324,8718.853316823803
1660723200,2022-08-17 08:00:00,DOGE3S/USDT,0.67,0.6834,0.6589,0.6716,46764.87219493,31260.896231986141
1660719600,2022-08-17 07:00:00,DOGE3S/USDT,0.6118,0.69,0.6092,0.6612,73974.11343169,48056.725384603025
1660716000,2022-08-17 06:00:00,DOGE3S/USDT,0.6165,0.625,0.58,0.606,58620.05546856,35139.294518628681
1660712400,2022-08-17 05:00:00,DOGE3S/USDT,0.63,0.6399,0.61,0.6165,24018.16297584,14873.274205310224
1660708800,2022-08-17 04:00:00,DOGE3S/USDT,0.655,0.6644,0.6113,0.6301,43162.88192518,27708.485100566321
1660705200,2022-08-17 03:00:00,DOGE3S/USDT,0.6604,0.6647,0.6446,0.6561,21520.21379104,14033.589569186103
1660701600,2022-08-17 02:00:00,DOGE3S/USDT,0.6585,0.6697,0.6458,0.6606,25584.06848245,16758.578061411648
1660698000,2022-08-17 01:00:00,DOGE3S/USDT,0.6422,0.6698,0.6422,0.6641,48234.96461451,31651.512264440166
1660694400,2022-08-17 00:00:00,DOGE3S/USDT,0.6194,0.6653,0.5964,0.6498,45289.43248669,28260.535479911183
1660690800,2022-08-16 23:00:00,DOGE3S/USDT,0.6659,0.6709,0.6005,0.617,76854.87701652,48557.3957512232
1660687200,2022-08-16 22:00:00,DOGE3S/USDT,0.6727,0.6946,0.6556,0.666,22533.88519987,15274.565007006282
1660683600,2022-08-16 21:00:00,DOGE3S/USDT,0.6754,0.6754,0.6557,0.6714,16397.56070486,10908.445443879073
1660680000,2022-08-16 20:00:00,DOGE3S/USDT,0.6867,0.6933,0.6548,0.6754,18539.49364091,12565.835870408758
1660676400,2022-08-16 19:00:00,DOGE3S/USDT,0.694,0.7018,0.68,0.6899,17416.18350111,12058.146223402325
1660672800,2022-08-16 18:00:00,DOGE3S/USDT,0.6809,0.716,0.668,0.695,12077.82176299,8399.489219916691
1660669200,2022-08-16 17:00:00,DOGE3S/USDT,0.7024,0.7123,0.68,0.6837,26772.69705867,18458.956181816937
1660665600,2022-08-16 16:00:00,DOGE3S/USDT,0.6953,0.7277,0.6952,0.7098,50798.36965729,35928.927955951581
1660662000,2022-08-16 15:00:00,DOGE3S/USDT,0.7225,0.7508,0.6897,0.7113,55612.81741605,39692.9377128587
1660658400,2022-08-16 14:00:00,DOGE3S/USDT,0.666,0.7365,0.6278,0.7231,130886.95089262,88892.730548619664
1660654800,2022-08-16 13:00:00,DOGE3S/USDT,0.6739,0.6807,0.6601,0.666,51859.44741278,34860.483793967481
1660651200,2022-08-16 12:00:00,DOGE3S/USDT,0.688,0.6889,0.6552,0.6601,53999.04937723,36195.909963239112
1660647600,2022-08-16 11:00:00,DOGE3S/USDT,0.6771,0.6999,0.65,0.6886,51125.10331428,34756.078570045921
1660644000,2022-08-16 10:00:00,DOGE3S/USDT,0.6315,0.72,0.6118,0.6801,71207.66885589,47336.247254035496
1660640400,2022-08-16 09:00:00,DOGE3S/USDT,0.9299,0.9299,0.6112,0.6315,107289.88012795,70811.666928571071
1660636800,2022-08-16 08:00:00,DOGE3S/USDT,0.9346,0.9346,0.9346,0.9346,0,0
1660633200,2022-08-16 07:00:00,DOGE3S/USDT,0.9346,0.9346,0.9346,0.9346,0,0
1660629600,2022-08-16 06:00:00,DOGE3S/USDT,0.9936,0.9936,0.9161,0.9346,8510.51870774,8042.333548309491
1660626000,2022-08-16 05:00:00,DOGE3S/USDT,0.9912,1.0363,0.9875,1.0014,5940.50106621,5982.005153568524
1660622400,2022-08-16 04:00:00,DOGE3S/USDT,0.971,1.0138,0.9431,0.9904,7159.19096954,7019.536350179559
1660618800,2022-08-16 03:00:00,DOGE3S/USDT,1.0257,1.0792,0.9735,0.9817,2227.75678181,2330.379420218592
1660615200,2022-08-16 02:00:00,DOGE3S/USDT,1.0114,1.0351,0.9833,1.0176,4237.73190663,4274.576879935907
1660611600,2022-08-16 01:00:00,DOGE3S/USDT,0.984,1.0126,0.9431,1.0094,6408.73327261,6264.731124990185
1660608000,2022-08-16 00:00:00,DOGE3S/USDT,1.1015,1.1223,0.964,0.9781,13836.55616284,14099.696574716094
1660604400,2022-08-15 23:00:00,DOGE3S/USDT,1.1106,1.144,1.09,1.1013,3063.09846601,3400.405515729675
1660600800,2022-08-15 22:00:00,DOGE3S/USDT,1.0911,1.1122,1.0635,1.1069,2989.77907362,3271.11627317194
1660597200,2022-08-15 21:00:00,DOGE3S/USDT,1.0872,1.109,1.0673,1.0931,3998.83151694,4321.22010016033
1660593600,2022-08-15 20:00:00,DOGE3S/USDT,1.081,1.0963,1.0609,1.0909,8618.78242566,9251.516070186528
1660590000,2022-08-15 19:00:00,DOGE3S/USDT,1.0634,1.0891,1.0362,1.0891,3664.13012081,3912.551817080065
1660586400,2022-08-15 18:00:00,DOGE3S/USDT,1.0496,1.0753,1.0496,1.0614,2546.86635905,2725.943768002824
1660582800,2022-08-15 17:00:00,DOGE3S/USDT,1.041,1.0827,1.031,1.0571,4848.14831506,5125.021106037927
1660579200,2022-08-15 16:00:00,DOGE3S/USDT,1.0693,1.0847,1.0335,1.0352,8843.80982043,9397.288999698193
1660575600,2022-08-15 15:00:00,DOGE3S/USDT,1.1158,1.1177,1.069,1.0725,4182.06264501,4618.862010012894
1660572000,2022-08-15 14:00:00,DOGE3S/USDT,1.0958,1.1132,1.0826,1.1006,2429.4185185,2667.000195523326
1660568400,2022-08-15 13:00:00,DOGE3S/USDT,1.1476,1.1476,1.0831,1.0831,11236.92158836,12430.317263416315
1660564800,2022-08-15 12:00:00,DOGE3S/USDT,1.1239,1.1592,1.1137,1.1524,6404.607656,7264.686334437057
1660561200,2022-08-15 11:00:00,DOGE3S/USDT,1.1064,1.1428,1.0997,1.1241,11474.8525412,12944.566852022547
1660557600,2022-08-15 10:00:00,DOGE3S/USDT,1.1099,1.1249,1.1011,1.107,24246.96094702,26895.907293132187
1660554000,2022-08-15 09:00:00,DOGE3S/USDT,1.1357,1.1557,1.1088,1.1099,13639.95313752,15316.953537729996
1660550400,2022-08-15 08:00:00,DOGE3S/USDT,1.1225,1.1831,1.0954,1.1341,32480.06428942,36782.294684757283
1660546800,2022-08-15 07:00:00,DOGE3S/USDT,1.0897,1.141,1.0519,1.1201,19754.37891494,21386.258349231049
1660543200,2022-08-15 06:00:00,DOGE3S/USDT,1.02,1.09,1.02,1.0899,17866.58882904,18957.753900228356
1660539600,2022-08-15 05:00:00,DOGE3S/USDT,0.996,1.0299,0.9849,1.0141,9883.71214812,9844.897432131087
1660536000,2022-08-15 04:00:00,DOGE3S/USDT,0.9748,1.02,0.9748,0.9938,12356.61820422,12423.90116770071
1660532400,2022-08-15 03:00:00,DOGE3S/USDT,0.9187,1.0056,0.9045,0.9748,26088.86786234,24810.290395170124
1660528800,2022-08-15 02:00:00,DOGE3S/USDT,0.9729,0.9998,0.9175,0.9175,14188.03367756,13557.631236816546
1660525200,2022-08-15 01:00:00,DOGE3S/USDT,0.9545,0.9779,0.9371,0.9534,8300.77399019,8002.921497282265
1660521600,2022-08-15 00:00:00,DOGE3S/USDT,0.9313,1.04,0.93,0.9397,29607.76631631,28610.240108107256
1660518000,2022-08-14 23:00:00,DOGE3S/USDT,0.9675,0.9676,0.92,0.9305,10022.88750167,9403.902772947979
1660514400,2022-08-14 22:00:00,DOGE3S/USDT,1.0134,1.0262,0.9501,0.9501,18265.64444164,18084.148466774226
1660510800,2022-08-14 21:00:00,DOGE3S/USDT,0.9819,1.0262,0.9751,1.0132,9680.32714558,9632.5930919969
1660507200,2022-08-14 20:00:00,DOGE3S/USDT,1.003,1.0154,0.9634,0.985,14388.45808675,14197.46637500532
1660503600,2022-08-14 19:00:00,DOGE3S/USDT,1.0012,1.04,0.9751,0.9941,17330.90738768,17307.593299166545
1660500000,2022-08-14 18:00:00,DOGE3S/USDT,1.024,1.0447,0.992,0.9922,29636.19027276,30270.243070785134
1660496400,2022-08-14 17:00:00,DOGE3S/USDT,1.0035,1.0259,0.9801,1.024,27822.86967342,27937.776322430145
1660492800,2022-08-14 16:00:00,DOGE3S/USDT,1.0115,1.0799,0.8675,1.0068,55660.8354977,52782.830558471836
1660489200,2022-08-14 15:00:00,DOGE3S/USDT,1.2211,1.2264,1,1.0355,41479.38362019,44192.629196522628
1660485600,2022-08-14 14:00:00,DOGE3S/USDT,1.2546,1.2546,1.2199,1.221,2241.60069354,2752.7009100696
1660482000,2022-08-14 13:00:00,DOGE3S/USDT,1.2103,1.2926,1.2073,1.2489,8725.33844746,10891.792337494704
1660478400,2022-08-14 12:00:00,DOGE3S/USDT,1.2073,1.2497,1.2072,1.2103,4697.58042647,5731.985384773706
1660474800,2022-08-14 11:00:00,DOGE3S/USDT,1.1791,1.2275,1.1375,1.2072,5669.07678242,6728.298243922991
1660471200,2022-08-14 10:00:00,DOGE3S/USDT,1.1849,1.2131,1.1506,1.1836,1167.32664957,1379.163376176063
1660467600,2022-08-14 09:00:00,DOGE3S/USDT,1.1092,1.1922,1.0966,1.1759,11034.24964411,12631.556353576035
1660464000,2022-08-14 08:00:00,DOGE3S/USDT,1.3105,1.3105,1.0765,1.0765,16074.02307581,19009.489701701572
1660460400,2022-08-14 07:00:00,DOGE3S/USDT,1.21,1.2856,1.2099,1.2725,3400.34323389,4243.325516720536
1660456800,2022-08-14 06:00:00,DOGE3S/USDT,1.2562,1.2845,1.2099,1.2099,2791.14663839,3511.661681455507
1660453200,2022-08-14 05:00:00,DOGE3S/USDT,1.35,1.35,1.2153,1.2555,3692.5692816,4710.694418950844
1660449600,2022-08-14 04:00:00,DOGE3S/USDT,1.44,1.44,1.311,1.3994,3217.07816964,4358.60243968976
1660446000,2022-08-14 03:00:00,DOGE3S/USDT,1.4619,1.4619,1.432,1.432,169.84646055,247.346494487875
1660442400,2022-08-14 02:00:00,DOGE3S/USDT,1.4534,1.4604,1.4455,1.4571,105.9405,154.37531699
1660438800,2022-08-14 01:00:00,DOGE3S/USDT,1.4931,1.53,1.47,1.4828,1276.78245132,1920.043462850182
1660435200,2022-08-14 00:00:00,DOGE3S/USDT,1.5383,1.5383,1.4931,1.4942,833.0664,1250.98636227
1660431600,2022-08-13 23:00:00,DOGE3S/USDT,1.5388,1.5444,1.5037,1.5246,775.0157124,1178.951540607235
1660428000,2022-08-13 22:00:00,DOGE3S/USDT,1.4927,1.5441,1.4828,1.536,1161.17610683,1742.087316182779
1660424400,2022-08-13 21:00:00,DOGE3S/USDT,1.4736,1.5064,1.4734,1.5064,469.80061853,700.335257993592
1660420800,2022-08-13 20:00:00,DOGE3S/USDT,1.5065,1.5226,1.4828,1.4828,322.47090426,484.793142086276
1660417200,2022-08-13 19:00:00,DOGE3S/USDT,1.4774,1.5048,1.4719,1.4961,1430.54319746,2133.246841423232
1660413600,2022-08-13 18:00:00,DOGE3S/USDT,1.4855,1.5158,1.4713,1.4859,1631.65023704,2433.251098067736
1660410000,2022-08-13 17:00:00,DOGE3S/USDT,1.4676,1.472,1.4592,1.4592,884.8960617,1301.9170542324
1660406400,2022-08-13 16:00:00,DOGE3S/USDT,1.4931,1.4931,1.4103,1.4541,1449.45756973,2095.143743802541
1660402800,2022-08-13 15:00:00,DOGE3S/USDT,1.4885,1.5186,1.4828,1.4968,549.36344853,826.168267547658
1660399200,2022-08-13 14:00:00,DOGE3S/USDT,1.5036,1.5104,1.484,1.4931,289.7108,434.61853906
1660395600,2022-08-13 13:00:00,DOGE3S/USDT,1.5036,1.5171,1.4931,1.5065,376.8447,568.65672421
1660392000,2022-08-13 12:00:00,DOGE3S/USDT,1.5141,1.5383,1.5038,1.5102,24.0934,36.68181988
1660388400,2022-08-13 11:00:00,DOGE3S/USDT,1.53,1.5511,1.5151,1.5217,220.91917809,339.283372542365
1660384800,2022-08-13 10:00:00,DOGE3S/USDT,1.5065,1.5277,1.5065,1.5277,14.84112785,22.527643561669
1660381200,2022-08-13 09:00:00,DOGE3S/USDT,1.5197,1.5277,1.4931,1.4931,80.54111562,122.095475492674
1660377600,2022-08-13 08:00:00,DOGE3S/USDT,1.4961,1.53,1.4961,1.521,196.2816,298.51816269
1660374000,2022-08-13 07:00:00,DOGE3S/USDT,1.4763,1.4957,1.4763,1.4957,71.29610512,105.846733727984
1660370400,2022-08-13 06:00:00,DOGE3S/USDT,1.4,1.4667,1.3958,1.4667,181.7767,264.89635212
1660366800,2022-08-13 05:00:00,DOGE3S/USDT,1.5248,1.5248,1.4132,1.4274,567.81815296,827.216280154924
1660363200,2022-08-13 04:00:00,DOGE3S/USDT,1.5256,1.5485,1.5163,1.5485,1270.97102191,1932.218378257635
1660359600,2022-08-13 03:00:00,DOGE3S/USDT,1.5378,1.5383,1.5187,1.5379,2969.97921866,4524.166506347214
1660356000,2022-08-13 02:00:00,DOGE3S/USDT,1.5383,1.55,1.5141,1.5328,550.377,850.92265502
1660352400,2022-08-13 01:00:00,DOGE3S/USDT,1.5601,1.5601,1.5142,1.5142,4102.969,6394.94711844
1660348800,2022-08-13 00:00:00,DOGE3S/USDT,1.5818,1.6034,1.56,1.56,735.8859,1159.35486334
1660345200,2022-08-12 23:00:00,DOGE3S/USDT,1.6028,1.6028,1.546,1.5708,309.565935,486.544065768
1660341600,2022-08-12 22:00:00,DOGE3S/USDT,1.612,1.6265,1.5895,1.5895,95.22532815,152.279065475975
1660338000,2022-08-12 21:00:00,DOGE3S/USDT,1.6152,1.6492,1.6152,1.6233,17.6028799,28.62445519108
1660334400,2022-08-12 20:00:00,DOGE3S/USDT,1.614,1.6555,1.6008,1.6075,1518.6261,2488.74633516
1660330800,2022-08-12 19:00:00,DOGE3S/USDT,1.6008,1.6445,1.6,1.612,25.6668,41.59140977
1660327200,2022-08-12 18:00:00,DOGE3S/USDT,1.6461,1.6609,1.6008,1.6144,100.7028,164.53654468
