https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume VSYS,Volume USDT
1644451200,2022-02-10 00:00:00,VSYS/USDT,0.01324,0.0144,0.01307,0.01369,1107864.36126366,15278.7370216136721
1644364800,2022-02-09 00:00:00,VSYS/USDT,0.01315,0.01353,0.01301,0.01324,1140777.01383688,15136.4362648593865
1644278400,2022-02-08 00:00:00,VSYS/USDT,0.01357,0.01378,0.013,0.01315,544965.69445588,7249.0445362878332
1644192000,2022-02-07 00:00:00,VSYS/USDT,0.01343,0.01399,0.01326,0.01354,898633.93661887,12188.124902267641
1644105600,2022-02-06 00:00:00,VSYS/USDT,0.01361,0.01372,0.01299,0.01348,1425042.47835194,19014.4040133601286
1644019200,2022-02-05 00:00:00,VSYS/USDT,0.01363,0.01417,0.01325,0.01353,748168.94043218,10203.5464371368261
1643932800,2022-02-04 00:00:00,VSYS/USDT,0.01238,0.01467,0.01233,0.01363,1470808.50931196,19500.3366168155202
1643846400,2022-02-03 00:00:00,VSYS/USDT,0.01259,0.01272,0.01215,0.01236,292313.6720127,3613.7084826955479
1643760000,2022-02-02 00:00:00,VSYS/USDT,0.01282,0.01306,0.01252,0.0126,868217.709368,11209.7037047155012
1643673600,2022-02-01 00:00:00,VSYS/USDT,0.01326,0.01334,0.01279,0.01283,587407.0743929,7663.5979749212374
1643587200,2022-01-31 00:00:00,VSYS/USDT,0.01328,0.01351,0.01279,0.01331,445252.76218019,5899.8125408494119
1643500800,2022-01-30 00:00:00,VSYS/USDT,0.01346,0.0135,0.01301,0.01326,458834.01452959,6103.6999183609142
1643414400,2022-01-29 00:00:00,VSYS/USDT,0.01255,0.01435,0.01241,0.01347,2038559.78650491,26886.6232873894417
1643328000,2022-01-28 00:00:00,VSYS/USDT,0.01433,0.01455,0.01222,0.01255,5263475.17381836,68169.1148947823794
1643241600,2022-01-27 00:00:00,VSYS/USDT,0.01218,0.01525,0.01158,0.01439,4242833.28523254,57221.907757427835
1643155200,2022-01-26 00:00:00,VSYS/USDT,0.01204,0.01283,0.0118,0.01218,559630.99194328,6904.9167258708163
1643068800,2022-01-25 00:00:00,VSYS/USDT,0.01196,0.01407,0.01132,0.01209,10027409.91883114,125455.2526737606397
1642982400,2022-01-24 00:00:00,VSYS/USDT,0.01258,0.01264,0.01092,0.01192,824667.69552985,9736.4888483606596
1642896000,2022-01-23 00:00:00,VSYS/USDT,0.01279,0.01331,0.01208,0.01258,1061407.13897725,13428.0300377783296
1642809600,2022-01-22 00:00:00,VSYS/USDT,0.01389,0.014,0.01238,0.01275,1695625.06929597,21798.1865512308851
1642723200,2022-01-21 00:00:00,VSYS/USDT,0.01551,0.01564,0.0137,0.01394,1535520.205514,22484.0448453441135
1642636800,2022-01-20 00:00:00,VSYS/USDT,0.0158,0.01651,0.01551,0.01551,837520.15751817,13441.4651307334553
1642550400,2022-01-19 00:00:00,VSYS/USDT,0.01679,0.01748,0.01569,0.01585,809222.97594985,13337.0081880738123
1642464000,2022-01-18 00:00:00,VSYS/USDT,0.0166,0.01691,0.01607,0.01679,657608.14199909,10913.4224520715157
1642377600,2022-01-17 00:00:00,VSYS/USDT,0.01745,0.0178,0.01631,0.01652,619442.78647465,10563.2835854040394
1642291200,2022-01-16 00:00:00,VSYS/USDT,0.01693,0.01764,0.01661,0.01745,2701121.29165564,46247.1107510746035
1642204800,2022-01-15 00:00:00,VSYS/USDT,0.01666,0.01728,0.01639,0.01703,615184.62453366,10353.1277931952299
1642118400,2022-01-14 00:00:00,VSYS/USDT,0.01624,0.0171,0.01616,0.01666,1253914.00791051,20883.5111279576276
1642032000,2022-01-13 00:00:00,VSYS/USDT,0.01722,0.01729,0.01601,0.01623,603815.6729272,10073.6043956549352
1641945600,2022-01-12 00:00:00,VSYS/USDT,0.01644,0.01729,0.01626,0.01729,732947.88731965,12264.808134455281
1641859200,2022-01-11 00:00:00,VSYS/USDT,0.01539,0.01662,0.01539,0.01644,655148.03123749,10526.8740368425703
1641772800,2022-01-10 00:00:00,VSYS/USDT,0.01635,0.01666,0.01478,0.0154,1348147.95835116,20948.0408839619956
1641686400,2022-01-09 00:00:00,VSYS/USDT,0.01623,0.01732,0.01603,0.01643,1577804.41629712,25863.3724219722088
1641600000,2022-01-08 00:00:00,VSYS/USDT,0.0169,0.01742,0.01583,0.01623,719258.16806969,12031.6667115817903
1641513600,2022-01-07 00:00:00,VSYS/USDT,0.01814,0.01815,0.0166,0.0169,1213688.92234565,20947.9032309613179
1641427200,2022-01-06 00:00:00,VSYS/USDT,0.01858,0.01871,0.0174,0.01816,797246.49142862,14360.8553456661616
1641340800,2022-01-05 00:00:00,VSYS/USDT,0.01966,0.02007,0.01768,0.01856,1700722.70418706,32304.3551467216059
1641254400,2022-01-04 00:00:00,VSYS/USDT,0.02008,0.02053,0.0193,0.01973,555927.86129035,11124.3235458921363
1641168000,2022-01-03 00:00:00,VSYS/USDT,0.0209,0.0209,0.02007,0.02023,1714398.64520364,35198.2233281946084
1641081600,2022-01-02 00:00:00,VSYS/USDT,0.0202,0.02179,0.01969,0.0208,1664083.44475168,34508.4794003077688
1640995200,2022-01-01 00:00:00,VSYS/USDT,0.019,0.02034,0.01885,0.0202,1216291.23792375,23925.9938704801551
1640908800,2021-12-31 00:00:00,VSYS/USDT,0.01933,0.02182,0.01893,0.01908,2259091.22750202,44906.0823122849855
1640822400,2021-12-30 00:00:00,VSYS/USDT,0.01924,0.01985,0.01891,0.01945,959351.61953497,18481.9270172340291
1640736000,2021-12-29 00:00:00,VSYS/USDT,0.01992,0.02047,0.01908,0.01939,1027249.05300131,20450.7322008368022
1640649600,2021-12-28 00:00:00,VSYS/USDT,0.02154,0.02154,0.01963,0.01993,1414830.7266898,28853.5800610819642
