https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GALAX,Volume USDT
1644969600,2022-02-16 00:00:00,GALAX/USDT,0.35608,0.35608,0.32266,0.33165,17067451.66671557,5764600.6749052290583
1644883200,2022-02-15 00:00:00,GALAX/USDT,0.29489,0.36008,0.29457,0.35527,33416185.55672889,11120918.2918835867742
1644796800,2022-02-14 00:00:00,GALAX/USDT,0.28053,0.30635,0.27481,0.29461,21629207.04931088,6265812.0425056345928
1644710400,2022-02-13 00:00:00,GALAX/USDT,0.30957,0.31493,0.2764,0.28055,17797889.24270798,5227875.3892712691804
1644624000,2022-02-12 00:00:00,GALAX/USDT,0.3062,0.32198,0.29125,0.30918,19247095.07381682,5947726.664839650907
1644537600,2022-02-11 00:00:00,GALAX/USDT,0.32705,0.34877,0.29866,0.3065,23381563.74758826,7635938.1894442383002
1644451200,2022-02-10 00:00:00,GALAX/USDT,0.35825,0.37056,0.32276,0.3271,25269847.3887443,8810845.2446189759226
1644364800,2022-02-09 00:00:00,GALAX/USDT,0.38097,0.3959,0.34888,0.35839,35847419.96252086,13150121.619994424681
1644278400,2022-02-08 00:00:00,GALAX/USDT,0.3483,0.38211,0.31972,0.38097,38413020.39846259,13248487.1833987033421
1644192000,2022-02-07 00:00:00,GALAX/USDT,0.31987,0.38425,0.3028,0.34786,60313800.63750103,20994908.5747802571478
1644105600,2022-02-06 00:00:00,GALAX/USDT,0.29227,0.3574,0.28893,0.32031,70333859.87250755,22994191.3225963391964
1644019200,2022-02-05 00:00:00,GALAX/USDT,0.20153,0.29738,0.20084,0.29186,50658013.29701113,12898071.7038535343909
1643932800,2022-02-04 00:00:00,GALAX/USDT,0.18743,0.20495,0.18465,0.20173,16300262.10245124,3158687.6617171826984
1643846400,2022-02-03 00:00:00,GALAX/USDT,0.18635,0.18812,0.17795,0.18665,10240833.03928294,1886080.8113206233129
1643760000,2022-02-02 00:00:00,GALAX/USDT,0.20555,0.20764,0.18114,0.1864,12193617.52018576,2383520.7576396816236
1643673600,2022-02-01 00:00:00,GALAX/USDT,0.19756,0.20989,0.19614,0.20592,19603472.53418818,3985301.3849205850427
1643587200,2022-01-31 00:00:00,GALAX/USDT,0.19025,0.20094,0.17935,0.19772,11923843.86472233,2280863.4761138784749
1643500800,2022-01-30 00:00:00,GALAX/USDT,0.19245,0.21073,0.1863,0.18986,19167298.33502307,3807265.6182236371625
1643414400,2022-01-29 00:00:00,GALAX/USDT,0.19022,0.19998,0.1871,0.19212,9803798.61083997,1895787.8473323151356
1643328000,2022-01-28 00:00:00,GALAX/USDT,0.18807,0.20458,0.18042,0.19035,14911487.21807308,2803220.836856801141
1643241600,2022-01-27 00:00:00,GALAX/USDT,0.21001,0.21414,0.1785,0.1883,25491777.38643713,4985778.8700390895048
1643155200,2022-01-26 00:00:00,GALAX/USDT,0.18697,0.232,0.18417,0.20984,25654877.72032072,5414426.9879424257726
1643068800,2022-01-25 00:00:00,GALAX/USDT,0.18504,0.19779,0.1756,0.18691,12645481.18699265,2338388.5793889251588
1642982400,2022-01-24 00:00:00,GALAX/USDT,0.1961,0.19666,0.16064,0.18494,16296724.91287523,2885437.2208156931308
1642896000,2022-01-23 00:00:00,GALAX/USDT,0.18114,0.20144,0.179,0.19613,15007355.22752444,2853608.3832663345011
1642809600,2022-01-22 00:00:00,GALAX/USDT,0.21508,0.22256,0.15414,0.18101,29798683.55864223,5455796.6145161713918
1642723200,2022-01-21 00:00:00,GALAX/USDT,0.26125,0.266,0.20154,0.21573,17153155.09746117,4078191.2937774190382
1642636800,2022-01-20 00:00:00,GALAX/USDT,0.27795,0.29442,0.25798,0.26137,6829741.29898981,1913069.8172918709937
1642550400,2022-01-19 00:00:00,GALAX/USDT,0.2999,0.30174,0.27334,0.27784,7139126.26625963,2041350.3758069512856
1642464000,2022-01-18 00:00:00,GALAX/USDT,0.3044,0.31441,0.29037,0.30023,7883174.33374087,2376155.6986423318325
1642377600,2022-01-17 00:00:00,GALAX/USDT,0.32898,0.32967,0.29851,0.30437,6491609.53050657,2028477.0212017662747
1642291200,2022-01-16 00:00:00,GALAX/USDT,0.33544,0.34126,0.32303,0.32853,7206239.5654378,2385423.0322498397961
1642204800,2022-01-15 00:00:00,GALAX/USDT,0.32454,0.34998,0.3218,0.33555,9322302.98181242,3132956.9723807241682
1642118400,2022-01-14 00:00:00,GALAX/USDT,0.32649,0.33539,0.31761,0.3243,6280451.72228152,2047982.4762465718502
1642032000,2022-01-13 00:00:00,GALAX/USDT,0.35885,0.3645,0.32416,0.32667,15994005.93159216,5606363.2704237719125
1641945600,2022-01-12 00:00:00,GALAX/USDT,0.32099,0.3659,0.32003,0.35947,21021164.02940455,7318981.9090869746152
1641859200,2022-01-11 00:00:00,GALAX/USDT,0.30705,0.32546,0.30244,0.32066,8905539.01788703,2797368.9608780916699
1641772800,2022-01-10 00:00:00,GALAX/USDT,0.32801,0.33276,0.29,0.30688,15199290.17330757,4690437.9734005093325
1641686400,2022-01-09 00:00:00,GALAX/USDT,0.31451,0.34577,0.31094,0.32731,10834926.45418358,3521921.5037901661462
1641600000,2022-01-08 00:00:00,GALAX/USDT,0.34436,0.35455,0.30446,0.31463,11391058.99683644,3731099.1366683032692
1641513600,2022-01-07 00:00:00,GALAX/USDT,0.38326,0.38518,0.3384,0.34447,17581786.38964368,6227161.837050802712
1641427200,2022-01-06 00:00:00,GALAX/USDT,0.37714,0.40104,0.35586,0.38286,18878294.18863134,7085393.2352349715224
1641340800,2022-01-05 00:00:00,GALAX/USDT,0.42572,0.44065,0.34123,0.37714,22095497.15994738,8715333.560664041459
1641254400,2022-01-04 00:00:00,GALAX/USDT,0.44109,0.44391,0.42023,0.42626,6853677.41050734,2967814.3673638806953
1641168000,2022-01-03 00:00:00,GALAX/USDT,0.45643,0.4581,0.43111,0.44092,5371674.10591817,2399703.5967298138641
1641081600,2022-01-02 00:00:00,GALAX/USDT,0.46131,0.46406,0.45106,0.45656,3976336.79750564,1817660.5560807793844
1640995200,2022-01-01 00:00:00,GALAX/USDT,0.45044,0.4647,0.45029,0.46142,5444775.4788653,2492968.1194466101854
1640908800,2021-12-31 00:00:00,GALAX/USDT,0.46187,0.47572,0.44428,0.45038,6731651.04755715,3113015.101495620139
1640822400,2021-12-30 00:00:00,GALAX/USDT,0.45,0.47973,0.44082,0.46236,11250646.49861964,5273383.5819079459727
1640736000,2021-12-29 00:00:00,GALAX/USDT,0.46691,0.48706,0.44187,0.4496,10960235.95821997,5110127.1131349281834
1640649600,2021-12-28 00:00:00,GALAX/USDT,0.53676,0.53694,0.45897,0.46626,23318185.37817224,11504581.5282173413239
