https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PAXG,Volume BTC
1643587200,2022-01-31 00:00:00,PAXG/BTC,0.04747,0.0492,0.046679,0.046956,15.35284973,0.73660992262836
1643500800,2022-01-30 00:00:00,PAXG/BTC,0.047244,0.04812,0.046866,0.047561,3.5633,0.1695346076
1643414400,2022-01-29 00:00:00,PAXG/BTC,0.047819,0.0492,0.046575,0.047408,16.74684242,0.80118579818133
1643328000,2022-01-28 00:00:00,PAXG/BTC,0.048803,0.049948,0.0476,0.047799,21.2514,1.0405209841
1643241600,2022-01-27 00:00:00,PAXG/BTC,0.050231,0.051991,0.048795,0.048795,64.05050294,3.21760086235354
1643155200,2022-01-26 00:00:00,PAXG/BTC,0.050379,0.052272,0.047059,0.050231,70.81210368,3.53685247757021
1643068800,2022-01-25 00:00:00,PAXG/BTC,0.050571,0.051904,0.049351,0.050384,49.44436541,2.50379718270811
1642982400,2022-01-24 00:00:00,PAXG/BTC,0.050844,0.056,0.0495,0.050562,83.49597753,4.50141666744929
1642896000,2022-01-23 00:00:00,PAXG/BTC,0.052611,0.053041,0.050456,0.050708,18.07865022,0.94058187882378
1642809600,2022-01-22 00:00:00,PAXG/BTC,0.050471,0.053791,0.050061,0.052617,71.21260964,3.69940030595626
1642723200,2022-01-21 00:00:00,PAXG/BTC,0.045294,0.051871,0.044942,0.050492,115.63605273,5.5444547155232
1642636800,2022-01-20 00:00:00,PAXG/BTC,0.044278,0.045463,0.038595,0.045358,55.05479867,2.37368312342088
1642550400,2022-01-19 00:00:00,PAXG/BTC,0.043003,0.044681,0.042846,0.044363,27.09256677,1.20076427029184
1642464000,2022-01-18 00:00:00,PAXG/BTC,0.043093,0.044,0.042791,0.04307,46.91171473,2.03739891741831
1642377600,2022-01-17 00:00:00,PAXG/BTC,0.04236,0.043843,0.042317,0.043238,32.46845881,1.3896014724978
1642291200,2022-01-16 00:00:00,PAXG/BTC,0.042339,0.0428,0.041924,0.04236,4.11074224,0.17405740165184
1642204800,2022-01-15 00:00:00,PAXG/BTC,0.042264,0.042773,0.041748,0.042329,3.7421,0.1583489623
1642118400,2022-01-14 00:00:00,PAXG/BTC,0.042961,0.043701,0.042066,0.042389,6.87997909,0.29493367197432
1642032000,2022-01-13 00:00:00,PAXG/BTC,0.041666,0.043234,0.04129,0.042846,7.4009038,0.31419096369092
1641945600,2022-01-12 00:00:00,PAXG/BTC,0.042606,0.043014,0.041386,0.041703,11.73439802,0.49602887319253
1641859200,2022-01-11 00:00:00,PAXG/BTC,0.043302,0.043769,0.042276,0.04275,20.87628492,0.89999709080869
1641772800,2022-01-10 00:00:00,PAXG/BTC,0.04296,0.04516,0.039931,0.043155,35.32632207,1.52041364268565
1641686400,2022-01-09 00:00:00,PAXG/BTC,0.043161,0.043528,0.03867,0.04283,69.19053232,2.91584863694568
1641600000,2022-01-08 00:00:00,PAXG/BTC,0.043411,0.04433,0.042403,0.043151,78.4513,3.3849492172
1641513600,2022-01-07 00:00:00,PAXG/BTC,0.041639,0.046014,0.041553,0.04349,115.38431896,4.96550447936024
1641427200,2022-01-06 00:00:00,PAXG/BTC,0.041818,0.042675,0.041155,0.041638,42.43533988,1.78186485883609
1641340800,2022-01-05 00:00:00,PAXG/BTC,0.039602,0.042701,0.038852,0.041814,29.19118945,1.18230323343987
1641254400,2022-01-04 00:00:00,PAXG/BTC,0.039084,0.039792,0.038013,0.039602,44.99545628,1.74138045008704
1641168000,2022-01-03 00:00:00,PAXG/BTC,0.038859,0.039518,0.0383,0.038951,8.28707475,0.32233825281272
1641081600,2022-01-02 00:00:00,PAXG/BTC,0.038609,0.039228,0.038363,0.038858,7.1963,0.2795283047
1640995200,2022-01-01 00:00:00,PAXG/BTC,0.039692,0.03975,0.038319,0.038498,9.6006,0.373500842
1640908800,2021-12-31 00:00:00,PAXG/BTC,0.03877,0.040122,0.037595,0.039673,50.14854321,1.93753119026912
1640822400,2021-12-30 00:00:00,PAXG/BTC,0.039063,0.039341,0.037963,0.03877,21.89409042,0.84361976630384
1640736000,2021-12-29 00:00:00,PAXG/BTC,0.038014,0.039282,0.037595,0.039063,29.38937726,1.11851063206443
1640649600,2021-12-28 00:00:00,PAXG/BTC,0.035882,0.038363,0.035882,0.038,50.96533089,1.91164652537364
