https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume RLC,Volume USDT
1660251600,2022-08-11 21:00:00,RLC/USDT,1.4811,1.49,1.4662,1.4677,3029.38796159,4497.431666563816
1660248000,2022-08-11 20:00:00,RLC/USDT,1.4826,1.5246,1.4784,1.4816,8745.49757611,13122.425427914069
1660244400,2022-08-11 19:00:00,RLC/USDT,1.5215,1.5232,1.475,1.4807,6431.19859905,9575.801867411
1660240800,2022-08-11 18:00:00,RLC/USDT,1.4884,1.5397,1.4705,1.5269,28720.70929765,43718.950339519216
1660237200,2022-08-11 17:00:00,RLC/USDT,1.473,1.53,1.4715,1.4874,8975.37497745,13408.69852651775
1660233600,2022-08-11 16:00:00,RLC/USDT,1.4667,1.4804,1.4593,1.4669,8546.37177073,12559.190621543975
1660230000,2022-08-11 15:00:00,RLC/USDT,1.4799,1.4921,1.46,1.4706,13822.112202,20390.909286994376
1660226400,2022-08-11 14:00:00,RLC/USDT,1.5383,1.5403,1.4697,1.4754,21607.9141328,32509.299514758234
1660222800,2022-08-11 13:00:00,RLC/USDT,1.5281,1.5524,1.5188,1.5395,17043.39360493,26175.88842842417
1660219200,2022-08-11 12:00:00,RLC/USDT,1.5511,1.5875,1.517,1.5284,29658.66790357,45595.147859062585
1660215600,2022-08-11 11:00:00,RLC/USDT,1.6153,1.6167,1.5458,1.5542,18164.46575811,28620.852128087233
1660212000,2022-08-11 10:00:00,RLC/USDT,1.6506,1.6885,1.5895,1.6213,44140.74500132,71876.02024536481
1660208400,2022-08-11 09:00:00,RLC/USDT,1.5925,1.6534,1.5676,1.6517,28005.7594762,45239.699084890492
1660204800,2022-08-11 08:00:00,RLC/USDT,1.58,1.6105,1.55,1.5976,30786.12857993,48511.495808624251
1660201200,2022-08-11 07:00:00,RLC/USDT,1.6093,1.6375,1.5521,1.5773,34820.27324844,55289.253378646104
1660197600,2022-08-11 06:00:00,RLC/USDT,1.5797,1.64,1.5504,1.6096,69333.26753256,110906.266049474528
1660194000,2022-08-11 05:00:00,RLC/USDT,1.6504,1.6557,1.578,1.5806,31831.56296379,51679.663978192361
1660190400,2022-08-11 04:00:00,RLC/USDT,1.6266,1.6816,1.5696,1.65,92415.89943463,149417.638961113773
1660186800,2022-08-11 03:00:00,RLC/USDT,1.4737,1.8952,1.4737,1.6265,277797.36184027,473542.629482787441
1660183200,2022-08-11 02:00:00,RLC/USDT,1.4334,1.5105,1.428,1.4764,31082.73339147,45782.355207131127
1660179600,2022-08-11 01:00:00,RLC/USDT,1.4305,1.4533,1.4242,1.4325,8679.81035254,12476.569735319084
1660176000,2022-08-11 00:00:00,RLC/USDT,1.4712,1.4712,1.42,1.4223,16760.82990403,24013.671955454319
1660172400,2022-08-10 23:00:00,RLC/USDT,1.4465,1.5,1.431,1.4729,23192.14026019,33922.113128830768
1660168800,2022-08-10 22:00:00,RLC/USDT,1.4917,1.528,1.4419,1.4465,32639.10121972,48741.496143126382
1660165200,2022-08-10 21:00:00,RLC/USDT,1.4659,1.6314,1.4648,1.4898,154144.4240694,235693.401873275537
1660161600,2022-08-10 20:00:00,RLC/USDT,1.3526,1.54,1.3463,1.4627,127319.41992439,187771.385145774078
1660158000,2022-08-10 19:00:00,RLC/USDT,1.3241,1.38,1.3175,1.3525,23208.37719037,31380.877072929944
1660154400,2022-08-10 18:00:00,RLC/USDT,1.33,1.3405,1.2822,1.3295,15969.18096347,20863.102190006132
1660150800,2022-08-10 17:00:00,RLC/USDT,1.3579,1.3627,1.31,1.33,27482.3702245,36845.575525955954
1660147200,2022-08-10 16:00:00,RLC/USDT,1.2247,1.5563,1.2247,1.3572,217954.52569677,304530.218276130312
1660143600,2022-08-10 15:00:00,RLC/USDT,1.1143,1.2299,1.1143,1.2247,11582.69948183,13543.846141994277
1660140000,2022-08-10 14:00:00,RLC/USDT,1.1106,1.1203,1.1019,1.1174,930.69566017,1033.502843613117
1660136400,2022-08-10 13:00:00,RLC/USDT,1.0961,1.15,1.0939,1.1073,30520.67857309,34880.592565147055
1660132800,2022-08-10 12:00:00,RLC/USDT,1.0405,1.1,1.0328,1.0949,8165.2667717,8817.993347321076
1660129200,2022-08-10 11:00:00,RLC/USDT,1.0369,1.0431,1.0339,1.0431,154.46613131,160.579856265253
1660125600,2022-08-10 10:00:00,RLC/USDT,1.0388,1.0388,1.034,1.036,269.68184895,279.368737276408
1660122000,2022-08-10 09:00:00,RLC/USDT,1.0378,1.0446,1.0378,1.0391,3182.755904,3317.69877167192
1660118400,2022-08-10 08:00:00,RLC/USDT,1.0301,1.0378,1.0264,1.0378,18.24490651,18.814773428125
1660114800,2022-08-10 07:00:00,RLC/USDT,1.025,1.0325,1.0234,1.0295,138.71460609,142.821294019853
1660111200,2022-08-10 06:00:00,RLC/USDT,1.0313,1.0331,1.0221,1.027,1655.94931508,1700.592396948668
1660107600,2022-08-10 05:00:00,RLC/USDT,1.0387,1.0422,1.0309,1.0341,5748.54750735,5970.43199109694
1660104000,2022-08-10 04:00:00,RLC/USDT,1.0327,1.0387,1.0327,1.0362,385.189,398.90194387
1660100400,2022-08-10 03:00:00,RLC/USDT,1.0272,1.0344,1.0247,1.0274,147.7332,152.03297351
1660096800,2022-08-10 02:00:00,RLC/USDT,1.0245,1.0309,1.016,1.0256,323.44652898,329.347358095482
1660093200,2022-08-10 01:00:00,RLC/USDT,1.0219,1.0321,1.0219,1.0256,288.8348,297.99284142
1660089600,2022-08-10 00:00:00,RLC/USDT,1.0365,1.0372,1.0113,1.0208,7120.1482,7353.5249143
1660086000,2022-08-09 23:00:00,RLC/USDT,1.028,1.0361,1.0247,1.0343,8100.08154726,8330.259937292216
1660082400,2022-08-09 22:00:00,RLC/USDT,1.0304,1.0343,1.0256,1.0283,291.86186906,301.067129012533
1660078800,2022-08-09 21:00:00,RLC/USDT,1.024,1.0303,1.024,1.0303,113.97055777,117.167681406787
1660075200,2022-08-09 20:00:00,RLC/USDT,1.02,1.0251,1.0176,1.0243,706.33016446,721.963977725813
1660071600,2022-08-09 19:00:00,RLC/USDT,1.0204,1.0244,1.0166,1.0226,291.03637574,296.263610007827
1660068000,2022-08-09 18:00:00,RLC/USDT,1.0271,1.0275,1.0208,1.0247,313.47538702,321.848227571351
1660064400,2022-08-09 17:00:00,RLC/USDT,1.0271,1.0323,1.0229,1.0281,3315.62828254,3404.258777131711
1660060800,2022-08-09 16:00:00,RLC/USDT,1.019,1.0272,1.0128,1.0272,2195.3257,2237.18377005
1660057200,2022-08-09 15:00:00,RLC/USDT,1.0195,1.0254,1.016,1.016,2333.44240413,2373.019426066553
1660053600,2022-08-09 14:00:00,RLC/USDT,1.0706,1.0754,1.0116,1.0175,14293.75742286,14657.484540435614
1660050000,2022-08-09 13:00:00,RLC/USDT,1.0845,1.0949,1.0719,1.0719,302.395474,325.712755976432
1660046400,2022-08-09 12:00:00,RLC/USDT,1.0813,1.1025,1.0802,1.0856,314.08956506,343.296745201514
1660042800,2022-08-09 11:00:00,RLC/USDT,1.0796,1.0956,1.0792,1.0875,372.44650103,405.370722463143
1660039200,2022-08-09 10:00:00,RLC/USDT,1.0714,1.0819,1.0714,1.0819,1726.07066759,1851.505755168355
1660035600,2022-08-09 09:00:00,RLC/USDT,1.1062,1.1084,1.067,1.0688,1068.25877252,1155.86480626873
1660032000,2022-08-09 08:00:00,RLC/USDT,1.133,1.1449,1.1014,1.1014,3137.24483754,3545.202568928458
1660028400,2022-08-09 07:00:00,RLC/USDT,1.0749,1.136,1.0749,1.136,15817.2289,17620.37746501
1660024800,2022-08-09 06:00:00,RLC/USDT,1.075,1.075,1.066,1.0712,682.92472099,728.859042650407
1660021200,2022-08-09 05:00:00,RLC/USDT,1.0766,1.0824,1.0766,1.08,709.40075216,766.589235319744
1660017600,2022-08-09 04:00:00,RLC/USDT,1.0802,1.0824,1.0625,1.0818,7469.45,8017.0331228
1660014000,2022-08-09 03:00:00,RLC/USDT,1.0736,1.0818,1.0726,1.0784,138.08957049,148.991901138512
1660010400,2022-08-09 02:00:00,RLC/USDT,1.0637,1.07,1.0616,1.07,460.0058503,491.44853145064
1660006800,2022-08-09 01:00:00,RLC/USDT,1.0696,1.0696,1.0597,1.0597,594.05088975,633.85901482145
1660003200,2022-08-09 00:00:00,RLC/USDT,1.0691,1.0771,1.064,1.0744,121.23894174,130.490869775713
1659999600,2022-08-08 23:00:00,RLC/USDT,1.0658,1.0696,1.065,1.0691,22.69170756,24.214727566519
1659996000,2022-08-08 22:00:00,RLC/USDT,1.0682,1.0731,1.0558,1.0643,327.83150969,346.830353576207
1659992400,2022-08-08 21:00:00,RLC/USDT,1.0744,1.0744,1.0643,1.0693,50.61305192,54.054718526251
1659988800,2022-08-08 20:00:00,RLC/USDT,1.0679,1.0747,1.067,1.0722,223.15137973,238.870193953012
1659985200,2022-08-08 19:00:00,RLC/USDT,1.0658,1.0687,1.06,1.0687,438.92886964,467.154571878628
1659981600,2022-08-08 18:00:00,RLC/USDT,1.0689,1.0694,1.0559,1.0643,2955.24441668,3136.815396752767
1659978000,2022-08-08 17:00:00,RLC/USDT,1.0611,1.15,1.0604,1.0691,7900.5516521,8589.396538996378
1659974400,2022-08-08 16:00:00,RLC/USDT,1.0682,1.0682,1.0575,1.0612,1525.40035123,1620.166727740004
1659970800,2022-08-08 15:00:00,RLC/USDT,1.0793,1.0819,1.068,1.068,527.0227,569.41418957
1659967200,2022-08-08 14:00:00,RLC/USDT,1.0846,1.0854,1.083,1.083,467.27849193,506.156820848518
1659963600,2022-08-08 13:00:00,RLC/USDT,1.0802,1.0855,1.0782,1.0855,619.47375364,670.502518250066
1659960000,2022-08-08 12:00:00,RLC/USDT,1.0864,1.0889,1.0824,1.0832,278.78517128,302.536923898592
1659956400,2022-08-08 11:00:00,RLC/USDT,1.086,1.0893,1.0853,1.0893,102.0145,110.78958978
1659952800,2022-08-08 10:00:00,RLC/USDT,1.0891,1.0894,1.0816,1.0844,1884.2653,2047.10177621
1659949200,2022-08-08 09:00:00,RLC/USDT,1.0923,1.0961,1.0883,1.0883,1689.91161057,1851.198407425777
1659945600,2022-08-08 08:00:00,RLC/USDT,1.0796,1.0938,1.0796,1.0938,502.0386,545.82258031
1659942000,2022-08-08 07:00:00,RLC/USDT,1.0788,1.0801,1.0752,1.0801,72.15237916,77.765422067808
1659938400,2022-08-08 06:00:00,RLC/USDT,1.076,1.0784,1.076,1.0784,2349.1729,2527.98138978
1659934800,2022-08-08 05:00:00,RLC/USDT,1.0727,1.076,1.0712,1.076,1340.996,1438.27971754
1659931200,2022-08-08 04:00:00,RLC/USDT,1.068,1.0721,1.068,1.068,119.1471,127.26243591
1659927600,2022-08-08 03:00:00,RLC/USDT,1.0636,1.0654,1.0624,1.0654,216.4111,230.12512956
1659924000,2022-08-08 02:00:00,RLC/USDT,1.0518,1.066,1.0518,1.0646,41.3133,43.66603443
1659920400,2022-08-08 01:00:00,RLC/USDT,1.0567,1.0567,1.0487,1.0487,301.8334,316.77694413
1659916800,2022-08-08 00:00:00,RLC/USDT,1.0452,1.059,1.0425,1.0589,701.27185733,735.511411742456
1659913200,2022-08-07 23:00:00,RLC/USDT,1.0525,1.0525,1.0395,1.0454,827.7688351,861.83615499738
1659909600,2022-08-07 22:00:00,RLC/USDT,1.0643,1.0643,1.049,1.049,932.8543,983.422341600185
1659906000,2022-08-07 21:00:00,RLC/USDT,1.0696,1.0727,1.0649,1.0668,905.6612,965.1697685
1659902400,2022-08-07 20:00:00,RLC/USDT,1.0584,1.0696,1.0584,1.0696,2060.37919714,2190.323183845878
1659898800,2022-08-07 19:00:00,RLC/USDT,1.0621,1.0621,1.0616,1.0616,329.043,349.44353205
1659895200,2022-08-07 18:00:00,RLC/USDT,1.061,1.0614,1.0599,1.0614,285.52076148,302.992527968512
1659891600,2022-08-07 17:00:00,RLC/USDT,1.0528,1.0606,1.0528,1.0581,575.15027883,608.600251077222
1659888000,2022-08-07 16:00:00,RLC/USDT,1.0448,1.0522,1.0448,1.0504,1195.0803,1253.41762935
1659884400,2022-08-07 15:00:00,RLC/USDT,1.0455,1.0507,1.0436,1.0451,136.0537,142.32791308
1659880800,2022-08-07 14:00:00,RLC/USDT,1.0513,1.0513,1.0432,1.0459,57.6161,60.27628838
1659877200,2022-08-07 13:00:00,RLC/USDT,1.0431,1.0502,1.0431,1.0502,289.56091494,302.55332889736
1659873600,2022-08-07 12:00:00,RLC/USDT,1.04,1.0421,1.04,1.0421,62.26092002,64.79173671169
1659870000,2022-08-07 11:00:00,RLC/USDT,1.0352,1.0399,1.035,1.0393,241.2726,250.18696437
1659866400,2022-08-07 10:00:00,RLC/USDT,1.0327,1.0365,1.0327,1.0355,111.90211491,115.821397883341
1659862800,2022-08-07 09:00:00,RLC/USDT,1.0307,1.0324,1.0296,1.0315,1314.70673161,1355.203952744164
1659859200,2022-08-07 08:00:00,RLC/USDT,1.0341,1.0354,1.0307,1.0307,299.81567418,309.322357014046
1659855600,2022-08-07 07:00:00,RLC/USDT,1.0345,1.0353,1.0317,1.0347,50.234,51.94549203
1659852000,2022-08-07 06:00:00,RLC/USDT,1.0364,1.0364,1.0356,1.0356,47.07596693,48.752571832708
1659848400,2022-08-07 05:00:00,RLC/USDT,1.0358,1.0365,1.034,1.036,253.2065,261.82867859
1659844800,2022-08-07 04:00:00,RLC/USDT,1.0383,1.0418,1.0344,1.0345,1906.07411362,1980.104536853142
1659841200,2022-08-07 03:00:00,RLC/USDT,1.0456,1.0456,1.0391,1.0394,56.1595,58.37039976
1659837600,2022-08-07 02:00:00,RLC/USDT,1.0404,1.0464,1.04,1.0451,103.8696,108.06627174
1659834000,2022-08-07 01:00:00,RLC/USDT,1.0484,1.0484,1.0405,1.0424,323.4081,336.88520653
1659830400,2022-08-07 00:00:00,RLC/USDT,1.0938,1.0959,1.042,1.0472,3381.5496,3574.06777292
1659826800,2022-08-06 23:00:00,RLC/USDT,1.0722,1.0988,1.0722,1.0881,1056.94769516,1153.16239563668
1659823200,2022-08-06 22:00:00,RLC/USDT,1.0696,1.0722,1.0649,1.0722,243.5902,260.4804515
1659819600,2022-08-06 21:00:00,RLC/USDT,1.066,1.0688,1.0657,1.0688,2.1717,2.31593989
1659816000,2022-08-06 20:00:00,RLC/USDT,1.0651,1.0651,1.0611,1.0625,4.6734,4.96776003
1659812400,2022-08-06 19:00:00,RLC/USDT,1.066,1.066,1.064,1.064,0.9094,0.969024
1659808800,2022-08-06 18:00:00,RLC/USDT,1.0693,1.0693,1.0643,1.0659,312.09701391,332.819356886669
1659805200,2022-08-06 17:00:00,RLC/USDT,1.07,1.0775,1.0643,1.0696,389.44603844,415.989319803603
1659801600,2022-08-06 16:00:00,RLC/USDT,1.0734,1.0765,1.0734,1.0753,3.1712,3.40690695
1659798000,2022-08-06 15:00:00,RLC/USDT,1.0743,1.0774,1.0731,1.0731,168.6549684,181.237224760274
1659794400,2022-08-06 14:00:00,RLC/USDT,1.0744,1.077,1.0701,1.0741,832.5773524,894.97659943897
1659790800,2022-08-06 13:00:00,RLC/USDT,1.0649,1.0749,1.0637,1.0749,678.52664592,727.239390123213
1659787200,2022-08-06 12:00:00,RLC/USDT,1.0645,1.0655,1.0606,1.0623,1726.9935,1835.26007943
1659783600,2022-08-06 11:00:00,RLC/USDT,1.0677,1.0694,1.0655,1.0694,1621.0042,1730.26975252
1659780000,2022-08-06 10:00:00,RLC/USDT,1.0658,1.0678,1.0646,1.0664,208.4145874,222.28128478942
1659776400,2022-08-06 09:00:00,RLC/USDT,1.0718,1.0718,1.0645,1.0645,52.7188,56.40916536
1659772800,2022-08-06 08:00:00,RLC/USDT,1.0722,1.0816,1.0718,1.0718,849.2882,914.74860611
1659769200,2022-08-06 07:00:00,RLC/USDT,1.0695,1.0695,1.0695,1.0695,213.2033,228.02092935
1659765600,2022-08-06 06:00:00,RLC/USDT,1.0707,1.0729,1.0697,1.0729,177.7651,190.24471738
1659762000,2022-08-06 05:00:00,RLC/USDT,1.0669,1.0706,1.0669,1.0706,126.96740097,135.794721863808
1659758400,2022-08-06 04:00:00,RLC/USDT,1.0643,1.0661,1.0643,1.0661,162.0641,172.62716419
1659754800,2022-08-06 03:00:00,RLC/USDT,1.0699,1.0699,1.064,1.064,33.3766,35.57859213
1659751200,2022-08-06 02:00:00,RLC/USDT,1.066,1.0697,1.0653,1.0694,112.1631,119.60160296
1659747600,2022-08-06 01:00:00,RLC/USDT,1.0696,1.073,1.0685,1.0685,130.5879,139.57824232
1659744000,2022-08-06 00:00:00,RLC/USDT,1.0762,1.082,1.0696,1.0696,674.99385113,728.63361710091
1659740400,2022-08-05 23:00:00,RLC/USDT,1.0696,1.0754,1.0696,1.0754,414.2123,444.30805751
1659736800,2022-08-05 22:00:00,RLC/USDT,1.059,1.0689,1.059,1.0689,299.27,317.7359296
1659733200,2022-08-05 21:00:00,RLC/USDT,1.056,1.0683,1.0111,1.0615,8859.5536,9321.87623147
1659729600,2022-08-05 20:00:00,RLC/USDT,1.0544,1.059,1.0543,1.0587,13.9883,14.79463732
1659726000,2022-08-05 19:00:00,RLC/USDT,1.0472,1.0539,1.0472,1.0523,211.3478,222.48561124
1659722400,2022-08-05 18:00:00,RLC/USDT,1.0461,1.0513,1.0457,1.0464,13.0985,13.73392337
1659718800,2022-08-05 17:00:00,RLC/USDT,1.0513,1.0538,1.0426,1.0426,485.7079,507.75149374
1659715200,2022-08-05 16:00:00,RLC/USDT,1.0522,1.0544,1.045,1.045,200.6278,210.42117434
1659711600,2022-08-05 15:00:00,RLC/USDT,1.0555,1.0587,1.0512,1.0513,273.3251,288.34609934
1659708000,2022-08-05 14:00:00,RLC/USDT,1.0496,1.064,1.0496,1.0562,158.7622,167.90336865
1659704400,2022-08-05 13:00:00,RLC/USDT,1.0492,1.0492,1.04,1.0442,1044.2999,1088.0562931
1659700800,2022-08-05 12:00:00,RLC/USDT,1.0616,1.0682,1.0457,1.0457,470.9146,497.05827223
1659697200,2022-08-05 11:00:00,RLC/USDT,1.059,1.0676,1.0582,1.0631,791.46691589,842.098315152659
1659693600,2022-08-05 10:00:00,RLC/USDT,1.0527,1.0585,1.0527,1.0585,1309.7635,1381.99735541
1659690000,2022-08-05 09:00:00,RLC/USDT,1.0502,1.058,1.0502,1.0556,23.7181,24.97256181
1659686400,2022-08-05 08:00:00,RLC/USDT,1.0517,1.0544,1.0489,1.0489,64.2772,67.45507021
1659682800,2022-08-05 07:00:00,RLC/USDT,1.0523,1.0536,1.0494,1.0531,382.8343,402.08024623
1659679200,2022-08-05 06:00:00,RLC/USDT,1.0586,1.0611,1.0519,1.0537,439.59359753,466.027581459818
1659675600,2022-08-05 05:00:00,RLC/USDT,1.057,1.0588,1.0522,1.0534,265.1091,280.26094276
1659672000,2022-08-05 04:00:00,RLC/USDT,1.0575,1.058,1.054,1.058,77.3885,81.72312157
1659668400,2022-08-05 03:00:00,RLC/USDT,1.05,1.0568,1.05,1.0568,104.44431903,110.257758971874
1659664800,2022-08-05 02:00:00,RLC/USDT,1.0484,1.0538,1.0484,1.0538,976.83976316,1026.156379974848
1659661200,2022-08-05 01:00:00,RLC/USDT,1.0352,1.0464,1.0352,1.0464,375.3985,392.2641913
1659657600,2022-08-05 00:00:00,RLC/USDT,1.0328,1.0351,1.0296,1.0296,300.1324,309.57569325
1659654000,2022-08-04 23:00:00,RLC/USDT,1.0317,1.0378,1.0257,1.0378,2033.0772,2096.52598072
1659650400,2022-08-04 22:00:00,RLC/USDT,1.0196,1.0304,1.0196,1.0304,1227.11889452,1260.199195080913
1659646800,2022-08-04 21:00:00,RLC/USDT,1.0237,1.028,1.0208,1.0208,239.2659,245.51582462
1659643200,2022-08-04 20:00:00,RLC/USDT,1.0208,1.0267,1.0208,1.0267,152.8935,156.17427919
1659639600,2022-08-04 19:00:00,RLC/USDT,1.0256,1.0304,1.0123,1.0123,3173.51298102,3223.4455051422
1659636000,2022-08-04 18:00:00,RLC/USDT,1.0208,1.0291,1.0155,1.0269,285.6786,292.72735077
1659632400,2022-08-04 17:00:00,RLC/USDT,1.0111,1.0199,1.0111,1.0199,16.02646159,16.263732343649
1659628800,2022-08-04 16:00:00,RLC/USDT,1.0395,1.0496,1.01,1.0111,1793.48743841,1818.696281756351
1659625200,2022-08-04 15:00:00,RLC/USDT,1.0342,1.0378,1.0278,1.0369,56.7809,58.73695183
1659621600,2022-08-04 14:00:00,RLC/USDT,1.0366,1.0415,1.0272,1.0272,1171.14730221,1208.065309152738
1659618000,2022-08-04 13:00:00,RLC/USDT,1.023,1.0418,1.023,1.04,47.3295,48.75732681
1659614400,2022-08-04 12:00:00,RLC/USDT,1.0222,1.0222,1.016,1.0219,501.85836983,511.53149175643
1659610800,2022-08-04 11:00:00,RLC/USDT,1.022,1.0267,1.0175,1.0263,1181.16760221,1209.502559469007
1659607200,2022-08-04 10:00:00,RLC/USDT,1.0235,1.0272,1.0219,1.022,269.82241859,276.254209964753
1659603600,2022-08-04 09:00:00,RLC/USDT,1.0186,1.0256,1.0181,1.0242,248.00670119,253.238420969869
1659600000,2022-08-04 08:00:00,RLC/USDT,1.0319,1.0319,1.0194,1.02,2966.9664,3037.11527909
1659596400,2022-08-04 07:00:00,RLC/USDT,1.0348,1.0378,1.0301,1.035,647.75369431,670.218491995402
1659592800,2022-08-04 06:00:00,RLC/USDT,1.0513,1.0534,1.0263,1.0325,1240.4064579,1287.25770322186
1659589200,2022-08-04 05:00:00,RLC/USDT,1.0475,1.0584,1.0453,1.0461,7587.99079195,7976.19946282233
1659585600,2022-08-04 04:00:00,RLC/USDT,1.0381,1.0508,1.0381,1.0508,1560.33485651,1632.343432352572
1659582000,2022-08-04 03:00:00,RLC/USDT,1.0424,1.0426,1.0367,1.0379,1102.4925817,1146.33616419042
1659578400,2022-08-04 02:00:00,RLC/USDT,1.042,1.0422,1.0384,1.0401,107.6989,112.23489542
1659574800,2022-08-04 01:00:00,RLC/USDT,1.0325,1.049,1.0315,1.0402,3782.52281472,3938.738267901519
1659571200,2022-08-04 00:00:00,RLC/USDT,1.0138,1.0322,1.0138,1.0308,1622.04845366,1665.03933296474
1659567600,2022-08-03 23:00:00,RLC/USDT,1.028,1.028,1.011,1.0189,3485.80175394,3549.193037405578
1659564000,2022-08-03 22:00:00,RLC/USDT,1.0524,1.0524,1.03,1.03,4705.31952546,4861.1747650284
1659560400,2022-08-03 21:00:00,RLC/USDT,1.0535,1.0563,1.052,1.052,777.59039594,818.60685216822
1659556800,2022-08-03 20:00:00,RLC/USDT,1.0527,1.0578,1.0527,1.053,2409.95241213,2543.716790989393
1659553200,2022-08-03 19:00:00,RLC/USDT,1.0569,1.0574,1.0513,1.0547,502.3855,528.34786811
1659549600,2022-08-03 18:00:00,RLC/USDT,1.0667,1.0667,1.0549,1.0568,1885.0423,1993.75358957
1659546000,2022-08-03 17:00:00,RLC/USDT,1.0683,1.0734,1.062,1.062,4871.12619029,5188.648866753787
1659542400,2022-08-03 16:00:00,RLC/USDT,1.0796,1.0834,1.0652,1.0744,2284.15221761,2446.106131470176
1659538800,2022-08-03 15:00:00,RLC/USDT,1.0803,1.0933,1.0798,1.0844,3633.50755011,3939.796756629689
1659535200,2022-08-03 14:00:00,RLC/USDT,1.088,1.0908,1.0805,1.0825,333.44601945,361.770776990775
1659531600,2022-08-03 13:00:00,RLC/USDT,1.0903,1.0919,1.0802,1.088,1680.56971463,1828.940409889385
1659528000,2022-08-03 12:00:00,RLC/USDT,1.0851,1.0917,1.0816,1.0903,1792.6256,1944.64002227
1659524400,2022-08-03 11:00:00,RLC/USDT,1.0856,1.0968,1.0802,1.084,972.25062885,1057.875321630132
1659520800,2022-08-03 10:00:00,RLC/USDT,1.09,1.0939,1.08,1.0873,7317.8858876,7921.412252530869
1659517200,2022-08-03 09:00:00,RLC/USDT,1.0912,1.0961,1.08,1.09,16707.1912,18093.4284136937
1659513600,2022-08-03 08:00:00,RLC/USDT,1.1105,1.1119,1.0866,1.0866,6736.52179107,7431.665017675338
1659510000,2022-08-03 07:00:00,RLC/USDT,1.0902,1.1105,1.0816,1.1105,9184.70904558,10044.404185721014
1659506400,2022-08-03 06:00:00,RLC/USDT,1.1104,1.1157,1.0832,1.0917,3488.1855,3824.10398081
1659502800,2022-08-03 05:00:00,RLC/USDT,1.1173,1.1251,1.1009,1.1089,5329.42538985,5928.285899057373
1659499200,2022-08-03 04:00:00,RLC/USDT,1.1161,1.1324,1.0883,1.1178,9715.70031777,10753.291340737763
1659495600,2022-08-03 03:00:00,RLC/USDT,1.0366,1.1574,1.0345,1.1134,38280.07659799,42997.046802035917
1659492000,2022-08-03 02:00:00,RLC/USDT,1.0484,1.0484,1.0348,1.0376,1539.75494537,1610.021269566952
1659488400,2022-08-03 01:00:00,RLC/USDT,1.0008,1.0677,0.998,1.0493,8771.25486094,9103.743175866283
1659484800,2022-08-03 00:00:00,RLC/USDT,1.0072,1.0223,0.9984,1.006,1217.3363,1228.93200001
1659481200,2022-08-02 23:00:00,RLC/USDT,1.015,1.015,1.0018,1.0032,754.15131661,761.427941124337
1659477600,2022-08-02 22:00:00,RLC/USDT,1.0143,1.017,1.0143,1.015,26.1093,26.51257815
1659474000,2022-08-02 21:00:00,RLC/USDT,1.011,1.0163,1.0072,1.0118,108.5796,110.17596253
1659470400,2022-08-02 20:00:00,RLC/USDT,1.0078,1.0143,1.0078,1.0124,16.09196608,16.26451588992
1659466800,2022-08-02 19:00:00,RLC/USDT,1.0077,1.0139,1.0023,1.0089,74.6314,75.25365673
1659463200,2022-08-02 18:00:00,RLC/USDT,1.0166,1.0258,1.0059,1.0059,3019.99156856,3078.718854218259
1659459600,2022-08-02 17:00:00,RLC/USDT,1.0233,1.0263,1.0097,1.0097,1606.7707,1632.7479796
1659456000,2022-08-02 16:00:00,RLC/USDT,1.0139,1.0366,1.0139,1.0219,612.8007,626.94288665
1659452400,2022-08-02 15:00:00,RLC/USDT,1.0047,1.0134,0.9962,1.0119,791.5277,793.64882745
1659448800,2022-08-02 14:00:00,RLC/USDT,0.9787,1.0046,0.9787,1.0046,849.01956908,842.76715419092
1659445200,2022-08-02 13:00:00,RLC/USDT,0.9719,0.986,0.9705,0.9802,729.2656,710.21648016
1659441600,2022-08-02 12:00:00,RLC/USDT,0.9826,0.9826,0.9663,0.9671,624.56798205,610.553770730555
1659438000,2022-08-02 11:00:00,RLC/USDT,0.9771,0.9875,0.9751,0.9786,1112.27931807,1091.688292014125
1659434400,2022-08-02 10:00:00,RLC/USDT,0.9719,0.983,0.9719,0.9746,2052.3546,2000.28877255
1659430800,2022-08-02 09:00:00,RLC/USDT,0.9742,0.9774,0.9647,0.9716,159.8689,155.3326328
1659427200,2022-08-02 08:00:00,RLC/USDT,0.98,0.988,0.9742,0.9743,2223.4363,2172.36055466
1659423600,2022-08-02 07:00:00,RLC/USDT,0.9726,0.9832,0.9631,0.9832,707.6567,690.08113443
1659420000,2022-08-02 06:00:00,RLC/USDT,0.9568,0.9728,0.9564,0.9726,2801.9472,2713.99124665
1659416400,2022-08-02 05:00:00,RLC/USDT,0.9574,0.9631,0.9542,0.9631,5124.564,4918.36855816
1659412800,2022-08-02 04:00:00,RLC/USDT,0.9576,0.9622,0.9454,0.9569,1587.11751876,1519.087504254592
1659409200,2022-08-02 03:00:00,RLC/USDT,0.9846,0.9851,0.9581,0.9581,3075.70311947,2987.013141757382
1659405600,2022-08-02 02:00:00,RLC/USDT,1.0028,1.0073,0.98,0.9859,3775.49225,3739.891607045
1659402000,2022-08-02 01:00:00,RLC/USDT,1.0208,1.0312,1.0037,1.0037,1166.4614,1192.12735904
1659398400,2022-08-02 00:00:00,RLC/USDT,1.0304,1.0418,1.0163,1.0172,1408.91827297,1442.371292904246
