https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ROSN,Volume USDT
1644192000,2022-02-07 00:00:00,ROSN/USDT,0.173,0.213,0.1727,0.1909,2385163.76371489,448626.442985071702
1644105600,2022-02-06 00:00:00,ROSN/USDT,0.1803,0.1836,0.1715,0.173,1557678.38758483,276489.779516553166
1644019200,2022-02-05 00:00:00,ROSN/USDT,0.1786,0.1859,0.1761,0.1804,1491504.31052222,270448.03507568105
1643932800,2022-02-04 00:00:00,ROSN/USDT,0.1649,0.1793,0.163,0.1788,1480778.78618239,251468.146070549412
1643846400,2022-02-03 00:00:00,ROSN/USDT,0.1697,0.1759,0.1629,0.1649,1398502.37348969,231697.784451959337
1643760000,2022-02-02 00:00:00,ROSN/USDT,0.1775,0.1785,0.1695,0.1699,1307045.91656775,227703.126694757761
1643673600,2022-02-01 00:00:00,ROSN/USDT,0.174,0.1881,0.1727,0.1774,1104922.01659437,199430.017567285162
1643587200,2022-01-31 00:00:00,ROSN/USDT,0.17,0.1787,0.163,0.1741,1132540.99942997,192518.106155740897
1643500800,2022-01-30 00:00:00,ROSN/USDT,0.159,0.1921,0.1589,0.17,1209459.74138401,211993.023332968681
1643414400,2022-01-29 00:00:00,ROSN/USDT,0.1649,0.1704,0.1568,0.1591,1260079.63804306,206932.150813916004
1643328000,2022-01-28 00:00:00,ROSN/USDT,0.1758,0.1809,0.1604,0.1648,584816.42161726,98779.921487247203
1643241600,2022-01-27 00:00:00,ROSN/USDT,0.1487,0.1991,0.1477,0.1758,815879.6731962,138468.384560589502
1643155200,2022-01-26 00:00:00,ROSN/USDT,0.1504,0.172,0.1473,0.1481,496408.15131004,76486.324266606649
1643068800,2022-01-25 00:00:00,ROSN/USDT,0.1488,0.162,0.1388,0.151,423340.73542494,62743.502247207548
1642982400,2022-01-24 00:00:00,ROSN/USDT,0.1494,0.1524,0.1373,0.149,171346.17045364,25396.015942494991
1642896000,2022-01-23 00:00:00,ROSN/USDT,0.151,0.1634,0.1455,0.1496,674885.23160145,103248.232302941196
1642809600,2022-01-22 00:00:00,ROSN/USDT,0.1689,0.1738,0.1497,0.1503,113972.5608616,18198.910827670486
1642723200,2022-01-21 00:00:00,ROSN/USDT,0.1907,0.1926,0.1664,0.1694,401021.50258119,73611.566599633921
1642636800,2022-01-20 00:00:00,ROSN/USDT,0.1836,0.2062,0.18,0.1917,330139.95651041,63802.489455049421
1642550400,2022-01-19 00:00:00,ROSN/USDT,0.1963,0.1963,0.1814,0.1848,399666.75940128,74995.117927308269
1642464000,2022-01-18 00:00:00,ROSN/USDT,0.214,0.2146,0.1962,0.1963,792486.58822873,164843.539263905124
1642377600,2022-01-17 00:00:00,ROSN/USDT,0.2125,0.2699,0.2125,0.214,2040211.91226389,474849.689151903237
1642291200,2022-01-16 00:00:00,ROSN/USDT,0.2222,0.2232,0.2121,0.2125,691674.58269889,151759.778427731063
1642204800,2022-01-15 00:00:00,ROSN/USDT,0.2242,0.2259,0.2194,0.2226,623075.56128773,138416.540215481029
1642118400,2022-01-14 00:00:00,ROSN/USDT,0.2368,0.2372,0.22,0.2257,446494.74576425,103710.606845693877
1642032000,2022-01-13 00:00:00,ROSN/USDT,0.2549,0.2557,0.2368,0.2368,1054910.89544012,262037.87415584374
1641945600,2022-01-12 00:00:00,ROSN/USDT,0.2611,0.2738,0.2517,0.2553,1315564.76253832,341014.440807391047
1641859200,2022-01-11 00:00:00,ROSN/USDT,0.2591,0.2702,0.2553,0.261,1245483.79398284,326898.972969301684
1641772800,2022-01-10 00:00:00,ROSN/USDT,0.2655,0.2699,0.2527,0.2594,1140127.46626131,296734.782876882956
1641686400,2022-01-09 00:00:00,ROSN/USDT,0.2598,0.2683,0.2567,0.2642,781444.02013716,204575.831629701083
1641600000,2022-01-08 00:00:00,ROSN/USDT,0.2569,0.2618,0.2527,0.2595,542683.75780776,140211.865953228258
1641513600,2022-01-07 00:00:00,ROSN/USDT,0.2632,0.2634,0.2508,0.2575,986204.08615554,254984.345752521173
1641427200,2022-01-06 00:00:00,ROSN/USDT,0.275,0.2759,0.2619,0.2632,407501.95458996,108445.630213381841
1641340800,2022-01-05 00:00:00,ROSN/USDT,0.2952,0.2964,0.2701,0.275,1096172.90774949,319369.975974960181
1641254400,2022-01-04 00:00:00,ROSN/USDT,0.2874,0.3105,0.282,0.2961,1712620.92322655,498060.613770853918
1641168000,2022-01-03 00:00:00,ROSN/USDT,0.3089,0.3104,0.2865,0.2874,1284595.29194766,384053.894971630616
1641081600,2022-01-02 00:00:00,ROSN/USDT,0.3171,0.3276,0.3067,0.309,1565220.84593796,490900.660142820875
1640995200,2022-01-01 00:00:00,ROSN/USDT,0.3122,0.326,0.3114,0.3167,1784301.63168367,564854.346250424985
1640908800,2021-12-31 00:00:00,ROSN/USDT,0.2887,0.3151,0.2874,0.3136,1869369.49846601,563804.305969490615
1640822400,2021-12-30 00:00:00,ROSN/USDT,0.28,0.3055,0.2743,0.2897,484318.22644477,138226.01288756972
1640736000,2021-12-29 00:00:00,ROSN/USDT,0.2914,0.2966,0.2794,0.28,1038490.7380725,299980.971001377734
1640649600,2021-12-28 00:00:00,ROSN/USDT,0.3151,0.3165,0.2839,0.2917,1312759.44038589,406987.817067018757
