https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LTC,Volume BTC,tradecount
1645660800000,2022-02-24 00:00:00,LTC/BTC,0.00283000,0.00288100,0.00262400,0.00271800,184009.24700000,501.99640239,46867
1645574400000,2022-02-23 00:00:00,LTC/BTC,0.00281000,0.00288200,0.00279300,0.00283100,64935.04400000,184.39940992,20242
1645488000000,2022-02-22 00:00:00,LTC/BTC,0.00277900,0.00282700,0.00275400,0.00280900,96059.37900000,267.40196229,26287
1645401600000,2022-02-21 00:00:00,LTC/BTC,0.00288300,0.00291800,0.00276300,0.00277800,94009.66000000,269.07225393,26359
1645315200000,2022-02-20 00:00:00,LTC/BTC,0.00288400,0.00289600,0.00282500,0.00288200,86721.83400000,248.03304970,33024
1645228800000,2022-02-19 00:00:00,LTC/BTC,0.00287100,0.00290800,0.00284700,0.00288300,88257.19500000,254.26273666,27464
1645142400000,2022-02-18 00:00:00,LTC/BTC,0.00287200,0.00303500,0.00285500,0.00287200,138199.74100000,404.92017535,38464
1645056000000,2022-02-17 00:00:00,LTC/BTC,0.00291200,0.00293800,0.00283700,0.00287000,88098.92800000,254.66663193,31308
1644969600000,2022-02-16 00:00:00,LTC/BTC,0.00295400,0.00296700,0.00288200,0.00291100,63049.38900000,184.38727350,22985
1644883200000,2022-02-15 00:00:00,LTC/BTC,0.00292900,0.00298400,0.00291400,0.00295500,70607.27800000,208.22001777,26889
1644796800000,2022-02-14 00:00:00,LTC/BTC,0.00298800,0.00299000,0.00289500,0.00292900,88004.41700000,258.63811574,24738
1644710400000,2022-02-13 00:00:00,LTC/BTC,0.00300200,0.00302000,0.00294700,0.00298700,58046.75400000,173.10302712,22597
1644624000000,2022-02-12 00:00:00,LTC/BTC,0.00296300,0.00301800,0.00289600,0.00300300,92350.16300000,272.21121959,32118
1644537600000,2022-02-11 00:00:00,LTC/BTC,0.00309300,0.00310100,0.00295800,0.00296400,95656.68700000,291.17944242,33957
1644451200000,2022-02-10 00:00:00,LTC/BTC,0.00315700,0.00318800,0.00304900,0.00309200,90891.43100000,284.13098142,36554
1644364800000,2022-02-09 00:00:00,LTC/BTC,0.00303400,0.00320400,0.00302900,0.00315600,111540.69400000,350.44796652,34142
1644278400000,2022-02-08 00:00:00,LTC/BTC,0.00313200,0.00324600,0.00301000,0.00303700,157076.92600000,487.66703469,45882
1644192000000,2022-02-07 00:00:00,LTC/BTC,0.00301000,0.00316500,0.00296000,0.00313100,136962.98300000,417.59515587,41483
1644105600000,2022-02-06 00:00:00,LTC/BTC,0.00294100,0.00306900,0.00293100,0.00301100,125504.14500000,374.82643890,37140
1644019200000,2022-02-05 00:00:00,LTC/BTC,0.00291900,0.00296800,0.00286600,0.00294200,102660.31500000,300.76195234,35544
1643932800000,2022-02-04 00:00:00,LTC/BTC,0.00297400,0.00300700,0.00289600,0.00292000,107418.43800000,315.94744642,37059
1643846400000,2022-02-03 00:00:00,LTC/BTC,0.00293500,0.00298200,0.00289800,0.00297400,102785.15400000,301.93579546,33050
1643760000000,2022-02-02 00:00:00,LTC/BTC,0.00297300,0.00299400,0.00291800,0.00293700,110779.81900000,328.09902024,38733
1643673600000,2022-02-01 00:00:00,LTC/BTC,0.00284500,0.00301300,0.00283500,0.00297300,125186.33000000,364.45876473,34488
1643587200000,2022-01-31 00:00:00,LTC/BTC,0.00286600,0.00288000,0.00281500,0.00284700,98175.70400000,279.91539380,26106
1643500800000,2022-01-30 00:00:00,LTC/BTC,0.00290400,0.00294200,0.00284400,0.00286600,73238.22500000,212.26332236,23429
1643414400000,2022-01-29 00:00:00,LTC/BTC,0.00290100,0.00292600,0.00287900,0.00290400,72228.25100000,209.64897070,22721
1643328000000,2022-01-28 00:00:00,LTC/BTC,0.00287700,0.00294000,0.00287100,0.00290000,85319.59800000,247.31529165,25685
1643241600000,2022-01-27 00:00:00,LTC/BTC,0.00290600,0.00297300,0.00287100,0.00287700,104793.21700000,306.78332563,33262
1643155200000,2022-01-26 00:00:00,LTC/BTC,0.00291800,0.00299600,0.00287500,0.00290500,138893.19500000,406.18141101,46362
1643068800000,2022-01-25 00:00:00,LTC/BTC,0.00298800,0.00299700,0.00290800,0.00291700,111802.75800000,330.16652389,40931
1642982400000,2022-01-24 00:00:00,LTC/BTC,0.00309700,0.00309800,0.00293100,0.00298800,261579.83100000,784.23529773,65750
1642896000000,2022-01-23 00:00:00,LTC/BTC,0.00309300,0.00311900,0.00301100,0.00309700,183447.99600000,562.51997398,56002
1642809600000,2022-01-22 00:00:00,LTC/BTC,0.00314100,0.00319400,0.00283000,0.00309100,329750.68200000,996.52250635,84211
1642723200000,2022-01-21 00:00:00,LTC/BTC,0.00318800,0.00323100,0.00303700,0.00314300,210472.06800000,664.35011968,61007
1642636800000,2022-01-20 00:00:00,LTC/BTC,0.00327000,0.00331800,0.00317700,0.00319100,89468.72800000,292.78286362,32475
1642550400000,2022-01-19 00:00:00,LTC/BTC,0.00334000,0.00337300,0.00322000,0.00326800,137661.40900000,450.06980015,34784
1642464000000,2022-01-18 00:00:00,LTC/BTC,0.00358100,0.00362400,0.00333600,0.00334000,191646.13800000,656.25194154,48053
1642377600000,2022-01-17 00:00:00,LTC/BTC,0.00339800,0.00363300,0.00339000,0.00358100,207490.33400000,730.75098181,59394
1642291200000,2022-01-16 00:00:00,LTC/BTC,0.00342700,0.00345900,0.00335900,0.00339900,80142.79600000,271.84465675,22539
1642204800000,2022-01-15 00:00:00,LTC/BTC,0.00336100,0.00349800,0.00335300,0.00342800,123712.48700000,424.54442910,35627
1642118400000,2022-01-14 00:00:00,LTC/BTC,0.00321300,0.00344700,0.00320600,0.00335800,151173.25800000,502.89249207,44286
1642032000000,2022-01-13 00:00:00,LTC/BTC,0.00323300,0.00323500,0.00313900,0.00321200,114648.40000000,364.82840283,32547
1641945600000,2022-01-12 00:00:00,LTC/BTC,0.00308000,0.00326000,0.00307200,0.00323300,107137.82200000,338.25461104,25183
1641859200000,2022-01-11 00:00:00,LTC/BTC,0.00302400,0.00311000,0.00301500,0.00308000,114072.07500000,350.69338358,44061
1641772800000,2022-01-10 00:00:00,LTC/BTC,0.00312600,0.00313400,0.00300500,0.00302600,120226.83600000,367.87937983,26348
1641686400000,2022-01-09 00:00:00,LTC/BTC,0.00310500,0.00314400,0.00309200,0.00312600,67036.61700000,208.61664587,17788
1641600000000,2022-01-08 00:00:00,LTC/BTC,0.00316000,0.00321400,0.00307900,0.00310800,172465.88900000,541.17082367,37843
1641513600000,2022-01-07 00:00:00,LTC/BTC,0.00315500,0.00321300,0.00307200,0.00315700,128956.56500000,405.78093510,36017
1641427200000,2022-01-06 00:00:00,LTC/BTC,0.00311500,0.00318700,0.00309400,0.00315600,131991.27400000,414.37157315,43346
1641340800000,2022-01-05 00:00:00,LTC/BTC,0.00319600,0.00322600,0.00304700,0.00311500,145043.46000000,458.70530196,39292
1641254400000,2022-01-04 00:00:00,LTC/BTC,0.00319700,0.00322100,0.00318300,0.00319500,92383.70300000,295.65962933,19615
1641168000000,2022-01-03 00:00:00,LTC/BTC,0.00319700,0.00321300,0.00317500,0.00319800,79522.53200000,253.90269846,17410
1641081600000,2022-01-02 00:00:00,LTC/BTC,0.00316100,0.00322900,0.00315300,0.00319500,75791.59500000,241.52819717,17299
1640995200000,2022-01-01 00:00:00,LTC/BTC,0.00316300,0.00320400,0.00312700,0.00315800,56509.99800000,178.35979901,16604
1640908800000,2021-12-31 00:00:00,LTC/BTC,0.00314100,0.00316900,0.00312300,0.00316300,71320.15600000,224.16926134,22928
1640822400000,2021-12-30 00:00:00,LTC/BTC,0.00313100,0.00315400,0.00310300,0.00314100,68965.86200000,215.74019326,22627
1640736000000,2021-12-29 00:00:00,LTC/BTC,0.00306200,0.00315900,0.00305600,0.00313200,95207.57500000,297.13875973,24416
1640649600000,2021-12-28 00:00:00,LTC/BTC,0.00307500,0.00311800,0.00299500,0.00306500,128837.50200000,394.66987251,31556
1640563200000,2021-12-27 00:00:00,LTC/BTC,0.00306700,0.00314800,0.00305800,0.00307700,120585.21200000,372.88371741,28792
1640476800000,2021-12-26 00:00:00,LTC/BTC,0.00313200,0.00314100,0.00306500,0.00306700,159845.55300000,495.83185119,40336
1640390400000,2021-12-25 00:00:00,LTC/BTC,0.00317300,0.00322300,0.00312400,0.00313100,122271.62900000,387.81574586,27939
1640304000000,2021-12-24 00:00:00,LTC/BTC,0.00322100,0.00326000,0.00316100,0.00317200,102180.55500000,328.74661275,30798
1640217600000,2021-12-23 00:00:00,LTC/BTC,0.00319700,0.00327900,0.00317900,0.00322000,98750.77400000,318.34782283,32350
1640131200000,2021-12-22 00:00:00,LTC/BTC,0.00316700,0.00326600,0.00314200,0.00319700,77233.63000000,247.20016527,26465
1640044800000,2021-12-21 00:00:00,LTC/BTC,0.00325400,0.00325700,0.00313700,0.00316700,106054.61900000,337.09542978,30634
1639958400000,2021-12-20 00:00:00,LTC/BTC,0.00328200,0.00334700,0.00318200,0.00325500,148032.21100000,481.41710186,45940
1639872000000,2021-12-19 00:00:00,LTC/BTC,0.00317500,0.00339400,0.00317100,0.00328200,200001.90900000,657.78713408,47179
1639785600000,2021-12-18 00:00:00,LTC/BTC,0.00312300,0.00319300,0.00311900,0.00317400,79839.41800000,252.68362807,24395
1639699200000,2021-12-17 00:00:00,LTC/BTC,0.00312500,0.00317600,0.00307400,0.00312200,91005.16200000,284.26633396,33066
1639612800000,2021-12-16 00:00:00,LTC/BTC,0.00314100,0.00319700,0.00312100,0.00312500,88631.02400000,279.65576968,27113
1639526400000,2021-12-15 00:00:00,LTC/BTC,0.00311000,0.00316200,0.00303000,0.00314200,129651.49800000,402.85918018,41039
1639440000000,2021-12-14 00:00:00,LTC/BTC,0.00309400,0.00317600,0.00307900,0.00311100,104640.39700000,327.24184752,35185
1639353600000,2021-12-13 00:00:00,LTC/BTC,0.00317500,0.00319700,0.00309200,0.00309500,98266.54100000,309.06497148,34569
1639267200000,2021-12-12 00:00:00,LTC/BTC,0.00320100,0.00322500,0.00314500,0.00317600,57139.74200000,181.50481428,24560
1639180800000,2021-12-11 00:00:00,LTC/BTC,0.00314500,0.00327600,0.00310000,0.00320000,99943.73000000,318.75484430,33702
1639094400000,2021-12-10 00:00:00,LTC/BTC,0.00318200,0.00321100,0.00313000,0.00314700,119429.20000000,378.99083693,32502
1639008000000,2021-12-09 00:00:00,LTC/BTC,0.00327000,0.00329000,0.00316100,0.00318300,120105.23900000,387.36357849,33163
1638921600000,2021-12-08 00:00:00,LTC/BTC,0.00320000,0.00336300,0.00317400,0.00327000,200393.54800000,651.32363440,53467
1638835200000,2021-12-07 00:00:00,LTC/BTC,0.00319700,0.00322500,0.00311200,0.00320100,193184.92100000,612.44431792,47358
1638748800000,2021-12-06 00:00:00,LTC/BTC,0.00316600,0.00323500,0.00299400,0.00319600,220845.59700000,679.82130028,53157
1638662400000,2021-12-05 00:00:00,LTC/BTC,0.00331000,0.00332500,0.00309500,0.00316600,233435.14000000,745.36244747,60695
1638576000000,2021-12-04 00:00:00,LTC/BTC,0.00350800,0.00351600,0.00300100,0.00330900,567636.65200000,1839.66528054,134986
1638489600000,2021-12-03 00:00:00,LTC/BTC,0.00360300,0.00363800,0.00345200,0.00350500,162282.62600000,577.76197767,47344
1638403200000,2021-12-02 00:00:00,LTC/BTC,0.00365000,0.00366600,0.00358100,0.00360200,94822.41800000,342.77212168,32475
1638316800000,2021-12-01 00:00:00,LTC/BTC,0.00364900,0.00379000,0.00362400,0.00365000,99966.49200000,369.54112180,39376
1638230400000,2021-11-30 00:00:00,LTC/BTC,0.00355700,0.00371900,0.00352700,0.00365000,123038.67900000,445.21119244,46263
1638144000000,2021-11-29 00:00:00,LTC/BTC,0.00348200,0.00359900,0.00343000,0.00355600,116346.90900000,408.34603132,38524
1638057600000,2021-11-28 00:00:00,LTC/BTC,0.00356600,0.00356800,0.00341900,0.00348300,103331.63300000,360.44005859,36567
1637971200000,2021-11-27 00:00:00,LTC/BTC,0.00364200,0.00370300,0.00352900,0.00356600,96143.17600000,346.45041034,30998
1637884800000,2021-11-26 00:00:00,LTC/BTC,0.00378300,0.00380300,0.00343600,0.00364300,232177.46900000,837.89152845,70961
1637798400000,2021-11-25 00:00:00,LTC/BTC,0.00371200,0.00391600,0.00368800,0.00378100,177161.36700000,674.99310929,55197
1637712000000,2021-11-24 00:00:00,LTC/BTC,0.00375900,0.00380600,0.00364400,0.00371200,107028.60600000,398.91482343,39448
1637625600000,2021-11-23 00:00:00,LTC/BTC,0.00371700,0.00379800,0.00368200,0.00375800,102453.87000000,380.68811696,40811
1637539200000,2021-11-22 00:00:00,LTC/BTC,0.00377300,0.00382000,0.00366700,0.00371700,123276.82900000,459.54039195,47183
1637452800000,2021-11-21 00:00:00,LTC/BTC,0.00379800,0.00385400,0.00373600,0.00377400,98637.49100000,374.72992820,39458
1637366400000,2021-11-20 00:00:00,LTC/BTC,0.00375300,0.00384000,0.00370500,0.00379700,150749.46700000,569.87326585,52531
1637280000000,2021-11-19 00:00:00,LTC/BTC,0.00358900,0.00379700,0.00354700,0.00375400,192504.95500000,712.97654541,65087
1637193600000,2021-11-18 00:00:00,LTC/BTC,0.00380400,0.00383400,0.00351900,0.00358800,279949.08200000,1020.54233255,86339
1637107200000,2021-11-17 00:00:00,LTC/BTC,0.00383500,0.00389800,0.00372300,0.00380500,205253.80200000,782.71770337,65810
1637020800000,2021-11-16 00:00:00,LTC/BTC,0.00413300,0.00416000,0.00378500,0.00383300,341437.24000000,1351.51077798,100139
1636934400000,2021-11-15 00:00:00,LTC/BTC,0.00426300,0.00427300,0.00407600,0.00413300,185584.63800000,771.45399540,71348
1636848000000,2021-11-14 00:00:00,LTC/BTC,0.00400200,0.00430000,0.00387700,0.00426400,211393.85600000,864.30794486,78833
1636761600000,2021-11-13 00:00:00,LTC/BTC,0.00391600,0.00407600,0.00384900,0.00400200,186766.91300000,738.54530561,65310
1636675200000,2021-11-12 00:00:00,LTC/BTC,0.00404900,0.00432800,0.00388900,0.00391700,431245.53600000,1772.45786453,139032
1636588800000,2021-11-11 00:00:00,LTC/BTC,0.00401100,0.00418600,0.00390400,0.00404800,286623.95300000,1158.62033937,97094
1636502400000,2021-11-10 00:00:00,LTC/BTC,0.00391400,0.00442500,0.00383100,0.00401400,874547.09800000,3596.15263595,220948
1636416000000,2021-11-09 00:00:00,LTC/BTC,0.00339000,0.00410800,0.00337100,0.00391400,737321.51800000,2787.91577345,195001
1636329600000,2021-11-08 00:00:00,LTC/BTC,0.00319200,0.00349400,0.00313600,0.00339000,309264.84600000,1028.14654120,84321
1636243200000,2021-11-07 00:00:00,LTC/BTC,0.00321300,0.00324400,0.00313600,0.00319300,80967.10400000,259.75804674,31502
1636156800000,2021-11-06 00:00:00,LTC/BTC,0.00326300,0.00328800,0.00317800,0.00321400,72229.60500000,232.99023978,29983
1636070400000,2021-11-05 00:00:00,LTC/BTC,0.00330100,0.00330700,0.00321500,0.00326300,86819.97200000,282.41468397,32642
1635984000000,2021-11-04 00:00:00,LTC/BTC,0.00329400,0.00333200,0.00322800,0.00330500,98127.30500000,320.85642387,40599
1635897600000,2021-11-03 00:00:00,LTC/BTC,0.00317800,0.00332700,0.00315200,0.00329500,166070.49400000,539.53189103,58151
1635811200000,2021-11-02 00:00:00,LTC/BTC,0.00324500,0.00325700,0.00314500,0.00317700,107896.25500000,344.37130179,43574
1635724800000,2021-11-01 00:00:00,LTC/BTC,0.00313100,0.00327700,0.00309200,0.00324600,128832.98100000,407.90959257,46178
1635638400000,2021-10-31 00:00:00,LTC/BTC,0.00307700,0.00315400,0.00305000,0.00313000,87031.72100000,271.88601438,34575
1635552000000,2021-10-30 00:00:00,LTC/BTC,0.00315900,0.00316400,0.00305000,0.00307400,63924.68000000,199.23223294,27988
1635465600000,2021-10-29 00:00:00,LTC/BTC,0.00313300,0.00318800,0.00310000,0.00315900,106194.48400000,333.60915303,36804
1635379200000,2021-10-28 00:00:00,LTC/BTC,0.00306900,0.00320900,0.00304600,0.00313400,170591.86500000,529.33554544,51724
1635292800000,2021-10-27 00:00:00,LTC/BTC,0.00327700,0.00339300,0.00295300,0.00306800,623359.17000000,1973.13344031,137158
1635206400000,2021-10-26 00:00:00,LTC/BTC,0.00309800,0.00330700,0.00307600,0.00327600,210064.76200000,669.17104103,57192
1635120000000,2021-10-25 00:00:00,LTC/BTC,0.00312900,0.00313600,0.00307900,0.00309700,74005.28500000,229.76725290,27725
1635033600000,2021-10-24 00:00:00,LTC/BTC,0.00320400,0.00326300,0.00309300,0.00313000,111260.92900000,353.43247665,36716
1634947200000,2021-10-23 00:00:00,LTC/BTC,0.00314700,0.00322600,0.00312900,0.00320300,82641.66400000,262.69915166,31251
1634860800000,2021-10-22 00:00:00,LTC/BTC,0.00316400,0.00320000,0.00310200,0.00314600,136215.87300000,430.04262134,43960
1634774400000,2021-10-21 00:00:00,LTC/BTC,0.00314300,0.00326600,0.00312300,0.00316200,206119.84700000,655.92287077,66719
1634688000000,2021-10-20 00:00:00,LTC/BTC,0.00293700,0.00315900,0.00290800,0.00314300,245305.68400000,746.02908016,60751
1634601600000,2021-10-19 00:00:00,LTC/BTC,0.00299200,0.00306100,0.00288200,0.00293700,158288.01000000,473.54616648,44894
1634515200000,2021-10-18 00:00:00,LTC/BTC,0.00298700,0.00355600,0.00294300,0.00299300,141777.14900000,427.23134083,44993
1634428800000,2021-10-17 00:00:00,LTC/BTC,0.00305700,0.00309200,0.00297700,0.00298700,79952.76100000,242.74902673,27188
1634342400000,2021-10-16 00:00:00,LTC/BTC,0.00307400,0.00312900,0.00303100,0.00305700,119423.99300000,368.01207353,38396
1634256000000,2021-10-15 00:00:00,LTC/BTC,0.00316200,0.00316400,0.00299500,0.00307400,237094.29700000,730.34644229,71802
1634169600000,2021-10-14 00:00:00,LTC/BTC,0.00309700,0.00326300,0.00304800,0.00316200,168014.92000000,528.28624742,50569
1634083200000,2021-10-13 00:00:00,LTC/BTC,0.00308200,0.00324800,0.00305400,0.00309700,175453.45300000,547.05381190,50453
1633996800000,2021-10-12 00:00:00,LTC/BTC,0.00311800,0.00313200,0.00292900,0.00308400,183265.42800000,554.59622648,51428
1633910400000,2021-10-11 00:00:00,LTC/BTC,0.00319700,0.00326900,0.00306100,0.00311800,165047.59600000,523.72656838,53975
1633824000000,2021-10-10 00:00:00,LTC/BTC,0.00327400,0.00333500,0.00319200,0.00319800,126410.72300000,411.51088970,41199
1633737600000,2021-10-09 00:00:00,LTC/BTC,0.00326100,0.00333700,0.00321000,0.00327400,97074.26500000,317.70778890,35435
1633651200000,2021-10-08 00:00:00,LTC/BTC,0.00332000,0.00335100,0.00323600,0.00326000,148268.67700000,487.71671793,49784
1633564800000,2021-10-07 00:00:00,LTC/BTC,0.00322600,0.00343300,0.00319100,0.00332100,208415.44300000,688.89949009,63425
1633478400000,2021-10-06 00:00:00,LTC/BTC,0.00337600,0.00340700,0.00322100,0.00322600,271978.48200000,899.27194435,82043
1633392000000,2021-10-05 00:00:00,LTC/BTC,0.00340500,0.00347500,0.00333600,0.00337600,136069.76500000,463.25839325,51127
1633305600000,2021-10-04 00:00:00,LTC/BTC,0.00353500,0.00354100,0.00339500,0.00340400,146769.76200000,504.64786650,42575
1633219200000,2021-10-03 00:00:00,LTC/BTC,0.00354600,0.00358800,0.00348100,0.00353600,80178.14300000,283.82156157,32587
1633132800000,2021-10-02 00:00:00,LTC/BTC,0.00345200,0.00360200,0.00344100,0.00354600,88961.99900000,314.82773408,33247
1633046400000,2021-10-01 00:00:00,LTC/BTC,0.00349700,0.00355900,0.00343000,0.00345200,103269.01000000,360.40936695,36549
1632960000000,2021-09-30 00:00:00,LTC/BTC,0.00348600,0.00355600,0.00344100,0.00349900,93484.81100000,326.40883907,28718
1632873600000,2021-09-29 00:00:00,LTC/BTC,0.00342400,0.00356000,0.00341600,0.00348700,96167.23300000,335.52743415,29948
1632787200000,2021-09-28 00:00:00,LTC/BTC,0.00344100,0.00352100,0.00341100,0.00342500,91863.15700000,318.83955872,29054
1632700800000,2021-09-27 00:00:00,LTC/BTC,0.00349100,0.00350000,0.00343300,0.00344000,63706.76100000,221.12257927,22623
1632614400000,2021-09-26 00:00:00,LTC/BTC,0.00353600,0.00354800,0.00344000,0.00349300,119256.44800000,417.07598472,39907
1632528000000,2021-09-25 00:00:00,LTC/BTC,0.00355200,0.00367300,0.00350700,0.00353700,84530.84400000,303.06383544,33465
1632441600000,2021-09-24 00:00:00,LTC/BTC,0.00365400,0.00370900,0.00344300,0.00355300,175110.41500000,620.15465193,53163
1632355200000,2021-09-23 00:00:00,LTC/BTC,0.00370500,0.00370600,0.00362000,0.00365300,71897.19400000,262.52231609,27002
1632268800000,2021-09-22 00:00:00,LTC/BTC,0.00364500,0.00375500,0.00357800,0.00370500,124746.66300000,456.27989904,46309
1632182400000,2021-09-21 00:00:00,LTC/BTC,0.00365500,0.00377200,0.00361900,0.00364600,146812.61000000,543.05878967,50290
1632096000000,2021-09-20 00:00:00,LTC/BTC,0.00371700,0.00372100,0.00353900,0.00365600,167567.28500000,610.54969275,55283
1632009600000,2021-09-19 00:00:00,LTC/BTC,0.00375400,0.00377500,0.00367800,0.00371700,89571.07500000,334.14404270,29157
1631923200000,2021-09-18 00:00:00,LTC/BTC,0.00380400,0.00387200,0.00373300,0.00375500,106957.88800000,404.25999058,36118
1631836800000,2021-09-17 00:00:00,LTC/BTC,0.00388000,0.00396600,0.00375700,0.00380500,138462.83000000,533.45755525,43082
1631750400000,2021-09-16 00:00:00,LTC/BTC,0.00392900,0.00404300,0.00385600,0.00388100,189129.55000000,748.38859053,68153
1631664000000,2021-09-15 00:00:00,LTC/BTC,0.00388500,0.00399600,0.00380300,0.00392900,206068.16700000,796.07688658,53427
1631577600000,2021-09-14 00:00:00,LTC/BTC,0.00399200,0.00405100,0.00384400,0.00388500,258279.42700000,1013.80479944,68382
1631491200000,2021-09-13 00:00:00,LTC/BTC,0.00397900,0.00509900,0.00386500,0.00399100,1044728.71000000,4569.73991910,251394
1631404800000,2021-09-12 00:00:00,LTC/BTC,0.00395400,0.00404500,0.00388400,0.00397800,143976.86700000,571.29011555,39396
1631318400000,2021-09-11 00:00:00,LTC/BTC,0.00388100,0.00408100,0.00386100,0.00395400,177984.41800000,708.62819233,43363
1631232000000,2021-09-10 00:00:00,LTC/BTC,0.00389000,0.00398600,0.00381800,0.00388100,151155.60200000,589.34774112,43106
1631145600000,2021-09-09 00:00:00,LTC/BTC,0.00390100,0.00400600,0.00387500,0.00388800,176772.36600000,696.06383090,51795
1631059200000,2021-09-08 00:00:00,LTC/BTC,0.00380700,0.00406000,0.00376100,0.00390100,314741.08600000,1227.71692449,83468
1630972800000,2021-09-07 00:00:00,LTC/BTC,0.00416700,0.00420400,0.00372400,0.00380500,421486.40800000,1667.65557907,109991
1630886400000,2021-09-06 00:00:00,LTC/BTC,0.00448800,0.00449200,0.00414400,0.00416600,235728.66200000,1020.58402279,67177
1630800000000,2021-09-05 00:00:00,LTC/BTC,0.00424700,0.00455800,0.00422600,0.00448600,284749.83200000,1255.24393496,79522
1630713600000,2021-09-04 00:00:00,LTC/BTC,0.00425900,0.00448500,0.00418700,0.00424500,343897.84000000,1484.10875173,83269
1630627200000,2021-09-03 00:00:00,LTC/BTC,0.00372400,0.00432000,0.00370400,0.00426000,603518.65700000,2453.99203909,114655
1630540800000,2021-09-02 00:00:00,LTC/BTC,0.00370500,0.00379200,0.00364900,0.00372100,215030.36500000,797.18201913,46440
1630454400000,2021-09-01 00:00:00,LTC/BTC,0.00364200,0.00377100,0.00361200,0.00370500,199598.60300000,738.17473605,43148
1630368000000,2021-08-31 00:00:00,LTC/BTC,0.00356300,0.00368200,0.00354600,0.00364100,130086.73800000,470.42582253,36234
1630281600000,2021-08-30 00:00:00,LTC/BTC,0.00357600,0.00363100,0.00352800,0.00356300,132333.51500000,473.96218714,33283
1630195200000,2021-08-29 00:00:00,LTC/BTC,0.00359200,0.00370600,0.00357200,0.00357500,132159.04400000,481.32388801,35609
1630108800000,2021-08-28 00:00:00,LTC/BTC,0.00359200,0.00360600,0.00353100,0.00359300,82175.79300000,292.60214335,21588
1630022400000,2021-08-27 00:00:00,LTC/BTC,0.00358100,0.00363500,0.00354400,0.00359200,102415.67000000,367.31157406,25386
1629936000000,2021-08-26 00:00:00,LTC/BTC,0.00363000,0.00366200,0.00354800,0.00358100,99748.01000000,359.96411058,28514
1629849600000,2021-08-25 00:00:00,LTC/BTC,0.00363800,0.00369000,0.00357900,0.00363100,92535.59000000,336.74963718,26554
1629763200000,2021-08-24 00:00:00,LTC/BTC,0.00377800,0.00380000,0.00360800,0.00363800,155809.19000000,578.00656796,37331
1629676800000,2021-08-23 00:00:00,LTC/BTC,0.00377500,0.00380800,0.00372700,0.00377900,126918.80000000,478.28775938,34218
1629590400000,2021-08-22 00:00:00,LTC/BTC,0.00367900,0.00386000,0.00367900,0.00377400,152112.87000000,574.61925795,47548
1629504000000,2021-08-21 00:00:00,LTC/BTC,0.00372300,0.00375100,0.00361200,0.00367900,120344.61000000,443.14782679,31212
1629417600000,2021-08-20 00:00:00,LTC/BTC,0.00375500,0.00381000,0.00369400,0.00372300,114818.02000000,429.99756191,29538
1629331200000,2021-08-19 00:00:00,LTC/BTC,0.00372800,0.00377800,0.00367600,0.00375400,101860.97000000,379.89177875,30163
1629244800000,2021-08-18 00:00:00,LTC/BTC,0.00377300,0.00380200,0.00367800,0.00372800,116509.02000000,436.27320689,35616
1629158400000,2021-08-17 00:00:00,LTC/BTC,0.00387500,0.00393600,0.00377200,0.00377400,118903.44000000,460.54585010,33843
1629072000000,2021-08-16 00:00:00,LTC/BTC,0.00393000,0.00398400,0.00385800,0.00387600,155833.84000000,611.68414893,40872
1628985600000,2021-08-15 00:00:00,LTC/BTC,0.00388300,0.00395100,0.00384400,0.00393000,153200.32000000,597.69643886,40366
1628899200000,2021-08-14 00:00:00,LTC/BTC,0.00383500,0.00389700,0.00373600,0.00388400,125404.90000000,480.25107074,36519
1628812800000,2021-08-13 00:00:00,LTC/BTC,0.00372600,0.00395000,0.00370500,0.00383600,165880.46000000,636.66925091,45440
1628726400000,2021-08-12 00:00:00,LTC/BTC,0.00374800,0.00389400,0.00365800,0.00372500,136532.88000000,513.49455600,40482
1628640000000,2021-08-11 00:00:00,LTC/BTC,0.00362700,0.00377400,0.00361500,0.00374800,147488.51000000,546.24815145,39719
1628553600000,2021-08-10 00:00:00,LTC/BTC,0.00359600,0.00367000,0.00352900,0.00362800,167340.58000000,602.75255266,44204
1628467200000,2021-08-09 00:00:00,LTC/BTC,0.00341700,0.00369300,0.00335600,0.00359600,218521.81000000,773.56788459,52582
1628380800000,2021-08-08 00:00:00,LTC/BTC,0.00349800,0.00353500,0.00337400,0.00341700,94803.20000000,326.61447221,27647
1628294400000,2021-08-07 00:00:00,LTC/BTC,0.00345400,0.00357100,0.00344900,0.00349800,129030.97000000,453.34475043,34402
1628208000000,2021-08-06 00:00:00,LTC/BTC,0.00351100,0.00365000,0.00344800,0.00345300,154494.22000000,547.00682154,35792
1628121600000,2021-08-05 00:00:00,LTC/BTC,0.00358900,0.00365500,0.00348800,0.00351300,145162.25000000,519.90389057,36336
1628035200000,2021-08-04 00:00:00,LTC/BTC,0.00362500,0.00364400,0.00358300,0.00358800,88053.79000000,318.46933514,21709
1627948800000,2021-08-03 00:00:00,LTC/BTC,0.00361100,0.00365900,0.00356500,0.00362500,78119.17000000,282.18727071,22869
1627862400000,2021-08-02 00:00:00,LTC/BTC,0.00352100,0.00365700,0.00351400,0.00361100,108605.72000000,390.69010432,40033
