https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume RMRK,Volume USDT
1643932800,2022-02-04 00:00:00,RMRK/USDT,15.3134,18.1,15.0229,18.1,324385.91644913,5377021.103162331748
1643846400,2022-02-03 00:00:00,RMRK/USDT,15.8666,15.9157,14.2685,15.3583,261603.6677137,3931922.964035101173
1643760000,2022-02-02 00:00:00,RMRK/USDT,17.1929,17.3279,15.5,15.8503,279464.96075342,4601303.786515047015
1643673600,2022-02-01 00:00:00,RMRK/USDT,16.82,18.5,16.6,17.2466,275348.12051498,4830824.695158050028
1643587200,2022-01-31 00:00:00,RMRK/USDT,16.054,17.4267,14.6,16.8193,209060.70924903,3355934.773349002611
1643500800,2022-01-30 00:00:00,RMRK/USDT,16.3765,17.5,15.5868,16.0804,179423.33271453,2928024.75750545177
1643414400,2022-01-29 00:00:00,RMRK/USDT,17.0605,18.1077,16.1623,16.3818,217614.83499807,3710518.349431439134
1643328000,2022-01-28 00:00:00,RMRK/USDT,16.7397,17.2,15.5868,17.0158,134512.07228202,2215535.341844415735
1643241600,2022-01-27 00:00:00,RMRK/USDT,15.8625,17.36,14.0576,16.7398,256236.74031754,4025050.919947357131
1643155200,2022-01-26 00:00:00,RMRK/USDT,14.7085,18.9277,14.1,15.863,409039.49987917,6697439.372003875309
1643068800,2022-01-25 00:00:00,RMRK/USDT,14.5329,15.8,13.1559,14.7548,308901.08880372,4446196.146489552601
1642982400,2022-01-24 00:00:00,RMRK/USDT,15.2971,15.3098,11.07,14.5794,536438.8512655,7018889.777089161491
1642896000,2022-01-23 00:00:00,RMRK/USDT,14.7509,16.2315,13.3061,15.2874,272449.29819032,3995415.963529077914
1642809600,2022-01-22 00:00:00,RMRK/USDT,16.5102,17.519,12.5,14.7509,360787.2068416,5321151.676198703628
1642723200,2022-01-21 00:00:00,RMRK/USDT,19.952,20.7688,15.3001,16.4074,431063.00623086,7746689.257270006562
1642636800,2022-01-20 00:00:00,RMRK/USDT,21.2833,24.4356,19.6758,19.9501,230586.48871034,5041881.048770143038
1642550400,2022-01-19 00:00:00,RMRK/USDT,23.0405,23.285,20.8,21.2833,122323.10730028,2677468.579403539332
1642464000,2022-01-18 00:00:00,RMRK/USDT,22.8367,23.7147,21,23.0939,154221.52744936,3412198.83178059805
1642377600,2022-01-17 00:00:00,RMRK/USDT,24.8156,24.9375,21.7384,22.7916,189829.31179809,4360056.662470997111
1642291200,2022-01-16 00:00:00,RMRK/USDT,25.8741,26.1844,23.7,24.7582,105195.6712156,2626381.26761799305
1642204800,2022-01-15 00:00:00,RMRK/USDT,26.1078,27.1,25.2525,25.8788,87734.88673545,2284707.835415755468
1642118400,2022-01-14 00:00:00,RMRK/USDT,26.2,28.5391,24.9,26.1595,138470.1556743,3669319.961003460923
1642032000,2022-01-13 00:00:00,RMRK/USDT,28.5523,29.2,25.649,26.1389,178282.91062601,4884089.142021371581
1641945600,2022-01-12 00:00:00,RMRK/USDT,26.6294,29.8888,26.5,28.5525,198545.74427475,5674035.817766359966
1641859200,2022-01-11 00:00:00,RMRK/USDT,25.9158,27.745,23.6092,26.545,227822.76868545,5920717.619412886086
1641772800,2022-01-10 00:00:00,RMRK/USDT,26.9789,27.9,22.532,25.8,256839.95154676,6575889.496282996262
1641686400,2022-01-09 00:00:00,RMRK/USDT,22.9301,28.3995,22.179,26.953,334948.1161495,8412875.796308351154
1641600000,2022-01-08 00:00:00,RMRK/USDT,21.2424,24.3934,20.5,22.9336,179834.81676601,4002218.811142045124
1641513600,2022-01-07 00:00:00,RMRK/USDT,24.4632,24.5567,20.1549,21.2701,265663.79823694,5896044.094506354186
1641427200,2022-01-06 00:00:00,RMRK/USDT,27.1087,27.9664,21.3,24.4729,372313.41103904,9005867.995417652649
1641340800,2022-01-05 00:00:00,RMRK/USDT,28.7261,30.3544,23.9732,26.9848,274047.9766252,7493546.561326999412
1641254400,2022-01-04 00:00:00,RMRK/USDT,29.5755,31.2,28.7,28.8379,127042.21677211,3799855.192492359287
1641168000,2022-01-03 00:00:00,RMRK/USDT,33.2801,33.3373,28.95,29.5689,162165.72879452,4986219.365211272654
1641081600,2022-01-02 00:00:00,RMRK/USDT,32.6675,34,31.8,33.2088,68451.71673717,2240455.134974303133
1640995200,2022-01-01 00:00:00,RMRK/USDT,32.2401,33.6,31.35,32.675,94987.48554534,3087191.883953705854
1640908800,2021-12-31 00:00:00,RMRK/USDT,33.9859,35.8,31.4986,32.2401,109985.8868946,3723643.292738476217
1640822400,2021-12-30 00:00:00,RMRK/USDT,32.4216,35.22,31.5,33.9859,157150.96993219,5253663.182032581493
1640736000,2021-12-29 00:00:00,RMRK/USDT,34.8799,36.545,31.86,32.4216,160318.02124247,5542839.266427706858
1640649600,2021-12-28 00:00:00,RMRK/USDT,39.7101,39.7637,34.6659,34.8002,205689.67780246,7548478.730552505839
