https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume JPY,Volume BTC
1635724800000,2021-11-01 00:00:00,BTC/JPY,7008899.99999963,7143199.99999946,6796400.00000031,6949500.00000023,1669217408.6196854,240.19244674
1635638400000,2021-10-31 00:00:00,BTC/JPY,7053599.99999979,7114900.00000034,6837200.00000043,7005900.00000032,788453015.904546,112.5412889
1635552000000,2021-10-30 00:00:00,BTC/JPY,7094399.99999977,7104685.11891832,6922600.00000012,7048599.9999995,661237391.9980971,93.81116704
1635465600000,2021-10-29 00:00:00,BTC/JPY,6881299.99999957,7185100.00000001,6842600.00000045,7093800.00000006,1723522113.5091264,242.96175724
1635379200000,2021-10-28 00:00:00,BTC/JPY,6647754.70334404,7092806.83038598,6538885.92009899,6872799.99999993,2155615899.737586,313.64449711
1635292800000,2021-10-27 00:00:00,BTC/JPY,6882170.12595002,7002399.99999964,6590000.00000041,6650100.00000053,1425656740.9824686,214.38124855
1635206400000,2021-10-26 00:00:00,BTC/JPY,7179393.12509996,7204399.99999998,6823400.00000043,6884225.52768002,1430704850.3567386,207.82364619
1635120000000,2021-10-25 00:00:00,BTC/JPY,6914500.00000027,7239203.52202799,6885599.99999974,7179300.00000048,1351352830.7981074,188.22905169
1635033600000,2021-10-24 00:00:00,BTC/JPY,6957899.99999948,6982900.00000052,6762300.0000005,6917149.14563402,1184242055.1703775,171.20377633
1634947200000,2021-10-23 00:00:00,BTC/JPY,6888800.00000038,7014400.00000022,6786258.23020002,6966400.00000031,1135364003.7575865,162.97714799
1634860800000,2021-10-22 00:00:00,BTC/JPY,7082099.99999993,7260799.99999959,6814199.99999979,6889199.99999946,2423756823.002234,351.81977922
1634774400000,2021-10-21 00:00:00,BTC/JPY,7549378.57397398,7600700.00000021,7048199.99999964,7084499.99999945,4185515560.0611796,590.79900629
1634688000000,2021-10-20 00:00:00,BTC/JPY,7368900.00000041,7654399.99999944,7278885.17834499,7546599.99999982,1802852041.261283,238.89593211
1634601600000,2021-10-19 00:00:00,BTC/JPY,7086210.40933397,7376977.80968396,7015103.56140002,7349899.99999944,1821962001.845432,247.88935929
1634515200000,2021-10-18 00:00:00,BTC/JPY,7036100.00000043,7166514.96766799,6843299.99999958,7089499.99999978,2082641813.5043304,293.76427301
1634428800000,2021-10-17 00:00:00,BTC/JPY,6962055.04695227,7052799.99999964,6745000.00000005,7034099.99999965,1668233700.020359,237.16377362
1634342400000,2021-10-16 00:00:00,BTC/JPY,7048400.00000044,7129600.00000047,6882400.00000046,6962100.00000017,1311948946.305998,188.44155446
1634256000000,2021-10-15 00:00:00,BTC/JPY,6523300.00000025,7187311.73409601,6475700.00000016,7047278.16407997,2784725687.9046655,395.14910907
1634169600000,2021-10-14 00:00:00,BTC/JPY,6499420.12086897,6639100.00000045,6461699.99999991,6524674.56789399,850242171.7857771,130.31181294
1634083200000,2021-10-13 00:00:00,BTC/JPY,6356742.12969151,6536999.99999997,6166118.11290001,6501500.0000005,657527140.1592356,101.13468279
1633996800000,2021-10-12 00:00:00,BTC/JPY,6513913.04054999,6531010.30481401,6115699.99999975,6350800.00000006,1887517891.7242138,297.20946837
1633910400000,2021-10-11 00:00:00,BTC/JPY,6136550.37449997,6554000.00000009,6111200.0000003,6516700.00000023,1389679731.451245,213.24899588
1633824000000,2021-10-10 00:00:00,BTC/JPY,6164299.99999954,6331299.99999979,6071899.99999968,6140400.00000027,1069773038.343959,174.21878678
1633737600000,2021-10-09 00:00:00,BTC/JPY,6055533.67320003,6226300.00000038,6024500.00000028,6167800.00000043,527974234.6477868,85.60171125
1633651200000,2021-10-08 00:00:00,BTC/JPY,6008919.40460999,6269702.99200002,6002331.28937999,6057699.99999989,1505488209.5497587,248.52472218
1633564800000,2021-10-07 00:00:00,BTC/JPY,6165999.99999958,6165999.99999958,5957900.00000023,6003600.00000032,1223571274.0629773,203.80626192
1633478400000,2021-10-06 00:00:00,BTC/JPY,5744199.99999985,6210992.23219404,5623200.00000017,6175205.09964603,2326749877.3304,376.7890847
1633392000000,2021-10-05 00:00:00,BTC/JPY,5462900.0000001,5786700.0000002,5444699.99999967,5744899.99999972,1433440105.550523,249.51524057
1633305600000,2021-10-04 00:00:00,BTC/JPY,5343508.81417221,5491199.99999955,5200200.00000005,5462600.00000023,1541053915.730823,282.10996883
1633219200000,2021-10-03 00:00:00,BTC/JPY,5292599.99999946,5463700.00000017,5233999.99999974,5352299.99999954,797108304.5043064,148.92818125
1633132800000,2021-10-02 00:00:00,BTC/JPY,5348600.00000011,5370500.0,5269299.99999947,5292700.00000002,580531840.5239031,109.68538563
1633046400000,2021-10-01 00:00:00,BTC/JPY,4884425.74435202,5382699.99999989,4818800.00000044,5350400.00000024,2043563046.4663959,381.94584451000003
1632960000000,2021-09-30 00:00:00,BTC/JPY,4651799.9999997,4915200.00000054,4637771.878128,4875843.67100602,1217814498.41693,249.76487775
1632873600000,2021-09-29 00:00:00,BTC/JPY,4579199.99999999,4747200.00000032,4553799.9999998,4654700.00000009,1221218955.8528366,262.36254879
1632787200000,2021-09-28 00:00:00,BTC/JPY,4680500.00000038,4756600.0000003,4565148.77923201,4579580.14034202,1589269277.7521913,347.03383914
1632700800000,2021-09-27 00:00:00,BTC/JPY,4782899.99999963,4907299.99999987,4676900.00000002,4680600.00000028,1228462729.7495296,262.45838776
1632614400000,2021-09-26 00:00:00,BTC/JPY,4730400.00000051,4866600.00000042,4518500.00000006,4786799.99999959,1295045674.756221,270.54518149
1632528000000,2021-09-25 00:00:00,BTC/JPY,4749599.99999964,4760600.00000044,4621199.99999992,4730000.00000016,884213601.1720299,186.9373364
1632441600000,2021-09-24 00:00:00,BTC/JPY,4952816.04596725,4991400.00000042,4504299.99999973,4748656.46601598,2500551906.594129,526.58092336
1632355200000,2021-09-23 00:00:00,BTC/JPY,4783599.99999964,4963899.99999947,4734899.99999987,4952899.99999977,1319418735.060911,266.39317068
1632268800000,2021-09-22 00:00:00,BTC/JPY,4447700.00000026,4822500.00000049,4434727.20637599,4784900.0,1949116172.854739,407.34731611
1632182400000,2021-09-21 00:00:00,BTC/JPY,4707900.00000019,4777800.00000017,4333999.99999971,4447600.00000026,3095169710.4821367,695.91908231
1632096000000,2021-09-20 00:00:00,BTC/JPY,5199500.00000029,5205537.56792853,4656199.99999948,4708300.00000036,2520715234.454779,535.37693742
1632009600000,2021-09-19 00:00:00,BTC/JPY,5308500.0000001,5317299.99999948,5149900.00000053,5197300.00000052,635497931.9523865,122.27462951
1631923200000,2021-09-18 00:00:00,BTC/JPY,5199219.93283628,5367074.75199998,5174000.00000034,5310399.99999959,550120913.2101176,103.59312165
1631836800000,2021-09-17 00:00:00,BTC/JPY,5241700.00000033,5292399.99999975,5141899.99999988,5199200.00000037,664225743.3084153,127.75537454
1631750400000,2021-09-16 00:00:00,BTC/JPY,5264899.99999955,5306700.00000025,5164499.99999999,5241800.00000028,1014873152.3673502,193.61157472
1631664000000,2021-09-15 00:00:00,BTC/JPY,5167400.00000028,5297700.00000024,5118899.99999981,5271500.00000036,887523312.5311108,168.3625747
1631577600000,2021-09-14 00:00:00,BTC/JPY,4944999.99999953,5183599.99999991,4916999.99999981,5173700.00000016,997099017.6831769,192.72455258
1631491200000,2021-09-13 00:00:00,BTC/JPY,5059099.99999994,5154900.00000041,4779018.493981,4945100.00000039,1901429866.2063649,384.50786965
1631404800000,2021-09-12 00:00:00,BTC/JPY,4965399.99999982,5103800.00000031,4921400.00000045,5059177.73736199,814169681.4705427,160.92925051
1631318400000,2021-09-11 00:00:00,BTC/JPY,4931400.0000001,5055500.00000017,4919700.00000026,4965300.00000034,727686042.2048748,146.55429525
1631232000000,2021-09-10 00:00:00,BTC/JPY,5095000.00000032,5162800.00000021,4853900.00000042,4931699.99999965,1493710502.290478,302.87943352
1631145600000,2021-09-09 00:00:00,BTC/JPY,5077000.00000027,5200700.00000004,5011900.0,5089900.00000053,1107247039.0861893,217.53807326
1631059200000,2021-09-08 00:00:00,BTC/JPY,5168600.00000029,5222099.99999953,4899800.00000048,5079500.00000004,1827258182.6467493,359.73189933
1630972800000,2021-09-07 00:00:00,BTC/JPY,5785400.00000029,5805647.768448,4762627.16525999,5157399.99999969,3222915487.6249743,624.91090232
1630886400000,2021-09-06 00:00:00,BTC/JPY,5684099.9999999,5793200.00000012,5608199.9999998,5785000.00000022,577749162.3046219,99.87020956
1630800000000,2021-09-05 00:00:00,BTC/JPY,5474600.0000004,5696000.00000052,5427600.00000039,5683999.99999995,606774739.5049146,106.75136163
1630713600000,2021-09-04 00:00:00,BTC/JPY,5486300.0000004,5545400.00000045,5420099.99999969,5476100.00000054,354816004.66142595,64.79355831
1630627200000,2021-09-03 00:00:00,BTC/JPY,5417500.00000008,5604900.00000024,5309700.00000041,5486383.48702401,1898706433.4101043,346.07614249
1630540800000,2021-09-02 00:00:00,BTC/JPY,5380500.00000047,5542500.0,5353799.99999949,5417500.00000008,1195161727.5556927,220.61130181000001
1630454400000,2021-09-01 00:00:00,BTC/JPY,5186600.00000051,5406700.00000003,5134999.99999984,5375699.99999962,1565904082.9130704,291.29305633
1630368000000,2021-08-31 00:00:00,BTC/JPY,5167190.72340692,5292799.99999983,5135300.00000013,5186699.99999958,1141392310.9946616,220.06137062
1630281600000,2021-08-30 00:00:00,BTC/JPY,5358299.99999946,5373699.99999979,5157099.99999986,5167200.00000017,1200279764.2749996,232.2882343
1630195200000,2021-08-29 00:00:00,BTC/JPY,5372099.99999968,5452900.0000003,5245400.00000037,5361300.00000044,1140137003.2838614,212.66054936
1630108800000,2021-08-28 00:00:00,BTC/JPY,5391800.00000005,5415999.99999999,5314199.99999976,5372099.99999968,539377308.2590688,100.40343781
1630022400000,2021-08-27 00:00:00,BTC/JPY,5157900.00000051,5398300.00000026,5100900.00000055,5389900.00000041,1186791054.989458,220.18795432
1629936000000,2021-08-26 00:00:00,BTC/JPY,5387095.86005796,5434800.00000044,5098900.00000021,5152300.00000011,1639231241.24873,318.15523965
1629849600000,2021-08-25 00:00:00,BTC/JPY,5233399.99999954,5417799.9999998,5175099.99999962,5388699.99999992,979224060.6692674,181.71805086
1629763200000,2021-08-24 00:00:00,BTC/JPY,5431299.99999979,5475200.00000023,5217200.00000035,5235800.00000006,1208243087.0351577,230.76570668
1629676800000,2021-08-23 00:00:00,BTC/JPY,5410900.00000008,5564900.00000023,5380099.99999968,5432400.00000011,1533483074.5876749,282.28463931
1629590400000,2021-08-22 00:00:00,BTC/JPY,5364100.0,5437617.71999998,5279399.99999952,5411699.9999995,683721208.0147048,126.34129904
1629504000000,2021-08-21 00:00:00,BTC/JPY,5415999.99999958,5466475.45151997,5294300.00000035,5361199.99999979,770574652.0954258,143.73174888
1629417600000,2021-08-20 00:00:00,BTC/JPY,5133551.56808598,5423300.00000039,5120899.99999984,5417100.00000055,1237108379.6911407,228.37096965
1629331200000,2021-08-19 00:00:00,BTC/JPY,4916599.99999982,5165300.00000012,4838099.99999954,5134099.99999955,1309734537.1167402,255.10499155
1629244800000,2021-08-18 00:00:00,BTC/JPY,4896300.00000008,5058206.98502802,4847599.99999948,4912000.00000015,873833265.1995466,177.89765171
1629158400000,2021-08-17 00:00:00,BTC/JPY,5021505.79493801,5151500.00000054,4870100.00000013,4899099.99999976,1205250429.2323928,246.01466172
1629072000000,2021-08-16 00:00:00,BTC/JPY,5157199.99999974,5256399.99999992,4991199.99999964,5021999.99999953,1181547954.6399693,235.27438364
1628985600000,2021-08-15 00:00:00,BTC/JPY,5162417.38742398,5191200.00000028,4983299.99999959,5157732.81579799,844893125.3995305,163.81095252
1628899200000,2021-08-14 00:00:00,BTC/JPY,5241700.0,5275799.99999987,5034100.00000053,5158800.00000042,696729609.1146086,135.05652654
1628812800000,2021-08-13 00:00:00,BTC/JPY,4907399.99999972,5255399.99999986,4888700.00000016,5244499.99999976,1114040049.2595341,212.42064053000001
1628726400000,2021-08-12 00:00:00,BTC/JPY,5026052.54716161,5099299.99999981,4832399.99999978,4903399.99999982,904120415.8604989,184.38642898
1628640000000,2021-08-11 00:00:00,BTC/JPY,5041000.00000016,5162000.00000014,5016100.00000052,5026100.0000005,759186110.7647846,151.04874769
1628553600000,2021-08-10 00:00:00,BTC/JPY,5106800.00000007,5149217.14889397,4935699.99999988,5042757.12381299,1190144971.5934882,236.01076601
1628467200000,2021-08-09 00:00:00,BTC/JPY,4827500.00000008,5121500.00000029,4717300.0,5106500.0,1885818147.82872,369.29759088000003
1628380800000,2021-08-08 00:00:00,BTC/JPY,4912699.99999955,4987230.56000001,4772306.90199998,4827500.00000008,1378108232.947048,285.47037451
1628294400000,2021-08-07 00:00:00,BTC/JPY,4723900.00000006,4926299.99999949,4673796.09600003,4910199.99999976,1630616743.4800723,332.08764276
1628208000000,2021-08-06 00:00:00,BTC/JPY,4488199.99999975,4783100.00000005,4382855.51969998,4723840.98816003,1193268386.5407553,252.60553637
1628121600000,2021-08-05 00:00:00,BTC/JPY,4351200.00000039,4538399.99999977,4089099.99999979,4486299.99999993,1143893090.0147483,254.97472082000002
1628035200000,2021-08-04 00:00:00,BTC/JPY,4165300.00000053,4376100.00000032,4097800.00000025,4352399.99999947,1064206843.2050904,244.51034905
1627948800000,2021-08-03 00:00:00,BTC/JPY,4278600.00000025,4346000.00000034,4110600.00000054,4164699.99999952,1155693750.624579,277.49747896
1627862400000,2021-08-02 00:00:00,BTC/JPY,4375571.63554402,4435517.16602099,4232910.13534901,4278699.99999956,1102015181.5318387,257.55841296
1627776000000,2021-08-01 00:00:00,BTC/JPY,4545699.99999969,4665099.99999972,4337102.7145,4374900.00000025,1306561694.8376365,298.64949938
1627689600000,2021-07-31 00:00:00,BTC/JPY,4628299.99999988,4650299.99999989,4502680.57703999,4543000.00000031,734522692.0801502,161.6823007
1627603200000,2021-07-30 00:00:00,BTC/JPY,4384699.99999952,4639500.00000017,4200299.99999986,4630300.00000048,1755048687.405418,379.03563212
1627516800000,2021-07-29 00:00:00,BTC/JPY,4397199.99999962,4461199.99999946,4308799.99999995,4375700.00000054,905604435.9676018,206.9621857
1627430400000,2021-07-28 00:00:00,BTC/JPY,4336099.9999998,4502299.99999971,4271800.00000005,4395799.99999949,1833567001.2214613,417.11793103
1627344000000,2021-07-27 00:00:00,BTC/JPY,4111400.00000044,4345700.00000029,4013899.99999973,4339500.00000023,1563615547.789763,360.32159184
1627257600000,2021-07-26 00:00:00,BTC/JPY,3915800.00000041,4478100.00000042,3894999.99999977,4111500.00000052,2481340372.4333987,603.51219079
1627171200000,2021-07-25 00:00:00,BTC/JPY,3790099.99999957,3917900.00000026,3746299.99999956,3915599.99999969,542072011.3324971,138.43906715
1627084800000,2021-07-24 00:00:00,BTC/JPY,3720199.99999985,3817000.0,3694999.99999946,3791399.99999979,541826074.90596,142.90923535
1626998400000,2021-07-23 00:00:00,BTC/JPY,3558799.9999998,3720100.00000018,3539000.00000011,3719499.99999991,639264532.2487046,171.86840496
1626912000000,2021-07-22 00:00:00,BTC/JPY,3546299.99999955,3590589.69393001,3499099.99999975,3558799.9999998,725826302.1989993,203.9525408
1626825600000,2021-07-21 00:00:00,BTC/JPY,3277843.86216001,3623899.99999968,3246200.00000039,3543499.99999958,800756414.144065,225.97895136
1626739200000,2021-07-20 00:00:00,BTC/JPY,3381999.99999995,3402899.99999975,3211000.00000022,3276600.00000019,990624337.4532874,302.33300905
1626652800000,2021-07-19 00:00:00,BTC/JPY,3496100.00000031,3510100.00000014,3331000.0,3377899.99999973,706098229.4593606,209.03467523
1626566400000,2021-07-18 00:00:00,BTC/JPY,3472100.00000006,3571199.9999995,3426999.99999961,3496399.99999951,860282541.6660955,246.04808994
1626480000000,2021-07-17 00:00:00,BTC/JPY,3459405.71820799,3523000.00000017,3435600.00000025,3472500.00000004,696784570.424633,200.65790365
1626393600000,2021-07-16 00:00:00,BTC/JPY,3501900.00000018,3553500.0,3419999.99999988,3459499.99999965,492262682.7286352,142.29301423
1626307200000,2021-07-15 00:00:00,BTC/JPY,3612199.99999993,3648699.99999978,3423799.99999973,3498300.00000018,657869907.808654,188.0541714
1626220800000,2021-07-14 00:00:00,BTC/JPY,3619899.99999967,3643499.99999991,3490700.00000007,3610099.99999972,527408496.8493231,146.09248964
1626134400000,2021-07-13 00:00:00,BTC/JPY,3649799.99999968,3676500.00000022,3560400.00000024,3619399.99999946,388426090.743412,107.31781255
1626048000000,2021-07-12 00:00:00,BTC/JPY,3778100.00000028,3817000.00000028,3597100.00000009,3649900.00000002,464797515.82809556,127.34527407
1625961600000,2021-07-11 00:00:00,BTC/JPY,3692899.99999974,3809799.99999981,3668299.99999955,3772500.00000033,226294945.2290448,59.98540629
1625875200000,2021-07-10 00:00:00,BTC/JPY,3718500.00000038,3769800.0000004,3634700.00000017,3688099.99999951,477798379.5936145,129.55136238
1625788800000,2021-07-09 00:00:00,BTC/JPY,3608200.00000015,3749700.00000051,3542100.0,3715817.69504,962861348.2921194,259.1250237
1625702400000,2021-07-08 00:00:00,BTC/JPY,3745600.00000009,3754712.51448764,3520900.00000042,3609000.00000038,1071449935.0472928,296.88277502
1625616000000,2021-07-07 00:00:00,BTC/JPY,3787799.99999946,3880200.00000047,3740299.99999995,3747900.00000005,393635041.9134172,105.02816028
1625529600000,2021-07-06 00:00:00,BTC/JPY,3734699.99999965,3900200.00000016,3712660.258875,3788299.99999962,951707618.0064156,251.22287517
1625443200000,2021-07-05 00:00:00,BTC/JPY,3919899.99999949,3919899.99999949,3673599.99999945,3735000.00000041,932687853.6605523,249.71562347
1625356800000,2021-07-04 00:00:00,BTC/JPY,3845499.99999977,3990400.00000046,3817000.0,3921689.66051102,456900859.24948275,116.50612333000001
1625270400000,2021-07-03 00:00:00,BTC/JPY,3757200.00000055,3879899.9999997,3701873.64496544,3852100.00000002,469327277.22473145,121.83673249
1625184000000,2021-07-02 00:00:00,BTC/JPY,3739800.00000054,3791800.00000021,3648599.99999945,3755899.99999994,780981068.6992185,207.93446809
1625097600000,2021-07-01 00:00:00,BTC/JPY,3895800.0000003,3895800.0000003,3650438.96375998,3743700.0000005,861082253.755447,230.00834836
1625011200000,2021-06-30 00:00:00,BTC/JPY,3970399.99999958,3990500.00000037,3829150.05287102,3894599.99999996,491380494.77013093,126.16969516
1624924800000,2021-06-29 00:00:00,BTC/JPY,3815200.00000013,4045199.99999971,3782399.99999949,3968200.00000046,1015211981.6595497,255.83689876
1624838400000,2021-06-28 00:00:00,BTC/JPY,3850600.00000041,3908499.99999994,3757599.99999959,3814899.99999977,1029365409.7406559,269.82762582
1624752000000,2021-06-27 00:00:00,BTC/JPY,3584900.00000026,3856000.0000004,3553900.00000029,3850500.00000011,1629553432.2195315,423.20566997000003
1624665600000,2021-06-26 00:00:00,BTC/JPY,3498799.99999968,3617999.99999953,3346070.85824,3584200.00000049,1803769692.0140805,503.25587077
1624579200000,2021-06-25 00:00:00,BTC/JPY,3848299.99999953,3935500.00000018,3463300.0000004,3498799.99999968,1386760234.2221494,396.35310227
1624492800000,2021-06-24 00:00:00,BTC/JPY,3740299.99999983,3913300.00000014,3590500.0000001,3847300.00000001,1023323608.7795696,265.98487479
1624406400000,2021-06-23 00:00:00,BTC/JPY,3603999.99999945,3855600.00000011,3519699.99999959,3740899.99999989,1996934269.1863782,533.81118693
1624320000000,2021-06-22 00:00:00,BTC/JPY,3501400.00000019,3691499.99999989,3236648.004801,3603899.99999995,3933571345.994847,1091.47627459
1624233600000,2021-06-21 00:00:00,BTC/JPY,3925399.99999955,3948799.99999998,3461099.99999975,3501499.99999964,3592555978.1778755,1026.00484883
1624147200000,2021-06-20 00:00:00,BTC/JPY,3920899.9999999,3994299.99999979,3683099.99999995,3926699.99999959,2050910562.56717,522.29876552
1624060800000,2021-06-19 00:00:00,BTC/JPY,3951499.99999946,4017316.050288,3839900.00000048,3920999.99999974,1195876474.0975606,304.99272484
1623974400000,2021-06-18 00:00:00,BTC/JPY,4199800.00000018,4210500.00000026,3870000.00000019,3951399.99999962,1166616666.398974,295.24134899
1623888000000,2021-06-17 00:00:00,BTC/JPY,4248599.99999993,4373845.240878,4124900.00000044,4199192.57459957,645049241.3452393,153.61268384
1623801600000,2021-06-16 00:00:00,BTC/JPY,4417100.00000008,4454246.61934,4220299.99999988,4247700.00000004,1180569937.449917,277.93157178
1623715200000,2021-06-15 00:00:00,BTC/JPY,4456800.00000047,4543847.587408,4341599.99999971,4419899.99999976,968883441.2031523,219.20935795
1623628800000,2021-06-14 00:00:00,BTC/JPY,4278900.00000043,4505689.40706,4252199.99999974,4456500.00000033,1551752070.4517648,348.1997241
1623542400000,2021-06-13 00:00:00,BTC/JPY,3902799.99999972,4316799.99999978,3816400.00000029,4278900.00000043,1502372941.8106782,351.11195443
1623456000000,2021-06-12 00:00:00,BTC/JPY,4092099.99999952,4108199.99999998,3797800.00000015,3892200.0000003,1361083318.3127189,349.69511287
1623369600000,2021-06-11 00:00:00,BTC/JPY,4016099.99999958,4121900.00000035,3930499.99999955,4094600.00000029,1126250786.3945918,275.05758472
1623283200000,2021-06-10 00:00:00,BTC/JPY,4097400.00000027,4198299.99999981,3915408.558336,4009299.99999997,1738683871.6497962,433.66270213
1623196800000,2021-06-09 00:00:00,BTC/JPY,3656600.00000009,4111299.99999974,3553399.99999995,4090500.00000028,3154191571.220751,771.10171647
1623110400000,2021-06-08 00:00:00,BTC/JPY,3668000.00000009,3720699.99999983,3402600.00000044,3656700.00000003,2355193757.539342,644.07628669
1623024000000,2021-06-07 00:00:00,BTC/JPY,3921999.99999977,4030500.00000006,3643100.00000014,3671099.99999981,1307297645.1299112,356.10515789
1622937600000,2021-06-06 00:00:00,BTC/JPY,3891699.99999951,3995900.00000016,3858600.00000029,3922399.99999968,890531954.4841833,227.03751644
1622851200000,2021-06-05 00:00:00,BTC/JPY,4038799.478464,4154699.99999995,3815700.00000001,3891799.99999975,1306700509.954558,335.75736419
1622764800000,2021-06-04 00:00:00,BTC/JPY,4325200.00000026,4330600.00000048,3917600.0000002,4038085.76233406,1150978874.060835,285.03081455
1622678400000,2021-06-03 00:00:00,BTC/JPY,4117299.99999982,4330100.00000035,4076700.00000054,4325253.51709,1035567673.6405702,239.42357819
1622592000000,2021-06-02 00:00:00,BTC/JPY,4015142.561521,4189399.99999954,3939099.99999952,4117400.00000042,711547016.6467626,172.81464435
1622505600000,2021-06-01 00:00:00,BTC/JPY,4082399.99999958,4144299.99999949,3907400.00000031,4015100.0000004,991511665.6558899,246.94569641
1622419200000,2021-05-31 00:00:00,BTC/JPY,3913964.516924,4110000.0,3746799.99999975,4082399.99999958,1398933785.749608,342.67435473
1622332800000,2021-05-30 00:00:00,BTC/JPY,3799599.99999946,4000799.99999948,3665617.45709696,3914514.092104,1644630177.086435,420.13648141
1622246400000,2021-05-29 00:00:00,BTC/JPY,3920399.99999979,4105699.99999969,3693000.00000036,3797200.00000005,2246080204.591813,591.50958722
1622160000000,2021-05-28 00:00:00,BTC/JPY,4232391.68836154,4271300.00000052,3814300.00000042,3917400.00000024,2495789237.659341,637.10349662
1622073600000,2021-05-27 00:00:00,BTC/JPY,4290700.00000039,4431000.00000046,4060999.99999984,4232299.99999957,1263941247.6952295,298.64169546
1621987200000,2021-05-26 00:00:00,BTC/JPY,4175599.9999999,4449305.361384,4117399.9999997,4290599.99999967,1800221051.1521096,419.57326508
1621900800000,2021-05-25 00:00:00,BTC/JPY,4226599.99999954,4332500.00000043,3970599.99999972,4177999.99999964,2098120385.1542192,502.1829548
1621814400000,2021-05-24 00:00:00,BTC/JPY,3785900.00000021,4347600.00000033,3755095.26584988,4229499.99999973,4346496433.652172,1027.6620011
1621728000000,2021-05-23 00:00:00,BTC/JPY,4091299.9999998,4180900.00000043,3401728.9992,3782599.99999981,7629207449.393543,2016.92154851
1621641600000,2021-05-22 00:00:00,BTC/JPY,4072200.00000011,4242099.99999984,3852899.99999983,4090999.99999985,4058420844.1210613,992.03638331
1621555200000,2021-05-21 00:00:00,BTC/JPY,4416399.99999984,4603700.00000028,3655200.00000046,4074099.99999975,7362485911.969662,1807.14413293
1621468800000,2021-05-20 00:00:00,BTC/JPY,4014500.00000028,4608648.4077,3820600.00000018,4417199.99999969,8979145403.246695,2032.76858717
1621382400000,2021-05-19 00:00:00,BTC/JPY,4670399.9999998,4749200.00000004,3193000.0,4012799.99999967,16751877916.997726,4174.61072493
1621296000000,2021-05-18 00:00:00,BTC/JPY,4754499.99999997,4997500.00000054,4608900.00000019,4669405.7982,3767221358.2634506,806.78816986
1621209600000,2021-05-17 00:00:00,BTC/JPY,5095799.99999947,5118499.99999999,4596499.99999991,4751299.99999951,11530281521.649796,2426.7635219100002
1621123200000,2021-05-16 00:00:00,BTC/JPY,5124899.99999971,5453090.90405754,4811199.99999951,5095400.00000025,6818014984.33726,1338.07257219
1621036800000,2021-05-15 00:00:00,BTC/JPY,5457500.00000001,5547800.00000004,5101699.99999983,5121300.00000048,3116730284.5859528,608.58186097
1620950400000,2021-05-14 00:00:00,BTC/JPY,5445900.00000004,5636134.122536,5352500.00000044,5458100.00000005,1842402321.549857,337.5537864
1620864000000,2021-05-13 00:00:00,BTC/JPY,5436000.00000041,5624900.00000053,5094454.05577578,5450100.00000016,5194078410.95351,953.02442358
1620777600000,2021-05-12 00:00:00,BTC/JPY,6164900.0,6312900.00000036,5334700.00000024,5433773.507955,4226913133.24449,777.89645208
1620691200000,2021-05-11 00:00:00,BTC/JPY,6076400.0,6178600.0000002,5895800.0,6165200.0,2973664740.026952,482.33062026
1620604800000,2021-05-10 00:00:00,BTC/JPY,6325700.0,6489300.00000026,5856100.0,6075200.0,4359574005.430688,717.60172594
1620518400000,2021-05-09 00:00:00,BTC/JPY,6396600.0,6432200.0,6108452.58687619,6325600.00000048,1945827609.9266274,307.6115483
1620432000000,2021-05-08 00:00:00,BTC/JPY,6231000.0,6455300.0,6183200.0,6395300.0,1952853481.0240202,305.3576034
1620345600000,2021-05-07 00:00:00,BTC/JPY,6155900.0,6373500.0,6031711.75180324,6228700.0,1952140068.6140869,313.41051401
1620259200000,2021-05-06 00:00:00,BTC/JPY,6280300.0,6367800.0,6029199.9999999,6155800.0,2678027050.17379,435.04127005
1620172800000,2021-05-05 00:00:00,BTC/JPY,5820200.0,6326800.00000017,5790167.64809425,6279400.0,1876916060.483482,298.90054153
1620086400000,2021-05-04 00:00:00,BTC/JPY,6235200.0,6235700.0,5804400.0,5821300.0,2876367345.805352,494.11082504
1620000000000,2021-05-03 00:00:00,BTC/JPY,6185000.0,6455948.63131214,6164799.99999973,6230100.0,1763377877.8641121,283.04166512
1619913600000,2021-05-02 00:00:00,BTC/JPY,6314800.0,6328400.00000004,6126300.0,6184900.0,873124157.236255,141.17029495
1619827200000,2021-05-01 00:00:00,BTC/JPY,6298000.0,6375000.0,6230200.00000045,6313633.37774577,512538039.6493689,81.17956951000001
1619740800000,2021-04-30 00:00:00,BTC/JPY,5831399.99999988,6316900.0000004,5781600.00000007,6298100.0,1497870540.22588,237.8289548
1619654400000,2021-04-29 00:00:00,BTC/JPY,5952699.99999956,5992500.0,5703337.59093686,5831500.0,1755222959.55421,300.98996134
1619568000000,2021-04-28 00:00:00,BTC/JPY,5986964.38534347,6126803.46212607,5871600.0,5952599.99999986,1456461743.5578978,244.67656882
1619481600000,2021-04-27 00:00:00,BTC/JPY,5850500.0,6025500.00000043,5771500.00000003,5986638.11432754,1782762904.7540758,297.79032417
1619395200000,2021-04-26 00:00:00,BTC/JPY,5299800.0,5881246.12734428,5265600.00000028,5849838.28572047,2907609637.1572056,497.04102834
1619308800000,2021-04-25 00:00:00,BTC/JPY,5417500.0,5467599.9999998,5085200.00000005,5299800.0,2131399735.66608,402.1660696
