https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SWP,Volume USDT
1643414400,2022-01-29 00:00:00,SWP/USDT,1.5982,1.64,1.5632,1.6226,1523.52472676,2441.987823193588
1643328000,2022-01-28 00:00:00,SWP/USDT,1.6057,1.6102,1.5704,1.588,453.5283,724.52546346
1643241600,2022-01-27 00:00:00,SWP/USDT,1.541,1.6057,1.5335,1.6057,1809.86684367,2860.953900799507
1643155200,2022-01-26 00:00:00,SWP/USDT,1.5998,1.6205,1.531,1.541,11710.2033996,18443.173089313832
1643068800,2022-01-25 00:00:00,SWP/USDT,1.631,1.6687,1.5973,1.5998,3401.29564242,5572.565547896011
1642982400,2022-01-24 00:00:00,SWP/USDT,1.6846,1.688,1.6309,1.6433,853.38322238,1425.2322499865
1642896000,2022-01-23 00:00:00,SWP/USDT,1.531,1.9129,1.5204,1.6739,13672.48620931,23957.850965097815
1642809600,2022-01-22 00:00:00,SWP/USDT,1.5877,1.59,1.5205,1.5205,3354.59334943,5231.11037458529
1642723200,2022-01-21 00:00:00,SWP/USDT,1.7174,1.7395,1.5877,1.59,13718.4466276,23112.482449477412
1642636800,2022-01-20 00:00:00,SWP/USDT,1.7238,1.7803,1.6742,1.7174,37970.41194827,64854.526422390321
1642550400,2022-01-19 00:00:00,SWP/USDT,1.925,1.9251,1.685,1.7238,70312.32739802,127798.131503708367
1642464000,2022-01-18 00:00:00,SWP/USDT,2.0544,2.067,1.8401,1.926,371439.01404893,724568.909621041411
1642377600,2022-01-17 00:00:00,SWP/USDT,1.9093,2.144,1.8689,2.0442,457024.55755327,919532.119442509949
1642291200,2022-01-16 00:00:00,SWP/USDT,1.8722,1.999,1.8463,1.9093,580080.58110454,1094389.771581232883
1642204800,2022-01-15 00:00:00,SWP/USDT,1.8407,2.1544,1.8066,1.8733,591202.08409036,1102892.788057384928
1642118400,2022-01-14 00:00:00,SWP/USDT,1.8736,1.8901,1.8004,1.8463,573838.57661533,1059436.231119501808
1642032000,2022-01-13 00:00:00,SWP/USDT,1.7859,1.968,1.7666,1.8737,636151.62821605,1172956.461362489251
1641945600,2022-01-12 00:00:00,SWP/USDT,1.7927,1.9444,1.7444,1.7866,655198.24036038,1183020.084436233617
1641859200,2022-01-11 00:00:00,SWP/USDT,1.707,1.799,1.6408,1.7924,665382.39447458,1136546.681441669559
1641772800,2022-01-10 00:00:00,SWP/USDT,1.708,1.7365,1.6991,1.7071,620928.81460238,1063427.0622415786
1641686400,2022-01-09 00:00:00,SWP/USDT,1.7209,1.7229,1.6977,1.709,620269.5516,1062533.98011328
1641600000,2022-01-08 00:00:00,SWP/USDT,1.7225,1.7432,1.7042,1.7202,675217.89626169,1164222.642230622707
1641513600,2022-01-07 00:00:00,SWP/USDT,1.7114,1.7416,1.676,1.7225,634611.2734471,1088332.633869171646
1641427200,2022-01-06 00:00:00,SWP/USDT,1.7216,1.7306,1.6924,1.7112,585348.49360429,1001105.391771730792
1641340800,2022-01-05 00:00:00,SWP/USDT,1.7216,1.733,1.7065,1.7267,658919.07107843,1135162.783438737787
1641254400,2022-01-04 00:00:00,SWP/USDT,1.723,1.7555,1.6412,1.7216,76933.61185205,130627.80115774748
1641168000,2022-01-03 00:00:00,SWP/USDT,1.6744,1.7848,1.6388,1.7216,45464.83697179,77788.750630266237
1641081600,2022-01-02 00:00:00,SWP/USDT,1.6005,1.7392,1.5829,1.6782,38977.54840318,66046.577401745031
1640995200,2022-01-01 00:00:00,SWP/USDT,1.6032,1.6289,1.593,1.6006,8580.30994015,13862.672957083096
1640908800,2021-12-31 00:00:00,SWP/USDT,1.6032,1.616,1.593,1.6032,1147.58854968,1834.137747369008
1640822400,2021-12-30 00:00:00,SWP/USDT,1.598,1.6161,1.5928,1.6032,15281.53652581,24499.919622826185
1640736000,2021-12-29 00:00:00,SWP/USDT,1.6253,1.6285,1.598,1.598,7024.78942852,11391.691213894921
1640649600,2021-12-28 00:00:00,SWP/USDT,1.7321,1.7342,1.5372,1.6253,52492.26617445,87408.179227575118
