https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETHBULL,Volume USD
1644192000000.0,2022-02-07 00:00:00,ETHBULL/USD,344.4,387.7,323.5,372.7,5141.274188489402,1916152.89005
1644105600000.0,2022-02-06 00:00:00,ETHBULL/USD,330.3,351.3,309.9,344.4,3003.7547654761906,1034493.14123
1644019200000.0,2022-02-05 00:00:00,ETHBULL/USD,323.6,345.4,313.0,330.3,5751.481625885559,1899714.38103
1643932800000.0,2022-02-04 00:00:00,ETHBULL/USD,243.1,323.8,237.0,323.6,8150.336988349814,2637449.04943
1643846400000.0,2022-02-03 00:00:00,ETHBULL/USD,239.3,250.6,211.7,243.1,5542.894424722336,1347477.63465
1643760000000.0,2022-02-02 00:00:00,ETHBULL/USD,271.0,277.0,219.3,239.3,5274.176083577099,1262110.3368
1643673600000.0,2022-02-01 00:00:00,ETHBULL/USD,243.7,277.5,240.6,271.0,3462.259375092251,938272.29065
1643587200000.0,2022-01-31 00:00:00,ETHBULL/USD,221.85,248.5,190.0,243.8,4572.496895611156,1114774.74315
1643500800000.0,2022-01-30 00:00:00,ETHBULL/USD,220.8,230.45,206.3,222.1,3927.2793088698786,872248.7345
1643414400000.0,2022-01-29 00:00:00,ETHBULL/USD,207.85,229.6,201.75,220.8,4666.957072916666,1030464.1217
1643328000000.0,2022-01-28 00:00:00,ETHBULL/USD,180.85,210.0,166.3,207.85,8835.834613904259,1836528.2245
1643241600000.0,2022-01-27 00:00:00,ETHBULL/USD,189.0,202.0,156.0,180.85,6376.418757257396,1153175.33225
1643155200000.0,2022-01-26 00:00:00,ETHBULL/USD,187.35,248.05,175.3,189.0,13427.952510846562,2537883.02455
1643068800000.0,2022-01-25 00:00:00,ETHBULL/USD,183.8,198.85,164.6,187.35,8025.97582919669,1503666.5716
1642982400000.0,2022-01-24 00:00:00,ETHBULL/USD,223.25,223.25,128.9,183.8,18455.765417791077,3392169.68379
1642896000000.0,2022-01-23 00:00:00,ETHBULL/USD,192.75,226.1,182.8,223.25,9902.955886450167,2210834.90165
1642809600000.0,2022-01-22 00:00:00,ETHBULL/USD,247.4,265.8,167.7,192.75,25858.82845909209,4984289.18549
1642723200000.0,2022-01-21 00:00:00,ETHBULL/USD,416.5,427.0,215.5,247.4,17662.80667423201,4369778.371205
1642636800000.0,2022-01-20 00:00:00,ETHBULL/USD,453.0,535.1,409.0,416.5,6861.827592064826,2857951.192095
1642550400000.0,2022-01-19 00:00:00,ETHBULL/USD,487.8,493.8,435.5,453.0,3363.6648116004417,1523740.159655
1642464000000.0,2022-01-18 00:00:00,ETHBULL/USD,511.7,528.0,450.8,487.8,3068.775117947929,1496948.502535
1642377600000.0,2022-01-17 00:00:00,ETHBULL/USD,583.25,588.25,475.5,511.7,3657.328624623803,1871455.05722
1642291200000.0,2022-01-16 00:00:00,ETHBULL/USD,574.0,606.75,547.25,583.25,1224.3636036176597,714110.07181
1642204800000.0,2022-01-15 00:00:00,ETHBULL/USD,564.5,596.0,539.75,574.0,803.416835087108,461161.26334
1642118400000.0,2022-01-14 00:00:00,ETHBULL/USD,532.5,581.9,507.0,564.5,2591.0965365721877,1462673.994895
1642032000000.0,2022-01-13 00:00:00,ETHBULL/USD,603.0,624.0,528.5,532.5,2871.0276580281693,1528822.2279
1641945600000.0,2022-01-12 00:00:00,ETHBULL/USD,536.25,623.75,521.75,603.0,2649.52763566335,1597665.164305
1641859200000.0,2022-01-11 00:00:00,ETHBULL/USD,467.3,547.8,451.7,536.25,3103.43878555711,1664219.048755
1641772800000.0,2022-01-10 00:00:00,ETHBULL/USD,499.5,512.4,391.1,467.3,4025.136785951209,1880946.420075
1641686400000.0,2022-01-09 00:00:00,ETHBULL/USD,468.0,526.5,457.7,499.5,2529.2137987387387,1263342.29247
1641600000000.0,2022-01-08 00:00:00,ETHBULL/USD,524.7,550.5,427.0,468.0,3303.499967895299,1546037.984975
1641513600000.0,2022-01-07 00:00:00,ETHBULL/USD,645.0,649.25,460.0,524.3,11129.767200171658,5835336.94305
1641427200000.0,2022-01-06 00:00:00,ETHBULL/USD,727.0,731.0,579.0,645.0,4686.415177248062,3022737.789325
1641340800000.0,2022-01-05 00:00:00,ETHBULL/USD,904.0,947.25,641.0,727.0,4709.299916127923,3423661.039025
1641254400000.0,2022-01-04 00:00:00,ETHBULL/USD,889.5,980.5,854.5,904.0,2142.4971150719025,1936817.392025
1641168000000.0,2022-01-03 00:00:00,ETHBULL/USD,937.5,951.75,831.0,889.5,1460.730697217538,1299319.955175
1641081600000.0,2022-01-02 00:00:00,ETHBULL/USD,893.75,955.75,858.25,937.5,422.69807402666663,396279.4444
1640995200000.0,2022-01-01 00:00:00,ETHBULL/USD,835.0,900.0,832.0,893.75,1932.8320436643355,1727468.639025
1640908800000.0,2021-12-31 00:00:00,ETHBULL/USD,855.75,928.75,796.0,835.0,1834.0895273652695,1531464.75535
1640822400000.0,2021-12-30 00:00:00,ETHBULL/USD,804.5,895.0,773.25,855.75,2910.3054495179667,2490493.888425
1640736000000.0,2021-12-29 00:00:00,ETHBULL/USD,924.75,949.0,785.5,804.5,3933.475362492231,3164480.929125
1640649600000.0,2021-12-28 00:00:00,ETHBULL/USD,1134.0,1134.0,898.0,924.75,3229.360318383347,2986350.954425
1640563200000.0,2021-12-27 00:00:00,ETHBULL/USD,1156.0,1208.5,1125.0,1134.0,1310.4942851851854,1486100.5194
1640476800000.0,2021-12-26 00:00:00,ETHBULL/USD,1182.0,1191.5,1104.0,1156.0,1114.8517010380622,1288768.5664
1640390400000.0,2021-12-25 00:00:00,ETHBULL/USD,1145.0,1221.5,1121.5,1182.0,1102.0623158629442,1302637.65735
1640304000000.0,2021-12-24 00:00:00,ETHBULL/USD,1202.5,1220.5,1119.5,1145.0,1439.4136476855897,1648128.6266
1640217600000.0,2021-12-23 00:00:00,ETHBULL/USD,1097.0,1236.5,1016.5,1202.5,1776.7975238461538,2136599.022425
1640131200000.0,2021-12-22 00:00:00,ETHBULL/USD,1126.0,1174.5,1058.5,1097.0,1663.0032121467639,1824314.523725
1640044800000.0,2021-12-21 00:00:00,ETHBULL/USD,1070.0,1167.0,1043.0,1126.0,1839.6081743783304,2071398.80435
1639958400000.0,2021-12-20 00:00:00,ETHBULL/USD,1055.5,1102.0,919.25,1070.0,2975.4902359345792,3183774.55245
1639872000000.0,2021-12-19 00:00:00,ETHBULL/USD,1081.5,1150.0,1018.0,1055.5,1976.366637257224,2086054.985625
1639785600000.0,2021-12-18 00:00:00,ETHBULL/USD,1018.0,1113.0,932.0,1081.5,2400.161403744799,2595774.55815
1639699200000.0,2021-12-17 00:00:00,ETHBULL/USD,1089.5,1119.5,873.0,1018.0,3268.5212434184677,3327354.6258
1639612800000.0,2021-12-16 00:00:00,ETHBULL/USD,1142.5,1222.0,1082.5,1089.5,1957.5718645938505,2132774.546475
1639526400000.0,2021-12-15 00:00:00,ETHBULL/USD,1015.25,1198.0,850.0,1142.5,3623.065976870897,4139352.878575
1639440000000.0,2021-12-14 00:00:00,ETHBULL/USD,955.75,1031.0,884.25,1015.25,2584.9666888697366,2624387.430875
1639353600000.0,2021-12-13 00:00:00,ETHBULL/USD,1318.5,1328.5,878.0,955.75,3630.556015145174,3469903.911475
1639267200000.0,2021-12-12 00:00:00,ETHBULL/USD,1280.5,1359.0,1183.5,1318.5,1110.8384205536595,1464640.4575
1639180800000.0,2021-12-11 00:00:00,ETHBULL/USD,1115.0,1286.5,1059.5,1280.5,1277.4280718078876,1635746.64595
1639094400000.0,2021-12-10 00:00:00,ETHBULL/USD,1315.0,1437.0,1104.0,1115.0,2703.409448923767,3014301.53555
1639008000000.0,2021-12-09 00:00:00,ETHBULL/USD,1703.5,1759.5,1285.5,1315.0,3638.6594774524715,4784837.21285
1638921600000.0,2021-12-08 00:00:00,ETHBULL/USD,1558.5,1718.0,1474.0,1703.5,1737.7398383621955,2960239.81465
1638835200000.0,2021-12-07 00:00:00,ETHBULL/USD,1617.0,1704.5,1505.0,1558.5,2985.16450181264,4652378.876075
1638748800000.0,2021-12-06 00:00:00,ETHBULL/USD,1450.0,1642.0,1170.0,1617.0,3151.874060667904,5096580.3561
1638662400000.0,2021-12-05 00:00:00,ETHBULL/USD,1394.5,1522.5,1282.0,1450.0,3055.5750102413795,4430583.76485
1638576000000.0,2021-12-04 00:00:00,ETHBULL/USD,1683.5,1707.5,870.0,1394.5,5362.630482986734,7478188.208525
1638489600000.0,2021-12-03 00:00:00,ETHBULL/USD,2100.5,2292.5,1460.0,1683.5,5172.445150400951,8707811.4107
1638403200000.0,2021-12-02 00:00:00,ETHBULL/USD,2216.5,2273.5,1985.5,2100.5,2127.78843277791,4469419.60305
1638316800000.0,2021-12-01 00:00:00,ETHBULL/USD,2275.0,2489.0,2120.0,2216.5,2036.773920775998,4514509.3954
1638230400000.0,2021-11-30 00:00:00,ETHBULL/USD,2021.5,2441.0,1894.5,2275.0,3250.170007340659,7394136.7667
1638144000000.0,2021-11-29 00:00:00,ETHBULL/USD,1836.0,2059.5,1815.5,2021.5,1524.1619840465,3081093.45075
1638057600000.0,2021-11-28 00:00:00,ETHBULL/USD,1600.0,1840.0,1450.0,1836.0,1559.526154248366,2863290.0192
1637971200000.0,2021-11-27 00:00:00,ETHBULL/USD,1537.5,1700.0,1516.5,1600.0,1388.279970125,2221247.9522
1637884800000.0,2021-11-26 00:00:00,ETHBULL/USD,2283.0,2317.5,1400.0,1537.5,4261.607212130081,6552221.08865
1637798400000.0,2021-11-25 00:00:00,ETHBULL/USD,1929.5,2311.5,1900.0,2283.0,1668.665017455103,3809562.23485
1637712000000.0,2021-11-24 00:00:00,ETHBULL/USD,2042.0,2081.0,1787.0,1929.5,1658.5335249028246,3200140.4363
1637625600000.0,2021-11-23 00:00:00,ETHBULL/USD,1726.0,2097.0,1691.0,2042.0,2252.059839666993,4598706.1926
1637539200000.0,2021-11-22 00:00:00,ETHBULL/USD,1958.5,2054.0,1635.5,1726.0,5756.792609820393,9936224.04455
1637452800000.0,2021-11-21 00:00:00,ETHBULL/USD,2191.0,2240.5,1932.0,1958.5,2439.376347255553,4777518.5761
1637366400000.0,2021-11-20 00:00:00,ETHBULL/USD,2032.0,2228.0,1899.0,2191.0,1719.9502914422637,3768411.08855
1637280000000.0,2021-11-19 00:00:00,ETHBULL/USD,1661.0,2046.0,1633.5,2032.0,2846.4400167322833,5783966.114
1637193600000.0,2021-11-18 00:00:00,ETHBULL/USD,2082.5,2160.0,1600.0,1661.0,4407.3661838651415,7320635.2314
1637107200000.0,2021-11-17 00:00:00,ETHBULL/USD,1973.0,2096.0,1774.0,2082.5,2322.410291332533,4836419.4317
1637020800000.0,2021-11-16 00:00:00,ETHBULL/USD,2568.0,2572.0,1825.0,1973.0,5827.09639533705,11496861.188
1636934400000.0,2021-11-15 00:00:00,ETHBULL/USD,2684.0,2930.0,2529.0,2568.0,1909.6421133956387,4903960.9472
1636848000000.0,2021-11-14 00:00:00,ETHBULL/USD,2721.0,2799.0,2488.0,2684.0,1212.7969077123696,3255146.9003
1636761600000.0,2021-11-13 00:00:00,ETHBULL/USD,2759.0,2827.0,2613.0,2721.0,1024.897613965454,2788746.4076
1636675200000.0,2021-11-12 00:00:00,ETHBULL/USD,2852.0,3026.0,2472.0,2759.0,1843.4773618339977,5086154.0413
1636588800000.0,2021-11-11 00:00:00,ETHBULL/USD,2723.0,2963.0,2610.0,2852.0,1298.5154001753156,3703365.9213
1636502400000.0,2021-11-10 00:00:00,ETHBULL/USD,2899.0,3150.0,2461.0,2723.0,2500.6892601175173,6809376.8553
1636416000000.0,2021-11-09 00:00:00,ETHBULL/USD,3060.0,3101.0,2863.0,2899.0,1560.1282244912038,4522811.7228
1636329600000.0,2021-11-08 00:00:00,ETHBULL/USD,2710.0,3084.0,2707.0,3060.0,1079.5069371078432,3303291.22755
1636243200000.0,2021-11-07 00:00:00,ETHBULL/USD,2556.0,2750.0,2529.0,2710.0,967.932987195572,2623098.3953
1636156800000.0,2021-11-06 00:00:00,ETHBULL/USD,2486.0,2578.0,2245.0,2556.0,920.998847241784,2354073.05355
1636070400000.0,2021-11-05 00:00:00,ETHBULL/USD,2592.0,2652.0,2432.0,2487.0,1573.9207421793324,3914340.8858
1635984000000.0,2021-11-04 00:00:00,ETHBULL/USD,2721.0,2733.0,2402.5,2592.0,1507.5319514660493,3907522.8182
1635897600000.0,2021-11-03 00:00:00,ETHBULL/USD,2708.0,2828.0,2463.0,2721.0,1822.3116294377066,4958509.9437
1635811200000.0,2021-11-02 00:00:00,ETHBULL/USD,2284.5,2724.5,2226.0,2708.0,2305.8848113552435,6244336.06915
1635724800000.0,2021-11-01 00:00:00,ETHBULL/USD,2233.5,2375.0,2021.5,2284.5,2308.7511923177935,5274342.09885
1635638400000.0,2021-10-31 00:00:00,ETHBULL/USD,2291.0,2407.0,2046.0,2233.5,1878.9326899261248,4196596.16295
1635552000000.0,2021-10-30 00:00:00,ETHBULL/USD,2452.0,2475.5,2159.5,2291.0,1438.2118287647315,3294943.2997
1635465600000.0,2021-10-29 00:00:00,ETHBULL/USD,2250.5,2549.5,2221.5,2451.0,3323.2005377804976,8145164.5181
1635379200000.0,2021-10-28 00:00:00,ETHBULL/USD,1763.0,2289.5,1722.5,2250.5,3906.2727626971787,8791066.85245
1635292800000.0,2021-10-27 00:00:00,ETHBULL/USD,2075.5,2385.0,1755.5,1763.0,4705.609604225751,8295989.73225
1635206400000.0,2021-10-26 00:00:00,ETHBULL/USD,2228.5,2351.0,2010.5,2075.5,2483.71007552397,5154940.26175
1635120000000.0,2021-10-25 00:00:00,ETHBULL/USD,2026.0,2248.0,2006.0,2228.5,2196.2925155485755,4894437.8709
1635033600000.0,2021-10-24 00:00:00,ETHBULL/USD,2167.0,2190.5,1833.5,2026.0,1515.0746402764066,3069541.2212
1634947200000.0,2021-10-23 00:00:00,ETHBULL/USD,1889.5,2188.0,1836.5,2167.0,1964.7841964697739,4257687.35375
1634860800000.0,2021-10-22 00:00:00,ETHBULL/USD,2021.0,2190.5,1770.0,1889.5,2882.1766426038635,5445872.7662
1634774400000.0,2021-10-21 00:00:00,ETHBULL/USD,2199.5,2529.0,1876.0,2021.0,5635.662967738743,11389674.8578
1634688000000.0,2021-10-20 00:00:00,ETHBULL/USD,1800.0,2204.5,1725.0,2199.5,1826.39229347579,4017149.8495
1634601600000.0,2021-10-19 00:00:00,ETHBULL/USD,1633.5,1814.5,1615.5,1800.0,1287.9784383333333,2318361.189
1634515200000.0,2021-10-18 00:00:00,ETHBULL/USD,1778.0,1843.0,1538.5,1633.5,1464.4303887664523,2392147.04005
1634428800000.0,2021-10-17 00:00:00,ETHBULL/USD,1758.0,1877.0,1513.5,1778.0,1381.0452818335207,2455498.5111
1634342400000.0,2021-10-16 00:00:00,ETHBULL/USD,1819.5,1958.0,1717.0,1758.0,1325.0745873293515,2329481.124525
1634256000000.0,2021-10-15 00:00:00,ETHBULL/USD,1717.5,1878.5,1639.5,1819.5,2209.3424327287717,4019898.55635
1634169600000.0,2021-10-14 00:00:00,ETHBULL/USD,1494.5,1755.0,1469.0,1717.5,1929.307983930131,3313586.4624
1634083200000.0,2021-10-13 00:00:00,ETHBULL/USD,1353.0,1500.0,1258.0,1494.5,1654.5622837403814,2472743.33305
1633996800000.0,2021-10-12 00:00:00,ETHBULL/USD,1420.0,1425.0,1255.0,1353.0,2482.9906953806358,3359486.41085
1633910400000.0,2021-10-11 00:00:00,ETHBULL/USD,1281.5,1506.5,1234.5,1420.0,1649.8568222183098,2342796.68755
1633824000000.0,2021-10-10 00:00:00,ETHBULL/USD,1480.5,1519.0,1266.0,1281.5,1939.0396273897777,2484879.2825
1633737600000.0,2021-10-09 00:00:00,ETHBULL/USD,1468.0,1552.0,1437.0,1480.5,733.4566406619385,1085882.5565
1633651200000.0,2021-10-08 00:00:00,ETHBULL/USD,1501.0,1609.0,1436.0,1468.0,1235.3192963896458,1813448.7271
1633564800000.0,2021-10-07 00:00:00,ETHBULL/USD,1490.0,1586.5,1353.0,1501.0,1599.790514706862,2401285.562575
1633478400000.0,2021-10-06 00:00:00,ETHBULL/USD,1419.0,1560.0,1209.0,1490.0,1957.2509990268456,2916303.98855
1633392000000.0,2021-10-05 00:00:00,ETHBULL/USD,1271.0,1456.5,1243.5,1419.0,1755.0605848484847,2490430.9699
1633305600000.0,2021-10-04 00:00:00,ETHBULL/USD,1315.5,1334.0,1135.5,1271.0,2754.2995760621557,3500714.761175
1633219200000.0,2021-10-03 00:00:00,ETHBULL/USD,1281.0,1398.0,1230.5,1315.5,1878.2400141391104,2470824.7386
1633132800000.0,2021-10-02 00:00:00,ETHBULL/USD,1193.0,1367.5,1140.0,1281.0,1899.7552295862606,2433586.4491
1633046400000.0,2021-10-01 00:00:00,ETHBULL/USD,914.25,1213.0,882.0,1193.0,2250.0091404023474,2684260.9045
1632960000000.0,2021-09-30 00:00:00,ETHBULL/USD,788.25,956.0,777.5,914.25,2277.555042411813,2082254.697525
1632873600000.0,2021-09-29 00:00:00,ETHBULL/USD,752.5,869.0,733.5,788.25,1257.1556840786552,990952.967975
1632787200000.0,2021-09-28 00:00:00,ETHBULL/USD,859.5,896.25,738.75,752.5,2412.4838274418607,1815394.08015
1632700800000.0,2021-09-27 00:00:00,ETHBULL/USD,993.25,1090.75,856.75,859.5,2020.7391602675975,1736825.30825
1632614400000.0,2021-09-26 00:00:00,ETHBULL/USD,868.5,1041.75,703.75,993.25,3426.7887281902845,3403657.904275
1632528000000.0,2021-09-25 00:00:00,ETHBULL/USD,875.0,909.75,753.0,868.5,1710.557335808866,1485619.04615
1632441600000.0,2021-09-24 00:00:00,ETHBULL/USD,1158.0,1168.0,711.75,875.0,5202.008722085714,4551757.631825
1632355200000.0,2021-09-23 00:00:00,ETHBULL/USD,1079.0,1180.0,1033.75,1158.0,1465.3046021804835,1696822.729325
1632268800000.0,2021-09-22 00:00:00,ETHBULL/USD,802.5,1089.5,779.25,1079.0,2068.166561399444,2231551.71975
1632182400000.0,2021-09-21 00:00:00,ETHBULL/USD,1021.75,1151.5,686.0,802.25,5126.362000155812,4112623.914625
1632096000000.0,2021-09-20 00:00:00,ETHBULL/USD,1499.5,1519.0,969.5,1021.75,4500.805990677759,4598698.520975
1632009600000.0,2021-09-19 00:00:00,ETHBULL/USD,1649.0,1685.0,1424.5,1499.5,1310.5376002334112,1965151.13155
1631923200000.0,2021-09-18 00:00:00,ETHBULL/USD,1603.5,1802.0,1559.0,1649.0,1228.261210218314,2025402.73565
1631836800000.0,2021-09-17 00:00:00,ETHBULL/USD,1872.5,1910.0,1512.5,1602.5,1376.5968893603742,2205996.5152
1631750400000.0,2021-09-16 00:00:00,ETHBULL/USD,1950.0,2052.0,1727.5,1872.5,1608.3703609879838,3011673.50095
1631664000000.0,2021-09-15 00:00:00,ETHBULL/USD,1684.5,1952.0,1568.0,1950.0,1530.3748104615386,2984230.8804
1631577600000.0,2021-09-14 00:00:00,ETHBULL/USD,1478.0,1684.5,1461.0,1684.5,1435.8664405164736,2418717.01905
1631491200000.0,2021-09-13 00:00:00,ETHBULL/USD,1660.5,1696.5,1207.5,1478.0,2988.726211366712,4417337.3404
1631404800000.0,2021-09-12 00:00:00,ETHBULL/USD,1471.0,1750.0,1428.5,1660.5,1586.306027250828,2634061.15825
1631318400000.0,2021-09-11 00:00:00,ETHBULL/USD,1399.0,1581.0,1387.0,1471.0,1190.5593234874234,1751312.76485
1631232000000.0,2021-09-10 00:00:00,ETHBULL/USD,1722.0,1861.5,1301.0,1399.0,4175.013731415296,5840844.21025
1631145600000.0,2021-09-09 00:00:00,ETHBULL/USD,1848.5,1950.5,1684.0,1722.0,2333.8087470673636,4018818.66245
1631059200000.0,2021-09-08 00:00:00,ETHBULL/USD,1751.0,1944.5,1420.0,1848.5,3613.616683851772,6679770.4401
1630972800000.0,2021-09-07 00:00:00,ETHBULL/USD,2812.0,2847.0,1074.5,1751.0,5790.722747258709,10139555.53045
1630886400000.0,2021-09-06 00:00:00,ETHBULL/USD,2863.0,2908.0,2679.0,2812.0,1010.2026657539118,2840689.8961
1630800000000.0,2021-09-05 00:00:00,ETHBULL/USD,2729.0,2948.0,2624.0,2863.0,670.4049988473629,1919369.5117
1630713600000.0,2021-09-04 00:00:00,ETHBULL/USD,2849.0,2918.0,2616.0,2728.0,1190.3460137829913,3247263.9256
1630627200000.0,2021-09-03 00:00:00,ETHBULL/USD,2550.0,3051.0,2380.0,2849.0,4577.773474524394,13042076.62892
1630540800000.0,2021-09-02 00:00:00,ETHBULL/USD,2639.0,2654.0,2421.5,2550.0,2449.4410026862747,6246074.55685
1630454400000.0,2021-09-01 00:00:00,ETHBULL/USD,1957.0,2670.0,1882.0,2639.0,2588.777990077681,6831785.115815
1630368000000.0,2021-08-31 00:00:00,ETHBULL/USD,1652.0,2029.0,1593.0,1957.0,3288.953435717936,6436481.8737
1630281600000.0,2021-08-30 00:00:00,ETHBULL/USD,1656.0,1840.0,1521.0,1652.0,5231.230025696126,8641992.00245
1630195200000.0,2021-08-29 00:00:00,ETHBULL/USD,1687.0,1752.5,1544.0,1656.0,1290.899860175121,2137730.16845
1630108800000.0,2021-08-28 00:00:00,ETHBULL/USD,1737.5,1751.0,1631.0,1687.0,638.9316788381742,1077877.7422
1630022400000.0,2021-08-27 00:00:00,ETHBULL/USD,1480.0,1747.0,1427.5,1737.5,1230.1964737553956,2137466.37315
1629936000000.0,2021-08-26 00:00:00,ETHBULL/USD,1689.0,1726.5,1412.0,1480.0,2167.1567066554057,3207391.92585
1629849600000.0,2021-08-25 00:00:00,ETHBULL/USD,1600.0,1719.0,1461.5,1689.0,1876.9518359680285,3170171.65095
1629763200000.0,2021-08-24 00:00:00,ETHBULL/USD,1860.5,1920.0,1566.0,1600.0,4629.81337134375,7407701.39415
1629676800000.0,2021-08-23 00:00:00,ETHBULL/USD,1734.5,1951.5,1718.5,1862.0,4764.835561654136,8872123.8158
1629590400000.0,2021-08-22 00:00:00,ETHBULL/USD,1707.5,1783.5,1553.5,1734.5,1489.0624970020178,2582778.90105
1629504000000.0,2021-08-21 00:00:00,ETHBULL/USD,1812.0,1857.5,1677.5,1707.5,2854.1052393557834,4873384.6962
1629417600000.0,2021-08-20 00:00:00,ETHBULL/USD,1660.0,1837.0,1649.0,1812.0,2400.536980601545,4349773.00885
1629331200000.0,2021-08-19 00:00:00,ETHBULL/USD,1409.5,1668.5,1336.5,1660.0,1260.9148477108433,2093118.6472
1629244800000.0,2021-08-18 00:00:00,ETHBULL/USD,1410.0,1575.5,1318.0,1409.5,4622.385346328486,6515252.14565
1629158400000.0,2021-08-17 00:00:00,ETHBULL/USD,1620.0,1844.5,1380.0,1410.0,3964.339009503546,5589718.0034
1629072000000.0,2021-08-16 00:00:00,ETHBULL/USD,1912.5,1965.0,1601.0,1620.0,5682.67804191358,9205938.4279
1628985600000.0,2021-08-15 00:00:00,ETHBULL/USD,1835.0,1933.0,1572.5,1912.5,1592.5710592941175,3045792.1509
1628899200000.0,2021-08-14 00:00:00,ETHBULL/USD,1943.0,1953.5,1737.0,1835.0,3772.5488171117167,6922627.0794
1628812800000.0,2021-08-13 00:00:00,ETHBULL/USD,1515.0,1948.0,1504.5,1943.0,2998.0516736489963,5825214.4019
1628726400000.0,2021-08-12 00:00:00,ETHBULL/USD,1708.5,1831.5,1417.0,1515.0,3076.2146758745876,4660465.23395
1628640000000.0,2021-08-11 00:00:00,ETHBULL/USD,1678.5,1888.5,1647.5,1708.5,5352.06327023705,9144000.0972
1628553600000.0,2021-08-10 00:00:00,ETHBULL/USD,1716.5,1834.0,1539.5,1678.5,2975.13978647602,4993772.1316
1628467200000.0,2021-08-09 00:00:00,ETHBULL/USD,1489.5,1751.0,1302.5,1716.5,4405.215591931255,7561552.56355
1628380800000.0,2021-08-08 00:00:00,ETHBULL/USD,1736.0,1783.5,1389.0,1489.5,6344.360865793891,9449925.5096
1628294400000.0,2021-08-07 00:00:00,ETHBULL/USD,1352.5,1755.5,1322.5,1736.0,2689.2450405241934,4668529.39035
1628208000000.0,2021-08-06 00:00:00,ETHBULL/USD,1269.0,1433.5,1122.5,1352.5,2838.4778479001848,3839041.289285
1628121600000.0,2021-08-05 00:00:00,ETHBULL/USD,1143.5,1292.0,900.0,1269.0,4004.6672246887315,5081922.70813
1628035200000.0,2021-08-04 00:00:00,ETHBULL/USD,901.25,1190.25,851.25,1143.5,3585.9036054088324,4100480.772785
1627948800000.0,2021-08-03 00:00:00,ETHBULL/USD,1020.75,1047.0,820.0,901.25,4289.393928127601,3865816.277725
1627862400000.0,2021-08-02 00:00:00,ETHBULL/USD,962.5,1084.0,912.0,1020.75,2798.1862313984816,2856248.5957
1627776000000.0,2021-08-01 00:00:00,ETHBULL/USD,935.5,1119.75,918.25,962.5,3466.926172966234,3336916.44148
1627689600000.0,2021-07-31 00:00:00,ETHBULL/USD,863.25,957.0,818.75,935.25,1990.9876100507886,1862071.1623
1627603200000.0,2021-07-30 00:00:00,ETHBULL/USD,785.25,872.75,720.0,863.25,2187.895206197509,1888700.53675
1627516800000.0,2021-07-29 00:00:00,ETHBULL/USD,709.0,802.25,681.0,785.25,1497.0774421521808,1175580.06145
1627430400000.0,2021-07-28 00:00:00,ETHBULL/USD,711.5,752.0,660.5,709.0,2516.362746332863,1784101.18715
1627344000000.0,2021-07-27 00:00:00,ETHBULL/USD,649.5,725.25,583.0,711.5,4445.087832396346,3162679.99275
1627257600000.0,2021-07-26 00:00:00,ETHBULL/USD,618.25,819.25,605.75,649.5,16193.640012602003,10517769.188185
1627171200000.0,2021-07-25 00:00:00,ETHBULL/USD,613.75,623.0,545.5,618.25,2097.39918864537,1296717.04838
1627084800000.0,2021-07-24 00:00:00,ETHBULL/USD,563.75,622.0,550.5,613.75,1336.2161995763747,820102.69249
1626998400000.0,2021-07-23 00:00:00,ETHBULL/USD,490.7,569.0,471.1,563.75,1417.6429016053216,799196.18578
1626912000000.0,2021-07-22 00:00:00,ETHBULL/USD,468.8,506.0,437.3,490.7,3443.8619677603424,1689903.06758
1626825600000.0,2021-07-21 00:00:00,ETHBULL/USD,347.5,490.8,329.0,468.8,4944.16130543942,2317822.81999
1626739200000.0,2021-07-20 00:00:00,ETHBULL/USD,366.3,379.6,303.7,347.5,3754.420571640288,1304661.148645
1626652800000.0,2021-07-19 00:00:00,ETHBULL/USD,413.5,430.9,356.0,366.3,4539.245535612885,1662725.639695
1626566400000.0,2021-07-18 00:00:00,ETHBULL/USD,419.3,482.5,403.7,413.5,1420.9878398790809,587578.47179
1626480000000.0,2021-07-17 00:00:00,ETHBULL/USD,404.9,433.1,385.0,419.3,1936.246751144765,811868.262755
1626393600000.0,2021-07-16 00:00:00,ETHBULL/USD,434.6,464.1,387.0,404.9,3204.825902185725,1297634.007795
1626307200000.0,2021-07-15 00:00:00,ETHBULL/USD,489.0,523.2,404.1,433.8,4562.985599930844,1979423.15325
1626220800000.0,2021-07-14 00:00:00,ETHBULL/USD,451.0,505.1,395.4,489.0,2895.176148384458,1415741.13656
1626134400000.0,2021-07-13 00:00:00,ETHBULL/USD,521.9,532.5,434.0,451.0,1094.0034973725055,493395.577315
1626048000000.0,2021-07-12 00:00:00,ETHBULL/USD,613.5,637.75,495.5,521.9,2109.801994472121,1101105.660915
1625961600000.0,2021-07-11 00:00:00,ETHBULL/USD,590.5,642.0,565.25,613.5,1963.492680766096,1204602.75965
1625875200000.0,2021-07-10 00:00:00,ETHBULL/USD,621.0,661.75,557.5,590.5,1086.3965788314988,641517.1798
1625788800000.0,2021-07-09 00:00:00,ETHBULL/USD,595.0,655.0,536.25,621.0,4682.493185426731,2907828.26815
