https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LINK3S,Volume USDT
1660510800,2022-08-14 21:00:00,LINK3S/USDT,0.5734,0.5734,0.5639,0.5705,5980.7716,3389.60257209
1660507200,2022-08-14 20:00:00,LINK3S/USDT,0.5683,0.5862,0.5683,0.576,2392.55150514,1375.76282849254
1660503600,2022-08-14 19:00:00,LINK3S/USDT,0.5717,0.5765,0.5663,0.5663,1682.39166002,960.074828505468
1660500000,2022-08-14 18:00:00,LINK3S/USDT,0.5771,0.5871,0.5723,0.5723,1997.75673781,1149.682657038841
1660496400,2022-08-14 17:00:00,LINK3S/USDT,0.5863,0.5971,0.5717,0.5843,11165.41847386,6492.366027059736
1660492800,2022-08-14 16:00:00,LINK3S/USDT,0.5429,0.5863,0.5369,0.5793,3902.48916687,2216.059610888346
1660489200,2022-08-14 15:00:00,LINK3S/USDT,0.5494,0.5494,0.5371,0.5386,517.2032,281.09591478
1660485600,2022-08-14 14:00:00,LINK3S/USDT,0.5489,0.5523,0.5421,0.5486,3696.73966598,2023.312222159412
1660482000,2022-08-14 13:00:00,LINK3S/USDT,0.5314,0.5741,0.5288,0.5526,9174.20397778,4973.609547781311
1660478400,2022-08-14 12:00:00,LINK3S/USDT,0.5202,0.5499,0.5202,0.5339,30707.49357803,16393.098527095132
1660474800,2022-08-14 11:00:00,LINK3S/USDT,0.4976,0.5195,0.4976,0.5195,1811.30518213,914.592785346101
1660471200,2022-08-14 10:00:00,LINK3S/USDT,0.5064,0.5064,0.5019,0.5019,761.087,382.83727219
1660467600,2022-08-14 09:00:00,LINK3S/USDT,0.4982,0.4982,0.496,0.496,787.51950068,391.206459418776
1660464000,2022-08-14 08:00:00,LINK3S/USDT,0.4803,0.5056,0.4776,0.5001,2504.20974304,1233.384236548846
1660460400,2022-08-14 07:00:00,LINK3S/USDT,0.4913,0.4915,0.4798,0.4798,2208.6119,1076.26328949
1660456800,2022-08-14 06:00:00,LINK3S/USDT,0.5015,0.5015,0.4858,0.495,1626.9202,804.01138449
1660453200,2022-08-14 05:00:00,LINK3S/USDT,0.508,0.5116,0.5024,0.5116,207.8281,104.72939513
1660449600,2022-08-14 04:00:00,LINK3S/USDT,0.5095,0.5122,0.5086,0.5122,885.51045544,451.386148246368
1660446000,2022-08-14 03:00:00,LINK3S/USDT,0.5141,0.5154,0.5061,0.5086,1739.2024,890.12999341
1660442400,2022-08-14 02:00:00,LINK3S/USDT,0.5223,0.5223,0.5142,0.5153,471.0294,243.22898943
1660438800,2022-08-14 01:00:00,LINK3S/USDT,0.5195,0.5398,0.5159,0.522,6105.37100194,3216.668870004681
1660435200,2022-08-14 00:00:00,LINK3S/USDT,0.5148,0.5237,0.509,0.52,4093.78160596,2118.939854649564
1660431600,2022-08-13 23:00:00,LINK3S/USDT,0.5138,0.5229,0.5091,0.515,12586.80353842,6442.988988167192
1660428000,2022-08-13 22:00:00,LINK3S/USDT,0.5094,0.5137,0.5058,0.5088,3233.80401066,1648.404111899403
1660424400,2022-08-13 21:00:00,LINK3S/USDT,0.5054,0.5102,0.5046,0.5097,2200.27237211,1116.78631130325
1660420800,2022-08-13 20:00:00,LINK3S/USDT,0.5175,0.5203,0.5055,0.5055,1720.32667222,873.876508408221
1660417200,2022-08-13 19:00:00,LINK3S/USDT,0.5151,0.5229,0.5103,0.5168,6942.02405105,3566.144579931309
1660413600,2022-08-13 18:00:00,LINK3S/USDT,0.5101,0.5201,0.5101,0.5118,3246.93306527,1669.147439661087
1660410000,2022-08-13 17:00:00,LINK3S/USDT,0.5113,0.5116,0.5041,0.5078,1015.30021645,515.59558563454
1660406400,2022-08-13 16:00:00,LINK3S/USDT,0.5124,0.5202,0.5113,0.5129,2496.5284144,1279.712415706298
1660402800,2022-08-13 15:00:00,LINK3S/USDT,0.5063,0.5111,0.5054,0.5111,255.6748,129.43918935
1660399200,2022-08-13 14:00:00,LINK3S/USDT,0.5113,0.5186,0.5071,0.5152,100.2232,51.64195973
1660395600,2022-08-13 13:00:00,LINK3S/USDT,0.5111,0.5145,0.5049,0.5145,807.3144,410.5981533
1660392000,2022-08-13 12:00:00,LINK3S/USDT,0.516,0.5276,0.5111,0.5111,2138.38776542,1110.021619784998
1660388400,2022-08-13 11:00:00,LINK3S/USDT,0.5119,0.5237,0.5081,0.515,4080.93430748,2113.26075954855
1660384800,2022-08-13 10:00:00,LINK3S/USDT,0.5084,0.5184,0.5078,0.5078,1162.0649,596.03618681
1660381200,2022-08-13 09:00:00,LINK3S/USDT,0.5148,0.5222,0.5035,0.506,1747.70673222,889.840529247599
1660377600,2022-08-13 08:00:00,LINK3S/USDT,0.4969,0.5227,0.4926,0.5168,3859.8835289,1943.930792484216
1660374000,2022-08-13 07:00:00,LINK3S/USDT,0.4797,0.499,0.4772,0.4987,6024.88208048,2956.809656025318
1660370400,2022-08-13 06:00:00,LINK3S/USDT,0.48,0.4885,0.465,0.4869,12792.7539785,6096.595249843413
1660366800,2022-08-13 05:00:00,LINK3S/USDT,0.4926,0.499,0.48,0.48,6736.73645521,3337.711308770509
1660363200,2022-08-13 04:00:00,LINK3S/USDT,0.4854,0.4984,0.4835,0.4984,5614.76838163,2765.4689336287
1660359600,2022-08-13 03:00:00,LINK3S/USDT,0.483,0.4976,0.4823,0.4823,2536.44131735,1237.76792465246
1660356000,2022-08-13 02:00:00,LINK3S/USDT,0.4966,0.4989,0.4847,0.4875,3128.05549355,1532.14153860319
1660352400,2022-08-13 01:00:00,LINK3S/USDT,0.4973,0.5,0.4885,0.4918,32299.51087053,15906.029483532697
1660348800,2022-08-13 00:00:00,LINK3S/USDT,0.4844,0.5176,0.4838,0.5,10635.50921805,5298.865871191293
1660345200,2022-08-12 23:00:00,LINK3S/USDT,0.4993,0.4994,0.4765,0.4881,4817.82329397,2340.259556654057
1660341600,2022-08-12 22:00:00,LINK3S/USDT,0.5065,0.5065,0.4933,0.4951,1486.74929871,739.992070706615
1660338000,2022-08-12 21:00:00,LINK3S/USDT,0.503,0.5194,0.5009,0.5071,5922.81360077,3015.09418663708
1660334400,2022-08-12 20:00:00,LINK3S/USDT,0.513,0.5216,0.5019,0.5019,7522.54187943,3850.992309916534
1660330800,2022-08-12 19:00:00,LINK3S/USDT,0.5054,0.513,0.5017,0.5088,2661.87487464,1342.935800198312
1660327200,2022-08-12 18:00:00,LINK3S/USDT,0.5096,0.5249,0.5017,0.5017,22604.60956109,11480.784317329235
1660323600,2022-08-12 17:00:00,LINK3S/USDT,0.5098,0.5198,0.504,0.515,3014.62003945,1536.566559095022
1660320000,2022-08-12 16:00:00,LINK3S/USDT,0.4924,0.52,0.4879,0.513,15378.51275441,7744.49816419213
1660316400,2022-08-12 15:00:00,LINK3S/USDT,0.495,0.495,0.4797,0.4924,3110.19264833,1513.927277915409
1660312800,2022-08-12 14:00:00,LINK3S/USDT,0.4885,0.499,0.4835,0.4924,7170.57972469,3520.247009391411
1660309200,2022-08-12 13:00:00,LINK3S/USDT,0.475,0.4915,0.4669,0.4813,19418.71637992,9296.056693656136
1660305600,2022-08-12 12:00:00,LINK3S/USDT,0.5371,0.5375,0.475,0.4904,41093.41430325,20399.877404741464
1660302000,2022-08-12 11:00:00,LINK3S/USDT,0.5352,0.5537,0.5311,0.538,9219.80011681,5005.456548252565
1660298400,2022-08-12 10:00:00,LINK3S/USDT,0.501,0.5435,0.495,0.5395,7847.14572156,4083.942175414559
1660294800,2022-08-12 09:00:00,LINK3S/USDT,0.5183,0.5186,0.4879,0.495,25969.97611663,12823.395087254121
1660291200,2022-08-12 08:00:00,LINK3S/USDT,0.532,0.5383,0.5173,0.5288,3482.2694,1822.21356191
1660287600,2022-08-12 07:00:00,LINK3S/USDT,0.5597,0.5601,0.5381,0.5381,1332.8603,729.27020981
1660284000,2022-08-12 06:00:00,LINK3S/USDT,0.5499,0.5742,0.5499,0.5632,2800.96510956,1567.359869743807
1660280400,2022-08-12 05:00:00,LINK3S/USDT,0.5405,0.5514,0.5376,0.5482,885.4505,481.82732541
1660276800,2022-08-12 04:00:00,LINK3S/USDT,0.5372,0.5451,0.5357,0.5451,188.7608,102.72330295
1660273200,2022-08-12 03:00:00,LINK3S/USDT,0.5449,0.5482,0.5319,0.5392,1562.97121777,849.442387506466
1660269600,2022-08-12 02:00:00,LINK3S/USDT,0.5642,0.5702,0.5329,0.5423,3024.06657165,1672.319834220586
1660266000,2022-08-12 01:00:00,LINK3S/USDT,0.5505,0.5605,0.5403,0.5587,1670.05852825,916.383168328525
1660262400,2022-08-12 00:00:00,LINK3S/USDT,0.5515,0.5814,0.5482,0.5543,8346.5434267,4708.618468040872
1660258800,2022-08-11 23:00:00,LINK3S/USDT,0.5583,0.5629,0.5436,0.5619,1404.49434011,778.555711198737
1660255200,2022-08-11 22:00:00,LINK3S/USDT,0.542,0.5641,0.542,0.5567,2149.2121,1181.14002563
1660251600,2022-08-11 21:00:00,LINK3S/USDT,0.5297,0.5433,0.5259,0.5417,2798.6896,1501.27559913
1660248000,2022-08-11 20:00:00,LINK3S/USDT,0.5282,0.542,0.5229,0.5305,804.10654787,427.72392592767
1660244400,2022-08-11 19:00:00,LINK3S/USDT,0.5385,0.5462,0.5175,0.5247,4117.6063872,2175.884620061252
1660240800,2022-08-11 18:00:00,LINK3S/USDT,0.5429,0.57,0.542,0.5485,9915.65697174,5501.973497546778
1660237200,2022-08-11 17:00:00,LINK3S/USDT,0.5586,0.5691,0.5315,0.532,3056.67097376,1668.512821101296
1660233600,2022-08-11 16:00:00,LINK3S/USDT,0.5692,0.5772,0.5534,0.5598,3102.42569576,1760.081238496186
1660230000,2022-08-11 15:00:00,LINK3S/USDT,0.5536,0.5886,0.5518,0.5886,7792.48300624,4381.52402556637
1660226400,2022-08-11 14:00:00,LINK3S/USDT,0.5268,0.5679,0.5224,0.5554,12478.55279029,6909.187622737747
1660222800,2022-08-11 13:00:00,LINK3S/USDT,0.5337,0.55,0.5255,0.5452,8628.96379376,4658.19176286344
1660219200,2022-08-11 12:00:00,LINK3S/USDT,0.5322,0.5322,0.5133,0.5277,4695.56790848,2453.077254882125
1660215600,2022-08-11 11:00:00,LINK3S/USDT,0.5421,0.5563,0.535,0.535,4275.8652799,2318.20897408969
1660212000,2022-08-11 10:00:00,LINK3S/USDT,0.5585,0.5585,0.5401,0.5401,1376.67102656,758.39697424774
1660208400,2022-08-11 09:00:00,LINK3S/USDT,0.5495,0.5518,0.5494,0.5501,52.9131,29.09082701
1660204800,2022-08-11 08:00:00,LINK3S/USDT,0.551,0.5563,0.5467,0.5467,4304.2349,2370.214147
1660201200,2022-08-11 07:00:00,LINK3S/USDT,0.5257,0.5617,0.5257,0.5548,1876.18309898,1034.34364270481
1660197600,2022-08-11 06:00:00,LINK3S/USDT,0.5362,0.5363,0.5312,0.5312,2628.9779,1400.8352756
1660194000,2022-08-11 05:00:00,LINK3S/USDT,0.5214,0.5323,0.5213,0.5323,2928.2895,1551.43638238
1660190400,2022-08-11 04:00:00,LINK3S/USDT,0.5304,0.5306,0.524,0.5247,1663.105,878.60386025
1660186800,2022-08-11 03:00:00,LINK3S/USDT,0.5257,0.5408,0.5141,0.5325,8590.25123896,4577.993358679568
1660183200,2022-08-11 02:00:00,LINK3S/USDT,0.5272,0.5467,0.5185,0.526,4444.28117212,2349.042396618508
1660179600,2022-08-11 01:00:00,LINK3S/USDT,0.5259,0.5366,0.5078,0.5212,2312.65019112,1212.288835765502
1660176000,2022-08-11 00:00:00,LINK3S/USDT,0.5341,0.5576,0.5259,0.5259,2437.1883,1321.88278534
1660172400,2022-08-10 23:00:00,LINK3S/USDT,0.5408,0.5498,0.5379,0.5379,848.1186,459.89631115
1660168800,2022-08-10 22:00:00,LINK3S/USDT,0.5318,0.5448,0.53,0.5424,1890.3201,1009.37481485
1660165200,2022-08-10 21:00:00,LINK3S/USDT,0.5367,0.5511,0.5182,0.5361,4738.13018293,2521.80581970503
1660161600,2022-08-10 20:00:00,LINK3S/USDT,0.5414,0.5494,0.5316,0.536,6272.47983347,3371.512204986695
1660158000,2022-08-10 19:00:00,LINK3S/USDT,0.5061,0.5497,0.5061,0.5367,5406.82906821,2873.544302891769
1660154400,2022-08-10 18:00:00,LINK3S/USDT,0.4984,0.5243,0.4984,0.5144,7566.244313,3907.507793961031
1660150800,2022-08-10 17:00:00,LINK3S/USDT,0.4949,0.5077,0.4901,0.5068,688.87101244,344.939257452361
1660147200,2022-08-10 16:00:00,LINK3S/USDT,0.5065,0.5175,0.4945,0.4945,6980.58727635,3536.904763181041
1660143600,2022-08-10 15:00:00,LINK3S/USDT,0.5085,0.5167,0.5001,0.5099,12446.8176562,6322.994940360902
1660140000,2022-08-10 14:00:00,LINK3S/USDT,0.5332,0.5332,0.5037,0.5085,7216.34710442,3731.617700405118
1660136400,2022-08-10 13:00:00,LINK3S/USDT,0.565,0.5818,0.5328,0.5346,9134.32858357,5014.882702648846
1660132800,2022-08-10 12:00:00,LINK3S/USDT,0.6657,0.6725,0.5659,0.5659,41516.35233156,25506.88077400388
1660129200,2022-08-10 11:00:00,LINK3S/USDT,0.6684,0.6684,0.6466,0.6658,7502.7603,4882.94580365
1660125600,2022-08-10 10:00:00,LINK3S/USDT,0.6657,0.6816,0.6641,0.675,674.08666782,454.95324562459
1660122000,2022-08-10 09:00:00,LINK3S/USDT,0.6596,0.6734,0.6568,0.6674,1543.69070374,1029.288062842042
1660118400,2022-08-10 08:00:00,LINK3S/USDT,0.6705,0.6793,0.6556,0.6614,4029.48867807,2705.973380457915
1660114800,2022-08-10 07:00:00,LINK3S/USDT,0.682,0.682,0.6683,0.674,1514.469,1020.1949559
1660111200,2022-08-10 06:00:00,LINK3S/USDT,0.6748,0.6883,0.6725,0.6729,7641.48777521,5180.708554757674
1660107600,2022-08-10 05:00:00,LINK3S/USDT,0.6555,0.6733,0.6555,0.6694,7849.39255182,5189.743683395118
1660104000,2022-08-10 04:00:00,LINK3S/USDT,0.672,0.6769,0.6529,0.6691,1279.7333,854.69077474
1660100400,2022-08-10 03:00:00,LINK3S/USDT,0.6655,0.6827,0.6576,0.672,2687.8487623,1796.225255107662
1660096800,2022-08-10 02:00:00,LINK3S/USDT,0.653,0.6815,0.6489,0.6544,6727.76676304,4479.409423862333
1660093200,2022-08-10 01:00:00,LINK3S/USDT,0.6545,0.657,0.6392,0.655,8111.7467,5264.6217522
1660089600,2022-08-10 00:00:00,LINK3S/USDT,0.604,0.7173,0.604,0.6502,32686.32566979,21710.897529700535
1660086000,2022-08-09 23:00:00,LINK3S/USDT,0.6039,0.6043,0.5821,0.6043,7541.83269758,4476.405281640477
1660082400,2022-08-09 22:00:00,LINK3S/USDT,0.6074,0.6108,0.5931,0.6052,5741.58093852,3471.002830626004
1660078800,2022-08-09 21:00:00,LINK3S/USDT,0.6056,0.6116,0.5964,0.6066,2848.24833659,1718.805976492498
1660075200,2022-08-09 20:00:00,LINK3S/USDT,0.6241,0.6241,0.6051,0.6051,1859.792,1152.0685778
1660071600,2022-08-09 19:00:00,LINK3S/USDT,0.6113,0.63,0.6113,0.6229,8387.98848194,5195.834477769957
1660068000,2022-08-09 18:00:00,LINK3S/USDT,0.5733,0.6206,0.5733,0.6096,11089.59423618,6559.789688448824
1660064400,2022-08-09 17:00:00,LINK3S/USDT,0.6209,0.6233,0.5679,0.579,8684.69672774,5099.035145504562
1660060800,2022-08-09 16:00:00,LINK3S/USDT,0.6353,0.6571,0.6128,0.6294,15584.32219058,9614.477728471017
1660057200,2022-08-09 15:00:00,LINK3S/USDT,0.6625,0.6625,0.609,0.641,6647.55007018,4218.49614133592
1660053600,2022-08-09 14:00:00,LINK3S/USDT,0.6745,0.7117,0.6599,0.6757,29253.13362411,20132.591849859771
1660050000,2022-08-09 13:00:00,LINK3S/USDT,0.6541,0.6742,0.6477,0.6735,23224.37114603,15393.256406851121
1660046400,2022-08-09 12:00:00,LINK3S/USDT,0.6745,0.6745,0.6482,0.6491,10525.62363492,6990.406139384972
1660042800,2022-08-09 11:00:00,LINK3S/USDT,0.6503,0.6745,0.6349,0.6745,6381.23953317,4135.736960285043
1660039200,2022-08-09 10:00:00,LINK3S/USDT,0.6593,0.6647,0.6352,0.6524,5144.87565321,3354.119955935471
1660035600,2022-08-09 09:00:00,LINK3S/USDT,0.66,0.6736,0.6441,0.6504,2944.4429,1942.70473782
1660032000,2022-08-09 08:00:00,LINK3S/USDT,0.6288,0.6564,0.6233,0.6564,1238.3274946,785.408762994916
1660028400,2022-08-09 07:00:00,LINK3S/USDT,0.6359,0.6436,0.6286,0.63,1311.2211125,834.432768489337
1660024800,2022-08-09 06:00:00,LINK3S/USDT,0.6156,0.655,0.6156,0.6326,7469.01435689,4760.203264921278
1660021200,2022-08-09 05:00:00,LINK3S/USDT,0.6012,0.6158,0.5971,0.6091,1240.73090836,754.716729819476
1660017600,2022-08-09 04:00:00,LINK3S/USDT,0.6054,0.614,0.5931,0.5957,1493.8276,902.21270317
1660014000,2022-08-09 03:00:00,LINK3S/USDT,0.615,0.6163,0.6056,0.6163,536.88675546,326.982171049998
1660010400,2022-08-09 02:00:00,LINK3S/USDT,0.6298,0.6348,0.6082,0.6233,4034.62969287,2526.46077769363
1660006800,2022-08-09 01:00:00,LINK3S/USDT,0.603,0.6296,0.5984,0.6284,4258.30932357,2597.997206553581
1660003200,2022-08-09 00:00:00,LINK3S/USDT,0.626,0.6455,0.564,0.6112,23241.80335959,13703.117827102495
1659999600,2022-08-08 23:00:00,LINK3S/USDT,0.639,0.639,0.6066,0.6215,3122.13068675,1941.331712064204
1659996000,2022-08-08 22:00:00,LINK3S/USDT,0.6528,0.6796,0.639,0.639,11647.0994383,7706.1062543874
1659992400,2022-08-08 21:00:00,LINK3S/USDT,0.6206,0.6612,0.6206,0.65,9596.66882882,6174.491395995677
1659988800,2022-08-08 20:00:00,LINK3S/USDT,0.6459,0.6459,0.6091,0.6126,5860.66501147,3604.252632551213
1659985200,2022-08-08 19:00:00,LINK3S/USDT,0.6569,0.6727,0.6431,0.6499,4841.73213942,3180.394935056177
1659981600,2022-08-08 18:00:00,LINK3S/USDT,0.6443,0.6633,0.6332,0.6482,3317.72555572,2150.770706032993
1659978000,2022-08-08 17:00:00,LINK3S/USDT,0.6199,0.6499,0.6185,0.6327,7880.44218157,5000.317076412136
1659974400,2022-08-08 16:00:00,LINK3S/USDT,0.6291,0.6405,0.6051,0.6228,11182.01750712,6970.399203772506
1659970800,2022-08-08 15:00:00,LINK3S/USDT,0.6343,0.6557,0.6225,0.6225,29720.38537758,18871.345454079257
1659967200,2022-08-08 14:00:00,LINK3S/USDT,0.6233,0.6565,0.6233,0.6327,6668.45174097,4276.886491415233
1659963600,2022-08-08 13:00:00,LINK3S/USDT,0.6259,0.64,0.6231,0.6233,2219.11027542,1392.053890051884
1659960000,2022-08-08 12:00:00,LINK3S/USDT,0.6123,0.6304,0.6,0.6148,6534.1423571,4056.057945994654
1659956400,2022-08-08 11:00:00,LINK3S/USDT,0.6178,0.6282,0.6067,0.6178,11850.87680097,7291.913631136031
1659952800,2022-08-08 10:00:00,LINK3S/USDT,0.6312,0.6345,0.6001,0.6135,3170.63449569,1937.062492063141
1659949200,2022-08-08 09:00:00,LINK3S/USDT,0.6404,0.6523,0.6231,0.6406,7455.54055246,4731.238897743338
1659945600,2022-08-08 08:00:00,LINK3S/USDT,0.6702,0.6772,0.6375,0.6397,10244.55982237,6722.196200333587
1659942000,2022-08-08 07:00:00,LINK3S/USDT,0.6781,0.6893,0.6646,0.67,3116.44994918,2119.33750268123
1659938400,2022-08-08 06:00:00,LINK3S/USDT,0.6762,0.689,0.6502,0.6836,3845.3479058,2573.797568129494
1659934800,2022-08-08 05:00:00,LINK3S/USDT,0.685,0.686,0.6635,0.6643,5720.41833927,3812.003976826847
1659931200,2022-08-08 04:00:00,LINK3S/USDT,0.6932,0.702,0.685,0.685,1441.63532912,998.713689683232
1659927600,2022-08-08 03:00:00,LINK3S/USDT,0.68,0.6936,0.6671,0.678,14118.42025981,9675.946567560024
1659924000,2022-08-08 02:00:00,LINK3S/USDT,0.6886,0.706,0.6664,0.693,7832.08821046,5345.862218849908
1659920400,2022-08-08 01:00:00,LINK3S/USDT,0.7205,0.7234,0.6924,0.6924,1210.50265448,866.0281967298
1659916800,2022-08-08 00:00:00,LINK3S/USDT,0.7082,0.7269,0.7027,0.7205,1981.36834285,1413.482939612148
1659913200,2022-08-07 23:00:00,LINK3S/USDT,0.7495,0.7495,0.6975,0.6975,4678.8797175,3352.455312337841
1659909600,2022-08-07 22:00:00,LINK3S/USDT,0.7287,0.7438,0.7208,0.7377,2050.1126697,1496.373469309209
1659906000,2022-08-07 21:00:00,LINK3S/USDT,0.7207,0.7298,0.6996,0.7232,5315.46169536,3819.071252423728
1659902400,2022-08-07 20:00:00,LINK3S/USDT,0.7384,0.7596,0.7171,0.722,20908.56100708,15356.254990226223
1659898800,2022-08-07 19:00:00,LINK3S/USDT,0.8149,0.8149,0.7409,0.7409,7567.03947559,5869.270409158249
1659895200,2022-08-07 18:00:00,LINK3S/USDT,0.8086,0.8236,0.8082,0.8235,1844.9028,1517.83936982
1659891600,2022-08-07 17:00:00,LINK3S/USDT,0.8327,0.8327,0.8091,0.812,78.4765,64.36292494
1659888000,2022-08-07 16:00:00,LINK3S/USDT,0.8586,0.8586,0.8209,0.8378,728.17309996,614.653553653543
1659884400,2022-08-07 15:00:00,LINK3S/USDT,0.8581,0.8669,0.8524,0.8649,1804.62907254,1556.452622304926
1659880800,2022-08-07 14:00:00,LINK3S/USDT,0.8529,0.8712,0.8473,0.8547,2288.52175394,1969.051147096672
1659877200,2022-08-07 13:00:00,LINK3S/USDT,0.8546,0.8649,0.8463,0.8586,310.05852052,264.938315039716
1659873600,2022-08-07 12:00:00,LINK3S/USDT,0.8726,0.8794,0.852,0.852,5543.1567,4813.98262751
1659870000,2022-08-07 11:00:00,LINK3S/USDT,0.8835,0.8987,0.8765,0.8765,212.16448454,187.425898772146
1659866400,2022-08-07 10:00:00,LINK3S/USDT,0.8962,0.8962,0.8837,0.8881,48.7881,43.15974643
1659862800,2022-08-07 09:00:00,LINK3S/USDT,0.9136,0.9198,0.8996,0.8996,415.0747,377.51396564
1659859200,2022-08-07 08:00:00,LINK3S/USDT,0.9013,0.9087,0.9013,0.9087,238.2947,215.39421019
1659855600,2022-08-07 07:00:00,LINK3S/USDT,0.9016,0.9024,0.8915,0.8915,87.7231,78.49362309
1659852000,2022-08-07 06:00:00,LINK3S/USDT,0.8996,0.8996,0.8996,0.8996,78.5311,70.64657756
1659848400,2022-08-07 05:00:00,LINK3S/USDT,0.9024,0.9024,0.8962,0.8962,14.2016,12.74597456
1659844800,2022-08-07 04:00:00,LINK3S/USDT,0.897,0.9125,0.8899,0.904,6320.7767,5736.14278653
1659841200,2022-08-07 03:00:00,LINK3S/USDT,0.8951,0.8963,0.871,0.8963,1053.1855,922.35148671
1659837600,2022-08-07 02:00:00,LINK3S/USDT,0.9019,0.9087,0.8899,0.8899,188.2046,168.95577745
1659834000,2022-08-07 01:00:00,LINK3S/USDT,0.915,0.9161,0.896,0.9006,863.2984106,781.64948904826
1659830400,2022-08-07 00:00:00,LINK3S/USDT,0.8814,0.9267,0.8649,0.9267,2998.82613327,2648.856624429474
1659826800,2022-08-06 23:00:00,LINK3S/USDT,0.8649,0.8968,0.8525,0.8825,3821.56609286,3353.552390935218
1659823200,2022-08-06 22:00:00,LINK3S/USDT,0.8574,0.8578,0.8573,0.8573,226.279,194.01049504
1659819600,2022-08-06 21:00:00,LINK3S/USDT,0.8692,0.8692,0.8586,0.8603,30.89334381,26.583328469652
1659816000,2022-08-06 20:00:00,LINK3S/USDT,0.8712,0.8774,0.8649,0.8649,679.45823482,594.779503657586
1659812400,2022-08-06 19:00:00,LINK3S/USDT,0.8631,0.8712,0.8611,0.8611,334.8949,290.92150192
1659808800,2022-08-06 18:00:00,LINK3S/USDT,0.8655,0.8655,0.8556,0.8642,678.9801,583.63736517
1659805200,2022-08-06 17:00:00,LINK3S/USDT,0.8798,0.8992,0.8554,0.875,1452.10384392,1265.73581145
1659801600,2022-08-06 16:00:00,LINK3S/USDT,0.8626,0.8778,0.851,0.8778,695.11703614,603.068107724364
1659798000,2022-08-06 15:00:00,LINK3S/USDT,0.8399,0.8603,0.8399,0.8603,46.64511068,40.120072478004
1659794400,2022-08-06 14:00:00,LINK3S/USDT,0.8307,0.872,0.8275,0.8308,6109.9442723,5244.4427729956
1659790800,2022-08-06 13:00:00,LINK3S/USDT,0.8336,0.8336,0.8207,0.8319,303.05632369,249.844342195866
1659787200,2022-08-06 12:00:00,LINK3S/USDT,0.8336,0.8416,0.8274,0.8274,1557.28137042,1294.363896955472
1659783600,2022-08-06 11:00:00,LINK3S/USDT,0.827,0.8459,0.827,0.8441,3.9001,3.26835833
1659780000,2022-08-06 10:00:00,LINK3S/USDT,0.7961,0.8305,0.7961,0.8305,532.91227159,434.304343496036
1659776400,2022-08-06 09:00:00,LINK3S/USDT,0.8272,0.8314,0.7898,0.8035,4974.4728211,3981.75455783254
1659772800,2022-08-06 08:00:00,LINK3S/USDT,0.8274,0.8305,0.8178,0.829,2511.47332662,2070.466044017746
1659769200,2022-08-06 07:00:00,LINK3S/USDT,0.8712,0.8712,0.8211,0.8336,4664.05013008,3883.503666032978
1659765600,2022-08-06 06:00:00,LINK3S/USDT,0.8766,0.885,0.873,0.873,181.2975197,159.22518471931
1659762000,2022-08-06 05:00:00,LINK3S/USDT,0.8721,0.8892,0.8712,0.8712,1049.17576399,923.852045189908
1659758400,2022-08-06 04:00:00,LINK3S/USDT,0.8837,0.8855,0.8734,0.8734,34.5651,30.53519107
1659754800,2022-08-06 03:00:00,LINK3S/USDT,0.8791,0.8902,0.8791,0.8902,733.494,651.03991893
1659751200,2022-08-06 02:00:00,LINK3S/USDT,0.8837,0.8837,0.8774,0.8774,27.8024,24.50550115
1659747600,2022-08-06 01:00:00,LINK3S/USDT,0.8774,0.8902,0.8774,0.8902,98.2246199,87.21483582498
1659744000,2022-08-06 00:00:00,LINK3S/USDT,0.8585,0.8774,0.8585,0.8756,1305.15145126,1133.806859668276
1659740400,2022-08-05 23:00:00,LINK3S/USDT,0.8739,0.8893,0.8524,0.8524,1545.94041841,1344.527752104177
1659736800,2022-08-05 22:00:00,LINK3S/USDT,0.9025,0.9025,0.8761,0.8767,961.89759905,855.598687294405
1659733200,2022-08-05 21:00:00,LINK3S/USDT,0.9337,0.9337,0.8879,0.9087,2619.84226184,2391.753903971776
1659729600,2022-08-05 20:00:00,LINK3S/USDT,0.9462,0.9587,0.936,0.936,710.85239732,671.487530759176
1659726000,2022-08-05 19:00:00,LINK3S/USDT,0.965,0.965,0.9495,0.9525,3725.0903,3544.26260403
1659722400,2022-08-05 18:00:00,LINK3S/USDT,0.9525,0.9745,0.946,0.9745,2258.87643207,2183.91387554099
1659718800,2022-08-05 17:00:00,LINK3S/USDT,0.9337,0.9698,0.9157,0.9563,6002.4646445,5669.913611918059
1659715200,2022-08-05 16:00:00,LINK3S/USDT,0.9096,0.9587,0.9096,0.94,1530.44053,1448.897777473755
1659711600,2022-08-05 15:00:00,LINK3S/USDT,0.8837,0.9252,0.8788,0.9149,3844.60757798,3436.887950650014
1659708000,2022-08-05 14:00:00,LINK3S/USDT,0.9171,0.9171,0.8494,0.8774,5883.10469173,5159.18503067704
1659704400,2022-08-05 13:00:00,LINK3S/USDT,0.9337,0.9575,0.9064,0.9241,5015.82388051,4635.678403704078
1659700800,2022-08-05 12:00:00,LINK3S/USDT,0.8837,0.9593,0.8701,0.94,4422.52921711,4153.35689713755
1659697200,2022-08-05 11:00:00,LINK3S/USDT,0.9064,0.9064,0.8702,0.8899,3349.13788733,2971.816344692977
