https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ANT,Volume USDT
1660183200,2022-08-11 02:00:00,ANT/USDT,2.2444,2.25,2.2182,2.2273,2902.83697903,6470.905468860164
1660179600,2022-08-11 01:00:00,ANT/USDT,2.2479,2.2608,2.2169,2.2428,3867.45298671,8669.32319785811
1660176000,2022-08-11 00:00:00,ANT/USDT,2.2406,2.2513,2.2258,2.2455,3886.99458859,8706.266576644791
1660172400,2022-08-10 23:00:00,ANT/USDT,2.2205,2.2408,2.2193,2.2406,746.05684799,1662.713948165672
1660168800,2022-08-10 22:00:00,ANT/USDT,2.2278,2.2304,2.2188,2.2189,1202.48202495,2675.100894033101
1660165200,2022-08-10 21:00:00,ANT/USDT,2.24,2.2486,2.2124,2.2278,2919.44452617,6521.832218268379
1660161600,2022-08-10 20:00:00,ANT/USDT,2.2213,2.2483,2.2213,2.2483,1317.78563854,2942.250075780724
1660158000,2022-08-10 19:00:00,ANT/USDT,2.2197,2.2352,2.2144,2.22,1313.37092335,2920.399610549518
1660154400,2022-08-10 18:00:00,ANT/USDT,2.2525,2.2555,2.2127,2.2191,2004.97209227,4474.514171218314
1660150800,2022-08-10 17:00:00,ANT/USDT,2.2651,2.2651,2.2456,2.2462,1596.45665152,3598.610519070314
1660147200,2022-08-10 16:00:00,ANT/USDT,2.2743,2.2809,2.2487,2.2639,3885.08928119,8816.364032762509
1660143600,2022-08-10 15:00:00,ANT/USDT,2.264,2.2765,2.2418,2.2678,6223.3998893,14029.773463345713
1660140000,2022-08-10 14:00:00,ANT/USDT,2.2638,2.2805,2.2531,2.2593,3342.58828987,7573.540016624135
1660136400,2022-08-10 13:00:00,ANT/USDT,2.2674,2.2767,2.2398,2.2577,7491.75962847,16892.178953515183
1660132800,2022-08-10 12:00:00,ANT/USDT,2.2413,2.365,2.2099,2.2649,30939.04880803,70583.860028131971
1660129200,2022-08-10 11:00:00,ANT/USDT,2.223,2.2689,2.2163,2.2415,7034.76493167,15776.480819385363
1660125600,2022-08-10 10:00:00,ANT/USDT,2.2255,2.24,2.217,2.2244,3036.67201136,6768.993150752514
1660122000,2022-08-10 09:00:00,ANT/USDT,2.2295,2.2333,2.2136,2.2245,8606.00366098,19131.408947432361
1660118400,2022-08-10 08:00:00,ANT/USDT,2.2509,2.2776,2.2144,2.2285,10542.86155512,23674.306293612491
1660114800,2022-08-10 07:00:00,ANT/USDT,2.1759,2.2508,2.1672,2.2492,14123.10987826,31277.367787200238
1660111200,2022-08-10 06:00:00,ANT/USDT,2.1601,2.1944,2.1327,2.1736,6636.59882469,14337.423436338526
1660107600,2022-08-10 05:00:00,ANT/USDT,2.1561,2.1745,2.1528,2.1632,2744.40750615,5935.30286441988
1660104000,2022-08-10 04:00:00,ANT/USDT,2.1481,2.191,2.1474,2.1562,5907.98072038,12869.787101063919
1660100400,2022-08-10 03:00:00,ANT/USDT,2.1342,2.1767,2.1336,2.1496,6025.4218,12985.91987352
1660096800,2022-08-10 02:00:00,ANT/USDT,2.1324,2.1836,2.1095,2.1352,4975.66604618,10661.328094856732
1660093200,2022-08-10 01:00:00,ANT/USDT,2.0838,2.1515,2.0836,2.1343,4159.61408136,8858.592679994232
1660089600,2022-08-10 00:00:00,ANT/USDT,2.1143,2.137,2.0678,2.0866,7084.98414855,14882.402840214556
1660086000,2022-08-09 23:00:00,ANT/USDT,2.1347,2.1429,2.1063,2.1133,1150.70636973,2448.49318252294
1660082400,2022-08-09 22:00:00,ANT/USDT,2.1198,2.1442,2.1041,2.1358,3281.19066116,6983.502383449064
1660078800,2022-08-09 21:00:00,ANT/USDT,2.0825,2.1251,2.0807,2.1186,2205.82865064,4625.277201169442
1660075200,2022-08-09 20:00:00,ANT/USDT,2.0783,2.0903,2.0755,2.0845,4226.91553014,8809.902232661692
1660071600,2022-08-09 19:00:00,ANT/USDT,2.0744,2.1061,2.0723,2.0817,5788.26765634,12073.67054777938
1660068000,2022-08-09 18:00:00,ANT/USDT,2.0557,2.1143,2.0453,2.0751,7498.24799001,15560.743996634024
1660064400,2022-08-09 17:00:00,ANT/USDT,2.0535,2.0709,2.0516,2.0547,3785.10858785,7800.648520130262
1660060800,2022-08-09 16:00:00,ANT/USDT,2.032,2.0581,2.0318,2.0473,4413.9528603,9042.010002297174
1660057200,2022-08-09 15:00:00,ANT/USDT,2.0579,2.0767,2.0324,2.0324,8491.39559562,17481.897908359636
1660053600,2022-08-09 14:00:00,ANT/USDT,2.1308,2.1339,2.0554,2.0572,17950.453768,37299.092624606839
1660050000,2022-08-09 13:00:00,ANT/USDT,2.2098,2.2228,2.1256,2.1288,8622.09404155,18750.477237316683
1660046400,2022-08-09 12:00:00,ANT/USDT,2.1826,2.2268,2.165,2.2057,9444.64372362,20783.495446530778
1660042800,2022-08-09 11:00:00,ANT/USDT,2.1891,2.2236,2.1639,2.1848,10198.80720312,22411.106987244345
1660039200,2022-08-09 10:00:00,ANT/USDT,2.1537,2.1891,2.1407,2.1876,9948.95434141,21513.855437273258
1660035600,2022-08-09 09:00:00,ANT/USDT,2.1553,2.1683,2.1275,2.1519,5013.36601749,10777.729649401524
1660032000,2022-08-09 08:00:00,ANT/USDT,2.1866,2.1881,2.1474,2.1588,7510.28875374,16263.874661301285
1660028400,2022-08-09 07:00:00,ANT/USDT,2.1607,2.1938,2.1479,2.1858,7455.51324033,16224.700994825075
1660024800,2022-08-09 06:00:00,ANT/USDT,2.2741,2.2749,2.15,2.1669,23759.98186904,52328.897167650138
1660021200,2022-08-09 05:00:00,ANT/USDT,2.1716,2.3045,2.1607,2.2762,16635.27534437,37318.191965311955
1660017600,2022-08-09 04:00:00,ANT/USDT,2.1488,2.1826,2.1488,2.1738,2828.39060401,6134.585133685259
1660014000,2022-08-09 03:00:00,ANT/USDT,2.1265,2.1551,2.1211,2.1493,1923.4248,4117.26315719
1660010400,2022-08-09 02:00:00,ANT/USDT,2.1028,2.1281,2.0933,2.1281,1821.54060512,3842.14811390432
1660006800,2022-08-09 01:00:00,ANT/USDT,2.1146,2.1281,2.0975,2.0996,2279.56975899,4816.184577068748
1660003200,2022-08-09 00:00:00,ANT/USDT,2.1041,2.1281,2.0954,2.1147,3006.71895023,6360.749875545484
1659999600,2022-08-08 23:00:00,ANT/USDT,2.0953,2.1109,2.0912,2.1039,947.30180043,1990.032892087063
1659996000,2022-08-08 22:00:00,ANT/USDT,2.1032,2.1077,2.0743,2.098,600.60981876,1254.042601755023
1659992400,2022-08-08 21:00:00,ANT/USDT,2.1291,2.1308,2.0975,2.108,826.08510237,1745.857898194726
1659988800,2022-08-08 20:00:00,ANT/USDT,2.117,2.1339,2.1109,2.1306,1043.32962099,2217.74933785358
1659985200,2022-08-08 19:00:00,ANT/USDT,2.1057,2.1223,2.0963,2.1153,2251.78143676,4747.967374603008
1659981600,2022-08-08 18:00:00,ANT/USDT,2.1142,2.1167,2.0915,2.103,6134.17207515,12857.419404874495
1659978000,2022-08-08 17:00:00,ANT/USDT,2.0915,2.1203,2.0915,2.1173,545.4048,1147.98115588
1659974400,2022-08-08 16:00:00,ANT/USDT,2.105,2.105,2.0847,2.0932,1814.8025,3798.00721704
1659970800,2022-08-08 15:00:00,ANT/USDT,2.1287,2.1321,2.0954,2.1083,2255.0893,4762.24660682
1659967200,2022-08-08 14:00:00,ANT/USDT,2.1304,2.1362,2.1205,2.1253,1957.23610533,4166.914194431028
1659963600,2022-08-08 13:00:00,ANT/USDT,2.1275,2.1339,2.1144,2.1309,2762.18410547,5871.226311161877
1659960000,2022-08-08 12:00:00,ANT/USDT,2.1393,2.145,2.1176,2.1312,3092.46451934,6588.882233740108
1659956400,2022-08-08 11:00:00,ANT/USDT,2.1277,2.145,2.1213,2.1406,1422.74124464,3037.385220755003
1659952800,2022-08-08 10:00:00,ANT/USDT,2.1221,2.1293,2.1215,2.1277,966.9231,2054.88941908
1659949200,2022-08-08 09:00:00,ANT/USDT,2.1458,2.1493,2.1221,2.1221,2260.6752127,4833.39296656769
1659945600,2022-08-08 08:00:00,ANT/USDT,2.1081,2.1475,2.1038,2.1436,2435.7769825,5192.532276165357
1659942000,2022-08-08 07:00:00,ANT/USDT,2.1089,2.1144,2.1017,2.105,369.66352967,779.635287263261
1659938400,2022-08-08 06:00:00,ANT/USDT,2.1148,2.1195,2.105,2.1165,352.13513664,743.552605928032
1659934800,2022-08-08 05:00:00,ANT/USDT,2.1059,2.1144,2.1037,2.1105,299.9935,632.64603842
1659931200,2022-08-08 04:00:00,ANT/USDT,2.1037,2.1112,2.0975,2.105,946.3997,1992.43187957
1659927600,2022-08-08 03:00:00,ANT/USDT,2.0925,2.1037,2.0912,2.1037,1692.1545,3555.37405518
1659924000,2022-08-08 02:00:00,ANT/USDT,2.0774,2.0983,2.0774,2.0983,638.5716,1334.62825001
1659920400,2022-08-08 01:00:00,ANT/USDT,2.0848,2.0848,2.0713,2.0785,275.9067,572.67218163
1659916800,2022-08-08 00:00:00,ANT/USDT,2.0826,2.1,2.0825,2.0831,259.32072848,543.197501992684
1659913200,2022-08-07 23:00:00,ANT/USDT,2.0808,2.0855,2.0723,2.0827,532.82067733,1107.437243630187
1659909600,2022-08-07 22:00:00,ANT/USDT,2.0962,2.0962,2.0808,2.0808,230.78038982,481.91066284925
1659906000,2022-08-07 21:00:00,ANT/USDT,2.105,2.1165,2.096,2.0978,839.02563857,1768.810797431775
1659902400,2022-08-07 20:00:00,ANT/USDT,2.0974,2.1038,2.0942,2.1038,315.39339913,661.658908881811
1659898800,2022-08-07 19:00:00,ANT/USDT,2.0983,2.0983,2.0874,2.0921,365.2104,764.50094919
1659895200,2022-08-07 18:00:00,ANT/USDT,2.0995,2.1043,2.0954,2.0964,642.3653,1348.6965534
1659891600,2022-08-07 17:00:00,ANT/USDT,2.1078,2.1144,2.0924,2.096,1740.01059618,3656.16312450328
1659888000,2022-08-07 16:00:00,ANT/USDT,2.0785,2.1383,2.0724,2.105,4280.87796583,9023.068333694158
1659884400,2022-08-07 15:00:00,ANT/USDT,2.0681,2.0875,2.0632,2.0732,1445.4761,3002.40626276
1659880800,2022-08-07 14:00:00,ANT/USDT,2.0726,2.0807,2.0619,2.0681,1301.9697,2694.08043341
1659877200,2022-08-07 13:00:00,ANT/USDT,2.0515,2.0731,2.0515,2.0682,2116.8658,4365.2643353
1659873600,2022-08-07 12:00:00,ANT/USDT,2.0418,2.0592,2.0364,2.0538,1427.0068,2923.274343
1659870000,2022-08-07 11:00:00,ANT/USDT,2.0371,2.0432,2.031,2.0402,748.7214,1525.1167969
1659866400,2022-08-07 10:00:00,ANT/USDT,2.0323,2.0477,2.0271,2.043,930.8979,1898.87295545
1659862800,2022-08-07 09:00:00,ANT/USDT,2.0086,2.0329,2.0054,2.0322,3661.414,7367.84528629
1659859200,2022-08-07 08:00:00,ANT/USDT,2.025,2.0266,2.0073,2.0073,667.22717623,1344.9162932646
1659855600,2022-08-07 07:00:00,ANT/USDT,2.0249,2.0268,2.0199,2.0252,860.8638,1741.18156382
1659852000,2022-08-07 06:00:00,ANT/USDT,2.0296,2.0347,2.0269,2.0269,293.7062,596.40579107
1659848400,2022-08-07 05:00:00,ANT/USDT,2.0086,2.032,2.0086,2.0289,1138.98420047,2305.269605544993
1659844800,2022-08-07 04:00:00,ANT/USDT,2.0076,2.0227,2.0039,2.0129,1190.34041732,2396.673173346564
1659841200,2022-08-07 03:00:00,ANT/USDT,2.0106,2.0106,2.0026,2.0076,258.6772,519.29968215
1659837600,2022-08-07 02:00:00,ANT/USDT,1.9984,2.0096,1.9968,2.0056,1096.9528907,2197.40632872606
1659834000,2022-08-07 01:00:00,ANT/USDT,1.9766,1.9976,1.9746,1.9947,1315.5548,2611.83805684
1659830400,2022-08-07 00:00:00,ANT/USDT,2.0191,2.0273,1.9726,1.9785,3275.83733953,6556.591931185023
1659826800,2022-08-06 23:00:00,ANT/USDT,2.033,2.0371,2.0127,2.0147,1724.79895482,3488.997337296256
1659823200,2022-08-06 22:00:00,ANT/USDT,2.0433,2.0438,2.0331,2.0334,139.16442294,283.486637371008
1659819600,2022-08-06 21:00:00,ANT/USDT,2.0371,2.0494,2.0331,2.0494,350.3451,715.67434781
1659816000,2022-08-06 20:00:00,ANT/USDT,2.0555,2.0559,2.0282,2.0337,3755.18411009,7645.317329979995
1659812400,2022-08-06 19:00:00,ANT/USDT,2.0302,2.0724,2.0302,2.0544,1847.4807,3791.64982045
1659808800,2022-08-06 18:00:00,ANT/USDT,2.0273,2.0366,2.0205,2.0366,305.9746,620.3589814
1659805200,2022-08-06 17:00:00,ANT/USDT,2.0281,2.0412,2.0116,2.029,9532.4402,19306.96205315
1659801600,2022-08-06 16:00:00,ANT/USDT,2.0442,2.0512,2.029,2.029,663.44776556,1356.410461676928
1659798000,2022-08-06 15:00:00,ANT/USDT,2.0674,2.0674,2.0353,2.0474,1214.0489,2486.85193207
1659794400,2022-08-06 14:00:00,ANT/USDT,2.0452,2.0736,2.0452,2.0728,1231.3003,2541.38190278
1659790800,2022-08-06 13:00:00,ANT/USDT,2.0351,2.0526,2.0351,2.0457,288.4187,590.12421676
1659787200,2022-08-06 12:00:00,ANT/USDT,2.0408,2.042,2.0275,2.0311,906.8319,1846.32188618
1659783600,2022-08-06 11:00:00,ANT/USDT,2.0501,2.053,2.0392,2.0418,275.73421027,563.661111498529
1659780000,2022-08-06 10:00:00,ANT/USDT,2.0414,2.0526,2.0371,2.0464,602.9822,1231.75534228
1659776400,2022-08-06 09:00:00,ANT/USDT,2.0387,2.0432,2.0351,2.0397,1120.58398373,2285.494196306952
1659772800,2022-08-06 08:00:00,ANT/USDT,2.0412,2.06,2.0367,2.0367,3453.0949,7071.79048456
1659769200,2022-08-06 07:00:00,ANT/USDT,2.0426,2.0476,2.035,2.0353,727.0874,1485.15045271
1659765600,2022-08-06 06:00:00,ANT/USDT,2.0342,2.049,2.0327,2.049,1883.02540408,3838.346703552568
1659762000,2022-08-06 05:00:00,ANT/USDT,2.0233,2.0329,2.0228,2.0329,3118.93581757,6325.006978893586
1659758400,2022-08-06 04:00:00,ANT/USDT,2.0167,2.0288,2.0167,2.0288,542.348,1097.40229028
1659754800,2022-08-06 03:00:00,ANT/USDT,2.0269,2.0288,2.0073,2.0114,1660.264,3349.65298121
1659751200,2022-08-06 02:00:00,ANT/USDT,2.0225,2.0344,2.0186,2.0344,952.4901,1929.14193473
1659747600,2022-08-06 01:00:00,ANT/USDT,2.0208,2.0371,2.0177,2.0178,3006.1773,6090.28198288
1659744000,2022-08-06 00:00:00,ANT/USDT,2.0347,2.0442,2.0155,2.0156,3313.55489766,6719.121760298802
1659740400,2022-08-05 23:00:00,ANT/USDT,2.0214,2.0329,2.0107,2.032,1540.97652807,3118.580379045866
1659736800,2022-08-05 22:00:00,ANT/USDT,2.0208,2.0227,2.0053,2.0212,1547.65654645,3119.74343204498
1659733200,2022-08-05 21:00:00,ANT/USDT,2.0004,2.0671,2.0004,2.0205,5688.37143807,11597.551581944352
1659729600,2022-08-05 20:00:00,ANT/USDT,1.9912,2.0004,1.9825,1.9945,349.1748,695.74420045
1659726000,2022-08-05 19:00:00,ANT/USDT,1.9824,1.9924,1.9796,1.9916,629.6616,1250.76578428
1659722400,2022-08-05 18:00:00,ANT/USDT,1.9842,1.9902,1.9749,1.9782,817.98833065,1621.11406492186
1659718800,2022-08-05 17:00:00,ANT/USDT,1.9845,1.9964,1.982,1.9835,3046.31225497,6069.364718202349
1659715200,2022-08-05 16:00:00,ANT/USDT,1.9865,2.0021,1.9814,1.9905,1335.1783,2656.34888988
1659711600,2022-08-05 15:00:00,ANT/USDT,2.0068,2.0093,1.984,1.9903,2201.8137,4394.29688445
1659708000,2022-08-05 14:00:00,ANT/USDT,1.987,2.0236,1.987,2.0083,4183.2398,8413.62259767
1659704400,2022-08-05 13:00:00,ANT/USDT,1.9879,1.9994,1.9697,1.986,2678.55942517,5309.79837850762
1659700800,2022-08-05 12:00:00,ANT/USDT,2.0299,2.0372,1.978,1.9896,7967.2157,16029.19298255
1659697200,2022-08-05 11:00:00,ANT/USDT,2.0106,2.0299,2.0028,2.0294,2564.7971,5171.02908149
1659693600,2022-08-05 10:00:00,ANT/USDT,2.0106,2.0147,1.9991,2.0086,2255.49766832,4532.147233534
1659690000,2022-08-05 09:00:00,ANT/USDT,2.0025,2.0147,1.9974,2.0105,1216.5913,2438.17656514
1659686400,2022-08-05 08:00:00,ANT/USDT,2.0079,2.0167,1.9967,2.0022,3988.2439,7992.6323169
1659682800,2022-08-05 07:00:00,ANT/USDT,2.016,2.016,2.0054,2.0077,1313.1445,2639.42369017
1659679200,2022-08-05 06:00:00,ANT/USDT,2.0133,2.042,2.0133,2.0161,2686.3651,5448.10375499
1659675600,2022-08-05 05:00:00,ANT/USDT,2.0167,2.0187,1.9965,2.0126,1548.7773,3102.72240182
1659672000,2022-08-05 04:00:00,ANT/USDT,2.0159,2.0231,2.0088,2.0137,3132.1485,6308.33505769
1659668400,2022-08-05 03:00:00,ANT/USDT,2.0004,2.0211,2.0004,2.0179,2571.3174,5173.35188306
1659664800,2022-08-05 02:00:00,ANT/USDT,1.9946,2.0053,1.9898,1.9983,1741.3115,3475.21890308
1659661200,2022-08-05 01:00:00,ANT/USDT,1.9464,1.9959,1.9464,1.9959,1856.8739,3665.94638443
1659657600,2022-08-05 00:00:00,ANT/USDT,1.9667,1.9756,1.9464,1.9464,2127.35918383,4173.453738436546
1659654000,2022-08-04 23:00:00,ANT/USDT,1.9522,1.9742,1.9501,1.967,1956.3609,3830.57312512
1659650400,2022-08-04 22:00:00,ANT/USDT,1.9274,1.9548,1.9251,1.9525,744.70595568,1450.611033383264
1659646800,2022-08-04 21:00:00,ANT/USDT,1.9468,1.9468,1.9275,1.9275,236.3516,458.06015929
1659643200,2022-08-04 20:00:00,ANT/USDT,1.9468,1.9478,1.9347,1.9425,1544.2704,2999.9199453
1659639600,2022-08-04 19:00:00,ANT/USDT,1.9213,1.9468,1.9213,1.9446,3564.6025,6909.05379501
1659636000,2022-08-04 18:00:00,ANT/USDT,1.9229,1.9397,1.9077,1.9234,2851.18349661,5485.503298110182
1659632400,2022-08-04 17:00:00,ANT/USDT,1.9168,1.9218,1.91,1.9205,5603.65544904,10729.82231683799
1659628800,2022-08-04 16:00:00,ANT/USDT,1.9532,1.9745,1.9134,1.9195,5188.3498,10125.73330534
1659625200,2022-08-04 15:00:00,ANT/USDT,1.9547,1.9659,1.9481,1.9539,2370.17030723,4635.669466734049
1659621600,2022-08-04 14:00:00,ANT/USDT,1.957,1.9686,1.9292,1.9541,3204.2737266,6245.16506951312
1659618000,2022-08-04 13:00:00,ANT/USDT,1.9389,1.9645,1.9226,1.9576,4209.41456443,8170.817451660406
1659614400,2022-08-04 12:00:00,ANT/USDT,1.9528,1.9662,1.9327,1.9395,5348.5071,10373.10213561
1659610800,2022-08-04 11:00:00,ANT/USDT,1.9606,1.9643,1.9469,1.9538,1761.156,3446.68090489
1659607200,2022-08-04 10:00:00,ANT/USDT,1.9534,1.9723,1.9517,1.9593,1137.2312,2235.10991474
1659603600,2022-08-04 09:00:00,ANT/USDT,1.943,1.9566,1.941,1.9529,2129.5324,4151.60070737
1659600000,2022-08-04 08:00:00,ANT/USDT,1.9602,1.9705,1.9401,1.9488,3302.2547,6454.19542419
1659596400,2022-08-04 07:00:00,ANT/USDT,1.9688,1.9824,1.9607,1.9607,1924.95858456,3799.729516394528
1659592800,2022-08-04 06:00:00,ANT/USDT,2.0101,2.0126,1.9549,1.9705,4657.3401,9202.66766387
1659589200,2022-08-04 05:00:00,ANT/USDT,2.0068,2.018,1.9948,2.0066,2915.7787,5841.7279418
1659585600,2022-08-04 04:00:00,ANT/USDT,1.9859,2.0086,1.9846,2.0086,2216.2259,4426.07600062
1659582000,2022-08-04 03:00:00,ANT/USDT,1.9798,1.9847,1.9693,1.9831,3995.4112,7897.77074044
1659578400,2022-08-04 02:00:00,ANT/USDT,1.9661,1.9873,1.9646,1.9788,3324.98600109,6575.452592168091
1659574800,2022-08-04 01:00:00,ANT/USDT,1.957,1.9847,1.957,1.9646,2562.2242,5055.38676597
1659571200,2022-08-04 00:00:00,ANT/USDT,1.9254,1.9576,1.925,1.9558,4026.19882793,7814.21930417428
1659567600,2022-08-03 23:00:00,ANT/USDT,1.9452,1.9452,1.9112,1.9284,4703.8462,9044.58455476
1659564000,2022-08-03 22:00:00,ANT/USDT,1.9726,1.9762,1.9395,1.945,2714.1109404,5301.88326791698
1659560400,2022-08-03 21:00:00,ANT/USDT,1.9757,1.9836,1.9735,1.9745,1094.67317131,2164.717596289538
1659556800,2022-08-03 20:00:00,ANT/USDT,1.9895,1.9929,1.9706,1.9745,2876.93408777,5696.165785947046
1659553200,2022-08-03 19:00:00,ANT/USDT,2.0078,2.0126,1.9885,1.9885,4351.3134,8706.57826301
1659549600,2022-08-03 18:00:00,ANT/USDT,1.9948,2.0165,1.9874,2.0097,3733.3807,7478.9633841
1659546000,2022-08-03 17:00:00,ANT/USDT,2.0002,2.0142,1.9892,1.9978,6038.38524794,12087.644725739026
1659542400,2022-08-03 16:00:00,ANT/USDT,1.9753,2.0054,1.9673,1.9966,5528.07367725,10973.291680162254
1659538800,2022-08-03 15:00:00,ANT/USDT,1.9879,1.9902,1.9726,1.9786,3526.46414088,6993.252371378688
1659535200,2022-08-03 14:00:00,ANT/USDT,1.9943,2.0102,1.98,1.9884,3526.3719,7028.46398064
1659531600,2022-08-03 13:00:00,ANT/USDT,1.9835,2.0004,1.982,1.9967,5975.3841,11898.91587774
1659528000,2022-08-03 12:00:00,ANT/USDT,1.9877,2.0177,1.9789,1.9789,7245.21689266,14482.496698781186
1659524400,2022-08-03 11:00:00,ANT/USDT,1.9926,2.0099,1.9818,1.9924,18501.7651,36791.05824377
1659520800,2022-08-03 10:00:00,ANT/USDT,1.9957,2.0024,1.9871,1.9906,2862.5772,5709.58984947
1659517200,2022-08-03 09:00:00,ANT/USDT,1.9963,2.0086,1.9926,1.9963,1937.36613026,3871.449781016714
1659513600,2022-08-03 08:00:00,ANT/USDT,1.9804,1.9964,1.9804,1.9964,2018.538,4012.85216539
1659510000,2022-08-03 07:00:00,ANT/USDT,1.9925,1.9925,1.9742,1.9764,1852.25414793,3677.557351608216
1659506400,2022-08-03 06:00:00,ANT/USDT,1.9897,2.0175,1.9825,1.9945,4796.7244,9573.19348674
1659502800,2022-08-03 05:00:00,ANT/USDT,1.9519,1.9902,1.9496,1.9899,3137.9327092,6179.01027052632
1659499200,2022-08-03 04:00:00,ANT/USDT,1.9554,1.9646,1.9508,1.9524,2976.54749309,5829.987856951563
1659495600,2022-08-03 03:00:00,ANT/USDT,1.9361,1.967,1.9312,1.9557,2759.0709,5401.53000071
1659492000,2022-08-03 02:00:00,ANT/USDT,1.9371,1.9527,1.9274,1.9352,2823.17797531,5479.304884168672
1659488400,2022-08-03 01:00:00,ANT/USDT,1.9059,1.9449,1.8988,1.9404,3369.8061,6469.96616836
1659484800,2022-08-03 00:00:00,ANT/USDT,1.9521,1.9725,1.8963,1.9095,10567.93671889,20356.451406149967
1659481200,2022-08-02 23:00:00,ANT/USDT,1.9706,1.9754,1.9431,1.9535,2105.3273,4127.20895098
1659477600,2022-08-02 22:00:00,ANT/USDT,1.9692,1.984,1.9621,1.9734,2020.2159,3987.40146678
1659474000,2022-08-02 21:00:00,ANT/USDT,1.9686,1.9785,1.9482,1.97,2737.74290319,5357.739783300183
1659470400,2022-08-02 20:00:00,ANT/USDT,1.9658,1.9873,1.9643,1.9745,1853.6729,3657.97227642
1659466800,2022-08-02 19:00:00,ANT/USDT,1.9625,1.985,1.9517,1.9649,3174.19327195,6247.39696903881
1659463200,2022-08-02 18:00:00,ANT/USDT,1.9765,1.9958,1.9627,1.9627,8190.17239589,16236.648634199674
1659459600,2022-08-02 17:00:00,ANT/USDT,2.0069,2.046,1.9691,1.9736,21425.39398645,43040.691120684246
1659456000,2022-08-02 16:00:00,ANT/USDT,1.9499,2.0261,1.9481,2.0122,11627.62506681,23173.818056669533
1659452400,2022-08-02 15:00:00,ANT/USDT,1.9653,1.9785,1.9373,1.9491,8297.57466589,16213.56105000624
1659448800,2022-08-02 14:00:00,ANT/USDT,1.9181,1.9718,1.9026,1.9609,13359.11984905,25908.656339386088
1659445200,2022-08-02 13:00:00,ANT/USDT,1.9005,1.9282,1.9005,1.9229,5874.06200203,11268.46349675557
1659441600,2022-08-02 12:00:00,ANT/USDT,1.9449,1.9505,1.888,1.903,13403.02589496,25663.929435722184
1659438000,2022-08-02 11:00:00,ANT/USDT,1.8964,1.9796,1.8915,1.9457,14432.57391525,27763.912968623743
1659434400,2022-08-02 10:00:00,ANT/USDT,1.8637,1.9011,1.8637,1.8945,5606.05926641,10588.886481036594
1659430800,2022-08-02 09:00:00,ANT/USDT,1.8791,1.884,1.855,1.8676,1922.8066,3592.73026954
1659427200,2022-08-02 08:00:00,ANT/USDT,1.8902,1.8923,1.8736,1.881,1161.863,2187.09521689
1659423600,2022-08-02 07:00:00,ANT/USDT,1.8898,1.8948,1.8692,1.8923,3995.57595427,7518.663741171276
1659420000,2022-08-02 06:00:00,ANT/USDT,1.88,1.8963,1.8796,1.8911,2333.95928553,4413.686857575783
1659416400,2022-08-02 05:00:00,ANT/USDT,1.8629,1.8886,1.8598,1.88,1926.96562631,3617.308435058073
1659412800,2022-08-02 04:00:00,ANT/USDT,1.8662,1.8966,1.8523,1.8652,3831.70896965,7179.951162232075
1659409200,2022-08-02 03:00:00,ANT/USDT,1.9119,1.9137,1.8671,1.8671,6731.60898544,12713.645966320058
1659405600,2022-08-02 02:00:00,ANT/USDT,1.9627,1.9769,1.9053,1.9142,15846.86226154,30610.74142932678
1659402000,2022-08-02 01:00:00,ANT/USDT,1.9943,2.0337,1.9602,1.963,6997.1768,13957.53065839
1659398400,2022-08-02 00:00:00,ANT/USDT,2.031,2.0399,1.9945,1.9945,3706.43029745,7490.923300955884
1659394800,2022-08-01 23:00:00,ANT/USDT,2.0045,2.0421,2.0002,2.033,8714.07812258,17541.39782418978
1659391200,2022-08-01 22:00:00,ANT/USDT,1.9858,2.0066,1.9653,2.0066,3130.10702155,6213.24747101694
1659387600,2022-08-01 21:00:00,ANT/USDT,2.0066,2.0066,1.9805,1.9846,652.8785,1300.48103812
1659384000,2022-08-01 20:00:00,ANT/USDT,1.9809,2.0126,1.9809,2.0054,6852.09456579,13673.665462373712
1659380400,2022-08-01 19:00:00,ANT/USDT,1.9821,1.9904,1.9706,1.9816,1668.89496724,3305.148018159566
1659376800,2022-08-01 18:00:00,ANT/USDT,1.9837,1.9971,1.9625,1.9846,6513.20936721,12896.369631833392
1659373200,2022-08-01 17:00:00,ANT/USDT,2.0197,2.0227,1.9747,1.9822,13037.79653447,26019.258364841103
1659369600,2022-08-01 16:00:00,ANT/USDT,2.0597,2.0765,2.0131,2.0192,10718.96451439,21950.332992500654
1659366000,2022-08-01 15:00:00,ANT/USDT,2.0808,2.0808,2.0525,2.0552,6103.2536762,12600.34383327134
1659362400,2022-08-01 14:00:00,ANT/USDT,2.0661,2.1088,2.0621,2.0771,40785.47316966,85522.749121684473
1659358800,2022-08-01 13:00:00,ANT/USDT,2.0705,2.0831,2.0372,2.0678,10309.64462073,21257.307795883704
1659355200,2022-08-01 12:00:00,ANT/USDT,2.0999,2.1099,2.0659,2.0705,8306.27833778,17344.8066387558
1659351600,2022-08-01 11:00:00,ANT/USDT,2.0953,2.1029,2.0567,2.1014,12054.75787269,25015.008863017947
1659348000,2022-08-01 10:00:00,ANT/USDT,2.1626,2.167,2.0777,2.0933,12270.76721757,25964.472526618287
1659344400,2022-08-01 09:00:00,ANT/USDT,2.1383,2.1715,2.1364,2.1612,3266.26162518,7048.94112599061
