https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MV,Volume USDT
1660053600,2022-08-09 14:00:00,MV/USDT,0.22878,0.22993,0.22596,0.22721,18432.5192,4191.058429236
1660050000,2022-08-09 13:00:00,MV/USDT,0.2279,0.22896,0.22758,0.22877,21258.7258,4854.909534683
1660046400,2022-08-09 12:00:00,MV/USDT,0.22782,0.23115,0.22759,0.22837,537766.7992,122760.625115778
1660042800,2022-08-09 11:00:00,MV/USDT,0.2278,0.23031,0.22728,0.22827,4217.1133,966.793965084
1660039200,2022-08-09 10:00:00,MV/USDT,0.22778,0.23036,0.2273,0.22841,5883.9742,1344.011106391
1660035600,2022-08-09 09:00:00,MV/USDT,0.22733,0.22844,0.22707,0.22711,4881.0047,1112.320237529
1660032000,2022-08-09 08:00:00,MV/USDT,0.22716,0.22947,0.22703,0.22848,303693.3205,68965.774256187
1660028400,2022-08-09 07:00:00,MV/USDT,0.22884,0.23082,0.2264,0.22722,18005.7415,4093.179264926
1660024800,2022-08-09 06:00:00,MV/USDT,0.23316,0.23316,0.22887,0.22887,10922.0403,2516.078625225
1660021200,2022-08-09 05:00:00,MV/USDT,0.23278,0.23417,0.23,0.23334,32345.8442,7481.285375661
1660017600,2022-08-09 04:00:00,MV/USDT,0.23001,0.23556,0.23,0.23,58820.208,13577.678441317
1660014000,2022-08-09 03:00:00,MV/USDT,0.23,0.23087,0.23,0.23001,44328.7424,10198.440299277
1660010400,2022-08-09 02:00:00,MV/USDT,0.23059,0.23117,0.23,0.23,259361.0073,59769.427334905
1660006800,2022-08-09 01:00:00,MV/USDT,0.23793,0.23798,0.23001,0.23057,48241.994,11267.321185559
1660003200,2022-08-09 00:00:00,MV/USDT,0.23833,0.23933,0.23795,0.23795,1579.7728,377.098945633
1659999600,2022-08-08 23:00:00,MV/USDT,0.23583,0.24077,0.235,0.23797,21256.1806,5025.524948076
1659996000,2022-08-08 22:00:00,MV/USDT,0.23583,0.23584,0.23583,0.23584,1882.7566,444.02569394
1659992400,2022-08-08 21:00:00,MV/USDT,0.235,0.23854,0.235,0.23584,22469.1969,5289.069956383
1659988800,2022-08-08 20:00:00,MV/USDT,0.23708,0.23822,0.235,0.23501,31571.7827,7424.54380779
1659985200,2022-08-08 19:00:00,MV/USDT,0.23617,0.24038,0.23614,0.23709,3471.5134,822.698538467
1659981600,2022-08-08 18:00:00,MV/USDT,0.23677,0.23685,0.235,0.23609,8898.9675,2095.639401676
1659978000,2022-08-08 17:00:00,MV/USDT,0.236,0.23762,0.236,0.23762,4203.3903,995.454709483
1659974400,2022-08-08 16:00:00,MV/USDT,0.24001,0.24003,0.23598,0.236,21849.1734,5216.792405223
1659970800,2022-08-08 15:00:00,MV/USDT,0.2434,0.24504,0.24,0.24,27031.9131,6506.955576388
1659967200,2022-08-08 14:00:00,MV/USDT,0.2635,0.26399,0.24157,0.24362,57234.1173,14499.803348015
1659963600,2022-08-08 13:00:00,MV/USDT,0.27012,0.27013,0.26331,0.26583,38693.131,10288.825339477
1659960000,2022-08-08 12:00:00,MV/USDT,0.25713,0.27482,0.25424,0.27081,73141.8744,19340.651351237
1659956400,2022-08-08 11:00:00,MV/USDT,0.25567,0.27968,0.24422,0.25705,132080.0951,34649.476831913
1659952800,2022-08-08 10:00:00,MV/USDT,0.22759,0.28063,0.22637,0.25567,276150.9511,71015.769277327
1659949200,2022-08-08 09:00:00,MV/USDT,0.22907,0.22999,0.22759,0.22759,4676.2728,1068.536991822
1659945600,2022-08-08 08:00:00,MV/USDT,0.22547,0.23092,0.22453,0.22907,513330.6873,117554.155970022
1659942000,2022-08-08 07:00:00,MV/USDT,0.22864,0.2294,0.225,0.22595,3247.1468,739.459687832
1659938400,2022-08-08 06:00:00,MV/USDT,0.23031,0.23032,0.22868,0.22961,5014.379,1152.157488809
1659934800,2022-08-08 05:00:00,MV/USDT,0.23,0.2343,0.22654,0.23032,12494.4235,2905.475260363
1659931200,2022-08-08 04:00:00,MV/USDT,0.22636,0.235,0.22636,0.22683,29021.7361,6678.493013287
1659927600,2022-08-08 03:00:00,MV/USDT,0.2243,0.227,0.2243,0.22654,6099.2087,1381.672355108
1659924000,2022-08-08 02:00:00,MV/USDT,0.22654,0.23006,0.22416,0.22421,187346.8971,42443.85377667
1659920400,2022-08-08 01:00:00,MV/USDT,0.23749,0.23845,0.22511,0.22655,23164.4907,5413.689102765
1659916800,2022-08-08 00:00:00,MV/USDT,0.23342,0.23739,0.2329,0.23738,19523.1774,4589.583631592
1659913200,2022-08-07 23:00:00,MV/USDT,0.22816,0.23496,0.22816,0.23468,3845.3833,888.414344099
1659909600,2022-08-07 22:00:00,MV/USDT,0.2261,0.22798,0.22553,0.22798,8085.2921,1829.546585249
1659906000,2022-08-07 21:00:00,MV/USDT,0.22711,0.22772,0.22624,0.22748,11902.2653,2701.647096642
1659902400,2022-08-07 20:00:00,MV/USDT,0.22659,0.22749,0.2261,0.22712,17352.1874,3936.402894425
1659898800,2022-08-07 19:00:00,MV/USDT,0.22628,0.22758,0.22613,0.22693,15790.1034,3575.916287142
1659895200,2022-08-07 18:00:00,MV/USDT,0.22656,0.22656,0.22627,0.22629,8969.6377,2031.376687473
1659891600,2022-08-07 17:00:00,MV/USDT,0.228,0.22801,0.2265,0.22655,12549.2617,2851.480296865
1659888000,2022-08-07 16:00:00,MV/USDT,0.23011,0.23995,0.228,0.228,70458.0868,16366.649816458
1659884400,2022-08-07 15:00:00,MV/USDT,0.23239,0.2336,0.23002,0.23002,13950.6591,3230.251205724
1659880800,2022-08-07 14:00:00,MV/USDT,0.22889,0.2395,0.22888,0.2329,31474.3304,7361.543844342
1659877200,2022-08-07 13:00:00,MV/USDT,0.23012,0.23093,0.2239,0.22889,28366.1453,6474.620204246
1659873600,2022-08-07 12:00:00,MV/USDT,0.23519,0.24096,0.23,0.23,55665.9947,13236.936425342
1659870000,2022-08-07 11:00:00,MV/USDT,0.22722,0.24,0.22722,0.23519,635018.3446,146194.100728877
1659866400,2022-08-07 10:00:00,MV/USDT,0.22249,0.23584,0.22062,0.22722,66058.2221,15113.688833266
1659862800,2022-08-07 09:00:00,MV/USDT,0.21887,0.22475,0.2181,0.22305,39464.6672,8718.674287763
1659859200,2022-08-07 08:00:00,MV/USDT,0.22094,0.22094,0.21638,0.21912,80680.9024,17653.687783631
1659855600,2022-08-07 07:00:00,MV/USDT,0.2356,0.2356,0.21978,0.22095,90588.5226,20213.82997806
1659852000,2022-08-07 06:00:00,MV/USDT,0.23698,0.23797,0.2356,0.2356,6953.1382,1643.902893657
1659848400,2022-08-07 05:00:00,MV/USDT,0.23928,0.23928,0.23302,0.23696,35477.6122,8311.684794363
1659844800,2022-08-07 04:00:00,MV/USDT,0.2441,0.2441,0.23928,0.23928,11587.6641,2786.281608196
1659841200,2022-08-07 03:00:00,MV/USDT,0.2388,0.245,0.23555,0.24495,40477.538,9788.120652137
1659837600,2022-08-07 02:00:00,MV/USDT,0.23841,0.24505,0.2362,0.23882,72550.489,17348.043490664
1659834000,2022-08-07 01:00:00,MV/USDT,0.24279,0.24446,0.23876,0.23876,54801.6992,13183.670692459
1659830400,2022-08-07 00:00:00,MV/USDT,0.25199,0.252,0.24,0.24255,45639.904,11162.326932124
1659826800,2022-08-06 23:00:00,MV/USDT,0.26026,0.26026,0.25208,0.25208,3222.4478,823.22364216
1659823200,2022-08-06 22:00:00,MV/USDT,0.26248,0.26248,0.26,0.26005,1175.3503,306.034528681
1659819600,2022-08-06 21:00:00,MV/USDT,0.26362,0.26362,0.26361,0.26362,1547.5272,407.955252659
1659816000,2022-08-06 20:00:00,MV/USDT,0.26361,0.26362,0.26361,0.26362,653.7684,172.342752448
1659812400,2022-08-06 19:00:00,MV/USDT,0.26361,0.26362,0.26361,0.26362,1265.449,333.592624025
1659808800,2022-08-06 18:00:00,MV/USDT,0.26449,0.26449,0.26361,0.26362,8813.0072,2325.880158155
1659805200,2022-08-06 17:00:00,MV/USDT,0.26398,0.26623,0.26092,0.26449,2027.3382,530.29863234
1659801600,2022-08-06 16:00:00,MV/USDT,0.2705,0.27051,0.26398,0.26398,13289.5089,3534.89842169
1659798000,2022-08-06 15:00:00,MV/USDT,0.26827,0.27304,0.26802,0.27226,37731.7131,10171.14108101
1659794400,2022-08-06 14:00:00,MV/USDT,0.27257,0.27385,0.26536,0.27029,788013.0645,213474.758089323
1659790800,2022-08-06 13:00:00,MV/USDT,0.2776,0.28828,0.27256,0.27256,17087.3607,4747.387530604
1659787200,2022-08-06 12:00:00,MV/USDT,0.28048,0.29319,0.27759,0.27759,22968.3149,6504.297265583
1659783600,2022-08-06 11:00:00,MV/USDT,0.2764,0.28047,0.2764,0.28047,23291.1863,6508.307014338
1659780000,2022-08-06 10:00:00,MV/USDT,0.28306,0.28313,0.27601,0.27669,11993.5183,3322.208510405
1659776400,2022-08-06 09:00:00,MV/USDT,0.28381,0.28439,0.28237,0.28324,2268.3241,642.927145635
1659772800,2022-08-06 08:00:00,MV/USDT,0.28596,0.28596,0.27531,0.28509,19961.1221,5607.49810474
1659769200,2022-08-06 07:00:00,MV/USDT,0.28645,0.28933,0.28595,0.28596,22823.9715,6561.751352736
1659765600,2022-08-06 06:00:00,MV/USDT,0.2885,0.2885,0.28643,0.28645,18476.4989,5309.878898539
1659762000,2022-08-06 05:00:00,MV/USDT,0.28849,0.2885,0.28848,0.28849,7883.5407,2274.329940933
1659758400,2022-08-06 04:00:00,MV/USDT,0.28617,0.2885,0.28542,0.28849,7600.69,2172.501322192
1659754800,2022-08-06 03:00:00,MV/USDT,0.28633,0.2865,0.285,0.28574,1769.0317,505.06911498
1659751200,2022-08-06 02:00:00,MV/USDT,0.28548,0.28575,0.285,0.28566,616.9155,175.959695487
1659747600,2022-08-06 01:00:00,MV/USDT,0.28825,0.2918,0.28289,0.2865,2593.8375,742.751091174
1659744000,2022-08-06 00:00:00,MV/USDT,0.27868,0.29224,0.27867,0.28826,23826.0593,6792.190615664
1659740400,2022-08-05 23:00:00,MV/USDT,0.27504,0.27993,0.27504,0.27867,9746.6121,2690.306300477
1659736800,2022-08-05 22:00:00,MV/USDT,0.27637,0.27637,0.27504,0.27513,4234.844,1167.495924362
1659733200,2022-08-05 21:00:00,MV/USDT,0.27774,0.27879,0.27698,0.27699,3661.6237,1019.171936706
1659729600,2022-08-05 20:00:00,MV/USDT,0.28229,0.28229,0.27489,0.2796,14228.2221,3966.432199499
1659726000,2022-08-05 19:00:00,MV/USDT,0.29108,0.29276,0.28228,0.28229,8399.5959,2431.560333127
1659722400,2022-08-05 18:00:00,MV/USDT,0.29568,0.29605,0.28674,0.29108,13091.6283,3828.360815607
1659718800,2022-08-05 17:00:00,MV/USDT,0.27003,0.31322,0.27001,0.29569,97746.929,29007.539973759
1659715200,2022-08-05 16:00:00,MV/USDT,0.30191,0.30191,0.27003,0.27071,63149.9017,18307.368438793
1659711600,2022-08-05 15:00:00,MV/USDT,0.31985,0.32041,0.30034,0.30191,51223.8481,15812.916921929
1659708000,2022-08-05 14:00:00,MV/USDT,0.3402,0.34115,0.31791,0.31791,40208.4714,13346.137324985
1659704400,2022-08-05 13:00:00,MV/USDT,0.33375,0.34232,0.32491,0.34024,92298.945,30680.106467978
1659700800,2022-08-05 12:00:00,MV/USDT,0.38099,0.38462,0.33043,0.33043,364685.5302,132059.003951856
1659697200,2022-08-05 11:00:00,MV/USDT,0.34458,0.40101,0.34326,0.38099,314328.0479,118820.360420929
1659693600,2022-08-05 10:00:00,MV/USDT,0.32644,0.35899,0.32642,0.34458,62388.0816,21101.549589137
1659690000,2022-08-05 09:00:00,MV/USDT,0.33244,0.33379,0.31817,0.32533,83655.6061,27190.212748226
1659686400,2022-08-05 08:00:00,MV/USDT,0.31001,0.33599,0.30828,0.33165,41848.7453,13563.275239259
1659682800,2022-08-05 07:00:00,MV/USDT,0.26962,0.32409,0.2659,0.31,418025.4062,127193.679246566
1659679200,2022-08-05 06:00:00,MV/USDT,0.27139,0.27139,0.268,0.26875,39427.4212,10649.033037064
1659675600,2022-08-05 05:00:00,MV/USDT,0.27,0.27219,0.2689,0.27139,22966.9344,6208.803451164
1659672000,2022-08-05 04:00:00,MV/USDT,0.26958,0.2704,0.26957,0.27029,19559.1936,5282.827242503
1659668400,2022-08-05 03:00:00,MV/USDT,0.27,0.27099,0.26941,0.27001,14084.1821,3800.511345523
1659664800,2022-08-05 02:00:00,MV/USDT,0.27175,0.27211,0.27015,0.27093,14542.9285,3939.883830847
1659661200,2022-08-05 01:00:00,MV/USDT,0.26364,0.27399,0.26202,0.27048,11608.0915,3111.198213339
1659657600,2022-08-05 00:00:00,MV/USDT,0.24787,0.275,0.24787,0.26501,126963.9189,33563.027444754
1659654000,2022-08-04 23:00:00,MV/USDT,0.23811,0.24787,0.23811,0.24787,12551.1207,3015.059966842
1659650400,2022-08-04 22:00:00,MV/USDT,0.24628,0.24629,0.23266,0.23809,53840.5009,12863.756071766
1659646800,2022-08-04 21:00:00,MV/USDT,0.22838,0.24629,0.22726,0.24628,64138.3788,14998.701885818
1659643200,2022-08-04 20:00:00,MV/USDT,0.22655,0.22883,0.22582,0.22883,19937.548,4534.620399228
1659639600,2022-08-04 19:00:00,MV/USDT,0.23279,0.24066,0.22455,0.22651,52516.0664,12092.876739942
1659636000,2022-08-04 18:00:00,MV/USDT,0.23216,0.23425,0.23215,0.23216,11469.4042,2670.014001099
1659632400,2022-08-04 17:00:00,MV/USDT,0.23841,0.23856,0.23215,0.23216,29549.7619,6914.57336567
1659628800,2022-08-04 16:00:00,MV/USDT,0.24001,0.24578,0.23639,0.23825,49599.3792,11939.098891019
1659625200,2022-08-04 15:00:00,MV/USDT,0.2515,0.25191,0.24,0.24,91950.9078,22601.687838547
1659621600,2022-08-04 14:00:00,MV/USDT,0.25294,0.25759,0.25098,0.25098,73220.4403,18602.16342065
1659618000,2022-08-04 13:00:00,MV/USDT,0.25279,0.25759,0.25244,0.25295,31762.6625,8043.113061785
1659614400,2022-08-04 12:00:00,MV/USDT,0.24039,0.2689,0.24039,0.2529,108930.3222,28049.472076079
1659610800,2022-08-04 11:00:00,MV/USDT,0.24271,0.24271,0.23937,0.2404,131314.1921,31622.420032129
1659607200,2022-08-04 10:00:00,MV/USDT,0.26336,0.26337,0.23937,0.24266,109166.7124,27371.792626005
1659603600,2022-08-04 09:00:00,MV/USDT,0.29039,0.29039,0.26336,0.26336,58701.3226,16532.086204784
1659600000,2022-08-04 08:00:00,MV/USDT,0.30112,0.30113,0.29039,0.29039,288375.2647,85506.188459375
1659596400,2022-08-04 07:00:00,MV/USDT,0.30123,0.30124,0.30112,0.30112,922.5128,277.867741815
1659592800,2022-08-04 06:00:00,MV/USDT,0.30171,0.30171,0.30123,0.30123,2471.014,744.661060336
1659589200,2022-08-04 05:00:00,MV/USDT,0.30274,0.30274,0.30148,0.30157,523.9437,158.335041348
1659585600,2022-08-04 04:00:00,MV/USDT,0.302,0.3028,0.30144,0.30258,587.1093,177.186019003
1659582000,2022-08-04 03:00:00,MV/USDT,0.3027,0.30309,0.3014,0.30265,680.7368,205.986490692
1659578400,2022-08-04 02:00:00,MV/USDT,0.30275,0.30413,0.30222,0.30288,1134.7289,343.763195553
1659574800,2022-08-04 01:00:00,MV/USDT,0.30235,0.30287,0.30141,0.30142,699.5573,211.217215668
1659571200,2022-08-04 00:00:00,MV/USDT,0.30274,0.30287,0.30139,0.3014,680.7555,205.507471649
1659567600,2022-08-03 23:00:00,MV/USDT,0.30694,0.30694,0.3021,0.3021,14859.7794,4510.154517997
1659564000,2022-08-03 22:00:00,MV/USDT,0.30687,0.30714,0.30553,0.30604,3163.2086,968.939751689
1659560400,2022-08-03 21:00:00,MV/USDT,0.30562,0.30689,0.30562,0.30563,1327.4163,406.33557592
1659556800,2022-08-03 20:00:00,MV/USDT,0.30693,0.30742,0.30588,0.30588,1526.4688,467.3843092
1659553200,2022-08-03 19:00:00,MV/USDT,0.30694,0.30751,0.30634,0.30693,1535.9197,471.464908009
1659549600,2022-08-03 18:00:00,MV/USDT,0.30828,0.3119,0.3065,0.30694,777778.3684,238822.554993007
1659546000,2022-08-03 17:00:00,MV/USDT,0.30901,0.30901,0.30675,0.30731,1187.9298,365.522178908
1659542400,2022-08-03 16:00:00,MV/USDT,0.31,0.31001,0.30901,0.30901,1501.5013,464.493963086
1659538800,2022-08-03 15:00:00,MV/USDT,0.31001,0.31001,0.31,0.31,682.0746,211.445801618
1659535200,2022-08-03 14:00:00,MV/USDT,0.31033,0.31033,0.3099,0.31001,1059.1035,328.418904925
1659531600,2022-08-03 13:00:00,MV/USDT,0.31563,0.31583,0.31,0.31,1705.1168,533.0086778
1659528000,2022-08-03 12:00:00,MV/USDT,0.31641,0.31766,0.31457,0.31457,25842.6375,8150.023541809
1659524400,2022-08-03 11:00:00,MV/USDT,0.31643,0.3178,0.31639,0.31639,497.5355,157.629405963
1659520800,2022-08-03 10:00:00,MV/USDT,0.31838,0.31838,0.31642,0.31643,1169.478,370.655458762
1659517200,2022-08-03 09:00:00,MV/USDT,0.31782,0.31841,0.31681,0.31681,2287.9331,726.087728457
1659513600,2022-08-03 08:00:00,MV/USDT,0.31731,0.3184,0.31681,0.31682,756.7815,240.132242336
1659510000,2022-08-03 07:00:00,MV/USDT,0.31728,0.31867,0.31728,0.3173,1205.4186,383.223628523
1659506400,2022-08-03 06:00:00,MV/USDT,0.31867,0.31867,0.31728,0.31728,724.3408,230.265659277
1659502800,2022-08-03 05:00:00,MV/USDT,0.31752,0.31843,0.31701,0.31748,626.873,199.072740304
1659499200,2022-08-03 04:00:00,MV/USDT,0.31453,0.31855,0.31391,0.31855,706.1821,222.449946628
1659495600,2022-08-03 03:00:00,MV/USDT,0.31546,0.31558,0.31254,0.31327,997.5566,313.295017566
1659492000,2022-08-03 02:00:00,MV/USDT,0.31558,0.31558,0.31546,0.31546,605.106,190.921557828
1659488400,2022-08-03 01:00:00,MV/USDT,0.31569,0.31569,0.31546,0.31558,1084.1236,342.1463134
1659484800,2022-08-03 00:00:00,MV/USDT,0.31582,0.31583,0.31568,0.31568,3178.892,1003.882496282
1659481200,2022-08-02 23:00:00,MV/USDT,0.316,0.316,0.31581,0.31581,490.4366,154.899350413
1659477600,2022-08-02 22:00:00,MV/USDT,0.31536,0.31705,0.31536,0.31607,817.3968,258.140605782
1659474000,2022-08-02 21:00:00,MV/USDT,0.31634,0.31789,0.31634,0.31709,759.6245,240.840795188
1659470400,2022-08-02 20:00:00,MV/USDT,0.31734,0.3179,0.31634,0.31758,553.1342,175.38568348
1659466800,2022-08-02 19:00:00,MV/USDT,0.31657,0.31829,0.31634,0.31634,755.9414,239.564164814
1659463200,2022-08-02 18:00:00,MV/USDT,0.31715,0.31829,0.31671,0.31829,1350.6532,428.366498644
1659459600,2022-08-02 17:00:00,MV/USDT,0.3173,0.31857,0.31714,0.31715,667.7766,211.995034981
1659456000,2022-08-02 16:00:00,MV/USDT,0.31841,0.31881,0.31729,0.31815,2995.8881,950.986261133
1659452400,2022-08-02 15:00:00,MV/USDT,0.31771,0.319,0.31752,0.31752,592.9514,188.393703692
1659448800,2022-08-02 14:00:00,MV/USDT,0.31907,0.31923,0.3177,0.31771,676.5168,215.151386649
1659445200,2022-08-02 13:00:00,MV/USDT,0.31843,0.31927,0.3177,0.3177,918.8531,292.462710667
1659441600,2022-08-02 12:00:00,MV/USDT,0.31814,0.31983,0.31803,0.31983,572.9088,182.645708249
1659438000,2022-08-02 11:00:00,MV/USDT,0.31464,0.32155,0.31328,0.31939,571521.2829,179964.95534606
1659434400,2022-08-02 10:00:00,MV/USDT,0.31435,0.31563,0.31327,0.31327,1230.8157,386.971423727
1659430800,2022-08-02 09:00:00,MV/USDT,0.31532,0.3169,0.31493,0.31576,684.3738,216.243952925
1659427200,2022-08-02 08:00:00,MV/USDT,0.31693,0.31734,0.31531,0.31666,2163.118,683.43755573
1659423600,2022-08-02 07:00:00,MV/USDT,0.31794,0.31794,0.31583,0.31686,771.5629,244.079910903
1659420000,2022-08-02 06:00:00,MV/USDT,0.31871,0.31872,0.31698,0.31794,647.9521,206.074464694
1659416400,2022-08-02 05:00:00,MV/USDT,0.31771,0.31907,0.31732,0.31747,1130.6924,360.05093049
1659412800,2022-08-02 04:00:00,MV/USDT,0.31928,0.32025,0.31871,0.31914,9365.711,2988.458211286
1659409200,2022-08-02 03:00:00,MV/USDT,0.32231,0.32231,0.31915,0.31992,1063.3626,340.05128353
1659405600,2022-08-02 02:00:00,MV/USDT,0.32563,0.32706,0.32235,0.32325,473360.6143,154244.828076593
1659402000,2022-08-02 01:00:00,MV/USDT,0.32818,0.32875,0.32524,0.32609,1168.8955,383.03031485
1659398400,2022-08-02 00:00:00,MV/USDT,0.32889,0.33034,0.32737,0.32827,3936.8965,1294.096398038
1659394800,2022-08-01 23:00:00,MV/USDT,0.33068,0.33068,0.32899,0.33047,3410.158,1123.572713353
1659391200,2022-08-01 22:00:00,MV/USDT,0.33006,0.33068,0.33001,0.33068,892.2275,294.670897619
1659387600,2022-08-01 21:00:00,MV/USDT,0.33068,0.33073,0.33006,0.33006,909.0035,300.432273125
1659384000,2022-08-01 20:00:00,MV/USDT,0.33065,0.33072,0.33,0.33072,1803.8442,595.747268391
1659380400,2022-08-01 19:00:00,MV/USDT,0.33037,0.33038,0.33,0.33,815.0397,269.09596457
1659376800,2022-08-01 18:00:00,MV/USDT,0.32953,0.33064,0.32924,0.33037,494719.6104,163256.269533032
1659373200,2022-08-01 17:00:00,MV/USDT,0.33067,0.33103,0.32928,0.32941,1250.1928,412.490545607
1659369600,2022-08-01 16:00:00,MV/USDT,0.32958,0.33073,0.32958,0.33044,839.2823,276.825426543
1659366000,2022-08-01 15:00:00,MV/USDT,0.32942,0.33083,0.3294,0.33083,8863.3801,2919.777130957
1659362400,2022-08-01 14:00:00,MV/USDT,0.32991,0.32991,0.32941,0.32941,3234.0898,1066.548391599
1659358800,2022-08-01 13:00:00,MV/USDT,0.32981,0.33096,0.32979,0.32991,2452.5548,809.239987819
1659355200,2022-08-01 12:00:00,MV/USDT,0.32819,0.33131,0.32819,0.33099,9958.9554,3288.83936
1659351600,2022-08-01 11:00:00,MV/USDT,0.326,0.32963,0.326,0.32947,832.9334,273.268295431
1659348000,2022-08-01 10:00:00,MV/USDT,0.32871,0.32991,0.32618,0.32618,3507.1441,1151.241175597
1659344400,2022-08-01 09:00:00,MV/USDT,0.33297,0.33511,0.32847,0.32936,8995.6487,3003.045480333
1659340800,2022-08-01 08:00:00,MV/USDT,0.33682,0.33682,0.331,0.33296,5869.4997,1953.207681019
1659337200,2022-08-01 07:00:00,MV/USDT,0.34109,0.34205,0.3359,0.33619,7514.7798,2543.891766197
1659333600,2022-08-01 06:00:00,MV/USDT,0.34081,0.3411,0.34067,0.34109,2124.5542,724.444482475
1659330000,2022-08-01 05:00:00,MV/USDT,0.34101,0.3415,0.3405,0.34081,12766.6934,4351.331684128
1659326400,2022-08-01 04:00:00,MV/USDT,0.33954,0.3415,0.33954,0.34101,5164.8807,1758.226033674
1659322800,2022-08-01 03:00:00,MV/USDT,0.33147,0.33956,0.33147,0.33954,16227.3395,5466.969995608
1659319200,2022-08-01 02:00:00,MV/USDT,0.32651,0.33147,0.32651,0.33147,337676.9686,111758.549835894
1659315600,2022-08-01 01:00:00,MV/USDT,0.32,0.32652,0.32,0.32651,9698.7477,3157.347407898
1659312000,2022-08-01 00:00:00,MV/USDT,0.31789,0.32,0.31738,0.32,9987.8988,3182.062098365
1659308400,2022-07-31 23:00:00,MV/USDT,0.31576,0.31856,0.31475,0.31856,13246.4676,4208.847901418
1659304800,2022-07-31 22:00:00,MV/USDT,0.31289,0.31598,0.31288,0.31576,23473.2047,7384.763745967
1659301200,2022-07-31 21:00:00,MV/USDT,0.308,0.31486,0.30731,0.31435,11830.9147,3667.8248819
1659297600,2022-07-31 20:00:00,MV/USDT,0.30713,0.30883,0.3067,0.308,9276.266,2856.450110921
1659294000,2022-07-31 19:00:00,MV/USDT,0.30715,0.30724,0.30535,0.30672,21126.8289,6466.39085726
1659290400,2022-07-31 18:00:00,MV/USDT,0.30517,0.30747,0.30515,0.30633,9276.2682,2844.557395282
1659286800,2022-07-31 17:00:00,MV/USDT,0.3062,0.30622,0.30412,0.30515,15969.2257,4873.552914602
1659283200,2022-07-31 16:00:00,MV/USDT,0.30857,0.30858,0.29911,0.30628,30376.4379,9188.351314007
1659279600,2022-07-31 15:00:00,MV/USDT,0.32237,0.32238,0.30857,0.30857,169195.3722,53412.702873306
1659276000,2022-07-31 14:00:00,MV/USDT,0.3354,0.33623,0.32237,0.32238,48548.0848,15998.468527123
1659272400,2022-07-31 13:00:00,MV/USDT,0.35086,0.35086,0.33335,0.33534,28509.8153,9782.45116202
1659268800,2022-07-31 12:00:00,MV/USDT,0.3622,0.3622,0.34979,0.35162,21434.0708,7649.064748541
1659265200,2022-07-31 11:00:00,MV/USDT,0.36392,0.36393,0.36271,0.36271,2547.0091,925.736978214
1659261600,2022-07-31 10:00:00,MV/USDT,0.36391,0.36394,0.362,0.36393,1186.7942,431.478708647
1659258000,2022-07-31 09:00:00,MV/USDT,0.36461,0.36476,0.36308,0.36393,769.1769,279.825231769
1659254400,2022-07-31 08:00:00,MV/USDT,0.36527,0.36541,0.36324,0.36337,4908.4381,1791.244712523
1659250800,2022-07-31 07:00:00,MV/USDT,0.36852,0.36905,0.36303,0.36575,1882.2696,688.007241389
1659247200,2022-07-31 06:00:00,MV/USDT,0.36888,0.36915,0.36634,0.36852,845.5978,311.443716651
1659243600,2022-07-31 05:00:00,MV/USDT,0.36953,0.36993,0.36796,0.36796,742.1417,273.912669452
1659240000,2022-07-31 04:00:00,MV/USDT,0.36941,0.36994,0.36846,0.36846,533.3853,196.858297745
1659236400,2022-07-31 03:00:00,MV/USDT,0.36935,0.36989,0.3681,0.36928,415107.9542,153174.629294301
1659232800,2022-07-31 02:00:00,MV/USDT,0.37057,0.37057,0.36714,0.36811,853.0294,314.994178505
1659229200,2022-07-31 01:00:00,MV/USDT,0.37664,0.37664,0.37056,0.37057,3777.8967,1411.777335166
1659225600,2022-07-31 00:00:00,MV/USDT,0.37906,0.38019,0.37652,0.37664,2451.447,926.711564761
1659222000,2022-07-30 23:00:00,MV/USDT,0.3782,0.37998,0.3782,0.37855,703.8826,267.026374085
1659218400,2022-07-30 22:00:00,MV/USDT,0.38135,0.38135,0.37914,0.37998,2266.3844,861.985426159
1659214800,2022-07-30 21:00:00,MV/USDT,0.38166,0.38279,0.37873,0.38135,20763.302,7920.253046527
1659211200,2022-07-30 20:00:00,MV/USDT,0.38253,0.38279,0.38166,0.38251,886.197,338.596581492
1659207600,2022-07-30 19:00:00,MV/USDT,0.38689,0.38689,0.38259,0.3828,2333.8835,900.582010674
1659204000,2022-07-30 18:00:00,MV/USDT,0.38679,0.38845,0.38672,0.38672,1456.4173,563.52643216
1659200400,2022-07-30 17:00:00,MV/USDT,0.38925,0.39145,0.38679,0.38845,15168.0838,5881.178590991
1659196800,2022-07-30 16:00:00,MV/USDT,0.40058,0.40058,0.38864,0.38864,28573.668,11358.504403734
1659193200,2022-07-30 15:00:00,MV/USDT,0.40057,0.40058,0.40057,0.40058,376.553,150.837629338
1659189600,2022-07-30 14:00:00,MV/USDT,0.40057,0.40061,0.40057,0.40057,839.432,336.256196208
1659186000,2022-07-30 13:00:00,MV/USDT,0.40057,0.40074,0.40057,0.40074,449.4223,180.041561727
1659182400,2022-07-30 12:00:00,MV/USDT,0.40057,0.40058,0.39886,0.40057,683.4308,273.610397491
1659178800,2022-07-30 11:00:00,MV/USDT,0.40065,0.40101,0.39897,0.40079,667.1975,267.114409197
