https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MTV,Volume USDT
1661806800,2022-08-29 21:00:00,MTV/USDT,0.0011017,0.0011061,0.0010937,0.0011008,1221915.45226727,1343.846557979717347
1661803200,2022-08-29 20:00:00,MTV/USDT,0.0010994,0.0011057,0.0010994,0.001102,960817.43121814,1057.450456723628466
1661799600,2022-08-29 19:00:00,MTV/USDT,0.0010995,0.001107,0.0010995,0.0010995,618811.21413807,681.602238411964163
1661796000,2022-08-29 18:00:00,MTV/USDT,0.0010897,0.00111,0.0010896,0.0010996,1017042.76033425,1116.945702077777012
1661792400,2022-08-29 17:00:00,MTV/USDT,0.0011,0.0011007,0.0010897,0.0010897,7318893.61443976,8006.999213650510114
1661788800,2022-08-29 16:00:00,MTV/USDT,0.0011047,0.0011051,0.0011001,0.0011001,833957.3369,919.40838226155
1661785200,2022-08-29 15:00:00,MTV/USDT,0.0011161,0.0011175,0.001105,0.001105,1887328.11339332,2100.2359866773451
1661781600,2022-08-29 14:00:00,MTV/USDT,0.0011036,0.0011175,0.0010948,0.0011149,2553655.95502047,2826.314166237001841
1661778000,2022-08-29 13:00:00,MTV/USDT,0.0011026,0.00111,0.0010968,0.0011024,1847798.68263463,2039.583558887830215
1661774400,2022-08-29 12:00:00,MTV/USDT,0.0010958,0.0011025,0.0010943,0.0011025,3842449.32619682,4212.273647822575816
1661770800,2022-08-29 11:00:00,MTV/USDT,0.0010973,0.0011025,0.0010958,0.0011007,2127684.43593802,2334.893460719873454
1661767200,2022-08-29 10:00:00,MTV/USDT,0.0011019,0.001105,0.0010959,0.0010973,674470.87737181,741.071634370418181
1661763600,2022-08-29 09:00:00,MTV/USDT,0.0011012,0.0011014,0.0010977,0.0011014,824594.87804774,908.182964219406062
1661760000,2022-08-29 08:00:00,MTV/USDT,0.0011009,0.0011013,0.0010959,0.0011013,1032748.44901827,1134.417531918307097
1661756400,2022-08-29 07:00:00,MTV/USDT,0.0010953,0.0011011,0.0010953,0.0011,331951.0908,364.68606344362
1661752800,2022-08-29 06:00:00,MTV/USDT,0.0010999,0.0011082,0.0010945,0.0011004,2322990.74594314,2559.336094763284667
1661749200,2022-08-29 05:00:00,MTV/USDT,0.0010955,0.0011022,0.0010955,0.0010999,1002293.5024,1103.27643152928
1661745600,2022-08-29 04:00:00,MTV/USDT,0.0010998,0.0010999,0.001095,0.0010999,249864.17978685,274.03426859741791
1661742000,2022-08-29 03:00:00,MTV/USDT,0.0010997,0.001102,0.001095,0.001095,2054892.82058097,2257.801575381920331
1661738400,2022-08-29 02:00:00,MTV/USDT,0.0010953,0.0010997,0.0010953,0.0010997,1011848.56977017,1109.220782016855949
1661734800,2022-08-29 01:00:00,MTV/USDT,0.0011012,0.0011012,0.0010953,0.0010995,185399.36784614,203.379043946107088
1661731200,2022-08-29 00:00:00,MTV/USDT,0.0011016,0.001105,0.0010962,0.0010962,567361.24805565,623.67558183172325
1661727600,2022-08-28 23:00:00,MTV/USDT,0.0011153,0.0011175,0.0011016,0.0011016,1491651.21374407,1658.632596292738225
1661724000,2022-08-28 22:00:00,MTV/USDT,0.0011104,0.0011156,0.0011101,0.0011156,173097.37346823,192.36733300200176
1661720400,2022-08-28 21:00:00,MTV/USDT,0.0011164,0.0011164,0.0011109,0.0011109,411455.65111873,457.650648616600172
1661716800,2022-08-28 20:00:00,MTV/USDT,0.0011125,0.0011166,0.0011109,0.0011164,273417.12097617,304.272749726876188
1661713200,2022-08-28 19:00:00,MTV/USDT,0.0011113,0.0011175,0.0011109,0.0011134,1221162.85709108,1363.58320760461491
1661709600,2022-08-28 18:00:00,MTV/USDT,0.0011106,0.0011137,0.0011022,0.0011108,1042324.4986,1152.71347797580761
1661706000,2022-08-28 17:00:00,MTV/USDT,0.0011113,0.00112,0.0011075,0.001113,243650.33883662,271.2249516820044
1661702400,2022-08-28 16:00:00,MTV/USDT,0.0011066,0.0011297,0.0011061,0.0011176,3007823.4646987,3354.535471376806058
1661698800,2022-08-28 15:00:00,MTV/USDT,0.0011063,0.0011117,0.0011054,0.0011116,292117.97970375,323.945551442891655
1661695200,2022-08-28 14:00:00,MTV/USDT,0.0011053,0.0011109,0.0011053,0.0011102,1308410.69653486,1449.825912113671723
1661691600,2022-08-28 13:00:00,MTV/USDT,0.0010953,0.0011071,0.0010953,0.0011053,534367.95855961,589.784637949402955
1661688000,2022-08-28 12:00:00,MTV/USDT,0.0010976,0.001103,0.0010953,0.0010953,813818.01858691,893.196638905858923
1661684400,2022-08-28 11:00:00,MTV/USDT,0.0010958,0.0011055,0.0010953,0.0011055,362215.57521739,398.347676868274645
1661680800,2022-08-28 10:00:00,MTV/USDT,0.0010953,0.0011055,0.0010953,0.0010959,961176.04705257,1057.411615516720878
1661677200,2022-08-28 09:00:00,MTV/USDT,0.0011026,0.001124,0.001095,0.0011014,3996640.9470698,4428.44315932166048
1661673600,2022-08-28 08:00:00,MTV/USDT,0.0011127,0.0011157,0.0011026,0.0011059,1847392.23941063,2055.114936024987776
1661670000,2022-08-28 07:00:00,MTV/USDT,0.0010987,0.0011135,0.0010958,0.0011128,1705849.28309359,1884.697386055978378
1661666400,2022-08-28 06:00:00,MTV/USDT,0.0010951,0.0010991,0.0010951,0.0010953,147626.77854153,162.110244647270523
1661662800,2022-08-28 05:00:00,MTV/USDT,0.0010893,0.0010979,0.0010893,0.0010951,564295.40103588,616.886896637734047
1661659200,2022-08-28 04:00:00,MTV/USDT,0.0010812,0.00109,0.0010812,0.0010894,1594881.03315664,1733.411425067963863
1661655600,2022-08-28 03:00:00,MTV/USDT,0.0010775,0.0010825,0.0010743,0.0010813,1025931.57463392,1107.916179735846313
1661652000,2022-08-28 02:00:00,MTV/USDT,0.0010871,0.0010871,0.0010758,0.0010822,492942.93426878,533.414026023957333
1661648400,2022-08-28 01:00:00,MTV/USDT,0.0010997,0.0010997,0.0010565,0.0010871,19153742.92071053,20613.57396899275359
1661644800,2022-08-28 00:00:00,MTV/USDT,0.0011216,0.0011219,0.0010913,0.0010997,22217051.6998,24456.56678647669
1661641200,2022-08-27 23:00:00,MTV/USDT,0.0011227,0.0011228,0.0011145,0.0011212,889900.14739354,997.678511212616712
1661637600,2022-08-27 22:00:00,MTV/USDT,0.0011266,0.0011316,0.0011121,0.0011252,1390344.04518558,1559.580615555124428
1661634000,2022-08-27 21:00:00,MTV/USDT,0.0011293,0.0011353,0.0011264,0.0011264,756299.39499114,854.79813281235263
1661630400,2022-08-27 20:00:00,MTV/USDT,0.0011179,0.0011359,0.0011179,0.0011291,732533.1627,830.197797245350904
1661626800,2022-08-27 19:00:00,MTV/USDT,0.0011341,0.0011341,0.001113,0.0011181,1398938.96267846,1564.925841535657028
1661623200,2022-08-27 18:00:00,MTV/USDT,0.001114,0.0011358,0.0011128,0.0011292,3426509.42882894,3851.458710746986185
1661619600,2022-08-27 17:00:00,MTV/USDT,0.001135,0.0011359,0.0011031,0.0011129,5032218.69021707,5619.215860480899013
1661616000,2022-08-27 16:00:00,MTV/USDT,0.0011314,0.0011359,0.00113,0.001135,1069220.09893833,1210.204254156773973
1661612400,2022-08-27 15:00:00,MTV/USDT,0.0011356,0.0011359,0.0011228,0.0011313,1215737.3106825,1375.931057738274801
1661608800,2022-08-27 14:00:00,MTV/USDT,0.0011206,0.0011522,0.0011149,0.0011357,3695536.19041725,4202.403799138703899
1661605200,2022-08-27 13:00:00,MTV/USDT,0.0011216,0.0011284,0.001115,0.0011206,1730759.47593584,1937.867335878537578
1661601600,2022-08-27 12:00:00,MTV/USDT,0.0011119,0.001124,0.0011031,0.001124,2146921.00739988,2390.021206004603367
1661598000,2022-08-27 11:00:00,MTV/USDT,0.0011164,0.0011229,0.0011085,0.0011119,1136818.25965759,1266.264966972018351
1661594400,2022-08-27 10:00:00,MTV/USDT,0.0011263,0.0011263,0.0011,0.0011164,6176558.17513984,6856.587087375858332
1661590800,2022-08-27 09:00:00,MTV/USDT,0.0011281,0.00113,0.001114,0.0011209,1830282.94844482,2055.522806934784424
1661587200,2022-08-27 08:00:00,MTV/USDT,0.0011284,0.00113,0.0011224,0.0011281,774976.93115239,874.309619067917052
1661583600,2022-08-27 07:00:00,MTV/USDT,0.0011319,0.0011319,0.0011284,0.0011284,1010205.49624903,1141.5432320427639
1661580000,2022-08-27 06:00:00,MTV/USDT,0.0011339,0.00114,0.0011266,0.0011313,1048980.4603949,1185.438285739312046
1661576400,2022-08-27 05:00:00,MTV/USDT,0.0011569,0.0011649,0.0011284,0.0011339,4277592.84248127,4906.108400118233207
1661572800,2022-08-27 04:00:00,MTV/USDT,0.0011613,0.001165,0.0011576,0.0011576,4382628.85466364,5101.265206252294406
1661569200,2022-08-27 03:00:00,MTV/USDT,0.0011492,0.0011614,0.0011492,0.0011614,2048949.21020535,2358.888143561751136
1661565600,2022-08-27 02:00:00,MTV/USDT,0.001153,0.0011534,0.0011492,0.0011492,254896.0856,293.1634458463
1661562000,2022-08-27 01:00:00,MTV/USDT,0.0011547,0.0011648,0.0011491,0.001153,1673636.44071419,1939.345170012385858
1661558400,2022-08-27 00:00:00,MTV/USDT,0.0011324,0.0011547,0.0011323,0.0011483,774637.5053,889.65153462653
1661554800,2022-08-26 23:00:00,MTV/USDT,0.00115,0.0011567,0.0011311,0.0011374,1200416.8154913,1371.450443018969803
1661551200,2022-08-26 22:00:00,MTV/USDT,0.0011576,0.0011583,0.00115,0.00115,826275.7267,950.36197697234
1661547600,2022-08-26 21:00:00,MTV/USDT,0.0011516,0.0011594,0.0011501,0.0011524,458083.6922546,529.488819426588409
1661544000,2022-08-26 20:00:00,MTV/USDT,0.0011464,0.0011573,0.0011438,0.0011517,1087651.10963375,1251.553444668797323
1661540400,2022-08-26 19:00:00,MTV/USDT,0.0011402,0.0011512,0.0011401,0.0011509,1183937.72247956,1357.160672341659513
1661536800,2022-08-26 18:00:00,MTV/USDT,0.00115,0.0011512,0.0011226,0.0011401,8211166.67514737,9306.024239167010228
1661533200,2022-08-26 17:00:00,MTV/USDT,0.0011527,0.0011633,0.00115,0.0011501,2812325.03750913,3241.787948238667309
1661529600,2022-08-26 16:00:00,MTV/USDT,0.0011568,0.0011649,0.0011502,0.0011573,1806144.36802377,2094.900091567779673
1661526000,2022-08-26 15:00:00,MTV/USDT,0.0011895,0.0011895,0.0011501,0.0011564,8854941.60104778,10328.014897755167434
1661522400,2022-08-26 14:00:00,MTV/USDT,0.0012008,0.001206,0.0011823,0.0011895,977417.23503304,1165.468794011223678
1661518800,2022-08-26 13:00:00,MTV/USDT,0.001204,0.0012108,0.0011988,0.0012061,1290482.59809926,1555.689775118387259
1661515200,2022-08-26 12:00:00,MTV/USDT,0.0012038,0.0012111,0.0012026,0.0012041,431252.43642019,520.108020132748485
1661511600,2022-08-26 11:00:00,MTV/USDT,0.001199,0.001212,0.0011989,0.0012038,1632344.88590718,1966.832143496672799
1661508000,2022-08-26 10:00:00,MTV/USDT,0.0012014,0.001208,0.0011905,0.0011989,1228817.61901802,1476.563832960371471
1661504400,2022-08-26 09:00:00,MTV/USDT,0.0011965,0.001207,0.0011965,0.0012026,733915.8276397,882.614105783504166
1661500800,2022-08-26 08:00:00,MTV/USDT,0.0011887,0.0011965,0.0011823,0.0011965,883908.56753129,1051.729968000191743
1661497200,2022-08-26 07:00:00,MTV/USDT,0.0011836,0.0011943,0.0011812,0.0011887,518915.51099597,616.599958633421185
1661493600,2022-08-26 06:00:00,MTV/USDT,0.0011708,0.0011869,0.0011697,0.0011832,1227695.32348081,1448.512713943652313
1661490000,2022-08-26 05:00:00,MTV/USDT,0.0011848,0.0011868,0.0011698,0.0011736,4043580.47555789,4747.659773194596008
1661486400,2022-08-26 04:00:00,MTV/USDT,0.0011905,0.0011955,0.001185,0.001185,239549.59418141,284.794378808799763
1661482800,2022-08-26 03:00:00,MTV/USDT,0.0011899,0.0011914,0.00118,0.0011849,1032737.82860862,1223.334532126385645
1661479200,2022-08-26 02:00:00,MTV/USDT,0.001194,0.0011966,0.001184,0.0011927,708819.33068841,844.487389457057127
1661475600,2022-08-26 01:00:00,MTV/USDT,0.0011902,0.0011978,0.0011813,0.0011963,986664.6171864,1172.767849507992745
1661472000,2022-08-26 00:00:00,MTV/USDT,0.0011891,0.0011954,0.0011822,0.0011916,397309.7388803,472.94275125664017
1661468400,2022-08-25 23:00:00,MTV/USDT,0.0011982,0.0012035,0.00118,0.0011883,1472420.71490451,1744.017688746486346
1661464800,2022-08-25 22:00:00,MTV/USDT,0.0011966,0.001207,0.001186,0.0012026,1618126.30516714,1937.494835090175075
1661461200,2022-08-25 21:00:00,MTV/USDT,0.0012094,0.0012133,0.0011965,0.0012024,1627724.42868054,1959.264209295765488
1661457600,2022-08-25 20:00:00,MTV/USDT,0.0012102,0.0012132,0.0012023,0.0012095,915804.24498243,1104.383404845362921
1661454000,2022-08-25 19:00:00,MTV/USDT,0.0012148,0.00122,0.0011907,0.0012144,4271835.49750423,5136.132225185203272
1661450400,2022-08-25 18:00:00,MTV/USDT,0.0012026,0.0012154,0.0012001,0.0012154,1431012.11884816,1726.915077165039714
1661446800,2022-08-25 17:00:00,MTV/USDT,0.0012144,0.0012148,0.0012025,0.0012026,141598.58573671,170.765336525637074
1661443200,2022-08-25 16:00:00,MTV/USDT,0.0012234,0.0012264,0.0012,0.0012089,5397186.527587,6522.882840872230994
1661439600,2022-08-25 15:00:00,MTV/USDT,0.001222,0.0012335,0.00122,0.00122,3113255.6036779,3820.34095758982965
1661436000,2022-08-25 14:00:00,MTV/USDT,0.0012309,0.0012309,0.0012211,0.0012298,409620.23418459,501.213932324440356
1661432400,2022-08-25 13:00:00,MTV/USDT,0.0012292,0.001232,0.00122,0.0012305,3293132.61035436,4030.811011834392558
1661428800,2022-08-25 12:00:00,MTV/USDT,0.0012363,0.0012476,0.0012292,0.0012292,1171385.50326481,1447.853451482068071
1661425200,2022-08-25 11:00:00,MTV/USDT,0.0012453,0.0012453,0.0012301,0.0012373,422365.34593648,521.821084762018544
1661421600,2022-08-25 10:00:00,MTV/USDT,0.0012423,0.0012537,0.0012388,0.0012388,507944.72159598,632.349399056292868
1661418000,2022-08-25 09:00:00,MTV/USDT,0.0012497,0.0012534,0.0012426,0.0012426,650709.73476229,812.764297322971509
1661414400,2022-08-25 08:00:00,MTV/USDT,0.0012523,0.0012523,0.0012458,0.0012502,112751.04078399,140.648703537835899
1661410800,2022-08-25 07:00:00,MTV/USDT,0.0012474,0.0012523,0.0012458,0.0012523,152943.19166253,191.050191741706175
1661407200,2022-08-25 06:00:00,MTV/USDT,0.0012411,0.0012475,0.0012411,0.0012432,157440.7735236,195.855801886922387
1661403600,2022-08-25 05:00:00,MTV/USDT,0.001238,0.0012474,0.0012379,0.0012474,421203.161,524.06082915889
1661400000,2022-08-25 04:00:00,MTV/USDT,0.001246,0.0012486,0.001238,0.001238,305494.9621,379.32336798774
1661396400,2022-08-25 03:00:00,MTV/USDT,0.0012374,0.0012543,0.0012374,0.0012489,1033740.74145548,1286.543719080904714
1661392800,2022-08-25 02:00:00,MTV/USDT,0.0012428,0.0012476,0.0012301,0.0012302,524546.79708028,647.753771735487328
1661389200,2022-08-25 01:00:00,MTV/USDT,0.0012315,0.0012567,0.0012266,0.0012428,1330405.40448648,1657.791987296125844
1661385600,2022-08-25 00:00:00,MTV/USDT,0.0012247,0.0012362,0.0012221,0.0012315,856548.18648111,1052.291757980209669
1661382000,2022-08-24 23:00:00,MTV/USDT,0.0012268,0.0012313,0.001224,0.0012246,30047.24182955,36.885175193934915
1661378400,2022-08-24 22:00:00,MTV/USDT,0.0012465,0.0012485,0.0012228,0.0012241,2629603.262786,3237.958866638782809
1661374800,2022-08-24 21:00:00,MTV/USDT,0.0012589,0.0012589,0.0012403,0.0012423,2641403.502,3291.69840423155
1661371200,2022-08-24 20:00:00,MTV/USDT,0.0012524,0.001264,0.0012501,0.0012589,1019236.98013838,1282.798000009214581
1661367600,2022-08-24 19:00:00,MTV/USDT,0.0012499,0.001262,0.0012486,0.0012524,634682.15688051,797.32508727728867
1661364000,2022-08-24 18:00:00,MTV/USDT,0.0012556,0.0012585,0.0012487,0.00125,428198.49121309,537.038403740888794
1661360400,2022-08-24 17:00:00,MTV/USDT,0.0012466,0.0012556,0.0012401,0.0012487,1661228.75176447,2067.772204265503852
1661356800,2022-08-24 16:00:00,MTV/USDT,0.0012532,0.0012571,0.0012401,0.0012401,2680166.8475,3341.63927884256118
1661353200,2022-08-24 15:00:00,MTV/USDT,0.001236,0.0012532,0.0012326,0.0012532,1335665.12543565,1660.933890496934585
1661349600,2022-08-24 14:00:00,MTV/USDT,0.001225,0.0012396,0.0012248,0.0012396,385247.32748055,476.15907574258978
1661346000,2022-08-24 13:00:00,MTV/USDT,0.0012374,0.0012374,0.0012228,0.0012311,1819235.11014401,2231.994957487179147
1661342400,2022-08-24 12:00:00,MTV/USDT,0.00123,0.0012374,0.0012292,0.0012292,111486.814,137.21598732797
1661338800,2022-08-24 11:00:00,MTV/USDT,0.0012303,0.0012317,0.0012301,0.0012312,6088.2529,7.49416903863
1661335200,2022-08-24 10:00:00,MTV/USDT,0.0012304,0.0012396,0.001224,0.0012301,1611570.71670799,1984.871835837492068
1661331600,2022-08-24 09:00:00,MTV/USDT,0.0012261,0.0012308,0.0012234,0.0012255,769616.95231156,945.342124063442931
1661328000,2022-08-24 08:00:00,MTV/USDT,0.0012299,0.0012308,0.0012259,0.0012308,374616.85293697,461.043016001172676
1661324400,2022-08-24 07:00:00,MTV/USDT,0.001228,0.0012306,0.0012227,0.0012305,8174671.37199356,10058.758330451707878
1661320800,2022-08-24 06:00:00,MTV/USDT,0.0012248,0.0012307,0.0012212,0.0012233,408647.98419832,500.211404003472424
1661317200,2022-08-24 05:00:00,MTV/USDT,0.0012248,0.0012307,0.0012207,0.0012254,617164.73850834,758.625810181800897
1661313600,2022-08-24 04:00:00,MTV/USDT,0.0012187,0.0012293,0.0012151,0.0012266,849130.9915,1038.62036129214
1661310000,2022-08-24 03:00:00,MTV/USDT,0.0012304,0.0012356,0.0012175,0.001226,2017381.8512,2477.88958513418
1661306400,2022-08-24 02:00:00,MTV/USDT,0.0012356,0.0012356,0.0012301,0.0012356,142838.8946,176.18631447852
1661302800,2022-08-24 01:00:00,MTV/USDT,0.00123,0.0012352,0.00123,0.0012306,87352.11758431,107.82115495057285
1661299200,2022-08-24 00:00:00,MTV/USDT,0.0012306,0.0012466,0.001228,0.0012352,1947687.3519,2399.33863451841
1661295600,2022-08-23 23:00:00,MTV/USDT,0.0012378,0.001244,0.0012303,0.001236,1226851.26630571,1515.7702037510686
1661292000,2022-08-23 22:00:00,MTV/USDT,0.001241,0.0012473,0.0012399,0.0012399,583451.42236461,726.153992887590652
1661288400,2022-08-23 21:00:00,MTV/USDT,0.0012381,0.0012428,0.0012358,0.001241,507207.8636,628.0106234424
1661284800,2022-08-23 20:00:00,MTV/USDT,0.0012373,0.0012442,0.0012318,0.0012383,799673.10260514,990.079349526474882
1661281200,2022-08-23 19:00:00,MTV/USDT,0.001229,0.00124,0.0012281,0.0012371,2105181.49853259,2590.34229336178433
1661277600,2022-08-23 18:00:00,MTV/USDT,0.0012257,0.0012429,0.0012202,0.0012282,2392513.22622254,2947.116108053268422
1661274000,2022-08-23 17:00:00,MTV/USDT,0.0012306,0.0012369,0.0012202,0.0012259,1352346.45060693,1656.0285369740942
1661270400,2022-08-23 16:00:00,MTV/USDT,0.0012482,0.0012482,0.0012145,0.0012306,2865691.18458033,3515.657012183664098
1661266800,2022-08-23 15:00:00,MTV/USDT,0.0012503,0.0012568,0.0012388,0.0012568,810712.20994284,1010.915191499513121
1661263200,2022-08-23 14:00:00,MTV/USDT,0.0012335,0.001272,0.001229,0.0012496,6479754.32360963,8105.483382109819443
1661259600,2022-08-23 13:00:00,MTV/USDT,0.0012302,0.0012403,0.001225,0.0012335,666737.38696617,820.13965042634893
1661256000,2022-08-23 12:00:00,MTV/USDT,0.0012379,0.0012386,0.001225,0.001225,740925.7105,912.07910891171
1661252400,2022-08-23 11:00:00,MTV/USDT,0.0012167,0.0012417,0.0012164,0.0012353,1452507.41051061,1785.989650224123436
1661248800,2022-08-23 10:00:00,MTV/USDT,0.0012141,0.00123,0.0012141,0.0012167,2321816.06428401,2840.414648486303899
1661245200,2022-08-23 09:00:00,MTV/USDT,0.0012292,0.00124,0.0012074,0.001215,15533726.79758683,19000.630517706540087
1661241600,2022-08-23 08:00:00,MTV/USDT,0.001201,0.0012286,0.0011963,0.0012228,5474513.98717319,6626.239839458976196
1661238000,2022-08-23 07:00:00,MTV/USDT,0.0012073,0.00121,0.00119,0.001201,4710675.64131898,5650.8390146531458
1661234400,2022-08-23 06:00:00,MTV/USDT,0.0012071,0.0012136,0.0012002,0.0012073,3214182.63418846,3887.118645195735056
1661230800,2022-08-23 05:00:00,MTV/USDT,0.0012263,0.0012354,0.0012071,0.0012071,1832734.35805262,2243.413466810804696
1661227200,2022-08-23 04:00:00,MTV/USDT,0.0012357,0.0012434,0.0012166,0.0012254,2672572.7964,3265.35828476454
1661223600,2022-08-23 03:00:00,MTV/USDT,0.0012465,0.0012467,0.0012353,0.0012438,954044.3069,1188.42185821863
1661220000,2022-08-23 02:00:00,MTV/USDT,0.001221,0.00125,0.0012155,0.0012401,2348056.5143,2900.32299899648
1661216400,2022-08-23 01:00:00,MTV/USDT,0.001219,0.0012292,0.0012156,0.0012156,997772.7347,1220.55301101435
1661212800,2022-08-23 00:00:00,MTV/USDT,0.001212,0.0012237,0.0012075,0.0012188,1586143.86304335,1924.031318724843288
1661209200,2022-08-22 23:00:00,MTV/USDT,0.0012164,0.001217,0.0012025,0.0012079,1862258.61821486,2250.382042932062226
1661205600,2022-08-22 22:00:00,MTV/USDT,0.0012054,0.001222,0.001205,0.0012114,1955768.15263617,2378.301310544771238
1661202000,2022-08-22 21:00:00,MTV/USDT,0.0012049,0.0012131,0.0012048,0.0012048,10309.8726,12.43126448253
1661198400,2022-08-22 20:00:00,MTV/USDT,0.0012044,0.001217,0.0012025,0.0012053,846852.37136952,1024.777247820144612
1661194800,2022-08-22 19:00:00,MTV/USDT,0.0012025,0.0012103,0.0012,0.0012007,358479.93955023,432.482955891683369
1661191200,2022-08-22 18:00:00,MTV/USDT,0.0012103,0.001217,0.0012002,0.0012002,1073951.68197789,1296.48448751990213
1661187600,2022-08-22 17:00:00,MTV/USDT,0.0012087,0.0012156,0.0012086,0.0012151,369227.47622755,447.973530450081596
1661184000,2022-08-22 16:00:00,MTV/USDT,0.0012142,0.0012154,0.0012008,0.0012088,782032.83159542,945.802901346751664
1661180400,2022-08-22 15:00:00,MTV/USDT,0.0012007,0.0012141,0.0011988,0.0012141,469140.25565615,565.680381854867105
1661176800,2022-08-22 14:00:00,MTV/USDT,0.0012209,0.0012209,0.0011941,0.0012048,6785393.56333204,8214.422353938368588
1661173200,2022-08-22 13:00:00,MTV/USDT,0.0012338,0.0012348,0.0012147,0.0012244,2397069.643,2932.07743282736338
1661169600,2022-08-22 12:00:00,MTV/USDT,0.0012271,0.0012412,0.0012243,0.0012338,1491835.53315033,1844.439313550776714
1661166000,2022-08-22 11:00:00,MTV/USDT,0.0012353,0.0012353,0.0012254,0.0012261,357455.66543874,439.92647987666276
1661162400,2022-08-22 10:00:00,MTV/USDT,0.001237,0.0012505,0.0012201,0.0012345,5875224.09429974,7237.039858312048822
1661158800,2022-08-22 09:00:00,MTV/USDT,0.0012638,0.001264,0.0012332,0.0012423,2395264.76990138,2982.472505102193128
1661155200,2022-08-22 08:00:00,MTV/USDT,0.0012687,0.0012711,0.0012379,0.0012639,4604451.80852791,5770.625555707593668
1661151600,2022-08-22 07:00:00,MTV/USDT,0.0012859,0.0012861,0.0012615,0.0012615,5353790.09087685,6770.69338035179282
1661148000,2022-08-22 06:00:00,MTV/USDT,0.0012858,0.0012972,0.0012832,0.0012859,3140667.39350421,4053.443146518674185
1661144400,2022-08-22 05:00:00,MTV/USDT,0.0012783,0.0012924,0.0012731,0.0012924,941017.56745681,1210.099195264741244
1661140800,2022-08-22 04:00:00,MTV/USDT,0.0012704,0.0012783,0.0012677,0.0012746,645811.0077,822.66329156733
1661137200,2022-08-22 03:00:00,MTV/USDT,0.0012676,0.0012769,0.0012624,0.001271,744163.5891,944.1034680977
1661133600,2022-08-22 02:00:00,MTV/USDT,0.0012618,0.0012746,0.0012616,0.0012746,1063564.7881,1345.98468720599
1661130000,2022-08-22 01:00:00,MTV/USDT,0.0012688,0.0012688,0.0012616,0.0012671,1285976.64517164,1627.439302804026028
1661126400,2022-08-22 00:00:00,MTV/USDT,0.0012763,0.0012766,0.0012655,0.0012655,781780.88017514,992.687379797392115
1661122800,2022-08-21 23:00:00,MTV/USDT,0.0012749,0.00128,0.00127,0.00127,563090.605,718.93488564167
1661119200,2022-08-21 22:00:00,MTV/USDT,0.0012742,0.0012757,0.0012644,0.0012751,713928.41112756,906.067516336405612
1661115600,2022-08-21 21:00:00,MTV/USDT,0.0012857,0.0012983,0.0012617,0.0012675,5505588.75117287,7019.339563052948005
1661112000,2022-08-21 20:00:00,MTV/USDT,0.0012866,0.00129,0.00128,0.0012894,480809.53380638,616.863349455380674
1661108400,2022-08-21 19:00:00,MTV/USDT,0.0012844,0.0012875,0.0012802,0.0012806,239100.07073401,307.111895086261356
1661104800,2022-08-21 18:00:00,MTV/USDT,0.0012844,0.00129,0.0012771,0.0012801,570028.0214,732.28612084918
1661101200,2022-08-21 17:00:00,MTV/USDT,0.0012835,0.0012923,0.0012762,0.0012771,2062267.99714883,2644.397473966824413
1661097600,2022-08-21 16:00:00,MTV/USDT,0.0012844,0.0012988,0.0012765,0.0012765,1352907.03409376,1738.8837310958312
1661094000,2022-08-21 15:00:00,MTV/USDT,0.0012837,0.001298,0.0012771,0.0012775,1725774.73667713,2223.995923006979181
1661090400,2022-08-21 14:00:00,MTV/USDT,0.001278,0.0012836,0.0012761,0.0012833,1044972.1621,1334.11538854879
1661086800,2022-08-21 13:00:00,MTV/USDT,0.0012773,0.0012836,0.0012762,0.0012836,499216.4952535,638.1960354125726
1661083200,2022-08-21 12:00:00,MTV/USDT,0.0012764,0.0012837,0.0012762,0.0012835,407607.8818667,521.605599592085813
1661079600,2022-08-21 11:00:00,MTV/USDT,0.0012863,0.00129,0.001276,0.0012837,1032328.57134686,1323.403163885405893
1661076000,2022-08-21 10:00:00,MTV/USDT,0.00127,0.0012953,0.0012696,0.0012832,2422479.98065537,3103.313169215095946
1661072400,2022-08-21 09:00:00,MTV/USDT,0.0012618,0.00127,0.0012585,0.00127,2273371.29924894,2884.695016605015713
1661068800,2022-08-21 08:00:00,MTV/USDT,0.001268,0.0012699,0.0012618,0.0012618,188094.59811913,238.682068885433187
1661065200,2022-08-21 07:00:00,MTV/USDT,0.0012587,0.0012747,0.0012583,0.0012689,1116095.1859509,1412.589015075408934
1661061600,2022-08-21 06:00:00,MTV/USDT,0.0012663,0.0012663,0.0012584,0.0012602,315872.2888,398.12771801605
1661058000,2022-08-21 05:00:00,MTV/USDT,0.0012719,0.0012732,0.0012569,0.001264,637297.00203217,805.425512623418844
1661054400,2022-08-21 04:00:00,MTV/USDT,0.0012533,0.0012722,0.0012527,0.0012655,375720.19261661,475.511296691531242
1661050800,2022-08-21 03:00:00,MTV/USDT,0.0012442,0.0012605,0.00124,0.0012573,1673690.42846534,2087.333874865071805
1661047200,2022-08-21 02:00:00,MTV/USDT,0.0012579,0.0012598,0.0012427,0.0012517,826490.4885,1031.37481005864
1661043600,2022-08-21 01:00:00,MTV/USDT,0.0012499,0.0012599,0.0012486,0.0012579,1209704.60787517,1521.092767864421445
