https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume RSR,Volume USDT
1644710400,2022-02-13 00:00:00,RSR/USDT,0.01804,0.01852,0.01739,0.01757,21992218.75233773,395640.9473730335334
1644624000,2022-02-12 00:00:00,RSR/USDT,0.01838,0.01859,0.01746,0.01803,37338900.23613931,673869.0008002970495
1644537600,2022-02-11 00:00:00,RSR/USDT,0.02012,0.02146,0.01798,0.01838,57735525.99494493,1151304.4746289890105
1644451200,2022-02-10 00:00:00,RSR/USDT,0.02105,0.02156,0.01934,0.0202,47543219.33002592,982420.6437899031441
1644364800,2022-02-09 00:00:00,RSR/USDT,0.02017,0.02122,0.01955,0.02104,19804831.9609402,403620.0437451656793
1644278400,2022-02-08 00:00:00,RSR/USDT,0.02142,0.02204,0.01971,0.02012,33047130.64885038,681636.9125177540942
1644192000,2022-02-07 00:00:00,RSR/USDT,0.02011,0.023,0.01957,0.02138,31326645.3643814,654607.7428243247792
1644105600,2022-02-06 00:00:00,RSR/USDT,0.01959,0.02174,0.01935,0.02008,28347447.40578406,564454.9567838216639
1644019200,2022-02-05 00:00:00,RSR/USDT,0.01954,0.02059,0.01913,0.01958,30969115.64111493,617641.7627973818009
1643932800,2022-02-04 00:00:00,RSR/USDT,0.01733,0.01953,0.01727,0.01951,18162101.23329522,331503.6441081407462
1643846400,2022-02-03 00:00:00,RSR/USDT,0.01728,0.0176,0.01674,0.01742,28652192.91412942,490916.3378495544495
1643760000,2022-02-02 00:00:00,RSR/USDT,0.01852,0.01949,0.017,0.01725,27793632.42042051,507200.7829223526666
1643673600,2022-02-01 00:00:00,RSR/USDT,0.01836,0.01893,0.01824,0.01849,17647246.57998687,327922.1362194513613
1643587200,2022-01-31 00:00:00,RSR/USDT,0.01775,0.01852,0.017,0.01842,36002322.27379061,645062.7533751417062
1643500800,2022-01-30 00:00:00,RSR/USDT,0.01877,0.01942,0.01763,0.01774,17732323.24675486,328974.7471025815911
1643414400,2022-01-29 00:00:00,RSR/USDT,0.01872,0.01917,0.01848,0.01877,11339092.17052633,212502.91239105971
1643328000,2022-01-28 00:00:00,RSR/USDT,0.01796,0.02005,0.01759,0.01876,24342837.31451737,442449.7260374755033
1643241600,2022-01-27 00:00:00,RSR/USDT,0.01738,0.01861,0.0168,0.01804,42795717.37607251,755608.0300545433025
1643155200,2022-01-26 00:00:00,RSR/USDT,0.0176,0.01925,0.01715,0.01739,47463578.47085977,856920.0723251426054
1643068800,2022-01-25 00:00:00,RSR/USDT,0.01751,0.0182,0.01707,0.01756,45549511.42074221,800658.3543340956972
1642982400,2022-01-24 00:00:00,RSR/USDT,0.01878,0.01901,0.0164,0.0176,61330930.25025406,1069792.4834257362926
1642896000,2022-01-23 00:00:00,RSR/USDT,0.01825,0.01911,0.0178,0.01884,31420058.87826529,580850.3302737907071
1642809600,2022-01-22 00:00:00,RSR/USDT,0.0202,0.02063,0.01677,0.01826,73247482.23936671,1340811.56829883711
1642723200,2022-01-21 00:00:00,RSR/USDT,0.02281,0.02303,0.01916,0.02029,40919170.79420215,862095.8308525906589
1642636800,2022-01-20 00:00:00,RSR/USDT,0.02367,0.02511,0.02268,0.02285,28708739.04472016,685622.660387474557
1642550400,2022-01-19 00:00:00,RSR/USDT,0.02509,0.02513,0.02363,0.02364,10917492.8459263,265161.8398666116551
1642464000,2022-01-18 00:00:00,RSR/USDT,0.0251,0.02538,0.02418,0.02503,15304391.6097038,379235.3171211968539
1642377600,2022-01-17 00:00:00,RSR/USDT,0.02674,0.02683,0.0248,0.02512,24365333.34748425,629384.5181071575943
1642291200,2022-01-16 00:00:00,RSR/USDT,0.02678,0.0294,0.02597,0.02669,29706588.73651288,794817.9068834061392
1642204800,2022-01-15 00:00:00,RSR/USDT,0.0266,0.0271,0.02569,0.02682,12208069.52578237,322640.3219920181821
1642118400,2022-01-14 00:00:00,RSR/USDT,0.02618,0.02685,0.02535,0.02667,12469840.81323371,327276.2960427967862
1642032000,2022-01-13 00:00:00,RSR/USDT,0.02727,0.02851,0.02607,0.02607,21739576.57180553,596842.2473216042975
1641945600,2022-01-12 00:00:00,RSR/USDT,0.02514,0.02735,0.02514,0.02724,31881857.55910532,850628.1951420894387
1641859200,2022-01-11 00:00:00,RSR/USDT,0.02392,0.02519,0.02367,0.02502,22340385.68361485,548990.23981186363
1641772800,2022-01-10 00:00:00,RSR/USDT,0.02543,0.02576,0.02311,0.02392,34339559.49692954,835001.5450305793162
1641686400,2022-01-09 00:00:00,RSR/USDT,0.0245,0.02627,0.02432,0.02541,23853294.41418661,600898.2612706649418
1641600000,2022-01-08 00:00:00,RSR/USDT,0.02551,0.02609,0.02371,0.02451,35294531.14471473,878021.7623063561606
1641513600,2022-01-07 00:00:00,RSR/USDT,0.02769,0.02769,0.02509,0.02549,64119885.32119436,1663539.3860563453339
1641427200,2022-01-06 00:00:00,RSR/USDT,0.02842,0.02867,0.02691,0.0276,46103450.54646237,1279129.7076282657919
1641340800,2022-01-05 00:00:00,RSR/USDT,0.0311,0.03294,0.0273,0.02839,60688955.5058061,1863243.1884670938607
1641254400,2022-01-04 00:00:00,RSR/USDT,0.03018,0.03287,0.02951,0.03117,50586513.21226017,1581664.5823565445909
1641168000,2022-01-03 00:00:00,RSR/USDT,0.03084,0.0316,0.02953,0.03019,26539006.97640364,812813.8360088675909
1641081600,2022-01-02 00:00:00,RSR/USDT,0.03005,0.03192,0.02964,0.03094,28239951.25651677,868684.3145492305365
1640995200,2022-01-01 00:00:00,RSR/USDT,0.02896,0.0302,0.02883,0.03012,18874014.53845443,553779.8782978731559
1640908800,2021-12-31 00:00:00,RSR/USDT,0.02996,0.03103,0.0282,0.02889,36713485.59470097,1086444.6198752718875
1640822400,2021-12-30 00:00:00,RSR/USDT,0.02975,0.0312,0.02875,0.02994,27225212.82665601,817242.4106265476487
1640736000,2021-12-29 00:00:00,RSR/USDT,0.03001,0.03135,0.02896,0.02974,39996073.89463595,1206679.388146686105
1640649600,2021-12-28 00:00:00,RSR/USDT,0.03308,0.03308,0.02964,0.02999,54809535.88948142,1707598.7390182995715
