https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume POND,Volume USDT
1643846400,2022-02-03 00:00:00,POND/USDT,0.0421,0.0455,0.0415,0.0446,14804655.82797912,640122.240081150905
1643760000,2022-02-02 00:00:00,POND/USDT,0.0455,0.046,0.0413,0.042,12360336.5831656,536291.052970343973
1643673600,2022-02-01 00:00:00,POND/USDT,0.043,0.0489,0.0426,0.0455,20163946.17483466,902864.609526965379
1643587200,2022-01-31 00:00:00,POND/USDT,0.0419,0.044,0.04,0.0428,14705611.43193551,618973.103070824944
1643500800,2022-01-30 00:00:00,POND/USDT,0.0433,0.0442,0.0406,0.042,12267065.52553746,524879.075583471243
1643414400,2022-01-29 00:00:00,POND/USDT,0.0419,0.045,0.0418,0.0433,15749390.78409476,678388.546860253584
1643328000,2022-01-28 00:00:00,POND/USDT,0.0426,0.043,0.0396,0.0421,17926642.03859836,742436.307342054116
1643241600,2022-01-27 00:00:00,POND/USDT,0.0423,0.0431,0.0405,0.0425,15268405.24640179,637520.488606228723
1643155200,2022-01-26 00:00:00,POND/USDT,0.042,0.0474,0.0378,0.0425,24243036.57169976,1067630.405769667356
1643068800,2022-01-25 00:00:00,POND/USDT,0.0423,0.0447,0.0406,0.042,16466911.89948564,698184.635982095775
1642982400,2022-01-24 00:00:00,POND/USDT,0.0462,0.0462,0.0373,0.0423,24863810.02643291,1017716.642190105824
1642896000,2022-01-23 00:00:00,POND/USDT,0.0436,0.049,0.041,0.0464,22683800.87134846,1028589.626204629308
1642809600,2022-01-22 00:00:00,POND/USDT,0.0485,0.0511,0.0424,0.0434,24788635.91502702,1140855.09676495147
1642723200,2022-01-21 00:00:00,POND/USDT,0.0581,0.063,0.0472,0.0484,39470760.81701053,2143482.405654616541
1642636800,2022-01-20 00:00:00,POND/USDT,0.0654,0.0688,0.058,0.0582,20800750.06526687,1329031.910288685651
1642550400,2022-01-19 00:00:00,POND/USDT,0.0674,0.0728,0.063,0.0656,28480144.56819225,1949454.269895742627
1642464000,2022-01-18 00:00:00,POND/USDT,0.0631,0.074,0.0628,0.0676,41797353.78930694,2844089.364960596493
1642377600,2022-01-17 00:00:00,POND/USDT,0.0693,0.07,0.0608,0.063,24145429.79023239,1559652.279718916007
1642291200,2022-01-16 00:00:00,POND/USDT,0.0655,0.079,0.0643,0.0693,67508281.65887117,4780950.275051555399
1642204800,2022-01-15 00:00:00,POND/USDT,0.0527,0.0734,0.0523,0.0655,77807827.13974309,4998188.758484638259
1642118400,2022-01-14 00:00:00,POND/USDT,0.0545,0.0559,0.0505,0.0527,3095920.72104834,162510.710649432406
1642032000,2022-01-13 00:00:00,POND/USDT,0.0556,0.0576,0.0528,0.0542,3355652.61074648,185455.344896982627
1641945600,2022-01-12 00:00:00,POND/USDT,0.053,0.0572,0.0495,0.0555,7001401.76382808,380583.624342575319
1641859200,2022-01-11 00:00:00,POND/USDT,0.0494,0.0555,0.0491,0.053,5247794.35620065,274277.253959228404
1641772800,2022-01-10 00:00:00,POND/USDT,0.0524,0.0535,0.0465,0.0495,2621398.30200721,131323.049582593766
1641686400,2022-01-09 00:00:00,POND/USDT,0.0522,0.0546,0.0503,0.0524,2961224.91104116,155453.868575989277
1641600000,2022-01-08 00:00:00,POND/USDT,0.0539,0.0566,0.05,0.0523,4982727.6156619,263403.657415559645
1641513600,2022-01-07 00:00:00,POND/USDT,0.0603,0.0603,0.0535,0.054,4673880.81783895,260196.402362909815
1641427200,2022-01-06 00:00:00,POND/USDT,0.0626,0.0631,0.0588,0.0603,3277789.63243278,197666.582725843353
1641340800,2022-01-05 00:00:00,POND/USDT,0.0664,0.0688,0.0614,0.0627,7578476.86648025,499805.202038700862
1641254400,2022-01-04 00:00:00,POND/USDT,0.0669,0.0694,0.0655,0.0661,2916089.55439441,195375.231083781002
1641168000,2022-01-03 00:00:00,POND/USDT,0.0689,0.0717,0.0652,0.0669,3366380.00672846,231176.97231555923
1641081600,2022-01-02 00:00:00,POND/USDT,0.066,0.0754,0.0639,0.069,7080855.58605721,490147.024599187497
1640995200,2022-01-01 00:00:00,POND/USDT,0.0637,0.0661,0.0634,0.066,2426343.9655367,157515.202369529784
1640908800,2021-12-31 00:00:00,POND/USDT,0.0636,0.0669,0.0626,0.0634,3045276.68138964,197035.643299216524
1640822400,2021-12-30 00:00:00,POND/USDT,0.0656,0.0662,0.063,0.0638,2491500.37929491,160582.764498793106
1640736000,2021-12-29 00:00:00,POND/USDT,0.0687,0.0759,0.0604,0.0655,4823162.9182816,331389.04240348464
1640649600,2021-12-28 00:00:00,POND/USDT,0.0742,0.0784,0.0671,0.0683,8538524.59323792,608626.306723888259
