https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EGLD,Volume BTC
1643673600,2022-02-01 00:00:00,EGLD/BTC,0.003787,0.004027,0.003784,0.003903,811.59549143,3.19704711085493
1643587200,2022-01-31 00:00:00,EGLD/BTC,0.003716,0.003845,0.003599,0.003796,471.00820427,1.75794050624708
1643500800,2022-01-30 00:00:00,EGLD/BTC,0.003932,0.003981,0.003716,0.003724,106.98105407,0.4114863332009
1643414400,2022-01-29 00:00:00,EGLD/BTC,0.003805,0.003956,0.003785,0.003931,562.57377595,2.17220440396564
1643328000,2022-01-28 00:00:00,EGLD/BTC,0.00382,0.004263,0.003764,0.003807,734.40644847,2.83965526733811
1643241600,2022-01-27 00:00:00,EGLD/BTC,0.003798,0.003973,0.003716,0.003827,969.64705685,3.72871327936206
1643155200,2022-01-26 00:00:00,EGLD/BTC,0.003798,0.004092,0.003729,0.003805,896.8228915,3.48479097617023
1643068800,2022-01-25 00:00:00,EGLD/BTC,0.003571,0.003971,0.0034,0.003823,1659.45366487,6.06501934218769
1642982400,2022-01-24 00:00:00,EGLD/BTC,0.003695,0.003699,0.003467,0.003571,531.18142015,1.89043754929004
1642896000,2022-01-23 00:00:00,EGLD/BTC,0.003572,0.00397,0.003562,0.003691,331.22026582,1.24903956587929
1642809600,2022-01-22 00:00:00,EGLD/BTC,0.003798,0.003899,0.00329,0.003576,626.8725267,2.23635781146707
1642723200,2022-01-21 00:00:00,EGLD/BTC,0.004094,0.004195,0.003711,0.00378,1185.84728461,4.76077253663057
1642636800,2022-01-20 00:00:00,EGLD/BTC,0.004168,0.004304,0.004077,0.004093,769.28971074,3.21808011348498
1642550400,2022-01-19 00:00:00,EGLD/BTC,0.004241,0.004258,0.004081,0.004164,316.9825049,1.31566918084773
1642464000,2022-01-18 00:00:00,EGLD/BTC,0.004438,0.004515,0.004132,0.004223,687.28468889,2.95436530808589
1642377600,2022-01-17 00:00:00,EGLD/BTC,0.004539,0.00457,0.004362,0.004426,573.63718151,2.54211438447367
1642291200,2022-01-16 00:00:00,EGLD/BTC,0.00465,0.004655,0.0045,0.004529,385.00447711,1.75635203118109
1642204800,2022-01-15 00:00:00,EGLD/BTC,0.004628,0.004806,0.004602,0.004644,605.7970163,2.84578764401421
1642118400,2022-01-14 00:00:00,EGLD/BTC,0.004595,0.004683,0.004552,0.004634,608.50948649,2.8238844742662
1642032000,2022-01-13 00:00:00,EGLD/BTC,0.004872,0.004891,0.004582,0.004593,779.21698004,3.68120099150042
1641945600,2022-01-12 00:00:00,EGLD/BTC,0.004814,0.004998,0.004741,0.004877,687.29808873,3.36480481365386
1641859200,2022-01-11 00:00:00,EGLD/BTC,0.004562,0.004973,0.004537,0.004813,949.44562068,4.56343236488186
1641772800,2022-01-10 00:00:00,EGLD/BTC,0.004738,0.004812,0.00451,0.004569,746.51038793,3.45831159353711
1641686400,2022-01-09 00:00:00,EGLD/BTC,0.004556,0.004799,0.004534,0.004723,319.04646452,1.49249812021299
1641600000,2022-01-08 00:00:00,EGLD/BTC,0.004705,0.004858,0.004301,0.00457,700.94515992,3.20836304545502
1641513600,2022-01-07 00:00:00,EGLD/BTC,0.004941,0.004941,0.004662,0.004719,1026.35205492,4.89999117831294
1641427200,2022-01-06 00:00:00,EGLD/BTC,0.0049,0.004968,0.00473,0.004928,443.13565813,2.13899249303685
1641340800,2022-01-05 00:00:00,EGLD/BTC,0.005151,0.005483,0.004292,0.004909,2318.61476459,11.76122650968
1641254400,2022-01-04 00:00:00,EGLD/BTC,0.005099,0.005224,0.004973,0.005144,938.93164921,4.80511176142307
1641168000,2022-01-03 00:00:00,EGLD/BTC,0.005057,0.005188,0.00492,0.005102,555.55259653,2.82369374769477
1641081600,2022-01-02 00:00:00,EGLD/BTC,0.00514,0.005174,0.005058,0.005058,467.85073016,2.39181697956531
1640995200,2022-01-01 00:00:00,EGLD/BTC,0.005151,0.005232,0.005032,0.005128,486.87419779,2.48572574442466
1640908800,2021-12-31 00:00:00,EGLD/BTC,0.005084,0.005181,0.005042,0.005153,317.38528136,1.6179587979725
1640822400,2021-12-30 00:00:00,EGLD/BTC,0.005132,0.005305,0.005034,0.005078,539.08047792,2.79267424448348
1640736000,2021-12-29 00:00:00,EGLD/BTC,0.005068,0.005193,0.00497,0.005126,521.33415444,2.64775472729278
1640649600,2021-12-28 00:00:00,EGLD/BTC,0.005255,0.00539,0.004994,0.005057,905.20340371,4.66149131031082
