https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BOND,Volume USDT
1656270000,2022-06-26 19:00:00,BOND/USDT,2.797,2.8,2.778,2.8,2.32013516,6.48971567768
1656266400,2022-06-26 18:00:00,BOND/USDT,2.82,2.82,2.775,2.8,174.3816,489.0750536
1656262800,2022-06-26 17:00:00,BOND/USDT,2.86,2.864,2.802,2.82,646.1736,1827.6671429
1656259200,2022-06-26 16:00:00,BOND/USDT,2.858,2.869,2.843,2.864,502.2015,1432.8825962
1656255600,2022-06-26 15:00:00,BOND/USDT,2.9,2.9,2.825,2.85,2561.5282,7320.167158
1656252000,2022-06-26 14:00:00,BOND/USDT,2.9,2.936,2.9,2.908,166.00318349,483.69851438892
1656248400,2022-06-26 13:00:00,BOND/USDT,2.853,2.922,2.845,2.88,863.84898594,2496.73733527856
1656244800,2022-06-26 12:00:00,BOND/USDT,2.9,2.905,2.859,2.859,1526.09064493,4420.43444767832
1656241200,2022-06-26 11:00:00,BOND/USDT,2.84,2.898,2.84,2.897,1557.67555082,4493.46190748782
1656237600,2022-06-26 10:00:00,BOND/USDT,2.883,2.888,2.767,2.84,1573.68408718,4471.74587958866
1656234000,2022-06-26 09:00:00,BOND/USDT,2.89,2.89,2.862,2.87,798.5055,2302.6747929
1656230400,2022-06-26 08:00:00,BOND/USDT,2.881,2.898,2.867,2.889,1183.263,3421.7274379
1656226800,2022-06-26 07:00:00,BOND/USDT,2.886,2.89,2.886,2.89,6.6046211,19.081924179
1656223200,2022-06-26 06:00:00,BOND/USDT,2.873,2.895,2.863,2.885,115.02656697,330.51625377815
1656219600,2022-06-26 05:00:00,BOND/USDT,2.875,2.891,2.862,2.863,24.3041,70.0884861
1656216000,2022-06-26 04:00:00,BOND/USDT,2.877,2.89,2.852,2.867,449.4300383,1290.9753952955
1656212400,2022-06-26 03:00:00,BOND/USDT,2.863,2.88,2.834,2.87,75.3906,214.4687547
1656208800,2022-06-26 02:00:00,BOND/USDT,2.853,2.876,2.85,2.852,33.22052398,94.81530319096
1656205200,2022-06-26 01:00:00,BOND/USDT,2.919,2.922,2.852,2.852,358.97316027,1039.4322248884
1656201600,2022-06-26 00:00:00,BOND/USDT,2.941,2.944,2.892,2.912,1205.1803,3502.8906885
1656198000,2022-06-25 23:00:00,BOND/USDT,2.95,2.963,2.923,2.923,190.6859,560.9579733
1656194400,2022-06-25 22:00:00,BOND/USDT,3,3.016,2.96,2.962,632.58996427,1898.09992525784
1656190800,2022-06-25 21:00:00,BOND/USDT,3,3.033,2.984,2.996,377.798,1135.7086745
1656187200,2022-06-25 20:00:00,BOND/USDT,3.034,3.197,3.01,3.01,1876.89973749,5848.43171556724
1656183600,2022-06-25 19:00:00,BOND/USDT,2.966,3.055,2.963,3.055,381.57387542,1148.84677457008
1656180000,2022-06-25 18:00:00,BOND/USDT,2.932,3.08,2.932,2.953,2084.83707082,6219.95274984504
1656176400,2022-06-25 17:00:00,BOND/USDT,2.964,3.04,2.925,2.932,1556.04411269,4601.1303089644
1656172800,2022-06-25 16:00:00,BOND/USDT,2.935,3.096,2.889,2.969,2723.8617206,8149.887771909
1656169200,2022-06-25 15:00:00,BOND/USDT,3.068,3.107,2.914,2.945,3774.61130287,11358.78359106311
1656165600,2022-06-25 14:00:00,BOND/USDT,3.28,3.48,3.032,3.066,4824.10728791,15362.9815845242
1656162000,2022-06-25 13:00:00,BOND/USDT,3.28,3.991,3.122,3.281,30823.11901794,103805.13858143964
1656158400,2022-06-25 12:00:00,BOND/USDT,2.853,3.299,2.853,3.288,7824.25167021,23573.03352977536
1656154800,2022-06-25 11:00:00,BOND/USDT,2.838,2.866,2.823,2.849,81.1619,231.0823298
1656151200,2022-06-25 10:00:00,BOND/USDT,2.843,2.847,2.815,2.834,817.2381,2309.7460967
1656147600,2022-06-25 09:00:00,BOND/USDT,2.821,2.872,2.813,2.85,1665.94479143,4775.45465848696
1656144000,2022-06-25 08:00:00,BOND/USDT,2.839,2.839,2.81,2.814,28.583,80.4963803
1656140400,2022-06-25 07:00:00,BOND/USDT,2.83,2.856,2.823,2.832,21.6867,61.5365301
1656136800,2022-06-25 06:00:00,BOND/USDT,2.823,2.828,2.81,2.817,94.4516,266.1535845
1656133200,2022-06-25 05:00:00,BOND/USDT,2.83,2.855,2.806,2.848,1159.81399035,3283.54724503009
1656129600,2022-06-25 04:00:00,BOND/USDT,2.823,2.825,2.808,2.823,129.6454,365.4376041
1656126000,2022-06-25 03:00:00,BOND/USDT,2.817,2.832,2.81,2.829,28.6411,80.6921806
1656122400,2022-06-25 02:00:00,BOND/USDT,2.84,2.847,2.812,2.812,77.5849,219.5174372
1656118800,2022-06-25 01:00:00,BOND/USDT,2.828,2.86,2.823,2.853,104.1801,295.7625327
1656115200,2022-06-25 00:00:00,BOND/USDT,2.81,2.84,2.8,2.829,52.6444,149.0112136
1656111600,2022-06-24 23:00:00,BOND/USDT,2.85,2.85,2.818,2.818,8.6633,24.563033
1656108000,2022-06-24 22:00:00,BOND/USDT,2.883,2.9,2.853,2.853,140.36819968,405.26019037584
1656104400,2022-06-24 21:00:00,BOND/USDT,2.89,2.92,2.85,2.887,626.54889853,1808.13276668404
1656100800,2022-06-24 20:00:00,BOND/USDT,2.787,2.9,2.787,2.87,643.76884077,1836.22756109223
1656097200,2022-06-24 19:00:00,BOND/USDT,2.793,2.801,2.75,2.783,849.89005975,2351.28620086646
1656093600,2022-06-24 18:00:00,BOND/USDT,2.701,2.853,2.697,2.798,1350.75458898,3756.90461256364
1656090000,2022-06-24 17:00:00,BOND/USDT,2.68,2.703,2.68,2.687,88.3704,238.3215635
1656086400,2022-06-24 16:00:00,BOND/USDT,2.68,2.699,2.67,2.679,10.41,27.9300451
1656082800,2022-06-24 15:00:00,BOND/USDT,2.68,2.683,2.654,2.674,76.17560976,203.17574568608
1656079200,2022-06-24 14:00:00,BOND/USDT,2.728,2.735,2.681,2.683,180.9956,489.2859887
1656075600,2022-06-24 13:00:00,BOND/USDT,2.696,2.733,2.68,2.733,208.8589,567.740848
1656072000,2022-06-24 12:00:00,BOND/USDT,2.657,2.718,2.653,2.69,427.2975,1145.2039736
1656068400,2022-06-24 11:00:00,BOND/USDT,2.638,2.673,2.638,2.662,40.62682723,107.91340559518
1656064800,2022-06-24 10:00:00,BOND/USDT,2.639,2.639,2.639,2.639,12.1771,32.1353669
1656061200,2022-06-24 09:00:00,BOND/USDT,2.643,2.643,2.62,2.62,2.0774,5.4638783
1656057600,2022-06-24 08:00:00,BOND/USDT,2.636,2.65,2.619,2.644,136.9554,361.0128166
1656054000,2022-06-24 07:00:00,BOND/USDT,2.62,2.63,2.608,2.63,36.6536,96.0101696
1656050400,2022-06-24 06:00:00,BOND/USDT,2.64,2.646,2.62,2.625,154.5444,405.5050283
1656046800,2022-06-24 05:00:00,BOND/USDT,2.63,2.65,2.616,2.643,276.7232,729.0815719
1656043200,2022-06-24 04:00:00,BOND/USDT,2.644,2.644,2.63,2.63,582.9639,1538.2040643
1656039600,2022-06-24 03:00:00,BOND/USDT,2.643,2.668,2.643,2.644,105.53285924,279.46588236585
1656036000,2022-06-24 02:00:00,BOND/USDT,2.638,2.66,2.627,2.643,85.8594,227.6810348
1656032400,2022-06-24 01:00:00,BOND/USDT,2.632,2.645,2.626,2.64,82.83919376,218.4455479952
1656028800,2022-06-24 00:00:00,BOND/USDT,2.639,2.676,2.633,2.633,665.65455138,1773.04816039288
1656025200,2022-06-23 23:00:00,BOND/USDT,2.634,2.658,2.628,2.642,31.7308,83.9660916
1656021600,2022-06-23 22:00:00,BOND/USDT,2.64,2.674,2.628,2.628,93.46189963,247.0064307232
1656018000,2022-06-23 21:00:00,BOND/USDT,2.618,2.637,2.617,2.617,26.22308835,69.13778567895
1656014400,2022-06-23 20:00:00,BOND/USDT,2.603,2.63,2.598,2.623,34.4631853,90.2205381742
1656010800,2022-06-23 19:00:00,BOND/USDT,2.547,2.615,2.546,2.615,28.4313,73.7263539
1656007200,2022-06-23 18:00:00,BOND/USDT,2.553,2.56,2.548,2.549,16.1407,41.1359902
1656003600,2022-06-23 17:00:00,BOND/USDT,2.553,2.553,2.536,2.553,28.5549,72.7877368
1656000000,2022-06-23 16:00:00,BOND/USDT,2.548,2.569,2.548,2.569,79.9221,205.1294112
1655996400,2022-06-23 15:00:00,BOND/USDT,2.576,2.576,2.548,2.55,1.8373,4.7029508
1655992800,2022-06-23 14:00:00,BOND/USDT,2.569,2.576,2.553,2.567,347.5204,891.9375467
1655989200,2022-06-23 13:00:00,BOND/USDT,2.583,2.598,2.568,2.568,2.9478,7.6162811
1655985600,2022-06-23 12:00:00,BOND/USDT,2.596,2.596,2.596,2.596,0.6814,1.7689144
1655982000,2022-06-23 11:00:00,BOND/USDT,2.601,2.606,2.583,2.6,101.4782,263.55374
1655978400,2022-06-23 10:00:00,BOND/USDT,2.61,2.61,2.608,2.608,1.6081,4.196075
1655974800,2022-06-23 09:00:00,BOND/USDT,2.598,2.613,2.577,2.583,129.1207,334.700678
1655971200,2022-06-23 08:00:00,BOND/USDT,2.584,2.602,2.584,2.602,0.1448,0.3751388
1655967600,2022-06-23 07:00:00,BOND/USDT,2.601,2.619,2.584,2.584,103.7464,270.0201849
1655964000,2022-06-23 06:00:00,BOND/USDT,2.572,2.613,2.572,2.611,15.4978,40.4183038
1655960400,2022-06-23 05:00:00,BOND/USDT,2.57,2.583,2.56,2.575,14.0854,36.3051553
1655956800,2022-06-23 04:00:00,BOND/USDT,2.547,2.594,2.545,2.572,69.27109267,179.13440258598
1655953200,2022-06-23 03:00:00,BOND/USDT,2.559,2.559,2.538,2.538,3.1787,8.0931768
1655949600,2022-06-23 02:00:00,BOND/USDT,2.553,2.568,2.551,2.568,1.175,3.0071112
1655946000,2022-06-23 01:00:00,BOND/USDT,2.566,2.568,2.55,2.568,2.676,6.8540132
1655942400,2022-06-23 00:00:00,BOND/USDT,2.496,2.568,2.496,2.568,31.3311,79.616326
1655938800,2022-06-22 23:00:00,BOND/USDT,2.52,2.528,2.493,2.493,96.4328,241.4031107
1655935200,2022-06-22 22:00:00,BOND/USDT,2.508,2.52,2.501,2.501,74.0465,185.37539
1655931600,2022-06-22 21:00:00,BOND/USDT,2.509,2.512,2.49,2.49,223.04100637,558.0165434887
1655928000,2022-06-22 20:00:00,BOND/USDT,2.546,2.558,2.49,2.491,756.8131,1926.0699343
1655924400,2022-06-22 19:00:00,BOND/USDT,2.535,2.537,2.521,2.527,56.4594,142.5015299
1655920800,2022-06-22 18:00:00,BOND/USDT,2.532,2.536,2.532,2.536,31.6053,80.1173644
1655917200,2022-06-22 17:00:00,BOND/USDT,2.52,2.54,2.51,2.523,279.7724,705.3549074
1655913600,2022-06-22 16:00:00,BOND/USDT,2.52,2.52,2.48,2.513,254.4982,633.9151795
1655910000,2022-06-22 15:00:00,BOND/USDT,2.565,2.565,2.53,2.53,90.7228,231.3527606
1655906400,2022-06-22 14:00:00,BOND/USDT,2.571,2.58,2.566,2.575,933.077,2398.8950011
1655902800,2022-06-22 13:00:00,BOND/USDT,2.518,2.576,2.508,2.563,2033.11496645,5177.1526636752
1655899200,2022-06-22 12:00:00,BOND/USDT,2.55,2.55,2.5,2.501,4.8281,12.2028998
1655895600,2022-06-22 11:00:00,BOND/USDT,2.554,2.578,2.55,2.562,84.3536157,215.9116309746
1655892000,2022-06-22 10:00:00,BOND/USDT,2.529,2.565,2.529,2.565,5.2065,13.2673451
1655888400,2022-06-22 09:00:00,BOND/USDT,2.504,2.539,2.498,2.539,628.0006,1580.0935554
1655884800,2022-06-22 08:00:00,BOND/USDT,2.516,2.521,2.451,2.5,2751.5954,6802.6190954
1655881200,2022-06-22 07:00:00,BOND/USDT,2.52,2.52,2.49,2.52,8.4903,21.2366644
1655877600,2022-06-22 06:00:00,BOND/USDT,2.554,2.554,2.52,2.528,15.1182,38.544169
1655874000,2022-06-22 05:00:00,BOND/USDT,2.562,2.578,2.558,2.558,0.6845,1.7558398
1655870400,2022-06-22 04:00:00,BOND/USDT,2.546,2.6,2.54,2.546,171.8311,443.9805023
1655866800,2022-06-22 03:00:00,BOND/USDT,2.536,2.551,2.52,2.533,95.2813,241.7258509
1655863200,2022-06-22 02:00:00,BOND/USDT,2.54,2.55,2.53,2.539,29.2133,74.1575791
1655859600,2022-06-22 01:00:00,BOND/USDT,2.578,2.58,2.54,2.54,89.4546,227.4961858
1655856000,2022-06-22 00:00:00,BOND/USDT,2.595,2.6,2.533,2.565,101.4106,257.8653446
1655852400,2022-06-21 23:00:00,BOND/USDT,2.625,2.64,2.578,2.595,894.39680037,2327.8190070768
1655848800,2022-06-21 22:00:00,BOND/USDT,2.623,2.624,2.601,2.611,325.1752,848.5126042
1655845200,2022-06-21 21:00:00,BOND/USDT,2.625,2.64,2.614,2.623,158.0892,413.5045797
1655841600,2022-06-21 20:00:00,BOND/USDT,2.626,2.628,2.6,2.622,20.9893,55.1328478
1655838000,2022-06-21 19:00:00,BOND/USDT,2.654,2.674,2.626,2.626,206.0272,545.3634427
1655834400,2022-06-21 18:00:00,BOND/USDT,2.658,2.658,2.642,2.654,102.1623,270.5028471
1655830800,2022-06-21 17:00:00,BOND/USDT,2.694,2.694,2.66,2.669,7.7138,20.5674435
1655827200,2022-06-21 16:00:00,BOND/USDT,2.685,2.7,2.68,2.694,13.4877,36.2135819
1655823600,2022-06-21 15:00:00,BOND/USDT,2.7,2.71,2.666,2.666,10004.9105,27013.296967
1655820000,2022-06-21 14:00:00,BOND/USDT,2.721,2.721,2.67,2.713,2297.0955,6190.1699032
1655816400,2022-06-21 13:00:00,BOND/USDT,2.666,2.724,2.666,2.718,3288.8803,8873.9220868
1655812800,2022-06-21 12:00:00,BOND/USDT,2.648,2.672,2.63,2.672,614.82545303,1627.28344139616
1655809200,2022-06-21 11:00:00,BOND/USDT,2.76,2.765,2.63,2.65,458.33874332,1240.8461240798
1655805600,2022-06-21 10:00:00,BOND/USDT,2.66,2.79,2.65,2.77,782.13255821,2131.38163049991
1655802000,2022-06-21 09:00:00,BOND/USDT,2.699,2.699,2.663,2.68,572.1113,1532.7416097
1655798400,2022-06-21 08:00:00,BOND/USDT,2.662,2.707,2.662,2.7,2777.95521631,7452.41231442995
1655794800,2022-06-21 07:00:00,BOND/USDT,2.681,2.69,2.66,2.66,198.27562823,530.0435832387
1655791200,2022-06-21 06:00:00,BOND/USDT,2.683,2.7,2.675,2.69,36.1665,97.0631551
1655787600,2022-06-21 05:00:00,BOND/USDT,2.67,2.683,2.67,2.68,9.3825,25.1401527
1655784000,2022-06-21 04:00:00,BOND/USDT,2.66,2.663,2.65,2.663,568.6729,1511.4235925
1655780400,2022-06-21 03:00:00,BOND/USDT,2.655,2.67,2.643,2.643,472.6164,1256.459235
1655776800,2022-06-21 02:00:00,BOND/USDT,2.669,2.677,2.655,2.67,168.18101673,448.15629958621
1655773200,2022-06-21 01:00:00,BOND/USDT,2.671,2.68,2.653,2.67,152.8481,407.9534404
1655769600,2022-06-21 00:00:00,BOND/USDT,2.65,2.674,2.64,2.674,153.744,410.4874148
1655766000,2022-06-20 23:00:00,BOND/USDT,2.612,2.682,2.612,2.655,120.2838,317.6215851
1655762400,2022-06-20 22:00:00,BOND/USDT,2.605,2.63,2.579,2.63,501.22838643,1299.1629249823
1655758800,2022-06-20 21:00:00,BOND/USDT,2.67,2.683,2.603,2.603,533.49989194,1396.93952437502
1655755200,2022-06-20 20:00:00,BOND/USDT,2.61,2.69,2.604,2.655,1468.6938244,3895.6933377725
1655751600,2022-06-20 19:00:00,BOND/USDT,2.655,2.655,2.618,2.618,1017.4829,2676.7489197
1655748000,2022-06-20 18:00:00,BOND/USDT,2.627,2.653,2.561,2.653,1529.5677,3969.7645847
1655744400,2022-06-20 17:00:00,BOND/USDT,2.63,2.66,2.621,2.627,724.26685698,1910.229530797
1655740800,2022-06-20 16:00:00,BOND/USDT,2.715,2.715,2.638,2.638,2570.69928417,6870.9750907674
1655737200,2022-06-20 15:00:00,BOND/USDT,2.65,2.85,2.598,2.715,4811.94666274,13006.11109312917
1655733600,2022-06-20 14:00:00,BOND/USDT,2.6,2.68,2.58,2.67,1167.6017,3078.9324025
1655730000,2022-06-20 13:00:00,BOND/USDT,2.6,2.657,2.582,2.61,3339.42636413,8735.3345004288
1655726400,2022-06-20 12:00:00,BOND/USDT,2.56,2.73,2.528,2.629,1954.59875691,5137.17781183334
1655722800,2022-06-20 11:00:00,BOND/USDT,2.52,2.58,2.492,2.58,374.0059,941.9672581
1655719200,2022-06-20 10:00:00,BOND/USDT,2.471,2.516,2.469,2.51,46.1469,114.7878743
1655715600,2022-06-20 09:00:00,BOND/USDT,2.49,2.504,2.47,2.479,127.2829,315.5803731
1655712000,2022-06-20 08:00:00,BOND/USDT,2.426,2.48,2.426,2.475,48.7619,119.9977263
1655708400,2022-06-20 07:00:00,BOND/USDT,2.44,2.443,2.411,2.411,23.09738591,56.35825987813
1655704800,2022-06-20 06:00:00,BOND/USDT,2.396,2.44,2.396,2.43,190.5102,459.7627686
1655701200,2022-06-20 05:00:00,BOND/USDT,2.365,2.393,2.354,2.393,2.7057,6.4385343
1655697600,2022-06-20 04:00:00,BOND/USDT,2.393,2.407,2.38,2.38,60.1588,143.9151866
1655694000,2022-06-20 03:00:00,BOND/USDT,2.391,2.398,2.391,2.397,44.1674,105.774331
1655690400,2022-06-20 02:00:00,BOND/USDT,2.4,2.414,2.355,2.374,229.5455,553.7368043
1655686800,2022-06-20 01:00:00,BOND/USDT,2.4,2.41,2.352,2.39,156.8663,376.7727213
1655683200,2022-06-20 00:00:00,BOND/USDT,2.45,2.45,2.4,2.4,67.3994,164.4626821
1655679600,2022-06-19 23:00:00,BOND/USDT,2.469,2.469,2.44,2.44,208.7079,509.9047415
1655676000,2022-06-19 22:00:00,BOND/USDT,2.475,2.478,2.475,2.478,0.629,1.5576774
1655672400,2022-06-19 21:00:00,BOND/USDT,2.486,2.55,2.44,2.475,1782.2401,4452.2070496
1655668800,2022-06-19 20:00:00,BOND/USDT,2.434,2.493,2.42,2.48,31.8153,77.5845468
1655665200,2022-06-19 19:00:00,BOND/USDT,2.459,2.46,2.42,2.44,124.9155,304.930426
1655661600,2022-06-19 18:00:00,BOND/USDT,2.4,2.44,2.38,2.44,123.8778,297.4688918
1655658000,2022-06-19 17:00:00,BOND/USDT,2.359,2.39,2.359,2.39,14.9451,35.2893598
1655654400,2022-06-19 16:00:00,BOND/USDT,2.41,2.41,2.374,2.374,62.52789377,149.6510841857
1655650800,2022-06-19 15:00:00,BOND/USDT,2.369,2.41,2.369,2.41,6.08850734,14.64075886965
1655647200,2022-06-19 14:00:00,BOND/USDT,2.346,2.368,2.346,2.368,0.207,0.4877835
1655643600,2022-06-19 13:00:00,BOND/USDT,2.388,2.388,2.346,2.346,0.303,0.7148116
1655640000,2022-06-19 12:00:00,BOND/USDT,2.42,2.42,2.356,2.357,758.9329,1799.5373516
1655636400,2022-06-19 11:00:00,BOND/USDT,2.415,2.416,2.383,2.401,231.8539,556.9586843
1655632800,2022-06-19 10:00:00,BOND/USDT,2.333,2.43,2.333,2.418,136.92186384,329.3371000643
1655629200,2022-06-19 09:00:00,BOND/USDT,2.302,2.357,2.302,2.353,43.4533,102.2160157
1655625600,2022-06-19 08:00:00,BOND/USDT,2.282,2.303,2.282,2.303,0.7738,1.7711855
1655622000,2022-06-19 07:00:00,BOND/USDT,2.313,2.313,2.291,2.291,10.4426,24.0157476
1655618400,2022-06-19 06:00:00,BOND/USDT,2.3,2.3,2.271,2.284,306.57051726,702.01101378074
1655614800,2022-06-19 05:00:00,BOND/USDT,2.25,2.27,2.241,2.27,2.8623,6.4456857
1655611200,2022-06-19 04:00:00,BOND/USDT,2.256,2.278,2.256,2.27,50.302,113.7328388
1655607600,2022-06-19 03:00:00,BOND/USDT,2.267,2.288,2.267,2.27,38.1811,86.6506156
1655604000,2022-06-19 02:00:00,BOND/USDT,2.27,2.27,2.223,2.264,94.3429,210.9265633
1655600400,2022-06-19 01:00:00,BOND/USDT,2.313,2.313,2.261,2.261,21.3336,48.2869809
1655596800,2022-06-19 00:00:00,BOND/USDT,2.331,2.342,2.32,2.32,104.3841,242.4658722
1655593200,2022-06-18 23:00:00,BOND/USDT,2.354,2.354,2.323,2.337,229.6347,534.3670876
1655589600,2022-06-18 22:00:00,BOND/USDT,2.341,2.37,2.332,2.334,4.2978,10.1537206
1655586000,2022-06-18 21:00:00,BOND/USDT,2.28,2.326,2.26,2.315,63.5537,146.1406988
1655582400,2022-06-18 20:00:00,BOND/USDT,2.205,2.243,2.185,2.22,243.5297,540.634238
1655578800,2022-06-18 19:00:00,BOND/USDT,2.288,2.288,2.216,2.216,147.4918,330.5897896
1655575200,2022-06-18 18:00:00,BOND/USDT,2.312,2.312,2.28,2.303,17.22233247,39.48201907841
1655571600,2022-06-18 17:00:00,BOND/USDT,2.336,2.356,2.291,2.318,131.08219452,304.43722489872
1655568000,2022-06-18 16:00:00,BOND/USDT,2.392,2.4,2.341,2.349,909.0279,2138.9241607
1655564400,2022-06-18 15:00:00,BOND/USDT,2.394,2.4,2.375,2.391,888.7876,2128.8999897
1655560800,2022-06-18 14:00:00,BOND/USDT,2.43,2.43,2.4,2.4,1.6795,4.036117
1655557200,2022-06-18 13:00:00,BOND/USDT,2.429,2.43,2.429,2.43,1.8602,4.5202433
1655553600,2022-06-18 12:00:00,BOND/USDT,2.446,2.446,2.42,2.42,5.9315,14.4535091
1655550000,2022-06-18 11:00:00,BOND/USDT,2.452,2.46,2.445,2.46,0.9923,2.430576
1655546400,2022-06-18 10:00:00,BOND/USDT,2.397,2.444,2.397,2.441,49.2397,119.7721216
1655542800,2022-06-18 09:00:00,BOND/USDT,2.38,2.398,2.38,2.398,3.1183,7.4249524
1655539200,2022-06-18 08:00:00,BOND/USDT,2.387,2.4,2.341,2.362,177.227,421.199086
1655535600,2022-06-18 07:00:00,BOND/USDT,2.405,2.414,2.349,2.393,309.06843964,744.04093295896
1655532000,2022-06-18 06:00:00,BOND/USDT,2.541,2.541,2.419,2.42,63.6436,155.6908991
1655528400,2022-06-18 05:00:00,BOND/USDT,2.555,2.555,2.541,2.541,0.2643,0.6727861
1655524800,2022-06-18 04:00:00,BOND/USDT,2.554,2.554,2.543,2.543,1.1652,2.975197
1655521200,2022-06-18 03:00:00,BOND/USDT,2.56,2.56,2.543,2.543,2.8444,7.2679269
1655517600,2022-06-18 02:00:00,BOND/USDT,2.56,2.56,2.553,2.554,2.1664,5.543009
1655514000,2022-06-18 01:00:00,BOND/USDT,2.6,2.6,2.58,2.58,4.4855,11.6088868
1655510400,2022-06-18 00:00:00,BOND/USDT,2.6,2.62,2.6,2.6,13.8042,36.11377
1655506800,2022-06-17 23:00:00,BOND/USDT,2.567,2.597,2.567,2.593,8.9591,23.0269595
1655503200,2022-06-17 22:00:00,BOND/USDT,2.574,2.574,2.54,2.54,15.6548,40.1069544
1655499600,2022-06-17 21:00:00,BOND/USDT,2.62,2.62,2.56,2.577,13.1333,34.0177047
1655496000,2022-06-17 20:00:00,BOND/USDT,2.598,2.62,2.58,2.616,181.9901,476.3471505
1655492400,2022-06-17 19:00:00,BOND/USDT,2.59,2.59,2.572,2.585,24.74457365,64.07467549065
1655488800,2022-06-17 18:00:00,BOND/USDT,2.58,2.6,2.565,2.586,8.6198,22.2763846
1655485200,2022-06-17 17:00:00,BOND/USDT,2.595,2.61,2.565,2.565,293.70558475,764.0919459975
1655481600,2022-06-17 16:00:00,BOND/USDT,2.58,2.58,2.568,2.575,9.7846,25.1995088
1655478000,2022-06-17 15:00:00,BOND/USDT,2.552,2.552,2.542,2.542,0.4089,1.0398258
1655474400,2022-06-17 14:00:00,BOND/USDT,2.57,2.575,2.542,2.554,815.8899936,2084.7016785904
1655470800,2022-06-17 13:00:00,BOND/USDT,2.548,2.596,2.548,2.593,41.5589,106.8037413
1655467200,2022-06-17 12:00:00,BOND/USDT,2.62,2.62,2.56,2.56,444.4927,1148.3500343
1655463600,2022-06-17 11:00:00,BOND/USDT,2.64,2.65,2.63,2.63,12.0642,31.754721
1655460000,2022-06-17 10:00:00,BOND/USDT,2.639,2.639,2.636,2.636,1.583,4.1759215
1655456400,2022-06-17 09:00:00,BOND/USDT,2.683,2.683,2.625,2.626,94.9474,249.5677182
1655452800,2022-06-17 08:00:00,BOND/USDT,2.71,2.715,2.673,2.684,467.69095329,1254.51197478235
1655449200,2022-06-17 07:00:00,BOND/USDT,2.7,2.735,2.7,2.735,215.56728588,586.7490775936
1655445600,2022-06-17 06:00:00,BOND/USDT,2.68,2.696,2.674,2.696,284.5595,766.5156406
1655442000,2022-06-17 05:00:00,BOND/USDT,2.66,2.7,2.66,2.693,10.6289,28.4932246
1655438400,2022-06-17 04:00:00,BOND/USDT,2.635,2.66,2.635,2.659,1.3801,3.6508038
1655434800,2022-06-17 03:00:00,BOND/USDT,2.66,2.662,2.63,2.63,3.7108,9.834561
1655431200,2022-06-17 02:00:00,BOND/USDT,2.71,2.727,2.661,2.661,730.4108,1990.3144944
1655427600,2022-06-17 01:00:00,BOND/USDT,2.63,2.71,2.63,2.69,200.2934,538.126248
1655424000,2022-06-17 00:00:00,BOND/USDT,2.62,2.694,2.6,2.6,279.7421,734.9344601
1655420400,2022-06-16 23:00:00,BOND/USDT,2.625,2.625,2.6,2.6,667.2776,1736.726368
1655416800,2022-06-16 22:00:00,BOND/USDT,2.674,2.674,2.603,2.61,16.5416,43.3205447
1655413200,2022-06-16 21:00:00,BOND/USDT,2.683,2.699,2.671,2.671,1.7952,4.8185082
1655409600,2022-06-16 20:00:00,BOND/USDT,2.688,2.706,2.66,2.683,20.6925,55.7443972
1655406000,2022-06-16 19:00:00,BOND/USDT,2.724,2.746,2.664,2.671,1431.86036463,3858.16564098009
1655402400,2022-06-16 18:00:00,BOND/USDT,2.8,2.8,2.72,2.736,677.3214,1859.5137849
1655398800,2022-06-16 17:00:00,BOND/USDT,2.79,2.8,2.76,2.79,79.2987,221.4738741
1655395200,2022-06-16 16:00:00,BOND/USDT,2.76,2.785,2.75,2.779,4.1,11.358529
1655391600,2022-06-16 15:00:00,BOND/USDT,2.724,2.79,2.724,2.76,200.903,557.199196
1655388000,2022-06-16 14:00:00,BOND/USDT,2.71,2.745,2.693,2.745,315.81009105,853.3589616763
1655384400,2022-06-16 13:00:00,BOND/USDT,2.72,2.74,2.701,2.726,282.04100881,763.7710117394
1655380800,2022-06-16 12:00:00,BOND/USDT,2.66,2.75,2.66,2.72,233.2842,640.4610447
1655377200,2022-06-16 11:00:00,BOND/USDT,2.706,2.71,2.64,2.64,158.8252,430.1476183
1655373600,2022-06-16 10:00:00,BOND/USDT,2.7,2.72,2.621,2.719,1066.0933,2839.787584
1655370000,2022-06-16 09:00:00,BOND/USDT,2.8,2.8,2.707,2.711,550.7445,1495.0008425
1655366400,2022-06-16 08:00:00,BOND/USDT,2.78,2.8,2.74,2.799,231.3212,640.4596477
1655362800,2022-06-16 07:00:00,BOND/USDT,2.79,2.79,2.78,2.781,4.7815,13.3343539
1655359200,2022-06-16 06:00:00,BOND/USDT,2.82,2.833,2.782,2.782,85.62734941,241.64440179033
1655355600,2022-06-16 05:00:00,BOND/USDT,2.82,2.843,2.82,2.82,6.1898,17.5429837
1655352000,2022-06-16 04:00:00,BOND/USDT,2.831,2.85,2.803,2.803,47.1609,133.4290284
1655348400,2022-06-16 03:00:00,BOND/USDT,2.811,2.84,2.811,2.815,142.8154,403.6857392
1655344800,2022-06-16 02:00:00,BOND/USDT,2.85,2.85,2.811,2.838,10.5206,29.6533061
1655341200,2022-06-16 01:00:00,BOND/USDT,2.884,2.885,2.86,2.86,20.5317,59.1898988
