https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GST,Volume USDT
1660726800,2022-08-17 09:00:00,GST/USDT,0.0612,0.0614,0.0604,0.0604,105795.3336,6423.69627423
1660723200,2022-08-17 08:00:00,GST/USDT,0.0608,0.0614,0.0607,0.0614,89021.8392,5430.600881
1660719600,2022-08-17 07:00:00,GST/USDT,0.0613,0.0614,0.0606,0.0606,27522.3753,1676.26011742
1660716000,2022-08-17 06:00:00,GST/USDT,0.061,0.0614,0.0607,0.0613,91979.4849,5626.74522074
1660712400,2022-08-17 05:00:00,GST/USDT,0.0608,0.0611,0.0607,0.061,10438.9367,635.18620906
1660708800,2022-08-17 04:00:00,GST/USDT,0.0608,0.0611,0.0607,0.0608,36624.3204,2229.30498298
1660705200,2022-08-17 03:00:00,GST/USDT,0.0608,0.061,0.0607,0.0607,40325.4159,2448.71035209
1660701600,2022-08-17 02:00:00,GST/USDT,0.0614,0.0614,0.0607,0.0608,27515.4346,1676.9827574
1660698000,2022-08-17 01:00:00,GST/USDT,0.0616,0.062,0.0608,0.0614,119628.615,7364.62166818
1660694400,2022-08-17 00:00:00,GST/USDT,0.0621,0.063,0.0616,0.0616,79225.9669,4913.29007492
1660690800,2022-08-16 23:00:00,GST/USDT,0.0619,0.0621,0.0617,0.0621,33220.1306,2058.44359669
1660687200,2022-08-16 22:00:00,GST/USDT,0.0616,0.0619,0.0613,0.0619,24182.9315,1489.74797187
1660683600,2022-08-16 21:00:00,GST/USDT,0.061,0.0619,0.0607,0.0616,45557.4704,2796.9681831
1660680000,2022-08-16 20:00:00,GST/USDT,0.0608,0.0611,0.0607,0.0607,16628.1759,1012.96852592
1660676400,2022-08-16 19:00:00,GST/USDT,0.061,0.0612,0.0607,0.0608,46204.4172,2821.02994511
1660672800,2022-08-16 18:00:00,GST/USDT,0.0611,0.0614,0.0608,0.0608,226564.4867,13866.51488107
1660669200,2022-08-16 17:00:00,GST/USDT,0.0607,0.0618,0.0607,0.0611,115372.7586,7045.88722165
1660665600,2022-08-16 16:00:00,GST/USDT,0.0602,0.061,0.0602,0.0609,51499.9652,3132.12926478
1660662000,2022-08-16 15:00:00,GST/USDT,0.0605,0.0609,0.0601,0.0602,130150.8224,7880.00257503
1660658400,2022-08-16 14:00:00,GST/USDT,0.0616,0.0619,0.0595,0.0603,137399.3653,8351.81207768
1660654800,2022-08-16 13:00:00,GST/USDT,0.0614,0.0619,0.0613,0.0618,97821.8937,6025.94403625
1660651200,2022-08-16 12:00:00,GST/USDT,0.0614,0.0617,0.0603,0.0614,195347.9852,11970.9998401
1660647600,2022-08-16 11:00:00,GST/USDT,0.0615,0.0615,0.0611,0.0614,34037.4185,2086.01143406
1660644000,2022-08-16 10:00:00,GST/USDT,0.0615,0.0616,0.0612,0.0615,33829.9343,2078.10015686
1660640400,2022-08-16 09:00:00,GST/USDT,0.0623,0.0623,0.061,0.0617,102778.9383,6297.21202966
1660636800,2022-08-16 08:00:00,GST/USDT,0.062,0.062,0.062,0.062,0,0
1660633200,2022-08-16 07:00:00,GST/USDT,0.062,0.062,0.062,0.062,0,0
1660629600,2022-08-16 06:00:00,GST/USDT,0.062,0.0623,0.062,0.062,22394.9813,1389.88369366
1660626000,2022-08-16 05:00:00,GST/USDT,0.0624,0.0628,0.0618,0.062,109039.37,6785.8818378
1660622400,2022-08-16 04:00:00,GST/USDT,0.0621,0.0625,0.0614,0.0624,142408.7189,8805.23452225
1660618800,2022-08-16 03:00:00,GST/USDT,0.0623,0.0627,0.0619,0.0621,147972.0948,9232.90345995
1660615200,2022-08-16 02:00:00,GST/USDT,0.0618,0.0626,0.0617,0.0625,83012.8056,5171.03175762
1660611600,2022-08-16 01:00:00,GST/USDT,0.0617,0.0619,0.0603,0.0618,295978.4924,18121.06840897
1660608000,2022-08-16 00:00:00,GST/USDT,0.061,0.0621,0.061,0.0617,114692.729,7082.94544763
1660604400,2022-08-15 23:00:00,GST/USDT,0.0601,0.0617,0.06,0.0608,198461.0727,12109.59851726
1660600800,2022-08-15 22:00:00,GST/USDT,0.0589,0.0604,0.0589,0.0602,157415.4592,9367.82447844
1660597200,2022-08-15 21:00:00,GST/USDT,0.0597,0.0597,0.0588,0.059,191470.1535,11275.59242903
1660593600,2022-08-15 20:00:00,GST/USDT,0.0598,0.0609,0.0587,0.0599,154288.1214,9191.11239262
1660590000,2022-08-15 19:00:00,GST/USDT,0.0605,0.0606,0.0596,0.0596,24706.6931,1480.39544669
1660586400,2022-08-15 18:00:00,GST/USDT,0.0606,0.0608,0.0602,0.0605,63422.771,3831.75189348
1660582800,2022-08-15 17:00:00,GST/USDT,0.0608,0.0612,0.0604,0.0606,96296.1838,5853.90358329
1660579200,2022-08-15 16:00:00,GST/USDT,0.0607,0.0625,0.0605,0.0609,106525.0269,6488.05422021
1660575600,2022-08-15 15:00:00,GST/USDT,0.0608,0.0613,0.0604,0.0607,86781.6103,5280.789244
1660572000,2022-08-15 14:00:00,GST/USDT,0.0604,0.0611,0.0604,0.0608,126279.8572,7684.66906304
1660568400,2022-08-15 13:00:00,GST/USDT,0.0605,0.061,0.0597,0.0605,282482.064,17109.91256094
1660564800,2022-08-15 12:00:00,GST/USDT,0.0606,0.0609,0.0599,0.0605,248856.474,15008.76126762
1660561200,2022-08-15 11:00:00,GST/USDT,0.0599,0.0618,0.0596,0.0607,786821.9414,47661.49423943
1660557600,2022-08-15 10:00:00,GST/USDT,0.0602,0.0605,0.0598,0.0598,26898.9671,1618.32688625
1660554000,2022-08-15 09:00:00,GST/USDT,0.0606,0.0606,0.0602,0.0605,51162.8778,3081.01401536
1660550400,2022-08-15 08:00:00,GST/USDT,0.0604,0.0606,0.0601,0.0606,10549.9688,635.98376984
1660546800,2022-08-15 07:00:00,GST/USDT,0.0603,0.0608,0.0603,0.0603,38258.7311,2317.24580993
1660543200,2022-08-15 06:00:00,GST/USDT,0.0606,0.0613,0.0604,0.0604,109815.6347,6693.95901871
1660539600,2022-08-15 05:00:00,GST/USDT,0.0608,0.061,0.0605,0.0608,12277.4137,745.77882778
1660536000,2022-08-15 04:00:00,GST/USDT,0.0598,0.0609,0.0597,0.0609,15469.8437,933.71889517
1660532400,2022-08-15 03:00:00,GST/USDT,0.0603,0.0603,0.0599,0.0599,23893.6123,1434.93207985
1660528800,2022-08-15 02:00:00,GST/USDT,0.06,0.0602,0.0599,0.0602,8206.0412,492.68228662
1660525200,2022-08-15 01:00:00,GST/USDT,0.0597,0.0599,0.0597,0.0599,24772.8188,1481.13467168
1660521600,2022-08-15 00:00:00,GST/USDT,0.0597,0.06,0.0597,0.0597,2196.4553,131.39562328
1660518000,2022-08-14 23:00:00,GST/USDT,0.0597,0.06,0.0596,0.0597,21215.7988,1267.9066273
1660514400,2022-08-14 22:00:00,GST/USDT,0.0588,0.06,0.0587,0.0596,41229.0056,2456.87079133
1660510800,2022-08-14 21:00:00,GST/USDT,0.059,0.0592,0.0586,0.0588,27485.3963,1616.18056745
1660507200,2022-08-14 20:00:00,GST/USDT,0.0588,0.0592,0.0587,0.0588,10201.3015,602.16838938
1660503600,2022-08-14 19:00:00,GST/USDT,0.059,0.0591,0.0587,0.0588,8033.8862,472.77918797
1660500000,2022-08-14 18:00:00,GST/USDT,0.059,0.0593,0.0585,0.059,111377.0066,6535.25249544
1660496400,2022-08-14 17:00:00,GST/USDT,0.0589,0.0592,0.0586,0.059,8992.8366,529.68308243
1660492800,2022-08-14 16:00:00,GST/USDT,0.0595,0.0595,0.0586,0.059,72110.2043,4257.13302239
1660489200,2022-08-14 15:00:00,GST/USDT,0.0602,0.0602,0.0594,0.0595,32405.256,1940.18313704
1660485600,2022-08-14 14:00:00,GST/USDT,0.0602,0.0605,0.06,0.0604,34658.1318,2084.3322759
1660482000,2022-08-14 13:00:00,GST/USDT,0.0604,0.0608,0.06,0.06,163780.0417,9866.12977
1660478400,2022-08-14 12:00:00,GST/USDT,0.0609,0.0609,0.0603,0.0604,46573.4751,2820.75836861
1660474800,2022-08-14 11:00:00,GST/USDT,0.0605,0.0608,0.0604,0.0608,28144.6804,1705.24883746
1660471200,2022-08-14 10:00:00,GST/USDT,0.0606,0.0609,0.0603,0.0605,53663.0912,3247.34683032
1660467600,2022-08-14 09:00:00,GST/USDT,0.0608,0.061,0.0605,0.0606,9646.5808,585.5574496
1660464000,2022-08-14 08:00:00,GST/USDT,0.0609,0.0614,0.0601,0.061,77871.3005,4737.92209356
1660460400,2022-08-14 07:00:00,GST/USDT,0.0602,0.061,0.0598,0.0608,119451.1912,7190.58815933
1660456800,2022-08-14 06:00:00,GST/USDT,0.0602,0.0604,0.06,0.0602,16398.5771,985.84474285
1660453200,2022-08-14 05:00:00,GST/USDT,0.0602,0.0604,0.06,0.0604,34248.5184,2066.81360149
1660449600,2022-08-14 04:00:00,GST/USDT,0.0602,0.0606,0.0599,0.0602,38783.0115,2334.942618
1660446000,2022-08-14 03:00:00,GST/USDT,0.06,0.0609,0.0595,0.0602,191057.5596,11505.90581069
1660442400,2022-08-14 02:00:00,GST/USDT,0.0599,0.0601,0.0599,0.0599,2787.0443,167.06597291
1660438800,2022-08-14 01:00:00,GST/USDT,0.0599,0.0603,0.0599,0.06,8493.0535,509.45667677
1660435200,2022-08-14 00:00:00,GST/USDT,0.0604,0.0604,0.0599,0.0599,26355.9445,1586.69287679
1660431600,2022-08-13 23:00:00,GST/USDT,0.0601,0.0604,0.059,0.0604,68939.6635,4119.49687433
1660428000,2022-08-13 22:00:00,GST/USDT,0.0606,0.0608,0.06,0.0601,37310.3576,2255.94912062
1660424400,2022-08-13 21:00:00,GST/USDT,0.0608,0.0608,0.0606,0.0606,3373.26,204.68954962
1660420800,2022-08-13 20:00:00,GST/USDT,0.0606,0.0608,0.0604,0.0608,18318.3864,1108.33059353
1660417200,2022-08-13 19:00:00,GST/USDT,0.0606,0.0609,0.0597,0.0606,61494.6227,3715.64166696
1660413600,2022-08-13 18:00:00,GST/USDT,0.0608,0.0609,0.0604,0.0606,45366.7206,2746.71021238
1660410000,2022-08-13 17:00:00,GST/USDT,0.0607,0.061,0.0604,0.061,54159.7931,3289.90871839
1660406400,2022-08-13 16:00:00,GST/USDT,0.0608,0.0611,0.0602,0.0604,72049.5555,4369.82409538
1660402800,2022-08-13 15:00:00,GST/USDT,0.0609,0.0615,0.0605,0.0607,95474.7319,5821.56993053
1660399200,2022-08-13 14:00:00,GST/USDT,0.0629,0.0634,0.0608,0.061,173727.8093,10773.62612928
1660395600,2022-08-13 13:00:00,GST/USDT,0.0625,0.0642,0.0624,0.0629,205804.7965,12983.16869552
1660392000,2022-08-13 12:00:00,GST/USDT,0.0613,0.0624,0.0612,0.0623,181664.9787,11218.976646
1660388400,2022-08-13 11:00:00,GST/USDT,0.0633,0.0634,0.0611,0.0613,383319.2062,23797.26012345
1660384800,2022-08-13 10:00:00,GST/USDT,0.0617,0.0635,0.0616,0.0631,377525.5705,23586.9906674
1660381200,2022-08-13 09:00:00,GST/USDT,0.0614,0.0635,0.0613,0.0615,158679.7187,9928.10748524
1660377600,2022-08-13 08:00:00,GST/USDT,0.0617,0.0619,0.0613,0.0615,28242.5856,1738.2025749
1660374000,2022-08-13 07:00:00,GST/USDT,0.0615,0.062,0.0613,0.0618,73457.977,4541.6062895
1660370400,2022-08-13 06:00:00,GST/USDT,0.0615,0.0618,0.0612,0.0616,68255.6366,4198.59935901
1660366800,2022-08-13 05:00:00,GST/USDT,0.0609,0.0619,0.0607,0.0617,85059.8167,5227.8711759
1660363200,2022-08-13 04:00:00,GST/USDT,0.06,0.061,0.06,0.0607,35263.5886,2139.17172025
1660359600,2022-08-13 03:00:00,GST/USDT,0.06,0.0602,0.0597,0.06,24717.5254,1484.02394719
1660356000,2022-08-13 02:00:00,GST/USDT,0.0595,0.0602,0.0595,0.06,23220.1544,1393.14519389
1660352400,2022-08-13 01:00:00,GST/USDT,0.0596,0.06,0.0596,0.0596,9523.7689,568.48041894
1660348800,2022-08-13 00:00:00,GST/USDT,0.0604,0.0604,0.0594,0.0595,28702.4536,1719.4914154
1660345200,2022-08-12 23:00:00,GST/USDT,0.0599,0.0605,0.0597,0.0602,79458.1546,4784.22843644
1660341600,2022-08-12 22:00:00,GST/USDT,0.059,0.06,0.059,0.0598,34607.7111,2055.70070238
1660338000,2022-08-12 21:00:00,GST/USDT,0.0586,0.06,0.0586,0.059,314771.913,18729.57234072
1660334400,2022-08-12 20:00:00,GST/USDT,0.0596,0.0597,0.0585,0.0585,85929.9799,5063.06210205
1660330800,2022-08-12 19:00:00,GST/USDT,0.0593,0.0596,0.0589,0.0596,51617.2333,3048.14452066
1660327200,2022-08-12 18:00:00,GST/USDT,0.0594,0.0597,0.0592,0.0595,23777.4888,1413.05742321
1660323600,2022-08-12 17:00:00,GST/USDT,0.0598,0.0601,0.0589,0.0592,57764.7357,3422.45270125
1660320000,2022-08-12 16:00:00,GST/USDT,0.0602,0.0608,0.0597,0.0597,159091.7279,9579.59056095
1660316400,2022-08-12 15:00:00,GST/USDT,0.0604,0.0605,0.0601,0.0603,29924.6993,1807.1668497
1660312800,2022-08-12 14:00:00,GST/USDT,0.0605,0.0609,0.0603,0.0604,18554.337,1124.66693902
1660309200,2022-08-12 13:00:00,GST/USDT,0.06,0.0609,0.059,0.0606,137028.7552,8179.78733226
1660305600,2022-08-12 12:00:00,GST/USDT,0.0611,0.0618,0.06,0.06,229749.1033,14031.11540884
1660302000,2022-08-12 11:00:00,GST/USDT,0.0604,0.061,0.0599,0.061,169266.8893,10241.27573171
1660298400,2022-08-12 10:00:00,GST/USDT,0.0605,0.0607,0.0595,0.0602,142478.5968,8547.54985945
1660294800,2022-08-12 09:00:00,GST/USDT,0.0605,0.0608,0.0603,0.0607,5039.5745,304.95949379
1660291200,2022-08-12 08:00:00,GST/USDT,0.0607,0.0609,0.0604,0.0607,10860.5361,660.5517465
1660287600,2022-08-12 07:00:00,GST/USDT,0.0607,0.0608,0.0602,0.0606,11949.2528,722.85895362
1660284000,2022-08-12 06:00:00,GST/USDT,0.0608,0.0608,0.0603,0.0607,25054.9427,1520.55282211
1660280400,2022-08-12 05:00:00,GST/USDT,0.0607,0.061,0.0604,0.0606,28529.6942,1733.92427181
1660276800,2022-08-12 04:00:00,GST/USDT,0.0605,0.0607,0.0596,0.0605,50346.0786,3034.80628565
1660273200,2022-08-12 03:00:00,GST/USDT,0.0608,0.0611,0.0606,0.0606,18259.9302,1110.51612526
1660269600,2022-08-12 02:00:00,GST/USDT,0.0607,0.0609,0.0606,0.0608,20807.0087,1264.81242796
1660266000,2022-08-12 01:00:00,GST/USDT,0.0601,0.061,0.0601,0.0606,45917.16,2782.22070929
1660262400,2022-08-12 00:00:00,GST/USDT,0.0592,0.0604,0.059,0.0601,75261.9831,4498.17479132
1660258800,2022-08-11 23:00:00,GST/USDT,0.0589,0.0593,0.0587,0.059,54040.0654,3194.38097912
1660255200,2022-08-11 22:00:00,GST/USDT,0.0589,0.0592,0.0585,0.0589,85698.1632,5039.83593619
1660251600,2022-08-11 21:00:00,GST/USDT,0.0605,0.0609,0.0583,0.0587,264222.2191,15629.71613925
1660248000,2022-08-11 20:00:00,GST/USDT,0.0605,0.0609,0.0604,0.0605,10417.2485,631.64763093
1660244400,2022-08-11 19:00:00,GST/USDT,0.0607,0.061,0.0603,0.0605,78213.391,4754.04623281
1660240800,2022-08-11 18:00:00,GST/USDT,0.0609,0.061,0.0604,0.0604,37514.8317,2275.50834263
1660237200,2022-08-11 17:00:00,GST/USDT,0.0619,0.062,0.0606,0.0609,215888.1427,13191.71207633
1660233600,2022-08-11 16:00:00,GST/USDT,0.0618,0.0621,0.0613,0.0617,59281.092,3661.07371665
1660230000,2022-08-11 15:00:00,GST/USDT,0.0618,0.062,0.0616,0.0619,31832.6204,1967.31968479
1660226400,2022-08-11 14:00:00,GST/USDT,0.0611,0.063,0.061,0.062,168787.1257,10476.57194355
1660222800,2022-08-11 13:00:00,GST/USDT,0.061,0.0612,0.0607,0.0611,48562.7841,2957.54401442
1660219200,2022-08-11 12:00:00,GST/USDT,0.061,0.0613,0.0608,0.0612,16273.2339,993.60576195
1660215600,2022-08-11 11:00:00,GST/USDT,0.0608,0.0613,0.0603,0.0608,77228.5334,4700.5319242
1660212000,2022-08-11 10:00:00,GST/USDT,0.0614,0.0614,0.0603,0.061,114018.9605,6939.38427141
1660208400,2022-08-11 09:00:00,GST/USDT,0.0615,0.062,0.06,0.0616,355425.9491,21690.58544375
1660204800,2022-08-11 08:00:00,GST/USDT,0.0618,0.062,0.0607,0.0617,119235.954,7333.28863673
1660201200,2022-08-11 07:00:00,GST/USDT,0.0618,0.0621,0.0612,0.0618,61782.7977,3819.13063386
1660197600,2022-08-11 06:00:00,GST/USDT,0.0625,0.0628,0.061,0.0618,115632.5042,7169.70571984
1660194000,2022-08-11 05:00:00,GST/USDT,0.0629,0.063,0.0623,0.0628,74644.0438,4679.73002364
1660190400,2022-08-11 04:00:00,GST/USDT,0.0628,0.063,0.0624,0.063,38729.5798,2430.60723335
1660186800,2022-08-11 03:00:00,GST/USDT,0.0626,0.0629,0.0625,0.0625,24000.642,1505.16253006
1660183200,2022-08-11 02:00:00,GST/USDT,0.0631,0.0631,0.0618,0.0627,67349.8135,4212.69101574
1660179600,2022-08-11 01:00:00,GST/USDT,0.0636,0.0655,0.0628,0.0628,87669.2046,5593.52249727
1660176000,2022-08-11 00:00:00,GST/USDT,0.0629,0.0639,0.0627,0.0636,189335.0216,12028.61175
1660172400,2022-08-10 23:00:00,GST/USDT,0.0628,0.0631,0.0625,0.0626,39757.9913,2493.65825701
1660168800,2022-08-10 22:00:00,GST/USDT,0.0622,0.0629,0.0621,0.0628,21935.185,1371.81192836
1660165200,2022-08-10 21:00:00,GST/USDT,0.0618,0.0627,0.0618,0.0623,104948.9197,6508.03417522
1660161600,2022-08-10 20:00:00,GST/USDT,0.0611,0.0621,0.0609,0.0619,79373.2976,4890.90175381
1660158000,2022-08-10 19:00:00,GST/USDT,0.061,0.0612,0.0609,0.0611,88810.36,5416.59767123
1660154400,2022-08-10 18:00:00,GST/USDT,0.0614,0.062,0.0609,0.0612,142339.5821,8738.35614799
1660150800,2022-08-10 17:00:00,GST/USDT,0.061,0.0619,0.0609,0.0615,159160.6359,9732.54091466
1660147200,2022-08-10 16:00:00,GST/USDT,0.0622,0.0624,0.061,0.0613,293425.833,18065.52154281
1660143600,2022-08-10 15:00:00,GST/USDT,0.0616,0.0665,0.0616,0.0623,771841.8642,49156.61107872
1660140000,2022-08-10 14:00:00,GST/USDT,0.0614,0.062,0.0609,0.0615,429831.8031,26522.7596277
1660136400,2022-08-10 13:00:00,GST/USDT,0.0596,0.0616,0.0592,0.0616,180083.0646,10857.12620315
1660132800,2022-08-10 12:00:00,GST/USDT,0.0592,0.06,0.0588,0.0594,234068.0369,13879.68432878
1660129200,2022-08-10 11:00:00,GST/USDT,0.0602,0.0605,0.0588,0.059,144481.7319,8622.34614097
1660125600,2022-08-10 10:00:00,GST/USDT,0.0612,0.0613,0.0595,0.0603,383688.9291,23085.02422412
1660122000,2022-08-10 09:00:00,GST/USDT,0.0605,0.0619,0.0601,0.0613,471946.3098,28856.89038233
1660118400,2022-08-10 08:00:00,GST/USDT,0.0608,0.0609,0.06,0.0604,330176.5644,19830.81973658
1660114800,2022-08-10 07:00:00,GST/USDT,0.0592,0.061,0.059,0.0606,482162.8965,28976.06761263
1660111200,2022-08-10 06:00:00,GST/USDT,0.059,0.0592,0.0589,0.0592,37945.0392,2241.4047511
1660107600,2022-08-10 05:00:00,GST/USDT,0.0587,0.0592,0.0587,0.059,7937.1595,468.35544329
1660104000,2022-08-10 04:00:00,GST/USDT,0.0594,0.0598,0.0586,0.059,85479.775,5040.71140494
1660100400,2022-08-10 03:00:00,GST/USDT,0.0586,0.06,0.0584,0.0595,159372.3772,9467.13435171
1660096800,2022-08-10 02:00:00,GST/USDT,0.0586,0.0591,0.0585,0.059,40288.5126,2372.69828429
1660093200,2022-08-10 01:00:00,GST/USDT,0.0583,0.059,0.0583,0.0588,88918.2448,5217.40621228
1660089600,2022-08-10 00:00:00,GST/USDT,0.0585,0.059,0.0583,0.0585,57756.2254,3384.78097249
1660086000,2022-08-09 23:00:00,GST/USDT,0.0586,0.0588,0.0582,0.0584,63964.4356,3741.88714507
1660082400,2022-08-09 22:00:00,GST/USDT,0.0593,0.0599,0.0584,0.0586,155278.1223,9169.33868665
1660078800,2022-08-09 21:00:00,GST/USDT,0.058,0.0599,0.0578,0.0595,199811.1311,11796.66727047
1660075200,2022-08-09 20:00:00,GST/USDT,0.0579,0.058,0.0577,0.0578,13708.122,792.3975758
1660071600,2022-08-09 19:00:00,GST/USDT,0.0578,0.058,0.0577,0.0577,14831.3815,857.18050771
1660068000,2022-08-09 18:00:00,GST/USDT,0.0576,0.0586,0.0575,0.058,147135.514,8532.6126246
1660064400,2022-08-09 17:00:00,GST/USDT,0.0575,0.058,0.0574,0.0576,33619.7988,1943.15143597
1660060800,2022-08-09 16:00:00,GST/USDT,0.0567,0.0583,0.0564,0.0575,115965.3299,6639.1121432
1660057200,2022-08-09 15:00:00,GST/USDT,0.0566,0.0571,0.0565,0.0567,121608.3023,6906.31825952
1660053600,2022-08-09 14:00:00,GST/USDT,0.0566,0.057,0.0562,0.0566,80168.3288,4529.08443857
1660050000,2022-08-09 13:00:00,GST/USDT,0.0575,0.0578,0.0562,0.0568,137940.9121,7838.27088517
1660046400,2022-08-09 12:00:00,GST/USDT,0.0566,0.0581,0.0555,0.0573,346495.3636,19626.02759961
1660042800,2022-08-09 11:00:00,GST/USDT,0.0574,0.0576,0.0556,0.0564,188912.8664,10705.56380661
1660039200,2022-08-09 10:00:00,GST/USDT,0.0587,0.059,0.0567,0.0572,244586.4101,14141.42631297
1660035600,2022-08-09 09:00:00,GST/USDT,0.0586,0.061,0.0583,0.0587,445252.2152,26637.69541348
1660032000,2022-08-09 08:00:00,GST/USDT,0.0606,0.0622,0.0585,0.0589,389893.8688,23442.37081509
1660028400,2022-08-09 07:00:00,GST/USDT,0.0599,0.0613,0.0593,0.0606,231446.6081,13887.31980992
1660024800,2022-08-09 06:00:00,GST/USDT,0.0584,0.0599,0.0582,0.0597,127219.7283,7503.95157974
1660021200,2022-08-09 05:00:00,GST/USDT,0.0587,0.0587,0.058,0.0582,120434.6603,7042.90673044
1660017600,2022-08-09 04:00:00,GST/USDT,0.0569,0.0591,0.0569,0.0587,198955.0848,11583.17585685
1660014000,2022-08-09 03:00:00,GST/USDT,0.0569,0.0574,0.0565,0.0572,44284.5012,2526.63389812
1660010400,2022-08-09 02:00:00,GST/USDT,0.0566,0.057,0.0565,0.0569,33291.8756,1890.21337458
1660006800,2022-08-09 01:00:00,GST/USDT,0.0564,0.0566,0.0561,0.0565,52375.58,2953.66023938
1660003200,2022-08-09 00:00:00,GST/USDT,0.0572,0.0574,0.0564,0.0567,56239.2469,3200.18414532
1659999600,2022-08-08 23:00:00,GST/USDT,0.0575,0.0577,0.0569,0.0572,54830.603,3148.25616763
1659996000,2022-08-08 22:00:00,GST/USDT,0.0576,0.0589,0.0569,0.0575,235897.6636,13663.09363195
1659992400,2022-08-08 21:00:00,GST/USDT,0.0583,0.0585,0.0572,0.0576,170663.2701,9830.40793406
1659988800,2022-08-08 20:00:00,GST/USDT,0.057,0.0598,0.0568,0.0583,534397.2378,31054.14102522
1659985200,2022-08-08 19:00:00,GST/USDT,0.0556,0.057,0.0553,0.057,149851.1078,8408.13008274
1659981600,2022-08-08 18:00:00,GST/USDT,0.0564,0.0565,0.055,0.0558,531940.9976,29537.86978202
1659978000,2022-08-08 17:00:00,GST/USDT,0.0573,0.0573,0.056,0.0564,249387.3671,14081.80947833
1659974400,2022-08-08 16:00:00,GST/USDT,0.0583,0.0584,0.0568,0.0573,144244.5339,8300.16367738
1659970800,2022-08-08 15:00:00,GST/USDT,0.0626,0.0629,0.058,0.0581,820879.949,49438.6226417
1659967200,2022-08-08 14:00:00,GST/USDT,0.0571,0.065,0.0567,0.0629,2376146.5747,147216.63271341
1659963600,2022-08-08 13:00:00,GST/USDT,0.0558,0.0578,0.0555,0.0571,243812.6824,13734.15155698
1659960000,2022-08-08 12:00:00,GST/USDT,0.0559,0.0561,0.0552,0.056,316266.3771,17581.71320876
1659956400,2022-08-08 11:00:00,GST/USDT,0.0556,0.0559,0.0549,0.0559,112097.4949,6230.31331025
1659952800,2022-08-08 10:00:00,GST/USDT,0.0556,0.0559,0.055,0.0558,106985.4583,5948.54230794
1659949200,2022-08-08 09:00:00,GST/USDT,0.0556,0.0559,0.0555,0.0556,33233.1944,1851.21560805
1659945600,2022-08-08 08:00:00,GST/USDT,0.0557,0.0558,0.0549,0.0555,69407.9066,3849.16154993
1659942000,2022-08-08 07:00:00,GST/USDT,0.0556,0.0562,0.0555,0.0559,61712.3315,3445.44993273
1659938400,2022-08-08 06:00:00,GST/USDT,0.0558,0.0559,0.0552,0.0558,83004.4677,4621.73830075
1659934800,2022-08-08 05:00:00,GST/USDT,0.0557,0.0559,0.0554,0.0558,22104.8583,1229.28755177
1659931200,2022-08-08 04:00:00,GST/USDT,0.0556,0.0557,0.0555,0.0557,31478.696,1750.58945641
1659927600,2022-08-08 03:00:00,GST/USDT,0.0549,0.0565,0.0545,0.0556,213029.1178,11849.38238391
1659924000,2022-08-08 02:00:00,GST/USDT,0.055,0.0551,0.0546,0.0551,66594.4004,3661.15205145
1659920400,2022-08-08 01:00:00,GST/USDT,0.0552,0.0552,0.0546,0.055,81648.2705,4473.54480229
1659916800,2022-08-08 00:00:00,GST/USDT,0.0549,0.0555,0.0547,0.0549,113284.3821,6245.90299879
1659913200,2022-08-07 23:00:00,GST/USDT,0.0547,0.0552,0.0547,0.0547,28414.3437,1564.03215507
1659909600,2022-08-07 22:00:00,GST/USDT,0.0549,0.0552,0.0546,0.0546,49872.7969,2744.09921791
1659906000,2022-08-07 21:00:00,GST/USDT,0.0549,0.055,0.0546,0.0549,17648.8334,969.05240675
1659902400,2022-08-07 20:00:00,GST/USDT,0.0548,0.055,0.0546,0.0548,19959.4818,1092.67533909
1659898800,2022-08-07 19:00:00,GST/USDT,0.055,0.055,0.0546,0.055,74396.3616,4085.93566827
1659895200,2022-08-07 18:00:00,GST/USDT,0.0548,0.055,0.0545,0.055,37626.8442,2063.07277222
1659891600,2022-08-07 17:00:00,GST/USDT,0.0544,0.055,0.0544,0.055,27531.0864,1509.3558123
1659888000,2022-08-07 16:00:00,GST/USDT,0.0547,0.0547,0.0539,0.0547,46670.2997,2537.97102792
1659884400,2022-08-07 15:00:00,GST/USDT,0.0553,0.0557,0.0545,0.0547,135593.3599,7490.89800767
1659880800,2022-08-07 14:00:00,GST/USDT,0.0552,0.0555,0.0549,0.0554,32797.7757,1809.23845183
1659877200,2022-08-07 13:00:00,GST/USDT,0.0555,0.056,0.0545,0.0555,170170.3763,9399.30627593
1659873600,2022-08-07 12:00:00,GST/USDT,0.0555,0.0559,0.0551,0.0555,85627.5917,4753.47359054
1659870000,2022-08-07 11:00:00,GST/USDT,0.0556,0.0559,0.0553,0.0555,56019.1769,3115.78313191
1659866400,2022-08-07 10:00:00,GST/USDT,0.0548,0.056,0.0546,0.0557,175394.5442,9684.87256873
1659862800,2022-08-07 09:00:00,GST/USDT,0.0546,0.0549,0.0542,0.0548,46831.6038,2558.50463022
1659859200,2022-08-07 08:00:00,GST/USDT,0.0548,0.0549,0.0542,0.0547,50085.3025,2731.81407293
1659855600,2022-08-07 07:00:00,GST/USDT,0.0545,0.0548,0.0543,0.0548,4777.1581,260.60979969
1659852000,2022-08-07 06:00:00,GST/USDT,0.0547,0.0549,0.0545,0.0547,32733.4866,1788.98494058
