https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume NDAU,Volume USDT
1659470400,2022-08-02 20:00:00,NDAU/USDT,15.971,16.002,15.959,15.97,1047.6862,16735.4946235
1659466800,2022-08-02 19:00:00,NDAU/USDT,16,16.006,15.959,15.971,1306.3896,20870.871698
1659463200,2022-08-02 18:00:00,NDAU/USDT,15.976,16.009,15.96,15.999,1575.79,25195.0478449
1659459600,2022-08-02 17:00:00,NDAU/USDT,16.003,16.01,15.965,15.99,2453.211,39224.505226
1659456000,2022-08-02 16:00:00,NDAU/USDT,15.974,16.037,15.963,16.003,2369.7785,37888.1905127
1659452400,2022-08-02 15:00:00,NDAU/USDT,15.99,16.009,15.932,15.986,1480.7039,23669.7437723
1659448800,2022-08-02 14:00:00,NDAU/USDT,16.073,16.075,15.9,15.97,1178.2435,18902.5524088
1659445200,2022-08-02 13:00:00,NDAU/USDT,16.074,16.074,16.073,16.074,201.3821,3236.9287383
1659441600,2022-08-02 12:00:00,NDAU/USDT,15.974,16.074,15.97,16.074,806.8339,12933.6473827
1659438000,2022-08-02 11:00:00,NDAU/USDT,15.976,15.987,15.968,15.983,1125.8385,17987.5558444
1659434400,2022-08-02 10:00:00,NDAU/USDT,15.981,15.987,15.965,15.985,2025.1511,32353.1829683
1659430800,2022-08-02 09:00:00,NDAU/USDT,15.982,16,15.966,15.982,2222.6841,35516.8315037
1659427200,2022-08-02 08:00:00,NDAU/USDT,15.997,16.039,15.975,15.979,3232.5024,51746.262925
1659423600,2022-08-02 07:00:00,NDAU/USDT,16.004,16.029,15.957,15.996,2411.8078,38606.9388423
1659420000,2022-08-02 06:00:00,NDAU/USDT,15.993,16.047,15.991,15.999,3038.5285,48682.8804022
1659416400,2022-08-02 05:00:00,NDAU/USDT,16.022,16.031,15.982,16.008,1550.3854,24817.0077628
1659412800,2022-08-02 04:00:00,NDAU/USDT,16.025,16.029,15.954,16.017,601.8103,9635.3977936
1659409200,2022-08-02 03:00:00,NDAU/USDT,16.005,16.029,15.953,15.985,1632.3117,26126.0196721
1659405600,2022-08-02 02:00:00,NDAU/USDT,15.984,16.038,15.921,16.002,1188.7295,18993.705835
1659402000,2022-08-02 01:00:00,NDAU/USDT,15.987,15.999,15.981,15.985,2986.0901,47744.7972498
1659398400,2022-08-02 00:00:00,NDAU/USDT,15.993,16.01,15.984,15.996,3179.4366,50853.6321677
1659394800,2022-08-01 23:00:00,NDAU/USDT,15.946,16.073,15.874,16.072,2272.4406,36341.3213855
1659391200,2022-08-01 22:00:00,NDAU/USDT,15.98,15.984,15.887,15.957,2496.5786,39840.7509548
1659387600,2022-08-01 21:00:00,NDAU/USDT,15.995,16.005,15.98,15.983,799.6873,12793.9153076
1659384000,2022-08-01 20:00:00,NDAU/USDT,15.989,16.007,15.985,16.003,697.525,11157.1175843
1659380400,2022-08-01 19:00:00,NDAU/USDT,16.001,16.075,15.975,15.995,743.758,11910.7268236
1659376800,2022-08-01 18:00:00,NDAU/USDT,16.036,16.047,16.008,16.026,1955.4375,31343.4563014
1659373200,2022-08-01 17:00:00,NDAU/USDT,16.008,16.042,16.003,16.038,4147.7879,66474.8824832
1659369600,2022-08-01 16:00:00,NDAU/USDT,16.02,16.06,16.002,16.041,3806.8482,61011.0104922
1659366000,2022-08-01 15:00:00,NDAU/USDT,15.934,16.072,15.85,16.072,2243.5972,35752.7168591
1659362400,2022-08-01 14:00:00,NDAU/USDT,15.96,16,15.849,15.94,1399.6363,22292.5731698
1659358800,2022-08-01 13:00:00,NDAU/USDT,16.039,16.075,15.887,15.965,789.8252,12650.7546294
1659355200,2022-08-01 12:00:00,NDAU/USDT,16.022,16.072,15.964,16.036,1236.3324,19803.0711264
1659351600,2022-08-01 11:00:00,NDAU/USDT,16.036,16.075,15.887,16.025,2020.5202,32355.1196489
1659348000,2022-08-01 10:00:00,NDAU/USDT,16.066,16.066,15.978,16.052,2998.8412,48105.4030502
1659344400,2022-08-01 09:00:00,NDAU/USDT,16.041,16.075,16.013,16.059,3581.3723,57503.5741993
1659340800,2022-08-01 08:00:00,NDAU/USDT,16.031,16.058,15.975,16.058,4430.3537,71077.3705519
1659337200,2022-08-01 07:00:00,NDAU/USDT,16.046,16.058,16.014,16.033,2548.9929,40889.6753074
1659333600,2022-08-01 06:00:00,NDAU/USDT,16.052,16.058,16.029,16.051,3426.0407,54979.1009835
1659330000,2022-08-01 05:00:00,NDAU/USDT,16.043,16.053,16.004,16.043,1283.3594,20573.7178483
1659326400,2022-08-01 04:00:00,NDAU/USDT,16.01,16.048,16.002,16.025,1142.2951,18300.895013
1659322800,2022-08-01 03:00:00,NDAU/USDT,16.001,16.044,16.001,16.018,1876.2946,30057.14462
1659319200,2022-08-01 02:00:00,NDAU/USDT,16.074,16.074,16.007,16.015,1755.1264,28120.7086425
1659315600,2022-08-01 01:00:00,NDAU/USDT,15.989,16.073,15.985,16.073,1673.1107,26752.4896432
1659312000,2022-08-01 00:00:00,NDAU/USDT,16.025,16.039,15.985,15.999,2242.1362,35892.5050067
1659308400,2022-07-31 23:00:00,NDAU/USDT,15.942,16.067,15.904,16.026,2383.1921,38034.677242
1659304800,2022-07-31 22:00:00,NDAU/USDT,15.954,15.993,15.888,15.892,1115.8433,17783.5499278
1659301200,2022-07-31 21:00:00,NDAU/USDT,15.992,15.992,15.909,15.956,729.5265,11644.7170342
1659297600,2022-07-31 20:00:00,NDAU/USDT,15.998,15.998,15.958,15.984,756.2391,12088.5680616
1659294000,2022-07-31 19:00:00,NDAU/USDT,16.074,16.074,15.959,15.992,824.3602,13187.4407241
1659290400,2022-07-31 18:00:00,NDAU/USDT,16.009,16.074,15.986,16.074,655.7318,10490.8322305
1659286800,2022-07-31 17:00:00,NDAU/USDT,16.03,16.047,16.004,16.006,2492.1948,39943.892277
1659283200,2022-07-31 16:00:00,NDAU/USDT,16.036,16.075,16.015,16.032,2069.9307,33203.6843198
1659279600,2022-07-31 15:00:00,NDAU/USDT,16.051,16.051,16.021,16.027,3758.7589,60263.6026187
1659276000,2022-07-31 14:00:00,NDAU/USDT,16.045,16.053,15.975,16.02,2952.8662,47336.6619915
1659272400,2022-07-31 13:00:00,NDAU/USDT,16.021,16.057,16.018,16.042,1981.0674,31782.1695372
1659268800,2022-07-31 12:00:00,NDAU/USDT,16.02,16.075,15.85,16.036,1189.3952,19001.0624853
1659265200,2022-07-31 11:00:00,NDAU/USDT,16.021,16.038,16.017,16.023,571.6036,9158.1601869
1659261600,2022-07-31 10:00:00,NDAU/USDT,16.028,16.03,16.014,16.03,2064.7814,33085.2822208
1659258000,2022-07-31 09:00:00,NDAU/USDT,16.013,16.03,15.965,16.024,2831.806,45342.6556639
1659254400,2022-07-31 08:00:00,NDAU/USDT,16.047,16.056,15.856,16,3533.1063,56678.3635818
1659250800,2022-07-31 07:00:00,NDAU/USDT,16.036,16.056,16.009,16.041,3531.7527,56672.3644257
1659247200,2022-07-31 06:00:00,NDAU/USDT,16.02,16.075,16.005,16.039,2074.7281,33263.9511585
1659243600,2022-07-31 05:00:00,NDAU/USDT,16.075,16.075,16.004,16.03,1066.4105,17092.584131
1659240000,2022-07-31 04:00:00,NDAU/USDT,16.074,16.074,16.074,16.074,0,0
1659236400,2022-07-31 03:00:00,NDAU/USDT,16.074,16.074,16.074,16.074,0,0
1659232800,2022-07-31 02:00:00,NDAU/USDT,16.074,16.074,16.074,16.074,0.0101,0.1623474
1659229200,2022-07-31 01:00:00,NDAU/USDT,15.929,16.075,15.929,16.075,40.6921,651.3679154
1659225600,2022-07-31 00:00:00,NDAU/USDT,15.845,15.929,15.845,15.929,0.1354,2.1559382
1659222000,2022-07-30 23:00:00,NDAU/USDT,15.99,16.017,15.76,15.929,1193.3123,19038.7985103
1659218400,2022-07-30 22:00:00,NDAU/USDT,15.724,16.072,15.72,15.958,766.3583,12189.3984023
1659214800,2022-07-30 21:00:00,NDAU/USDT,15.9,15.913,15.72,15.723,899.6856,14281.9924147
1659211200,2022-07-30 20:00:00,NDAU/USDT,15.884,15.951,15.883,15.892,2138.199,34015.5855807
1659207600,2022-07-30 19:00:00,NDAU/USDT,15.862,15.909,15.817,15.885,3471.1067,55125.1583676
1659204000,2022-07-30 18:00:00,NDAU/USDT,16.071,16.075,15.81,15.872,1599.1852,25368.2237083
1659200400,2022-07-30 17:00:00,NDAU/USDT,15.789,16.075,15.787,16.045,469.1051,7469.0622136
1659196800,2022-07-30 16:00:00,NDAU/USDT,15.865,16.075,15.72,15.789,309.8141,4915.4014159
1659193200,2022-07-30 15:00:00,NDAU/USDT,15.913,16.074,15.72,15.869,749.1867,11914.5394479
1659189600,2022-07-30 14:00:00,NDAU/USDT,16.074,16.074,15.865,15.869,201.2403,3222.4486922
1659186000,2022-07-30 13:00:00,NDAU/USDT,15.867,16.074,15.866,16.071,914.7622,14617.3154123
1659182400,2022-07-30 12:00:00,NDAU/USDT,16.023,16.075,15.866,15.868,3693.8721,59137.7537287
1659178800,2022-07-30 11:00:00,NDAU/USDT,15.971,16.075,15.775,16.039,1314.7773,20971.9230349
1659175200,2022-07-30 10:00:00,NDAU/USDT,16.071,16.075,15.865,15.965,1616.9009,25836.5677841
1659171600,2022-07-30 09:00:00,NDAU/USDT,16.011,16.074,15.865,16.071,875.3592,14034.1831572
1659168000,2022-07-30 08:00:00,NDAU/USDT,16.013,16.015,16.011,16.012,164.8985,2640.5304845
1659164400,2022-07-30 07:00:00,NDAU/USDT,15.772,16.012,15.767,15.999,369.8373,5847.3494131
1659160800,2022-07-30 06:00:00,NDAU/USDT,15.952,16.015,15.71,15.781,1050.324,16734.2226637
1659157200,2022-07-30 05:00:00,NDAU/USDT,15.849,16.015,15.849,15.954,3176.1051,50673.2361326
1659153600,2022-07-30 04:00:00,NDAU/USDT,15.922,16.015,15.81,15.865,22.0341,351.522678
1659150000,2022-07-30 03:00:00,NDAU/USDT,15.957,16.012,15.85,16.012,20.8074,332.6424723
1659146400,2022-07-30 02:00:00,NDAU/USDT,15.957,15.957,15.957,15.957,0.0138,0.2202066
1659142800,2022-07-30 01:00:00,NDAU/USDT,15.957,15.957,15.957,15.957,0.0131,0.2090367
1659139200,2022-07-30 00:00:00,NDAU/USDT,15.79,16.014,15.71,16.006,322.0922,5082.3816364
1659135600,2022-07-29 23:00:00,NDAU/USDT,15.741,15.829,15.7,15.757,966.6791,15250.0215622
1659132000,2022-07-29 22:00:00,NDAU/USDT,15.947,16.013,15.725,15.74,2623.6208,41849.6604773
1659128400,2022-07-29 21:00:00,NDAU/USDT,15.94,15.96,15.854,15.901,3124.6011,49751.8036564
1659124800,2022-07-29 20:00:00,NDAU/USDT,15.985,15.985,15.892,15.95,3547.4454,56586.6669543
1659121200,2022-07-29 19:00:00,NDAU/USDT,15.942,15.985,15.854,15.982,1076.7738,17184.679356
1659117600,2022-07-29 18:00:00,NDAU/USDT,15.925,15.968,15.852,15.899,970.0339,15451.0451963
1659114000,2022-07-29 17:00:00,NDAU/USDT,16.01,16.011,15.885,15.915,675.9913,10779.4161041
1659110400,2022-07-29 16:00:00,NDAU/USDT,16.01,16.013,15.922,16.01,139.8858,2239.711865
1659106800,2022-07-29 15:00:00,NDAU/USDT,15.712,16.013,15.712,16.011,714.8675,11389.7353424
1659103200,2022-07-29 14:00:00,NDAU/USDT,15.928,15.928,15.71,15.713,360.5693,5692.3527933
1659099600,2022-07-29 13:00:00,NDAU/USDT,15.972,15.993,15.853,15.924,3031.9856,48362.4220941
1659096000,2022-07-29 12:00:00,NDAU/USDT,15.839,16.015,15.66,15.943,1836.8593,29253.2958362
1659092400,2022-07-29 11:00:00,NDAU/USDT,15.827,15.909,15.726,15.839,1882.968,29819.914906
1659088800,2022-07-29 10:00:00,NDAU/USDT,15.691,15.949,15.689,15.827,597.276,9442.2577126
1659085200,2022-07-29 09:00:00,NDAU/USDT,15.75,15.827,15.67,15.691,242.8543,3824.9917584
1659081600,2022-07-29 08:00:00,NDAU/USDT,16.011,16.015,15.625,15.756,1103.4938,17430.0449263
1659078000,2022-07-29 07:00:00,NDAU/USDT,15.624,16.015,15.616,16.012,470.4242,7418.8547761
1659074400,2022-07-29 06:00:00,NDAU/USDT,15.607,16.015,15.602,15.623,784.859,12470.8166137
1659070800,2022-07-29 05:00:00,NDAU/USDT,16.014,16.014,15.559,15.604,591.1304,9323.5804301
1659067200,2022-07-29 04:00:00,NDAU/USDT,16.013,16.015,15.555,16.015,605.2945,9563.8286907
1659063600,2022-07-29 03:00:00,NDAU/USDT,15.552,16.015,15.552,16.015,269.502,4293.8404669
1659060000,2022-07-29 02:00:00,NDAU/USDT,15.945,16.013,15.5,15.5,625.0494,9891.6217287
1659056400,2022-07-29 01:00:00,NDAU/USDT,15.553,16.015,15.5,15.924,1388.8503,21974.2936821
1659052800,2022-07-29 00:00:00,NDAU/USDT,15.97,16.015,15.502,15.55,1468.7493,23285.9714945
1659049200,2022-07-28 23:00:00,NDAU/USDT,15.95,16.014,15.922,15.973,3962.7392,63216.7376546
1659045600,2022-07-28 22:00:00,NDAU/USDT,15.922,16.014,15.885,15.986,2982.8563,47629.1604621
1659042000,2022-07-28 21:00:00,NDAU/USDT,15.97,16.015,15.922,15.949,3213.8328,51282.1602632
1659038400,2022-07-28 20:00:00,NDAU/USDT,15.967,16.014,15.85,15.969,4372.366,69785.2825462
1659034800,2022-07-28 19:00:00,NDAU/USDT,15.948,16.014,15.909,15.975,2062.4391,32917.3282508
1659031200,2022-07-28 18:00:00,NDAU/USDT,15.885,15.973,15.85,15.935,2417.4014,38512.2834825
1659027600,2022-07-28 17:00:00,NDAU/USDT,15.915,16.013,15.909,15.941,978.1169,15598.5336419
1659024000,2022-07-28 16:00:00,NDAU/USDT,15.783,15.999,15.726,15.922,992.0377,15794.6101951
1659020400,2022-07-28 15:00:00,NDAU/USDT,16.012,16.014,15.779,15.782,574.9497,9162.1555081
1659016800,2022-07-28 14:00:00,NDAU/USDT,15.982,16.014,15.774,16.014,1361.1563,21660.5712192
1659013200,2022-07-28 13:00:00,NDAU/USDT,15.754,16.015,15.751,15.988,1961.0488,31251.9869517
1659009600,2022-07-28 12:00:00,NDAU/USDT,16.011,16.015,15.754,15.758,476.9257,7592.8510987
1659006000,2022-07-28 11:00:00,NDAU/USDT,15.607,16.015,15.607,16.011,456.3766,7272.2019237
1659002400,2022-07-28 10:00:00,NDAU/USDT,15.608,15.608,15.605,15.605,62.6114,977.2237128
1658998800,2022-07-28 09:00:00,NDAU/USDT,15.663,15.758,15.605,15.605,243.3151,3805.3679065
1658995200,2022-07-28 08:00:00,NDAU/USDT,15.67,15.764,15.6,15.653,153.6828,2403.1493527
1658991600,2022-07-28 07:00:00,NDAU/USDT,16.011,16.015,15.665,15.67,374.697,5962.3061737
1658988000,2022-07-28 06:00:00,NDAU/USDT,15.987,16.015,15.922,16.012,803.6061,12830.9321724
1658984400,2022-07-28 05:00:00,NDAU/USDT,15.615,16,15.601,15.98,277.1709,4364.5281889
1658980800,2022-07-28 04:00:00,NDAU/USDT,15.87,16.005,15.6,15.607,428.8201,6751.8957735
1658977200,2022-07-28 03:00:00,NDAU/USDT,15.607,15.87,15.601,15.87,81.2379,1271.6128275
1658973600,2022-07-28 02:00:00,NDAU/USDT,16.013,16.014,15.605,15.609,240.1362,3782.9855538
1658970000,2022-07-28 01:00:00,NDAU/USDT,15.938,16.015,15.922,16.015,107.6596,1722.9830849
1658966400,2022-07-28 00:00:00,NDAU/USDT,15.899,16.015,15.845,15.936,1080.1604,17210.5622262
1658962800,2022-07-27 23:00:00,NDAU/USDT,15.879,15.922,15.858,15.893,1896.9613,30144.5374577
1658959200,2022-07-27 22:00:00,NDAU/USDT,15.898,15.922,15.858,15.885,1541.415,24491.2832526
1658955600,2022-07-27 21:00:00,NDAU/USDT,15.768,16.015,15.768,15.9,589.2396,9387.5733738
1658952000,2022-07-27 20:00:00,NDAU/USDT,15.879,15.879,15.879,15.879,0,0
1658948400,2022-07-27 19:00:00,NDAU/USDT,15.844,15.879,15.844,15.879,8,126.9140744
1658944800,2022-07-27 18:00:00,NDAU/USDT,15.85,15.85,15.742,15.742,0.0916,1.448193
1658941200,2022-07-27 17:00:00,NDAU/USDT,15.838,15.855,15.767,15.855,6.2815,99.5340622
1658937600,2022-07-27 16:00:00,NDAU/USDT,15.557,15.84,15.557,15.839,66.1597,1036.4953414
1658934000,2022-07-27 15:00:00,NDAU/USDT,15.717,15.718,15.55,15.555,408.7644,6395.9151631
1658930400,2022-07-27 14:00:00,NDAU/USDT,15.765,15.981,15.71,15.715,229.1327,3614.8603692
1658926800,2022-07-27 13:00:00,NDAU/USDT,16.015,16.017,15.765,15.765,108.8052,1731.8361578
1658923200,2022-07-27 12:00:00,NDAU/USDT,15.907,16.017,15.835,16.017,1415.9105,22524.4571415
1658919600,2022-07-27 11:00:00,NDAU/USDT,15.91,15.91,15.905,15.907,41.3816,658.3119131
1658916000,2022-07-27 10:00:00,NDAU/USDT,15.911,15.911,15.6,15.91,403.0994,6334.6954916
1658912400,2022-07-27 09:00:00,NDAU/USDT,15.913,15.913,15.8,15.91,222.8976,3546.3348903
1658908800,2022-07-27 08:00:00,NDAU/USDT,15.605,15.913,15.6,15.91,382.3758,6008.1807746
1658905200,2022-07-27 07:00:00,NDAU/USDT,15.799,15.912,15.6,15.605,303.236,4789.2684425
1658901600,2022-07-27 06:00:00,NDAU/USDT,15.913,15.913,15.799,15.872,330.0211,5234.2688349
1658898000,2022-07-27 05:00:00,NDAU/USDT,15.911,15.912,15.846,15.909,165.1033,2624.912357
1658894400,2022-07-27 04:00:00,NDAU/USDT,15.601,15.912,15.6,15.912,1161.8554,18158.4923412
1658890800,2022-07-27 03:00:00,NDAU/USDT,15.911,15.913,15.601,15.604,366.3103,5772.776096
1658887200,2022-07-27 02:00:00,NDAU/USDT,15.598,15.913,15.598,15.909,454.9234,7181.0970276
1658883600,2022-07-27 01:00:00,NDAU/USDT,15.629,15.629,15.59,15.604,80.9829,1263.628289
1658880000,2022-07-27 00:00:00,NDAU/USDT,15.911,15.911,15.62,15.627,148.3219,2351.2071964
1658876400,2022-07-26 23:00:00,NDAU/USDT,15.822,15.911,15.807,15.908,462.7606,7326.001653
1658872800,2022-07-26 22:00:00,NDAU/USDT,15.801,15.842,15.797,15.817,2230.1966,35277.9459539
1658869200,2022-07-26 21:00:00,NDAU/USDT,15.705,15.861,15.705,15.801,2417.875,38252.9224299
1658865600,2022-07-26 20:00:00,NDAU/USDT,15.911,15.911,15.705,15.766,971.3774,15437.5408247
1658862000,2022-07-26 19:00:00,NDAU/USDT,15.848,15.912,15.807,15.91,1636.2939,25952.8811235
1658858400,2022-07-26 18:00:00,NDAU/USDT,15.908,15.91,15.809,15.813,877.615,13900.1769975
1658854800,2022-07-26 17:00:00,NDAU/USDT,15.601,15.911,15.601,15.911,293.8708,4604.960428
1658851200,2022-07-26 16:00:00,NDAU/USDT,15.91,15.913,15.601,15.601,298.7953,4724.7610607
1658847600,2022-07-26 15:00:00,NDAU/USDT,15.912,15.913,15.838,15.909,366.405,5827.8821063
1658844000,2022-07-26 14:00:00,NDAU/USDT,15.69,15.912,15.69,15.912,22.1338,350.9027798
1658840400,2022-07-26 13:00:00,NDAU/USDT,15.574,15.912,15.574,15.633,197.5006,3100.6963508
1658836800,2022-07-26 12:00:00,NDAU/USDT,15.558,15.907,15.55,15.57,319.0463,4997.4050528
1658833200,2022-07-26 11:00:00,NDAU/USDT,15.845,15.887,15.55,15.554,450.5342,7081.4573787
1658829600,2022-07-26 10:00:00,NDAU/USDT,15.45,15.87,15.45,15.83,384.8121,6084.2734077
1658826000,2022-07-26 09:00:00,NDAU/USDT,15.464,15.55,15.414,15.45,100.9583,1562.7409997
1658822400,2022-07-26 08:00:00,NDAU/USDT,15.477,15.515,15.414,15.464,149.4255,2310.8144157
1658818800,2022-07-26 07:00:00,NDAU/USDT,15.507,15.886,15.395,15.438,312.1177,4860.4668532
1658815200,2022-07-26 06:00:00,NDAU/USDT,15.44,15.508,15.395,15.402,339.0932,5248.0007866
1658811600,2022-07-26 05:00:00,NDAU/USDT,15.816,15.848,15.44,15.497,564.8085,8848.0766075
1658808000,2022-07-26 04:00:00,NDAU/USDT,15.65,15.912,15.65,15.784,226.8538,3590.2802118
1658804400,2022-07-26 03:00:00,NDAU/USDT,15.628,15.912,15.628,15.65,149.7209,2357.116675
1658800800,2022-07-26 02:00:00,NDAU/USDT,15.584,15.912,15.584,15.628,198.1169,3114.6868675
1658797200,2022-07-26 01:00:00,NDAU/USDT,15.62,15.912,15.56,15.582,354.4288,5548.3424034
1658793600,2022-07-26 00:00:00,NDAU/USDT,15.856,15.856,15.62,15.62,223.5681,3528.157319
1658790000,2022-07-25 23:00:00,NDAU/USDT,15.829,15.857,15.813,15.84,387.4882,6139.649004
1658786400,2022-07-25 22:00:00,NDAU/USDT,15.871,15.904,15.753,15.826,915.7698,14503.3625472
1658782800,2022-07-25 21:00:00,NDAU/USDT,15.816,15.906,15.816,15.893,741.6062,11771.3872222
1658779200,2022-07-25 20:00:00,NDAU/USDT,15.884,15.896,15.84,15.873,620.1631,9843.1672626
1658775600,2022-07-25 19:00:00,NDAU/USDT,15.816,15.912,15.816,15.883,247.9302,3937.4927672
1658772000,2022-07-25 18:00:00,NDAU/USDT,15.733,15.912,15.733,15.869,391.2252,6199.4518368
1658768400,2022-07-25 17:00:00,NDAU/USDT,15.62,15.623,15.62,15.623,0.16,2.4992306
1658764800,2022-07-25 16:00:00,NDAU/USDT,15.588,15.84,15.588,15.62,61.1773,959.0826466
1658761200,2022-07-25 15:00:00,NDAU/USDT,15.768,15.912,15.57,15.587,297.4996,4656.6724455
1658757600,2022-07-25 14:00:00,NDAU/USDT,15.79,15.82,15.744,15.76,666.5083,10506.3396197
1658754000,2022-07-25 13:00:00,NDAU/USDT,15.767,15.912,15.635,15.75,256.4982,4047.0264972
1658750400,2022-07-25 12:00:00,NDAU/USDT,15.565,15.9,15.505,15.774,355.1262,5570.0248462
1658746800,2022-07-25 11:00:00,NDAU/USDT,15.878,15.879,15.471,15.505,497.908,7842.787119
1658743200,2022-07-25 10:00:00,NDAU/USDT,15.401,15.879,15.401,15.879,1205.8299,19076.8425159
1658739600,2022-07-25 09:00:00,NDAU/USDT,15.512,15.859,15.4,15.45,595.7396,9284.3095542
1658736000,2022-07-25 08:00:00,NDAU/USDT,15.873,15.879,15.353,15.511,674.9603,10531.9532597
1658732400,2022-07-25 07:00:00,NDAU/USDT,15.504,15.879,15.504,15.873,738.298,11632.2855664
1658728800,2022-07-25 06:00:00,NDAU/USDT,15.876,15.878,15.5,15.5,472.7426,7391.4406241
1658725200,2022-07-25 05:00:00,NDAU/USDT,15.586,15.879,15.586,15.879,361.5373,5703.8714507
1658721600,2022-07-25 04:00:00,NDAU/USDT,15.85,15.85,15.51,15.586,490.7853,7683.6801543
1658718000,2022-07-25 03:00:00,NDAU/USDT,15.536,15.859,15.301,15.846,608.745,9473.2130227
1658714400,2022-07-25 02:00:00,NDAU/USDT,15.388,15.849,15.301,15.571,616.8753,9577.8726066
1658710800,2022-07-25 01:00:00,NDAU/USDT,15.304,15.8,15.301,15.385,279.4506,4310.7527525
1658707200,2022-07-25 00:00:00,NDAU/USDT,15.743,15.776,15.3,15.301,700.1854,10892.0155771
1658703600,2022-07-24 23:00:00,NDAU/USDT,15.779,15.804,15.716,15.748,353.4983,5568.6806846
1658700000,2022-07-24 22:00:00,NDAU/USDT,15.768,15.807,15.725,15.733,567.8506,8947.0560191
1658696400,2022-07-24 21:00:00,NDAU/USDT,15.761,15.823,15.725,15.768,876.6293,13808.4868345
1658692800,2022-07-24 20:00:00,NDAU/USDT,15.876,15.878,15.582,15.713,463.5949,7288.6406929
1658689200,2022-07-24 19:00:00,NDAU/USDT,15.566,15.879,15.564,15.879,566.1558,8931.2013517
1658685600,2022-07-24 18:00:00,NDAU/USDT,15.867,15.871,15.562,15.564,254.1666,3974.3135755
1658682000,2022-07-24 17:00:00,NDAU/USDT,15.555,15.878,15.555,15.864,261.0222,4116.4879878
1658678400,2022-07-24 16:00:00,NDAU/USDT,15.872,15.878,15.555,15.555,202.5975,3175.895307
1658674800,2022-07-24 15:00:00,NDAU/USDT,15.877,15.879,15.693,15.874,125.1268,1979.2830834
1658671200,2022-07-24 14:00:00,NDAU/USDT,15.851,15.878,15.691,15.876,150.2044,2380.7470221
1658667600,2022-07-24 13:00:00,NDAU/USDT,15.822,15.86,15.75,15.851,727.9767,11533.9977173
1658664000,2022-07-24 12:00:00,NDAU/USDT,15.654,15.815,15.544,15.815,462.5522,7221.1357454
1658660400,2022-07-24 11:00:00,NDAU/USDT,15.816,15.86,15.618,15.654,718.1631,11344.9637014
1658656800,2022-07-24 10:00:00,NDAU/USDT,15.806,15.86,15.767,15.797,1855.7412,29380.9291652
1658653200,2022-07-24 09:00:00,NDAU/USDT,15.717,15.838,15.532,15.806,693.9727,10868.6714154
1658649600,2022-07-24 08:00:00,NDAU/USDT,15.516,15.86,15.505,15.708,487.626,7681.4313559
1658646000,2022-07-24 07:00:00,NDAU/USDT,15.505,15.84,15.505,15.516,445.5943,7007.9182278
1658642400,2022-07-24 06:00:00,NDAU/USDT,15.603,15.86,15.493,15.505,365.8659,5726.6704304
1658638800,2022-07-24 05:00:00,NDAU/USDT,15.69,15.86,15.599,15.599,264.1633,4146.6312675
1658635200,2022-07-24 04:00:00,NDAU/USDT,15.585,15.804,15.42,15.804,138.1049,2143.0590042
1658631600,2022-07-24 03:00:00,NDAU/USDT,15.675,15.675,15.585,15.585,8.8558,138.5110432
1658628000,2022-07-24 02:00:00,NDAU/USDT,15.675,15.675,15.675,15.675,0.0101,0.1583175
1658624400,2022-07-24 01:00:00,NDAU/USDT,15.674,15.674,15.674,15.674,29.0101,454.7043074
1658620800,2022-07-24 00:00:00,NDAU/USDT,15.69,15.69,15.674,15.674,0.5358,8.3994043
1658617200,2022-07-23 23:00:00,NDAU/USDT,15.822,15.822,15.705,15.705,0.0391,0.6155631
1658613600,2022-07-23 22:00:00,NDAU/USDT,15.69,15.829,15.652,15.829,6.9749,110.1254384
1658610000,2022-07-23 21:00:00,NDAU/USDT,15.651,15.793,15.651,15.69,0.3429,5.401796
1658606400,2022-07-23 20:00:00,NDAU/USDT,15.832,15.859,15.582,15.655,160.1773,2514.0870307
1658602800,2022-07-23 19:00:00,NDAU/USDT,15.825,15.842,15.574,15.708,181.1992,2857.5418118
1658599200,2022-07-23 18:00:00,NDAU/USDT,15.849,15.849,15.849,15.849,0,0
1658595600,2022-07-23 17:00:00,NDAU/USDT,15.557,15.849,15.33,15.849,493.5233,7658.11688
1658592000,2022-07-23 16:00:00,NDAU/USDT,15.69,15.859,15.461,15.557,391.8897,6125.1379363
1658588400,2022-07-23 15:00:00,NDAU/USDT,15.796,15.86,15.562,15.565,155.1941,2448.7577475
1658584800,2022-07-23 14:00:00,NDAU/USDT,15.86,15.86,15.86,15.86,0,0
1658581200,2022-07-23 13:00:00,NDAU/USDT,15.705,15.86,15.705,15.86,89.4631,1417.9464942
1658577600,2022-07-23 12:00:00,NDAU/USDT,15.708,15.839,15.55,15.829,90.9351,1424.1711322
1658574000,2022-07-23 11:00:00,NDAU/USDT,15.759,15.839,15.759,15.839,15.3027,241.3296309
1658570400,2022-07-23 10:00:00,NDAU/USDT,15.767,15.84,15.767,15.839,163.4731,2586.53686
1658566800,2022-07-23 09:00:00,NDAU/USDT,15.456,15.83,15.433,15.708,889.1898,13924.9027033
1658563200,2022-07-23 08:00:00,NDAU/USDT,15.853,15.853,15.402,15.407,1004.7997,15569.0364154
1658559600,2022-07-23 07:00:00,NDAU/USDT,15.859,15.859,15.582,15.853,267.1874,4201.7195125
