https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BAKE,Volume USDT
1644019200,2022-02-05 00:00:00,BAKE/USDT,0.6993,0.7296,0.6881,0.7053,74964.21139796,53020.957260753021
1643932800,2022-02-04 00:00:00,BAKE/USDT,0.6424,0.7094,0.6385,0.6993,107892.24247032,72840.548808093702
1643846400,2022-02-03 00:00:00,BAKE/USDT,0.6241,0.6424,0.6062,0.6424,25679.58744224,16034.009572384165
1643760000,2022-02-02 00:00:00,BAKE/USDT,0.6328,0.6564,0.6197,0.6231,51936.01491836,32992.502920455077
1643673600,2022-02-01 00:00:00,BAKE/USDT,0.6187,0.6485,0.6187,0.6356,15111.4975863,9643.669446839161
1643587200,2022-01-31 00:00:00,BAKE/USDT,0.6188,0.6225,0.5895,0.6214,11664.37074826,7074.150330924193
1643500800,2022-01-30 00:00:00,BAKE/USDT,0.626,0.6405,0.6068,0.6188,28642.93797491,17777.021518975694
1643414400,2022-01-29 00:00:00,BAKE/USDT,0.6098,0.6337,0.6094,0.6261,19221.03150206,11982.155700800938
1643328000,2022-01-28 00:00:00,BAKE/USDT,0.609,0.6174,0.5865,0.6098,33521.27120251,20071.131498913447
1643241600,2022-01-27 00:00:00,BAKE/USDT,0.6107,0.6245,0.5825,0.609,50175.51237894,30038.424380988779
1643155200,2022-01-26 00:00:00,BAKE/USDT,0.6127,0.697,0.6029,0.6115,103617.29233181,65488.630085471718
1643068800,2022-01-25 00:00:00,BAKE/USDT,0.5864,0.6237,0.5654,0.6147,47516.36029616,28218.55450263695
1642982400,2022-01-24 00:00:00,BAKE/USDT,0.616,0.6165,0.5227,0.5865,49437.80975235,27749.778919669159
1642896000,2022-01-23 00:00:00,BAKE/USDT,0.603,0.6403,0.5885,0.615,39435.01453474,24293.356606364821
1642809600,2022-01-22 00:00:00,BAKE/USDT,0.6969,0.7067,0.5629,0.603,93180.39011104,57716.018099474906
1642723200,2022-01-21 00:00:00,BAKE/USDT,0.8161,0.8261,0.6816,0.6929,79914.00578644,59778.432473016654
1642636800,2022-01-20 00:00:00,BAKE/USDT,0.867,0.9012,0.815,0.8191,75681.38125672,65671.256990214289
1642550400,2022-01-19 00:00:00,BAKE/USDT,0.8948,0.8989,0.854,0.8659,20046.90520222,17536.077629737546
1642464000,2022-01-18 00:00:00,BAKE/USDT,0.9151,0.9246,0.8715,0.8965,33372.91682271,29743.942765043386
1642377600,2022-01-17 00:00:00,BAKE/USDT,0.9709,0.9716,0.9055,0.914,65855.62830405,60792.57243941563
1642291200,2022-01-16 00:00:00,BAKE/USDT,0.9832,0.9863,0.9538,0.9696,36778.79537642,35648.577565263451
1642204800,2022-01-15 00:00:00,BAKE/USDT,0.9909,1.0005,0.9741,0.9836,82339.8953716,81370.009000952825
1642118400,2022-01-14 00:00:00,BAKE/USDT,0.938,1,0.9359,0.9906,80303.52809753,78949.181782268537
1642032000,2022-01-13 00:00:00,BAKE/USDT,0.9726,0.9903,0.9343,0.9381,128123.86143262,122996.269620536059
1641945600,2022-01-12 00:00:00,BAKE/USDT,0.9179,0.9767,0.9099,0.9721,91301.81287021,85859.414248055157
1641859200,2022-01-11 00:00:00,BAKE/USDT,0.8755,1.0063,0.868,0.9143,89986.72177016,81748.299187126289
1641772800,2022-01-10 00:00:00,BAKE/USDT,0.927,0.9362,0.8227,0.875,58819.2505632,51749.561604549492
1641686400,2022-01-09 00:00:00,BAKE/USDT,0.915,0.9494,0.9047,0.9278,17995.14887176,16645.486467123867
1641600000,2022-01-08 00:00:00,BAKE/USDT,0.9643,0.9892,0.8877,0.9183,36448.19978612,34322.840610010872
1641513600,2022-01-07 00:00:00,BAKE/USDT,1.0492,1.0516,0.92,0.963,131027.59619098,126623.34645328839
1641427200,2022-01-06 00:00:00,BAKE/USDT,1.061,1.0639,1.0117,1.0503,98712.38851559,102459.23094048499
1641340800,2022-01-05 00:00:00,BAKE/USDT,1.1402,1.33,1.0144,1.0612,435895.99013644,510742.199655138785
1641254400,2022-01-04 00:00:00,BAKE/USDT,1.1311,1.2905,1.1079,1.1446,228635.20771839,264677.212562674526
1641168000,2022-01-03 00:00:00,BAKE/USDT,1.1381,1.2565,1.1109,1.1332,239270.06502107,274689.477701251201
1641081600,2022-01-02 00:00:00,BAKE/USDT,1.1271,1.2653,1.0874,1.1375,124694.9402843,141633.895548706243
1640995200,2022-01-01 00:00:00,BAKE/USDT,1.065,1.2351,1.065,1.1271,104951.73510311,117821.274715490822
1640908800,2021-12-31 00:00:00,BAKE/USDT,1.0821,1.105,1.0435,1.0655,37420.35031081,40420.858512725545
1640822400,2021-12-30 00:00:00,BAKE/USDT,1.061,1.1217,1.0393,1.0821,64606.0569548,69809.65414288191
1640736000,2021-12-29 00:00:00,BAKE/USDT,1.1035,1.1177,1.0495,1.0614,56789.68706753,61616.885963899284
1640649600,2021-12-28 00:00:00,BAKE/USDT,1.2257,1.2599,1.0984,1.1033,292971.00717057,342014.336295412338
