https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume FTM3L,Volume USDT
1644969600,2022-02-16 00:00:00,FTM3L/USDT,0.3347,0.3452,0.2935,0.3265,9012123.06725803,2881792.903161400855
1644883200,2022-02-15 00:00:00,FTM3L/USDT,0.2677,0.3399,0.2628,0.3357,12381156.17854224,3812707.439718830399
1644796800,2022-02-14 00:00:00,FTM3L/USDT,0.2543,0.285,0.225,0.2669,13152777.45135922,3326532.219498623774
1644710400,2022-02-13 00:00:00,FTM3L/USDT,0.2776,0.2933,0.2507,0.2543,12013274.49732458,3265660.576225941502
1644624000,2022-02-12 00:00:00,FTM3L/USDT,0.2759,0.2982,0.25,0.2775,14278210.61898255,3893614.671036420426
1644537600,2022-02-11 00:00:00,FTM3L/USDT,0.3565,0.3989,0.2643,0.276,12265501.24103504,4185466.685628614581
1644451200,2022-02-10 00:00:00,FTM3L/USDT,0.4476,0.4506,0.3516,0.357,10993356.40350425,4445323.487550439138
1644364800,2022-02-09 00:00:00,FTM3L/USDT,0.4208,0.4675,0.3802,0.4476,8567183.03680868,3697160.594516431754
1644278400,2022-02-08 00:00:00,FTM3L/USDT,0.4893,0.5411,0.387,0.4198,12033942.20467357,5381740.81363272433
1644192000,2022-02-07 00:00:00,FTM3L/USDT,0.4049,0.5294,0.3808,0.4879,12216373.14121293,5926001.476061961822
1644105600,2022-02-06 00:00:00,FTM3L/USDT,0.3689,0.41,0.343,0.4041,6550809.09872834,2453431.178063157781
1644019200,2022-02-05 00:00:00,FTM3L/USDT,0.386,0.4257,0.3569,0.3677,6422033.75844226,2500252.104954340899
1643932800,2022-02-04 00:00:00,FTM3L/USDT,0.3094,0.39,0.2928,0.3836,8407097.09057223,2839107.182670448901
1643846400,2022-02-03 00:00:00,FTM3L/USDT,0.2901,0.3206,0.268,0.3085,7482762.92684789,2172511.498040576872
1643760000,2022-02-02 00:00:00,FTM3L/USDT,0.3667,0.3882,0.2867,0.2918,7295386.8769358,2468947.087507605081
1643673600,2022-02-01 00:00:00,FTM3L/USDT,0.3531,0.4098,0.3418,0.366,6991405.8786114,2619993.563019411801
1643587200,2022-01-31 00:00:00,FTM3L/USDT,0.348,0.3834,0.2892,0.3521,8579906.6121854,2849460.206687558928
1643500800,2022-01-30 00:00:00,FTM3L/USDT,0.3797,0.4127,0.33,0.3475,5493882.02224091,2037961.009653100726
1643414400,2022-01-29 00:00:00,FTM3L/USDT,0.3957,0.4307,0.3678,0.3791,6242060.73495201,2504054.964828083887
1643328000,2022-01-28 00:00:00,FTM3L/USDT,0.3746,0.4232,0.32,0.3958,9368011.87190818,3499903.903448289712
1643241600,2022-01-27 00:00:00,FTM3L/USDT,0.4814,0.5082,0.3189,0.3742,12182331.22039306,4981453.361973165788
1643155200,2022-01-26 00:00:00,FTM3L/USDT,0.5797,0.7321,0.4321,0.4806,11397260.79637488,6329699.344979495786
1643068800,2022-01-25 00:00:00,FTM3L/USDT,0.497,0.6442,0.4302,0.58,9662036.11398662,5390802.930241725562
1642982400,2022-01-24 00:00:00,FTM3L/USDT,0.5953,0.5955,0.3151,0.497,13348347.30549724,5682506.210895758102
1642896000,2022-01-23 00:00:00,FTM3L/USDT,0.4002,0.6529,0.39,0.5928,10255186.9505585,5430624.075523253537
1642809600,2022-01-22 00:00:00,FTM3L/USDT,0.69,0.7797,0.285,0.398,9432674.74302096,4157655.804996739529
1642723200,2022-01-21 00:00:00,FTM3L/USDT,1.2485,1.3734,0.5458,0.6904,7157442.2234408,6510935.110897990317
1642636800,2022-01-20 00:00:00,FTM3L/USDT,1.3648,1.7233,1.2281,1.246,2773411.4851112,4101702.660418782269
1642550400,2022-01-19 00:00:00,FTM3L/USDT,1.67,1.8082,1.342,1.3633,3033264.5176117,4724477.775568261611
1642464000,2022-01-18 00:00:00,FTM3L/USDT,1.6463,1.7735,1.2395,1.6664,3299001.90824708,5038993.855848500945
1642377600,2022-01-17 00:00:00,FTM3L/USDT,2.4393,2.562,1.4826,1.6459,2684025.72156951,5334858.179615979967
1642291200,2022-01-16 00:00:00,FTM3L/USDT,1.8614,2.4473,1.7332,2.4301,2451480.02458243,5369403.679894568675
1642204800,2022-01-15 00:00:00,FTM3L/USDT,1.785,1.9227,1.5898,1.8586,1783400.35460801,3053696.464875723822
1642118400,2022-01-14 00:00:00,FTM3L/USDT,1.8778,1.9775,1.5102,1.7818,2853618.12003035,5089142.549395823397
1642032000,2022-01-13 00:00:00,FTM3L/USDT,1.7664,2.1389,1.5071,1.885,3989002.2239619,7365153.281626472627
1641945600,2022-01-12 00:00:00,FTM3L/USDT,1.2535,1.8593,1.2465,1.7703,4670361.75737465,7433639.154671297259
1641859200,2022-01-11 00:00:00,FTM3L/USDT,0.8385,1.2558,0.7981,1.2558,4321409.33985247,4548655.040682849227
1641772800,2022-01-10 00:00:00,FTM3L/USDT,1.0548,1.1633,0.6278,0.8397,4533605.81744075,4077312.401698778627
1641686400,2022-01-09 00:00:00,FTM3L/USDT,0.9231,1.2398,0.87,1.0549,4248650.92369404,4440213.990422450991
1641600000,2022-01-08 00:00:00,FTM3L/USDT,1.5172,1.6725,0.8111,0.9231,4470421.32550817,4951685.654805942992
1641513600,2022-01-07 00:00:00,FTM3L/USDT,2.1718,2.1814,1.42,1.5157,3232183.84520926,5857236.450418537683
1641427200,2022-01-06 00:00:00,FTM3L/USDT,2.2801,2.5,1.61,2.1712,3566307.86997387,7153163.245265985428
1641340800,2022-01-05 00:00:00,FTM3L/USDT,2.154,2.781,1.518,2.28,3237065.80397008,7132585.055006501851
1641254400,2022-01-04 00:00:00,FTM3L/USDT,2.1295,2.5802,2.0061,2.1502,2481917.80388068,5531951.469702867485
1641168000,2022-01-03 00:00:00,FTM3L/USDT,1.4637,2.133,1.2631,2.13,2852260.63220657,4891331.483642443833
1641081600,2022-01-02 00:00:00,FTM3L/USDT,1.6334,1.6619,1.3827,1.469,1519882.31705833,2301093.515878760133
1640995200,2022-01-01 00:00:00,FTM3L/USDT,1.1183,1.64,1.1183,1.6357,1994908.12837902,2659820.237962450613
1640908800,2021-12-31 00:00:00,FTM3L/USDT,0.9324,1.25,0.9037,1.1181,2284512.40110524,2478848.180537866835
1640822400,2021-12-30 00:00:00,FTM3L/USDT,0.9657,1.1,0.835,0.9324,2406757.43842576,2359414.365371811042
1640736000,2021-12-29 00:00:00,FTM3L/USDT,1.1473,1.35,0.9308,0.9654,2945630.37889051,3350623.365344287004
1640649600,2021-12-28 00:00:00,FTM3L/USDT,1.1196,1.3816,0.931,1.153,3899515.76575179,4480357.502614426812
