https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LINK,Volume USDT
1659470400,2022-08-02 20:00:00,LINK/USDT,7.2802,7.3363,7.2488,7.2668,30865.53103107,224901.093555258693
1659466800,2022-08-02 19:00:00,LINK/USDT,7.2732,7.3311,7.2158,7.2776,44977.76200736,326829.478986581536
1659463200,2022-08-02 18:00:00,LINK/USDT,7.356,7.3949,7.2665,7.2684,34134.14447041,249857.754560591637
1659459600,2022-08-02 17:00:00,LINK/USDT,7.4448,7.4572,7.3337,7.3566,52549.42266727,389351.878453781634
1659456000,2022-08-02 16:00:00,LINK/USDT,7.2963,7.4749,7.2784,7.4488,87458.19836848,645979.843583511845
1659452400,2022-08-02 15:00:00,LINK/USDT,7.2955,7.347,7.2023,7.2943,52475.09427897,381367.075057292346
1659448800,2022-08-02 14:00:00,LINK/USDT,7.1696,7.3319,7.1034,7.3,71420.2315954,515598.323101667405
1659445200,2022-08-02 13:00:00,LINK/USDT,7.0943,7.1963,7.0895,7.1674,57992.82141691,414551.381165285407
1659441600,2022-08-02 12:00:00,LINK/USDT,7.1803,7.1961,7.0692,7.0914,25570.74546935,182406.162682327149
1659438000,2022-08-02 11:00:00,LINK/USDT,7.1742,7.2274,7.1608,7.1842,40789.15088459,293463.635273566541
1659434400,2022-08-02 10:00:00,LINK/USDT,7.0824,7.2,7.0562,7.1817,31755.20544563,226894.058781912633
1659430800,2022-08-02 09:00:00,LINK/USDT,7.1053,7.1198,7.0456,7.0743,25495.08721232,180602.749896498368
1659427200,2022-08-02 08:00:00,LINK/USDT,7.1652,7.1737,7.0876,7.104,28244.74121222,201196.054689482082
1659423600,2022-08-02 07:00:00,LINK/USDT,7.1507,7.1749,7.0623,7.161,30441.78038845,216697.717477608454
1659420000,2022-08-02 06:00:00,LINK/USDT,7.1004,7.1675,7.1004,7.1487,22359.56747252,159626.848673774833
1659416400,2022-08-02 05:00:00,LINK/USDT,7.1013,7.1399,7.0894,7.0953,24192.33699875,172043.536320209044
1659412800,2022-08-02 04:00:00,LINK/USDT,7.1165,7.134,7.0207,7.1,50794.90987066,359921.404126878734
1659409200,2022-08-02 03:00:00,LINK/USDT,7.3134,7.3134,7.0531,7.1189,117519.184696,842505.64960017277
1659405600,2022-08-02 02:00:00,LINK/USDT,7.3931,7.446,7.287,7.3165,60079.39719519,441683.77557876989
1659402000,2022-08-02 01:00:00,LINK/USDT,7.5408,7.5914,7.374,7.3981,77826.47422456,583910.235570411596
1659398400,2022-08-02 00:00:00,LINK/USDT,7.5689,7.6637,7.5351,7.5398,28610.48411187,217309.073406810852
1659394800,2022-08-01 23:00:00,LINK/USDT,7.5366,7.6,7.5316,7.5716,20964.70388344,158768.438816131571
1659391200,2022-08-01 22:00:00,LINK/USDT,7.5145,7.5522,7.4398,7.5358,42191.17506397,316409.422822264514
1659387600,2022-08-01 21:00:00,LINK/USDT,7.5694,7.5708,7.4849,7.5181,12648.51158511,95276.631520252472
1659384000,2022-08-01 20:00:00,LINK/USDT,7.4748,7.5691,7.4656,7.5691,27394.98171209,205686.871704223244
1659380400,2022-08-01 19:00:00,LINK/USDT,7.4607,7.481,7.4319,7.474,27092.87154328,202027.874066464247
1659376800,2022-08-01 18:00:00,LINK/USDT,7.4945,7.5139,7.408,7.4629,42406.60095911,316787.162592826352
1659373200,2022-08-01 17:00:00,LINK/USDT,7.679,7.6813,7.4441,7.4921,83773.8725843,631083.682604914733
1659369600,2022-08-01 16:00:00,LINK/USDT,7.673,7.6977,7.6101,7.6789,36266.91007066,277468.654187998841
1659366000,2022-08-01 15:00:00,LINK/USDT,7.7443,7.7475,7.6441,7.6735,28917.86111532,222362.467412053839
1659362400,2022-08-01 14:00:00,LINK/USDT,7.6176,7.7808,7.6101,7.7365,61152.45620863,471118.202329556726
1659358800,2022-08-01 13:00:00,LINK/USDT,7.5433,7.6515,7.4632,7.6199,51305.43295754,386504.680493139414
1659355200,2022-08-01 12:00:00,LINK/USDT,7.6047,7.6328,7.5345,7.545,31691.30614949,240109.444730217286
1659351600,2022-08-01 11:00:00,LINK/USDT,7.5253,7.6098,7.4853,7.6006,24837.4858382,187387.870966465482
1659348000,2022-08-01 10:00:00,LINK/USDT,7.6859,7.6945,7.521,7.5302,47471.94145847,360861.172381757933
1659344400,2022-08-01 09:00:00,LINK/USDT,7.645,7.7331,7.6306,7.6847,12626.29358515,97115.174036086266
1659340800,2022-08-01 08:00:00,LINK/USDT,7.7034,7.7404,7.6387,7.6481,22460.47774354,172604.081938779278
1659337200,2022-08-01 07:00:00,LINK/USDT,7.6548,7.7105,7.585,7.7066,27170.59552846,207371.474898717012
1659333600,2022-08-01 06:00:00,LINK/USDT,7.7355,7.7366,7.6069,7.6534,36545.05012157,279697.747572304314
1659330000,2022-08-01 05:00:00,LINK/USDT,7.7861,7.8025,7.7084,7.7335,24298.90524493,188346.424093513722
1659326400,2022-08-01 04:00:00,LINK/USDT,7.7619,7.7969,7.7328,7.7911,10439.58269405,81111.628132363665
1659322800,2022-08-01 03:00:00,LINK/USDT,7.7669,7.7826,7.6981,7.7592,39232.82878127,303519.572557275213
1659319200,2022-08-01 02:00:00,LINK/USDT,7.8441,7.881,7.7365,7.77,34273.29723442,266779.980442071532
1659315600,2022-08-01 01:00:00,LINK/USDT,7.744,7.8734,7.6999,7.8437,36348.42229057,284047.943330617689
1659312000,2022-08-01 00:00:00,LINK/USDT,7.6531,7.7512,7.6224,7.7443,43443.50883582,334078.90460684409
1659308400,2022-07-31 23:00:00,LINK/USDT,7.6533,7.7237,7.5784,7.6535,61463.34025436,469824.863944029783
1659304800,2022-07-31 22:00:00,LINK/USDT,7.877,7.8817,7.6123,7.658,69305.62489835,536191.197052194261
1659301200,2022-07-31 21:00:00,LINK/USDT,7.9423,7.9823,7.8539,7.8738,12724.99772161,100881.656875658821
1659297600,2022-07-31 20:00:00,LINK/USDT,7.9194,7.95,7.877,7.9419,41705.39096056,330294.63424062012
1659294000,2022-07-31 19:00:00,LINK/USDT,7.8913,8.0719,7.8657,7.9204,78589.30604905,628066.702639968334
1659290400,2022-07-31 18:00:00,LINK/USDT,7.926,8.0546,7.7156,7.8896,143614.05519858,1132087.371581096385
1659286800,2022-07-31 17:00:00,LINK/USDT,7.9388,7.9774,7.8663,7.9286,29832.2178985,236385.458108878703
1659283200,2022-07-31 16:00:00,LINK/USDT,7.8355,8.006,7.7766,7.9379,58565.09442118,462151.281703320763
1659279600,2022-07-31 15:00:00,LINK/USDT,7.7467,7.8448,7.7333,7.8382,23578.27065282,183555.98054113065
1659276000,2022-07-31 14:00:00,LINK/USDT,7.8077,7.8818,7.72,7.7528,41299.5300402,321449.625495596026
1659272400,2022-07-31 13:00:00,LINK/USDT,7.9012,7.9099,7.7867,7.8093,40588.95587188,319167.516681940757
1659268800,2022-07-31 12:00:00,LINK/USDT,7.8179,7.928,7.7608,7.9012,41662.92804605,326688.495010466349
1659265200,2022-07-31 11:00:00,LINK/USDT,7.8634,7.8715,7.7716,7.8162,28352.19178237,221730.149328684268
1659261600,2022-07-31 10:00:00,LINK/USDT,7.78,7.8664,7.7572,7.8565,18373.59691807,143564.586338263766
1659258000,2022-07-31 09:00:00,LINK/USDT,7.725,7.7798,7.7015,7.7798,14967.51563093,115858.296064817493
1659254400,2022-07-31 08:00:00,LINK/USDT,7.7967,7.8227,7.7013,7.724,20420.09465287,158328.229865455149
1659250800,2022-07-31 07:00:00,LINK/USDT,7.8482,7.867,7.7874,7.7963,17161.92754751,134346.708044762806
1659247200,2022-07-31 06:00:00,LINK/USDT,7.8138,7.8477,7.8012,7.8445,17291.60210803,135169.617800468233
1659243600,2022-07-31 05:00:00,LINK/USDT,7.9296,7.9296,7.8101,7.8101,13484.54209449,106127.883818915581
1659240000,2022-07-31 04:00:00,LINK/USDT,7.9189,7.9669,7.9184,7.9283,32639.80262615,259312.775436564134
1659236400,2022-07-31 03:00:00,LINK/USDT,7.9487,7.9631,7.8711,7.9182,27905.64459524,220397.689553417906
1659232800,2022-07-31 02:00:00,LINK/USDT,7.9868,8.028,7.9123,7.9524,41988.37388821,334813.849046189373
1659229200,2022-07-31 01:00:00,LINK/USDT,7.9209,8.0891,7.891,7.9868,61361.03417208,491512.578156790984
1659225600,2022-07-31 00:00:00,LINK/USDT,7.821,7.93,7.7487,7.9234,49886.96473412,391453.885483831537
1659222000,2022-07-30 23:00:00,LINK/USDT,7.829,7.8485,7.7312,7.8206,33188.34557987,258289.234552883085
1659218400,2022-07-30 22:00:00,LINK/USDT,7.8179,7.8584,7.7056,7.8295,60884.01972219,473901.139857617557
1659214800,2022-07-30 21:00:00,LINK/USDT,7.8796,7.9057,7.8158,7.8246,9821.30276093,77236.143982313712
1659211200,2022-07-30 20:00:00,LINK/USDT,7.8758,7.926,7.8178,7.884,31623.65862404,249115.750969617271
1659207600,2022-07-30 19:00:00,LINK/USDT,8.0156,8.0171,7.86,7.8858,33585.51045657,266580.795720097374
1659204000,2022-07-30 18:00:00,LINK/USDT,8.0513,8.0603,7.9944,8.0174,29876.23980266,239770.974177869697
1659200400,2022-07-30 17:00:00,LINK/USDT,8.1524,8.1633,7.942,8.0488,51187.89739848,411304.79483095068
1659196800,2022-07-30 16:00:00,LINK/USDT,8.1924,8.1966,8.066,8.1521,50944.06941606,413816.827655010331
1659193200,2022-07-30 15:00:00,LINK/USDT,7.8771,8.2085,7.8771,8.1919,66765.09119589,539639.79856655383
1659189600,2022-07-30 14:00:00,LINK/USDT,7.9172,7.9999,7.862,7.8768,42613.32394065,337989.886538040629
1659186000,2022-07-30 13:00:00,LINK/USDT,7.9387,7.9587,7.8605,7.9175,49760.04981049,393954.277951620835
1659182400,2022-07-30 12:00:00,LINK/USDT,7.8187,7.9448,7.7715,7.9407,42859.36119592,337326.988915616801
1659178800,2022-07-30 11:00:00,LINK/USDT,7.7581,7.8883,7.7471,7.8189,21894.35138917,171324.531999923939
1659175200,2022-07-30 10:00:00,LINK/USDT,7.8673,7.8729,7.7017,7.7628,33360.42765815,258953.701419489872
1659171600,2022-07-30 09:00:00,LINK/USDT,7.8583,7.95,7.8248,7.868,28493.47020415,224682.686122311808
1659168000,2022-07-30 08:00:00,LINK/USDT,7.8422,7.8887,7.7872,7.8572,33190.22583424,260239.800096379107
1659164400,2022-07-30 07:00:00,LINK/USDT,7.8411,7.8921,7.8115,7.8385,28357.44056869,222779.910400519937
1659160800,2022-07-30 06:00:00,LINK/USDT,7.7945,7.8412,7.7579,7.8412,17344.06999037,135333.016053446804
1659157200,2022-07-30 05:00:00,LINK/USDT,7.7633,7.8454,7.7579,7.7953,28046.73890346,219015.028498051794
1659153600,2022-07-30 04:00:00,LINK/USDT,7.7763,7.7984,7.6681,7.7577,38411.78167005,297134.632508587085
1659150000,2022-07-30 03:00:00,LINK/USDT,7.7886,7.8222,7.7228,7.772,41761.74844244,324468.406885369305
1659146400,2022-07-30 02:00:00,LINK/USDT,7.8836,7.8836,7.732,7.7829,60573.06295978,471764.193246464057
1659142800,2022-07-30 01:00:00,LINK/USDT,7.8981,7.9166,7.7073,7.8833,52500.09950732,410723.48503580878
1659139200,2022-07-30 00:00:00,LINK/USDT,7.8858,8.1092,7.8335,7.8973,78017.4873784,621697.527093260114
1659135600,2022-07-29 23:00:00,LINK/USDT,8.0855,8.105,7.8647,7.8735,77198.57406891,618996.399309093764
1659132000,2022-07-29 22:00:00,LINK/USDT,7.9323,8.104,7.8518,8.0855,45657.44773632,364553.945077745576
1659128400,2022-07-29 21:00:00,LINK/USDT,8.0267,8.0398,7.8446,7.9322,44806.16214812,354739.857938101565
1659124800,2022-07-29 20:00:00,LINK/USDT,7.9914,8.1158,7.9186,8.0171,111288.66430836,889685.34085349527
1659121200,2022-07-29 19:00:00,LINK/USDT,7.9254,8.0848,7.8668,7.9868,100781.17794592,801395.911338165288
1659117600,2022-07-29 18:00:00,LINK/USDT,7.861,8.0295,7.8306,7.919,77802.72262566,617401.720414937068
1659114000,2022-07-29 17:00:00,LINK/USDT,7.8345,7.9039,7.715,7.8587,74387.84680607,581336.119109155995
1659110400,2022-07-29 16:00:00,LINK/USDT,7.9147,7.9336,7.734,7.8353,138468.66042763,1082409.285016558118
1659106800,2022-07-29 15:00:00,LINK/USDT,7.8932,7.98,7.8572,7.9124,98020.40175145,775655.077352373175
1659103200,2022-07-29 14:00:00,LINK/USDT,7.7018,8.0941,7.7018,7.8947,185475.59571993,1473170.80412835269
1659099600,2022-07-29 13:00:00,LINK/USDT,7.4379,7.7744,7.4221,7.7014,67011.30737408,507970.017627648172
1659096000,2022-07-29 12:00:00,LINK/USDT,7.4908,7.582,7.388,7.4363,95776.95435668,715152.343314530823
1659092400,2022-07-29 11:00:00,LINK/USDT,7.7038,7.7586,7.4806,7.4928,100222.03620206,759189.721834747984
1659088800,2022-07-29 10:00:00,LINK/USDT,7.7129,7.8829,7.6912,7.7061,83176.9730451,646477.297776220079
1659085200,2022-07-29 09:00:00,LINK/USDT,7.6126,7.7205,7.5772,7.7132,46997.16220413,359750.650921720639
1659081600,2022-07-29 08:00:00,LINK/USDT,7.5957,7.7075,7.49,7.6145,74593.56797204,568205.120759667011
1659078000,2022-07-29 07:00:00,LINK/USDT,7.5807,7.6272,7.5292,7.5907,48594.85851747,368562.75261619154
1659074400,2022-07-29 06:00:00,LINK/USDT,7.6572,7.798,7.5451,7.5846,51628.77495618,396430.319568527747
1659070800,2022-07-29 05:00:00,LINK/USDT,7.6532,7.7416,7.5725,7.6615,52370.8333528,399963.957089449839
1659067200,2022-07-29 04:00:00,LINK/USDT,7.6301,7.7564,7.6048,7.6581,124808.36960877,957910.352376248478
1659063600,2022-07-29 03:00:00,LINK/USDT,7.3752,7.6721,7.3557,7.6347,75064.61935816,564342.161518232554
1659060000,2022-07-29 02:00:00,LINK/USDT,7.3933,7.4362,7.3564,7.3728,78234.17952236,578446.659105706748
1659056400,2022-07-29 01:00:00,LINK/USDT,7.5048,7.5136,7.3435,7.3936,87234.14901467,647829.202716720637
1659052800,2022-07-29 00:00:00,LINK/USDT,7.2216,7.5112,7.1119,7.501,146590.6822702,1076041.290296524936
1659049200,2022-07-28 23:00:00,LINK/USDT,7.2841,7.2841,7.194,7.2202,34014.65107834,245896.075261320899
1659045600,2022-07-28 22:00:00,LINK/USDT,7.2136,7.2956,7.1627,7.2833,46241.55678539,333817.562053097193
1659042000,2022-07-28 21:00:00,LINK/USDT,7.2478,7.2879,7.1707,7.2172,22512.95499647,162600.484644167688
1659038400,2022-07-28 20:00:00,LINK/USDT,7.1318,7.2917,7.1318,7.2459,105535.49831644,761248.65855232139
1659034800,2022-07-28 19:00:00,LINK/USDT,7.1216,7.1501,7.0776,7.1321,66398.65153652,472879.288982313687
1659031200,2022-07-28 18:00:00,LINK/USDT,7.2052,7.2077,7.0861,7.1244,73241.83990606,521541.530210493124
1659027600,2022-07-28 17:00:00,LINK/USDT,7.0859,7.2251,7.0744,7.2042,92911.74218307,666415.047409803999
1659024000,2022-07-28 16:00:00,LINK/USDT,7.0701,7.174,7.044,7.0795,99770.89394145,708426.28641183203
1659020400,2022-07-28 15:00:00,LINK/USDT,6.8643,7.1279,6.8517,7.0672,125329.77402789,877579.653620234948
1659016800,2022-07-28 14:00:00,LINK/USDT,6.7544,6.87,6.7413,6.865,43139.44986353,293249.110393188778
1659013200,2022-07-28 13:00:00,LINK/USDT,6.8169,6.9154,6.7174,6.7504,102045.04014571,696180.321782885025
1659009600,2022-07-28 12:00:00,LINK/USDT,6.8781,6.8817,6.6764,6.816,88352.37037508,599763.260867940668
1659006000,2022-07-28 11:00:00,LINK/USDT,6.8416,6.9057,6.8387,6.8767,20751.27930367,142517.62891567501
1659002400,2022-07-28 10:00:00,LINK/USDT,6.804,6.8689,6.8025,6.8382,38578.53900188,263859.203058405575
1658998800,2022-07-28 09:00:00,LINK/USDT,6.8206,6.8415,6.7789,6.8063,28662.18434694,195109.090884733243
1658995200,2022-07-28 08:00:00,LINK/USDT,6.8087,6.8276,6.7732,6.8191,38573.35142662,262431.853681302162
1658991600,2022-07-28 07:00:00,LINK/USDT,6.8729,6.8789,6.7858,6.809,46491.33385119,317494.524399056456
1658988000,2022-07-28 06:00:00,LINK/USDT,6.9198,6.9209,6.8453,6.8763,18351.74551248,126260.0044263097
1658984400,2022-07-28 05:00:00,LINK/USDT,6.8566,6.9255,6.8418,6.9175,31264.27173327,215238.843731251764
1658980800,2022-07-28 04:00:00,LINK/USDT,6.8662,6.9016,6.8462,6.856,45363.15486773,311815.245720554041
1658977200,2022-07-28 03:00:00,LINK/USDT,6.9341,6.9401,6.8649,6.8662,40294.942037,278317.437966664867
1658973600,2022-07-28 02:00:00,LINK/USDT,6.8084,6.9658,6.7979,6.9359,62618.51317986,430029.560270730847
1658970000,2022-07-28 01:00:00,LINK/USDT,6.823,6.8316,6.7848,6.8075,51349.54644349,349254.708978552438
1658966400,2022-07-28 00:00:00,LINK/USDT,6.8574,6.885,6.7929,6.823,53511.39942717,365215.632030504461
1658962800,2022-07-27 23:00:00,LINK/USDT,6.8104,6.8688,6.7825,6.859,55065.87709621,375981.722046600248
1658959200,2022-07-27 22:00:00,LINK/USDT,6.7543,6.8202,6.7414,6.8098,56448.69317308,382563.697309728264
1658955600,2022-07-27 21:00:00,LINK/USDT,6.75,6.7684,6.7204,6.7519,43717.47097267,294505.717207147364
1658952000,2022-07-27 20:00:00,LINK/USDT,6.7456,6.7777,6.735,6.7502,97685.14849377,660222.577223730371
1658948400,2022-07-27 19:00:00,LINK/USDT,6.6834,6.792,6.6807,6.7445,116168.4495227,782239.97000059233
1658944800,2022-07-27 18:00:00,LINK/USDT,6.3577,6.7094,6.3561,6.6802,238384.25812076,1571777.884494015947
1658941200,2022-07-27 17:00:00,LINK/USDT,6.2889,6.3801,6.2665,6.3572,51315.36981831,324756.600755412714
1658937600,2022-07-27 16:00:00,LINK/USDT,6.3453,6.4325,6.2651,6.2879,66073.64027779,420784.227504413232
1658934000,2022-07-27 15:00:00,LINK/USDT,6.353,6.3635,6.3225,6.3388,22699.91951504,143959.573226813625
1658930400,2022-07-27 14:00:00,LINK/USDT,6.364,6.3751,6.3334,6.3542,20204.27813652,128382.908979678591
1658926800,2022-07-27 13:00:00,LINK/USDT,6.3295,6.3814,6.2799,6.3639,37878.42401298,239768.851400379216
1658923200,2022-07-27 12:00:00,LINK/USDT,6.2335,6.3411,6.2126,6.3289,30384.85969789,190591.885494176772
1658919600,2022-07-27 11:00:00,LINK/USDT,6.27,6.2932,6.2148,6.2304,26935.14991093,168581.577932396084
1658916000,2022-07-27 10:00:00,LINK/USDT,6.2772,6.2926,6.2581,6.274,14529.40988957,91216.393205085996
1658912400,2022-07-27 09:00:00,LINK/USDT,6.3073,6.3158,6.2671,6.2789,19527.59081741,122785.548285556501
1658908800,2022-07-27 08:00:00,LINK/USDT,6.3322,6.368,6.299,6.3081,21880.81877779,138530.219816159565
1658905200,2022-07-27 07:00:00,LINK/USDT,6.3098,6.3719,6.3079,6.3317,32666.91871742,207483.169822614945
1658901600,2022-07-27 06:00:00,LINK/USDT,6.3316,6.3342,6.2777,6.3133,36113.56411828,227679.674028129804
1658898000,2022-07-27 05:00:00,LINK/USDT,6.2667,6.3401,6.2567,6.3297,21758.75041465,137270.643253407537
1658894400,2022-07-27 04:00:00,LINK/USDT,6.2071,6.2763,6.2071,6.2665,21136.46109415,132095.462212741326
1658890800,2022-07-27 03:00:00,LINK/USDT,6.2638,6.2733,6.1879,6.2054,26610.67881399,165373.180873029157
1658887200,2022-07-27 02:00:00,LINK/USDT,6.2654,6.2715,6.229,6.267,27495.4971266,171805.230617137695
1658883600,2022-07-27 01:00:00,LINK/USDT,6.3072,6.3178,6.2581,6.2639,39280.50608474,246713.091007407651
1658880000,2022-07-27 00:00:00,LINK/USDT,6.3422,6.3582,6.2787,6.3059,52363.58493719,330900.17076249977
1658876400,2022-07-26 23:00:00,LINK/USDT,6.3045,6.3566,6.2651,6.3425,48764.63628228,307498.38686520264
1658872800,2022-07-26 22:00:00,LINK/USDT,6.1988,6.3042,6.1952,6.3042,34319.28863616,215402.797053142623
1658869200,2022-07-26 21:00:00,LINK/USDT,6.2021,6.2528,6.1768,6.2,16740.74979989,103967.80360528744
1658865600,2022-07-26 20:00:00,LINK/USDT,6.1404,6.2182,6.1047,6.2021,30090.75129927,185866.891319102235
1658862000,2022-07-26 19:00:00,LINK/USDT,6.1384,6.1576,6.081,6.1452,19118.0449889,116889.447454459257
1658858400,2022-07-26 18:00:00,LINK/USDT,6.1944,6.2216,6.1109,6.1373,25338.96640508,156308.833610926521
1658854800,2022-07-26 17:00:00,LINK/USDT,6.2281,6.2553,6.191,6.1919,24138.66329467,150284.864831682442
1658851200,2022-07-26 16:00:00,LINK/USDT,6.15,6.228,6.1461,6.2267,26558.61297799,164273.350060679793
1658847600,2022-07-26 15:00:00,LINK/USDT,6.2331,6.2359,6.1373,6.15,25191.11424992,155754.764427066056
1658844000,2022-07-26 14:00:00,LINK/USDT,6.2252,6.256,6.1743,6.2325,36475.37132592,226603.62913911291
1658840400,2022-07-26 13:00:00,LINK/USDT,6.2336,6.2427,6.1487,6.2299,43926.22475612,273015.968442606904
1658836800,2022-07-26 12:00:00,LINK/USDT,6.2941,6.3583,6.2143,6.2335,45496.96753364,286027.718409596714
1658833200,2022-07-26 11:00:00,LINK/USDT,6.2926,6.3211,6.2297,6.2936,17398.31835598,109362.385288653465
1658829600,2022-07-26 10:00:00,LINK/USDT,6.3317,6.3488,6.2863,6.3017,16490.44373209,104013.282900610265
1658826000,2022-07-26 09:00:00,LINK/USDT,6.3088,6.3487,6.293,6.3337,14133.36088772,89334.061710797862
1658822400,2022-07-26 08:00:00,LINK/USDT,6.2871,6.3271,6.2829,6.3075,24035.64586562,151557.083625074271
1658818800,2022-07-26 07:00:00,LINK/USDT,6.2848,6.3282,6.2805,6.2858,29801.2400545,187858.719303559776
1658815200,2022-07-26 06:00:00,LINK/USDT,6.3661,6.3684,6.2737,6.2862,33127.01904186,209150.57512936803
1658811600,2022-07-26 05:00:00,LINK/USDT,6.3867,6.3892,6.3302,6.3623,35103.55103262,223118.151813228505
1658808000,2022-07-26 04:00:00,LINK/USDT,6.393,6.4252,6.3667,6.3822,24666.12985579,157788.090518670102
1658804400,2022-07-26 03:00:00,LINK/USDT,6.344,6.407,6.2641,6.3912,48329.3917688,307150.513452366643
1658800800,2022-07-26 02:00:00,LINK/USDT,6.322,6.3769,6.32,6.3421,18820.37898562,119588.24551650505
1658797200,2022-07-26 01:00:00,LINK/USDT,6.3463,6.3827,6.3012,6.3227,39774.434448,251984.533826423079
1658793600,2022-07-26 00:00:00,LINK/USDT,6.4299,6.4478,6.33,6.3458,130291.22613839,832565.038418759926
1658790000,2022-07-25 23:00:00,LINK/USDT,6.6391,6.6596,6.4036,6.429,100567.95391421,657404.225410337444
1658786400,2022-07-25 22:00:00,LINK/USDT,6.7059,6.7117,6.5998,6.6363,69071.85727472,459723.571053039236
1658782800,2022-07-25 21:00:00,LINK/USDT,6.7569,6.7632,6.706,6.708,13026.80778648,87801.899006310943
1658779200,2022-07-25 20:00:00,LINK/USDT,6.6578,6.7753,6.6523,6.753,44757.99010027,301207.261991347556
1658775600,2022-07-25 19:00:00,LINK/USDT,6.7299,6.7394,6.573,6.6568,90829.24449968,602478.444235865173
1658772000,2022-07-25 18:00:00,LINK/USDT,6.7418,6.7674,6.719,6.7322,26536.34618193,178816.189012160437
1658768400,2022-07-25 17:00:00,LINK/USDT,6.7982,6.8211,6.7369,6.7414,29684.29975619,201414.882041194129
1658764800,2022-07-25 16:00:00,LINK/USDT,6.768,6.8242,6.7268,6.7938,24204.19224507,163847.480246331294
1658761200,2022-07-25 15:00:00,LINK/USDT,6.7622,6.7853,6.7207,6.7703,19729.82980398,133274.95208686576
1658757600,2022-07-25 14:00:00,LINK/USDT,6.7949,6.8043,6.65,6.7635,62353.37400727,417851.766109296606
1658754000,2022-07-25 13:00:00,LINK/USDT,6.7891,6.8169,6.724,6.7989,37907.36681803,256873.07416389236
1658750400,2022-07-25 12:00:00,LINK/USDT,6.7981,6.8171,6.7388,6.787,27510.2496169,186469.566626810849
1658746800,2022-07-25 11:00:00,LINK/USDT,6.8199,6.8475,6.7879,6.7976,25183.94547426,171486.534369183935
1658743200,2022-07-25 10:00:00,LINK/USDT,6.8044,6.838,6.7841,6.8248,19263.00304285,131208.260414556892
1658739600,2022-07-25 09:00:00,LINK/USDT,6.8104,6.8381,6.7955,6.8054,17183.48931586,117185.103840635506
1658736000,2022-07-25 08:00:00,LINK/USDT,6.8094,6.8366,6.7504,6.8096,26285.00555449,178691.515186907397
1658732400,2022-07-25 07:00:00,LINK/USDT,6.7793,6.832,6.7559,6.809,12734.11086428,86559.135053242802
1658728800,2022-07-25 06:00:00,LINK/USDT,6.7965,6.7987,6.7322,6.7777,13771.26424282,93153.874578735617
1658725200,2022-07-25 05:00:00,LINK/USDT,6.7575,6.8006,6.741,6.7982,23942.83328252,162139.216075666379
1658721600,2022-07-25 04:00:00,LINK/USDT,6.7136,6.7572,6.6723,6.7567,43733.23508631,293159.366590166351
1658718000,2022-07-25 03:00:00,LINK/USDT,6.755,6.7822,6.6761,6.716,64570.24353027,434112.689625403348
1658714400,2022-07-25 02:00:00,LINK/USDT,6.8117,6.8151,6.7247,6.7587,90044.50010261,610144.245808275071
1658710800,2022-07-25 01:00:00,LINK/USDT,6.8882,6.8902,6.7742,6.8169,48926.97800142,333715.88474355847
1658707200,2022-07-25 00:00:00,LINK/USDT,7.0928,7.1449,6.8639,6.8834,72819.08584102,507388.805921596032
1658703600,2022-07-24 23:00:00,LINK/USDT,7.0714,7.1765,7.0161,7.0918,51423.18476927,365466.968090627565
1658700000,2022-07-24 22:00:00,LINK/USDT,7.1614,7.2469,7.0544,7.0819,64594.68864975,462435.256397618511
1658696400,2022-07-24 21:00:00,LINK/USDT,7.0927,7.1648,7.0914,7.1622,20476.4850258,146045.992554175952
1658692800,2022-07-24 20:00:00,LINK/USDT,7.0543,7.1411,7.0528,7.0927,13451.62670964,95509.38659495255
1658689200,2022-07-24 19:00:00,LINK/USDT,7.0476,7.0906,7.0265,7.0607,12327.57785484,87064.235948078033
1658685600,2022-07-24 18:00:00,LINK/USDT,7.0779,7.0834,7.0306,7.0551,9990.09153938,70530.24454390556
1658682000,2022-07-24 17:00:00,LINK/USDT,7.0394,7.1058,7.0286,7.0763,17539.90392287,123969.516846673208
1658678400,2022-07-24 16:00:00,LINK/USDT,7.1041,7.1125,7.0047,7.0337,18266.31583472,128744.787763514871
1658674800,2022-07-24 15:00:00,LINK/USDT,7.0935,7.1335,7.0809,7.1093,17433.23172136,123741.694875087627
1658671200,2022-07-24 14:00:00,LINK/USDT,6.9997,7.1138,6.985,7.0965,26637.36382691,188376.845545416112
1658667600,2022-07-24 13:00:00,LINK/USDT,7.0034,7.0149,6.9669,6.9992,14837.81786404,103754.868531672081
1658664000,2022-07-24 12:00:00,LINK/USDT,7.0765,7.1284,6.9778,7.0083,29043.76876058,205647.550991114297
1658660400,2022-07-24 11:00:00,LINK/USDT,6.9789,7.1639,6.9717,7.0799,45676.07332253,324018.797597575553
1658656800,2022-07-24 10:00:00,LINK/USDT,7.0165,7.0368,6.9455,6.9754,21379.08435247,149435.249308648949
1658653200,2022-07-24 09:00:00,LINK/USDT,7.0518,7.0821,7.0094,7.0136,10651.51546837,75143.730279646886
1658649600,2022-07-24 08:00:00,LINK/USDT,7.0259,7.0587,7.0016,7.0521,14839.80489786,104300.020369737665
1658646000,2022-07-24 07:00:00,LINK/USDT,7.0468,7.0724,7.0094,7.0245,8749.97698181,61558.665561472148
