https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CEL,Volume EUR
1663459200,2022-09-18 00:00:00,CEL/EUR,1.60000,1.60000,1.60000,1.60000,0.00000000,0.0
1663455600,2022-09-17 23:00:00,CEL/EUR,1.60000,1.60000,1.56084,1.60000,349.14938509,558.639016144
1663452000,2022-09-17 22:00:00,CEL/EUR,1.60000,1.60000,1.60000,1.60000,380.43531149,608.696498384
1663448400,2022-09-17 21:00:00,CEL/EUR,1.60000,1.60000,1.60000,1.60000,0.00000000,0.0
1663444800,2022-09-17 20:00:00,CEL/EUR,1.60000,1.60000,1.60000,1.60000,11.82146250,18.914340000000003
1663441200,2022-09-17 19:00:00,CEL/EUR,1.60000,1.60000,1.60000,1.60000,277.13379243,443.4140678880001
1663437600,2022-09-17 18:00:00,CEL/EUR,1.64000,1.64000,1.63972,1.63972,449.00000000,736.23428
1663434000,2022-09-17 17:00:00,CEL/EUR,1.61758,1.64001,1.61758,1.64000,1310.97273843,2149.9952910251995
1663430400,2022-09-17 16:00:00,CEL/EUR,1.64214,1.64214,1.64214,1.64214,0.00000000,0.0
1663426800,2022-09-17 15:00:00,CEL/EUR,1.56004,1.64225,1.56004,1.64214,227.88838669,374.2246353191166
1663423200,2022-09-17 14:00:00,CEL/EUR,1.60000,1.64927,1.56002,1.56002,498.41731765,777.5409838803529
1663419600,2022-09-17 13:00:00,CEL/EUR,1.56503,1.65097,1.55487,1.65097,1772.72076967,2926.70880910208
1663416000,2022-09-17 12:00:00,CEL/EUR,1.65999,1.66000,1.56001,1.56517,1193.69772730,1868.3398718381409
1663412400,2022-09-17 11:00:00,CEL/EUR,1.66995,1.66995,1.66995,1.66995,0.00000000,0.0
1663408800,2022-09-17 10:00:00,CEL/EUR,1.67098,1.67098,1.55989,1.66995,42.95155247,71.7269450472765
1663405200,2022-09-17 09:00:00,CEL/EUR,1.67099,1.67099,1.67099,1.67099,15.84663213,26.4795638229087
1663401600,2022-09-17 08:00:00,CEL/EUR,1.67099,1.67099,1.67099,1.67099,0.00000000,0.0
1663398000,2022-09-17 07:00:00,CEL/EUR,1.58689,1.67785,1.58688,1.67099,1778.49248872,2971.843163726233
1663394400,2022-09-17 06:00:00,CEL/EUR,1.56440,1.58689,1.56440,1.58688,759.10580793,1204.6098244879583
1663390800,2022-09-17 05:00:00,CEL/EUR,1.57149,1.57149,1.57149,1.57149,14.57748159,22.9083665438691
1663387200,2022-09-17 04:00:00,CEL/EUR,1.57388,1.57388,1.55001,1.57149,330.58915435,519.5175501694815
1663383600,2022-09-17 03:00:00,CEL/EUR,1.60860,1.60860,1.60860,1.60860,0.00000000,0.0
1663380000,2022-09-17 02:00:00,CEL/EUR,1.60860,1.60860,1.60860,1.60860,0.00000000,0.0
1663376400,2022-09-17 01:00:00,CEL/EUR,1.60860,1.60860,1.60860,1.60860,0.00000000,0.0
1663372800,2022-09-17 00:00:00,CEL/EUR,1.63860,1.64784,1.60860,1.60860,27.06226680,43.53236237448
1663369200,2022-09-16 23:00:00,CEL/EUR,1.65788,1.65788,1.61505,1.61505,28.09949857,45.3820951654785
1663365600,2022-09-16 22:00:00,CEL/EUR,1.59450,1.59450,1.59450,1.59450,312.95202007,499.001996001615
1663362000,2022-09-16 21:00:00,CEL/EUR,1.52027,1.52956,1.52000,1.52956,417.67670856,638.8615863450336
1663358400,2022-09-16 20:00:00,CEL/EUR,1.59417,1.59417,1.52000,1.52000,381.67114304,580.1401374208
1663354800,2022-09-16 19:00:00,CEL/EUR,1.55999,1.59992,1.51000,1.54993,2694.62967604,4176.487373784677
1663351200,2022-09-16 18:00:00,CEL/EUR,1.49081,1.55999,1.46505,1.55999,2306.12553959,3597.5327805050038
1663347600,2022-09-16 17:00:00,CEL/EUR,1.63000,1.63000,1.49900,1.53987,3031.43120923,4668.009976157001
1663344000,2022-09-16 16:00:00,CEL/EUR,1.67938,1.67938,1.60000,1.63000,1340.09884525,2184.3611177575
1663340400,2022-09-16 15:00:00,CEL/EUR,1.67938,1.67938,1.63001,1.63001,574.08853557,935.7700538644557
1663336800,2022-09-16 14:00:00,CEL/EUR,1.67413,1.67984,1.61100,1.67938,2492.79021147,4186.342025338489
1663333200,2022-09-16 13:00:00,CEL/EUR,1.73018,1.85485,1.67413,1.67413,7681.39470299,12859.653314116647
1663329600,2022-09-16 12:00:00,CEL/EUR,1.77138,1.77138,1.71000,1.71000,1991.99320394,3406.3083787374
1663326000,2022-09-16 11:00:00,CEL/EUR,1.78178,1.78178,1.77138,1.77138,82.98947687,147.0058995379806
1663322400,2022-09-16 10:00:00,CEL/EUR,1.75275,1.87439,1.75010,1.87439,504.11601328,944.9100141318992
1663318800,2022-09-16 09:00:00,CEL/EUR,1.75432,1.75432,1.75010,1.75010,463.19864922,810.643955999922
1663315200,2022-09-16 08:00:00,CEL/EUR,1.79832,1.79832,1.78815,1.78815,16.69519969,29.853521325673498
1663311600,2022-09-16 07:00:00,CEL/EUR,1.76218,1.77475,1.75010,1.75011,1843.09300519,3225.615499313071
1663308000,2022-09-16 06:00:00,CEL/EUR,1.77931,1.78487,1.77219,1.78487,234.55246440,418.645657133628
1663304400,2022-09-16 05:00:00,CEL/EUR,1.82326,1.82326,1.82326,1.82326,54.62829766,99.60158999157161
1663300800,2022-09-16 04:00:00,CEL/EUR,1.76622,1.76622,1.76622,1.76622,0.00000000,0.0
1663297200,2022-09-16 03:00:00,CEL/EUR,1.78180,1.78180,1.76622,1.76622,48.40000000,85.48504799999999
1663293600,2022-09-16 02:00:00,CEL/EUR,1.84035,1.84035,1.80500,1.80500,65.41999999,118.08309998194999
1663290000,2022-09-16 01:00:00,CEL/EUR,1.81475,1.81475,1.81475,1.81475,0.00000000,0.0
1663286400,2022-09-16 00:00:00,CEL/EUR,1.80000,1.81737,1.73999,1.81475,3138.70778030,5695.969944299426
1663282800,2022-09-15 23:00:00,CEL/EUR,1.84318,1.84318,1.80997,1.80997,72.89909936,131.94518286861918
1663279200,2022-09-15 22:00:00,CEL/EUR,1.85184,1.87996,1.80002,1.80002,1018.73416751,1833.7418762013501
1663275600,2022-09-15 21:00:00,CEL/EUR,1.77186,1.85045,1.77186,1.85045,269.82336998,499.294654979491
1663272000,2022-09-15 20:00:00,CEL/EUR,1.87998,1.87998,1.75000,1.81000,874.86435691,1583.5044860071
1663268400,2022-09-15 19:00:00,CEL/EUR,1.82000,1.98748,1.73900,1.73900,601.98746107,1046.85619480073
1663264800,2022-09-15 18:00:00,CEL/EUR,1.98726,1.98726,1.87387,1.87387,334.01299216,625.8969256188592
1663261200,2022-09-15 17:00:00,CEL/EUR,1.89766,1.91636,1.87387,1.91636,1696.69114451,3251.4710416931835
1663257600,2022-09-15 16:00:00,CEL/EUR,1.91119,1.98197,1.85726,1.89766,3527.37469096,6693.757856047153
1663254000,2022-09-15 15:00:00,CEL/EUR,1.92522,1.99798,1.89106,1.90743,670.43646743,1278.8106310700048
1663250400,2022-09-15 14:00:00,CEL/EUR,2.04000,2.04198,1.83207,1.83207,348.65751787,638.7649787640909
1663246800,2022-09-15 13:00:00,CEL/EUR,2.10138,2.10138,1.92951,2.01834,870.14073562,1756.2398523312706
1663243200,2022-09-15 12:00:00,CEL/EUR,1.92004,2.10138,1.92004,2.10138,680.66284638,1430.3312921260042
1663239600,2022-09-15 11:00:00,CEL/EUR,1.92579,1.95592,1.86839,1.92000,1757.09405003,3373.6205760576
1663236000,2022-09-15 10:00:00,CEL/EUR,1.82437,2.00204,1.82437,1.97075,3470.31657523,6839.126390634523
1663232400,2022-09-15 09:00:00,CEL/EUR,1.90000,1.90000,1.71354,1.82675,4663.82338360,8519.639365991301
1663228800,2022-09-15 08:00:00,CEL/EUR,2.09945,2.13349,1.86000,1.98995,6322.46170602,12581.3826718945
1663225200,2022-09-15 07:00:00,CEL/EUR,2.25008,2.49999,2.16165,2.16165,6353.40415758,13733.836097232806
1663221600,2022-09-15 06:00:00,CEL/EUR,2.08216,2.50000,2.02079,2.37003,10502.78552563,24891.91677930887
1663218000,2022-09-15 05:00:00,CEL/EUR,1.95005,2.10000,1.95005,2.01538,4877.33971801,9829.692920882993
1663214400,2022-09-15 04:00:00,CEL/EUR,1.91999,1.95005,1.89183,1.95005,1616.59264355,3152.436484554678
1663210800,2022-09-15 03:00:00,CEL/EUR,1.90000,1.91999,1.90000,1.91999,324.06483324,622.2012391724676
1663207200,2022-09-15 02:00:00,CEL/EUR,1.88000,1.90000,1.88000,1.90000,327.66364521,622.560925899
1663203600,2022-09-15 01:00:00,CEL/EUR,1.80850,1.85896,1.80850,1.85896,435.70874513,809.9651288468648
1663200000,2022-09-15 00:00:00,CEL/EUR,1.84618,1.84618,1.84618,1.84618,0.00000000,0.0
1663196400,2022-09-14 23:00:00,CEL/EUR,1.86605,1.86605,1.84274,1.84618,304.54224766,562.2398067849388
1663192800,2022-09-14 22:00:00,CEL/EUR,1.84756,1.88000,1.81183,1.88000,3142.11616011,5907.178381006799
1663189200,2022-09-14 21:00:00,CEL/EUR,1.74466,1.84756,1.74466,1.84756,4145.39486016,7658.865727837209
1663185600,2022-09-14 20:00:00,CEL/EUR,1.73761,1.74499,1.72447,1.74499,1967.82688507,3433.838236178299
1663182000,2022-09-14 19:00:00,CEL/EUR,1.71968,1.74469,1.71968,1.74280,840.33791644,1464.5409207716318
1663178400,2022-09-14 18:00:00,CEL/EUR,1.69599,1.70204,1.68291,1.70204,3306.33041764,5627.506624039986
1663174800,2022-09-14 17:00:00,CEL/EUR,1.69055,1.70850,1.69055,1.69373,612.04048223,1036.6313259674178
1663171200,2022-09-14 16:00:00,CEL/EUR,1.69056,1.69685,1.64701,1.69685,489.99809676,831.453270487206
1663167600,2022-09-14 15:00:00,CEL/EUR,1.68630,1.71410,1.67621,1.69254,793.28122264,1342.6602005671057
1663164000,2022-09-14 14:00:00,CEL/EUR,1.79102,1.79799,1.70981,1.73377,4197.58718749,7277.650738054538
1663160400,2022-09-14 13:00:00,CEL/EUR,1.75682,1.79102,1.74981,1.79102,1316.75279157,2358.3305847577017
1663156800,2022-09-14 12:00:00,CEL/EUR,1.73646,1.77745,1.73643,1.77082,3424.43135221,6064.051527120512
1663153200,2022-09-14 11:00:00,CEL/EUR,1.76738,1.77682,1.71769,1.73646,1361.27164252,2363.793756370279
1663149600,2022-09-14 10:00:00,CEL/EUR,1.74470,1.76393,1.73616,1.76393,3202.83752722,5649.581199389175
1663146000,2022-09-14 09:00:00,CEL/EUR,1.72514,1.79101,1.65620,1.76033,4141.87145441,7291.0605773415555
1663142400,2022-09-14 08:00:00,CEL/EUR,1.64104,1.78543,1.63084,1.73309,8242.66501263,14285.280306738925
1663138800,2022-09-14 07:00:00,CEL/EUR,1.43049,1.64104,1.42661,1.64104,12547.63061724,20591.16374811553
1663135200,2022-09-14 06:00:00,CEL/EUR,1.46254,1.46254,1.46254,1.46254,15.95853788,23.339999991015198
1663131600,2022-09-14 05:00:00,CEL/EUR,1.47258,1.48532,1.47258,1.48532,128.47460789,190.82590459117478
1663128000,2022-09-14 04:00:00,CEL/EUR,1.48967,1.48997,1.47038,1.47243,672.53629610,990.2626184665229
1663124400,2022-09-14 03:00:00,CEL/EUR,1.47745,1.47745,1.47745,1.47745,85.36701749,126.12549999060049
1663120800,2022-09-14 02:00:00,CEL/EUR,1.46545,1.46545,1.46545,1.46545,78.95564643,115.7055520608435
1663117200,2022-09-14 01:00:00,CEL/EUR,1.46234,1.46234,1.46234,1.46234,9.70967347,14.1988439021198
1663113600,2022-09-14 00:00:00,CEL/EUR,1.46443,1.46443,1.46443,1.46443,33.00879213,48.3390654589359
1663110000,2022-09-13 23:00:00,CEL/EUR,1.45576,1.46513,1.44493,1.46513,26.48600000,38.80543318
1663106400,2022-09-13 22:00:00,CEL/EUR,1.46307,1.47173,1.46307,1.47173,21.68442772,31.913622808355598
1663102800,2022-09-13 21:00:00,CEL/EUR,1.48657,1.48984,1.45673,1.45856,191.57617911,279.42535180268163
1663099200,2022-09-13 20:00:00,CEL/EUR,1.47531,1.48953,1.47531,1.48896,60.59416912,90.2222940529152
1663095600,2022-09-13 19:00:00,CEL/EUR,1.44477,1.46251,1.44477,1.46251,155.01601095,226.71246617448452
1663092000,2022-09-13 18:00:00,CEL/EUR,1.45551,1.45551,1.43120,1.43120,31.38641025,44.9202303498
1663088400,2022-09-13 17:00:00,CEL/EUR,1.46704,1.46970,1.44796,1.44796,977.74931580,1415.741899305768
1663084800,2022-09-13 16:00:00,CEL/EUR,1.41245,1.48777,1.41245,1.46251,2679.91120028,3919.3969295215024
1663081200,2022-09-13 15:00:00,CEL/EUR,1.42996,1.42999,1.41648,1.41648,326.38638032,462.31977999567357
1663077600,2022-09-13 14:00:00,CEL/EUR,1.40801,1.41348,1.40800,1.40800,3777.54594399,5318.7846891379195
1663074000,2022-09-13 13:00:00,CEL/EUR,1.39295,1.41665,1.39149,1.40061,2187.26265681,3063.5019497546537
1663070400,2022-09-13 12:00:00,CEL/EUR,1.47062,1.48293,1.35851,1.36218,3467.73585385,4723.680425397392
1663066800,2022-09-13 11:00:00,CEL/EUR,1.45339,1.45339,1.45339,1.45339,6.90000000,10.028391000000001
1663063200,2022-09-13 10:00:00,CEL/EUR,1.46754,1.46754,1.46754,1.46754,7.48057293,10.9780399976922
1663059600,2022-09-13 09:00:00,CEL/EUR,1.45235,1.45235,1.45235,1.45235,6.92999999,10.0647854854765
1663056000,2022-09-13 08:00:00,CEL/EUR,1.43932,1.43932,1.43638,1.43638,93.61147081,134.4616444420678
1663052400,2022-09-13 07:00:00,CEL/EUR,1.43708,1.49774,1.43708,1.49774,351.36880232,526.2591099867568
1663048800,2022-09-13 06:00:00,CEL/EUR,1.44474,1.44474,1.44474,1.44474,6.90784501,9.9800399997474
1663045200,2022-09-13 05:00:00,CEL/EUR,1.46219,1.52998,1.42980,1.42980,625.64482926,894.5469768759481
1663041600,2022-09-13 04:00:00,CEL/EUR,1.44443,1.44443,1.44443,1.44443,0.00000000,0.0
1663038000,2022-09-13 03:00:00,CEL/EUR,1.44443,1.44443,1.44443,1.44443,0.00000000,0.0
1663034400,2022-09-13 02:00:00,CEL/EUR,1.44443,1.44443,1.44443,1.44443,0.00000000,0.0
1663030800,2022-09-13 01:00:00,CEL/EUR,1.44443,1.44443,1.44443,1.44443,1659.81303809,2397.4837466083386
1663027200,2022-09-13 00:00:00,CEL/EUR,1.44443,1.59857,1.44443,1.44443,1939.98934058,2802.17880321397
1663023600,2022-09-12 23:00:00,CEL/EUR,1.47020,1.59868,1.46959,1.46959,1966.20837601,2889.520167300536
1663020000,2022-09-12 22:00:00,CEL/EUR,1.46960,1.53486,1.46960,1.53486,281.55492574,432.14739332129636
1663016400,2022-09-12 21:00:00,CEL/EUR,1.46960,1.47002,1.46960,1.46960,580.09421065,852.50645197124
1663012800,2022-09-12 20:00:00,CEL/EUR,1.46960,1.46964,1.46959,1.46960,246.05320920,361.59979624032
1663009200,2022-09-12 19:00:00,CEL/EUR,1.45816,1.53998,1.44786,1.46958,729.19946999,1071.6169571079042
1663005600,2022-09-12 18:00:00,CEL/EUR,1.45681,1.46671,1.44735,1.44735,336.29714970,486.73967961829493
1663002000,2022-09-12 17:00:00,CEL/EUR,1.41706,1.41706,1.41706,1.41706,0.00000000,0.0
1662998400,2022-09-12 16:00:00,CEL/EUR,1.43323,1.45225,1.40142,1.41706,867.23751941,1228.9275992551345
1662994800,2022-09-12 15:00:00,CEL/EUR,1.49198,1.49469,1.43315,1.43317,497.66225494,713.2346139123599
1662991200,2022-09-12 14:00:00,CEL/EUR,1.55000,1.55222,1.48649,1.54232,318.56456821,491.3285048416472
1662987600,2022-09-12 13:00:00,CEL/EUR,1.51911,1.60099,1.51778,1.55000,3387.57496459,5250.7411951145
1662984000,2022-09-12 12:00:00,CEL/EUR,1.51220,1.52009,1.51220,1.52009,231.75992309,352.2959414898781
1662980400,2022-09-12 11:00:00,CEL/EUR,1.48768,1.51990,1.48481,1.51431,3343.89737940,5063.697240599214
1662976800,2022-09-12 10:00:00,CEL/EUR,1.46390,1.48534,1.45570,1.48534,505.27476983,750.5048266192923
1662973200,2022-09-12 09:00:00,CEL/EUR,1.44115,1.46823,1.43798,1.46823,4450.71734498,6534.676727419986
1662969600,2022-09-12 08:00:00,CEL/EUR,1.50001,1.50001,1.42247,1.44471,9881.42080184,14275.787446626266
1662966000,2022-09-12 07:00:00,CEL/EUR,1.52968,1.52968,1.51485,1.52420,1032.11215733,1573.145350202386
1662962400,2022-09-12 06:00:00,CEL/EUR,1.53015,1.54693,1.52064,1.52960,1792.92064694,2742.4514215594245
1662958800,2022-09-12 05:00:00,CEL/EUR,1.51891,1.52948,1.51145,1.51836,712.83638993,1082.3422610141147
1662955200,2022-09-12 04:00:00,CEL/EUR,1.52948,1.52948,1.52948,1.52948,14.36963445,21.978068498585998
1662951600,2022-09-12 03:00:00,CEL/EUR,1.53870,1.53870,1.53870,1.53870,32.27290160,49.65831369191999
1662948000,2022-09-12 02:00:00,CEL/EUR,1.57300,1.57300,1.53086,1.53086,29.87831678,45.7395200258308
1662944400,2022-09-12 01:00:00,CEL/EUR,1.55354,1.57279,1.55000,1.57279,820.38817555,1290.2983186232846
1662940800,2022-09-12 00:00:00,CEL/EUR,1.56729,1.58990,1.56729,1.58990,277.70085683,441.51659227401706
1662937200,2022-09-11 23:00:00,CEL/EUR,1.53896,1.55470,1.53896,1.55383,173.69065425,269.8857492932775
1662933600,2022-09-11 22:00:00,CEL/EUR,1.54613,1.55063,1.25099,1.53831,14455.59821446,22237.191289285965
1662930000,2022-09-11 21:00:00,CEL/EUR,1.55025,1.55529,1.55025,1.55529,276.04584182,429.33133732422783
1662926400,2022-09-11 20:00:00,CEL/EUR,1.55511,1.55511,1.55511,1.55511,19.10698411,29.7134620593021
1662922800,2022-09-11 19:00:00,CEL/EUR,1.56173,1.56173,1.52630,1.54403,2008.07195053,3100.523333776836
1662919200,2022-09-11 18:00:00,CEL/EUR,1.55969,1.57269,1.53718,1.56732,1793.26560409,2810.6210466023385
1662915600,2022-09-11 17:00:00,CEL/EUR,1.62101,1.69061,1.50984,1.55953,10731.28416904,16735.759600142952
1662912000,2022-09-11 16:00:00,CEL/EUR,1.39899,1.62101,1.35030,1.62101,16404.01628080,26591.074431339606
1662908400,2022-09-11 15:00:00,CEL/EUR,1.37000,1.37736,1.37000,1.37736,196.68000921,270.8991774854856
1662904800,2022-09-11 14:00:00,CEL/EUR,1.36420,1.37000,1.36079,1.37000,85.46672152,117.0894084824
1662901200,2022-09-11 13:00:00,CEL/EUR,1.36217,1.36217,1.35911,1.35911,139.38465454,189.43907783185944
1662897600,2022-09-11 12:00:00,CEL/EUR,1.36431,1.36431,1.36431,1.36431,81.53872565,111.2440987915515
1662894000,2022-09-11 11:00:00,CEL/EUR,1.36300,1.36300,1.36300,1.36300,0.00000000,0.0
1662890400,2022-09-11 10:00:00,CEL/EUR,1.36581,1.36751,1.36205,1.36300,82.80028375,112.85678675125001
1662886800,2022-09-11 09:00:00,CEL/EUR,1.36270,1.36270,1.36270,1.36270,168.42733415,229.51592824620502
1662883200,2022-09-11 08:00:00,CEL/EUR,1.36243,1.36243,1.36242,1.36242,226.81450411,309.0166166895462
1662879600,2022-09-11 07:00:00,CEL/EUR,1.35616,1.36150,1.35616,1.36150,586.32185089,798.2771999867349
1662876000,2022-09-11 06:00:00,CEL/EUR,1.33469,1.33469,1.31933,1.31933,178.24558417,235.16474656300608
1662872400,2022-09-11 05:00:00,CEL/EUR,1.37063,1.37063,1.37063,1.37063,0.00000000,0.0
1662868800,2022-09-11 04:00:00,CEL/EUR,1.37063,1.37063,1.37063,1.37063,0.00000000,0.0
1662865200,2022-09-11 03:00:00,CEL/EUR,1.37063,1.37063,1.37063,1.37063,0.00000000,0.0
1662861600,2022-09-11 02:00:00,CEL/EUR,1.37063,1.37063,1.37063,1.37063,0.00000000,0.0
1662858000,2022-09-11 01:00:00,CEL/EUR,1.37063,1.37063,1.37063,1.37063,24.41829987,33.4684543508181
1662854400,2022-09-11 00:00:00,CEL/EUR,1.36856,1.36856,1.36856,1.36856,0.00000000,0.0
1662850800,2022-09-10 23:00:00,CEL/EUR,1.36856,1.36856,1.36856,1.36856,0.00000000,0.0
1662847200,2022-09-10 22:00:00,CEL/EUR,1.36856,1.36856,1.36856,1.36856,125.00000000,171.07
1662843600,2022-09-10 21:00:00,CEL/EUR,1.36236,1.36253,1.36151,1.36253,197.95602115,269.7210174975095
1662840000,2022-09-10 20:00:00,CEL/EUR,1.35999,1.36400,1.35999,1.36400,2309.17118918,3149.7095020415204
1662836400,2022-09-10 19:00:00,CEL/EUR,1.34000,1.35100,1.34000,1.35100,634.10458416,856.6752932001599
1662832800,2022-09-10 18:00:00,CEL/EUR,1.33469,1.33469,1.33469,1.33469,0.00000000,0.0
1662829200,2022-09-10 17:00:00,CEL/EUR,1.33469,1.33469,1.33469,1.33469,7.58643660,10.125541065654
1662825600,2022-09-10 16:00:00,CEL/EUR,1.32683,1.32683,1.32683,1.32683,8.45236899,11.214856747001699
1662822000,2022-09-10 15:00:00,CEL/EUR,1.31513,1.31513,1.31513,1.31513,0.00000000,0.0
1662818400,2022-09-10 14:00:00,CEL/EUR,1.31513,1.31513,1.31513,1.31513,0.00000000,0.0
1662814800,2022-09-10 13:00:00,CEL/EUR,1.32069,1.32120,1.31128,1.31513,1360.17833681,1788.8113360889351
1662811200,2022-09-10 12:00:00,CEL/EUR,1.35078,1.35100,1.35078,1.35100,62.28386370,84.14549985869999
1662807600,2022-09-10 11:00:00,CEL/EUR,1.34451,1.34451,1.34451,1.34451,0.00000000,0.0
1662804000,2022-09-10 10:00:00,CEL/EUR,1.34451,1.34451,1.34451,1.34451,7.40000000,9.949374
1662800400,2022-09-10 09:00:00,CEL/EUR,1.34920,1.34920,1.34920,1.34920,37.05899792,49.999999993664005
1662796800,2022-09-10 08:00:00,CEL/EUR,1.33852,1.33852,1.33852,1.33852,0.00000000,0.0
1662793200,2022-09-10 07:00:00,CEL/EUR,1.37000,1.37000,1.33852,1.33852,844.32210570,1130.142024921564
1662789600,2022-09-10 06:00:00,CEL/EUR,1.34999,1.36000,1.34996,1.35896,6317.79073193,8585.624893063592
1662786000,2022-09-10 05:00:00,CEL/EUR,1.36998,1.36999,1.34996,1.34999,1107.37755328,1494.9486231524672
1662782400,2022-09-10 04:00:00,CEL/EUR,1.35925,1.35925,1.35925,1.35925,0.00000000,0.0
1662778800,2022-09-10 03:00:00,CEL/EUR,1.35986,1.35986,1.35925,1.35925,193.40144074,262.880908325845
1662775200,2022-09-10 02:00:00,CEL/EUR,1.31969,1.31969,1.31969,1.31969,0.00000000,0.0
1662771600,2022-09-10 01:00:00,CEL/EUR,1.31969,1.31969,1.31969,1.31969,0.00000000,0.0
1662768000,2022-09-10 00:00:00,CEL/EUR,1.31969,1.31969,1.31969,1.31969,0.00000000,0.0
1662764400,2022-09-09 23:00:00,CEL/EUR,1.31969,1.31969,1.31969,1.31969,0.00000000,0.0
1662760800,2022-09-09 22:00:00,CEL/EUR,1.31969,1.31969,1.31969,1.31969,0.00827423,0.0109194185887
1662757200,2022-09-09 21:00:00,CEL/EUR,1.31969,1.31969,1.31969,1.31969,0.00000000,0.0
1662753600,2022-09-09 20:00:00,CEL/EUR,1.31969,1.31969,1.31969,1.31969,85.07850730,112.277255298737
1662750000,2022-09-09 19:00:00,CEL/EUR,1.30631,1.30631,1.30631,1.30631,0.00000000,0.0
1662746400,2022-09-09 18:00:00,CEL/EUR,1.30631,1.30631,1.30631,1.30631,0.00000000,0.0
1662742800,2022-09-09 17:00:00,CEL/EUR,1.30631,1.30631,1.30631,1.30631,0.00000000,0.0
1662739200,2022-09-09 16:00:00,CEL/EUR,1.30631,1.30631,1.30631,1.30631,0.00000000,0.0
1662735600,2022-09-09 15:00:00,CEL/EUR,1.30631,1.30631,1.30631,1.30631,8.00000000,10.45048
1662732000,2022-09-09 14:00:00,CEL/EUR,1.34341,1.34341,1.34341,1.34341,0.00000000,0.0
1662728400,2022-09-09 13:00:00,CEL/EUR,1.34341,1.34341,1.34341,1.34341,31.83430192,42.766519542347204
1662724800,2022-09-09 12:00:00,CEL/EUR,1.32182,1.35171,1.31994,1.35171,607.24151349,820.8144261995678
1662721200,2022-09-09 11:00:00,CEL/EUR,1.34814,1.35193,1.34814,1.35193,668.67890349,904.0070699952358
1662717600,2022-09-09 10:00:00,CEL/EUR,1.31882,1.32753,1.31882,1.32190,73.50628975,97.167964420525
1662714000,2022-09-09 09:00:00,CEL/EUR,1.30786,1.30786,1.30786,1.30786,0.00000000,0.0
1662710400,2022-09-09 08:00:00,CEL/EUR,1.30817,1.30817,1.30786,1.30786,174.03144074,227.6087600862164
