https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BADGER,Volume USDT
1656493200,2022-06-29 09:00:00,BADGER/USDT,3.0558,3.0886,3.0558,3.0765,189.904,585.66635087
1656489600,2022-06-29 08:00:00,BADGER/USDT,3.0816,3.092,3.0606,3.0606,0.6721,2.07144121
1656486000,2022-06-29 07:00:00,BADGER/USDT,3.0554,3.0898,3.0502,3.0898,496.3533,1520.39596856
1656482400,2022-06-29 06:00:00,BADGER/USDT,3.1371,3.1371,3.0275,3.0281,405.19289808,1239.7871983304
1656478800,2022-06-29 05:00:00,BADGER/USDT,3.146,3.1547,3.1098,3.1369,20.9177,65.39724107
1656475200,2022-06-29 04:00:00,BADGER/USDT,3.1442,3.162,3.1442,3.1454,73.3954,232.02263239
1656471600,2022-06-29 03:00:00,BADGER/USDT,3.1504,3.161,3.15,3.15,0.4455,1.40394102
1656468000,2022-06-29 02:00:00,BADGER/USDT,3.1523,3.1523,3.1287,3.1378,31.0986,97.90649381
1656464400,2022-06-29 01:00:00,BADGER/USDT,3.1343,3.1522,3.1311,3.1522,0.7303,2.29151897
1656460800,2022-06-29 00:00:00,BADGER/USDT,3.1027,3.1352,3.0931,3.1352,0.3825,1.19415411
1656457200,2022-06-28 23:00:00,BADGER/USDT,3.1093,3.1109,3.0956,3.102,11.8614,36.80021377
1656453600,2022-06-28 22:00:00,BADGER/USDT,3.1406,3.1406,3.09,3.0927,675.34593141,2106.072050651439
1656450000,2022-06-28 21:00:00,BADGER/USDT,3.1299,3.1407,3.1299,3.1405,17.4003,54.57160571
1656446400,2022-06-28 20:00:00,BADGER/USDT,3.1237,3.133,3.1149,3.1229,10.41,32.51714752
1656442800,2022-06-28 19:00:00,BADGER/USDT,3.1629,3.1629,3.1221,3.1238,236.6913,740.76256858
1656439200,2022-06-28 18:00:00,BADGER/USDT,3.209,3.209,3.141,3.1599,221.54030562,700.60862157177
1656435600,2022-06-28 17:00:00,BADGER/USDT,3.2171,3.2286,3.1991,3.2137,38.7612,124.20231536
1656432000,2022-06-28 16:00:00,BADGER/USDT,3.2289,3.2352,3.2041,3.2352,124.5018,400.02403922
1656428400,2022-06-28 15:00:00,BADGER/USDT,3.3201,3.334,3.228,3.228,791.9089846,2595.8178397962
1656424800,2022-06-28 14:00:00,BADGER/USDT,3.3912,3.3972,3.3266,3.3283,292.14874252,986.95671731526
1656421200,2022-06-28 13:00:00,BADGER/USDT,3.3533,3.4125,3.3353,3.4005,374.95507231,1273.070234233654
1656417600,2022-06-28 12:00:00,BADGER/USDT,3.3656,3.4,3.3497,3.3533,61.3528,207.64393341
1656414000,2022-06-28 11:00:00,BADGER/USDT,3.3269,3.372,3.3269,3.3363,76.6864,255.47314474
1656410400,2022-06-28 10:00:00,BADGER/USDT,3.357,3.3636,3.2983,3.3069,49.74052562,165.152227647986
1656406800,2022-06-28 09:00:00,BADGER/USDT,3.2825,3.3999,3.2825,3.3651,519.23720009,1735.468794954326
1656403200,2022-06-28 08:00:00,BADGER/USDT,3.237,3.2924,3.2144,3.2743,760.8143,2463.86568136
1656399600,2022-06-28 07:00:00,BADGER/USDT,3.2232,3.2412,3.2232,3.2316,16.7447,54.09350631
1656396000,2022-06-28 06:00:00,BADGER/USDT,3.1842,3.2276,3.1842,3.2141,6.69647233,21.553390782308
1656392400,2022-06-28 05:00:00,BADGER/USDT,3.187,3.2041,3.1846,3.2041,2.4451,7.80806698
1656388800,2022-06-28 04:00:00,BADGER/USDT,3.1742,3.1833,3.1742,3.175,92.2365,292.7781162
1656385200,2022-06-28 03:00:00,BADGER/USDT,3.1667,3.1789,3.1543,3.1789,320.8242,1015.8135954
1656381600,2022-06-28 02:00:00,BADGER/USDT,3.1548,3.1574,3.1343,3.1343,231.9207,728.47362364
1656378000,2022-06-28 01:00:00,BADGER/USDT,3.2016,3.2016,3.1389,3.1443,294.2803,930.59111897
1656374400,2022-06-28 00:00:00,BADGER/USDT,3.2211,3.2211,3.1843,3.1916,70.6667,226.25756589
1656370800,2022-06-27 23:00:00,BADGER/USDT,3.222,3.2293,3.1907,3.1907,36.7399,118.38158685
1656367200,2022-06-27 22:00:00,BADGER/USDT,3.2234,3.2508,3.19,3.2171,72.70973784,233.113990950272
1656363600,2022-06-27 21:00:00,BADGER/USDT,3.227,3.2354,3.1942,3.1942,50.08106491,161.149240687025
1656360000,2022-06-27 20:00:00,BADGER/USDT,3.1975,3.2371,3.1975,3.2169,5.1679,16.66035796
1656356400,2022-06-27 19:00:00,BADGER/USDT,3.192,3.2142,3.1872,3.2042,3.5058,11.19307629
1656352800,2022-06-27 18:00:00,BADGER/USDT,3.1998,3.233,3.162,3.2191,96.15479136,305.9244718718
1656349200,2022-06-27 17:00:00,BADGER/USDT,3.208,3.2209,3.192,3.1923,26.1764,83.61382303
1656345600,2022-06-27 16:00:00,BADGER/USDT,3.2356,3.2501,3.208,3.2209,126.9617,408.83098187
1656342000,2022-06-27 15:00:00,BADGER/USDT,3.2351,3.2381,3.1986,3.2356,147.83468009,476.861508699159
1656338400,2022-06-27 14:00:00,BADGER/USDT,3.2412,3.2412,3.1842,3.2351,1080.3220623,3453.59780584482
1656334800,2022-06-27 13:00:00,BADGER/USDT,3.3378,3.3378,3.2451,3.2451,112.6975,371.59243044
1656331200,2022-06-27 12:00:00,BADGER/USDT,3.349,3.349,3.324,3.3316,132.5022,443.02808596
1656327600,2022-06-27 11:00:00,BADGER/USDT,3.3715,3.372,3.3358,3.349,795.0599,2655.20929243
1656324000,2022-06-27 10:00:00,BADGER/USDT,3.3639,3.367,3.3571,3.3656,35.4162,119.15370563
1656320400,2022-06-27 09:00:00,BADGER/USDT,3.3635,3.3686,3.3539,3.3686,7.60630394,25.581206262284
1656316800,2022-06-27 08:00:00,BADGER/USDT,3.3381,3.3567,3.3291,3.3567,12.9424,43.40523089
1656313200,2022-06-27 07:00:00,BADGER/USDT,3.2909,3.3397,3.2909,3.3147,42.5764,140.53419448
1656309600,2022-06-27 06:00:00,BADGER/USDT,3.2779,3.29,3.2779,3.2824,6.11814772,20.1231916188
1656306000,2022-06-27 05:00:00,BADGER/USDT,3.2899,3.2899,3.2767,3.2767,9.863,32.44644437
1656302400,2022-06-27 04:00:00,BADGER/USDT,3.296,3.3193,3.2865,3.2928,86.2362,285.13239102
1656298800,2022-06-27 03:00:00,BADGER/USDT,3.2895,3.2902,3.2868,3.2868,1.746,5.74041158
1656295200,2022-06-27 02:00:00,BADGER/USDT,3.2643,3.2829,3.2643,3.2829,1.1834,3.87414613
1656291600,2022-06-27 01:00:00,BADGER/USDT,3.2697,3.2697,3.2454,3.2693,0.665,2.16579817
1656288000,2022-06-27 00:00:00,BADGER/USDT,3.2415,3.2748,3.2367,3.2737,77.7847,252.1279802
1656284400,2022-06-26 23:00:00,BADGER/USDT,3.2839,3.294,3.2428,3.2467,24.5702,80.80198323
1656280800,2022-06-26 22:00:00,BADGER/USDT,3.3381,3.3417,3.2547,3.2657,210.88662036,695.0580585734
1656277200,2022-06-26 21:00:00,BADGER/USDT,3.3443,3.3607,3.3365,3.3448,25.07189939,84.068684409973
1656273600,2022-06-26 20:00:00,BADGER/USDT,3.3069,3.342,3.2927,3.342,43.517,144.39032008
1656270000,2022-06-26 19:00:00,BADGER/USDT,3.3059,3.3166,3.294,3.3087,14.2672,47.00063653
1656266400,2022-06-26 18:00:00,BADGER/USDT,3.3048,3.3074,3.284,3.2976,173.9307885,572.9834490876
1656262800,2022-06-26 17:00:00,BADGER/USDT,3.322,3.3239,3.2986,3.3061,162.8351,539.62716443
1656259200,2022-06-26 16:00:00,BADGER/USDT,3.322,3.3585,3.3139,3.3239,129.5201,430.58691116
1656255600,2022-06-26 15:00:00,BADGER/USDT,3.3864,3.3864,3.3234,3.3253,574.1323,1913.08409285
1656252000,2022-06-26 14:00:00,BADGER/USDT,3.3822,3.4108,3.3822,3.4108,6.61339243,22.460175986224
1656248400,2022-06-26 13:00:00,BADGER/USDT,3.3931,3.3931,3.3735,3.3891,2.6272,8.91186665
1656244800,2022-06-26 12:00:00,BADGER/USDT,3.4508,3.4954,3.4019,3.4019,340.3056,1168.85190842
1656241200,2022-06-26 11:00:00,BADGER/USDT,3.3982,3.4456,3.376,3.4456,403.5159,1365.79526766
1656237600,2022-06-26 10:00:00,BADGER/USDT,3.3947,3.4253,3.3947,3.4025,57.424,195.48121349
1656234000,2022-06-26 09:00:00,BADGER/USDT,3.4347,3.4347,3.383,3.383,40.05082367,136.259565019881
1656230400,2022-06-26 08:00:00,BADGER/USDT,3.4339,3.4619,3.4339,3.4619,145.80262082,504.006544316758
1656226800,2022-06-26 07:00:00,BADGER/USDT,3.4337,3.4544,3.4195,3.4381,59.5645,204.59644924
1656223200,2022-06-26 06:00:00,BADGER/USDT,3.3949,3.4452,3.3949,3.4191,11.06587304,37.7786030608
1656219600,2022-06-26 05:00:00,BADGER/USDT,3.4186,3.4195,3.4025,3.4025,0.2605,0.88847161
1656216000,2022-06-26 04:00:00,BADGER/USDT,3.427,3.45,3.393,3.404,91.1876,312.11501196
1656212400,2022-06-26 03:00:00,BADGER/USDT,3.3931,3.4195,3.3864,3.4182,5.5984,19.0789551
1656208800,2022-06-26 02:00:00,BADGER/USDT,3.4025,3.4261,3.3959,3.402,25.9363927,88.396221098519
1656205200,2022-06-26 01:00:00,BADGER/USDT,3.4416,3.4592,3.3735,3.3956,33.68741364,115.905529459808
1656201600,2022-06-26 00:00:00,BADGER/USDT,3.4508,3.4673,3.4038,3.4454,138.4477,475.51425413
1656198000,2022-06-25 23:00:00,BADGER/USDT,3.421,3.5037,3.421,3.4337,1400.3855,4836.32106604
1656194400,2022-06-25 22:00:00,BADGER/USDT,3.4195,3.4393,3.404,3.404,328.03972269,1127.554369968442
1656190800,2022-06-25 21:00:00,BADGER/USDT,3.3613,3.4195,3.3554,3.4195,67.4187,227.25190902
1656187200,2022-06-25 20:00:00,BADGER/USDT,3.4066,3.4211,3.3573,3.3731,336.1175,1142.86155929
1656183600,2022-06-25 19:00:00,BADGER/USDT,3.4072,3.4129,3.4011,3.4066,122.7572,418.17224451
1656180000,2022-06-25 18:00:00,BADGER/USDT,3.3808,3.4125,3.371,3.4125,33.3348,112.83476561
1656176400,2022-06-25 17:00:00,BADGER/USDT,3.3479,3.3971,3.3471,3.3947,34.80537178,117.470942213838
1656172800,2022-06-25 16:00:00,BADGER/USDT,3.312,3.3607,3.2928,3.3471,11.77918884,39.097404458112
1656169200,2022-06-25 15:00:00,BADGER/USDT,3.3703,3.4195,3.3155,3.3155,1280.834,4323.57348447
1656165600,2022-06-25 14:00:00,BADGER/USDT,3.3651,3.3852,3.3347,3.3542,438.3803532,1477.44197699128
1656162000,2022-06-25 13:00:00,BADGER/USDT,3.2585,3.3864,3.2447,3.3432,12013.44026274,40197.7897781628
1656158400,2022-06-25 12:00:00,BADGER/USDT,3.4052,3.4229,3.2614,3.2614,355.6489,1177.26898492
1656154800,2022-06-25 11:00:00,BADGER/USDT,3.4539,3.4561,3.4125,3.4125,250.81884957,861.43579961922
1656151200,2022-06-25 10:00:00,BADGER/USDT,3.4725,3.4898,3.4373,3.4619,91.14742751,316.446698081628
1656147600,2022-06-25 09:00:00,BADGER/USDT,3.4502,3.504,3.4502,3.496,356.9205,1247.75586786
1656144000,2022-06-25 08:00:00,BADGER/USDT,3.4661,3.4873,3.4298,3.4357,946.1365,3283.34500734
1656140400,2022-06-25 07:00:00,BADGER/USDT,3.3707,3.5186,3.3707,3.4509,1620.44891017,5623.339068076999
1656136800,2022-06-25 06:00:00,BADGER/USDT,3.3378,3.3887,3.3378,3.379,152.85496151,512.89879501387
1656133200,2022-06-25 05:00:00,BADGER/USDT,3.3387,3.3607,3.3239,3.3428,27.53641825,92.307442941275
1656129600,2022-06-25 04:00:00,BADGER/USDT,3.3239,3.3571,3.3239,3.3388,52.2619,174.9105244
1656126000,2022-06-25 03:00:00,BADGER/USDT,3.3136,3.356,3.3136,3.3471,19.9441,66.84082315
1656122400,2022-06-25 02:00:00,BADGER/USDT,3.364,3.3665,3.312,3.3211,205.9639,689.88579645
1656118800,2022-06-25 01:00:00,BADGER/USDT,3.3511,3.3802,3.3502,3.3762,43.82970008,147.789351370416
1656115200,2022-06-25 00:00:00,BADGER/USDT,3.3654,3.3835,3.3396,3.3701,44.7909,150.61508714
1656111600,2022-06-24 23:00:00,BADGER/USDT,3.3787,3.4004,3.35,3.3541,40.65209427,137.138135846218
1656108000,2022-06-24 22:00:00,BADGER/USDT,3.3782,3.4592,3.3634,3.382,48.78968076,166.415954904616
1656104400,2022-06-24 21:00:00,BADGER/USDT,3.3858,3.45,3.3738,3.3931,1230.3208,4206.0602083
1656100800,2022-06-24 20:00:00,BADGER/USDT,3.3342,3.3998,3.3217,3.3735,711.9775,2378.3719053
1656097200,2022-06-24 19:00:00,BADGER/USDT,3.3163,3.3471,3.2964,3.3155,2754.45487783,9173.716462683379
1656093600,2022-06-24 18:00:00,BADGER/USDT,3.2662,3.45,3.2486,3.308,2004.964,6782.52063701
1656090000,2022-06-24 17:00:00,BADGER/USDT,3.278,3.3217,3.2585,3.27,248.8979047,821.73659069373
1656086400,2022-06-24 16:00:00,BADGER/USDT,3.282,3.283,3.252,3.252,23.9182,78.17091106
1656082800,2022-06-24 15:00:00,BADGER/USDT,3.283,3.3041,3.2506,3.2506,124.91825427,407.230205043507
1656079200,2022-06-24 14:00:00,BADGER/USDT,3.2687,3.3221,3.2687,3.2956,139.7037,461.03934204
1656075600,2022-06-24 13:00:00,BADGER/USDT,3.2578,3.2948,3.2578,3.29,186.76822786,613.16439502757
1656072000,2022-06-24 12:00:00,BADGER/USDT,3.2817,3.306,3.252,3.2585,113.01091977,369.742166649856
1656068400,2022-06-24 11:00:00,BADGER/USDT,3.2461,3.2982,3.2461,3.2633,1009.07268476,3315.524459485426
1656064800,2022-06-24 10:00:00,BADGER/USDT,3.2265,3.2461,3.2265,3.2461,0.2394,0.77410819
1656061200,2022-06-24 09:00:00,BADGER/USDT,3.2742,3.2742,3.221,3.221,70.45729588,228.518069240964
1656057600,2022-06-24 08:00:00,BADGER/USDT,3.239,3.2924,3.2386,3.281,81.1906,264.19138237
1656054000,2022-06-24 07:00:00,BADGER/USDT,3.1927,3.239,3.1867,3.2302,36.2176,116.35191385
1656050400,2022-06-24 06:00:00,BADGER/USDT,3.2048,3.2236,3.2024,3.2024,19.44862536,62.43014583796
1656046800,2022-06-24 05:00:00,BADGER/USDT,3.2412,3.284,3.2073,3.2178,167.0611,542.87127823
1656043200,2022-06-24 04:00:00,BADGER/USDT,3.2613,3.3054,3.252,3.2638,356.0294,1169.65172343
1656039600,2022-06-24 03:00:00,BADGER/USDT,3.3409,3.3409,3.252,3.2558,79.00603028,259.151313711604
1656036000,2022-06-24 02:00:00,BADGER/USDT,3.308,3.3486,3.3072,3.3263,212.8186,708.08514395
1656032400,2022-06-24 01:00:00,BADGER/USDT,3.2499,3.3502,3.2443,3.2925,669.04213002,2221.387502703004
1656028800,2022-06-24 00:00:00,BADGER/USDT,3.212,3.2839,3.212,3.2397,261.7313,848.12077243
1656025200,2022-06-23 23:00:00,BADGER/USDT,3.1547,3.2198,3.1547,3.2198,7.0629,22.61094884
1656021600,2022-06-23 22:00:00,BADGER/USDT,3.1227,3.1902,3.1222,3.1768,178.64890249,566.234216099078
1656018000,2022-06-23 21:00:00,BADGER/USDT,3.132,3.1407,3.12,3.12,28.855,90.35985157
1656014400,2022-06-23 20:00:00,BADGER/USDT,3.1293,3.1719,3.1113,3.1391,106.5575,336.618033
1656010800,2022-06-23 19:00:00,BADGER/USDT,3.0676,3.1415,3.0577,3.1404,381.189,1173.99992582
1656007200,2022-06-23 18:00:00,BADGER/USDT,3.0865,3.1,3.072,3.072,4.1431,12.75072697
1656003600,2022-06-23 17:00:00,BADGER/USDT,3.072,3.1038,3.0553,3.1018,493.04133224,1513.4338417368
1656000000,2022-06-23 16:00:00,BADGER/USDT,3.0783,3.1188,3.0592,3.085,1632.71973242,5050.456040701496
1655996400,2022-06-23 15:00:00,BADGER/USDT,3.1444,3.1536,3.0699,3.0766,136.3964,423.57564004
1655992800,2022-06-23 14:00:00,BADGER/USDT,3.1656,3.1656,3.1096,3.1442,853.8196135,2664.691742838256
1655989200,2022-06-23 13:00:00,BADGER/USDT,3.187,3.2268,3.1735,3.1743,195.65867143,624.226062830324
1655985600,2022-06-23 12:00:00,BADGER/USDT,3.1938,3.2392,3.1656,3.184,717.0883,2297.64495764
1655982000,2022-06-23 11:00:00,BADGER/USDT,3.1847,3.2034,3.167,3.167,277.93943497,889.348449312407
1655978400,2022-06-23 10:00:00,BADGER/USDT,3.1774,3.1877,3.1582,3.1793,0.8438,2.67865157
1655974800,2022-06-23 09:00:00,BADGER/USDT,3.1625,3.1829,3.1445,3.1829,355.28902424,1118.359522718952
1655971200,2022-06-23 08:00:00,BADGER/USDT,3.124,3.192,3.124,3.1625,267.4187,843.7684284
1655967600,2022-06-23 07:00:00,BADGER/USDT,3.16,3.16,3.1253,3.1253,227.54975917,718.935042603408
1655964000,2022-06-23 06:00:00,BADGER/USDT,3.1234,3.16,3.1166,3.1484,393.39414027,1240.215238489318
1655960400,2022-06-23 05:00:00,BADGER/USDT,3.1466,3.16,3.096,3.096,297.39806287,930.953627620876
1655956800,2022-06-23 04:00:00,BADGER/USDT,3.11,3.1465,3.0946,3.1357,161.58877417,505.009849670181
1655953200,2022-06-23 03:00:00,BADGER/USDT,3.1236,3.1258,3.1008,3.1008,426.0486,1325.75854655
1655949600,2022-06-23 02:00:00,BADGER/USDT,3.102,3.132,3.102,3.1238,171.4284656,535.94159547008
1655946000,2022-06-23 01:00:00,BADGER/USDT,3.1187,3.1354,3.0933,3.1092,557.8273,1742.79886895
1655942400,2022-06-23 00:00:00,BADGER/USDT,3.049,3.1289,3.0401,3.108,234.0087,723.5146015
1655938800,2022-06-22 23:00:00,BADGER/USDT,3.0961,3.1022,3.0511,3.0512,225.5717,691.37261708
1655935200,2022-06-22 22:00:00,BADGER/USDT,3.0645,3.1174,3.0278,3.1174,2541.88790328,7790.800790497111
1655931600,2022-06-22 21:00:00,BADGER/USDT,3.0654,3.0739,3.0354,3.072,184.3992,563.31066078
1655928000,2022-06-22 20:00:00,BADGER/USDT,3.1038,3.1465,3.0188,3.0725,778.77169795,2403.71204143103
1655924400,2022-06-22 19:00:00,BADGER/USDT,3.1198,3.13,3.0626,3.1026,2578.62762783,7956.497285197808
1655920800,2022-06-22 18:00:00,BADGER/USDT,3.1442,3.1486,3.1244,3.1326,164.2734,514.43854966
1655917200,2022-06-22 17:00:00,BADGER/USDT,3.1643,3.1866,3.1396,3.1463,1114.30057484,3520.835398289092
1655913600,2022-06-22 16:00:00,BADGER/USDT,3.1188,3.1902,3.1117,3.183,1481.31945741,4636.6091541897
1655910000,2022-06-22 15:00:00,BADGER/USDT,3.1685,3.1685,3.1149,3.1149,35.93884674,112.999932327284
1655906400,2022-06-22 14:00:00,BADGER/USDT,3.1595,3.222,3.1568,3.2008,86.23303504,274.269666027056
1655902800,2022-06-22 13:00:00,BADGER/USDT,3.1112,3.1901,3.103,3.1901,1273.79956108,4046.122276181088
1655899200,2022-06-22 12:00:00,BADGER/USDT,3.1844,3.1844,3.102,3.1294,2041.20615959,6388.335035416054
1655895600,2022-06-22 11:00:00,BADGER/USDT,3.1836,3.2088,3.1764,3.1844,14.66284411,46.819220199447
1655892000,2022-06-22 10:00:00,BADGER/USDT,3.1925,3.1925,3.1491,3.1821,54.92226178,174.060471921811
1655888400,2022-06-22 09:00:00,BADGER/USDT,3.132,3.2649,3.132,3.2,305.5889,981.94345751
1655884800,2022-06-22 08:00:00,BADGER/USDT,3.132,3.1567,3.0906,3.1202,477.5945,1488.99877618
1655881200,2022-06-22 07:00:00,BADGER/USDT,3.132,3.1728,3.1112,3.1567,229.05179559,725.156397998953
1655877600,2022-06-22 06:00:00,BADGER/USDT,3.1869,3.1869,3.103,3.143,931.9653,2944.62939669
1655874000,2022-06-22 05:00:00,BADGER/USDT,3.1737,3.2088,3.1656,3.1869,83.7323,266.78025276
1655870400,2022-06-22 04:00:00,BADGER/USDT,3.1658,3.246,3.1656,3.2029,150.5246,480.66355316
1655866800,2022-06-22 03:00:00,BADGER/USDT,3.2561,3.2561,3.183,3.2,509.7785,1638.94733429
1655863200,2022-06-22 02:00:00,BADGER/USDT,3.3347,3.3347,3.2299,3.272,823.5651,2689.86183927
1655859600,2022-06-22 01:00:00,BADGER/USDT,3.3826,3.4393,3.3347,3.3347,80.7274,274.22644134
1655856000,2022-06-22 00:00:00,BADGER/USDT,3.3735,3.4165,3.3347,3.4108,75.3263,252.70039882
1655852400,2022-06-21 23:00:00,BADGER/USDT,3.4592,3.462,3.389,3.4163,41.11567839,140.343235533757
1655848800,2022-06-21 22:00:00,BADGER/USDT,3.432,3.4393,3.4127,3.4358,139.9887,480.6659683
1655845200,2022-06-21 21:00:00,BADGER/USDT,3.3998,3.439,3.3873,3.3974,13.98092974,47.73800724586
1655841600,2022-06-21 20:00:00,BADGER/USDT,3.3541,3.4812,3.3155,3.3571,1308.19123837,4444.209785547239
1655838000,2022-06-21 19:00:00,BADGER/USDT,3.3998,3.4473,3.3541,3.3541,156.2027,529.69905037
1655834400,2022-06-21 18:00:00,BADGER/USDT,3.4844,3.4844,3.3347,3.372,699.3373,2364.5359376
1655830800,2022-06-21 17:00:00,BADGER/USDT,3.5537,3.5814,3.4725,3.4794,1196.8153,4162.51595261
1655827200,2022-06-21 16:00:00,BADGER/USDT,3.3817,3.7198,3.3817,3.5743,1516.88170482,5435.12321872025
1655823600,2022-06-21 15:00:00,BADGER/USDT,3.4008,3.4242,3.3735,3.3836,17.04550476,57.767084232096
1655820000,2022-06-21 14:00:00,BADGER/USDT,3.3607,3.524,3.342,3.3945,2117.3949,7119.8689949
1655816400,2022-06-21 13:00:00,BADGER/USDT,3.3076,3.3607,3.2964,3.3607,52.8261,175.84753069
1655812800,2022-06-21 12:00:00,BADGER/USDT,3.2649,3.36,3.2649,3.3116,1032.3925,3465.74334484
1655809200,2022-06-21 11:00:00,BADGER/USDT,3.3155,3.3561,3.2336,3.2336,1517.6504,4975.53548556
1655805600,2022-06-21 10:00:00,BADGER/USDT,3.3484,3.3496,3.2925,3.342,1523.078,5087.98505452
1655802000,2022-06-21 09:00:00,BADGER/USDT,3.3607,3.4534,3.3155,3.3155,31.38881513,106.947520240198
1655798400,2022-06-21 08:00:00,BADGER/USDT,3.3329,3.3607,3.3156,3.3607,164.16840334,549.158058981652
1655794800,2022-06-21 07:00:00,BADGER/USDT,3.342,3.3421,3.2753,3.3359,245.30962852,810.596643909868
1655791200,2022-06-21 06:00:00,BADGER/USDT,3.2965,3.3413,3.2965,3.3413,0.537,1.78780418
1655787600,2022-06-21 05:00:00,BADGER/USDT,3.282,3.3413,3.282,3.2965,103.07383636,341.29054855338
1655784000,2022-06-21 04:00:00,BADGER/USDT,3.2871,3.2871,3.252,3.2819,268.91782677,876.574826333321
1655780400,2022-06-21 03:00:00,BADGER/USDT,3.2649,3.2969,3.252,3.2949,30.58,99.7999586
1655776800,2022-06-21 02:00:00,BADGER/USDT,3.3187,3.3221,3.2397,3.2507,19.0917,62.40234241
1655773200,2022-06-21 01:00:00,BADGER/USDT,3.3221,3.3409,3.2774,3.301,164.0847,543.40827918
1655769600,2022-06-21 00:00:00,BADGER/USDT,3.2854,3.3215,3.2211,3.3103,139.4222,456.52180155
1655766000,2022-06-20 23:00:00,BADGER/USDT,3.282,3.3029,3.2084,3.2931,238.54690153,775.368356838443
1655762400,2022-06-20 22:00:00,BADGER/USDT,3.1719,3.3976,3.1719,3.312,685.6732,2276.456762385216
1655758800,2022-06-20 21:00:00,BADGER/USDT,3.2642,3.3221,3.1474,3.1474,2906.79946979,9389.428645388809
1655755200,2022-06-20 20:00:00,BADGER/USDT,3.1354,3.3342,3.102,3.249,3337.7744,10781.70947108
1655751600,2022-06-20 19:00:00,BADGER/USDT,3.1715,3.1715,3.0941,3.1181,426.30047644,1331.051640832488
1655748000,2022-06-20 18:00:00,BADGER/USDT,3.1703,3.2024,3.1004,3.2024,2506.4178,7833.62668729
1655744400,2022-06-20 17:00:00,BADGER/USDT,3.2038,3.232,3.1474,3.162,794.1108,2533.06177984
1655740800,2022-06-20 16:00:00,BADGER/USDT,3.2444,3.2524,3.1777,3.2081,936.7559,3006.10694838
1655737200,2022-06-20 15:00:00,BADGER/USDT,3.2774,3.2819,3.2027,3.2563,2011.65102401,6532.615769183763
1655733600,2022-06-20 14:00:00,BADGER/USDT,3.3195,3.3271,3.1786,3.2892,5569.80418754,18201.525155018772
1655730000,2022-06-20 13:00:00,BADGER/USDT,3.1217,4.981,3.1206,3.3369,47424.91791194,176066.343196237751
1655726400,2022-06-20 12:00:00,BADGER/USDT,3.123,3.1247,3.0882,3.1247,277.3038,859.21627958
1655722800,2022-06-20 11:00:00,BADGER/USDT,3.1451,3.1526,3.102,3.1496,687.2484,2152.40264052
1655719200,2022-06-20 10:00:00,BADGER/USDT,3.1094,3.1719,3.09,3.1691,492.18599992,1533.810969655792
1655715600,2022-06-20 09:00:00,BADGER/USDT,3.0815,3.1174,3.066,3.1174,766.8508,2352.59843021
1655712000,2022-06-20 08:00:00,BADGER/USDT,3.0111,3.0815,3.0111,3.0551,692.90673953,2106.30411490637
1655708400,2022-06-20 07:00:00,BADGER/USDT,3.0188,3.0218,2.9706,2.9937,69.84169959,208.183398907322
1655704800,2022-06-20 06:00:00,BADGER/USDT,3.004,3.0365,2.9878,3.0365,143.38560752,432.73251516303
1655701200,2022-06-20 05:00:00,BADGER/USDT,2.9364,2.9937,2.9195,2.9937,213.0546,628.10413426
1655697600,2022-06-20 04:00:00,BADGER/USDT,2.954,2.9661,2.9534,2.9534,3.1584,9.32920539
1655694000,2022-06-20 03:00:00,BADGER/USDT,2.9467,3.0056,2.9454,2.9743,115.2821,345.38516597
1655690400,2022-06-20 02:00:00,BADGER/USDT,2.937,2.9876,2.917,2.9741,133.909,395.52084835
1655686800,2022-06-20 01:00:00,BADGER/USDT,2.9947,2.9947,2.9233,2.9233,159.6165,471.50430455
1655683200,2022-06-20 00:00:00,BADGER/USDT,3.0809,3.0815,3.0039,3.0039,227.85139502,685.857081877118
1655679600,2022-06-19 23:00:00,BADGER/USDT,3.042,3.0809,3.0269,3.0809,167.44790498,507.888586862882
1655676000,2022-06-19 22:00:00,BADGER/USDT,3.0493,3.0543,3.044,3.054,557.387,1699.95735207
1655672400,2022-06-19 21:00:00,BADGER/USDT,3.0577,3.0577,3.0527,3.0527,2.6922,8.23139492
1655668800,2022-06-19 20:00:00,BADGER/USDT,3.017,3.103,3.017,3.0744,371.20467527,1146.95938069281
1655665200,2022-06-19 19:00:00,BADGER/USDT,3.01,3.0359,2.9878,3.0197,151.67072016,456.884270353744
1655661600,2022-06-19 18:00:00,BADGER/USDT,2.927,3.0111,2.9117,3.0111,98.10587638,291.49542698315
1655658000,2022-06-19 17:00:00,BADGER/USDT,2.9397,2.9397,2.9027,2.9178,119.66721154,349.59296720677
1655654400,2022-06-19 16:00:00,BADGER/USDT,2.9852,2.9852,2.9195,2.9365,43.8275,128.55191619
1655650800,2022-06-19 15:00:00,BADGER/USDT,2.9418,2.9991,2.9364,2.9959,298.63370465,882.848143180935
1655647200,2022-06-19 14:00:00,BADGER/USDT,2.9134,2.937,2.8951,2.9318,689.0324,2008.24971206
1655643600,2022-06-19 13:00:00,BADGER/USDT,2.9457,2.9593,2.9027,2.9027,309.3854,899.31582698
1655640000,2022-06-19 12:00:00,BADGER/USDT,3.0093,3.0111,2.922,2.922,515.0191,1511.95790076
