https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EUR,Volume IOT
1649829600000,2022-04-13 06:00:00,IOT/EUR,0.61306,0.61306,0.6106619,0.61082,250.94152891217902,410.82729595
1649826000000,2022-04-13 05:00:00,IOT/EUR,0.60940158,0.612,0.60940158,0.61168,1137.910131455168,1860.3029876
1649822400000,2022-04-13 04:00:00,IOT/EUR,0.61223,0.61223,0.61223,0.61223,61.222938777,99.9999
1649818800000,2022-04-13 03:00:00,IOT/EUR,0.61237847,0.61237847,0.61132,0.61132,71.6756166728336,117.24729547999999
1649808000000,2022-04-13 00:00:00,IOT/EUR,0.61405177,0.61405177,0.61139,0.61139,81.314753958178,132.9998102
1649804400000,2022-04-12 23:00:00,IOT/EUR,0.60716,0.60913,0.60716,0.60913,53.71807488532849,88.18819445
1649800800000,2022-04-12 22:00:00,IOT/EUR,0.60508,0.60556,0.60349,0.60349,166.5618324983777,275.99766773
1649797200000,2022-04-12 21:00:00,IOT/EUR,0.60461,0.60692,0.60346,0.60583,711.8798656905767,1175.04888449
1649793600000,2022-04-12 20:00:00,IOT/EUR,0.59578,0.60157,0.59578,0.60036,549.4665259522357,915.22840621
1649790000000,2022-04-12 19:00:00,IOT/EUR,0.59087,0.59672,0.59087,0.59672,52.491719116347205,87.96708526
1649786400000,2022-04-12 18:00:00,IOT/EUR,0.60568,0.60568,0.59748656,0.5981,61.454660445907,102.74980847
1649782800000,2022-04-12 17:00:00,IOT/EUR,0.60821,0.60821,0.60636,0.60636,41.24638859472601,68.02293785
1649779200000,2022-04-12 16:00:00,IOT/EUR,0.60431,0.60611,0.60431,0.60611,125.8872130687286,207.69697426
1649775600000,2022-04-12 15:00:00,IOT/EUR,0.60586,0.60772,0.60586,0.60772,67.41207405009561,110.92620623
1649768400000,2022-04-12 13:00:00,IOT/EUR,0.61546,0.6159,0.61429,0.6150438,504.09491923630037,819.60816325
1649764800000,2022-04-12 12:00:00,IOT/EUR,0.61585,0.6162,0.60461,0.61385,9134.099140131384,14880.01814797
1649761200000,2022-04-12 11:00:00,IOT/EUR,0.60992,0.61488,0.60992,0.61403,2503.783132677137,4077.62345924
1649757600000,2022-04-12 10:00:00,IOT/EUR,0.61102,0.6132,0.60848,0.6119,17863.281483811534,29193.138558280003
1649754000000,2022-04-12 09:00:00,IOT/EUR,0.61116,0.61116,0.60867,0.61044,1152.2637497414219,1887.59542255
1649750400000,2022-04-12 08:00:00,IOT/EUR,0.60637,0.61145,0.60637,0.61145,1234.9798489403552,2019.7560699
1649746800000,2022-04-12 07:00:00,IOT/EUR,0.60346,0.60737,0.60289,0.60701,926.4408891765348,1526.23661748
1649743200000,2022-04-12 06:00:00,IOT/EUR,0.60754,0.60853,0.60301,0.60309,1268.272626377995,2102.95747961
1649739600000,2022-04-12 05:00:00,IOT/EUR,0.59921227,0.60728,0.59921,0.60728,292.1979536287456,481.15853252
1649736000000,2022-04-12 04:00:00,IOT/EUR,0.59375,0.59591,0.59332,0.59548,479.3102743857528,804.91414386
1649732400000,2022-04-12 03:00:00,IOT/EUR,0.59123,0.59341,0.5906,0.59341,252.0766521170805,424.79340105
1649728800000,2022-04-12 02:00:00,IOT/EUR,0.59453,0.59453,0.59033,0.59048,645.2583572159999,1092.7692
1649725200000,2022-04-12 01:00:00,IOT/EUR,0.60024,0.60024,0.59884,0.59884,82.5805262044356,137.90081859
1649721600000,2022-04-12 00:00:00,IOT/EUR,0.59448,0.59894,0.59448,0.59861,621.2895318561068,1037.88699129
1649718000000,2022-04-11 23:00:00,IOT/EUR,0.59827,0.59827,0.59648,0.59648,35.285958186137606,59.15698462
1649714400000,2022-04-11 22:00:00,IOT/EUR,0.59107,0.60104,0.58781,0.59826,2165.150113058252,3619.07885043
1649289600000,2022-04-07 00:00:00,IOT/EUR,0.67495,0.67774,0.65944,0.66169,2022.825513032054,3057.0592166
1649286000000,2022-04-06 23:00:00,IOT/EUR,0.67831,0.68622,0.67298,0.67366,782.7802600625619,1161.98120723
1649282400000,2022-04-06 22:00:00,IOT/EUR,0.69226,0.69316,0.68458,0.68594,1868.966400017691,2724.67912648
1649278800000,2022-04-06 21:00:00,IOT/EUR,0.69641,0.69732,0.69555,0.69555,45.9882480247245,66.11781759
1649275200000,2022-04-06 20:00:00,IOT/EUR,0.69744,0.70024,0.69436,0.69681,1561.4974754620096,2240.92288495
1649271600000,2022-04-06 19:00:00,IOT/EUR,0.69765297,0.69909,0.69145,0.69678,214.216170046326,307.4373117
1649268000000,2022-04-06 18:00:00,IOT/EUR,0.69055,0.69655,0.68369,0.68619,2855.9977356215545,4162.1092345
1649264400000,2022-04-06 17:00:00,IOT/EUR,0.68062,0.69244,0.67592,0.69131,2549.147701255022,3687.41621162
1649260800000,2022-04-06 16:00:00,IOT/EUR,0.69128,0.69302,0.67937,0.6823,2058.131369625254,3016.46104298
1649257200000,2022-04-06 15:00:00,IOT/EUR,0.69202,0.69402,0.68271173,0.69216,4425.988337793053,6394.45841683
1649253600000,2022-04-06 14:00:00,IOT/EUR,0.68795,0.69376,0.68269,0.69376,2901.9584586587653,4182.94288898
1649250000000,2022-04-06 13:00:00,IOT/EUR,0.70812,0.71292,0.68811,0.69107,9499.31122633978,13745.80176587
1649246400000,2022-04-06 12:00:00,IOT/EUR,0.70938,0.7129612,0.70632,0.70777,1675.1518089072285,2366.80250492
1649242800000,2022-04-06 11:00:00,IOT/EUR,0.71438,0.71546,0.70286,0.71226,4121.760559706409,5786.87636496
1649239200000,2022-04-06 10:00:00,IOT/EUR,0.72701,0.72726,0.71653,0.71653,1504.465139260815,2099.65408184
1649235600000,2022-04-06 09:00:00,IOT/EUR,0.72788,0.72788,0.72575,0.72575,74.3076133040925,102.38734179
1649232000000,2022-04-06 08:00:00,IOT/EUR,0.73376,0.73411,0.72832002,0.728613,1217.0851058021658,1670.41365691
1649228400000,2022-04-06 07:00:00,IOT/EUR,0.73967,0.74048,0.73305,0.73305,460.5763321215359,628.3013875199999
1649224800000,2022-04-06 06:00:00,IOT/EUR,0.73747,0.73787,0.73727,0.73787,221.36100000000002,300.0
1649221200000,2022-04-06 05:00:00,IOT/EUR,0.73606,0.73707,0.73606,0.73707,147.413926293,199.9999
1649217600000,2022-04-06 04:00:00,IOT/EUR,0.72678,0.73483,0.72603,0.73483,881.7957060680001,1199.9996
1649214000000,2022-04-06 03:00:00,IOT/EUR,0.73531772,0.73531772,0.72838,0.72858,1672.8348038854972,2296.02075803
1649210400000,2022-04-06 02:00:00,IOT/EUR,0.73493,0.73711,0.73493,0.73711,154.1670178497779,209.15062589
1649206800000,2022-04-06 01:00:00,IOT/EUR,0.73534,0.7368,0.73441,0.73441,1224.251902774833,1666.98697291
1649203200000,2022-04-06 00:00:00,IOT/EUR,0.75027,0.75047,0.71769,0.72932,3781.0102742473105,5184.29533572
1649196000000,2022-04-05 22:00:00,IOT/EUR,0.76325,0.76499,0.76325,0.76499,60.70072488139979,79.34839002
1649192400000,2022-04-05 21:00:00,IOT/EUR,0.75911,0.76189,0.75812,0.76152,111.23677623027359,146.07203518
1649188800000,2022-04-05 20:00:00,IOT/EUR,0.76493,0.7661,0.75694,0.75991,1526.5666397175999,2008.87820889
1649185200000,2022-04-05 19:00:00,IOT/EUR,0.76392,0.76558,0.75935,0.76558,205.33943013754822,268.21420379
1649181600000,2022-04-05 18:00:00,IOT/EUR,0.76856,0.76887,0.76856,0.76887,37.006193851344904,48.13062527
1649178000000,2022-04-05 17:00:00,IOT/EUR,0.77264,0.77264,0.77264,0.77264,343.62686508480004,444.74382
1649174400000,2022-04-05 16:00:00,IOT/EUR,0.77827,0.77827,0.77827,0.77827,345.1448525727,443.47701
1649167200000,2022-04-05 14:00:00,IOT/EUR,0.76531,0.7664,0.76531,0.7664,168.60784672,219.9998
1649163600000,2022-04-05 13:00:00,IOT/EUR,0.78054,0.78054,0.77014,0.7715,725.810389933085,940.7782111900001
1649160000000,2022-04-05 12:00:00,IOT/EUR,0.77939,0.78562,0.77939,0.77979,761.0378316885201,975.95228419
1649156400000,2022-04-05 11:00:00,IOT/EUR,0.77309847,0.77836,0.77309847,0.77719,933.7627457179022,1201.46006217
1649152800000,2022-04-05 10:00:00,IOT/EUR,0.76903,0.77432196,0.76903,0.77432196,219.14817181187573,283.01944557
1649149200000,2022-04-05 09:00:00,IOT/EUR,0.77494,0.77525,0.76855,0.76855,694.6796747615549,903.8835141
1649145600000,2022-04-05 08:00:00,IOT/EUR,0.77433,0.77509,0.77223,0.77223,532.0863129981333,689.02569571
1649142000000,2022-04-05 07:00:00,IOT/EUR,0.77209,0.77456,0.77209,0.77448,215.85897505996317,278.71471834
1649138400000,2022-04-05 06:00:00,IOT/EUR,0.77855,0.77969,0.77201,0.77201,862.8196232514998,1117.6275219899999
1649131200000,2022-04-05 04:00:00,IOT/EUR,0.78071,0.78166,0.7793,0.78115,740.0064188728795,947.32947433
1649127600000,2022-04-05 03:00:00,IOT/EUR,0.7796741,0.7796741,0.7796741,0.7796741,23.390223000000002,30.0
1649124000000,2022-04-05 02:00:00,IOT/EUR,0.78102,0.78102,0.78102,0.78102,87.43509427789441,111.94987872
1649120400000,2022-04-05 01:00:00,IOT/EUR,0.7785,0.7809,0.77847,0.7809,239.124618788817,306.21669713
1649116800000,2022-04-05 00:00:00,IOT/EUR,0.7857,0.78787,0.77986,0.78031,196.78786637374057,252.19190626
1649113200000,2022-04-04 23:00:00,IOT/EUR,0.7885,0.7885,0.78533,0.78533,109.7706973337611,139.77652367000002
1649109600000,2022-04-04 22:00:00,IOT/EUR,0.78395,0.78734,0.78089,0.78734,897.4394965775263,1139.83729593
1649106000000,2022-04-04 21:00:00,IOT/EUR,0.7843,0.78653,0.78072,0.78406,1285.0638663618674,1638.98664179
1649102400000,2022-04-04 20:00:00,IOT/EUR,0.7796,0.7842,0.77703,0.78248,793.8644973277951,1014.54925024
1649098800000,2022-04-04 19:00:00,IOT/EUR,0.77282,0.77702,0.77282,0.77702,839.04915966057,1079.8295535
1649095200000,2022-04-04 18:00:00,IOT/EUR,0.76002,0.77264,0.75929,0.77264,6524.1127233158795,8443.92307325
1649091600000,2022-04-04 17:00:00,IOT/EUR,0.77854,0.78079,0.76311,0.76547,1180.1632069441484,1541.74978372
1649088000000,2022-04-04 16:00:00,IOT/EUR,0.7752,0.78072,0.7752,0.78047,526.2488445085095,674.27171385
1649084400000,2022-04-04 15:00:00,IOT/EUR,0.7845,0.7845,0.77469,0.77617,275.5439220662889,355.00460217
1649080800000,2022-04-04 14:00:00,IOT/EUR,0.79324,0.79324,0.78671,0.78671,281.8191743698195,358.22498045
1649077200000,2022-04-04 13:00:00,IOT/EUR,0.7843,0.79085,0.7843,0.79085,106.00731664707651,134.04225409
1649073600000,2022-04-04 12:00:00,IOT/EUR,0.78987,0.78987,0.78987,0.78987,87.7185162508323,111.05437129
1649070000000,2022-04-04 11:00:00,IOT/EUR,0.78505,0.79099,0.78505,0.79017,263.2554714846207,333.16308071000003
1649066400000,2022-04-04 10:00:00,IOT/EUR,0.78491,0.78668,0.78191,0.78498,768.4637019960727,978.95959387
1649062800000,2022-04-04 09:00:00,IOT/EUR,0.80038,0.80038,0.78916,0.78916,367.553797758396,465.7532031
1649059200000,2022-04-04 08:00:00,IOT/EUR,0.8039,0.80479,0.79887,0.79887,272.16411306827337,340.68636082
1649055600000,2022-04-04 07:00:00,IOT/EUR,0.80633,0.80732,0.80633,0.80732,95.68202490319202,118.51809060000001
1649052000000,2022-04-04 06:00:00,IOT/EUR,0.80839,0.80839,0.80757,0.80786407,222.65001095460084,275.60330905
1649048400000,2022-04-04 05:00:00,IOT/EUR,0.7973,0.80962,0.7973,0.80962,154.55792733076078,190.90181484
1649044800000,2022-04-04 04:00:00,IOT/EUR,0.79701,0.8003,0.79701,0.79927,418.0717204950767,523.06694921
1649041200000,2022-04-04 03:00:00,IOT/EUR,0.8032,0.8032,0.8032,0.8032,5.726012800000001e-05,7.129e-05
1649037600000,2022-04-04 02:00:00,IOT/EUR,0.7958,0.8032,0.79553,0.8032,264.477129205856,329.27929432999997
1649034000000,2022-04-04 01:00:00,IOT/EUR,0.79773,0.79773,0.79424,0.79424,64.3779648243584,81.05605966
1649030400000,2022-04-04 00:00:00,IOT/EUR,0.8137,0.8137,0.79692,0.79766,1311.9246925869904,1644.7166619700001
1649026800000,2022-04-03 23:00:00,IOT/EUR,0.8182,0.8182,0.81391,0.81523,593.3897893130624,727.88021701
1649023200000,2022-04-03 22:00:00,IOT/EUR,0.81917,0.8252,0.81845,0.81845,1381.970016967844,1688.52100552
1649019600000,2022-04-03 21:00:00,IOT/EUR,0.81342187,0.81644,0.81323,0.81644,738.8268520473001,904.9371075
1649016000000,2022-04-03 20:00:00,IOT/EUR,0.8026,0.80422218,0.8026,0.80422218,175.92588785242,218.75284247000002
1649012400000,2022-04-03 19:00:00,IOT/EUR,0.81089,0.81089,0.80343,0.80383,162.12677909726582,201.69286926
1649005200000,2022-04-03 17:00:00,IOT/EUR,0.81444,0.81593,0.8054,0.8054,463.982137074648,576.08907012
1649001600000,2022-04-03 16:00:00,IOT/EUR,0.81751,0.81751,0.81208,0.81351,706.7507439075606,868.76712506
1648998000000,2022-04-03 15:00:00,IOT/EUR,0.81763,0.81969,0.81763,0.81883,155.4267831049249,189.81569203
1648994400000,2022-04-03 14:00:00,IOT/EUR,0.81366,0.81753,0.81366,0.81753,426.9937539025998,522.29735166
1648990800000,2022-04-03 13:00:00,IOT/EUR,0.8136,0.8154,0.81034,0.81328,572.9336138813665,704.47276938
1648987200000,2022-04-03 12:00:00,IOT/EUR,0.80791,0.81173,0.80791,0.81173,37.7167308873319,46.464626030000005
1648980000000,2022-04-03 10:00:00,IOT/EUR,0.81515,0.81515,0.81158,0.81244,178.25485237823162,219.40678989
1648976400000,2022-04-03 09:00:00,IOT/EUR,0.80856,0.81609,0.80856,0.81481,249.25623170689713,305.90718291
1648972800000,2022-04-03 08:00:00,IOT/EUR,0.81779759,0.81779759,0.81618,0.81618,178.1793376872798,218.30887511
1648962000000,2022-04-03 05:00:00,IOT/EUR,0.81965,0.82072,0.81965,0.82072,184.4217672293584,224.70729022
1648958400000,2022-04-03 04:00:00,IOT/EUR,0.81644,0.81644,0.81644,0.81644,13.146564391950402,16.10230316
1648954800000,2022-04-03 03:00:00,IOT/EUR,0.81644,0.81644,0.81256,0.81356,98.0472219662892,120.51627657
1648947600000,2022-04-03 01:00:00,IOT/EUR,0.81115,0.81121,0.79754,0.79754,572.9174587561222,718.35576743
1648944000000,2022-04-03 00:00:00,IOT/EUR,0.81409,0.81409,0.81409,0.81409,91.4640815154733,112.35131437
1648940400000,2022-04-02 23:00:00,IOT/EUR,0.81291,0.81733,0.80582,0.80582,1012.9949962810523,1257.09835482
1648936800000,2022-04-02 22:00:00,IOT/EUR,0.81245,0.81513,0.81245,0.81476,366.1574275844048,449.40525748
1648933200000,2022-04-02 21:00:00,IOT/EUR,0.81408,0.81408,0.80633,0.80633,266.4041345119175,330.39094975
1648929600000,2022-04-02 20:00:00,IOT/EUR,0.81226,0.81572,0.80893,0.81465,371.133552400152,455.57423728
1648926000000,2022-04-02 19:00:00,IOT/EUR,0.80352,0.81078,0.80352,0.81048,426.195349065684,525.85547955
1648922400000,2022-04-02 18:00:00,IOT/EUR,0.81575,0.81575,0.79621,0.80325,3600.6886504856925,4482.65004729
1648918800000,2022-04-02 17:00:00,IOT/EUR,0.81778,0.82304,0.81575,0.81575,532.362945223005,652.6055105400001
1648915200000,2022-04-02 16:00:00,IOT/EUR,0.8056,0.8222,0.80436,0.82053,1526.3718384222773,1860.22672958
1648911600000,2022-04-02 15:00:00,IOT/EUR,0.81485,0.81485,0.80039,0.80076,2992.283542776815,3736.80446423
1648908000000,2022-04-02 14:00:00,IOT/EUR,0.83129,0.83129,0.82754,0.82758,278.9389410760446,337.05374837
1648904400000,2022-04-02 13:00:00,IOT/EUR,0.83074,0.83487,0.83056,0.83056,588.4533266188831,708.50188622
1648900800000,2022-04-02 12:00:00,IOT/EUR,0.82643,0.83136,0.8188,0.8302,4326.62232937578,5211.5421939
1648897200000,2022-04-02 11:00:00,IOT/EUR,0.83349,0.83399,0.83146,0.83348312,1063.618680068914,1276.11304242
1648893600000,2022-04-02 10:00:00,IOT/EUR,0.83694,0.83694,0.83219,0.83331,804.602067011298,965.5495158
1648890000000,2022-04-02 09:00:00,IOT/EUR,0.83082,0.83982,0.83082,0.83982,468.03816076865223,557.30770971
1648886400000,2022-04-02 08:00:00,IOT/EUR,0.82481,0.83203,0.82319,0.83203,567.8259330083004,682.45848468
1648882800000,2022-04-02 07:00:00,IOT/EUR,0.831,0.831,0.82084,0.82691,2413.283440916885,2918.43542939
1648879200000,2022-04-02 06:00:00,IOT/EUR,0.83022,0.83147,0.82785,0.83147,735.1394452565524,884.14428092
1648875600000,2022-04-02 05:00:00,IOT/EUR,0.82607,0.82896,0.82433,0.82896,425.1815916126768,512.90965983
1648872000000,2022-04-02 04:00:00,IOT/EUR,0.82119,0.82614,0.82119,0.82614,211.29209140138258,255.75821459
1648868400000,2022-04-02 03:00:00,IOT/EUR,0.81801,0.82,0.81697,0.81885,1560.6637043340286,1905.92135841
1648864800000,2022-04-02 02:00:00,IOT/EUR,0.82058,0.82309,0.81623,0.81736,554.896974268256,678.8893196
1648861200000,2022-04-02 01:00:00,IOT/EUR,0.8172,0.82077,0.81476,0.8203,1185.449421498394,1445.14131598
1648857600000,2022-04-02 00:00:00,IOT/EUR,0.80269,0.81681,0.80213,0.81681,1277.9958226867284,1564.61823764
1648854000000,2022-04-01 23:00:00,IOT/EUR,0.80508,0.80575,0.80002,0.8056,534.4644259275921,663.43647707
1648850400000,2022-04-01 22:00:00,IOT/EUR,0.80543,0.80656,0.79963,0.80606,720.0964434095745,893.35340224
1648846800000,2022-04-01 21:00:00,IOT/EUR,0.80173,0.80398,0.80067,0.80398,406.7248880809044,505.88931078
1648843200000,2022-04-01 20:00:00,IOT/EUR,0.80493,0.8054856,0.79492,0.80189,1823.4138697687574,2273.89525966
1648839600000,2022-04-01 19:00:00,IOT/EUR,0.80594,0.80597,0.80216,0.80597,767.8415726614182,952.69249806
1648836000000,2022-04-01 18:00:00,IOT/EUR,0.80525,0.80624,0.80262,0.80456,583.560566565432,725.3164047
1648832400000,2022-04-01 17:00:00,IOT/EUR,0.79247,0.80541,0.79217,0.80395,1754.006744219548,2181.73610824
