https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GALAX3L,Volume USDT
1645142400,2022-02-18 00:00:00,GALAX3L/USDT,0.06429,0.072,0.055015,0.057118,22731376.66478825,1425322.53765025187105
1645056000,2022-02-17 00:00:00,GALAX3L/USDT,0.089721,0.0965,0.058816,0.064552,24966679.6821684,1887813.96342129675872
1644969600,2022-02-16 00:00:00,GALAX3L/USDT,0.110067,0.110967,0.080366,0.090046,22928706.66247215,2139972.95164128544025
1644883200,2022-02-15 00:00:00,GALAX3L/USDT,0.06909,0.115,0.068,0.110067,30985520.15105586,2937920.78243066712168
1644796800,2022-02-14 00:00:00,GALAX3L/USDT,0.060404,0.076952,0.056001,0.068931,26038152.98190456,1712670.95916363450168
1644710400,2022-02-13 00:00:00,GALAX3L/USDT,0.08281,0.08754,0.057395,0.060312,17303126.19530533,1241474.63985065537939
1644624000,2022-02-12 00:00:00,GALAX3L/USDT,0.080889,0.093,0.069606,0.083011,23195204.8280378,1912786.38408038622765
1644537600,2022-02-11 00:00:00,GALAX3L/USDT,0.100715,0.12045,0.0739,0.080872,20364453.26155936,2030335.20704451669214
1644451200,2022-02-10 00:00:00,GALAX3L/USDT,0.135377,0.147686,0.098113,0.101072,20597349.08142222,2542081.81350815601671
1644364800,2022-02-09 00:00:00,GALAX3L/USDT,0.158584,0.180724,0.125928,0.1354,21172198.4925371,3032179.42193837843495
1644278400,2022-02-08 00:00:00,GALAX3L/USDT,0.125,0.16,0.094001,0.159,26298597.1203805,3135822.77443835460553
1644192000,2022-02-07 00:00:00,GALAX3L/USDT,0.099132,0.16,0.082694,0.125,33768916.13626755,4271489.97599266242181
1644105600,2022-02-06 00:00:00,GALAX3L/USDT,0.077698,0.129819,0.074819,0.099123,46164716.36332512,4827750.33968599272147
1644019200,2022-02-05 00:00:00,GALAX3L/USDT,0.033318,0.080413,0.032912,0.077698,64248201.54869399,3645462.61091273727628
1643932800,2022-02-04 00:00:00,GALAX3L/USDT,0.027027,0.034683,0.026011,0.033253,33503451.56963627,984011.53948395772772
1643846400,2022-02-03 00:00:00,GALAX3L/USDT,0.029011,0.029775,0.024508,0.027076,51497436.91622605,1410888.27936334732991
1643760000,2022-02-02 00:00:00,GALAX3L/USDT,0.038475,0.038835,0.025221,0.029011,36075998.19396991,1137754.64031636271078
1643673600,2022-02-01 00:00:00,GALAX3L/USDT,0.035285,0.040616,0.033977,0.038377,29694304.98407701,1108421.69050327281721
1643587200,2022-01-31 00:00:00,GALAX3L/USDT,0.031818,0.037299,0.026776,0.035285,52135716.99450066,1651715.66130453767288
1643500800,2022-01-30 00:00:00,GALAX3L/USDT,0.032089,0.04289,0.029413,0.031825,39188062.32274755,1389901.2088534189158
1643414400,2022-01-29 00:00:00,GALAX3L/USDT,0.031402,0.037816,0.030596,0.032138,47631514.9108484,1597409.76378643058228
1643328000,2022-01-28 00:00:00,GALAX3L/USDT,0.0298,0.034,0.025836,0.031261,42065426.23002046,1285958.07438239306011
1643241600,2022-01-27 00:00:00,GALAX3L/USDT,0.043337,0.046101,0.025925,0.029911,26350568.18883363,917825.16380566046726
1643155200,2022-01-26 00:00:00,GALAX3L/USDT,0.035079,0.057917,0.032377,0.0436,32955989.6645868,1467646.53345297200405
1643068800,2022-01-25 00:00:00,GALAX3L/USDT,0.0317,0.039656,0.027724,0.035167,28028074.85305559,911722.18901201877383
1642982400,2022-01-24 00:00:00,GALAX3L/USDT,0.044,0.0467,0.022,0.0316,36729600.87866504,1100115.347664177788
1642896000,2022-01-23 00:00:00,GALAX3L/USDT,0.0365,0.0483,0.0344,0.044,30785210.36174928,1254075.980858909339
1642809600,2022-01-22 00:00:00,GALAX3L/USDT,0.0739,0.0818,0.0228,0.0367,25427324.79288286,945774.448229894853
1642723200,2022-01-21 00:00:00,GALAX3L/USDT,0.1381,0.1434,0.0586,0.0742,6107869.02078085,594943.479888878225
1642636800,2022-01-20 00:00:00,GALAX3L/USDT,0.1667,0.1965,0.1339,0.1369,1500630.61356107,254075.504672223354
1642550400,2022-01-19 00:00:00,GALAX3L/USDT,0.2121,0.2178,0.1575,0.1654,1278738.06370244,232916.544882793379
1642464000,2022-01-18 00:00:00,GALAX3L/USDT,0.2213,0.2456,0.1946,0.2114,1589447.74050224,341783.435655485784
1642377600,2022-01-17 00:00:00,GALAX3L/USDT,0.2835,0.2858,0.209,0.2206,1448098.86578122,338825.994991323839
1642291200,2022-01-16 00:00:00,GALAX3L/USDT,0.3022,0.3199,0.2687,0.2835,957666.85234345,278582.34010410893
1642204800,2022-01-15 00:00:00,GALAX3L/USDT,0.2766,0.3398,0.2691,0.3032,1036196.80926497,316244.805814029799
1642118400,2022-01-14 00:00:00,GALAX3L/USDT,0.2827,0.3057,0.2569,0.2756,906252.74693211,255175.818719784306
1642032000,2022-01-13 00:00:00,GALAX3L/USDT,0.3873,0.4133,0.2794,0.2816,1237071.43681936,430246.459116739091
1641945600,2022-01-12 00:00:00,GALAX3L/USDT,0.2844,0.4048,0.2827,0.386,1862506.52069503,664228.802327398844
1641859200,2022-01-11 00:00:00,GALAX3L/USDT,0.2539,0.2976,0.2371,0.2836,1001031.43430121,267447.843088674761
1641772800,2022-01-10 00:00:00,GALAX3L/USDT,0.3143,0.3257,0.2071,0.251,1027665.79713292,265247.978533065811
1641686400,2022-01-09 00:00:00,GALAX3L/USDT,0.2757,0.3629,0.27,0.3134,1147314.82701291,355359.287033585675
1641600000,2022-01-08 00:00:00,GALAX3L/USDT,0.3773,0.4034,0.2437,0.2797,926964.30545342,299202.350682751883
1641513600,2022-01-07 00:00:00,GALAX3L/USDT,0.5425,0.551,0.3513,0.3744,940686.22322798,399277.2096256112
1641427200,2022-01-06 00:00:00,GALAX3L/USDT,0.5156,0.6289,0.4373,0.5434,963641.46961413,498016.296918632872
1641340800,2022-01-05 00:00:00,GALAX3L/USDT,0.8215,0.91,0.4027,0.5192,661593.05617728,428599.256801555998
1641254400,2022-01-04 00:00:00,GALAX3L/USDT,0.9202,0.9429,0.8,0.8185,245221.18703249,212079.420171013109
1641168000,2022-01-03 00:00:00,GALAX3L/USDT,1.0186,1.0432,0.8385,0.9145,220463.03242591,212928.571418871224
1641081600,2022-01-02 00:00:00,GALAX3L/USDT,1.0577,1.0958,0.9979,1.0189,149465.04649129,155002.775812294442
1640995200,2022-01-01 00:00:00,GALAX3L/USDT,1.0004,1.0844,0.9793,1.0594,134397.16293444,140067.193036616056
1640908800,2021-12-31 00:00:00,GALAX3L/USDT,1.0668,1.1659,0.95,0.9991,237821.52657267,257230.673937782076
1640822400,2021-12-30 00:00:00,GALAX3L/USDT,0.9892,1.2,0.9511,1.0671,308055.51933704,342999.351610146365
1640736000,2021-12-29 00:00:00,GALAX3L/USDT,1.1356,1.2749,0.9411,0.989,350964.94976054,388827.439133119783
1640649600,2021-12-28 00:00:00,GALAX3L/USDT,1.858,1.8661,1.0649,1.1247,499883.09512097,668022.69326794587
