https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume COMB,Volume USDT
1644624000,2022-02-12 00:00:00,COMB/USDT,0.001956,0.001999,0.001859,0.001907,336077285.34530618,649830.82081092963662
1644537600,2022-02-11 00:00:00,COMB/USDT,0.002001,0.0022,0.001872,0.001956,247921100.42600251,499315.37944274044253
1644451200,2022-02-10 00:00:00,COMB/USDT,0.00239,0.002392,0.001963,0.002,269593253.99154242,577373.06787999293837
1644364800,2022-02-09 00:00:00,COMB/USDT,0.002409,0.002732,0.002322,0.00239,301183643.91193399,750159.84184996215699
1644278400,2022-02-08 00:00:00,COMB/USDT,0.001975,0.002655,0.001915,0.00241,268453129.73214653,575309.06457202494232
1644192000,2022-02-07 00:00:00,COMB/USDT,0.001818,0.001989,0.001814,0.001983,267804776.67866432,506226.89437417756058
1644105600,2022-02-06 00:00:00,COMB/USDT,0.00183,0.001879,0.001781,0.001817,277955655.86971771,505408.74434641366285
1644019200,2022-02-05 00:00:00,COMB/USDT,0.001759,0.001877,0.001714,0.001825,301109682.45665732,537021.92818204738734
1643932800,2022-02-04 00:00:00,COMB/USDT,0.001671,0.001769,0.001661,0.001762,331138630.31410949,569317.66062076497615
1643846400,2022-02-03 00:00:00,COMB/USDT,0.001766,0.001766,0.001652,0.001666,305795240.10666382,525634.01363514427737
1643760000,2022-02-02 00:00:00,COMB/USDT,0.00194,0.001992,0.001723,0.001763,266637680.40894261,501117.83475709598853
1643673600,2022-02-01 00:00:00,COMB/USDT,0.001811,0.001994,0.001807,0.001943,290989132.16734847,547934.68400342621235
1643587200,2022-01-31 00:00:00,COMB/USDT,0.001673,0.002081,0.001601,0.001812,292822155.83579232,523275.47043589035019
1643500800,2022-01-30 00:00:00,COMB/USDT,0.001843,0.001852,0.001674,0.001674,303163142.09519188,540291.30085301366885
1643414400,2022-01-29 00:00:00,COMB/USDT,0.001744,0.001858,0.001714,0.001844,337616648.24276106,593424.50911378568053
1643328000,2022-01-28 00:00:00,COMB/USDT,0.001832,0.001899,0.0017,0.001741,333215062.7977439,596013.44829179290358
1643241600,2022-01-27 00:00:00,COMB/USDT,0.001888,0.002733,0.001694,0.001838,415084641.13458287,853313.82903762573228
1643155200,2022-01-26 00:00:00,COMB/USDT,0.00154,0.002332,0.0015,0.001885,268380366.10255961,447314.21140977916787
1643068800,2022-01-25 00:00:00,COMB/USDT,0.001532,0.001719,0.00146,0.001529,129360730.49575386,199986.89099551413841
1642982400,2022-01-24 00:00:00,COMB/USDT,0.00166,0.001697,0.001298,0.00153,43830620.37388666,65604.99610106996081
1642896000,2022-01-23 00:00:00,COMB/USDT,0.001747,0.001865,0.001598,0.001658,6431400.82335476,11066.04229088637548
1642809600,2022-01-22 00:00:00,COMB/USDT,0.001909,0.001952,0.001709,0.00173,8492725.01138932,15485.81768973430373
1642723200,2022-01-21 00:00:00,COMB/USDT,0.002312,0.002835,0.0019,0.001909,54781096.05827552,125256.10636501475125
1642636800,2022-01-20 00:00:00,COMB/USDT,0.00226,0.002398,0.00226,0.002312,6040495.78547197,14146.31453981794635
1642550400,2022-01-19 00:00:00,COMB/USDT,0.002267,0.002278,0.00222,0.002264,2398339.20452018,5368.5382487648566
1642464000,2022-01-18 00:00:00,COMB/USDT,0.00236,0.002396,0.002232,0.002265,4968418.08723954,11584.43144727281385
1642377600,2022-01-17 00:00:00,COMB/USDT,0.002377,0.002469,0.00236,0.00236,4545902.58086099,10893.27658786072013
1642291200,2022-01-16 00:00:00,COMB/USDT,0.00236,0.002739,0.002345,0.002361,34316083.04054512,85592.40473634355566
1642204800,2022-01-15 00:00:00,COMB/USDT,0.002423,0.002443,0.002264,0.002372,7622092.08669181,18009.14774700172215
1642118400,2022-01-14 00:00:00,COMB/USDT,0.00235,0.002493,0.00235,0.002423,5245277.75951343,12608.74283981294163
1642032000,2022-01-13 00:00:00,COMB/USDT,0.002436,0.0025,0.00235,0.00235,5644816.10492192,13563.47212379995953
1641945600,2022-01-12 00:00:00,COMB/USDT,0.002355,0.00255,0.002335,0.00242,9814523.82996756,23613.8708290565735
1641859200,2022-01-11 00:00:00,COMB/USDT,0.002195,0.002503,0.002152,0.002355,14906661.17704485,35043.03480893585564
1641772800,2022-01-10 00:00:00,COMB/USDT,0.002264,0.002316,0.00205,0.002179,11596965.72060009,25553.53316825298009
1641686400,2022-01-09 00:00:00,COMB/USDT,0.002336,0.002739,0.0022,0.002264,26220614.22816438,63471.36121470002794
1641600000,2022-01-08 00:00:00,COMB/USDT,0.002423,0.00256,0.002249,0.002336,9204915.19056031,22221.6388372825661
1641513600,2022-01-07 00:00:00,COMB/USDT,0.0026,0.002799,0.00236,0.002422,23505729.73966618,61415.7551604973917
1641427200,2022-01-06 00:00:00,COMB/USDT,0.0027,0.002716,0.002478,0.002585,14406821.66702613,37545.58559315256464
1641340800,2022-01-05 00:00:00,COMB/USDT,0.002915,0.003104,0.002684,0.0027,28039247.81661643,81485.79904522947121
1641254400,2022-01-04 00:00:00,COMB/USDT,0.003184,0.00325,0.002915,0.002915,33635698.37914134,104691.11394675772431
1641168000,2022-01-03 00:00:00,COMB/USDT,0.002862,0.004094,0.002837,0.003184,144352559.31957229,492807.76888855999253
1641081600,2022-01-02 00:00:00,COMB/USDT,0.002933,0.002978,0.002823,0.002862,9816885.94570928,28258.43483224759865
1640995200,2022-01-01 00:00:00,COMB/USDT,0.002786,0.00299,0.0027,0.002933,12621216.60945613,35573.27512245991753
1640908800,2021-12-31 00:00:00,COMB/USDT,0.002962,0.003214,0.002609,0.00277,32539048.62144848,95664.11032692408389
1640822400,2021-12-30 00:00:00,COMB/USDT,0.002731,0.003252,0.002534,0.002949,33734260.29257989,94900.41277733988257
1640736000,2021-12-29 00:00:00,COMB/USDT,0.002845,0.002896,0.002686,0.002735,7332646.45965789,20353.14441858043465
1640649600,2021-12-28 00:00:00,COMB/USDT,0.002598,0.003208,0.00256,0.002849,51634557.84207879,149471.21210762993759
