https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume KAT,Volume USDT
1644624000,2022-02-12 00:00:00,KAT/USDT,0.002117,0.002286,0.0021,0.00215,11779664.81700341,25497.97518560734319
1644537600,2022-02-11 00:00:00,KAT/USDT,0.002302,0.002355,0.002112,0.002118,12090694.83850554,26636.91110025158544
1644451200,2022-02-10 00:00:00,KAT/USDT,0.002361,0.00246,0.002301,0.002302,4757585.89804868,11289.54618102755967
1644364800,2022-02-09 00:00:00,KAT/USDT,0.00226,0.002662,0.002184,0.002361,23959419.90523703,57469.84879632349917
1644278400,2022-02-08 00:00:00,KAT/USDT,0.002396,0.002396,0.002142,0.002271,10242766.28040331,22992.76290638512629
1644192000,2022-02-07 00:00:00,KAT/USDT,0.002145,0.002467,0.002108,0.002396,41110626.68754226,94487.54706165741942
1644105600,2022-02-06 00:00:00,KAT/USDT,0.001959,0.00313,0.001915,0.002145,253041966.38501207,632387.45059677310365
1644019200,2022-02-05 00:00:00,KAT/USDT,0.001976,0.002109,0.00193,0.001956,5857131.49719411,11889.92922367334659
1643932800,2022-02-04 00:00:00,KAT/USDT,0.001843,0.002032,0.0018,0.001963,6243304.88327189,11868.45694713942691
1643846400,2022-02-03 00:00:00,KAT/USDT,0.001817,0.001851,0.0018,0.001828,2689022.66952133,4868.92979605098207
1643760000,2022-02-02 00:00:00,KAT/USDT,0.001903,0.001967,0.001802,0.001817,8565120.39676516,16072.0308072844121
1643673600,2022-02-01 00:00:00,KAT/USDT,0.002039,0.002053,0.00181,0.001903,13016844.96055924,25070.42708975034092
1643587200,2022-01-31 00:00:00,KAT/USDT,0.001785,0.00224,0.001737,0.002041,15262813.77888716,30155.97725381124633
1643500800,2022-01-30 00:00:00,KAT/USDT,0.001819,0.001912,0.001758,0.001785,5234167.68241522,9633.8590870249367
1643414400,2022-01-29 00:00:00,KAT/USDT,0.001896,0.001947,0.001725,0.00183,7334158.79842641,13597.03942367308836
1643328000,2022-01-28 00:00:00,KAT/USDT,0.00189,0.001993,0.00183,0.001906,4533638.95621513,8632.63450927283447
1643241600,2022-01-27 00:00:00,KAT/USDT,0.001896,0.001907,0.001798,0.001889,5113201.10993538,9462.033139322935
1643155200,2022-01-26 00:00:00,KAT/USDT,0.001756,0.002058,0.00173,0.0019,22408440.02515492,42534.09835123157513
1643068800,2022-01-25 00:00:00,KAT/USDT,0.001791,0.001793,0.001669,0.001737,6176954.40663318,10786.62951439135187
1642982400,2022-01-24 00:00:00,KAT/USDT,0.00176,0.001959,0.00162,0.001791,26799401.12163071,48397.270604337624
1642896000,2022-01-23 00:00:00,KAT/USDT,0.001622,0.00196,0.001569,0.001779,21283317.03754198,37603.14452157338234
1642809600,2022-01-22 00:00:00,KAT/USDT,0.001876,0.001953,0.001584,0.001631,10194691.28137594,17689.19247022832232
1642723200,2022-01-21 00:00:00,KAT/USDT,0.002289,0.00231,0.001834,0.001868,11742114.31296527,24922.26767249911614
1642636800,2022-01-20 00:00:00,KAT/USDT,0.002265,0.00246,0.002241,0.002293,14461474.96350841,33931.49750048934594
1642550400,2022-01-19 00:00:00,KAT/USDT,0.002348,0.00238,0.002218,0.002265,6022010.06680437,13688.44239386229401
1642464000,2022-01-18 00:00:00,KAT/USDT,0.002568,0.0026,0.002162,0.002349,26807049.36016315,64867.75915278661504
1642377600,2022-01-17 00:00:00,KAT/USDT,0.00239,0.003131,0.002381,0.002587,124416623.00019495,335985.83450737969136
1642291200,2022-01-16 00:00:00,KAT/USDT,0.002336,0.002599,0.002254,0.002399,20393775.99688561,50284.45260835626193
1642204800,2022-01-15 00:00:00,KAT/USDT,0.002359,0.002437,0.002264,0.002353,7942020.29936643,18756.71473642697134
1642118400,2022-01-14 00:00:00,KAT/USDT,0.002252,0.002438,0.002191,0.002359,5903767.36853331,13620.90578257452107
1642032000,2022-01-13 00:00:00,KAT/USDT,0.002388,0.002388,0.002184,0.002274,5855483.02750576,13418.86180840850333
1641945600,2022-01-12 00:00:00,KAT/USDT,0.002389,0.002433,0.002162,0.002375,13956592.62577549,31889.05137704959895
1641859200,2022-01-11 00:00:00,KAT/USDT,0.002135,0.002581,0.002112,0.002375,15724524.20996092,37075.66919586087018
1641772800,2022-01-10 00:00:00,KAT/USDT,0.002484,0.002484,0.002039,0.002157,9844072.45866341,21813.56255349607007
1641686400,2022-01-09 00:00:00,KAT/USDT,0.002261,0.002528,0.002254,0.002484,16175461.49970351,38623.96836458047752
1641600000,2022-01-08 00:00:00,KAT/USDT,0.002599,0.002658,0.002238,0.00227,7477473.31612235,18211.62942129552606
1641513600,2022-01-07 00:00:00,KAT/USDT,0.002644,0.00279,0.0025,0.002618,13444995.33201617,35844.45876437391373
1641427200,2022-01-06 00:00:00,KAT/USDT,0.002678,0.002758,0.002551,0.002644,10742990.41137161,28254.51274528545146
1641340800,2022-01-05 00:00:00,KAT/USDT,0.002879,0.002942,0.002615,0.002686,8742904.80646148,24804.729176459112
1641254400,2022-01-04 00:00:00,KAT/USDT,0.00286,0.003249,0.002801,0.00288,18903323.53808992,55964.14350863110293
1641168000,2022-01-03 00:00:00,KAT/USDT,0.002856,0.003,0.002802,0.002884,11638199.66981904,33568.29088477755688
1641081600,2022-01-02 00:00:00,KAT/USDT,0.002862,0.002927,0.002811,0.002857,7958417.82263709,22704.92843919725895
1640995200,2022-01-01 00:00:00,KAT/USDT,0.002813,0.003003,0.002794,0.002861,17620981.66050053,50480.94741412233123
1640908800,2021-12-31 00:00:00,KAT/USDT,0.002971,0.002971,0.00275,0.002813,11162059.01286585,31891.09584594518856
1640822400,2021-12-30 00:00:00,KAT/USDT,0.002868,0.003069,0.002794,0.00295,17136788.90437813,50796.4249948323659
1640736000,2021-12-29 00:00:00,KAT/USDT,0.00306,0.003119,0.00284,0.002868,7875216.31081062,23477.49996497387185
1640649600,2021-12-28 00:00:00,KAT/USDT,0.00339,0.003404,0.002922,0.00304,13257436.54317274,41025.1163041706458
