https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EURT,Volume EUR
1663182000000.0,2022-09-14 19:00:00,EURT/EUR,0.999,0.999,0.999,0.999,0.0,0.0
1663178400000.0,2022-09-14 18:00:00,EURT/EUR,0.999,0.999,0.999,0.999,0.0,0.0
1663174800000.0,2022-09-14 17:00:00,EURT/EUR,0.999,0.999,0.999,0.999,0.0,0.0
1663171200000.0,2022-09-14 16:00:00,EURT/EUR,0.999,0.999,0.999,0.999,0.0,0.0
1663167600000.0,2022-09-14 15:00:00,EURT/EUR,0.9992,0.9992,0.999,0.999,127.00680680680681,126.8798
1663164000000.0,2022-09-14 14:00:00,EURT/EUR,0.9992,0.9992,0.9992,0.9992,0.0,0.0
1663160400000.0,2022-09-14 13:00:00,EURT/EUR,0.9984,0.9998,0.9984,0.9992,2172.7768214571656,2171.0386
1663156800000.0,2022-09-14 12:00:00,EURT/EUR,0.9984,0.9984,0.9984,0.9984,0.0,0.0
1663153200000.0,2022-09-14 11:00:00,EURT/EUR,0.9984,0.9984,0.9984,0.9984,0.0,0.0
1663149600000.0,2022-09-14 10:00:00,EURT/EUR,0.9984,0.9984,0.9984,0.9984,121.0,120.8064
1663146000000.0,2022-09-14 09:00:00,EURT/EUR,0.9985,0.9985,0.9984,0.9984,62.000100160256416,61.9009
1663142400000.0,2022-09-14 08:00:00,EURT/EUR,0.999,0.999,0.9985,0.9985,161.02944416624936,160.7879
1663138800000.0,2022-09-14 07:00:00,EURT/EUR,0.9992,0.9992,0.999,0.999,113.004004004004,112.891
1663135200000.0,2022-09-14 06:00:00,EURT/EUR,0.9989,0.9992,0.9989,0.9992,124.99639711769416,124.8964
1663131600000.0,2022-09-14 05:00:00,EURT/EUR,0.999,0.999,0.9989,0.9989,3.0,2.9967
1663128000000.0,2022-09-14 04:00:00,EURT/EUR,0.999,0.999,0.999,0.999,4.0,3.996
1663124400000.0,2022-09-14 03:00:00,EURT/EUR,0.999,0.999,0.999,0.999,0.0,0.0
1663120800000.0,2022-09-14 02:00:00,EURT/EUR,0.9991,0.9991,0.999,0.999,69.0,68.931
1663117200000.0,2022-09-14 01:00:00,EURT/EUR,0.9992,0.9992,0.9991,0.9991,41.00010009008108,40.9632
1663113600000.0,2022-09-14 00:00:00,EURT/EUR,0.9992,0.9992,0.9992,0.9992,0.0,0.0
1663110000000.0,2022-09-13 23:00:00,EURT/EUR,0.9992,0.9992,0.9992,0.9992,0.0,0.0
1663106400000.0,2022-09-13 22:00:00,EURT/EUR,0.9992,0.9992,0.9992,0.9992,0.0,0.0
1663102800000.0,2022-09-13 21:00:00,EURT/EUR,0.9991,0.9998,0.9991,0.9992,411.09357485988795,410.7647
1663099200000.0,2022-09-13 20:00:00,EURT/EUR,0.9991,0.9991,0.9991,0.9991,0.0,0.0
1663095600000.0,2022-09-13 19:00:00,EURT/EUR,0.9991,0.9991,0.9991,0.9991,0.0,0.0
1663092000000.0,2022-09-13 18:00:00,EURT/EUR,0.9987,0.9992,0.9987,0.9991,310.0113101791613,309.7323
1663088400000.0,2022-09-13 17:00:00,EURT/EUR,0.9989,0.9992,0.9987,0.9987,348.131571042355,347.679
1663084800000.0,2022-09-13 16:00:00,EURT/EUR,0.9999,0.9999,0.9989,0.9989,1177.899989988988,1176.6043
1663081200000.0,2022-09-13 15:00:00,EURT/EUR,0.9996,0.9999,0.9996,0.9999,2949.8259825982595,2949.531
1663077600000.0,2022-09-13 14:00:00,EURT/EUR,0.9989,0.9996,0.9989,0.9996,979.688975590236,979.2971
1663074000000.0,2022-09-13 13:00:00,EURT/EUR,0.9972,0.9989,0.9972,0.9989,1638.640204224647,1636.8377
1663070400000.0,2022-09-13 12:00:00,EURT/EUR,0.996,0.9975,0.996,0.9972,1213.8606097071802,1210.4618
1663066800000.0,2022-09-13 11:00:00,EURT/EUR,0.996,0.996,0.996,0.996,0.0,0.0
1663063200000.0,2022-09-13 10:00:00,EURT/EUR,0.999,0.999,0.9952,0.996,4659.021987951807,4640.3859
1663059600000.0,2022-09-13 09:00:00,EURT/EUR,0.999,0.9991,0.999,0.999,1113.0025025025025,1111.8895
1663056000000.0,2022-09-13 08:00:00,EURT/EUR,0.9988,0.999,0.9988,0.999,1929.0,1927.071
1663052400000.0,2022-09-13 07:00:00,EURT/EUR,0.9989,0.9989,0.9988,0.9988,58.00040048057669,57.9308
1663048800000.0,2022-09-13 06:00:00,EURT/EUR,0.9989,0.9989,0.9989,0.9989,0.0,0.0
1663045200000.0,2022-09-13 05:00:00,EURT/EUR,0.9989,0.9989,0.9989,0.9989,0.0,0.0
1663041600000.0,2022-09-13 04:00:00,EURT/EUR,0.9989,0.9989,0.9989,0.9989,0.0,0.0
1663038000000.0,2022-09-13 03:00:00,EURT/EUR,0.9989,0.9989,0.9989,0.9989,0.0,0.0
1663034400000.0,2022-09-13 02:00:00,EURT/EUR,0.9989,0.9989,0.9989,0.9989,0.0,0.0
1663030800000.0,2022-09-13 01:00:00,EURT/EUR,0.9989,0.9989,0.9989,0.9989,0.0,0.0
1663027200000.0,2022-09-13 00:00:00,EURT/EUR,0.9991,0.9991,0.9989,0.9989,117.00810891981179,116.8794
1663023600000.0,2022-09-12 23:00:00,EURT/EUR,0.9991,0.9991,0.9991,0.9991,0.0,0.0
1663020000000.0,2022-09-12 22:00:00,EURT/EUR,0.9996,0.9996,0.9991,0.9991,311.0702632369132,310.7903
1663016400000.0,2022-09-12 21:00:00,EURT/EUR,0.9999,0.9999,0.9996,0.9996,10.0,9.996
1663012800000.0,2022-09-12 20:00:00,EURT/EUR,0.9999,0.9999,0.9996,0.9999,49.99169916991699,49.9867
1663009200000.0,2022-09-12 19:00:00,EURT/EUR,0.9999,0.9999,0.9999,0.9999,25.0,24.9975
1663005600000.0,2022-09-12 18:00:00,EURT/EUR,0.999,0.9999,0.999,0.9999,2874.792179217922,2874.5047
1663002000000.0,2022-09-12 17:00:00,EURT/EUR,0.9988,0.999,0.9988,0.999,89.0,88.911
1662998400000.0,2022-09-12 16:00:00,EURT/EUR,0.9988,0.9988,0.9988,0.9988,0.0,0.0
1662994800000.0,2022-09-12 15:00:00,EURT/EUR,0.9988,0.9988,0.9988,0.9988,0.0,0.0
1662991200000.0,2022-09-12 14:00:00,EURT/EUR,0.9987,0.9988,0.9987,0.9988,38.99609531437725,38.9493
1662987600000.0,2022-09-12 13:00:00,EURT/EUR,0.9987,0.9999,0.9987,0.9987,4939.715930709923,4933.2943
1662984000000.0,2022-09-12 12:00:00,EURT/EUR,0.9988,0.9988,0.9987,0.9987,4.0,3.9948
1662980400000.0,2022-09-12 11:00:00,EURT/EUR,0.9984,0.9988,0.9984,0.9988,196.96385662795353,196.7275
1662976800000.0,2022-09-12 10:00:00,EURT/EUR,0.9982,0.9984,0.9982,0.9984,134.0,133.7856
1662973200000.0,2022-09-12 09:00:00,EURT/EUR,0.9982,0.9982,0.9982,0.9982,0.0,0.0
1662969600000.0,2022-09-12 08:00:00,EURT/EUR,0.9982,0.9982,0.9982,0.9982,0.0,0.0
1662966000000.0,2022-09-12 07:00:00,EURT/EUR,0.9989,0.9989,0.9981,0.9982,888.2680825485875,886.6692
1662962400000.0,2022-09-12 06:00:00,EURT/EUR,0.9992,0.9992,0.9989,0.9989,89.01801982180399,88.9201
1662958800000.0,2022-09-12 05:00:00,EURT/EUR,0.9993,0.9993,0.9992,0.9992,0.0,0.0
1662955200000.0,2022-09-12 04:00:00,EURT/EUR,0.9993,0.9993,0.9993,0.9993,0.0,0.0
1662951600000.0,2022-09-12 03:00:00,EURT/EUR,0.9992,0.9993,0.9992,0.9993,0.0,0.0
1662948000000.0,2022-09-12 02:00:00,EURT/EUR,0.9995,0.9995,0.9992,0.9992,78.00590472377903,77.9435
1662944400000.0,2022-09-12 01:00:00,EURT/EUR,0.9994,0.9995,0.9994,0.9995,15.999099549774886,15.9911
1662940800000.0,2022-09-12 00:00:00,EURT/EUR,0.9994,0.9994,0.9994,0.9994,0.0,0.0
1662937200000.0,2022-09-11 23:00:00,EURT/EUR,0.9994,0.9994,0.9994,0.9994,0.0,0.0
1662933600000.0,2022-09-11 22:00:00,EURT/EUR,0.9993,0.9994,0.9993,0.9994,39.0,38.9766
1662930000000.0,2022-09-11 21:00:00,EURT/EUR,0.9993,0.9993,0.9993,0.9993,0.0,0.0
1662926400000.0,2022-09-11 20:00:00,EURT/EUR,0.9993,0.9993,0.9993,0.9993,8.0,7.9944
1662922800000.0,2022-09-11 19:00:00,EURT/EUR,0.9993,0.9993,0.9993,0.9993,893.0,892.3749
1662919200000.0,2022-09-11 18:00:00,EURT/EUR,0.9993,0.9993,0.9993,0.9993,0.0,0.0
1662915600000.0,2022-09-11 17:00:00,EURT/EUR,0.9993,0.9993,0.9993,0.9993,0.0,0.0
1662912000000.0,2022-09-11 16:00:00,EURT/EUR,0.9993,0.9993,0.9993,0.9993,0.0,0.0
1662908400000.0,2022-09-11 15:00:00,EURT/EUR,0.9993,0.9993,0.9993,0.9993,0.0,0.0
1662904800000.0,2022-09-11 14:00:00,EURT/EUR,0.9993,0.9993,0.9993,0.9993,0.0,0.0
1662901200000.0,2022-09-11 13:00:00,EURT/EUR,0.999,0.9993,0.999,0.9993,119.99599719803864,119.912
1662897600000.0,2022-09-11 12:00:00,EURT/EUR,0.9992,0.9992,0.999,0.999,123.007007007007,122.884
1662894000000.0,2022-09-11 11:00:00,EURT/EUR,0.9992,0.9992,0.9992,0.9992,0.0,0.0
1662890400000.0,2022-09-11 10:00:00,EURT/EUR,0.9992,0.9992,0.9992,0.9992,0.0,0.0
1662886800000.0,2022-09-11 09:00:00,EURT/EUR,0.9992,0.9992,0.9992,0.9992,0.0,0.0
1662883200000.0,2022-09-11 08:00:00,EURT/EUR,0.9994,0.9994,0.9992,0.9992,106.0,105.9152
1662879600000.0,2022-09-11 07:00:00,EURT/EUR,0.9996,0.9996,0.9994,0.9994,24.000000000000004,23.9856
1662876000000.0,2022-09-11 06:00:00,EURT/EUR,1.0,1.0,0.9994,0.9996,888.2896158463385,887.9343
1662872400000.0,2022-09-11 05:00:00,EURT/EUR,1.0,1.0,1.0,1.0,0.0,0.0
1662868800000.0,2022-09-11 04:00:00,EURT/EUR,1.0,1.0,1.0,1.0,0.0,0.0
1662865200000.0,2022-09-11 03:00:00,EURT/EUR,1.0,1.0,1.0,1.0,0.0,0.0
1662861600000.0,2022-09-11 02:00:00,EURT/EUR,1.0,1.0,1.0,1.0,0.0,0.0
1662858000000.0,2022-09-11 01:00:00,EURT/EUR,1.0,1.0,1.0,1.0,0.0,0.0
1662854400000.0,2022-09-11 00:00:00,EURT/EUR,1.0,1.0,1.0,1.0,0.0,0.0
1662850800000.0,2022-09-10 23:00:00,EURT/EUR,1.0,1.0,1.0,1.0,0.0,0.0
1662847200000.0,2022-09-10 22:00:00,EURT/EUR,1.0,1.0,1.0,1.0,0.0,0.0
1662843600000.0,2022-09-10 21:00:00,EURT/EUR,1.0,1.0,1.0,1.0,0.0,0.0
1662840000000.0,2022-09-10 20:00:00,EURT/EUR,1.0,1.0,1.0,1.0,0.0,0.0
1662836400000.0,2022-09-10 19:00:00,EURT/EUR,0.999,1.0,0.999,1.0,86879.182,86879.182
1662832800000.0,2022-09-10 18:00:00,EURT/EUR,0.997,0.999,0.997,0.999,2202.278178178178,2200.0759
1662829200000.0,2022-09-10 17:00:00,EURT/EUR,0.996,0.997,0.996,0.997,541.8043129388165,540.1789
1662825600000.0,2022-09-10 16:00:00,EURT/EUR,0.9974,0.9996,0.9957,0.996,12599.51857429719,12549.1205
1662822000000.0,2022-09-10 15:00:00,EURT/EUR,0.9972,0.9978,0.997,0.9974,823.0329857629838,820.8931
1662818400000.0,2022-09-10 14:00:00,EURT/EUR,0.9972,0.9972,0.9972,0.9972,0.0,0.0
1662814800000.0,2022-09-10 13:00:00,EURT/EUR,0.9972,0.9972,0.9972,0.9972,0.0,0.0
1662811200000.0,2022-09-10 12:00:00,EURT/EUR,0.9972,0.9972,0.9972,0.9972,0.0,0.0
1662807600000.0,2022-09-10 11:00:00,EURT/EUR,0.9972,0.9972,0.9972,0.9972,0.0,0.0
1662804000000.0,2022-09-10 10:00:00,EURT/EUR,0.9968,0.9972,0.9968,0.9972,119.9700160449258,119.6341
1662800400000.0,2022-09-10 09:00:00,EURT/EUR,0.9968,0.9968,0.9968,0.9968,0.0,0.0
1662796800000.0,2022-09-10 08:00:00,EURT/EUR,0.9968,0.9968,0.9968,0.9968,0.0,0.0
1662793200000.0,2022-09-10 07:00:00,EURT/EUR,0.9968,0.9968,0.9968,0.9968,0.0,0.0
1662789600000.0,2022-09-10 06:00:00,EURT/EUR,0.9966,0.9968,0.9966,0.9968,79.99197431781701,79.736
1662786000000.0,2022-09-10 05:00:00,EURT/EUR,0.9966,0.9966,0.9966,0.9966,0.0,0.0
1662782400000.0,2022-09-10 04:00:00,EURT/EUR,0.9966,0.9966,0.9966,0.9966,0.0,0.0
1662778800000.0,2022-09-10 03:00:00,EURT/EUR,0.9966,0.9966,0.9966,0.9966,0.0,0.0
1662775200000.0,2022-09-10 02:00:00,EURT/EUR,0.9947,0.9967,0.9947,0.9966,887.5788681517158,884.5611
1662771600000.0,2022-09-10 01:00:00,EURT/EUR,0.9947,0.9947,0.9947,0.9947,0.0,0.0
1662768000000.0,2022-09-10 00:00:00,EURT/EUR,0.9947,0.9947,0.9947,0.9947,0.0,0.0
1662764400000.0,2022-09-09 23:00:00,EURT/EUR,0.9947,0.9947,0.9947,0.9947,0.0,0.0
1662760800000.0,2022-09-09 22:00:00,EURT/EUR,0.9947,0.9947,0.9947,0.9947,0.0,0.0
1662757200000.0,2022-09-09 21:00:00,EURT/EUR,0.9946,0.9947,0.9946,0.9947,0.0,0.0
1662753600000.0,2022-09-09 20:00:00,EURT/EUR,0.9946,0.9946,0.9946,0.9946,0.0,0.0
1662750000000.0,2022-09-09 19:00:00,EURT/EUR,0.9952,0.9963,0.9946,0.9946,1034.9357530665593,1029.3471
1662746400000.0,2022-09-09 18:00:00,EURT/EUR,0.9996,0.9996,0.9915,0.9952,11716.377813504823,11660.1392
1662742800000.0,2022-09-09 17:00:00,EURT/EUR,0.9996,0.9996,0.9996,0.9996,0.0,0.0
1662739200000.0,2022-09-09 16:00:00,EURT/EUR,0.9996,0.9996,0.9996,0.9996,0.0,0.0
1662735600000.0,2022-09-09 15:00:00,EURT/EUR,0.9996,0.9996,0.9996,0.9996,0.0,0.0
1662732000000.0,2022-09-09 14:00:00,EURT/EUR,0.9984,0.9998,0.9984,0.9996,3008.4501800720286,3007.2468
1662728400000.0,2022-09-09 13:00:00,EURT/EUR,0.9984,0.9984,0.9984,0.9984,0.0,0.0
1662724800000.0,2022-09-09 12:00:00,EURT/EUR,0.9984,0.9984,0.9984,0.9984,0.0,0.0
1662721200000.0,2022-09-09 11:00:00,EURT/EUR,0.9981,0.9986,0.998,0.9984,1369.9890825320513,1367.7971
1662717600000.0,2022-09-09 10:00:00,EURT/EUR,0.9977,0.9981,0.9973,0.9981,689.798216611562,688.4876
1662714000000.0,2022-09-09 09:00:00,EURT/EUR,0.9977,0.9977,0.9977,0.9977,15.0,14.9655
1662710400000.0,2022-09-09 08:00:00,EURT/EUR,0.9975,0.9977,0.9973,0.9977,54.98797233637366,54.8615
1662706800000.0,2022-09-09 07:00:00,EURT/EUR,0.9977,0.9979,0.9973,0.9975,511.0508270676691,509.7732
1662703200000.0,2022-09-09 06:00:00,EURT/EUR,0.9977,0.9977,0.9977,0.9977,0.0,0.0
1662699600000.0,2022-09-09 05:00:00,EURT/EUR,0.9977,0.9977,0.9977,0.9977,0.0,0.0
1662696000000.0,2022-09-09 04:00:00,EURT/EUR,0.9977,0.9977,0.9977,0.9977,0.0,0.0
1662692400000.0,2022-09-09 03:00:00,EURT/EUR,0.9978,0.9978,0.9977,0.9977,7.0,6.9839
1662688800000.0,2022-09-09 02:00:00,EURT/EUR,0.9975,0.9978,0.9973,0.9978,251.96041290839847,251.4061
