https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume FTM,Volume USDT
1644624000,2022-02-12 00:00:00,FTM/USDT,1.93921,1.99602,1.87875,1.95158,17270506.01432868,33370145.9729821527966
1644537600,2022-02-11 00:00:00,FTM/USDT,2.10071,2.1755,1.91036,1.93952,27474103.17984211,56611155.2463061444416
1644451200,2022-02-10 00:00:00,FTM/USDT,2.25499,2.26381,2.08379,2.10087,27982878.95723405,61074302.5705879606385
1644364800,2022-02-09 00:00:00,FTM/USDT,2.20418,2.29092,2.13493,2.25541,21084846.88399478,46951818.5485582791143
1644278400,2022-02-08 00:00:00,FTM/USDT,2.31564,2.40549,2.15712,2.20352,28766773.38348497,64827200.2085206517184
1644192000,2022-02-07 00:00:00,FTM/USDT,2.16057,2.387,2.11583,2.31527,38176542.15253269,88026473.5593949793866
1644105600,2022-02-06 00:00:00,FTM/USDT,2.0882,2.17263,2.03433,2.15997,21465781.67936274,45187808.2321436793643
1644019200,2022-02-05 00:00:00,FTM/USDT,2.12456,2.20132,2.06549,2.08931,24784874.83608521,52897488.3421364957102
1643932800,2022-02-04 00:00:00,FTM/USDT,1.96147,2.13,1.92759,2.12503,37175561.876938,75064480.3324620877493
1643846400,2022-02-03 00:00:00,FTM/USDT,1.92154,1.9682,1.86507,1.96138,25360492.95073392,48576554.0160793270219
1643760000,2022-02-02 00:00:00,FTM/USDT,2.06904,2.11037,1.90235,1.92014,34288710.10634937,69167672.919133697879
1643673600,2022-02-01 00:00:00,FTM/USDT,2.04418,2.15105,2.01939,2.06908,38786949.64578029,80830103.1425714782773
1643587200,2022-01-31 00:00:00,FTM/USDT,2.02722,2.0988,1.90696,2.04365,42454015.6598288,84736320.8081892083158
1643500800,2022-01-30 00:00:00,FTM/USDT,2.09754,2.16512,2.00208,2.02699,23714058.85670391,49452494.7036034145451
1643414400,2022-01-29 00:00:00,FTM/USDT,2.12703,2.19393,2.07205,2.0987,30096318.1035791,64358418.826956267673
1643328000,2022-01-28 00:00:00,FTM/USDT,2.08028,2.16259,1.98172,2.12725,43514817.70674245,90504980.9875712127443
1643241600,2022-01-27 00:00:00,FTM/USDT,2.24752,2.27516,1.99308,2.08021,60755497.26754667,129551418.2613669198042
1643155200,2022-01-26 00:00:00,FTM/USDT,2.38208,2.6,2.17449,2.24753,81619606.39921836,191928039.5121548058436
1643068800,2022-01-25 00:00:00,FTM/USDT,2.25663,2.47389,2.15331,2.38085,68136557.78591975,160005064.1899090019947
1642982400,2022-01-24 00:00:00,FTM/USDT,2.27627,2.32799,1.90274,2.25706,96178991.51907433,201720636.7648433251798
1642896000,2022-01-23 00:00:00,FTM/USDT,1.96718,2.39,1.94788,2.27728,70627154.91748428,154499457.0261470365078
1642809600,2022-01-22 00:00:00,FTM/USDT,2.27226,2.38669,1.76897,1.96668,82631384.92047569,168149622.060300244799
1642723200,2022-01-21 00:00:00,FTM/USDT,2.68751,2.78165,2.11604,2.27231,86983457.1544591,214117212.700182757344
1642636800,2022-01-20 00:00:00,FTM/USDT,2.76771,3.0399,2.6745,2.6879,54420807.29079618,155879334.4680087589984
1642550400,2022-01-19 00:00:00,FTM/USDT,2.95092,3.04211,2.75408,2.76875,58324100.02819185,168715322.2451218933189
1642464000,2022-01-18 00:00:00,FTM/USDT,2.92306,3.02602,2.70424,2.95132,57435779.19801387,164787729.5647159876669
1642377600,2022-01-17 00:00:00,FTM/USDT,3.30782,3.38,2.87782,2.92291,55535558.77407321,171975119.9907195959717
1642291200,2022-01-16 00:00:00,FTM/USDT,3.00277,3.32,2.93371,3.30814,47168340.07491983,150478580.1600322839833
1642204800,2022-01-15 00:00:00,FTM/USDT,2.95972,3.044,2.83422,3.00308,27372754.22160348,79886985.6058119106501
1642118400,2022-01-14 00:00:00,FTM/USDT,3.00951,3.07022,2.80976,2.95926,50196393.88319705,148372583.1233135430502
1642032000,2022-01-13 00:00:00,FTM/USDT,2.94077,3.14871,2.786,3.00955,69117702.99980896,206283307.2123328048617
1641945600,2022-01-12 00:00:00,FTM/USDT,2.58883,3.02378,2.58751,2.94039,60803086.24329689,172621699.5053834805511
1641859200,2022-01-11 00:00:00,FTM/USDT,2.22434,2.60093,2.18779,2.58817,48941153.59246109,118876860.2314280496864
1641772800,2022-01-10 00:00:00,FTM/USDT,2.39133,2.47365,2.10725,2.2247,48052650.9789489,109640502.1840040880231
1641686400,2022-01-09 00:00:00,FTM/USDT,2.28431,2.52269,2.23024,2.39207,45470568.46684998,107881932.3788583209262
1641600000,2022-01-08 00:00:00,FTM/USDT,2.60324,2.6881,2.17301,2.28454,56630685.63935413,135799603.1811323135005
1641513600,2022-01-07 00:00:00,FTM/USDT,2.88914,2.89783,2.559,2.60294,60515758.61511406,165410953.7922608329174
1641427200,2022-01-06 00:00:00,FTM/USDT,2.93701,3.0323,2.64016,2.88924,65641817.49196332,185480833.3846191478994
1641340800,2022-01-05 00:00:00,FTM/USDT,2.87955,3.15881,2.59241,2.9379,78533780.46100495,227494633.4260587847364
1641254400,2022-01-04 00:00:00,FTM/USDT,2.86983,3.066,2.80863,2.87995,53898830.94152047,157004346.1437382905481
1641168000,2022-01-03 00:00:00,FTM/USDT,2.48415,2.8759,2.37128,2.86981,55321689.50631628,146646461.8821475601191
1641081600,2022-01-02 00:00:00,FTM/USDT,2.58413,2.6,2.44605,2.48495,28169779.5642199,70921101.2157263144053
1640995200,2022-01-01 00:00:00,FTM/USDT,2.24962,2.59,2.24868,2.58419,31807697.65304676,76534234.1715681385885
1640908800,2021-12-31 00:00:00,FTM/USDT,2.10093,2.33999,2.08095,2.24861,35202593.73060782,78314421.6290880091393
1640822400,2021-12-30 00:00:00,FTM/USDT,2.1345,2.229,2.035,2.09952,34508615.45693875,73567873.8966133976132
1640736000,2021-12-29 00:00:00,FTM/USDT,2.22763,2.36575,2.1,2.13454,45352750.85698595,101401750.9913372775216
1640649600,2021-12-28 00:00:00,FTM/USDT,2.19851,2.36845,2.06336,2.22645,64954915.72851782,143796593.5187446131375
